1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 8088.24),(2 13898.722),(3 22128.193),(4 32357.03),(5 42217.332),(6 60132.223),(7 72916.65),(8 96672.29),(9 110352.78),(10 133088.33),(11 154472.66),(12 172278.55),(13 193890.5),(14 213729.38),(15 234709.31),(16 251578.08),(17 271467.06),(18 293626.66),(19 310910.7),(20 327639.38),(21 340686.03),(22 355531.9),(23 370197.5),(24 378639.1),(25 389638.72),(26 399063.16),(27 408495.16),(28 414912.4),(29 420530.84),(30 425907.25),(31 428061.6),(32 432290.75),(33 433198.4),(34 443323.9),(35 453575.1),(36 471424.63),(37 490315),(38 504862.1),(39 520198.25),(40 526248.2),(41 542105.8),(42 559076),(43 580303.8),(44 608032.6),(45 626568.6),(46 667438.1),(47 699158.2),(48 740326.5),(49 784952),(50 842731.8),(51 889296.56),(52 944752.8),(53 1010958.5),(54 1058816.4),(55 1137437.5),(56 1203284.6),(57 1261259.4),(58 1351784.5),(59 1418837.4),(60 1517309.4),(61 1598872.9),(62 1693353.4),(63 1780491.4),(64 1862410.1),(65 1969867.6),(66 2064355.4),(67 2174269.3),(68 2248607.8),(69 2322454.8),(70 2416792),(71 2467586),(72 2557235.5),(73 2627950.8),(74 2711427.5),(75 2787099),(76 2839331.3),(77 2908918.3),(78 2982787.3),(79 3044726.3),
(1 26.709963),(2 31.455624),(3 34.778862),(4 36.15209),(5 37.596535),(6 39.182117),(7 40.393723),(8 41.135227),(9 41.971214),(10 42.46005),(11 42.970444),(12 42.977757),(13 43.110386),(14 43.653545),(15 43.779392),(16 43.972446),(17 43.9837),(18 44.119286),(19 44.791473),(20 44.688156),(21 44.561127),(22 45.171513),(23 45.313206),(24 45.424355),(25 46.076256),(26 46.194515),(27 46.032394),(28 45.976093),(29 46.12265),(30 46.2224),(31 46.432503),(32 46.270428),(33 46.31055),(34 46.719303),(35 47.14883),(36 47.11853),(37 47.238926),(38 47.629944),(39 47.994194),(40 47.63308),(41 48.03646),(42 47.610577),(43 47.626408),(44 48.089684),(45 48.394073),(46 48.077858),(47 47.738262),(48 47.92918),(49 48.07786),(50 48.159016),(51 48.066467),(52 48.05729),(53 47.811974),(54 48.6969),(55 48.38302),(56 48.4823),(57 47.841576),(58 47.891758),(59 47.34611),(60 47.531994),(61 48.08583),(62 48.080322),(63 47.663113),(64 47.673145),(65 47.722233),(66 47.68786),(67 48.12559),(68 47.885612),(69 47.815),(70 47.874905),(71 47.663074),(72 48.178326),(73 48.057636),(74 48.44891),(75 48.31762),(76 48.366646),(77 48.681477),(78 48.91251),(79 49.02662),
(1 26.054049),(2 30.419943),(3 33.75177),(4 34.980732),(5 36.416904),(6 37.725815),(7 38.844505),(8 39.833855),(9 40.609245),(10 41.587963),(11 42.291813),(12 42.450867),(13 42.57985),(14 42.776802),(15 42.97599),(16 42.959454),(17 42.9209),(18 43.372337),(19 43.613365),(20 43.689175),(21 43.403923),(22 44.188725),(23 44.379967),(24 44.444065),(25 44.59694),(26 44.848072),(27 44.454784),(28 44.679317),(29 44.71126),(30 44.6269),(31 44.918552),(32 45.18563),(33 45.195873),(34 45.625546),(35 45.53518),(36 45.58982),(37 45.599865),(38 45.82516),(39 45.998196),(40 45.77196),(41 45.96222),(42 45.6418),(43 45.554363),(44 45.684902),(45 45.72835),(46 46.03282),(47 46.191128),(48 46.053658),(49 45.886295),(50 46.604393),(51 46.180595),(52 46.086685),(53 45.768585),(54 46.097374),(55 46.33866),(56 46.288074),(57 46.02824),(58 46.193428),(59 45.945606),(60 46.052197),(61 46.47955),(62 46.31927),(63 46.28081),(64 46.04137),(65 46.44858),(66 46.31095),(67 46.72902),(68 46.711555),(69 47.00303),(70 46.90989),(71 47.030346),(72 47.186676),(73 47.19153),(74 47.78871),(75 47.352215),(76 47.3832),(77 47.24931),(78 46.93581),(79 47.873543),
(1 26.549221),(2 31.066349),(3 33.61541),(4 35.599487),(5 36.96808),(6 38.25644),(7 39.017612),(8 40.170902),(9 41.230556),(10 41.931293),(11 42.510468),(12 42.495975),(13 42.594482),(14 42.495655),(15 42.478664),(16 43.109283),(17 43.30766),(18 43.89665),(19 44.449287),(20 44.39396),(21 44.633347),(22 44.834595),(23 44.691917),(24 45.15476),(25 45.42007),(26 45.89599),(27 45.86412),(28 45.879803),(29 45.740593),(30 45.721474),(31 45.989765),(32 46.055714),(33 46.173515),(34 46.34237),(35 46.38298),(36 46.456882),(37 46.874104),(38 47.03855),(39 46.805904),(40 47.080116),(41 47.260315),(42 47.221283),(43 47.288235),(44 47.153316),(45 46.98415),(46 47.157394),(47 47.352955),(48 47.43379),(49 46.63942),(50 47.458004),(51 46.829937),(52 46.739285),(53 46.368736),(54 46.33179),(55 46.767906),(56 46.831867),(57 46.80131),(58 47.093906),(59 46.78868),(60 46.706257),(61 46.95188),(62 46.824635),(63 46.94913),(64 46.784576),(65 46.830273),(66 46.848454),(67 47.78853),(68 47.55115),(69 47.702034),(70 47.680386),(71 47.80274),(72 47.918663),(73 48.19463),(74 48.68172),(75 48.345333),(76 48.569244),(77 48.90664),(78 48.418907),(79 48.630516),
(1 26.51391),(2 30.815495),(3 33.836826),(4 35.568153),(5 36.802372),(6 38.558628),(7 39.516716),(8 40.02178),(9 41.059246),(10 42.02993),(11 42.652756),(12 42.71363),(13 43.411636),(14 43.494137),(15 43.614056),(16 43.54193),(17 43.522392),(18 43.679047),(19 44.22876),(20 44.118587),(21 44.068096),(22 43.964058),(23 44.838074),(24 44.657856),(25 45.151623),(26 45.179),(27 45.458683),(28 45.32489),(29 45.314045),(30 45.520752),(31 45.8012),(32 45.655895),(33 46.027847),(34 46.199398),(35 46.76124),(36 46.729828),(37 47.29345),(38 47.322716),(39 47.260426),(40 47.038124),(41 47.073826),(42 46.85064),(43 47.15796),(44 46.85476),(45 46.657177),(46 47.139423),(47 47.503365),(48 47.58249),(49 47.626976),(50 47.84575),(51 47.9427),(52 47.514206),(53 47.29378),(54 46.84624),(55 46.99711),(56 47.095764),(57 46.600464),(58 46.62911),(59 46.230354),(60 46.113914),(61 46.6533),(62 46.286633),(63 46.27748),(64 46.33668),(65 46.29918),(66 46.232338),(67 46.513832),(68 46.50161),(69 46.558426),(70 46.61365),(71 46.285748),(72 46.276993),(73 46.94282),(74 46.960632),(75 46.83438),(76 46.50387),(77 46.582516),(78 46.84484),(79 47.460106),
(1 26.515078),(2 31.006418),(3 33.93461),(4 35.796776),(5 37.47314),(6 38.730064),(7 39.48474),(8 41.041702),(9 41.471565),(10 42.022926),(11 42.855392),(12 42.84172),(13 43.044167),(14 43.29848),(15 43.248142),(16 43.61574),(17 43.40689),(18 43.559853),(19 44.20214),(20 44.097458),(21 44.391903),(22 44.739067),(23 44.93267),(24 44.78713),(25 45.48601),(26 45.619648),(27 45.24667),(28 45.50325),(29 45.6792),(30 45.862747),(31 45.752262),(32 45.92287),(33 45.999596),(34 45.951298),(35 46.19037),(36 46.160393),(37 46.82215),(38 47.37839),(39 46.785934),(40 46.428898),(41 46.634624),(42 46.465904),(43 46.01588),(44 46.35596),(45 46.59052),(46 46.63406),(47 46.993286),(48 46.77226),(49 46.683487),(50 47.465706),(51 47.131435),(52 46.78331),(53 46.729065),(54 46.762905),(55 46.999905),(56 47.124924),(57 47.05454),(58 47.097992),(59 47.10965),(60 47.327408),(61 46.805466),(62 46.865772),(63 46.68808),(64 46.634415),(65 46.40831),(66 46.56718),(67 46.92327),(68 46.765453),(69 46.46621),(70 46.904415),(71 46.67339),(72 46.98339),(73 47.279903),(74 47.599358),(75 47.963398),(76 47.260475),(77 47.20833),(78 47.375046),(79 47.51836),
(1 26.040682),(2 30.131752),(3 33.187206),(4 34.88682),(5 36.589443),(6 37.663086),(7 38.767532),(8 40.080658),(9 40.468933),(10 41.605316),(11 41.65421),(12 42.173695),(13 42.251053),(14 42.78233),(15 42.401684),(16 42.647617),(17 42.770077),(18 42.88612),(19 43.573944),(20 43.641872),(21 43.963303),(22 44.28715),(23 44.46009),(24 44.52988),(25 45.0607),(26 45.22395),(27 45.0932),(28 44.829845),(29 44.746796),(30 44.777218),(31 44.588093),(32 44.62608),(33 44.457233),(34 44.661293),(35 44.945774),(36 45.4555),(37 45.409058),(38 45.577915),(39 44.941986),(40 45.017673),(41 45.826206),(42 45.738182),(43 45.81091),(44 45.75382),(45 45.727776),(46 45.488575),(47 45.692196),(48 45.365448),(49 45.31849),(50 46.043365),(51 45.876938),(52 45.581234),(53 45.873787),(54 45.899982),(55 46.31639),(56 46.595844),(57 46.135784),(58 45.78194),(59 45.981297),(60 45.92176),(61 46.09799),(62 45.74425),(63 46.036198),(64 46.27691),(65 45.816006),(66 46.152508),(67 46.43366),(68 46.656128),(69 46.987648),(70 46.68123),(71 46.62195),(72 46.54742),(73 46.759056),(74 46.420574),(75 46.997437),(76 46.552074),(77 46.822636),(78 47.048176),(79 46.88177),
(1 26.021812),(2 30.639305),(3 33.56617),(4 35.051956),(5 36.808914),(6 37.660656),(7 38.74355),(8 39.331745),(9 40.11569),(10 41.24353),(11 41.649815),(12 41.603783),(13 41.900208),(14 41.777637),(15 42.21177),(16 41.898945),(17 42.516315),(18 42.815327),(19 43.202477),(20 43.133305),(21 43.137596),(22 43.67959),(23 43.771923),(24 43.825626),(25 44.26972),(26 44.184025),(27 44.065033),(28 44.18755),(29 44.390953),(30 44.372574),(31 44.295685),(32 44.07015),(33 44.12597),(34 44.420624),(35 44.484642),(36 44.617317),(37 45.277355),(38 45.301258),(39 45.199276),(40 45.084145),(41 45.293034),(42 44.898674),(43 45.255367),(44 45.509975),(45 45.524864),(46 45.65799),(47 45.936348),(48 45.532978),(49 45.759052),(50 45.713486),(51 45.69943),(52 45.35322),(53 45.72292),(54 45.556248),(55 45.570488),(56 45.624565),(57 45.309177),(58 45.520096),(59 45.363205),(60 45.68518),(61 45.347626),(62 45.77846),(63 45.790802),(64 45.592827),(65 45.321552),(66 45.363865),(67 45.857605),(68 46.319347),(69 46.711693),(70 46.26403),(71 46.240234),(72 46.580814),(73 46.91086),(74 46.99674),(75 47.011086),(76 46.327282),(77 46.643784),(78 46.572525),(79 47.20693),
(1 25.748873),(2 30.028147),(3 33.336823),(4 35.12664),(5 36.813587),(6 38.005978),(7 39.494686),(8 40.06665),(9 40.903816),(10 41.532307),(11 42.02236),(12 42.696175),(13 42.684704),(14 42.85029),(15 43.102295),(16 42.63814),(17 43.151257),(18 43.276165),(19 44.015),(20 43.667763),(21 43.909676),(22 43.950146),(23 43.83149),(24 44.17059),(25 44.60828),(26 45.263702),(27 45.25039),(28 45.330112),(29 45.34912),(30 44.690178),(31 45.47507),(32 45.22707),(33 44.957325),(34 45.27438),(35 45.57315),(36 45.808628),(37 46.04272),(38 46.26876),(39 46.092537),(40 45.822006),(41 46.317364),(42 45.978218),(43 46.16689),(44 46.46836),(45 46.57817),(46 46.118004),(47 46.320267),(48 46.525177),(49 46.47572),(50 46.736385),(51 46.724785),(52 46.402367),(53 46.37447),(54 46.372),(55 46.335167),(56 46.422012),(57 46.338745),(58 46.46608),(59 46.594105),(60 46.228233),(61 46.7369),(62 46.124214),(63 46.28748),(64 46.268036),(65 46.400948),(66 46.25418),(67 46.509365),(68 46.561443),(69 46.935505),(70 46.741634),(71 46.914967),(72 47.537144),(73 47.47604),(74 47.76214),(75 47.617405),(76 46.937817),(77 47.178547),(78 46.708797),(79 47.192486),
(1 25.5074),(2 30.084917),(3 33.013466),(4 34.988384),(5 36.374798),(6 37.507584),(7 38.810837),(8 40.058636),(9 40.811695),(10 41.251877),(11 41.743034),(12 42.38269),(13 42.62745),(14 42.85252),(15 43.18191),(16 43.03772),(17 43.1341),(18 43.76981),(19 44.304424),(20 44.12232),(21 44.62455),(22 44.341278),(23 44.2362),(24 44.622322),(25 44.779305),(26 45.259117),(27 45.475613),(28 44.85434),(29 45.48224),(30 44.93079),(31 45.162674),(32 45.23513),(33 45.259983),(34 45.226425),(35 45.066875),(36 45.044075),(37 45.167526),(38 45.5163),(39 45.369053),(40 45.33555),(41 45.72854),(42 45.23028),(43 45.48476),(44 45.463493),(45 45.460415),(46 45.688663),(47 45.83819),(48 45.648705),(49 45.9005),(50 46.046146),(51 45.923046),(52 45.37728),(53 45.55986),(54 45.219727),(55 45.19931),(56 45.174004),(57 45.106777),(58 45.440434),(59 45.35319),(60 45.296062),(61 45.379284),(62 45.550446),(63 45.575535),(64 45.399742),(65 45.64428),(66 45.371918),(67 45.924995),(68 45.730213),(69 46.184177),(70 45.75785),(71 46.10204),(72 46.747505),(73 47.016342),(74 46.94038),(75 46.75161),(76 46.78953),(77 46.90291),(78 46.627895),(79 46.704193),
(1 26.09641),(2 30.764318),(3 33.454617),(4 35.189713),(5 36.748856),(6 37.22727),(7 38.686947),(8 39.2134),(9 40.30058),(10 41.019608),(11 41.744194),(12 42.340073),(13 42.332436),(14 42.949806),(15 42.76246),(16 42.609077),(17 43.035973),(18 43.355568),(19 43.545708),(20 43.83608),(21 43.854843),(22 43.881897),(23 43.651836),(24 44.03417),(25 44.531597),(26 44.88832),(27 45.07947),(28 44.860737),(29 45.16184),(30 45.072315),(31 45.43663),(32 45.440598),(33 45.369877),(34 45.23178),(35 45.21117),(36 45.661274),(37 45.464977),(38 45.489574),(39 45.183956),(40 45.16551),(41 45.647575),(42 45.31047),(43 45.94311),(44 45.81959),(45 45.6559),(46 45.929977),(47 45.609455),(48 46.337147),(49 46.162395),(50 46.4084),(51 46.478676),(52 46.034122),(53 46.09096),(54 46.52407),(55 46.591927),(56 46.652493),(57 46.392),(58 46.28698),(59 46.18565),(60 46.325504),(61 46.103336),(62 46.39124),(63 46.4251),(64 45.96989),(65 46.283466),(66 46.40182),(67 47.247746),(68 46.614674),(69 46.732475),(70 46.312195),(71 46.447437),(72 47.285614),(73 46.90308),(74 47.32722),(75 47.39474),(76 46.786747),(77 46.715076),(78 46.761875),(79 46.120308),
(1 25.891457),(2 30.485071),(3 33.631172),(4 35.532337),(5 36.951733),(6 37.98962),(7 38.786674),(8 39.864),(9 40.788082),(10 41.178917),(11 41.604263),(12 41.87406),(13 42.6762),(14 42.785328),(15 42.894577),(16 42.242493),(17 42.76973),(18 43.094166),(19 43.248425),(20 43.48525),(21 43.974483),(22 43.96838),(23 44.222576),(24 44.431213),(25 44.96383),(26 45.520638),(27 45.290432),(28 44.713512),(29 45.017845),(30 45.256344),(31 44.97521),(32 45.003273),(33 45.03332),(34 45.440243),(35 45.300694),(36 45.540955),(37 45.36379),(38 45.74095),(39 45.726784),(40 45.195797),(41 45.285294),(42 45.219604),(43 45.10135),(44 45.28161),(45 44.907574),(46 45.043816),(47 44.851337),(48 44.93734),(49 45.191616),(50 45.529545),(51 45.84408),(52 45.574932),(53 45.180702),(54 45.51337),(55 45.382874),(56 45.419037),(57 45.194942),(58 45.43907),(59 45.37858),(60 45.449734),(61 45.44548),(62 45.689342),(63 45.26655),(64 45.288807),(65 45.62508),(66 45.68363),(67 46.174545),(68 45.87398),(69 45.59919),(70 46.37495),(71 46.042965),(72 46.230457),(73 46.59581),(74 46.662025),(75 46.659534),(76 46.58171),(77 47.044746),(78 47.43586),(79 46.82065),
(1 25.574316),(2 30.163794),(3 33.26174),(4 34.697044),(5 36.38578),(6 37.333496),(7 38.440586),(8 39.323826),(9 40.115906),(10 40.892273),(11 41.46972),(12 41.766163),(13 41.972286),(14 42.537804),(15 42.519833),(16 42.327282),(17 42.225002),(18 42.50058),(19 42.820175),(20 43.61182),(21 43.80184),(22 43.499866),(23 43.977215),(24 44.02198),(25 44.652294),(26 45.166847),(27 45.065502),(28 44.450558),(29 44.462204),(30 44.88881),(31 44.53344),(32 44.581924),(33 44.440643),(34 44.478992),(35 44.121487),(36 44.459785),(37 44.774715),(38 45.564526),(39 45.589428),(40 44.765667),(41 45.258476),(42 44.889843),(43 45.15084),(44 45.154778),(45 44.677406),(46 44.87148),(47 44.785404),(48 44.737446),(49 44.646553),(50 45.05185),(51 45.120476),(52 45.147827),(53 45.10254),(54 45.277668),(55 45.37097),(56 45.435726),(57 45.372963),(58 44.98509),(59 45.171543),(60 45.49894),(61 45.27401),(62 45.73444),(63 45.432575),(64 44.922695),(65 45.113056),(66 45.159794),(67 46.096745),(68 45.723442),(69 46.03471),(70 46.012596),(71 45.834476),(72 46.506992),(73 46.413727),(74 46.675182),(75 46.49477),(76 46.59989),(77 46.023464),(78 46.61882),(79 46.254242),
(1 25.377842),(2 29.837297),(3 33.065273),(4 34.376793),(5 36.20014),(6 37.22614),(7 38.31611),(8 39.012455),(9 39.939728),(10 40.434963),(11 40.861416),(12 41.38236),(13 41.474277),(14 42.048717),(15 41.807495),(16 41.72893),(17 42.379692),(18 42.45106),(19 42.643673),(20 43.330406),(21 43.582603),(22 43.611576),(23 43.740376),(24 43.939526),(25 44.106647),(26 44.57811),(27 44.49757),(28 44.428017),(29 44.510178),(30 44.48446),(31 44.328114),(32 44.514736),(33 44.820885),(34 44.732544),(35 44.482136),(36 44.406876),(37 44.58075),(38 44.71322),(39 44.622868),(40 44.39828),(41 45.18554),(42 44.993977),(43 45.186577),(44 45.424282),(45 45.23495),(46 45.342556),(47 45.12928),(48 45.31844),(49 45.565083),(50 45.555832),(51 45.87815),(52 45.771313),(53 45.58578),(54 45.91476),(55 46.2282),(56 45.819813),(57 45.53594),(58 46.217857),(59 46.078926),(60 46.149906),(61 46.024593),(62 46.447502),(63 46.31587),(64 46.199406),(65 45.675106),(66 45.453815),(67 46.08691),(68 45.81549),(69 45.94318),(70 46.421326),(71 46.27905),(72 46.757637),(73 46.753128),(74 46.820274),(75 46.75466),(76 46.767624),(77 46.64009),(78 47.239246),(79 46.99942),
(1 24.866512),(2 29.1663),(3 31.996702),(4 33.806137),(5 35.08101),(6 36.27895),(7 37.05501),(8 38.182148),(9 39.153404),(10 40.011192),(11 40.276196),(12 40.504906),(13 40.7371),(14 41.738873),(15 41.87383),(16 41.576702),(17 41.661896),(18 41.765472),(19 42.137737),(20 42.41325),(21 42.669064),(22 43.070168),(23 43.018623),(24 43.405853),(25 43.407417),(26 43.555866),(27 43.441166),(28 43.364697),(29 43.72163),(30 43.473766),(31 43.964577),(32 44.05542),(33 44.195206),(34 44.481304),(35 44.758503),(36 44.409264),(37 44.77687),(38 44.770157),(39 44.997528),(40 45.126556),(41 45.265167),(42 45.081703),(43 45.060295),(44 45.28802),(45 45.422623),(46 45.143852),(47 44.96602),(48 45.034416),(49 44.75812),(50 44.81727),(51 44.967007),(52 44.65184),(53 44.4878),(54 44.498955),(55 44.69062),(56 44.389835),(57 44.099575),(58 43.946342),(59 43.99142),(60 44.05168),(61 44.22797),(62 44.66986),(63 44.863804),(64 44.13079),(65 44.713154),(66 44.428963),(67 44.84098),(68 45.243095),(69 45.035736),(70 45.283207),(71 45.53663),(72 45.882282),(73 46.268314),(74 46.240196),(75 45.757675),(76 45.943993),(77 45.98831),(78 46.146923),(79 45.739685),
(1 24.799074),(2 29.191969),(3 32.202694),(4 34.16453),(5 35.368473),(6 36.620922),(7 37.363354),(8 38.478813),(9 38.94767),(10 40.363728),(11 40.9411),(12 41.19411),(13 41.381485),(14 42.12444),(15 42.300022),(16 41.937748),(17 42.23991),(18 42.20682),(19 42.87304),(20 43.007977),(21 43.071583),(22 43.068535),(23 42.94667),(24 43.15918),(25 43.58212),(26 43.422462),(27 43.812702),(28 43.76902),(29 44.057163),(30 44.115643),(31 44.285076),(32 44.94225),(33 45.326107),(34 44.766434),(35 45.109467),(36 44.831333),(37 45.375195),(38 45.60869),(39 46.205444),(40 45.527256),(41 45.85283),(42 46.050407),(43 46.051476),(44 46.17082),(45 46.49082),(46 46.595554),(47 46.51309),(48 46.38329),(49 46.406853),(50 46.707573),(51 46.750275),(52 45.697945),(53 45.75519),(54 45.341347),(55 45.537285),(56 45.619442),(57 45.38572),(58 45.311626),(59 45.55752),(60 45.50103),(61 45.466393),(62 46.123978),(63 46.129475),(64 45.292664),(65 45.1694),(66 45.557507),(67 45.751408),(68 45.690556),(69 45.52237),(70 45.740875),(71 45.842644),(72 46.17752),(73 46.317554),(74 46.335495),(75 46.11136),(76 45.81028),(77 46.084534),(78 46.29878),(79 46.414425),
(1 25.191523),(2 29.371866),(3 32.27716),(4 34.078728),(5 35.874134),(6 37.239822),(7 38.006084),(8 38.942657),(9 39.732967),(10 40.360935),(11 40.787186),(12 41.453285),(13 41.474747),(14 41.987965),(15 41.87922),(16 41.651817),(17 41.956455),(18 41.915344),(19 42.509624),(20 42.71809),(21 42.635567),(22 43.037113),(23 42.81463),(24 42.993233),(25 43.333534),(26 43.581493),(27 43.6379),(28 44.158615),(29 44.464195),(30 44.06217),(31 44.319283),(32 44.64134),(33 44.719296),(34 44.62253),(35 44.537968),(36 44.626976),(37 44.98269),(38 45.122097),(39 45.437786),(40 45.432137),(41 45.578056),(42 45.22781),(43 44.78913),(44 44.892246),(45 45.172337),(46 44.68483),(47 44.24282),(48 44.602055),(49 44.343586),(50 44.610706),(51 44.8148),(52 44.299442),(53 44.397476),(54 44.062332),(55 44.179916),(56 44.27686),(57 44.556015),(58 44.52924),(59 44.425056),(60 44.63331),(61 44.191967),(62 44.526005),(63 44.36741),(64 43.930428),(65 44.00218),(66 44.141697),(67 44.307407),(68 44.650654),(69 44.78709),(70 45.421276),(71 45.43361),(72 45.421234),(73 45.965664),(74 45.895603),(75 46.016403),(76 46.076767),(77 46.172756),(78 46.35377),(79 46.192425),
(1 25.31614),(2 29.21901),(3 32.778088),(4 34.769073),(5 36.018925),(6 37.474586),(7 38.12634),(8 38.863693),(9 39.77797),(10 40.603226),(11 40.624844),(12 40.98814),(13 41.462105),(14 41.700214),(15 41.855507),(16 41.68729),(17 41.659355),(18 41.686855),(19 42.066757),(20 42.479168),(21 42.555347),(22 43.26716),(23 42.754257),(24 42.725098),(25 43.34069),(26 43.73193),(27 43.420525),(28 43.39141),(29 43.51563),(30 43.579098),(31 43.760735),(32 43.868347),(33 43.96549),(34 44.028217),(35 44.139984),(36 43.911983),(37 44.404816),(38 44.48034),(39 44.722374),(40 44.268505),(41 44.381756),(42 44.40023),(43 44.132233),(44 44.833553),(45 45.384777),(46 45.081707),(47 45.262924),(48 45.216194),(49 44.77753),(50 45.036922),(51 45.198666),(52 45.30905),(53 45.17877),(54 45.600773),(55 45.543736),(56 45.302864),(57 45.376698),(58 46.002647),(59 45.69513),(60 46.01358),(61 45.74664),(62 45.961456),(63 46.13754),(64 45.33647),(65 45.59062),(66 45.42598),(67 46.322063),(68 45.871853),(69 46.15117),(70 46.186966),(71 45.91317),(72 46.454006),(73 46.24288),(74 46.694336),(75 46.3584),(76 46.274525),(77 46.04758),(78 46.237568),(79 46.35414),
