1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 27723.973),(2 46447.016),(3 50475.984),(4 50964.6),(5 51851.117),(6 53097.17),(7 53711.156),(8 55399.152),(9 56342.723),(10 56556.13),(11 56423.016),(12 56850.8),(13 57535.332),(14 58039.4),(15 57561.035),(16 58060.6),(17 59481.617),(18 60054.586),(19 60086.277),(20 59506.12),(21 59782.195),(22 60605.656),(23 59885.35),(24 60043.363),(25 59360.297),(26 57640.72),(27 57085.74),(28 58336.203),(29 58141.77),(30 59119.95),(31 60378.098),(32 60126.305),(33 59422.313),(34 59708.78),(35 60354.613),(36 60305.02),(37 60444.617),(38 59614.85),(39 60524.79),(40 61391.766),(41 61348.68),(42 61350.79),(43 61787.406),(44 61920.26),(45 61531),(46 62439.566),(47 63251.113),(48 63116.996),(49 63982.305),(50 64974.434),(51 65487.28),(52 63770.168),(53 64416.88),(54 64933.633),(55 64161.332),(56 64074.43),(57 63602.805),(58 62865.035),(59 63025.055),(60 63444.484),(61 62547.723),(62 63005.605),(63 62476.13),(64 61931.184),(65 61982.902),(66 62074.605),(67 61893.336),(68 62156.78),(69 60940.96),(70 60382.02),(71 61162.777),(72 62123.723),(73 62014.9),(74 61255.4),(75 61625.266),(76 60982.047),(77 60892.137),(78 60697.883),(79 61725.902),
(1 27608.441),(2 45914.027),(3 49920.92),(4 49459.59),(5 49429.934),(6 51041.836),(7 50780.105),(8 51962.676),(9 53680.184),(10 54327.043),(11 52772.777),(12 53007.22),(13 55423.688),(14 56608.883),(15 56896.574),(16 56133.09),(17 56113.535),(18 56095.348),(19 56170.414),(20 57286.367),(21 57188.19),(22 56900.617),(23 56920.78),(24 56694.29),(25 56452.492),(26 55398.68),(27 55228.473),(28 56422.793),(29 58084.32),(30 58337.207),(31 57596.074),(32 56675.26),(33 57128.16),(34 58505.73),(35 58420.145),(36 57660.53),(37 57897.434),(38 57104.313),(39 59396.477),(40 59988.555),(41 59951.65),(42 59348.02),(43 59271.656),(44 58102.344),(45 59302.953),(46 60613.063),(47 60932.504),(48 60658.88),(49 60975.883),(50 61153.395),(51 61390.72),(52 61509.19),(53 61189.184),(54 61124.688),(55 62509.7),(56 62290.77),(57 62070.23),(58 61769.523),(59 62404.59),(60 62235.555),(61 62693.82),(62 62250.543),(63 62407.055),(64 61904.406),(65 60782.73),(66 60410.055),(67 60828.68),(68 60858.855),(69 59977.516),(70 59305.492),(71 59783.44),(72 59572.71),(73 58028.637),(74 58697.76),(75 59277.53),(76 60010.125),(77 59962.836),(78 59302.734),(79 60079.1),
(1 27608.979),(2 46148.125),(3 49699.344),(4 49941.832),(5 50290.824),(6 51464.1),(7 50879.113),(8 50915.063),(9 51592.043),(10 52202.465),(11 52344.82),(12 53143.723),(13 55219.496),(14 54910.246),(15 54291.316),(16 54932.21),(17 55559.363),(18 55994.2),(19 55971.99),(20 57085.563),(21 57329.063),(22 57573.805),(23 57233.508),(24 56261.87),(25 55476.586),(26 55424.242),(27 55327.094),(28 55920.297),(29 56414.38),(30 56656.41),(31 56811.168),(32 55900.934),(33 54750.953),(34 55582.477),(35 56148.527),(36 56347.832),(37 57243.016),(38 56888.13),(39 56599.832),(40 55624.035),(41 56153.754),(42 56841.953),(43 56799.59),(44 55879.3),(45 56833.125),(46 57817.8),(47 58791.23),(48 59390.137),(49 58915.863),(50 58610.973),(51 58678.36),(52 58635.676),(53 59475.58),(54 59554.344),(55 60367.848),(56 59169.74),(57 59206.52),(58 59970.92),(59 60380.113),(60 59795.867),(61 59804.51),(62 59822.375),(63 59705.094),(64 59771.43),(65 59494.98),(66 58506.348),(67 58023.742),(68 57753.85),(69 57604.617),(70 57838.996),(71 57096.055),(72 56646.15),(73 56229.277),(74 56702.227),(75 57990.375),(76 58310.438),(77 58291.207),(78 58479.547),(79 58734.324),
(1 27175.658),(2 43562.09),(3 47628.39),(4 49036.28),(5 48133.723),(6 48593.26),(7 50205.31),(8 51473.7),(9 51476.64),(10 52172.508),(11 53389.39),(12 52949.75),(13 54399.87),(14 55081.605),(15 54031.68),(16 55422.27),(17 55511.98),(18 55297.402),(19 55949.258),(20 55902.13),(21 54817.09),(22 54364.71),(23 53367.184),(24 52848.355),(25 53791.887),(26 53141.004),(27 53635.85),(28 53611.676),(29 53609.164),(30 53551.945),(31 54016.176),(32 54235.434),(33 53508.176),(34 53126.09),(35 53459.336),(36 53578.152),(37 54196.47),(38 54179.65),(39 53464.188),(40 53522.563),(41 53355.25),(42 53921.31),(43 53688.188),(44 53214.45),(45 53901.98),(46 55038.844),(47 55910.824),(48 56366.113),(49 56060.63),(50 54719.92),(51 54649.883),(52 55554.887),(53 56124.773),(54 57133.203),(55 57774.152),(56 56738.563),(57 55968.316),(58 56065.38),(59 56801.277),(60 57219.39),(61 57267.4),(62 57564.32),(63 57559.145),(64 57694.61),(65 57802.41),(66 57214.227),(67 56868.215),(68 57739.117),(69 56533.473),(70 56521.082),(71 56017.28),(72 56233.63),(73 55468.723),(74 55487.188),(75 55565.824),(76 55527.098),(77 56152.242),(78 56050.24),(79 56416.42),
(1 26763.18),(2 42921.945),(3 47126.004),(4 47496.06),(5 46816.547),(6 47345.586),(7 47764.906),(8 48399.23),(9 49452.53),(10 50225.293),(11 50839.27),(12 50793.45),(13 51358.52),(14 52263.56),(15 52219.727),(16 52833.65),(17 52737.26),(18 52820.06),(19 53351.105),(20 54049.367),(21 54643.85),(22 55200.81),(23 55028.57),(24 53610.707),(25 53714.664),(26 53646.305),(27 53775.656),(28 53213.785),(29 53471.242),(30 55101.02),(31 54430.05),(32 53541.516),(33 52485.836),(34 53297.344),(35 54367.906),(36 54109.6),(37 54263.293),(38 54958.69),(39 54927.656),(40 54632.67),(41 53970.07),(42 53895.03),(43 55223.94),(44 54984.82),(45 55533.168),(46 55606.383),(47 55617.11),(48 55239.125),(49 55589.99),(50 54715.707),(51 55134.844),(52 55276.414),(53 54666.42),(54 54774.395),(55 56116.83),(56 56386.305),(57 55484.715),(58 55068.47),(59 56391.11),(60 57241.414),(61 56699.527),(62 56454.91),(63 55914.1),(64 56139.625),(65 56385.547),(66 55874.64),(67 54721.227),(68 54463.016),(69 54759.063),(70 55150.7),(71 55149.715),(72 55097.336),(73 56143.805),(74 56406.867),(75 55203.336),(76 55390.617),(77 56842.1),(78 56454.77),(79 56637.86),
(1 26562.492),(2 43015.47),(3 46508.81),(4 46983.477),(5 46954.49),(6 49321.29),(7 50074.18),(8 50669.914),(9 50809.65),(10 50880.805),(11 52657.96),(12 52929.33),(13 52774.625),(14 51719.65),(15 52165.79),(16 52435.82),(17 53230.957),(18 52404.645),(19 52605.063),(20 53236.895),(21 53343.742),(22 52702.848),(23 52824.723),(24 51832.22),(25 52286.32),(26 52916),(27 52603.34),(28 52354.926),(29 51632.855),(30 51503.133),(31 52855.426),(32 52529.973),(33 51960.836),(34 53036.027),(35 53567.934),(36 53199.984),(37 52734.766),(38 53838.414),(39 54517.55),(40 53788.61),(41 52773.063),(42 52754.94),(43 53630.7),(44 53920.4),(45 54530.45),(46 55589.8),(47 56432.184),(48 55934.258),(49 54468.156),(50 55051.71),(51 55576.7),(52 54725.926),(53 54479.848),(54 55801.496),(55 57033.855),(56 56974.25),(57 56619.336),(58 56264.12),(59 56728.473),(60 56712.164),(61 56205.75),(62 56029.984),(63 55563.08),(64 56237.375),(65 55821.72),(66 54965.035),(67 54058.758),(68 53497.125),(69 53972.434),(70 54361.457),(71 53483.688),(72 52369.582),(73 53204.496),(74 53678.04),(75 52850.176),(76 53174.98),(77 53794.9),(78 53780.68),(79 53738.785),
(1 25759.004),(2 40939.96),(3 43818.914),(4 44281.406),(5 45114.39),(6 46502.285),(7 47554.223),(8 47841.465),(9 48080.37),(10 48168.22),(11 48965.305),(12 49953.613),(13 50154.31),(14 49606.996),(15 50159.973),(16 51346.543),(17 52073.918),(18 51245.75),(19 51166.395),(20 52147.484),(21 52350.395),(22 51958.875),(23 51756.875),(24 52415.207),(25 52926.566),(26 53038.105),(27 52318.758),(28 52229.75),(29 52471.426),(30 52406.035),(31 52201.016),(32 52493.258),(33 52718.324),(34 52797.13),(35 53311.305),(36 53700.164),(37 52893.61),(38 52248.426),(39 52648.246),(40 52593.457),(41 52598.61),(42 52484.285),(43 51956.004),(44 51943.184),(45 52254.13),(46 53073.36),(47 53678.395),(48 53821.258),(49 53853.836),(50 53822.58),(51 54576.973),(52 54099.844),(53 53121.066),(54 54038.36),(55 54515.55),(56 54452.484),(57 54677.09),(58 54767.035),(59 54119.23),(60 53981.76),(61 54277.453),(62 54140.047),(63 53156.586),(64 53563.66),(65 52796.656),(66 53376.492),(67 52727.98),(68 52179.992),(69 51747.16),(70 51265.836),(71 49517.58),(72 49389.87),(73 49639.04),(74 50616.164),(75 49624.14),(76 49815.77),(77 50818.977),(78 51139.98),(79 51953.27),
(1 25609.299),(2 40033.86),(3 42613.258),(4 42920.047),(5 43883.137),(6 44590.707),(7 43926.04),(8 43712.18),(9 43335.004),(10 44957.96),(11 45653.68),(12 45139.027),(13 46253.875),(14 46184.78),(15 46378.543),(16 46919.504),(17 46909.152),(18 47069.152),(19 47703.684),(20 48448.895),(21 49104.793),(22 49151.535),(23 48041.004),(24 48477.3),(25 49076.195),(26 48424.383),(27 47907.24),(28 47167.953),(29 47660.656),(30 47933.36),(31 47073.008),(32 47693.996),(33 48229.863),(34 47828.94),(35 47983.04),(36 48381.566),(37 47946.953),(38 48479.715),(39 49415.824),(40 49098.008),(41 48309.766),(42 47908.02),(43 48545.36),(44 49787.36),(45 50537.633),(46 50318.098),(47 50769.62),(48 51649.176),(49 50458.26),(50 50664.42),(51 50163.184),(52 50284.715),(53 50951.88),(54 51444.92),(55 51832.535),(56 50888.973),(57 50610.68),(58 50156.676),(59 50915.832),(60 51203.652),(61 51388.004),(62 51194.184),(63 50170.047),(64 51090.063),(65 49917.887),(66 50410.746),(67 48874.066),(68 47913.445),(69 48205.625),(70 49072.855),(71 48390.44),(72 47913.414),(73 48648.957),(74 48736.668),(75 48981.363),(76 48408.24),(77 48441.066),(78 48462.527),(79 49052.563),
(1 25018.525),(2 38877.15),(3 41172.176),(4 42010.43),(5 42236.473),(6 43293.09),(7 43291.86),(8 44246.51),(9 44584.46),(10 45117.668),(11 46471.37),(12 46681.957),(13 46225.867),(14 46027.195),(15 46786.195),(16 47311.81),(17 47281.43),(18 47955.754),(19 48451.25),(20 49064.848),(21 49210.848),(22 48903.063),(23 47475.496),(24 47242.586),(25 48106.406),(26 47438.484),(27 47336.2),(28 47408.152),(29 48030.063),(30 49252.25),(31 48698.42),(32 48150.25),(33 47444.504),(34 47337.29),(35 47306.43),(36 47351.03),(37 47417.707),(38 48110.19),(39 47985.816),(40 48036.45),(41 48021.56),(42 47158.24),(43 47406.867),(44 48472.848),(45 49002.42),(46 49085.63),(47 49499.043),(48 50121.605),(49 49255.74),(50 49553.156),(51 50891.004),(52 50817.902),(53 51015.563),(54 51075.273),(55 51196.063),(56 50916.875),(57 50281.6),(58 49850.508),(59 50453.977),(60 50175.266),(61 50056.71),(62 50849.64),(63 51009.043),(64 50886.02),(65 50211.48),(66 50020.55),(67 49427.73),(68 48753.938),(69 48225.195),(70 48601.023),(71 48425.207),(72 47684),(73 48147.36),(74 47982.707),(75 48149.62),(76 48384.563),(77 47945.465),(78 48144.63),(79 49002.45),
(1 24422.232),(2 38538.49),(3 40989.266),(4 40798.94),(5 40919.418),(6 42845.473),(7 42323.223),(8 41974.227),(9 42928.184),(10 44827.59),(11 46673.61),(12 46867.074),(13 46130.195),(14 45956.473),(15 46390.1),(16 46841.773),(17 46984.113),(18 46472),(19 47014.21),(20 47744.31),(21 47287.41),(22 46828.883),(23 47135.11),(24 47642.805),(25 48159.79),(26 46724.496),(27 46582.617),(28 47463.38),(29 47520.28),(30 48370.734),(31 48072.133),(32 47661.113),(33 47305.582),(34 47125.39),(35 46393.938),(36 45874.625),(37 45609.56),(38 47006.58),(39 47000.227),(40 47631.73),(41 47733.625),(42 47932.547),(43 47677.566),(44 48551.57),(45 48270.867),(46 47860.684),(47 49195.195),(48 50141.063),(49 48890.69),(50 48329.223),(51 48719.566),(52 49305.34),(53 49927.66),(54 50152.137),(55 50716.242),(56 49947.504),(57 49474.06),(58 49598.977),(59 50304.06),(60 50814.004),(61 50952.4),(62 50991.016),(63 50326.9),(64 49617.875),(65 49466.58),(66 49418.285),(67 48659.242),(68 48471.13),(69 48005.418),(70 48724.97),(71 48562.758),(72 48225.156),(73 47975.41),(74 48445.223),(75 49193.176),(76 48855.83),(77 48389.26),(78 48303.508),(79 48143.97),
(1 23747.664),(2 36269.777),(3 38834.074),(4 39689.156),(5 39557.06),(6 41781.605),(7 41686.813),(8 41458.316),(9 42165.125),(10 43255.547),(11 43683.688),(12 45121.79),(13 44654.813),(14 44710.836),(15 44974.395),(16 44951.97),(17 45151.266),(18 44869.38),(19 45666.133),(20 46619.176),(21 46282.508),(22 45449.16),(23 45248.64),(24 45452.93),(25 44830.74),(26 45554.08),(27 45526.387),(28 46234.156),(29 46037.98),(30 45449.426),(31 45686.195),(32 46358.184),(33 45464.75),(34 45463.836),(35 44237.66),(36 44721.625),(37 45359.56),(38 45709.543),(39 45854.766),(40 45549.613),(41 45982.047),(42 46227.867),(43 46470.465),(44 45790.516),(45 45251.355),(46 45956.492),(47 46638.715),(48 46809.844),(49 46264.133),(50 45803.273),(51 46481.215),(52 46720.574),(53 46823.723),(54 47361.08),(55 47581.816),(56 47436.688),(57 47145.523),(58 46976.914),(59 47423.434),(60 48008.426),(61 47551.28),(62 47331.277),(63 47324.34),(64 46948.195),(65 46512.805),(66 46695.492),(67 46178.47),(68 46259.36),(69 45951.906),(70 46231.496),(71 47149.895),(72 47172.418),(73 46691.902),(74 47184.66),(75 46708.996),(76 46813.016),(77 47283.547),(78 47410.26),(79 47132.434),
(1 23796.959),(2 36627.773),(3 38309.52),(4 39408.54),(5 39387.074),(6 40444.36),(7 40505.117),(8 40330.867),(9 41065.676),(10 42007.605),(11 43195.332),(12 43056.004),(13 43137.8),(14 43748.855),(15 43670.11),(16 43062.52),(17 43117.953),(18 43485.063),(19 44392.676),(20 44669.2),(21 44684.387),(22 44125.977),(23 44149.82),(24 44284.746),(25 43230.645),(26 42827.906),(27 42962.7),(28 43399.504),(29 43933.266),(30 43785.598),(31 44152.566),(32 43947.32),(33 43165.52),(34 42966.72),(35 43251.273),(36 43958.38),(37 43954.895),(38 43776.54),(39 44163.72),(40 43930.957),(41 44055.652),(42 44446.87),(43 44783.492),(44 44590.008),(45 44890.113),(46 45840.434),(47 45580.273),(48 45758.195),(49 45365.22),(50 45717.883),(51 45745.707),(52 45452.344),(53 45279.863),(54 45625.773),(55 45702.848),(56 45379.754),(57 45523.84),(58 45382.453),(59 45946.496),(60 46156.906),(61 45257.227),(62 45605.832),(63 45530.75),(64 45736.188),(65 44854.457),(66 44227.46),(67 44297.918),(68 44702.96),(69 44436.336),(70 44428.43),(71 45130.87),(72 44867.477),(73 44983.613),(74 45580.95),(75 44778.164),(76 44849.86),(77 45530.605),(78 45626.027),(79 44415.355),
(1 23571.049),(2 36351.44),(3 38055.004),(4 37951.984),(5 38721.438),(6 39551.137),(7 39193.83),(8 39605.496),(9 39917.082),(10 41013.68),(11 41366.434),(12 41937.043),(13 42249.29),(14 42574.043),(15 42169.266),(16 42606.81),(17 43579.793),(18 44689.418),(19 45205.92),(20 45014.168),(21 44773.586),(22 44452.863),(23 44961.504),(24 44706.926),(25 43852.777),(26 42606.55),(27 43559.19),(28 43992.566),(29 44441.813),(30 44993.656),(31 44441.605),(32 43977.57),(33 44069.07),(34 44237.547),(35 43871.055),(36 43299.496),(37 43753.125),(38 43884.477),(39 44513.35),(40 43695.844),(41 43055.96),(42 43961.28),(43 44574.25),(44 44095.543),(45 43933.242),(46 43907.438),(47 43905.85),(48 43868.703),(49 44617.93),(50 44920.79),(51 45662.95),(52 44711.33),(53 44471.926),(54 44341.824),(55 44412.805),(56 44974.984),(57 44547.7),(58 45056.703),(59 44604.773),(60 44245.55),(61 44693.418),(62 45573.92),(63 44840.797),(64 44196.754),(65 44062.965),(66 44436.43),(67 44029.813),(68 44066.816),(69 43483.08),(70 43815.375),(71 44299.35),(72 43711.58),(73 43450.496),(74 44238.836),(75 44383.832),(76 44796.965),(77 44322.41),(78 44359.47),(79 43605.402),
(1 23310.594),(2 34901.855),(3 37069.375),(4 37177.71),(5 37793.617),(6 38781.57),(7 39156.11),(8 39160.363),(9 39339.95),(10 39574.523),(11 40700.42),(12 40751.082),(13 41475.44),(14 41365.07),(15 41438.313),(16 42105.65),(17 42545.945),(18 42900.77),(19 43377.67),(20 43895.543),(21 43064.465),(22 42914.086),(23 43214.81),(24 42576.043),(25 41637.754),(26 41761.992),(27 42503.383),(28 42557.207),(29 42525.75),(30 42670.42),(31 42674.477),(32 43004.727),(33 43244.1),(34 43107.44),(35 43446.44),(36 43012.797),(37 42535.313),(38 42855.3),(39 43480.023),(40 42587.52),(41 42546.05),(42 42490.625),(43 42320.1),(44 42107.96),(45 42520.313),(46 42874.582),(47 42828.555),(48 42490.305),(49 43222.645),(50 43685.918),(51 44608.215),(52 44891.89),(53 44814.11),(54 44026.88),(55 44014.934),(56 43716.414),(57 43657.887),(58 43695.06),(59 43809.566),(60 43807.008),(61 44315.11),(62 43961.516),(63 43452.445),(64 43088.336),(65 42654.656),(66 43074.21),(67 42664.945),(68 42773.902),(69 42244.133),(70 42071.117),(71 41969.215),(72 42283.23),(73 42435.086),(74 42234.07),(75 42526.145),(76 42588.125),(77 42422.816),(78 42454.746),(79 42697.49),
(1 22711.797),(2 34009.098),(3 35413.535),(4 36073.254),(5 37206.484),(6 37810.793),(7 38082.48),(8 37801.45),(9 37680.895),(10 38896.965),(11 40379.168),(12 41286.13),(13 41745.5),(14 41841.105),(15 41107.582),(16 40978.1),(17 40997.234),(18 41610.9),(19 42304.434),(20 42644.242),(21 42521.98),(22 42602.082),(23 42791.5),(24 42729.566),(25 41983.156),(26 41862.004),(27 43093.117),(28 42525.406),(29 42044.25),(30 41820.008),(31 41952.426),(32 41883.168),(33 42273.977),(34 41981.13),(35 41969.406),(36 42167.906),(37 41760.047),(38 41898.69),(39 42095.258),(40 43025.465),(41 42387.965),(42 42290.42),(43 42438.6),(44 42728.492),(45 43029.953),(46 43309.566),(47 42895.25),(48 42483.38),(49 42998.008),(50 43664.492),(51 43833.453),(52 43476.027),(53 43489.906),(54 43371.543),(55 42510.406),(56 42787.06),(57 43184.902),(58 43610.992),(59 42922.883),(60 43271.88),(61 43119.023),(62 42719.504),(63 42490.656),(64 42936.242),(65 42824.11),(66 42948.055),(67 42899.074),(68 42835.816),(69 42443.14),(70 43107.68),(71 42496.293),(72 42387.285),(73 42781.62),(74 42635.402),(75 42680.605),(76 42687.094),(77 42386.152),(78 42198.023),(79 42374.418),
(1 21156.094),(2 31980.867),(3 34026.934),(4 34752.04),(5 35775.523),(6 36470.195),(7 36391.773),(8 36773.773),(9 36439.926),(10 37501.996),(11 38288.277),(12 38335.29),(13 38816.324),(14 38745.508),(15 39165.125),(16 38645.29),(17 38841.46),(18 40022.49),(19 40372.44),(20 40278.7),(21 40494.51),(22 40371.1),(23 39738.777),(24 38697.324),(25 39024.605),(26 39014.29),(27 40098.293),(28 39807.93),(29 39415.37),(30 39533.32),(31 39506.7),(32 39528.89),(33 39564.94),(34 39810.87),(35 40131.508),(36 40647.703),(37 40451.563),(38 40419.19),(39 40157.87),(40 40243.883),(41 40173.137),(42 40057.37),(43 41221.813),(44 41033.844),(45 40015.48),(46 39864.51),(47 39625.63),(48 40135.504),(49 40093.652),(50 40139.4),(51 40814.895),(52 40899.49),(53 40551.832),(54 40414.266),(55 40528.324),(56 40451.547),(57 40401.535),(58 40380.594),(59 40792.21),(60 40542.63),(61 40431.87),(62 40460.977),(63 39916.3),(64 39883.523),(65 39617.68),(66 39337.355),(67 38938.08),(68 39217.07),(69 39567.195),(70 40040.566),(71 39344.348),(72 38625.72),(73 38266.535),(74 39148.016),(75 39671.324),(76 39795.504),(77 40077.773),(78 40018.777),(79 39264.22),
(1 21844.09),(2 32318.885),(3 34570.695),(4 35758.836),(5 36690.566),(6 37036.93),(7 36048.49),(8 36675.6),(9 36950.688),(10 38245.2),(11 38291.008),(12 38317.2),(13 38467.13),(14 38103.133),(15 38022.81),(16 38149.95),(17 39452.008),(18 40662.207),(19 41352.305),(20 40971.125),(21 40512.848),(22 39682.273),(23 39739),(24 39141.746),(25 38506.46),(26 39094.766),(27 40174.402),(28 39941.79),(29 39565.33),(30 39236.965),(31 38870.227),(32 39130.887),(33 39340.59),(34 39330.402),(35 40259.645),(36 40284.574),(37 40011.664),(38 39761.027),(39 39834.313),(40 40438.133),(41 39098.215),(42 39220.547),(43 39706.945),(44 39495.027),(45 39572.23),(46 39251.25),(47 39596.51),(48 40053.176),(49 40576.555),(50 41068.46),(51 41558.223),(52 41802.887),(53 41277.582),(54 41050.625),(55 40552.105),(56 40461.74),(57 39793.094),(58 39744.273),(59 39632.414),(60 39880.016),(61 40068.34),(62 40234.766),(63 40639.613),(64 40301.2),(65 40217.85),(66 40229.418),(67 39903.21),(68 39929.51),(69 40251.605),(70 39854.727),(71 39520.875),(72 39727.113),(73 40152.426),(74 40445.773),(75 40577.313),(76 39980.35),(77 40233.316),(78 40483.52),(79 40328.47),
(1 21199.049),(2 31358.54),(3 34298.734),(4 34487.48),(5 34532.094),(6 34922.59),(7 34667.707),(8 34519.3),(9 34916.15),(10 37166.152),(11 37536.406),(12 37894.3),(13 37707.39),(14 37156.33),(15 36786.855),(16 37629.77),(17 38747.902),(18 39394.47),(19 39690.023),(20 38789.063),(21 38617.39),(22 38697.695),(23 38530.5),(24 38154.844),(25 37913.906),(26 38850.766),(27 39335.715),(28 39165.984),(29 38891.645),(30 39190.867),(31 38866.38),(32 38589.355),(33 38354.047),(34 38276.37),(35 39426.61),(36 39740.88),(37 39302.277),(38 39137.727),(39 38985.3),(40 39015.633),(41 38968.598),(42 39136.7),(43 39491.1),(44 40124.797),(45 39665.22),(46 39431.78),(47 39755.633),(48 39650.746),(49 39329.418),(50 40143.344),(51 40222.035),(52 39494.555),(53 38903.457),(54 39188.36),(55 39309.84),(56 38607.758),(57 38411.945),(58 38428.93),(59 38824.195),(60 39015.477),(61 39412.684),(62 39407.344),(63 38733.22),(64 38905.867),(65 38376.504),(66 38422.418),(67 38289.645),(68 38188.63),(69 38267.137),(70 38107.81),(71 37618.7),(72 37870.254),(73 37761.652),(74 38517.72),(75 38655.934),(76 38545.715),(77 38292.117),(78 38078.01),(79 38943.934),
