1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1389222),(2 5166809.5),(3 11142007),(4 18781910),(5 28379754),(6 37578324),(7 47752930),(8 59082476),(9 72427600),(10 87352740),(11 99904990),(12 110614120),(13 120017860),(14 128760040),(15 135536480),(16 141530160),(17 146858480),(18 150962270),(19 154634860),(20 157624180),(21 160094450),(22 163516980),(23 165571570),(24 167346190),(25 167842560),(26 168485230),(27 167792340),(28 170023500),(29 169630200),(30 168097330),(31 166352380),(32 165246060),(33 164505800),(34 166023890),(35 167902320),(36 170486290),(37 174388400),(38 179602110),(39 184512000),(40 188650100),(41 193648720),(42 198534220),(43 201939260),(44 206071860),(45 210360850),(46 213611400),(47 216297390),(48 218815980),(49 221828670),(50 225425660),(51 229447680),(52 234205440),(53 239852460),(54 246531600),(55 254102700),(56 262446100),(57 271385500),(58 280270820),(59 289769300),(60 299926940),(61 310742880),(62 322561180),(63 335100540),(64 348837730),(65 362965730),(66 377844320),(67 393202340),(68 406518500),(69 418761250),(70 430713300),(71 441894620),(72 452266780),(73 462332640),(74 470778850),(75 478649180),(76 486805380),(77 495295650),(78 503138270),(79 509835420),
(1 60.239456),(2 66.078),(3 71.731514),(4 76.08546),(5 79.764946),(6 81.47404),(7 82.25464),(8 84.823814),(9 86.972435),(10 89.3398),(11 90.825836),(12 93.40947),(13 95.17816),(14 96.57194),(15 97.33784),(16 98.45289),(17 101.61957),(18 101.97271),(19 102.70358),(20 102.53024),(21 103.97914),(22 106.47337),(23 108.19925),(24 108.86762),(25 108.834114),(26 110.22272),(27 111.00984),(28 113.59491),(29 115.83226),(30 117.23347),(31 116.788864),(32 115.7149),(33 116.42879),(34 117.13151),(35 118.02602),(36 117.690475),(37 118.56202),(38 119.62076),(39 118.09685),(40 118.86301),(41 116.96664),(42 117.86413),(43 118.73906),(44 118.04709),(45 117.90625),(46 117.01895),(47 117.367455),(48 116.92093),(49 117.70859),(50 118.116486),(51 115.32923),(52 114.20005),(53 115.230034),(54 114.1722),(55 113.82956),(56 112.90275),(57 113.59293),(58 112.53691),(59 112.04195),(60 111.933716),(61 111.21133),(62 112.36168),(63 113.872154),(64 114.407326),(65 114.48871),(66 114.13112),(67 115.142555),(68 115.400986),(69 116.32265),(70 117.63469),(71 116.769615),(72 118.56883),(73 120.937256),(74 121.13099),(75 122.99635),(76 123.01706),(77 126.15095),(78 129.27922),(79 132.06166),
(1 59.129284),(2 64.813644),(3 69.89952),(4 73.22129),(5 77.01662),(6 79.1298),(7 80.14039),(8 81.99551),(9 83.5704),(10 87.78804),(11 87.01328),(12 88.744156),(13 90.78489),(14 92.73019),(15 94.10096),(16 94.3648),(17 98.579124),(18 96.63351),(19 98.40926),(20 98.574356),(21 100.50367),(22 100.79119),(23 101.64123),(24 102.42285),(25 103.45972),(26 104.3087),(27 104.653145),(28 106.092995),(29 106.7933),(30 108.416016),(31 108.95106),(32 109.230995),(33 108.383484),(34 108.956604),(35 108.76574),(36 108.81362),(37 109.224594),(38 110.64175),(39 109.590385),(40 111.29219),(41 109.32403),(42 109.60707),(43 111.00929),(44 111.30316),(45 111.56269),(46 111.79686),(47 112.613976),(48 111.6263),(49 112.97077),(50 113.16911),(51 113.77507),(52 111.93424),(53 111.89639),(54 111.572784),(55 111.238434),(56 111.156105),(57 110.98092),(58 110.93342),(59 110.51939),(60 110.60947),(61 111.37759),(62 111.88062),(63 114.16232),(64 113.64783),(65 115.32634),(66 114.170876),(67 115.55185),(68 115.51968),(69 117.21654),(70 119.142746),(71 119.143295),(72 119.91726),(73 122.031555),(74 123.31467),(75 125.428085),(76 125.18029),(77 127.01547),(78 129.79756),(79 131.92009),
(1 57.886086),(2 63.656895),(3 69.49365),(4 72.31655),(5 76.643425),(6 78.18036),(7 79.48764),(8 82.41099),(9 83.39532),(10 85.96749),(11 86.828835),(12 89.18637),(13 90.13648),(14 91.451546),(15 92.085),(16 92.90238),(17 95.58821),(18 95.98202),(19 97.02926),(20 97.14919),(21 98.359695),(22 100.175064),(23 99.61633),(24 100.83411),(25 100.94957),(26 102.415146),(27 102.98295),(28 103.77653),(29 104.27011),(30 104.68801),(31 105.82336),(32 105.696526),(33 105.69289),(34 106.66897),(35 105.889725),(36 106.091934),(37 106.71717),(38 106.864624),(39 107.77121),(40 107.195305),(41 106.78869),(42 106.19788),(43 106.911606),(44 106.80972),(45 106.68833),(46 106.84112),(47 107.77177),(48 107.673386),(49 107.51824),(50 108.538445),(51 109.03837),(52 106.55812),(53 106.75985),(54 106.41986),(55 105.591484),(56 106.18518),(57 107.46421),(58 107.06686),(59 107.03334),(60 106.18292),(61 106.54429),(62 106.978035),(63 109.04685),(64 108.79266),(65 109.82229),(66 109.82819),(67 111.18917),(68 112.51909),(69 112.71802),(70 114.975044),(71 115.87549),(72 116.754745),(73 119.40531),(74 119.70578),(75 120.22322),(76 121.0485),(77 123.5388),(78 124.84254),(79 126.34171),
(1 58.021576),(2 63.748585),(3 69.879395),(4 73.231606),(5 77.73831),(6 78.86077),(7 81.19097),(8 82.29751),(9 83.60966),(10 86.373436),(11 88.66359),(12 90.58617),(13 92.25256),(14 93.96829),(15 94.23777),(16 94.79599),(17 96.442924),(18 96.17545),(19 96.74377),(20 98.91052),(21 99.68639),(22 102.890564),(23 102.905945),(24 105.05455),(25 105.736694),(26 108.496155),(27 110.09852),(28 111.169586),(29 111.42632),(30 111.75613),(31 113.029785),(32 113.01551),(33 113.562706),(34 113.26591),(35 113.76348),(36 113.12164),(37 113.54069),(38 113.98616),(39 116.281425),(40 115.087234),(41 115.12914),(42 114.33119),(43 114.75138),(44 113.516426),(45 113.37618),(46 114.75635),(47 114.22747),(48 115.24855),(49 115.05515),(50 116.01502),(51 116.61696),(52 114.61979),(53 113.24156),(54 114.02415),(55 113.15442),(56 113.3646),(57 113.102875),(58 112.62821),(59 113.67394),(60 112.854744),(61 113.8835),(62 114.36664),(63 114.95889),(64 115.93686),(65 115.27547),(66 116.537704),(67 116.34087),(68 116.12198),(69 116.47529),(70 117.89735),(71 117.98729),(72 119.07513),(73 121.4545),(74 122.21895),(75 123.1256),(76 123.88844),(77 124.90818),(78 127.027954),(79 129.13684),
(1 57.56825),(2 62.966854),(3 69.11077),(4 72.29681),(5 75.112),(6 76.8953),(7 78.922935),(8 79.822784),(9 81.21458),(10 83.16227),(11 85.82096),(12 87.67524),(13 88.97075),(14 90.85008),(15 91.4721),(16 93.516975),(17 95.22036),(18 94.30702),(19 95.277534),(20 95.366035),(21 95.90301),(22 98.453384),(23 99.14805),(24 100.4227),(25 100.78981),(26 101.664955),(27 102.71856),(28 104.71783),(29 105.60604),(30 105.22159),(31 105.58146),(32 105.93852),(33 106.80222),(34 106.15084),(35 107.02383),(36 106.51122),(37 106.954254),(38 106.50969),(39 107.82845),(40 107.94581),(41 107.6207),(42 108.25325),(43 107.43355),(44 107.498085),(45 108.01975),(46 109.0324),(47 108.97946),(48 108.91651),(49 109.6882),(50 110.33913),(51 110.02302),(52 109.81909),(53 109.187996),(54 109.780815),(55 109.45522),(56 109.54402),(57 108.82253),(58 108.55993),(59 108.81949),(60 107.99701),(61 108.73158),(62 109.0564),(63 109.35567),(64 111.173996),(65 111.20158),(66 112.12148),(67 112.1521),(68 112.389626),(69 113.499435),(70 115.39818),(71 116.002495),(72 117.66017),(73 119.659004),(74 120.16626),(75 120.79318),(76 122.56941),(77 125.26089),(78 127.33847),(79 128.98926),
(1 56.558514),(2 62.011856),(3 68.61033),(4 71.488396),(5 74.67048),(6 77.42638),(7 80.239746),(8 79.92245),(9 80.84982),(10 83.48297),(11 85.96565),(12 86.99),(13 88.548706),(14 91.34093),(15 91.86407),(16 94.504745),(17 95.51436),(18 95.24695),(19 96.60553),(20 96.84658),(21 97.17072),(22 98.950226),(23 99.63981),(24 99.95627),(25 99.6176),(26 100.93879),(27 101.761185),(28 102.79311),(29 103.896835),(30 105.00444),(31 104.62645),(32 104.938354),(33 105.33113),(34 104.48847),(35 104.73558),(36 105.527245),(37 104.983376),(38 103.64688),(39 103.961136),(40 105.44149),(41 103.95468),(42 104.32459),(43 104.41617),(44 104.475365),(45 102.53994),(46 104.785965),(47 104.44982),(48 105.33457),(49 105.667755),(50 107.22733),(51 107.19972),(52 105.80057),(53 105.387405),(54 106.28023),(55 106.84167),(56 107.007454),(57 107.28263),(58 106.9914),(59 107.31853),(60 106.97538),(61 107.28385),(62 107.88224),(63 108.98265),(64 109.769844),(65 109.83899),(66 110.6671),(67 111.60154),(68 111.841034),(69 112.25061),(70 113.59386),(71 112.8635),(72 114.15149),(73 116.819336),(74 118.37344),(75 119.378494),(76 119.39264),(77 120.59142),(78 122.922485),(79 124.47167),
(1 56.481876),(2 61.744278),(3 67.50464),(4 71.83887),(5 73.90869),(6 77.692055),(7 79.36921),(8 79.67561),(9 82.07801),(10 84.166565),(11 86.34094),(12 88.49206),(13 90.098366),(14 91.65934),(15 92.74246),(16 94.613266),(17 95.34284),(18 95.669945),(19 96.29351),(20 97.53988),(21 97.504906),(22 99.172935),(23 101.02834),(24 101.97246),(25 102.46801),(26 104.62867),(27 104.38896),(28 104.25097),(29 106.171104),(30 108.32291),(31 108.91456),(32 109.303085),(33 108.94416),(34 108.948044),(35 110.06507),(36 109.478676),(37 110.42231),(38 108.75826),(39 109.1497),(40 109.94637),(41 109.520966),(42 109.5877),(43 109.93692),(44 109.99888),(45 109.04739),(46 109.96571),(47 109.61242),(48 110.16481),(49 109.58193),(50 111.328865),(51 110.04796),(52 108.10001),(53 107.487366),(54 108.390396),(55 108.740524),(56 106.76642),(57 106.13525),(58 105.94358),(59 106.30219),(60 105.383286),(61 106.5217),(62 106.44581),(63 106.753395),(64 108.49243),(65 107.21995),(66 108.06052),(67 110.15089),(68 110.620445),(69 111.47949),(70 113.427),(71 113.10717),(72 115.36811),(73 117.399704),(74 118.693596),(75 120.923004),(76 122.08029),(77 123.23517),(78 125.80989),(79 129.04022),
(1 57.06896),(2 60.71193),(3 67.826515),(4 71.69002),(5 73.94483),(6 76.55759),(7 78.27245),(8 79.25793),(9 80.03262),(10 83.18957),(11 84.894966),(12 86.151596),(13 87.9301),(14 89.63144),(15 91.440544),(16 93.25607),(17 92.98849),(18 92.79235),(19 93.50319),(20 93.71032),(21 96.131805),(22 96.37221),(23 95.92691),(24 96.77386),(25 96.38645),(26 99.7274),(27 99.14828),(28 101.53624),(29 101.66511),(30 103.86062),(31 104.43725),(32 103.41914),(33 103.32435),(34 104.21779),(35 105.92366),(36 105.364655),(37 105.98388),(38 106.534454),(39 105.05999),(40 105.976364),(41 105.855484),(42 105.852005),(43 105.69831),(44 105.27916),(45 105.51292),(46 106.39297),(47 108.09607),(48 106.88991),(49 106.64874),(50 108.2177),(51 107.57881),(52 107.23859),(53 108.12271),(54 107.84006),(55 108.257195),(56 108.50906),(57 107.89651),(58 106.25736),(59 107.2064),(60 105.03125),(61 107.70711),(62 107.18964),(63 109.195564),(64 108.93902),(65 109.794716),(66 110.23716),(67 112.58561),(68 112.20618),(69 113.89197),(70 115.239075),(71 115.44427),(72 117.255875),(73 117.506615),(74 119.68538),(75 120.11735),(76 121.09277),(77 123.98883),(78 125.6558),(79 127.722404),
(1 57.23433),(2 61.101048),(3 67.67752),(4 71.02074),(5 73.719826),(6 77.60109),(7 79.34624),(8 80.84611),(9 82.42374),(10 84.92768),(11 86.36602),(12 88.242325),(13 88.9934),(14 90.48334),(15 91.63786),(16 93.32105),(17 94.7788),(18 95.04489),(19 96.46407),(20 97.53672),(21 97.88364),(22 98.91718),(23 98.981186),(24 99.47104),(25 99.185646),(26 101.2478),(27 102.665474),(28 104.38074),(29 104.09571),(30 104.78127),(31 104.83311),(32 104.543686),(33 104.79506),(34 104.25819),(35 104.61322),(36 103.69629),(37 103.45299),(38 104.31698),(39 104.39026),(40 103.92013),(41 103.29123),(42 104.33703),(43 104.42001),(44 102.76656),(45 102.14398),(46 104.27143),(47 105.61368),(48 106.518265),(49 106.69112),(50 106.916176),(51 105.90963),(52 105.97538),(53 105.01566),(54 104.680954),(55 105.664),(56 105.45256),(57 104.29277),(58 104.39723),(59 105.834045),(60 104.46921),(61 105.52232),(62 106.759056),(63 108.38069),(64 108.23868),(65 109.37483),(66 110.700806),(67 111.9154),(68 111.53012),(69 112.37483),(70 114.19778),(71 113.50063),(72 115.24431),(73 116.961334),(74 118.23304),(75 118.64373),(76 119.694565),(77 122.06782),(78 124.40678),(79 125.71737),
(1 56.932133),(2 60.666885),(3 67.042274),(4 70.28601),(5 73.245544),(6 75.19273),(7 76.62214),(8 79.54805),(9 80.3588),(10 82.536736),(11 85.71746),(12 85.911766),(13 88.791985),(14 89.714035),(15 91.8232),(16 92.32405),(17 92.99822),(18 93.32543),(19 94.481804),(20 94.78035),(21 96.54483),(22 97.305664),(23 99.060745),(24 99.721245),(25 100.97945),(26 103.52501),(27 103.70332),(28 106.61855),(29 107.51954),(30 107.69104),(31 108.17783),(32 108.6572),(33 109.39611),(34 109.35871),(35 110.30254),(36 110.59072),(37 109.31783),(38 109.56925),(39 110.09981),(40 109.92982),(41 109.74114),(42 109.90661),(43 110.88168),(44 109.65488),(45 110.40151),(46 110.65484),(47 111.59617),(48 111.88322),(49 112.26585),(50 111.32128),(51 111.18863),(52 110.145164),(53 110.98561),(54 110.2649),(55 110.18876),(56 109.55421),(57 108.64359),(58 108.26764),(59 107.294106),(60 106.620514),(61 106.78662),(62 107.669876),(63 107.57312),(64 109.20103),(65 109.93086),(66 111.80569),(67 112.55484),(68 111.75002),(69 112.55688),(70 114.44606),(71 114.709526),(72 115.67675),(73 117.99425),(74 120.35211),(75 119.37981),(76 120.29455),(77 123.7734),(78 125.92439),(79 128.36853),
(1 55.16456),(2 59.037296),(3 64.867065),(4 67.85535),(5 69.663826),(6 72.47245),(7 74.97623),(8 77.33397),(9 78.03783),(10 79.48475),(11 82.0286),(12 83.39105),(13 84.514305),(14 85.929634),(15 86.70628),(16 87.47644),(17 88.51984),(18 89.65601),(19 89.62048),(20 90.75189),(21 91.4382),(22 91.64407),(23 93.69262),(24 93.21535),(25 94.16061),(26 96.139114),(27 96.50547),(28 98.89113),(29 100.5081),(30 100.85872),(31 101.61208),(32 100.85809),(33 102.135666),(34 101.78018),(35 102.36921),(36 101.727455),(37 101.55951),(38 101.80167),(39 102.26088),(40 103.00182),(41 102.987885),(42 103.00178),(43 104.449936),(44 103.85758),(45 103.924484),(46 104.06338),(47 105.220505),(48 107.0665),(49 106.52791),(50 105.826324),(51 105.3735),(52 103.90404),(53 105.65598),(54 104.83016),(55 103.56167),(56 103.42329),(57 103.30187),(58 102.64079),(59 103.52965),(60 102.78802),(61 103.37196),(62 102.86714),(63 103.84186),(64 104.60524),(65 106.17859),(66 106.67913),(67 107.52597),(68 108.76239),(69 108.53719),(70 109.251144),(71 108.5083),(72 110.093506),(73 112.198944),(74 114.21172),(75 113.976685),(76 114.55653),(77 116.59319),(78 118.09852),(79 120.78838),
(1 56.260887),(2 58.779087),(3 66.09916),(4 69.42488),(5 72.26174),(6 73.794624),(7 76.08561),(8 79.03762),(9 80.03004),(10 82.16646),(11 85.07516),(12 84.9734),(13 87.4263),(14 87.444305),(15 89.8621),(16 90.60916),(17 92.58833),(18 93.15567),(19 93.661125),(20 94.27514),(21 94.92872),(22 93.96483),(23 95.379105),(24 96.30589),(25 97.24474),(26 99.50768),(27 99.164894),(28 99.5703),(29 100.553406),(30 100.582855),(31 101.70288),(32 101.13056),(33 101.38014),(34 101.73219),(35 102.19098),(36 101.50163),(37 101.179306),(38 101.72531),(39 101.685974),(40 102.70339),(41 102.97995),(42 102.35327),(43 102.544815),(44 102.30046),(45 103.1017),(46 102.947334),(47 103.082214),(48 104.486824),(49 104.36957),(50 105.84559),(51 105.27405),(52 104.37338),(53 105.366425),(54 105.74419),(55 105.187325),(56 104.61498),(57 103.71503),(58 103.90089),(59 104.30255),(60 103.426384),(61 105.10875),(62 103.906494),(63 107.275406),(64 106.640396),(65 107.225525),(66 106.968414),(67 108.37789),(68 108.89913),(69 109.51158),(70 109.64137),(71 110.62507),(72 111.35024),(73 113.949554),(74 115.76216),(75 114.36104),(76 115.35927),(77 116.6457),(78 118.025185),(79 121.24398),
(1 55.09371),(2 58.03154),(3 64.36196),(4 67.06041),(5 69.69254),(6 72.1626),(7 73.95051),(8 76.42916),(9 77.84799),(10 79.24681),(11 81.48915),(12 82.82444),(13 83.829994),(14 84.48521),(15 85.37551),(16 86.39463),(17 87.6375),(18 88.546),(19 88.52679),(20 90.96606),(21 93.14775),(22 93.46958),(23 95.213684),(24 95.27899),(25 97.140594),(26 99.6794),(27 102.13648),(28 102.56872),(29 102.538155),(30 102.81122),(31 104.066536),(32 104.47016),(33 104.19089),(34 103.38088),(35 105.49212),(36 104.84707),(37 103.60522),(38 105.74228),(39 103.93162),(40 104.353935),(41 104.76889),(42 105.34945),(43 106.22462),(44 105.804634),(45 107.038445),(46 106.88808),(47 106.07918),(48 105.85268),(49 106.77906),(50 108.31678),(51 107.49202),(52 106.16421),(53 107.09343),(54 106.171906),(55 105.16215),(56 104.80094),(57 104.47519),(58 105.23604),(59 103.934166),(60 104.453514),(61 104.96399),(62 104.53989),(63 106.48743),(64 106.843796),(65 107.40656),(66 107.09099),(67 108.28649),(68 107.89702),(69 109.05948),(70 110.07182),(71 110.19622),(72 111.1293),(73 113.01824),(74 114.83528),(75 116.42307),(76 117.39629),(77 119.24771),(78 121.59394),(79 124.0646),
(1 54.97456),(2 58.39494),(3 65.15137),(4 68.52764),(5 72.27899),(6 73.68971),(7 76.39483),(8 78.58519),(9 79.79572),(10 82.32579),(11 83.59715),(12 86.06622),(13 87.55594),(14 87.86746),(15 90.28521),(16 90.61955),(17 91.74006),(18 93.104164),(19 94.71848),(20 95.14704),(21 97.4391),(22 98.015564),(23 99.16187),(24 99.460266),(25 100.14538),(26 102.98904),(27 105.34201),(28 106.317474),(29 107.460075),(30 106.58715),(31 106.33948),(32 107.34679),(33 106.04672),(34 105.60638),(35 107.01187),(36 107.19081),(37 105.13932),(38 106.85168),(39 107.647675),(40 107.38525),(41 107.61435),(42 107.95626),(43 108.61081),(44 108.26004),(45 108.462746),(46 107.698074),(47 108.17316),(48 108.53058),(49 108.39693),(50 108.761635),(51 108.295906),(52 108.25898),(53 107.797935),(54 107.41256),(55 106.87007),(56 106.65949),(57 106.64584),(58 107.69846),(59 106.603096),(60 106.91107),(61 107.00405),(62 106.89958),(63 108.974045),(64 108.304535),(65 109.131996),(66 110.50214),(67 112.14646),(68 110.89173),(69 111.34125),(70 112.57657),(71 112.417816),(72 113.837296),(73 116.62494),(74 118.10683),(75 119.151184),(76 121.30941),(77 122.52844),(78 125.38488),(79 127.074326),
(1 53.4267),(2 57.137848),(3 65.27422),(4 67.56031),(5 70.707375),(6 72.64019),(7 75.134254),(8 77.41121),(9 78.79916),(10 81.20025),(11 82.59435),(12 83.76339),(13 85.09834),(14 85.36871),(15 87.84091),(16 87.834595),(17 90.31616),(18 90.341934),(19 91.57966),(20 92.811745),(21 93.28032),(22 94.28117),(23 95.220695),(24 95.13637),(25 95.574005),(26 97.716675),(27 98.513855),(28 99.633965),(29 100.685905),(30 100.627266),(31 100.05738),(32 99.21269),(33 100.34658),(34 101.18089),(35 100.53711),(36 100.97076),(37 100.51668),(38 100.91502),(39 101.46216),(40 101.44778),(41 100.9009),(42 101.14286),(43 101.167564),(44 100.40056),(45 102.28074),(46 101.06326),(47 102.293365),(48 103.065956),(49 102.22336),(50 102.1559),(51 101.99477),(52 102.33033),(53 102.35744),(54 101.481926),(55 101.43699),(56 101.618324),(57 100.23175),(58 100.32904),(59 100.801605),(60 100.4617),(61 101.15626),(62 102.40689),(63 103.43372),(64 104.40559),(65 104.83474),(66 106.10762),(67 106.89277),(68 107.140434),(69 107.8632),(70 108.76428),(71 109.54052),(72 110.94269),(73 113.24223),(74 113.18204),(75 114.895996),(76 116.357346),(77 117.01042),(78 118.9248),(79 121.646866),
(1 53.520145),(2 57.173542),(3 64.11203),(4 66.40834),(5 70.21213),(6 71.8041),(7 73.67034),(8 75.760956),(9 77.24624),(10 78.90935),(11 79.37343),(12 82.22364),(13 83.94835),(14 84.1743),(15 86.10086),(16 87.00611),(17 87.88745),(18 88.12762),(19 88.63377),(20 90.54867),(21 91.31223),(22 93.77787),(23 95.011765),(24 95.761986),(25 97.46105),(26 99.24306),(27 99.7041),(28 102.00968),(29 102.52888),(30 104.41166),(31 103.32274),(32 102.5287),(33 102.32971),(34 103.81259),(35 103.65658),(36 104.53623),(37 104.85985),(38 106.44471),(39 105.41844),(40 107.37862),(41 105.89215),(42 106.224785),(43 107.04367),(44 105.48361),(45 106.467384),(46 106.6217),(47 107.00278),(48 107.83316),(49 107.404144),(50 108.3554),(51 107.4815),(52 105.76879),(53 106.18168),(54 106.19623),(55 105.31062),(56 106.42295),(57 104.644455),(58 104.76342),(59 104.43608),(60 104.476295),(61 104.86385),(62 104.88763),(63 106.57014),(64 106.246956),(65 107.47417),(66 107.89269),(67 109.50648),(68 109.70835),(69 109.7872),(70 111.620705),(71 111.446686),(72 113.18826),(73 114.424866),(74 116.62879),(75 117.54227),(76 119.45874),(77 121.2212),(78 124.46786),(79 125.98928),
(1 52.66791),(2 56.286255),(3 63.98709),(4 66.677246),(5 70.17135),(6 71.815834),(7 74.63213),(8 76.67698),(9 78.89202),(10 81.2714),(11 81.699875),(12 85.151146),(13 85.26811),(14 86.588844),(15 89.01096),(16 88.87267),(17 90.97171),(18 91.546684),(19 91.602135),(20 92.92615),(21 93.30744),(22 94.89159),(23 96.900406),(24 97.65669),(25 98.670135),(26 99.564476),(27 99.38693),(28 101.749535),(29 102.43715),(30 103.687225),(31 104.16738),(32 103.45974),(33 102.24392),(34 104.38529),(35 105.36204),(36 104.36322),(37 104.6595),(38 106.301926),(39 104.12838),(40 105.7947),(41 103.98193),(42 102.708115),(43 103.76161),(44 102.32511),(45 103.77246),(46 104.25077),(47 105.321754),(48 105.21229),(49 106.23873),(50 106.588165),(51 105.78839),(52 103.34606),(53 104.55995),(54 103.78864),(55 102.46885),(56 101.71068),(57 101.76405),(58 101.71905),(59 100.20823),(60 100.79996),(61 101.814674),(62 102.541374),(63 104.25835),(64 104.83961),(65 105.35585),(66 105.6525),(67 107.57166),(68 107.36399),(69 108.5766),(70 109.84905),(71 109.45135),(72 110.542305),(73 112.199234),(74 114.30148),(75 113.76317),(76 115.84111),(77 116.61539),(78 120.443596),(79 122.12943),
(1 51.575897),(2 55.27517),(3 62.623367),(4 64.18534),(5 67.74133),(6 70.12834),(7 71.73385),(8 73.13045),(9 75.594444),(10 78.60483),(11 79.99363),(12 81.764084),(13 83.21051),(14 84.49312),(15 86.28132),(16 86.585945),(17 87.8437),(18 88.35576),(19 88.54633),(20 89.38037),(21 90.1808),(22 91.42508),(23 91.36758),(24 91.606804),(25 92.43241),(26 93.05592),(27 93.39747),(28 94.64646),(29 95.00725),(30 94.04482),(31 95.30214),(32 96.263405),(33 95.17852),(34 95.22463),(35 96.38589),(36 96.049576),(37 96.50465),(38 96.74284),(39 95.75582),(40 95.9649),(41 95.008224),(42 94.66788),(43 94.770645),(44 93.80429),(45 95.285904),(46 95.714874),(47 97.27592),(48 96.22493),(49 96.391594),(50 96.51366),(51 96.532265),(52 95.92726),(53 95.658615),(54 96.25367),(55 95.09168),(56 94.95197),(57 94.17794),(58 95.14213),(59 94.96773),(60 95.44568),(61 96.15817),(62 96.95239),(63 97.869385),(64 99.70775),(65 100.58708),(66 100.641716),(67 101.42961),(68 102.11644),(69 103.038086),(70 104.147385),(71 104.868484),(72 106.52276),(73 107.6274),(74 108.17086),(75 109.418),(76 111.88442),(77 112.946144),(78 114.47973),(79 116.32484),
