1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 947.14294),(2 1222.2059),(3 1304.834),(4 1475.4812),(5 1578.2471),(6 1597.2024),(7 1768.7395),(8 1834.9413),(9 1912.8896),(10 1981.1603),(11 2040.3112),(12 2103.824),(13 2138.6345),(14 2252.929),(15 2237.2964),(16 2320.033),(17 2411.3413),(18 2446.698),(19 2458.4749),(20 2524.3525),(21 2557.0295),(22 2585.9148),(23 2670.8882),(24 2683.682),(25 2672.289),(26 2702.0205),(27 2764.089),(28 2748.9988),(29 2783.7703),(30 2770.7454),(31 2803.046),(32 2781.1897),(33 2776.503),(34 2777.9216),(35 2801.606),(36 2778.9243),(37 2759.7314),(38 2744.0667),(39 2761.5222),(40 2744.9429),(41 2752.664),(42 2767.9407),(43 2696.107),(44 2662.2966),(45 2694.7869),(46 2687.513),(47 2668.044),(48 2649.833),(49 2655.1377),(50 2637.243),(51 2621.941),(52 2605.2869),(53 2626.8213),(54 2615.0833),(55 2613.8625),(56 2636.965),(57 2620.3538),(58 2595.527),(59 2565.5664),(60 2573.3745),(61 2545.141),(62 2518.203),(63 2509.5974),(64 2487.7039),(65 2516.9597),(66 2489.2017),(67 2468.2483),(68 2455.0745),(69 2482.6892),(70 2476.8057),(71 2465.5967),(72 2419.4622),(73 2428.834),(74 2440.862),(75 2458.3862),(76 2431.274),(77 2433.3967),(78 2447.358),(79 2456.3984),
(1 906.4092),(2 1172.3638),(3 1229.9452),(4 1410.9364),(5 1488.7235),(6 1522.8843),(7 1670.6638),(8 1741.1858),(9 1847.8419),(10 1914.7313),(11 1959.9922),(12 2061.78),(13 2085.3796),(14 2218.9646),(15 2219.8484),(16 2277.4673),(17 2337.7305),(18 2393.0442),(19 2419.6433),(20 2483.012),(21 2502.8352),(22 2539.04),(23 2542.182),(24 2604.144),(25 2564.079),(26 2587.9783),(27 2660.3179),(28 2643.9814),(29 2668.6006),(30 2656.9148),(31 2676.6868),(32 2671.9812),(33 2681.3198),(34 2683.2268),(35 2706.468),(36 2706.6887),(37 2705.4119),(38 2669.8118),(39 2692.8018),(40 2669.4966),(41 2650.701),(42 2661.277),(43 2638.3894),(44 2628.649),(45 2643.8489),(46 2617.0798),(47 2587.579),(48 2623.0852),(49 2619.8208),(50 2596.1748),(51 2562.7327),(52 2538.9373),(53 2547.3442),(54 2570.4175),(55 2554.1511),(56 2552.1238),(57 2537.4998),(58 2545.528),(59 2511.5745),(60 2540.9097),(61 2541.6794),(62 2475.8484),(63 2470.7402),(64 2495.3408),(65 2502.1763),(66 2480.4377),(67 2429.5925),(68 2414.5435),(69 2423.844),(70 2435.754),(71 2422.4067),(72 2391.827),(73 2384.1406),(74 2403.6084),(75 2420.3162),(76 2394.2334),(77 2393.0942),(78 2422.9058),(79 2436.814),
(1 855.0816),(2 1134.3334),(3 1207.8157),(4 1399.0328),(5 1464.7191),(6 1514.1561),(7 1665.7426),(8 1710.9186),(9 1819.6261),(10 1873.0198),(11 1925.7463),(12 2044.7948),(13 2059.0315),(14 2183.6694),(15 2206.5808),(16 2245.2996),(17 2269.621),(18 2334.0435),(19 2373.291),(20 2414.768),(21 2466.5708),(22 2498.0332),(23 2511.4631),(24 2585.046),(25 2573.9077),(26 2600.3682),(27 2670.2493),(28 2657.6929),(29 2671.0579),(30 2673.3452),(31 2689.983),(32 2689.1162),(33 2686.8245),(34 2692.826),(35 2669.542),(36 2689.1892),(37 2661.9575),(38 2647.4565),(39 2683.5266),(40 2654.8345),(41 2649.6492),(42 2640.9724),(43 2613.5906),(44 2606.426),(45 2594.172),(46 2562.862),(47 2522.1042),(48 2505.72),(49 2514.62),(50 2484.0068),(51 2459.981),(52 2438.005),(53 2447.9746),(54 2469.3306),(55 2466.7158),(56 2440.881),(57 2423.0452),(58 2430.7498),(59 2408.9988),(60 2400.1194),(61 2386.1064),(62 2351.6697),(63 2368.647),(64 2425.0818),(65 2388.8545),(66 2375.1384),(67 2369.7278),(68 2345.646),(69 2355.6187),(70 2367.5674),(71 2343.3855),(72 2328.6118),(73 2307.8813),(74 2327.5027),(75 2351.6118),(76 2324.5396),(77 2320.575),(78 2342.9976),(79 2358.0967),
(1 838.0727),(2 1107.9917),(3 1212.5667),(4 1385.2162),(5 1449.2657),(6 1518.4258),(7 1655.0996),(8 1699.1522),(9 1797.9987),(10 1851.537),(11 1926.2288),(12 2038.5942),(13 2038.8641),(14 2159.524),(15 2186.334),(16 2227.2014),(17 2238.8813),(18 2303.8804),(19 2341.5188),(20 2361.0964),(21 2401.9307),(22 2465.032),(23 2461.98),(24 2508.2576),(25 2488.4673),(26 2486.6433),(27 2524.4265),(28 2510.1091),(29 2538.5483),(30 2547.1096),(31 2542.6387),(32 2543.5977),(33 2539.757),(34 2590.3723),(35 2560.339),(36 2559.8962),(37 2537.882),(38 2536.9114),(39 2519.479),(40 2503.8384),(41 2526.5166),(42 2514.2822),(43 2511.204),(44 2521.7957),(45 2511.033),(46 2470.4817),(47 2462.5498),(48 2451.2388),(49 2447.0706),(50 2422.3433),(51 2418.036),(52 2400.6423),(53 2411.2407),(54 2435.414),(55 2398.02),(56 2370.0999),(57 2392.2634),(58 2370.6123),(59 2341.6487),(60 2353.849),(61 2346.0972),(62 2307.1973),(63 2327.2002),(64 2334.971),(65 2330.1138),(66 2335.4717),(67 2331.6055),(68 2321.2314),(69 2317.5002),(70 2308.9084),(71 2277.2532),(72 2261.5295),(73 2248.5303),(74 2251.608),(75 2266.1848),(76 2231.3025),(77 2244.2722),(78 2222.661),(79 2251.5244),
(1 834.2886),(2 1090.4377),(3 1170.2333),(4 1326.0325),(5 1383.1738),(6 1449.8923),(7 1593.0541),(8 1660.9381),(9 1749.4828),(10 1785.3406),(11 1864.8339),(12 1973.7311),(13 1930.4037),(14 2090.4753),(15 2089.5833),(16 2174.7932),(17 2197.8286),(18 2239.7634),(19 2264.246),(20 2274.0374),(21 2355.6392),(22 2360.2168),(23 2382.095),(24 2395.2815),(25 2438.343),(26 2439.4768),(27 2475.3203),(28 2474.0579),(29 2503.812),(30 2491.4346),(31 2518.2805),(32 2513.023),(33 2475.6204),(34 2530.3494),(35 2489.2283),(36 2466.9211),(37 2460.8035),(38 2465.1506),(39 2473.1433),(40 2431.2402),(41 2464.0671),(42 2450.0745),(43 2447.8445),(44 2452.4253),(45 2422.1433),(46 2387.6997),(47 2378.2676),(48 2364.7158),(49 2362.39),(50 2347.9055),(51 2306.8875),(52 2290.5088),(53 2358.4314),(54 2357.9934),(55 2308.4543),(56 2307.4048),(57 2328.459),(58 2290.2324),(59 2284.675),(60 2279.6528),(61 2255.3252),(62 2231.2573),(63 2230.1191),(64 2228.7341),(65 2268.1235),(66 2273.4387),(67 2234.7278),(68 2240.8523),(69 2254.0981),(70 2223.3389),(71 2169.816),(72 2171.9517),(73 2194.2922),(74 2181.2302),(75 2184.1958),(76 2169.1265),(77 2164.047),(78 2134.703),(79 2184.4983),
(1 827.4212),(2 1070.895),(3 1145.1006),(4 1324.5902),(5 1386.9769),(6 1422.7015),(7 1571.1243),(8 1637.5825),(9 1730.9227),(10 1773.2549),(11 1849.6777),(12 1945.1213),(13 1917.0234),(14 2062.5303),(15 2051.9302),(16 2114.0447),(17 2144.2188),(18 2199.1274),(19 2223.8376),(20 2274.6282),(21 2327.0076),(22 2302.174),(23 2346.8303),(24 2357.725),(25 2394.142),(26 2400.7449),(27 2436.0671),(28 2400.4495),(29 2429.7463),(30 2417.426),(31 2436.0803),(32 2431.7415),(33 2399.9326),(34 2438.9539),(35 2414.6865),(36 2390.4705),(37 2380.7495),(38 2393.7136),(39 2410.5466),(40 2366.1443),(41 2380.6118),(42 2368.4104),(43 2373.0864),(44 2362.8481),(45 2340.8608),(46 2296.405),(47 2301.8198),(48 2297.5515),(49 2301.3481),(50 2316.5642),(51 2279.7292),(52 2262.5166),(53 2305.053),(54 2303.0112),(55 2250.5251),(56 2254.2095),(57 2286.0645),(58 2222.3699),(59 2220.7217),(60 2215.8835),(61 2178.7373),(62 2177.073),(63 2159.614),(64 2208.308),(65 2232.2476),(66 2247.3179),(67 2210.4294),(68 2191.4255),(69 2210.7874),(70 2195.1697),(71 2194.518),(72 2155.3186),(73 2160.5945),(74 2152.4724),(75 2155.332),(76 2153.2083),(77 2130.5505),(78 2109.5981),(79 2164.26),
(1 800.446),(2 1041.8291),(3 1087.9534),(4 1264.6942),(5 1317.724),(6 1366.8765),(7 1494.0602),(8 1556.4259),(9 1630.3379),(10 1674.7065),(11 1758.081),(12 1833.4949),(13 1824.5194),(14 1930.7968),(15 1931.379),(16 1966.3602),(17 2006.4565),(18 2065.8967),(19 2078.3645),(20 2105.673),(21 2205.9343),(22 2167.614),(23 2214.3538),(24 2225.174),(25 2266.715),(26 2268.8425),(27 2302.7485),(28 2321.8076),(29 2353.0222),(30 2352.648),(31 2351.6687),(32 2333.5627),(33 2317.6267),(34 2310.3313),(35 2314.7158),(36 2295.7231),(37 2254.7874),(38 2253.4297),(39 2257.7554),(40 2260.6204),(41 2269.3723),(42 2266.535),(43 2284.9243),(44 2265.0596),(45 2245.2136),(46 2253.7195),(47 2229.5972),(48 2218.4927),(49 2214.1309),(50 2183.8733),(51 2163.3499),(52 2160.1594),(53 2193.954),(54 2207.9063),(55 2207.4097),(56 2180.538),(57 2201.024),(58 2183.0378),(59 2143.9324),(60 2141.842),(61 2130.3147),(62 2126.5715),(63 2112.1191),(64 2162.629),(65 2175.3035),(66 2180.9111),(67 2161.97),(68 2108.7087),(69 2119.7625),(70 2118.9846),(71 2113.531),(72 2078.335),(73 2088.5103),(74 2077.3923),(75 2054.1914),(76 2048.2712),(77 2022.0593),(78 1997.8978),(79 2021.1646),
(1 786.88666),(2 1001.7337),(3 1071.7205),(4 1247.1896),(5 1297.5),(6 1352.2548),(7 1477.3802),(8 1551.4316),(9 1618.2097),(10 1669.0792),(11 1743.5841),(12 1819.5387),(13 1806.7338),(14 1909.5771),(15 1943.2625),(16 1965.9768),(17 1981.7231),(18 2062.9844),(19 2081.6528),(20 2120.6067),(21 2197.6484),(22 2173.8223),(23 2195.2795),(24 2209.2627),(25 2245.8323),(26 2239.6418),(27 2250.1985),(28 2258.4297),(29 2280.6033),(30 2275.857),(31 2301.3284),(32 2293.4456),(33 2297.204),(34 2274.9475),(35 2268.8967),(36 2260.7813),(37 2260.2925),(38 2238.8865),(39 2226.4287),(40 2232.228),(41 2219.7766),(42 2213.4548),(43 2209.9321),(44 2184.3074),(45 2179.4526),(46 2175.1924),(47 2161.7314),(48 2152.0623),(49 2151.7285),(50 2152.6985),(51 2135.6404),(52 2115.654),(53 2146.4844),(54 2156.626),(55 2144.6548),(56 2147.2766),(57 2168.818),(58 2131.2627),(59 2110.3574),(60 2132.677),(61 2116.858),(62 2107.2058),(63 2123.4668),(64 2144.107),(65 2187.5635),(66 2178.3982),(67 2141.282),(68 2130.776),(69 2138.0571),(70 2139.5518),(71 2132.201),(72 2104.694),(73 2094.9644),(74 2089.8057),(75 2080.0513),(76 2074.836),(77 2039.8984),(78 2052.3008),(79 2067.607),
(1 774.138),(2 981.99054),(3 1084.3109),(4 1224.3794),(5 1276.5497),(6 1332.355),(7 1472.1664),(8 1518.2556),(9 1596.2456),(10 1633.4047),(11 1715.9607),(12 1778.9172),(13 1795.2217),(14 1890.6176),(15 1898.7148),(16 1958.9832),(17 1958.679),(18 2031.413),(19 2052.8137),(20 2106.9277),(21 2119.7937),(22 2131.3572),(23 2130.6248),(24 2141.8743),(25 2187.2605),(26 2212.719),(27 2226.3298),(28 2238.374),(29 2276.602),(30 2291.9038),(31 2327.758),(32 2324.376),(33 2333.0964),(34 2293.9436),(35 2292.5996),(36 2288.5889),(37 2277.662),(38 2266.127),(39 2240.8367),(40 2218.8464),(41 2217.1475),(42 2221.8667),(43 2190.4866),(44 2153.7856),(45 2157.1191),(46 2129.1128),(47 2129.722),(48 2136.539),(49 2120.927),(50 2089.1663),(51 2083.0457),(52 2097.7651),(53 2105.1309),(54 2105.1),(55 2103.635),(56 2105.1536),(57 2122.9907),(58 2082.4497),(59 2066.2646),(60 2102.117),(61 2070.7957),(62 2060.5432),(63 2057.0103),(64 2077.5674),(65 2087.7998),(66 2093.635),(67 2068.501),(68 2061.048),(69 2032.9261),(70 2052.1936),(71 2047.5714),(72 2011.743),(73 2008.0828),(74 2005.0618),(75 1973.7383),(76 1975.6411),(77 1957.472),(78 1960.542),(79 1982.5454),
(1 761.5154),(2 969.485),(3 1057.3309),(4 1210.0012),(5 1251.5333),(6 1310.9249),(7 1428.0415),(8 1476.7213),(9 1558.6106),(10 1590.6852),(11 1649.5869),(12 1732.8411),(13 1750.3406),(14 1847.681),(15 1859.0027),(16 1895.5862),(17 1925.5995),(18 1982.5248),(19 2012.9852),(20 2046.8364),(21 2075.4236),(22 2071.6965),(23 2104.1833),(24 2094.8435),(25 2099.178),(26 2152.3743),(27 2139.211),(28 2155.147),(29 2186.7341),(30 2212.6086),(31 2217.7725),(32 2227.0562),(33 2235.597),(34 2216.9565),(35 2221.4219),(36 2215.6785),(37 2204.341),(38 2201.1348),(39 2178.4836),(40 2157.9207),(41 2169.2607),(42 2192.2314),(43 2139.937),(44 2120.0693),(45 2122.123),(46 2080.6782),(47 2047.6151),(48 2051.179),(49 2055.2114),(50 2032.965),(51 2012.3157),(52 2029.1471),(53 2034.6095),(54 2036.9542),(55 2050.9155),(56 2067.6929),(57 2005.7056),(58 2006.5829),(59 2038.1814),(60 2056.2996),(61 2026.1951),(62 2016.9768),(63 2004.969),(64 2052.217),(65 2061.5266),(66 2045.704),(67 2030.1224),(68 2010.6539),(69 1997.3464),(70 2002.1415),(71 1982.9767),(72 1935.3661),(73 1950.0359),(74 1952.5339),(75 1913.8928),(76 1906.0624),(77 1898.9354),(78 1896.7338),(79 1908.8644),
(1 745.0759),(2 932.3898),(3 1010.87427),(4 1158.3229),(5 1200.3833),(6 1263.7461),(7 1351.6567),(8 1405.9369),(9 1478.9915),(10 1518.247),(11 1598.5162),(12 1678.5232),(13 1687.6664),(14 1783.7699),(15 1797.3926),(16 1846.5422),(17 1853.7932),(18 1943.0667),(19 1960.8738),(20 1997.223),(21 2015.7198),(22 2028.2927),(23 2058.6858),(24 2085.8962),(25 2096.2017),(26 2132.7842),(27 2131.8816),(28 2128.4116),(29 2175.7903),(30 2187.7686),(31 2182.3828),(32 2179.2769),(33 2172.0083),(34 2164.6992),(35 2166.0884),(36 2158.4941),(37 2117.9822),(38 2136.2944),(39 2149.0564),(40 2115.7258),(41 2165.735),(42 2180.3247),(43 2162.4219),(44 2138.97),(45 2128.8413),(46 2099.9995),(47 2077.2175),(48 2094.747),(49 2077.7476),(50 2027.0277),(51 1998.4695),(52 2005.4705),(53 2034.9865),(54 2026.2833),(55 2018.242),(56 1995.0972),(57 1985.7335),(58 1991.6068),(59 1981.5801),(60 1985.9904),(61 1978.8654),(62 1968.6066),(63 1972.5612),(64 2000.8015),(65 2026.4111),(66 2004.6005),(67 1978.8888),(68 1960.8937),(69 1946.9995),(70 1947.1672),(71 1941.7491),(72 1912.9989),(73 1919.6173),(74 1922.6669),(75 1927.5409),(76 1910.3875),(77 1894.746),(78 1898.1907),(79 1890.0145),
(1 742.00446),(2 923.71423),(3 1018.1975),(4 1167.2379),(5 1190.8226),(6 1269.7788),(7 1369.0321),(8 1421.4514),(9 1500.5924),(10 1523.1086),(11 1591.5249),(12 1660.1407),(13 1692.9745),(14 1771.557),(15 1779.3359),(16 1828.7162),(17 1848.2589),(18 1917.9279),(19 1954.585),(20 1974.4955),(21 1990.7214),(22 1989.3997),(23 2018.8978),(24 2022.9961),(25 2055.9834),(26 2072.9087),(27 2093.084),(28 2086.7703),(29 2107.0662),(30 2118.915),(31 2124.767),(32 2103.6782),(33 2102.3745),(34 2094.538),(35 2086.3286),(36 2096.4812),(37 2059.883),(38 2031.6864),(39 2037.3347),(40 2026.7155),(41 2024.3931),(42 2042.5707),(43 2045.533),(44 2023.9178),(45 2007.2345),(46 2008.0693),(47 1984.6127),(48 2001.3143),(49 2006.138),(50 1960.9037),(51 1933.0408),(52 1971.1653),(53 2006.5112),(54 1989.3093),(55 2000.7028),(56 2001.7113),(57 1978.638),(58 1980.4137),(59 1977.3851),(60 2007.1824),(61 2003.7527),(62 1966.7787),(63 1967.6046),(64 1967.8778),(65 1983.267),(66 1962.0234),(67 1921.6823),(68 1912.9275),(69 1899.7078),(70 1894.317),(71 1887.5911),(72 1867.7373),(73 1849.4137),(74 1853.2009),(75 1864.0638),(76 1845.284),(77 1845.6605),(78 1873.7649),(79 1848.5121),
(1 722.38403),(2 908.1604),(3 978.60724),(4 1139.1893),(5 1191.4169),(6 1248.4219),(7 1372.2599),(8 1420.6825),(9 1527.8546),(10 1518.9154),(11 1600.9115),(12 1683.9514),(13 1720.6854),(14 1779.2688),(15 1796.9673),(16 1857.9487),(17 1877.2904),(18 1938.9965),(19 1962.8789),(20 2010.3057),(21 2002.3907),(22 2019.8995),(23 2044.5012),(24 2061.3235),(25 2079.4622),(26 2082.0552),(27 2092.0012),(28 2117.8167),(29 2098.1396),(30 2125.624),(31 2140.1458),(32 2126.3745),(33 2108.3914),(34 2111.5935),(35 2099.6392),(36 2070.6912),(37 2074.867),(38 2046.9407),(39 2051.3572),(40 2037.3301),(41 2025.7083),(42 2014.75),(43 2025.7083),(44 2013.3871),(45 1988.0891),(46 1971.229),(47 1956.2913),(48 1975.3662),(49 1985.9027),(50 1958.5607),(51 1930.7142),(52 1939.2288),(53 1974.7684),(54 1961.0532),(55 1949.5486),(56 1956.469),(57 1952.5737),(58 1924.352),(59 1930.0499),(60 1945.9922),(61 1911.3081),(62 1907.5396),(63 1929.6105),(64 1938.394),(65 1933.5841),(66 1929.0582),(67 1913.0654),(68 1888.5461),(69 1862.1948),(70 1871.7804),(71 1883.0175),(72 1869.6735),(73 1836.8782),(74 1854.7639),(75 1853.207),(76 1821.298),(77 1830.5358),(78 1835.7128),(79 1836.0778),
(1 728.1393),(2 890.40753),(3 963.9718),(4 1125.7753),(5 1173.0898),(6 1214.0831),(7 1323.6805),(8 1380.9408),(9 1473.0339),(10 1462.609),(11 1546.5804),(12 1610.799),(13 1649.1183),(14 1699.1317),(15 1736.5333),(16 1784.288),(17 1807.2239),(18 1865.1516),(19 1886.7013),(20 1919.3447),(21 1905.3936),(22 1907.1788),(23 1934.9393),(24 1935.7408),(25 1949.8271),(26 1971.9269),(27 1966.7463),(28 2006.4777),(29 2006.5447),(30 2016.3217),(31 2011.1962),(32 2042.0549),(33 2000.1122),(34 2010.9622),(35 2011.0254),(36 1976.3687),(37 1999.8899),(38 1981.6738),(39 1963.9425),(40 1950.3787),(41 1972.2703),(42 1976.6799),(43 1981.5657),(44 1967.3903),(45 1937.4714),(46 1901.3838),(47 1927.9565),(48 1923.5315),(49 1903.8824),(50 1885.4604),(51 1893.7389),(52 1879.9381),(53 1924.8516),(54 1923.3995),(55 1918.7698),(56 1913.4413),(57 1910.5533),(58 1910.6345),(59 1921.1594),(60 1933.0051),(61 1902.7476),(62 1899.7964),(63 1911.7975),(64 1896.0159),(65 1886.9685),(66 1882.0167),(67 1871.854),(68 1858.4565),(69 1853.8534),(70 1865.0377),(71 1867.0162),(72 1830.291),(73 1818.0743),(74 1816.5632),(75 1815.6769),(76 1801.5879),(77 1784.924),(78 1768.171),(79 1798.7402),
(1 717.93964),(2 865.6847),(3 966.6097),(4 1099.3752),(5 1148.5554),(6 1194.2441),(7 1299.1273),(8 1337.9211),(9 1411.9246),(10 1435.8088),(11 1508.4993),(12 1574.8187),(13 1603.5245),(14 1635.3204),(15 1678.7649),(16 1723.4308),(17 1745.166),(18 1784.4769),(19 1802.468),(20 1854.7612),(21 1836.6643),(22 1845.0945),(23 1880.3076),(24 1891.8986),(25 1896.4608),(26 1928.2981),(27 1921.9336),(28 1963.0576),(29 1970.4724),(30 1977.448),(31 1959.9819),(32 1990.42),(33 1932.294),(34 1946.6875),(35 1940.057),(36 1923.698),(37 1928.1792),(38 1921.5005),(39 1904.0239),(40 1892.5563),(41 1922.0038),(42 1925.6377),(43 1891.7302),(44 1884.4167),(45 1880.3301),(46 1835.675),(47 1856.9049),(48 1867.937),(49 1847.9039),(50 1820.3508),(51 1818.0616),(52 1781.0145),(53 1833.714),(54 1841.8248),(55 1805.6505),(56 1807.8945),(57 1821.8574),(58 1809.8423),(59 1822.0199),(60 1818.6802),(61 1816.0798),(62 1803.3605),(63 1820.5619),(64 1804.2507),(65 1825.6832),(66 1813.9252),(67 1783.7542),(68 1778.223),(69 1774.7451),(70 1782.1185),(71 1762.643),(72 1743.2389),(73 1719.6085),(74 1722.9164),(75 1727.2156),(76 1733.318),(77 1701.0924),(78 1687.321),(79 1732.8533),
(1 678.96643),(2 847.73126),(3 942.646),(4 1068.5186),(5 1107.3206),(6 1168.4758),(7 1265.7306),(8 1295.2048),(9 1370.4292),(10 1394.3074),(11 1452.321),(12 1501.5426),(13 1538.0677),(14 1578.8761),(15 1611.4624),(16 1627.5985),(17 1658.3066),(18 1690.7688),(19 1722.0579),(20 1763.2039),(21 1770.181),(22 1780.2063),(23 1799.2911),(24 1811.5056),(25 1815.803),(26 1838.9863),(27 1845.2255),(28 1867.6512),(29 1845.1216),(30 1845.0375),(31 1828.6881),(32 1837.8773),(33 1795.9122),(34 1799.1115),(35 1798.8536),(36 1800.8062),(37 1806.4891),(38 1814.1521),(39 1809.4003),(40 1810.5616),(41 1846.0425),(42 1851.5461),(43 1844.5208),(44 1800.0981),(45 1806.6887),(46 1784.2119),(47 1789.7784),(48 1804.5715),(49 1776.9402),(50 1763.937),(51 1772.8132),(52 1771.7106),(53 1793.1979),(54 1810.8923),(55 1788.2892),(56 1765.8529),(57 1797.027),(58 1781.9717),(59 1773.5566),(60 1792.042),(61 1778.1855),(62 1774.3809),(63 1772.4164),(64 1769.0137),(65 1791.4342),(66 1778.3955),(67 1744.3264),(68 1767.784),(69 1758.4781),(70 1769.4856),(71 1737.6355),(72 1721.1128),(73 1677.8043),(74 1684.2552),(75 1691.5718),(76 1706.5804),(77 1678.0465),(78 1685.5419),(79 1704.9902),
(1 675.93823),(2 843.7068),(3 935.4946),(4 1074.5465),(5 1116.6835),(6 1190.037),(7 1275.7688),(8 1306.6796),(9 1379.4327),(10 1413.7528),(11 1484.1406),(12 1484.2872),(13 1560.3435),(14 1610.1271),(15 1633.072),(16 1670.4397),(17 1705.5599),(18 1711.2488),(19 1738.6573),(20 1748.1449),(21 1749.0183),(22 1763.0182),(23 1789.2075),(24 1816.1989),(25 1825.4855),(26 1838.7673),(27 1854.0859),(28 1864.5359),(29 1864.7988),(30 1880.0253),(31 1851.2649),(32 1843.8577),(33 1819.8998),(34 1838.5377),(35 1806.6743),(36 1816.5094),(37 1791.1775),(38 1795.3462),(39 1791.8932),(40 1777.3595),(41 1809.3237),(42 1797.8508),(43 1801.5391),(44 1770.7426),(45 1774.8917),(46 1757.0297),(47 1763.5457),(48 1775.3138),(49 1751.5175),(50 1738.4717),(51 1750.4457),(52 1766.3634),(53 1766.4067),(54 1777.4784),(55 1748.6481),(56 1746.7825),(57 1763.6298),(58 1756.2524),(59 1750.2102),(60 1771.7649),(61 1753.9702),(62 1735.7324),(63 1720.4044),(64 1719.0741),(65 1724.3805),(66 1722.1661),(67 1706.614),(68 1725.4529),(69 1729.8826),(70 1721.2726),(71 1709.0275),(72 1707.9974),(73 1664.3232),(74 1641.6827),(75 1649.6968),(76 1667.2296),(77 1630.2643),(78 1629.9203),(79 1658.6136),
