1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 147393.14),(2 520392.38),(3 1124959.9),(4 1913605.6),(5 2867154.8),(6 4019836.3),(7 5321724.5),(8 6768134.5),(9 8334966.5),(10 10032052),(11 11799623),(12 13653328),(13 15674419),(14 17675272),(15 19808634),(16 21999552),(17 24178040),(18 26442354),(19 28571088),(20 30561624),(21 32531080),(22 34522140),(23 36551970),(24 38626212),(25 40873530),(26 43095140),(27 45451676),(28 47963024),(29 50379948),(30 52826260),(31 55373980),(32 57818500),(33 60447540),(34 62959388),(35 65554624),(36 68273624),(37 71094100),(38 73693870),(39 76207210),(40 78723550),(41 81049850),(42 83361870),(43 85801610),(44 88171160),(45 90544424),(46 92720056),(47 94619210),(48 96402620),(49 98009400),(50 99624776),(51 101357210),(52 103302296),(53 105205350),(54 107256456),(55 109586360),(56 111788056),(57 114145096),(58 116714920),(59 119483450),(60 122406664),(61 125508344),(62 128463260),(63 131436584),(64 134092650),(65 136601820),(66 138873490),(67 141120240),(68 143182160),(69 145238380),(70 147535300),(71 149793840),(72 151998580),(73 154666660),(74 157357230),(75 160262700),(76 163094190),(77 165595470),(78 167927860),(79 170400260),
(1 5078.1963),(2 9135.816),(3 11575.284),(4 12611.655),(5 13263.636),(6 13810.198),(7 14567.784),(8 15395.801),(9 16179.422),(10 16745.645),(11 17309.188),(12 17822.404),(13 18031.953),(14 18228.1),(15 18226.375),(16 18126.932),(17 17764.04),(18 17528.658),(19 17317.195),(20 17242.7),(21 17016.791),(22 16428.428),(23 15868.996),(24 15568.917),(25 15243.107),(26 15267.866),(27 15255.756),(28 15290.574),(29 15471.555),(30 15345.696),(31 15356.495),(32 15538.6045),(33 15847.653),(34 15991.712),(35 16195.415),(36 16242.157),(37 16614.328),(38 16970.777),(39 17125.79),(40 17141.254),(41 17145.916),(42 17172.8),(43 17347.598),(44 17429.658),(45 17176.834),(46 17149.38),(47 17245.893),(48 16999.197),(49 16947.621),(50 17047.96),(51 16964.379),(52 17018.389),(53 17102.02),(54 16910.92),(55 17119.742),(56 16923.168),(57 17056.537),(58 16893.158),(59 16993.135),(60 17095.861),(61 16942.992),(62 16533.215),(63 16560.563),(64 16346.352),(65 16213.603),(66 16099.044),(67 15989.362),(68 15895.218),(69 15816.247),(70 15802.779),(71 15731.443),(72 15633.36),(73 15786.606),(74 15682.131),(75 15942.323),(76 16003.576),(77 16107.801),(78 16285.827),(79 16403.639),
(1 4987.7993),(2 9110.654),(3 11486.686),(4 12672.349),(5 13392.078),(6 14171.772),(7 15194.833),(8 15893.804),(9 16718.178),(10 17560.074),(11 18283.15),(12 18900.904),(13 19374.04),(14 19668.16),(15 19806.584),(16 19708.803),(17 19453.447),(18 19116.555),(19 18886.063),(20 18728.367),(21 18312.467),(22 17838.459),(23 17261.008),(24 16810.781),(25 16370.045),(26 16274.581),(27 16091.33),(28 16013.686),(29 16016.13),(30 15939.641),(31 16144.064),(32 16001.604),(33 16139.814),(34 16291.845),(35 16716.95),(36 16946.29),(37 17036.215),(38 17241.01),(39 17429.283),(40 17435.35),(41 17401.05),(42 17488.342),(43 17354.795),(44 17432.768),(45 17220.623),(46 17115.53),(47 17169.932),(48 17142.86),(49 17181.314),(50 17128.29),(51 17283.916),(52 17531.752),(53 17481.91),(54 17568.691),(55 17409.121),(56 17350.516),(57 17536.03),(58 17610.572),(59 17804.223),(60 17741.404),(61 17532.623),(62 17072.547),(63 17078.902),(64 16988.412),(65 16730.41),(66 16464.63),(67 16490.018),(68 16412.287),(69 16434.64),(70 16443.654),(71 16436.164),(72 16456.521),(73 16616.979),(74 16852.33),(75 17008.201),(76 17017.58),(77 17017.92),(78 16940.09),(79 16952.15),
(1 4808.9355),(2 8604.427),(3 11067.048),(4 12327.87),(5 13114.05),(6 13802.089),(7 14706.597),(8 15383.527),(9 16003.398),(10 16602.932),(11 17211.34),(12 17731.037),(13 18083.967),(14 18189.285),(15 18296.754),(16 18014.896),(17 17792.2),(18 17631.121),(19 17655.488),(20 17382.773),(21 17104.566),(22 16625.553),(23 16033.0205),(24 15805.978),(25 15617.147),(26 15318.735),(27 15366.709),(28 15218.559),(29 15156.147),(30 15420.69),(31 15623.771),(32 15524.301),(33 15712.812),(34 15707.029),(35 16129.31),(36 16395.893),(37 16486.303),(38 16842.303),(39 17003.258),(40 16880.986),(41 16694.58),(42 16760.297),(43 16758.602),(44 16792.996),(45 16854.99),(46 16928.555),(47 16866.564),(48 16937.988),(49 16961.768),(50 17049.701),(51 17123.016),(52 17283.082),(53 17062.734),(54 16985.32),(55 16787.674),(56 16622.008),(57 16681.18),(58 16827.012),(59 16800.658),(60 16535.623),(61 16539.492),(62 16459.098),(63 16544.578),(64 16452.477),(65 16158.114),(66 16065.946),(67 16020.175),(68 15802.898),(69 15775.793),(70 15866.948),(71 15943.556),(72 16091.896),(73 16202.104),(74 16213.732),(75 16377.926),(76 16466.084),(77 16378.155),(78 16354.402),(79 16349.946),
(1 4795.7363),(2 8702.065),(3 11101.425),(4 12353.503),(5 13022.079),(6 13622.932),(7 14342.962),(8 14968.404),(9 15639.796),(10 16006.708),(11 16709.889),(12 17232.592),(13 17587.447),(14 17725.45),(15 17701.21),(16 17357.36),(17 17072.135),(18 16854.262),(19 16778.85),(20 16555.965),(21 16303.613),(22 16015.805),(23 15665.693),(24 15474.602),(25 15277.545),(26 15186.172),(27 15123.424),(28 15104.722),(29 15099.737),(30 15273.947),(31 15238.048),(32 15023.593),(33 15191.423),(34 15274.155),(35 15553.193),(36 15923.883),(37 15925.113),(38 16170.052),(39 16453.764),(40 16615.951),(41 16334.082),(42 16303.944),(43 16552.234),(44 16634.709),(45 16597.855),(46 16631.037),(47 16516.697),(48 16380.401),(49 16248.286),(50 16352.827),(51 16416.12),(52 16287.478),(53 16419.047),(54 16402.55),(55 16366.136),(56 16481.549),(57 16531.156),(58 16582.867),(59 16529.756),(60 16350.829),(61 16311.331),(62 16259.601),(63 16159.472),(64 15808.13),(65 15459.743),(66 15462.28),(67 15373.148),(68 15270.236),(69 15329.433),(70 15470.8125),(71 15539.932),(72 15674.992),(73 15724.097),(74 15865.662),(75 15997.432),(76 16022.913),(77 16037.076),(78 16090.928),(79 16338.325),
(1 4762.6465),(2 8393.29),(3 10586.389),(4 11716.078),(5 12249.605),(6 12947.663),(7 14054.359),(8 14702.177),(9 15533.487),(10 16128.735),(11 16817.816),(12 17306.854),(13 17419.686),(14 17600.258),(15 17580.637),(16 17404.725),(17 17277.186),(18 16980.99),(19 16746.975),(20 16633.318),(21 16200.114),(22 15906.931),(23 15613.619),(24 15427.733),(25 15299.344),(26 15070.245),(27 15009.265),(28 15001.886),(29 15007.853),(30 15276.275),(31 15317.71),(32 15368.171),(33 15405.808),(34 15567.439),(35 15749.318),(36 15987.054),(37 16225.316),(38 16475.656),(39 16838.277),(40 17126.87),(41 17046.754),(42 16838.785),(43 17052.582),(44 16944.824),(45 16997.537),(46 17099.469),(47 16878.455),(48 16795.125),(49 16576.27),(50 16485.182),(51 16565.072),(52 16497.297),(53 16573.354),(54 16483.387),(55 16347.331),(56 16205.297),(57 16204.018),(58 16405.623),(59 16252.961),(60 15818.625),(61 15726.474),(62 15329.515),(63 15370.7705),(64 15321.208),(65 15203.764),(66 15398.825),(67 15305.786),(68 15210.726),(69 15315.114),(70 15412.221),(71 15544.764),(72 15513.753),(73 15482.795),(74 15845.933),(75 16075.308),(76 16176.561),(77 16027.756),(78 16354.649),(79 16419.328),
(1 4564.294),(2 8098.0947),(3 10254.609),(4 11441.075),(5 12100.778),(6 12984.126),(7 14105.443),(8 14777.261),(9 15442.445),(10 16072.477),(11 16834.074),(12 17302.45),(13 17351.006),(14 17161.752),(15 17142.004),(16 17090.586),(17 17090.723),(18 17045.313),(19 16896.28),(20 16616.105),(21 16245.3125),(22 15792.883),(23 15561.768),(24 15272.057),(25 15157.016),(26 15113.039),(27 15208.521),(28 15262.553),(29 15328.178),(30 15504.628),(31 15566.537),(32 15557.763),(33 15595.524),(34 15745.656),(35 16080.158),(36 16281.276),(37 16374.061),(38 16591.357),(39 16774.037),(40 16777.549),(41 16678.984),(42 16836.355),(43 17006.246),(44 16918.96),(45 16688.24),(46 16809.527),(47 16791.1),(48 16794.814),(49 16720.334),(50 16679.115),(51 16712.375),(52 16629.035),(53 16383.069),(54 16271.257),(55 16138.904),(56 16138.03),(57 16092.539),(58 16159.578),(59 15957.27),(60 15904.013),(61 15741.291),(62 15577.142),(63 15397.555),(64 15235.276),(65 14985.979),(66 15130.23),(67 14991.759),(68 14989.429),(69 15074.661),(70 15003.12),(71 15197.979),(72 15433.773),(73 15618.106),(74 15956.73),(75 16209.422),(76 16370.734),(77 16307.972),(78 16549.223),(79 16691.49),
(1 4550.5166),(2 7971.806),(3 10153.23),(4 11547.596),(5 12450.211),(6 13308.498),(7 14414.042),(8 15229.318),(9 16080.241),(10 16827.55),(11 17453.688),(12 18048.55),(13 18091.635),(14 18002.97),(15 17982.889),(16 17718.332),(17 17699.125),(18 17413.654),(19 17137.883),(20 16666.469),(21 16179.042),(22 15802.1),(23 15456.268),(24 15193.7295),(25 14989.818),(26 14793.908),(27 14808.579),(28 14793.406),(29 14828.337),(30 14907.4375),(31 14931.384),(32 14847.386),(33 14959.956),(34 15093.96),(35 15474.168),(36 15770.939),(37 15870.033),(38 15999.162),(39 16179.608),(40 16444.219),(41 16592.074),(42 16689.408),(43 16745.445),(44 16612.29),(45 16571.922),(46 16468.56),(47 16427.73),(48 16437.775),(49 16321.639),(50 16266.485),(51 16298.527),(52 16146.867),(53 16032.487),(54 15958.419),(55 16119.76),(56 16121.531),(57 16133.061),(58 16036.461),(59 15941.098),(60 15726.179),(61 15498.23),(62 15443.716),(63 15273.236),(64 14996.749),(65 14748.475),(66 14832.972),(67 14757.589),(68 14960.807),(69 15260.676),(70 15376.472),(71 15618.157),(72 15781.932),(73 15782.166),(74 15776.529),(75 16184.426),(76 16459.611),(77 16334.105),(78 16519.623),(79 16574.664),
(1 4341.883),(2 7548.156),(3 9468.326),(4 10642.831),(5 11367.038),(6 12171.19),(7 13068.719),(8 13766.644),(9 14375.907),(10 14984.306),(11 15372.023),(12 15654.281),(13 15891.625),(14 16016.753),(15 16033.972),(16 15916.442),(17 15822),(18 15793.517),(19 15813.341),(20 15576.56),(21 15242.219),(22 14995.831),(23 14827.384),(24 14599.779),(25 14292.234),(26 14334.43),(27 14375.446),(28 14275.084),(29 14339.862),(30 14345.57),(31 14382.455),(32 14605.448),(33 14700.536),(34 14868.625),(35 14938.156),(36 15215.039),(37 15216.864),(38 15156.386),(39 15097.208),(40 15257.745),(41 15477.502),(42 15396.82),(43 15519.517),(44 15468.905),(45 15356.187),(46 15078.369),(47 14900.688),(48 14700.336),(49 14744.134),(50 15044.669),(51 15162.421),(52 14928.0205),(53 15105.7295),(54 14928.657),(55 14999.445),(56 14894.907),(57 15035.708),(58 15045.107),(59 14877.89),(60 14785.167),(61 14926.795),(62 14810.983),(63 14826.2295),(64 14599.103),(65 14223.443),(66 14357.287),(67 14339.926),(68 14402.753),(69 14422.652),(70 14462.267),(71 14530.662),(72 14694.598),(73 14865.713),(74 14807.446),(75 14676.696),(76 14702.756),(77 14569.53),(78 14743.549),(79 14841.769),
(1 4308.6606),(2 7501.82),(3 9518.977),(4 10624.945),(5 11403.274),(6 12455.723),(7 13572.583),(8 14543.171),(9 15316.927),(10 16041.991),(11 16517.873),(12 16704.81),(13 16980.836),(14 16996.973),(15 16795.121),(16 16472.014),(17 16176.632),(18 15840.591),(19 15531.899),(20 15130.657),(21 14682.618),(22 14320.525),(23 13748.681),(24 13540.504),(25 13428.634),(26 13445.712),(27 13381.889),(28 13299.693),(29 13415.865),(30 13453.246),(31 13655.617),(32 14059.151),(33 14252.367),(34 14308.145),(35 14345.463),(36 14507.788),(37 14855.2705),(38 14983.174),(39 15133.464),(40 15486.983),(41 15596.225),(42 15597.502),(43 15631.748),(44 15593.365),(45 15603.723),(46 15412.924),(47 15300.707),(48 15307.655),(49 15396.622),(50 15531.731),(51 15392.849),(52 15278.822),(53 15133.053),(54 15205.213),(55 15513.149),(56 15674.189),(57 15639.905),(58 15634.626),(59 15629.653),(60 15676.227),(61 15679.259),(62 15359.383),(63 15090.878),(64 14919.193),(65 14725.668),(66 14747.397),(67 14686.069),(68 14642.399),(69 14599.985),(70 14648.07),(71 14677.328),(72 14910.023),(73 15137.62),(74 15121.958),(75 15284.509),(76 15250.076),(77 15341.832),(78 15678.048),(79 15626.548),
(1 4353.8843),(2 7565.5327),(3 9342.424),(4 10553.084),(5 11192.641),(6 12247.959),(7 13378.895),(8 14292.699),(9 15211.27),(10 16023.107),(11 16622.508),(12 16806.912),(13 16999.762),(14 16934.205),(15 16957.225),(16 16669.215),(17 16353.132),(18 16071.231),(19 15658.928),(20 15340.533),(21 14932.699),(22 14651.8545),(23 14262.746),(24 13868.052),(25 13764.314),(26 13595.971),(27 13537.147),(28 13423.117),(29 13480.922),(30 13557.691),(31 13860.78),(32 14096.07),(33 14266.297),(34 14581.931),(35 14778.294),(36 14990.666),(37 15205.446),(38 15352.455),(39 15602.3545),(40 15790.276),(41 15900.733),(42 15963.278),(43 16000.296),(44 15960.271),(45 16004.693),(46 15932.314),(47 15841.87),(48 15633.135),(49 15556.496),(50 15517.901),(51 15619.567),(52 15620.991),(53 15583.208),(54 15535.0625),(55 15650.294),(56 15604.436),(57 15534.796),(58 15378.944),(59 15232.381),(60 15089.769),(61 14831.941),(62 14727.687),(63 14610.027),(64 14570.958),(65 14696.896),(66 14706.15),(67 14778.96),(68 14885.154),(69 14886.986),(70 15051.099),(71 14998.83),(72 15063.799),(73 15240.436),(74 15199.733),(75 15065.047),(76 15030.76),(77 15003.305),(78 15007.884),(79 15097.73),
(1 4316.99),(2 7560.5854),(3 9578.781),(4 10839.156),(5 11593.615),(6 12376.61),(7 13449.238),(8 14183.119),(9 15033.269),(10 15550.769),(11 15941.551),(12 16198.544),(13 16374.683),(14 16209.042),(15 15844.167),(16 15737.642),(17 15459.113),(18 15306.176),(19 14966.54),(20 14524.681),(21 14036.772),(22 13715.816),(23 13402.991),(24 13201.357),(25 13116.156),(26 13075.19),(27 13135.005),(28 13289.903),(29 13483.417),(30 13697.05),(31 13689.705),(32 13592.684),(33 13784.81),(34 13859.696),(35 14243.477),(36 14492.311),(37 14631.042),(38 14796.989),(39 15045.535),(40 15280.558),(41 15491.737),(42 15520.867),(43 15545.36),(44 15483.48),(45 15505.707),(46 15444.096),(47 15351.978),(48 15036.267),(49 15003.02),(50 15200.478),(51 15133.576),(52 15116.722),(53 14881.209),(54 14764.976),(55 14805.462),(56 14818.351),(57 14827.8955),(58 14646.8),(59 14671.247),(60 14629.866),(61 14499.604),(62 14489.496),(63 14262.154),(64 14193.988),(65 14165.958),(66 14144.787),(67 14238.043),(68 14345.476),(69 14404.337),(70 14483.977),(71 14525.645),(72 14650.08),(73 14847.584),(74 15168.075),(75 15262.98),(76 15229.738),(77 15236.317),(78 15199.593),(79 15057.096),
(1 4313.8516),(2 7368.0117),(3 9190.433),(4 10206.817),(5 10835.826),(6 11604.73),(7 12612.41),(8 13313.916),(9 14067.532),(10 14716.037),(11 15238.151),(12 15523.011),(13 15731.453),(14 15659.86),(15 15454.175),(16 15296.974),(17 14992.1875),(18 14827.351),(19 14383.28),(20 13918.259),(21 13468.131),(22 13249.351),(23 12985.968),(24 12775.0205),(25 12627.14),(26 12398.371),(27 12342.944),(28 12285.164),(29 12236.374),(30 12514.875),(31 12550.004),(32 12599.387),(33 12861.688),(34 13152.496),(35 13373.146),(36 13444.838),(37 13645.631),(38 13819.109),(39 14056.839),(40 14319.054),(41 14594.998),(42 14656.112),(43 14661.1),(44 14782.384),(45 14829.499),(46 14858.86),(47 14758.567),(48 14597.901),(49 14637.536),(50 14728.631),(51 14646.559),(52 14510.317),(53 14266.637),(54 14331.412),(55 14337.649),(56 14375.926),(57 14406.339),(58 14309.194),(59 14405.461),(60 14623.934),(61 14412.293),(62 14117.146),(63 13805.69),(64 13640.789),(65 13636.341),(66 13578.937),(67 13383.474),(68 13313.441),(69 13374.735),(70 13421.122),(71 13331.773),(72 13344.858),(73 13611.354),(74 13863.741),(75 13962.015),(76 13987.924),(77 13997.098),(78 14004.208),(79 14066.094),
(1 4280.51),(2 7305.692),(3 9037.5),(4 9855.002),(5 10478.888),(6 11241.57),(7 12189.827),(8 12946.659),(9 13508.111),(10 14045.698),(11 14453.41),(12 14671.848),(13 14836.421),(14 14899.686),(15 14684.704),(16 14428.056),(17 14231.808),(18 13962.963),(19 13669.124),(20 13307.93),(21 12940.745),(22 12771.572),(23 12506.087),(24 12430.719),(25 12338.042),(26 12215.024),(27 12209.841),(28 12123.469),(29 12150.397),(30 12138.756),(31 12319.825),(32 12408.009),(33 12531.031),(34 12697.31),(35 12762.966),(36 13137.23),(37 13446.865),(38 13427.869),(39 13472.54),(40 13540.126),(41 13623.05),(42 13641.256),(43 13546.936),(44 13506.486),(45 13586.697),(46 13566.234),(47 13323.022),(48 13376.772),(49 13347.252),(50 13492.074),(51 13455.277),(52 13380.508),(53 13285.778),(54 13388.405),(55 13550.676),(56 13686.992),(57 13817.936),(58 13843.238),(59 13991.996),(60 13913.317),(61 13615.254),(62 13390.232),(63 13440.019),(64 13434.374),(65 13436.146),(66 13285.984),(67 13141.387),(68 13261.546),(69 13518.973),(70 13545.222),(71 13390.426),(72 13346.332),(73 13435.01),(74 13534.616),(75 13565.788),(76 13513.771),(77 13546.206),(78 13438.059),(79 13366.657),
(1 4126.492),(2 7066.037),(3 8849.915),(4 9527.343),(5 10169.823),(6 10801.916),(7 11642.642),(8 12303.228),(9 12907.207),(10 13368.847),(11 13991.393),(12 14409.837),(13 14427.746),(14 14316.689),(15 14181.529),(16 14084.84),(17 13868.09),(18 13503.436),(19 13210.111),(20 12889.596),(21 12468.823),(22 12109.427),(23 11799.888),(24 11641.6),(25 11444.348),(26 11356.386),(27 11375.945),(28 11389.153),(29 11503.293),(30 11505.292),(31 11613.45),(32 11859.125),(33 12021.376),(34 12241.417),(35 12438.278),(36 12557.19),(37 12810.512),(38 12988.675),(39 13003.078),(40 13063.548),(41 13141.882),(42 13229.104),(43 13159.421),(44 13143.881),(45 13382.783),(46 13218.874),(47 13027.012),(48 13012.904),(49 12973.62),(50 12917.168),(51 12830.855),(52 12756.576),(53 12797.328),(54 12985.836),(55 12999.937),(56 13007.66),(57 13114.456),(58 13273.087),(59 13444.521),(60 13284.143),(61 13044.151),(62 13027.605),(63 13052.016),(64 13050.29),(65 12866.22),(66 12813.938),(67 12826.518),(68 12970.334),(69 13033.223),(70 12987.903),(71 13182.119),(72 13230.264),(73 13237.577),(74 13083.1045),(75 13107.734),(76 13075.571),(77 13252.413),(78 13380.294),(79 13371.672),
(1 4172.9077),(2 7119.0483),(3 8954.975),(4 9863.657),(5 10589.228),(6 11313.144),(7 12117.862),(8 12930.913),(9 13669.212),(10 14262.882),(11 14738.535),(12 15055.963),(13 15082.548),(14 15028.5),(15 14928.812),(16 14815.203),(17 14719.954),(18 14482.1),(19 14259.753),(20 13935.691),(21 13634.382),(22 13298.036),(23 12990.1045),(24 12767.814),(25 12581.662),(26 12545.04),(27 12444.175),(28 12445.113),(29 12385.899),(30 12469.015),(31 12664.334),(32 12866.561),(33 13079.841),(34 13280.064),(35 13660.108),(36 13844.255),(37 14073.145),(38 14348.77),(39 14505.454),(40 14562.602),(41 14663.855),(42 14687.195),(43 14741.566),(44 14640.38),(45 14707.226),(46 14646.857),(47 14554.939),(48 14559.608),(49 14333.483),(50 14286.958),(51 14025.099),(52 14044.19),(53 14118.693),(54 14223.822),(55 14180.41),(56 14212.287),(57 14226.278),(58 14330.442),(59 14166.833),(60 14017.647),(61 13722.907),(62 13623.985),(63 13536.304),(64 13548.912),(65 13466.554),(66 13420.593),(67 13376.834),(68 13523.33),(69 13697.913),(70 13758.68),(71 13828.388),(72 13983.205),(73 14085.067),(74 13999.634),(75 13942.832),(76 13763.195),(77 13722.645),(78 13890.3545),(79 13794.827),
(1 4135.1973),(2 6976.459),(3 8668.985),(4 9501.588),(5 10133.568),(6 10888.603),(7 11529.801),(8 12213.871),(9 12896.085),(10 13323.45),(11 13738.411),(12 13882.019),(13 13994.841),(14 14099.242),(15 14035.907),(16 13904.152),(17 13896.23),(18 13744.295),(19 13561.948),(20 13379.683),(21 12946.355),(22 12441.996),(23 12171.514),(24 12091.095),(25 11943.933),(26 11787.545),(27 11717.691),(28 11792.126),(29 11815.729),(30 11929.248),(31 12038.237),(32 12059.087),(33 12268.755),(34 12369.027),(35 12675.749),(36 12749.348),(37 12792.37),(38 13109.538),(39 13266.069),(40 13210.844),(41 13334.951),(42 13239.404),(43 13221.512),(44 13269.1455),(45 13215.441),(46 12977.723),(47 13025.533),(48 13179.061),(49 13266.763),(50 13163.017),(51 12917.273),(52 12992.762),(53 13005.414),(54 13166.145),(55 13176.434),(56 13037.623),(57 13186.063),(58 13292.251),(59 13269.516),(60 13041.049),(61 12927.348),(62 12866.533),(63 12952.2705),(64 12923.008),(65 12774.1875),(66 12693.14),(67 12670.571),(68 12802),(69 12948.247),(70 13109.682),(71 13116.046),(72 13132.5205),(73 13035.879),(74 13027.828),(75 13061.174),(76 12843.661),(77 12820.121),(78 12851.389),(79 12718.723),
(1 3998.9333),(2 6906.905),(3 8448.388),(4 9219.379),(5 9810.084),(6 10575.386),(7 11287.8955),(8 11864.379),(9 12445.634),(10 12949.715),(11 13451.061),(12 13785.524),(13 13930.286),(14 13867.609),(15 13816.761),(16 13637.807),(17 13539.146),(18 13277.655),(19 12960.71),(20 12823.234),(21 12614.344),(22 12161.043),(23 12081.603),(24 11938.27),(25 11755.263),(26 11707.125),(27 11615.834),(28 11644.227),(29 11551.74),(30 11525.329),(31 11693.164),(32 11697.229),(33 11878.349),(34 12078.869),(35 12242.971),(36 12367.389),(37 12595.137),(38 12935.381),(39 13054.014),(40 13023.348),(41 13207.993),(42 13175.53),(43 13286.199),(44 13153.949),(45 13053.746),(46 13041.716),(47 13036.725),(48 13172.341),(49 13221.273),(50 13026.841),(51 12782.921),(52 12905.438),(53 13082.545),(54 13046.152),(55 12941.0625),(56 12861.584),(57 12999.6045),(58 12931.977),(59 12896.585),(60 12714.711),(61 12496.299),(62 12314.073),(63 12417.85),(64 12415.211),(65 12251.714),(66 12228.158),(67 12061.347),(68 12296.146),(69 12376.142),(70 12620.025),(71 12671.995),(72 12764.847),(73 12705.062),(74 12645.836),(75 12776.044),(76 12679.063),(77 12558.322),(78 12527.628),(79 12642.214),
