1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 432386.16),(2 1674917),(3 3623847.3),(4 6234372.5),(5 9296859),(6 12606337),(7 16028977),(8 19484614),(9 23545232),(10 27542736),(11 31627210),(12 36026012),(13 40828144),(14 46010916),(15 51673684),(16 57781676),(17 64517228),(18 71526060),(19 78580824),(20 85621690),(21 92265384),(22 98555384),(23 104533224),(24 110209880),(25 115574910),(26 120657770),(27 125079360),(28 129382056),(29 133978696),(30 138760940),(31 144133260),(32 149867250),(33 155532740),(34 161094800),(35 166982380),(36 173390240),(37 180857680),(38 188309760),(39 196345600),(40 204814460),(41 213527100),(42 222109620),(43 231156910),(44 240656460),(45 251220820),(46 262911820),(47 275538270),(48 289458500),(49 304869980),(50 320672800),(51 335268860),(52 349888830),(53 363873120),(54 378741020),(55 394534300),(56 411170430),(57 429607040),(58 448189440),(59 466394100),(60 483573980),(61 501690140),(62 519324400),(63 537924300),(64 556693570),(65 575319230),(66 594368600),(67 611857900),(68 628852160),(69 645859500),(70 661636350),(71 677702900),(72 695090300),(73 714512450),(74 734454000),(75 755209900),(76 775533060),(77 796151040),(78 815628600),(79 833647400),
(1 36.890446),(2 44.821285),(3 49.926018),(4 55.672237),(5 59.07169),(6 62.596287),(7 65.37666),(8 66.33551),(9 68.94349),(10 70.88278),(11 72.8778),(12 75.92525),(13 78.85826),(14 80.8946),(15 82.13767),(16 83.95116),(17 85.35348),(18 87.506294),(19 87.8388),(20 89.55718),(21 90.744835),(22 91.07982),(23 91.252144),(24 91.654854),(25 92.5379),(26 93.121414),(27 92.92299),(28 93.04417),(29 93.70433),(30 93.307945),(31 94.09557),(32 94.754425),(33 95.75612),(34 95.55372),(35 96.43973),(36 97.30218),(37 98.61549),(38 99.58045),(39 100.70279),(40 103.429306),(41 104.01538),(42 105.80704),(43 107.75002),(44 109.16553),(45 110.197815),(46 112.00409),(47 112.737274),(48 114.492615),(49 115.399124),(50 116.64113),(51 116.41794),(52 115.79268),(53 116.7032),(54 116.73479),(55 117.85647),(56 117.72817),(57 118.48691),(58 119.083984),(59 120.000854),(60 120.23728),(61 120.940704),(62 120.42921),(63 119.66205),(64 119.681274),(65 118.90079),(66 117.60166),(67 117.788025),(68 117.82664),(69 116.03239),(70 115.67583),(71 114.851715),(72 113.83381),(73 113.72646),(74 114.912476),(75 114.91411),(76 113.42723),(77 112.94787),(78 112.87824),(79 112.77616),
(1 36.77995),(2 44.913128),(3 50.930664),(4 55.175583),(5 58.54334),(6 61.47072),(7 64.766396),(8 67.22627),(9 69.21436),(10 71.45308),(11 73.13449),(12 75.517006),(13 77.414856),(14 79.41937),(15 81.44183),(16 84.39617),(17 86.132324),(18 87.08231),(19 87.436584),(20 88.930626),(21 91.04803),(22 91.73505),(23 93.16317),(24 93.05488),(25 93.465614),(26 93.861084),(27 94.21704),(28 94.821266),(29 95.91049),(30 95.87981),(31 96.21422),(32 97.30424),(33 97.466156),(34 98.25824),(35 98.707146),(36 99.551094),(37 101.02167),(38 101.76858),(39 102.80528),(40 104.297585),(41 104.605606),(42 106.355804),(43 107.21373),(44 109.300896),(45 110.76659),(46 112.483025),(47 114.48022),(48 115.64817),(49 115.69174),(50 116.50409),(51 115.7218),(52 116.169014),(53 116.18929),(54 117.785095),(55 117.777824),(56 118.77137),(57 119.0622),(58 119.50281),(59 120.24874),(60 121.046875),(61 120.94524),(62 120.55357),(63 119.73395),(64 118.88449),(65 117.47397),(66 117.24182),(67 116.342735),(68 115.87847),(69 115.86974),(70 115.74748),(71 114.69593),(72 112.403244),(73 112.026115),(74 112.34577),(75 111.94618),(76 111.34749),(77 111.6591),(78 110.886345),(79 110.52697),
(1 36.281227),(2 44.200138),(3 49.568493),(4 54.46469),(5 58.251453),(6 60.801758),(7 63.9705),(8 66.453766),(9 68.24765),(10 69.949165),(11 71.627785),(12 74.41198),(13 77.23509),(14 79.3789),(15 80.24156),(16 82.38591),(17 84.18172),(18 85.95984),(19 87.785126),(20 89.73872),(21 91.21429),(22 93.07691),(23 95.387245),(24 96.34961),(25 97.23827),(26 98.65411),(27 98.95057),(28 99.65814),(29 101.25362),(30 102.37606),(31 103.07495),(32 105.50226),(33 107.26139),(34 109.45005),(35 111.96057),(36 114.267715),(37 116.904564),(38 118.8002),(39 121.73922),(40 124.24038),(41 126.51225),(42 127.91465),(43 129.23416),(44 130.6867),(45 133.06163),(46 134.7919),(47 137.02158),(48 138.14592),(49 138.97932),(50 138.48044),(51 138.7294),(52 138.28976),(53 137.30713),(54 135.5971),(55 135.49245),(56 135.17528),(57 134.95872),(58 135.27429),(59 134.40088),(60 133.16776),(61 131.04073),(62 128.56339),(63 127.61548),(64 126.0593),(65 125.60454),(66 124.47158),(67 123.9567),(68 122.22344),(69 121.486885),(70 120.298256),(71 118.416565),(72 116.89273),(73 115.1633),(74 114.48767),(75 113.546486),(76 112.75905),(77 112.0492),(78 110.98302),(79 109.825424),
(1 35.546684),(2 43.18),(3 48.42384),(4 53.65497),(5 57.642094),(6 60.846325),(7 63.630882),(8 66.30055),(9 68.00132),(10 70.29844),(11 72.55443),(12 74.59537),(13 76.75457),(14 78.32736),(15 79.49931),(16 81.23739),(17 83.019196),(18 83.86228),(19 85.27148),(20 86.752846),(21 88.51552),(22 88.79043),(23 89.21378),(24 89.454025),(25 90.06648),(26 90.14868),(27 89.659966),(28 90.29717),(29 91.138824),(30 91.5042),(31 92.83155),(32 92.749886),(33 93.39965),(34 93.262535),(35 94.01687),(36 95.0592),(37 96.31783),(38 97.97894),(39 99.03172),(40 100.82926),(41 102.8081),(42 103.82493),(43 104.49269),(44 106.50633),(45 107.993935),(46 109.38807),(47 110.93325),(48 112.45284),(49 111.9227),(50 112.69411),(51 113.548096),(52 113.43544),(53 113.29475),(54 113.541466),(55 114.029816),(56 114.41114),(57 114.871155),(58 115.47669),(59 117.07712),(60 117.94288),(61 117.63485),(62 116.015915),(63 115.59546),(64 115.73594),(65 115.24488),(66 114.054405),(67 113.49778),(68 113.63451),(69 113.16085),(70 111.767525),(71 110.07749),(72 109.174835),(73 108.73192),(74 108.5975),(75 108.44866),(76 107.760086),(77 106.72373),(78 105.79725),(79 104.28824),
(1 36.021965),(2 44.64139),(3 50.709618),(4 54.792847),(5 58.88728),(6 61.98218),(7 64.601814),(8 67.06688),(9 69.31486),(10 70.45086),(11 72.94448),(12 75.02866),(13 78.02621),(14 80.248726),(15 81.176186),(16 83.29901),(17 84.89896),(18 85.526764),(19 87.47238),(20 87.70033),(21 89.55073),(22 90.76262),(23 91.98837),(24 91.95594),(25 91.78742),(26 92.27428),(27 92.49655),(28 92.989685),(29 93.35715),(30 93.640305),(31 93.530495),(32 94.74525),(33 95.16926),(34 94.66354),(35 95.88801),(36 96.78461),(37 97.708984),(38 99.3387),(39 100.01443),(40 102.22773),(41 102.88945),(42 103.90081),(43 104.94466),(44 106.3342),(45 108.490036),(46 110.25406),(47 110.59133),(48 112.41335),(49 112.33087),(50 113.89171),(51 113.04974),(52 113.1854),(53 113.06399),(54 113.68001),(55 115.20014),(56 115.743675),(57 116.11437),(58 116.98186),(59 118.04502),(60 118.66279),(61 118.77655),(62 118.54707),(63 117.281494),(64 116.4723),(65 115.893684),(66 115.06651),(67 115.0215),(68 114.73617),(69 114.7825),(70 113.65928),(71 112.35284),(72 111.38654),(73 110.86736),(74 110.93037),(75 110.317665),(76 110.54548),(77 109.87858),(78 108.77491),(79 108.36937),
(1 35.36495),(2 42.97485),(3 48.615383),(4 52.95081),(5 56.852695),(6 59.51129),(7 63.0653),(8 65.20041),(9 66.941734),(10 68.66696),(11 70.94564),(12 73.13446),(13 75.64946),(14 77.88119),(15 79.44981),(16 80.865585),(17 83.6087),(18 84.24194),(19 86.48292),(20 87.44557),(21 89.237686),(22 91.02894),(23 92.08189),(24 93.088905),(25 95.09221),(26 95.978004),(27 95.8653),(28 96.99134),(29 97.94699),(30 99.165344),(31 101.08002),(32 102.59084),(33 103.768776),(34 106.18728),(35 107.45372),(36 110.58456),(37 112.55071),(38 114.70092),(39 118.0945),(40 121.347984),(41 122.987946),(42 125.19651),(43 126.3762),(44 128.18312),(45 129.84155),(46 131.48878),(47 132.15051),(48 133.84967),(49 133.75847),(50 133.65962),(51 133.07071),(52 132.32843),(53 131.84245),(54 130.10432),(55 130.62192),(56 130.19177),(57 128.9389),(58 129.09427),(59 129.0807),(60 127.56018),(61 125.634224),(62 123.378784),(63 122.060875),(64 120.63423),(65 119.659584),(66 118.74946),(67 118.64986),(68 117.6285),(69 116.39586),(70 115.27498),(71 112.97309),(72 112.2928),(73 110.89889),(74 110.06146),(75 109.07835),(76 108.15068),(77 106.69059),(78 105.393456),(79 104.747475),
(1 34.56072),(2 41.898014),(3 47.782677),(4 52.2214),(5 55.44552),(6 59.352043),(7 61.910034),(8 65.16443),(9 67.118484),(10 69.46104),(11 71.44776),(12 73.81642),(13 75.87656),(14 78.02487),(15 79.186066),(16 80.89441),(17 83.449165),(18 84.16348),(19 85.37731),(20 85.60059),(21 87.17346),(22 87.91882),(23 88.536446),(24 88.81374),(25 88.59192),(26 88.544),(27 88.89464),(28 89.88027),(29 89.51684),(30 89.80417),(31 90.0338),(32 90.94943),(33 91.6644),(34 91.87164),(35 92.13815),(36 92.54794),(37 94.07877),(38 95.630684),(39 96.73889),(40 99.03065),(41 100.33162),(42 100.99226),(43 101.9962),(44 103.394104),(45 103.64141),(46 106.082634),(47 107.9689),(48 109.09905),(49 109.77975),(50 110.74817),(51 110.94828),(52 111.79964),(53 111.422615),(54 112.030174),(55 112.30119),(56 112.865295),(57 113.882256),(58 114.64922),(59 116.16918),(60 115.48685),(61 115.60157),(62 115.28502),(63 114.642075),(64 113.95305),(65 113.31124),(66 112.33356),(67 111.57284),(68 111.69114),(69 111.852585),(70 109.84013),(71 108.72501),(72 108.15609),(73 108.36401),(74 108.132286),(75 107.39429),(76 107.55426),(77 107.30634),(78 106.086296),(79 105.925995),
(1 35.718964),(2 43.944653),(3 49.317192),(4 54.469822),(5 57.90846),(6 61.48975),(7 63.699078),(8 66.785416),(9 69.268105),(10 71.0902),(11 73.1865),(12 76.318245),(13 79.08933),(14 81.64717),(15 82.68829),(16 84.37663),(17 86.27341),(18 87.67523),(19 88.458145),(20 88.860794),(21 89.923615),(22 90.52491),(23 91.92824),(24 91.15496),(25 91.36528),(26 92.17683),(27 90.54969),(28 91.772224),(29 92.12041),(30 92.95023),(31 93.1563),(32 93.45609),(33 94.47066),(34 94.66091),(35 94.88114),(36 95.93298),(37 97.797035),(38 98.81862),(39 99.984215),(40 101.23705),(41 101.908295),(42 102.871704),(43 104.54416),(44 105.719284),(45 105.89235),(46 107.86736),(47 108.47509),(48 109.60997),(49 110.559746),(50 110.827736),(51 110.70122),(52 111.55317),(53 111.51805),(54 111.88628),(55 112.6992),(56 113.46578),(57 114.06247),(58 115.13226),(59 115.58482),(60 116.64885),(61 117.22975),(62 117.574615),(63 116.40067),(64 115.43093),(65 115.45549),(66 114.62327),(67 113.79383),(68 113.3697),(69 113.13288),(70 111.639824),(71 110.54991),(72 109.33166),(73 108.760155),(74 109.51534),(75 108.707664),(76 108.3116),(77 108.52903),(78 107.669914),(79 106.78579),
(1 35.047348),(2 42.799427),(3 46.955883),(4 52.45401),(5 55.941254),(6 59.393),(7 61.260586),(8 64.44218),(9 67.19075),(10 68.03566),(11 69.79663),(12 71.78067),(13 73.808365),(14 76.03784),(15 77.11533),(16 78.73303),(17 80.875),(18 82.26094),(19 84.01796),(20 86.583755),(21 88.79151),(22 89.62806),(23 90.97939),(24 92.00651),(25 93.32751),(26 93.8309),(27 94.61522),(28 95.02424),(29 96.3699),(30 97.27592),(31 98.59958),(32 100.62652),(33 102.5209),(34 104.20989),(35 106.11441),(36 108.28987),(37 110.456566),(38 113.145386),(39 115.86021),(40 119.1656),(41 121.24723),(42 122.59231),(43 124.32967),(44 126.49367),(45 127.46221),(46 128.69862),(47 130.1635),(48 131.2305),(49 132.4008),(50 131.70923),(51 131.35089),(52 130.2122),(53 129.21164),(54 128.10857),(55 127.95164),(56 128.73506),(57 128.74095),(58 128.5082),(59 127.89199),(60 127.14052),(61 125.91503),(62 123.87602),(63 121.44183),(64 120.98007),(65 119.76396),(66 119.10023),(67 118.56652),(68 117.21203),(69 116.161865),(70 114.46496),(71 112.15596),(72 110.44916),(73 109.281334),(74 108.22624),(75 107.53514),(76 106.958534),(77 105.377846),(78 104.10136),(79 102.70961),
(1 35.114143),(2 42.608208),(3 47.67727),(4 52.52146),(5 56.66414),(6 59.637093),(7 62.54341),(8 64.9797),(9 67.07045),(10 69.11778),(11 71.265076),(12 73.868645),(13 75.98089),(14 78.35405),(15 79.55395),(16 82.191956),(17 83.51089),(18 85.23372),(19 86.09995),(20 87.50266),(21 88.72075),(22 89.156456),(23 88.76421),(24 89.38343),(25 90.32516),(26 89.797585),(27 89.5822),(28 90.42635),(29 91.19607),(30 92.7481),(31 92.13565),(32 92.57099),(33 93.85147),(34 93.74958),(35 93.84395),(36 95.22564),(37 97.08221),(38 98.43117),(39 99.99574),(40 102.303566),(41 103.5591),(42 103.97143),(43 105.10407),(44 106.68761),(45 107.93968),(46 109.99732),(47 110.80711),(48 112.63442),(49 113.627426),(50 114.47166),(51 115.04003),(52 115.068665),(53 115.04253),(54 115.23695),(55 116.161354),(56 117.13536),(57 117.855286),(58 118.29916),(59 119.08673),(60 118.54162),(61 117.92644),(62 117.30934),(63 116.0835),(64 115.7712),(65 115.71347),(66 115.1065),(67 114.68987),(68 113.62342),(69 113.561615),(70 113.33225),(71 112.32872),(72 111.58604),(73 110.813576),(74 111.648254),(75 110.9728),(76 111.094604),(77 110.24774),(78 109.50813),(79 108.46072),
(1 34.132504),(2 42.229156),(3 46.657738),(4 51.414345),(5 55.098957),(6 58.39825),(7 61.200718),(8 63.43244),(9 66.134995),(10 67.08084),(11 69.072334),(12 70.87743),(13 73.210495),(14 75.9842),(15 76.53641),(16 78.61017),(17 80.28524),(18 82.06522),(19 83.61408),(20 83.94509),(21 85.40798),(22 85.744316),(23 86.2306),(24 86.459854),(25 87.414406),(26 87.17864),(27 87.43637),(28 87.853905),(29 88.33865),(30 88.578445),(31 87.86921),(32 88.56864),(33 88.34366),(34 88.29022),(35 88.83191),(36 89.95724),(37 91.66569),(38 92.90247),(39 93.55802),(40 95.31524),(41 96.62301),(42 97.83618),(43 98.55899),(44 100.338646),(45 101.819725),(46 103.86646),(47 104.98806),(48 106.22164),(49 106.29699),(50 106.891975),(51 106.85439),(52 106.356804),(53 106.981094),(54 107.11956),(55 108.35476),(56 108.460175),(57 110.301796),(58 110.75353),(59 111.218315),(60 111.00533),(61 111.27347),(62 110.411545),(63 110.37943),(64 109.78974),(65 109.8398),(66 109.70021),(67 109.03138),(68 108.921005),(69 109.13277),(70 107.50841),(71 106.33621),(72 105.2513),(73 105.4176),(74 105.10084),(75 104.925766),(76 104.47264),(77 103.62706),(78 102.39903),(79 101.20221),
(1 34.941746),(2 42.56966),(3 48.254654),(4 53.05332),(5 57.33339),(6 60.50896),(7 62.28821),(8 65.62266),(9 66.876785),(10 67.67941),(11 70.15106),(12 71.470345),(13 73.77332),(14 75.92451),(15 77.5016),(16 79.71717),(17 82.251465),(18 83.831535),(19 85.30662),(20 86.59828),(21 88.4325),(22 89.75284),(23 91.32083),(24 92.36058),(25 93.104935),(26 93.8791),(27 94.55361),(28 96.12684),(29 97.70152),(30 98.43413),(31 100.32276),(32 101.82454),(33 103.670616),(34 105.0337),(35 105.98649),(36 108.883064),(37 111.42023),(38 113.511185),(39 115.77943),(40 119.22113),(41 120.4079),(42 121.7522),(43 123.580376),(44 124.75104),(45 126.44479),(46 128.09837),(47 129.17444),(48 131.22264),(49 131.27608),(50 131.09534),(51 130.94055),(52 130.09392),(53 129.038),(54 128.28017),(55 127.254745),(56 126.61358),(57 126.84179),(58 125.14238),(59 124.88652),(60 123.63872),(61 122.1301),(62 119.523796),(63 118.603806),(64 117.86284),(65 117.416565),(66 116.41674),(67 115.51918),(68 114.54009),(69 113.81053),(70 111.04109),(71 110.284134),(72 109.39013),(73 108.76142),(74 108.0507),(75 106.76795),(76 106.346535),(77 104.84698),(78 102.31928),(79 101.919266),
(1 34.55737),(2 42.812393),(3 47.880013),(4 52.911896),(5 56.43898),(6 59.69635),(7 62.844997),(8 65.37799),(9 67.073265),(10 69.40832),(11 71.30716),(12 73.421455),(13 76.04667),(14 77.75176),(15 79.37989),(16 80.54148),(17 81.60774),(18 83.69587),(19 84.70303),(20 85.93686),(21 86.845276),(22 87.800255),(23 87.88109),(24 88.95265),(25 89.46694),(26 89.34866),(27 89.34029),(28 90.24309),(29 90.54559),(30 91.52566),(31 91.63851),(32 92.13978),(33 92.98046),(34 93.91004),(35 95.03355),(36 96.39849),(37 98.06347),(38 99.11959),(39 100.787476),(40 102.7132),(41 103.83526),(42 105.32684),(43 107.1178),(44 108.162224),(45 109.33944),(46 110.58698),(47 112.09132),(48 112.32229),(49 113.395485),(50 113.13936),(51 113.695175),(52 113.25294),(53 113.9733),(54 114.93519),(55 115.23966),(56 114.482895),(57 115.37944),(58 115.090454),(59 115.48202),(60 116.44842),(61 116.15495),(62 115.54141),(63 114.65008),(64 114.33559),(65 113.84652),(66 113.66011),(67 113.535034),(68 113.495964),(69 112.6039),(70 111.548225),(71 110.14903),(72 109.10838),(73 108.74732),(74 108.63578),(75 108.27807),(76 107.43507),(77 107.47657),(78 106.8165),(79 105.767334),
(1 34.51522),(2 42.694763),(3 48.00012),(4 53.177906),(5 56.251835),(6 59.284523),(7 62.272327),(8 65.109085),(9 67.224106),(10 69.252815),(11 71.959656),(12 73.749565),(13 76.23095),(14 78.427734),(15 79.34657),(16 80.476135),(17 82.89348),(18 84.5906),(19 85.78617),(20 86.85491),(21 88.21732),(22 88.59014),(23 89.5561),(24 89.44347),(25 89.5111),(26 89.84808),(27 89.183),(28 90.946144),(29 89.97268),(30 90.51853),(31 89.69766),(32 90.19457),(33 90.32152),(34 90.32481),(35 91.15826),(36 90.886246),(37 91.85974),(38 93.18475),(39 94.20864),(40 95.99667),(41 95.8585),(42 96.78586),(43 97.69905),(44 99.1192),(45 100.1935),(46 101.728355),(47 102.39848),(48 103.36844),(49 104.229744),(50 104.39876),(51 103.50976),(52 104.00427),(53 105.181114),(54 105.01773),(55 106.5801),(56 107.19131),(57 107.98887),(58 108.62663),(59 109.12594),(60 110.0727),(61 110.56759),(62 110.56252),(63 110.20381),(64 109.691666),(65 108.842766),(66 108.77126),(67 108.833015),(68 108.38598),(69 108.84701),(70 107.87117),(71 106.877625),(72 105.73299),(73 106.15454),(74 105.8872),(75 106.08463),(76 105.81156),(77 106.15512),(78 104.14527),(79 104.15874),
(1 34.583504),(2 41.826794),(3 47.51375),(4 52.034904),(5 56.40824),(6 58.943874),(7 61.65583),(8 63.71013),(9 65.57259),(10 66.263794),(11 69.09028),(12 71.24834),(13 73.03103),(14 75.18037),(15 76.31867),(16 79.65709),(17 80.83547),(18 82.08835),(19 82.93783),(20 84.37839),(21 86.25229),(22 87.73051),(23 88.5924),(24 89.804955),(25 90.37911),(26 91.57085),(27 92.33045),(28 94.377205),(29 95.473335),(30 97.12274),(31 97.950356),(32 100.02884),(33 101.91776),(34 103.77894),(35 105.23041),(36 107.58252),(37 110.63835),(38 113.63118),(39 116.63181),(40 120.01009),(41 121.93286),(42 123.30088),(43 124.993454),(44 125.85145),(45 127.61137),(46 129.54724),(47 130.06789),(48 131.8952),(49 131.80455),(50 131.92635),(51 131.35509),(52 130.49113),(53 129.00058),(54 127.81136),(55 128.38771),(56 127.15644),(57 127.38137),(58 127.71337),(59 127.149734),(60 126.04462),(61 123.907166),(62 122.56932),(63 121.430984),(64 119.53068),(65 118.70007),(66 117.716896),(67 116.218315),(68 115.314224),(69 113.83558),(70 113.08004),(71 112.31135),(72 110.92438),(73 109.46932),(74 108.58236),(75 107.50285),(76 106.43304),(77 105.321495),(78 103.27673),(79 103.76376),
(1 33.72527),(2 40.836388),(3 46.931244),(4 51.783905),(5 55.90283),(6 58.418037),(7 61.192574),(8 64.10924),(9 66.24338),(10 68.13836),(11 70.21695),(12 71.95773),(13 74.43487),(14 76.681946),(15 78.36597),(16 79.66739),(17 80.58396),(18 82.62816),(19 83.90705),(20 85.0677),(21 87.0224),(22 88.08211),(23 88.82384),(24 89.0632),(25 89.55992),(26 90.76269),(27 90.31125),(28 90.607605),(29 91.422356),(30 91.346245),(31 91.40144),(32 91.935295),(33 92.30218),(34 92.47059),(35 93.056015),(36 94.44505),(37 94.90893),(38 96.8317),(39 98.39824),(40 100.806854),(41 102.18992),(42 103.10101),(43 103.86675),(44 105.33197),(45 106.89951),(46 108.1733),(47 109.79981),(48 111.00162),(49 111.45237),(50 112.10937),(51 112.177574),(52 111.52055),(53 112.54546),(54 112.420296),(55 114.01093),(56 114.75242),(57 114.94862),(58 115.726036),(59 116.5308),(60 117.006226),(61 116.58927),(62 116.016266),(63 115.427734),(64 114.24179),(65 113.81795),(66 113.54607),(67 112.275085),(68 111.63387),(69 111.3103),(70 110.37291),(71 109.52375),(72 108.20818),(73 108.52055),(74 107.71405),(75 108.14611),(76 107.498245),(77 106.955284),(78 105.43517),(79 104.69184),
(1 34.237118),(2 41.636253),(3 47.453552),(4 52.04733),(5 55.71487),(6 58.97698),(7 61.55013),(8 64.24449),(9 65.87641),(10 68.04046),(11 69.93363),(12 72.718925),(13 74.83416),(14 77.04429),(15 78.87166),(16 80.37234),(17 82.63113),(18 84.35334),(19 84.66877),(20 85.80396),(21 86.609924),(22 87.205505),(23 88.55474),(24 88.60213),(25 88.69123),(26 89.05825),(27 88.187675),(28 88.70529),(29 89.37109),(30 89.64865),(31 88.90878),(32 89.15472),(33 89.74462),(34 90.177185),(35 90.48011),(36 91.52927),(37 92.67619),(38 93.66671),(39 94.08317),(40 95.70511),(41 97.47012),(42 97.47456),(43 98.5218),(44 99.281456),(45 101.11612),(46 102.6898),(47 103.45477),(48 103.64086),(49 104.967995),(50 104.949394),(51 104.52219),(52 104.82933),(53 105.27964),(54 106.46956),(55 107.186775),(56 107.91169),(57 108.381256),(58 110.55261),(59 111.29896),(60 111.142265),(61 111.33857),(62 110.90816),(63 110.76534),(64 109.97148),(65 110.45448),(66 109.162415),(67 108.848755),(68 108.87453),(69 108.28658),(70 107.05164),(71 106.06597),(72 105.24627),(73 105.3713),(74 105.657524),(75 105.47791),(76 105.86032),(77 106.0501),(78 104.79365),(79 103.56445),
(1 34.68632),(2 42.230083),(3 47.97876),(4 52.386166),(5 55.652367),(6 59.35154),(7 61.501396),(8 63.839058),(9 65.34012),(10 66.94842),(11 68.62451),(12 70.97265),(13 73.39277),(14 75.01828),(15 76.42207),(16 78.47881),(17 80.27939),(18 81.89444),(19 83.42509),(20 84.41416),(21 86.22676),(22 87.13701),(23 88.263504),(24 89.856384),(25 90.80121),(26 91.474434),(27 92.68486),(28 93.53235),(29 94.09795),(30 96.08391),(31 96.82082),(32 98.7683),(33 101.16149),(34 103.09057),(35 104.411934),(36 106.63566),(37 108.98745),(38 110.981606),(39 114.16066),(40 117.39386),(41 119.30919),(42 121.05358),(43 122.28993),(44 123.59578),(45 125.19232),(46 127.65789),(47 128.98508),(48 130.72269),(49 131.14195),(50 130.89818),(51 131.51825),(52 130.28409),(53 129.18993),(54 129.53891),(55 128.59972),(56 127.97924),(57 128.482),(58 127.233574),(59 126.26093),(60 124.99686),(61 123.781494),(62 121.06861),(63 119.66036),(64 118.03594),(65 118.136154),(66 116.981476),(67 116.587524),(68 115.22522),(69 114.16448),(70 112.229744),(71 111.35329),(72 110.48383),(73 109.39447),(74 108.443016),(75 107.29696),(76 105.276405),(77 104.396126),(78 103.105835),(79 101.36033),
