1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 182213.13),(2 667266.56),(3 1438462.1),(4 2441031.5),(5 3599467.3),(6 4935440.5),(7 6388870.5),(8 7955724.5),(9 9629229),(10 11321773),(11 12964251),(12 14694816),(13 16535397),(14 18594666),(15 20802070),(16 23141662),(17 25647750),(18 28206742),(19 30909590),(20 33700350),(21 36620532),(22 39861908),(23 43354012),(24 47102348),(25 51183956),(26 55287684),(27 59520252),(28 63900020),(29 68925064),(30 74950440),(31 82186490),(32 90337370),(33 98323030),(34 106546504),(35 115123256),(36 123917530),(37 133097660),(38 142282300),(39 151599220),(40 161342510),(41 170954190),(42 180980860),(43 191133000),(44 200980590),(45 211368960),(46 221447630),(47 231930420),(48 242176750),(49 252710530),(50 262518800),(51 272119520),(52 280696500),(53 288894300),(54 296926100),(55 305202000),(56 313332580),(57 321929380),(58 330092130),(59 338061020),(60 345782240),(61 353467420),(62 360411680),(63 367299100),(64 373212160),(65 379160220),(66 384839070),(67 390397800),(68 395438240),(69 400808480),(70 406129540),(71 411518560),(72 416028200),(73 421196500),(74 426008480),(75 430929060),(76 435337730),(77 439562750),(78 442947330),(79 445867520),
(1 4061.7366),(2 5382.29),(3 5799.031),(4 5922.918),(5 6082.529),(6 6290.134),(7 6445.772),(8 6455.447),(9 6351.8013),(10 6249.4395),(11 6303.308),(12 6356.103),(13 6367.0977),(14 6342.397),(15 6346.2207),(16 6365.388),(17 6353.4146),(18 6321.2007),(19 6372.7734),(20 6421.9106),(21 6328.758),(22 6211.49),(23 6288.1772),(24 6190.7314),(25 6156.1006),(26 6257.494),(27 6198.2563),(28 6288.236),(29 6303.0317),(30 6150.407),(31 6195.104),(32 6327.838),(33 6436.03),(34 6489.2773),(35 6302.8887),(36 6280.65),(37 6209.332),(38 6236.429),(39 6185.5566),(40 6076.2773),(41 6117.7017),(42 6072.365),(43 6168.783),(44 6234.172),(45 6313.3403),(46 6165.8345),(47 6148.465),(48 6088.5605),(49 6032.339),(50 6089.8066),(51 6167.3555),(52 6047.393),(53 5983.2827),(54 5929.9707),(55 6096.618),(56 6100.422),(57 6080.79),(58 5921.7046),(59 6010.159),(60 6098.7324),(61 6039.807),(62 5919.1),(63 5880.605),(64 5834.3135),(65 5851.0923),(66 5900.315),(67 6146.069),(68 6153.094),(69 6202.6577),(70 6301.0693),(71 6325.151),(72 6240.3296),(73 6164.9033),(74 6062.1074),(75 6105.852),(76 6117.5957),(77 6141.2993),(78 6006.496),(79 5986.571),
(1 3921.5532),(2 5192.621),(3 5483.56),(4 5672.5576),(5 5825.4595),(6 6005.5425),(7 5986.679),(8 6072.931),(9 5885.1455),(10 5901.287),(11 5897.664),(12 5906.6743),(13 5856.0444),(14 5758.264),(15 5921.091),(16 5945.82),(17 5851.6484),(18 5895.6387),(19 5947.6143),(20 5883.998),(21 5777.248),(22 5796.1157),(23 5936.702),(24 5882.3896),(25 5887.552),(26 5876.115),(27 6024.6836),(28 5944.216),(29 6015.202),(30 5960.133),(31 5814.802),(32 5735.7075),(33 5882.306),(34 5859.9775),(35 5775.666),(36 5859.7715),(37 5874.57),(38 5797.952),(39 5657.675),(40 5666.914),(41 5750.8945),(42 5784.887),(43 5729.8076),(44 5868.715),(45 5865.409),(46 5887.282),(47 5892.5557),(48 5822.761),(49 5732.4385),(50 5744.016),(51 5872.1445),(52 5843.2583),(53 5896.529),(54 5854.698),(55 5836.233),(56 5899.5947),(57 5969.019),(58 5890.494),(59 5968.218),(60 6016.93),(61 6059.435),(62 6050.889),(63 5990.4536),(64 6000.2583),(65 5857.6797),(66 5849.8135),(67 5859.3906),(68 5947.4053),(69 5994.8047),(70 5981.345),(71 5978.5557),(72 5909.515),(73 6009.8174),(74 6026.519),(75 5953.7734),(76 5871.8574),(77 5838.7114),(78 5884.694),(79 5888.5474),
(1 3769.9546),(2 5031.954),(3 5268.5586),(4 5520.0293),(5 5718.127),(6 5895.6025),(7 5960.926),(8 5849.5176),(9 5752.8237),(10 5690.5684),(11 5681.075),(12 5570.7764),(13 5537.658),(14 5532.3726),(15 5539.8945),(16 5529.755),(17 5441.983),(18 5482.0244),(19 5516.374),(20 5517.9854),(21 5470.4033),(22 5470.5127),(23 5612.072),(24 5462.6914),(25 5511.8203),(26 5550.6963),(27 5482.547),(28 5445.615),(29 5664.422),(30 5691.3535),(31 5566.635),(32 5577.556),(33 5654.5894),(34 5731.3853),(35 5639.669),(36 5607.9756),(37 5605.0957),(38 5577.353),(39 5679.8877),(40 5622.268),(41 5460.95),(42 5447.51),(43 5524.6484),(44 5554.4346),(45 5452.565),(46 5481.41),(47 5448.3867),(48 5632.524),(49 5688.207),(50 5540.0522),(51 5648.555),(52 5594.246),(53 5578.376),(54 5547.7773),(55 5540.0474),(56 5754.593),(57 5639.481),(58 5649.6084),(59 5731.789),(60 5668.3237),(61 5568.5557),(62 5525.047),(63 5559.631),(64 5575.824),(65 5592.7925),(66 5569.4004),(67 5559.478),(68 5615.8115),(69 5522.9463),(70 5385.023),(71 5505.669),(72 5509.96),(73 5503.8193),(74 5564.418),(75 5512.2627),(76 5602.1855),(77 5573.961),(78 5589.5254),(79 5628.55),
(1 3752.0806),(2 4951.552),(3 5338.7446),(4 5465.2695),(5 5711.222),(6 5771.11),(7 5897.1455),(8 5919.078),(9 5938.9463),(10 5939.514),(11 5974.912),(12 6081.731),(13 5997.292),(14 5895.0215),(15 5984.7866),(16 5815.188),(17 5864.0513),(18 5951.51),(19 5887.9653),(20 5831.444),(21 5841.102),(22 5825.908),(23 5867.9404),(24 5802.8154),(25 5861.3115),(26 5829.595),(27 5789.2095),(28 5877.4507),(29 5948.674),(30 5908.704),(31 5811.6177),(32 5810.7017),(33 5830.2603),(34 5839.7573),(35 5709.2656),(36 5595.4766),(37 5621.7676),(38 5595.9326),(39 5571.4023),(40 5510.917),(41 5677.1206),(42 5564.6216),(43 5545.564),(44 5568.081),(45 5501.0835),(46 5511.4307),(47 5568.9097),(48 5632.8843),(49 5633.945),(50 5508.5757),(51 5558.205),(52 5604.102),(53 5568.317),(54 5676.0396),(55 5724.97),(56 5791.5703),(57 5734.8745),(58 5634.6406),(59 5554.8135),(60 5506.235),(61 5523.1997),(62 5567.84),(63 5537.381),(64 5481.313),(65 5571.349),(66 5547.397),(67 5551.22),(68 5537.309),(69 5536.8906),(70 5530.325),(71 5664.06),(72 5621.8774),(73 5526.5093),(74 5628.078),(75 5612.9766),(76 5622.293),(77 5686.263),(78 5742.7017),(79 5763.586),
(1 3572.2964),(2 4881.6807),(3 5140.4614),(4 5186.856),(5 5361.4033),(6 5274.623),(7 5328.703),(8 5399.863),(9 5469.331),(10 5514.3486),(11 5542.887),(12 5523.6157),(13 5413.5283),(14 5478.3804),(15 5590.863),(16 5475.5957),(17 5396.667),(18 5478.1094),(19 5482.519),(20 5595.2964),(21 5598.269),(22 5620.2295),(23 5460.53),(24 5498.6836),(25 5601.799),(26 5559.992),(27 5605.956),(28 5586.872),(29 5506.9854),(30 5526.275),(31 5519.3906),(32 5367.5664),(33 5309.281),(34 5341.9326),(35 5307.8813),(36 5248.9165),(37 5178.3867),(38 5153.7744),(39 5135.0327),(40 5229.8076),(41 5351.3647),(42 5362.5674),(43 5273.0737),(44 5324.6475),(45 5263.673),(46 5297.196),(47 5313.445),(48 5346.744),(49 5411.6943),(50 5452.085),(51 5320.641),(52 5258.5166),(53 5228.573),(54 5190.833),(55 5180.695),(56 5171.141),(57 5116.0107),(58 5104.7466),(59 5165.245),(60 5184.4565),(61 5147.957),(62 5161.9346),(63 5116.695),(64 5120.786),(65 5133.2197),(66 5163.9287),(67 5258.571),(68 5196.882),(69 5171.1904),(70 5216.093),(71 5153.246),(72 5114.4634),(73 5142.4844),(74 5196.4463),(75 5225.302),(76 5267.1533),(77 5208.006),(78 5157.837),(79 5210.5366),
(1 3477.6135),(2 4607.182),(3 4843.6855),(4 4925.224),(5 5036.9775),(6 5244.678),(7 5276.6143),(8 5350.046),(9 5410.4434),(10 5514.4067),(11 5442.5757),(12 5403.024),(13 5360.4683),(14 5421.693),(15 5346.4077),(16 5219.3086),(17 5299.1226),(18 5321.389),(19 5185.2866),(20 5225.929),(21 5231.991),(22 5186.354),(23 5164.789),(24 5234.85),(25 5332.5376),(26 5397.0605),(27 5346.7124),(28 5294.5146),(29 5369.3228),(30 5383.871),(31 5358.1104),(32 5231.9155),(33 5264.414),(34 5238.4517),(35 5274.3115),(36 5326.4136),(37 5281.523),(38 5240.0273),(39 5226.15),(40 5190.928),(41 5197.0635),(42 5258.0986),(43 5228.5723),(44 5197.0356),(45 5170.492),(46 5237.604),(47 5135.316),(48 5109.804),(49 5206.2993),(50 5238.9004),(51 5262.5444),(52 5109.074),(53 5058.5947),(54 5078.7754),(55 5111.871),(56 5144.1636),(57 5051.1987),(58 5094.194),(59 5058.7046),(60 5087.7456),(61 5013.5205),(62 5024.805),(63 5090.7905),(64 5130.214),(65 5201.251),(66 5131.0806),(67 5195.3076),(68 5182.2607),(69 5195.8833),(70 5178.3354),(71 5235.3574),(72 5247.9307),(73 5224.4487),(74 5265.4893),(75 5277.9775),(76 5270.5386),(77 5168.884),(78 5179.0566),(79 5224.3623),
(1 3219.9595),(2 4180.1763),(3 4486.932),(4 4536.799),(5 4662.9653),(6 4753.7056),(7 4874.406),(8 4989.219),(9 5111.063),(10 5258.4077),(11 5236.7134),(12 5144.083),(13 5067.038),(14 5066.671),(15 5038.897),(16 4993.2734),(17 5067.152),(18 5033.11),(19 5028.6963),(20 4953.22),(21 5000.252),(22 5049.428),(23 5028.951),(24 5039.7217),(25 4976.135),(26 4980.3403),(27 5067.004),(28 5171.1084),(29 5215.9),(30 5290.422),(31 5206.496),(32 5136.3716),(33 5109.6357),(34 5074.29),(35 5093.055),(36 5003.681),(37 5041.3633),(38 5048.0347),(39 5035.382),(40 5000.5415),(41 5032.468),(42 4999.497),(43 4982.0835),(44 5105.402),(45 5083.752),(46 5198.2495),(47 5103.8857),(48 5116.4717),(49 5113.503),(50 5107.0054),(51 5065.5835),(52 4999.83),(53 4955.1567),(54 4924.7925),(55 4892.594),(56 4858.7813),(57 4880.7485),(58 4969.205),(59 4885.003),(60 4948.237),(61 4988.646),(62 5115.242),(63 5157.4795),(64 5116.8125),(65 5099.1577),(66 5035.788),(67 5049.984),(68 4922.8354),(69 4838.6953),(70 4978.3027),(71 4931.7046),(72 4842.906),(73 4954.647),(74 4935.0923),(75 4933.927),(76 4989.5093),(77 5044.4136),(78 5178.0435),(79 5126.4043),
(1 3194.3025),(2 4257.914),(3 4506.5195),(4 4572.8003),(5 4767.3105),(6 4798.9077),(7 4977.864),(8 4939.3877),(9 4927.476),(10 4872.1353),(11 4896.965),(12 5038.1455),(13 4996.7056),(14 4956.6646),(15 4987.25),(16 5017.9873),(17 5114.5884),(18 5066.822),(19 4980.0615),(20 5057.041),(21 5053.5483),(22 5007.0215),(23 4918.8354),(24 4904.493),(25 4846.7954),(26 4816.271),(27 4863.6216),(28 4918.4453),(29 4940.992),(30 5001.142),(31 4910.501),(32 4834.767),(33 4722.2275),(34 4659.122),(35 4631.6963),(36 4582.8364),(37 4620.447),(38 4629.577),(39 4757.835),(40 4761.0137),(41 4745.8857),(42 4787.937),(43 4780.16),(44 4823.0527),(45 4803.1997),(46 4745.449),(47 4712.055),(48 4727.313),(49 4763.8755),(50 4739.759),(51 4758.558),(52 4785.7993),(53 4727.179),(54 4712.005),(55 4623.186),(56 4686.225),(57 4737.4673),(58 4672.021),(59 4700.043),(60 4741.614),(61 4772.4766),(62 4851.786),(63 4867.678),(64 4791.5234),(65 4690.044),(66 4650.8403),(67 4722.339),(68 4794.8774),(69 4720.886),(70 4812.144),(71 4861.616),(72 4800.5874),(73 4911.9673),(74 4911.3916),(75 4913.016),(76 4884.8657),(77 4915.282),(78 4939.5313),(79 4959.8403),
(1 3080.213),(2 4101.6636),(3 4407.463),(4 4513.3345),(5 4638.562),(6 4602.881),(7 4694.8364),(8 4773.7534),(9 4798.7734),(10 4903.7363),(11 4845.8145),(12 4783.6294),(13 4725.869),(14 4638.4175),(15 4639.598),(16 4633.5205),(17 4687.0786),(18 4715.529),(19 4754.716),(20 4766.5957),(21 4771.0234),(22 4884.2373),(23 4997.892),(24 4956.855),(25 4852.2603),(26 4669.7964),(27 4686.918),(28 4804.1475),(29 4771.7114),(30 4785.0044),(31 4756.8374),(32 4580.3076),(33 4630.5605),(34 4734.577),(35 4675.0127),(36 4691.528),(37 4626.4595),(38 4646.414),(39 4705.339),(40 4698.3354),(41 4823.9893),(42 4758.701),(43 4784.613),(44 4709.253),(45 4664.632),(46 4632.222),(47 4663.3),(48 4745.0396),(49 4785.489),(50 4788.591),(51 4815.44),(52 4781.1147),(53 4672.7817),(54 4654.338),(55 4701.401),(56 4681.4624),(57 4701.7144),(58 4724.511),(59 4650.86),(60 4691.8955),(61 4741.961),(62 4800.55),(63 4791.9614),(64 4696.7124),(65 4724.342),(66 4670.7944),(67 4658.3135),(68 4611.09),(69 4604.818),(70 4604.7334),(71 4669.52),(72 4651.591),(73 4660.536),(74 4747.2925),(75 4719.9004),(76 4772.863),(77 4774.2754),(78 4684.991),(79 4742.1997),
(1 3011.0193),(2 4082.6055),(3 4429.914),(4 4424.6064),(5 4504.928),(6 4711.411),(7 4784.0405),(8 4904.683),(9 4888.366),(10 4854.9478),(11 4856.4155),(12 4804.872),(13 4812.0317),(14 4798.9277),(15 4749.5884),(16 4603.8955),(17 4607.5522),(18 4709.9766),(19 4826.8394),(20 4883.053),(21 4865.907),(22 4776.4077),(23 4784.4326),(24 4816.973),(25 4758.1724),(26 4649.581),(27 4665.575),(28 4709.3403),(29 4777.564),(30 4798.1616),(31 4724.908),(32 4582.5674),(33 4499.8257),(34 4476.8936),(35 4580.8003),(36 4587.1807),(37 4650.367),(38 4726.996),(39 4752.4077),(40 4655.67),(41 4718.541),(42 4745.635),(43 4702.353),(44 4558.1914),(45 4627.38),(46 4707.396),(47 4681.526),(48 4761.294),(49 4742.0845),(50 4676.0654),(51 4731.9463),(52 4615.767),(53 4538.922),(54 4532.313),(55 4561.699),(56 4566.196),(57 4526.074),(58 4550.7407),(59 4515.658),(60 4514.675),(61 4476.4683),(62 4500.458),(63 4536.764),(64 4474.5645),(65 4479.435),(66 4442.6274),(67 4410.8496),(68 4488.1235),(69 4431.004),(70 4428.961),(71 4477.1387),(72 4420.4883),(73 4432.2783),(74 4512.4854),(75 4500.5913),(76 4567.059),(77 4624.6177),(78 4575.193),(79 4489.338),
(1 2920.8167),(2 3893.6233),(3 4191.114),(4 4235.323),(5 4225.843),(6 4279.9185),(7 4353.03),(8 4328.545),(9 4350.9824),(10 4454.7153),(11 4461.443),(12 4445.258),(13 4442.864),(14 4363.721),(15 4325.5083),(16 4259.9014),(17 4170.5093),(18 4169.8086),(19 4307.803),(20 4432.3247),(21 4406.3604),(22 4249.6016),(23 4210.17),(24 4203.8174),(25 4271.1523),(26 4254.2324),(27 4282.0586),(28 4248.209),(29 4279.343),(30 4353.85),(31 4356.5566),(32 4198.1284),(33 4193.197),(34 4231.8804),(35 4224.4824),(36 4313.1304),(37 4360.6846),(38 4379.22),(39 4400.332),(40 4411.1284),(41 4398.4067),(42 4415.882),(43 4459.5493),(44 4409.7163),(45 4446.1743),(46 4484.9404),(47 4446.1377),(48 4386.5796),(49 4372.1465),(50 4405.1035),(51 4459.041),(52 4345.2607),(53 4284.559),(54 4237.7085),(55 4247.702),(56 4226.5156),(57 4299.4307),(58 4236.2607),(59 4259.49),(60 4238.5063),(61 4242.637),(62 4251.086),(63 4364.5146),(64 4314.2607),(65 4264.5537),(66 4184.838),(67 4221.811),(68 4169.812),(69 4101.608),(70 4220.49),(71 4290.6875),(72 4309.439),(73 4334.312),(74 4315.474),(75 4302.2026),(76 4403.4),(77 4392.492),(78 4335.6196),(79 4303.3926),
(1 2807.8115),(2 3756.4705),(3 3925.4014),(4 4020.3496),(5 4084.559),(6 4100.9727),(7 4149.9556),(8 4195.8945),(9 4247.483),(10 4240.572),(11 4203.756),(12 4227.9214),(13 4210.401),(14 4316.6865),(15 4293.657),(16 4247.2217),(17 4238.889),(18 4264.1377),(19 4252.028),(20 4371.424),(21 4310.527),(22 4257.526),(23 4250.8843),(24 4307.615),(25 4334.8706),(26 4329.885),(27 4429.51),(28 4509.435),(29 4418.3633),(30 4436.5435),(31 4332.7773),(32 4326.6313),(33 4296.005),(34 4338.7314),(35 4348.561),(36 4323.7793),(37 4249.875),(38 4265.5977),(39 4242.6543),(40 4306.5005),(41 4367.5693),(42 4290.415),(43 4226.414),(44 4129.786),(45 4121.9224),(46 4124.914),(47 4074.3206),(48 4084.9963),(49 4080.786),(50 4108.814),(51 4122.378),(52 4161.879),(53 4127.1626),(54 4041.335),(55 4100.2065),(56 3975.5352),(57 3924.0103),(58 3941.9658),(59 3959.3516),(60 3882.2148),(61 3827.7798),(62 3833.325),(63 3865.1577),(64 3888.6675),(65 3936.7827),(66 4003.1965),(67 3972.3755),(68 3931.2153),(69 3911.2551),(70 3932.7195),(71 4046.7776),(72 4072.0051),(73 3987.0203),(74 4018.695),(75 4062.32),(76 4081.3967),(77 4119.9194),(78 4098.5713),(79 4084.4617),
(1 2769.4282),(2 3676.8533),(3 3926.8545),(4 3930.3281),(5 4002.0984),(6 4111.189),(7 4242.155),(8 4378.978),(9 4373.2686),(10 4247.565),(11 4161.2363),(12 4190.915),(13 4180.3794),(14 4229.7964),(15 4170.0815),(16 4178.516),(17 4201.3086),(18 4158.0386),(19 4220.7314),(20 4250.0557),(21 4220.5786),(22 4077.1758),(23 4110.736),(24 4175.6763),(25 4131.9307),(26 4109.9487),(27 4100.8315),(28 4110.1567),(29 4056.1042),(30 4067.8552),(31 4054.1133),(32 4042.2078),(33 3986.9365),(34 3982.277),(35 4004.9827),(36 4105.4653),(37 4124.0933),(38 4085.0813),(39 4036.7888),(40 4073.7002),(41 4091.2021),(42 4122.3223),(43 4163.4805),(44 4150.4863),(45 4086.5964),(46 4081.6958),(47 4043.2112),(48 4079.8513),(49 4063.2727),(50 4070.1692),(51 4127.3936),(52 4062.7817),(53 4105.186),(54 4039.1663),(55 4044.8416),(56 3964.374),(57 3904.9006),(58 3933.913),(59 4088.7122),(60 3987.6138),(61 3848.2559),(62 3846.905),(63 3850.704),(64 3790.9568),(65 3870.0679),(66 3952.2693),(67 3943.2021),(68 3920.22),(69 3914.1658),(70 3980.6147),(71 3966.723),(72 4001.9385),(73 3990.7048),(74 3925.2688),(75 3999.2622),(76 3981.31),(77 3963.5325),(78 3933.3623),(79 3981.559),
(1 2673.186),(2 3623.04),(3 3918.6565),(4 3895.7202),(5 3953.3367),(6 4008.8638),(7 4162.4653),(8 4171.3574),(9 4176.309),(10 4191.1245),(11 4112.188),(12 4045.5063),(13 3954.0598),(14 3999.4292),(15 4009.9797),(16 3977.2646),(17 3998.654),(18 4039.9856),(19 3974.456),(20 3965.7175),(21 3930.8237),(22 3997.2205),(23 3982.5945),(24 3923.2146),(25 3946.3958),(26 3960.6353),(27 4050.2063),(28 4082.9688),(29 4062.0537),(30 4065.0583),(31 4115.1597),(32 4146.1025),(33 4092.5833),(34 4037.7275),(35 4078.275),(36 4082.6938),(37 4065.021),(38 4108.8413),(39 4175.3447),(40 4238.146),(41 4120.793),(42 3983.4248),(43 3983.34),(44 4055.0823),(45 3980.6248),(46 4055.8276),(47 4036.7092),(48 4058.8313),(49 4036.9856),(50 4073.5613),(51 4050.876),(52 3997.95),(53 3913.5598),(54 3996.0957),(55 3989.9775),(56 4092.1414),(57 4069.0686),(58 4071.375),(59 4069.7566),(60 4014.8167),(61 3928.7139),(62 3987.3606),(63 3973.0005),(64 3939.1943),(65 3975.7966),(66 3958.2395),(67 3992.6614),(68 4039.771),(69 4036.2634),(70 4041.3696),(71 4096.25),(72 4024.8596),(73 4131.7007),(74 4054.6206),(75 4074.8933),(76 4063.5742),(77 4056.6086),(78 4085.9417),(79 4116.5366),
(1 2610.0564),(2 3515.6785),(3 3870.4868),(4 3782.3003),(5 3739.508),(6 3911.465),(7 3984.4563),(8 4025.5469),(9 4012.839),(10 4017.464),(11 3917.156),(12 3939.6523),(13 3914.7239),(14 3869.5273),(15 3878.459),(16 3857.5132),(17 3907.0059),(18 3957.137),(19 3873.3118),(20 3816.2932),(21 3772.4465),(22 3812.5645),(23 3805.7212),(24 3820.4302),(25 3759.751),(26 3758.5105),(27 3799.757),(28 3941.3286),(29 3940.2253),(30 3843.1284),(31 3810.9248),(32 3795.0786),(33 3772.9805),(34 3723.5327),(35 3692.0322),(36 3731.602),(37 3756.8252),(38 3840.1992),(39 3936.4177),(40 3951.029),(41 3846.8188),(42 3773.119),(43 3741.3555),(44 3810.0486),(45 3793.719),(46 3884.4734),(47 3929.3926),(48 3891.03),(49 3877.3958),(50 3860.9858),(51 3901.0066),(52 3920.4895),(53 3868.144),(54 3874.1436),(55 3864.802),(56 3905.7222),(57 3882.06),(58 3909.522),(59 3900.9824),(60 3839.3613),(61 3944.1074),(62 3877.1423),(63 3833.3167),(64 3760.857),(65 3838.2976),(66 3850.542),(67 3902.1191),(68 3833.4568),(69 3837.2483),(70 3912.9202),(71 3891.1309),(72 3913.7703),(73 3845.8914),(74 3886.084),(75 3899.2598),(76 3961.4775),(77 3893.13),(78 3855.9363),(79 3928.0627),
(1 2638.1538),(2 3517.8445),(3 3755.4954),(4 3738.0278),(5 3679.2903),(6 3707.921),(7 3832.5251),(8 3911.0315),(9 3964.2004),(10 3940.7583),(11 3864.043),(12 3849.9202),(13 3802.6084),(14 3871.0662),(15 3845.6902),(16 3694.548),(17 3634.826),(18 3704.497),(19 3789.0093),(20 3847.4033),(21 3800.1082),(22 3661.7144),(23 3621.1887),(24 3734.0442),(25 3772.7422),(26 3768.9927),(27 3659.6091),(28 3668.0837),(29 3706.649),(30 3745.0215),(31 3684.278),(32 3646.5735),(33 3579.9094),(34 3638.525),(35 3619.1018),(36 3629.326),(37 3622.0156),(38 3594.1616),(39 3610.2122),(40 3683.5427),(41 3686.7434),(42 3635.4292),(43 3578.4214),(44 3623.092),(45 3694.959),(46 3676.586),(47 3645.456),(48 3575.3667),(49 3589.8203),(50 3668.8564),(51 3691.5413),(52 3646.4912),(53 3605.3862),(54 3645.2065),(55 3656.5444),(56 3712.515),(57 3660.2097),(58 3745.0842),(59 3786.7434),(60 3673.417),(61 3695.859),(62 3679.4697),(63 3690.2427),(64 3646.3901),(65 3624.3596),(66 3650.505),(67 3639.098),(68 3678.7625),(69 3703.8484),(70 3695.7854),(71 3714.5652),(72 3706.6394),(73 3751.7446),(74 3737.281),(75 3728.2803),(76 3762.5017),(77 3753.4324),(78 3764.7417),(79 3784.1235),
