1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 157629.83),(2 404759.75),(3 650030.94),(4 829897.2),(5 944940.2),(6 1009273.7),(7 1099954),(8 1128574.9),(9 1129578.9),(10 1153468.6),(11 1269724.4),(12 1436653.9),(13 1608212),(14 1744093.6),(15 1843834),(16 1909258.4),(17 1951378.9),(18 2037779),(19 2108723.3),(20 2121866.3),(21 2153803.8),(22 2211981.8),(23 2320465.3),(24 2428604.5),(25 2566063),(26 2674331.8),(27 2729830),(28 2612097),(29 2475431.8),(30 2344789.5),(31 2246532.3),(32 2153463.3),(33 2149177.8),(34 2227343),(35 2360973.3),(36 2483317),(37 2550141.8),(38 2509500),(39 2390493.3),(40 2241515.8),(41 2086307.1),(42 1961811.4),(43 1893495.4),(44 1925851.5),(45 2023523.9),(46 2146106.3),(47 2281394.3),(48 2340162.8),(49 2356317.8),(50 2299301.8),(51 2195588.8),(52 2191957),(53 2308920.8),(54 2388861.3),(55 2489286.8),(56 2620827.3),(57 2736773.5),(58 2787375.3),(59 2755212),(60 2672973.3),(61 2598045.3),(62 2486052.8),(63 2403039),(64 2358030),(65 2398460.8),(66 2450396.8),(67 2536170.3),(68 2595721.8),(69 2662389.8),(70 2610911.8),(71 2526287.8),(72 2377072),(73 2251733.8),(74 2098393.8),(75 1990928.4),(76 1964678.6),(77 2023689.1),(78 2215909.8),(79 2360556.8),
(1 58.203316),(2 65.86689),(3 67.911095),(4 70.99182),(5 72.609116),(6 74.12878),(7 75.12603),(8 75.47749),(9 75.61721),(10 75.80013),(11 75.94436),(12 77.79834),(13 79.12582),(14 80.15078),(15 79.240425),(16 80.115234),(17 80.7405),(18 80.77959),(19 81.05782),(20 81.114174),(21 80.007225),(22 79.90223),(23 80.40145),(24 81.795944),(25 82.3512),(26 83.12881),(27 83.23173),(28 83.77928),(29 82.96566),(30 83.83204),(31 83.9302),(32 82.892746),(33 84.12189),(34 83.96775),(35 84.01677),(36 83.77877),(37 84.51825),(38 84.55828),(39 83.30862),(40 83.18474),(41 83.64572),(42 83.63536),(43 83.414215),(44 83.75785),(45 84.36306),(46 84.00538),(47 84.75475),(48 85.54118),(49 85.57538),(50 85.19551),(51 83.74572),(52 83.21745),(53 83.09699),(54 82.76768),(55 83.50502),(56 84.61737),(57 84.34103),(58 83.31831),(59 83.191734),(60 83.501495),(61 82.826385),(62 82.40258),(63 80.44173),(64 80.878075),(65 81.151596),(66 81.48728),(67 81.444275),(68 82.41558),(69 81.73688),(70 82.51959),(71 82.54213),(72 82.22401),(73 82.60109),(74 82.622185),(75 81.92041),(76 82.70143),(77 84.16726),(78 83.9559),(79 84.005554),
(1 58.49818),(2 66.51893),(3 67.91809),(4 71.94349),(5 73.42431),(6 74.54386),(7 75.91215),(8 76.90421),(9 77.68579),(10 77.319695),(11 77.33415),(12 79.09666),(13 79.71587),(14 80.45895),(15 80.12719),(16 80.989784),(17 80.6373),(18 80.89833),(19 81.23766),(20 80.53869),(21 80.46399),(22 81.07625),(23 81.262146),(24 81.24945),(25 82.31741),(26 82.79284),(27 82.08827),(28 83.12091),(29 83.468376),(30 83.5783),(31 83.70801),(32 83.13893),(33 84.509254),(34 84.10315),(35 84.08925),(36 84.77583),(37 84.21592),(38 84.96433),(39 84.41188),(40 83.940994),(41 84.54158),(42 84.77904),(43 85.00482),(44 85.9258),(45 85.63253),(46 86.18841),(47 85.76082),(48 86.415436),(49 86.668816),(50 86.822495),(51 85.47372),(52 86.30931),(53 85.18836),(54 85.97717),(55 87.55448),(56 86.81389),(57 86.128975),(58 85.36681),(59 84.71613),(60 85.05234),(61 84.97861),(62 84.786064),(63 83.31017),(64 83.052475),(65 83.5805),(66 83.412224),(67 83.38996),(68 83.389145),(69 83.51448),(70 83.309944),(71 82.659676),(72 84.18134),(73 83.423874),(74 83.30561),(75 82.56896),(76 82.91424),(77 83.205086),(78 84.02927),(79 83.41535),
(1 59.16013),(2 66.28501),(3 69.08206),(4 72.60484),(5 73.87632),(6 75.02626),(7 76.60123),(8 76.98039),(9 76.74392),(10 77.02997),(11 77.505615),(12 78.78741),(13 80.14207),(14 81.16355),(15 79.692955),(16 81.580414),(17 81.96469),(18 80.72837),(19 81.64071),(20 80.691185),(21 82.510544),(22 81.979576),(23 81.86758),(24 82.040985),(25 83.24198),(26 83.932175),(27 83.66403),(28 83.93247),(29 83.69204),(30 83.67203),(31 83.82581),(32 84.925026),(33 85.63212),(34 85.27899),(35 84.95653),(36 86.013626),(37 85.91976),(38 86.60591),(39 85.159485),(40 84.20929),(41 84.97785),(42 84.41254),(43 85.233925),(44 85.284706),(45 85.79847),(46 85.66062),(47 85.64674),(48 85.06439),(49 85.22881),(50 84.69306),(51 83.81407),(52 84.3678),(53 84.182304),(54 84.99358),(55 85.41708),(56 85.80249),(57 84.772964),(58 84.348206),(59 83.75112),(60 85.34053),(61 84.25736),(62 83.83675),(63 82.678246),(64 82.60857),(65 83.252495),(66 83.30492),(67 84.31711),(68 84.873184),(69 84.94192),(70 84.99116),(71 84.60431),(72 85.01142),(73 85.19288),(74 84.29858),(75 84.35683),(76 85.197464),(77 85.26752),(78 86.20873),(79 86.64777),
(1 57.5581),(2 66.237595),(3 68.1643),(4 71.61158),(5 72.51385),(6 73.870926),(7 73.84363),(8 75.52071),(9 75.22489),(10 75.252396),(11 75.62516),(12 78.48458),(13 79.15669),(14 79.60509),(15 78.961365),(16 79.92156),(17 80.36505),(18 80.70492),(19 80.18875),(20 79.647545),(21 79.85078),(22 79.42194),(23 80.08774),(24 80.35541),(25 81.07831),(26 82.366),(27 81.37478),(28 81.649185),(29 81.02585),(30 81.79107),(31 82.51949),(32 82.53075),(33 82.00058),(34 82.05461),(35 82.08078),(36 83.126114),(37 82.98822),(38 84.069695),(39 81.84961),(40 82.75665),(41 82.00724),(42 82.802765),(43 83.42627),(44 83.40256),(45 83.45175),(46 83.63726),(47 82.990555),(48 84.221924),(49 84.32094),(50 84.132935),(51 82.99581),(52 83.38974),(53 82.89773),(54 83.23784),(55 83.81966),(56 83.89278),(57 84.23828),(58 84.11133),(59 84.27393),(60 83.472755),(61 83.38073),(62 83.47288),(63 81.60971),(64 82.43899),(65 82.12578),(66 82.53643),(67 81.8242),(68 82.428314),(69 81.72365),(70 81.95456),(71 81.57786),(72 81.90781),(73 83.29462),(74 81.997116),(75 81.71662),(76 82.585434),(77 83.69172),(78 84.05315),(79 85.0258),
(1 57.32473),(2 64.517105),(3 65.98222),(4 69.173065),(5 70.36136),(6 72.07045),(7 73.46893),(8 73.28194),(9 73.5987),(10 74.13365),(11 73.97334),(12 74.975746),(13 76.22213),(14 76.49139),(15 76.15812),(16 76.38924),(17 77.87276),(18 78.38755),(19 77.910355),(20 78.61242),(21 78.2625),(22 78.13806),(23 78.50813),(24 79.10415),(25 79.19731),(26 80.79883),(27 80.13554),(28 80.90889),(29 82.0029),(30 82.344086),(31 82.20606),(32 82.3063),(33 82.19943),(34 82.32689),(35 82.446075),(36 82.75332),(37 82.74042),(38 83.51788),(39 82.244736),(40 81.81707),(41 81.54258),(42 82.30546),(43 82.78157),(44 82.82881),(45 83.35872),(46 83.629456),(47 83.11611),(48 83.11242),(49 83.09956),(50 83.83568),(51 82.6651),(52 83.07842),(53 83.30276),(54 82.85076),(55 82.53399),(56 84.34355),(57 84.61253),(58 84.1056),(59 83.25372),(60 83.43368),(61 83.273834),(62 82.622604),(63 81.37343),(64 82.335594),(65 81.28563),(66 81.72608),(67 81.646515),(68 81.53907),(69 81.304214),(70 81.82175),(71 81.64053),(72 82.10816),(73 81.7992),(74 82.203094),(75 81.2456),(76 82.122505),(77 81.71951),(78 82.40064),(79 81.96185),
(1 55.926823),(2 62.56538),(3 64.823364),(4 68.04028),(5 70.35886),(6 70.897675),(7 71.94018),(8 72.92657),(9 72.761795),(10 72.71528),(11 73.602325),(12 74.26905),(13 75.7492),(14 76.73117),(15 76.05469),(16 76.25726),(17 76.17913),(18 76.281525),(19 75.76783),(20 76.37323),(21 76.29775),(22 76.265236),(23 76.20133),(24 77.18957),(25 77.69648),(26 77.708755),(27 77.36548),(28 77.05056),(29 77.9775),(30 78.86626),(31 78.6655),(32 79.341255),(33 79.80656),(34 79.74457),(35 80.36916),(36 80.32082),(37 80.07874),(38 80.19738),(39 79.32511),(40 79.83286),(41 79.59182),(42 79.11642),(43 79.107864),(44 79.43297),(45 79.438225),(46 79.498),(47 80.33155),(48 80.23392),(49 80.71738),(50 81.12667),(51 79.606316),(52 79.5676),(53 80.26531),(54 80.90441),(55 81.482285),(56 81.237686),(57 80.83379),(58 79.697754),(59 80.21868),(60 80.03225),(61 80.1904),(62 81.11975),(63 78.45104),(64 79.83911),(65 79.57191),(66 79.665825),(67 80.238495),(68 81.24004),(69 80.35295),(70 80.358505),(71 80.050644),(72 80.64359),(73 80.47431),(74 80.08494),(75 79.04616),(76 79.34715),(77 80.3276),(78 79.954185),(79 80.28583),
(1 55.961506),(2 62.603653),(3 65.12681),(4 68.22505),(5 70.71972),(6 71.746574),(7 72.176926),(8 72.94418),(9 74.58609),(10 74.44218),(11 75.18408),(12 76.74912),(13 77.599846),(14 77.58179),(15 77.242935),(16 76.79189),(17 77.372215),(18 77.65602),(19 76.45182),(20 77.519005),(21 77.42358),(22 77.76917),(23 77.2797),(24 77.566086),(25 78.13713),(26 78.679855),(27 79.08597),(28 78.69363),(29 80.031235),(30 79.2152),(31 79.8492),(32 80.11672),(33 78.96344),(34 79.68649),(35 79.78193),(36 79.92917),(37 80.265816),(38 80.98241),(39 78.86681),(40 79.67681),(41 79.68241),(42 79.34184),(43 80.061386),(44 80.341835),(45 79.956245),(46 80.64367),(47 80.88273),(48 81.24651),(49 80.73511),(50 81.59749),(51 80.21861),(52 80.10555),(53 80.25828),(54 80.69848),(55 80.47761),(56 80.55306),(57 81.4438),(58 81.89324),(59 80.628),(60 80.34795),(61 80.37821),(62 80.56341),(63 79.031685),(64 78.69099),(65 79.63408),(66 78.76973),(67 78.74944),(68 79.0433),(69 79.80642),(70 79.80782),(71 79.341194),(72 79.437325),(73 79.93044),(74 79.690254),(75 79.78799),(76 79.9362),(77 80.1439),(78 80.91461),(79 80.50191),
(1 56.220848),(2 64.53016),(3 66.83395),(4 70.08334),(5 72.10159),(6 72.75286),(7 74.00242),(8 73.60037),(9 73.58072),(10 73.725624),(11 74.17908),(12 76.88634),(13 76.904236),(14 77.94418),(15 77.0854),(16 78.41217),(17 78.3642),(18 79.01794),(19 78.60297),(20 78.847176),(21 78.534775),(22 78.04188),(23 78.38831),(24 79.00005),(25 80.03871),(26 79.63535),(27 78.72237),(28 80.27068),(29 80.18367),(30 80.69451),(31 81.050865),(32 81.14992),(33 81.96141),(34 81.49423),(35 81.18788),(36 82.07034),(37 82.373436),(38 82.786606),(39 81.70379),(40 81.542145),(41 82.10327),(42 82.19801),(43 81.71336),(44 82.11506),(45 82.5414),(46 82.187126),(47 82.6214),(48 83.700806),(49 82.633545),(50 82.37231),(51 81.71185),(52 81.56547),(53 80.94382),(54 81.95665),(55 81.70024),(56 82.9094),(57 82.12526),(58 82.59584),(59 81.69462),(60 82.20461),(61 81.46703),(62 81.18431),(63 80.33093),(64 80.00593),(65 79.49446),(66 79.29156),(67 79.21243),(68 79.55358),(69 79.80914),(70 81.33353),(71 80.860435),(72 81.265724),(73 81.10582),(74 81.160416),(75 80.45874),(76 81.373695),(77 81.92526),(78 81.12081),(79 81.36701),
(1 54.49368),(2 61.657604),(3 63.929153),(4 67.54996),(5 69.37146),(6 70.30672),(7 70.59916),(8 71.59577),(9 71.63776),(10 72.00294),(11 71.8085),(12 74.632576),(13 74.448364),(14 75.064384),(15 74.51643),(16 75.93351),(17 76.590126),(18 77.23737),(19 77.34387),(20 76.57753),(21 76.154274),(22 76.523445),(23 76.511375),(24 77.27234),(25 77.59773),(26 78.66037),(27 77.31149),(28 78.690674),(29 79.66089),(30 79.47594),(31 80.28121),(32 80.41272),(33 79.98873),(34 80.03813),(35 79.590546),(36 79.57931),(37 79.64461),(38 80.4532),(39 78.50984),(40 79.061165),(41 79.25978),(42 79.04923),(43 79.71073),(44 79.58322),(45 79.37825),(46 80.34446),(47 79.99786),(48 80.855965),(49 80.25097),(50 80.51059),(51 78.54746),(52 79.02714),(53 79.102745),(54 79.64143),(55 79.868484),(56 80.173645),(57 79.51063),(58 80.13686),(59 79.933685),(60 80.031395),(61 79.39146),(62 79.90435),(63 78.02629),(64 78.07438),(65 78.044365),(66 77.47225),(67 78.539474),(68 79.018),(69 77.9406),(70 78.490685),(71 78.218864),(72 78.66494),(73 79.26627),(74 79.60167),(75 78.44362),(76 79.372475),(77 79.21528),(78 79.13979),(79 80.14989),
(1 53.90829),(2 61.70351),(3 63.07683),(4 66.65107),(5 68.44558),(6 69.148994),(7 70.40087),(8 71.18851),(9 70.6387),(10 70.514786),(11 71.14301),(12 73.06157),(13 73.596565),(14 73.9674),(15 73.7208),(16 73.72112),(17 74.5529),(18 75.322876),(19 73.60514),(20 74.09567),(21 73.672714),(22 73.34329),(23 73.997765),(24 74.714264),(25 75.71879),(26 77.024536),(27 76.64595),(28 77.29588),(29 77.327225),(30 77.65445),(31 78.3318),(32 77.81557),(33 77.33703),(34 78.7927),(35 78.50668),(36 78.53688),(37 78.72821),(38 79.41065),(39 77.8456),(40 78.02548),(41 77.91991),(42 78.96444),(43 79.032234),(44 78.570175),(45 79.02049),(46 80.423775),(47 80.5333),(48 80.24973),(49 79.17638),(50 80.40727),(51 79.20258),(52 78.877594),(53 78.300865),(54 78.998856),(55 79.78874),(56 79.82822),(57 79.574326),(58 79.07549),(59 78.86564),(60 78.13963),(61 77.28592),(62 77.670166),(63 76.224075),(64 76.48144),(65 76.90382),(66 77.31608),(67 76.626175),(68 76.38971),(69 77.023926),(70 76.94329),(71 76.31494),(72 76.784164),(73 77.37383),(74 77.263916),(75 76.50462),(76 77.409424),(77 78.41186),(78 78.78288),(79 78.78109),
(1 54.441334),(2 61.335617),(3 62.919636),(4 65.858406),(5 67.427025),(6 69.189606),(7 69.13308),(8 70.151535),(9 69.89156),(10 70.705605),(11 70.78396),(12 72.571945),(13 73.357704),(14 74.11581),(15 72.91215),(16 73.57905),(17 74.94433),(18 75.3226),(19 74.76697),(20 75.55083),(21 75.36976),(22 75.35812),(23 76.17812),(24 76.62864),(25 77.62947),(26 78.06304),(27 76.90661),(28 77.24502),(29 77.57991),(30 77.31705),(31 78.485756),(32 78.34727),(33 78.62987),(34 78.76202),(35 79.02831),(36 79.2037),(37 78.99112),(38 79.50374),(39 77.691505),(40 78.56568),(41 78.06377),(42 77.93211),(43 78.3965),(44 78.60501),(45 79.01844),(46 79.53843),(47 78.72439),(48 79.164116),(49 79.15701),(50 79.019936),(51 77.57621),(52 77.62403),(53 77.81463),(54 78.72899),(55 79.27596),(56 78.77799),(57 78.82507),(58 77.92936),(59 77.18777),(60 77.82307),(61 77.19484),(62 76.461754),(63 75.84105),(64 75.636955),(65 76.13582),(66 76.38369),(67 76.60396),(68 76.29994),(69 76.97626),(70 77.616714),(71 77.38575),(72 77.3483),(73 77.31861),(74 77.785545),(75 77.16808),(76 77.911156),(77 78.29722),(78 78.510414),(79 78.37251),
(1 54.061077),(2 60.75625),(3 63.35253),(4 65.744156),(5 68.14745),(6 68.98916),(7 70.23248),(8 71.871445),(9 72.21332),(10 71.09236),(11 71.34001),(12 73.22398),(13 73.97501),(14 74.52575),(15 74.22899),(16 74.91679),(17 75.219666),(18 74.95774),(19 74.50236),(20 74.664635),(21 74.789116),(22 74.89063),(23 75.08269),(24 75.78526),(25 76.27618),(26 77.22179),(27 76.12493),(28 76.323746),(29 76.30992),(30 76.512856),(31 78.02655),(32 78.16763),(33 77.56254),(34 78.381226),(35 78.62306),(36 78.71772),(37 78.729576),(38 78.93311),(39 77.5623),(40 77.616005),(41 77.95717),(42 77.659805),(43 77.98995),(44 78.60241),(45 78.72979),(46 78.665665),(47 77.88363),(48 78.719315),(49 79.03288),(50 79.30599),(51 78.37639),(52 78.69613),(53 79.57457),(54 79.85289),(55 80.27068),(56 79.979614),(57 80.41333),(58 79.80074),(59 79.20902),(60 79.020836),(61 78.84516),(62 78.24021),(63 77.77658),(64 77.3014),(65 77.57262),(66 77.384605),(67 78.37615),(68 77.95515),(69 77.77319),(70 78.2609),(71 78.21922),(72 78.72472),(73 78.518166),(74 78.31323),(75 77.46875),(76 77.84641),(77 78.485725),(78 78.61909),(79 78.84186),
(1 53.45137),(2 60.24983),(3 62.296066),(4 64.873764),(5 66.50482),(6 67.516304),(7 68.047676),(8 68.91357),(9 69.12232),(10 68.67046),(11 69.331535),(12 70.538994),(13 71.468735),(14 73.22565),(15 72.119675),(16 71.786125),(17 71.9464),(18 73.12766),(19 73.84638),(20 73.62582),(21 73.47365),(22 73.931244),(23 74.075516),(24 74.116875),(25 74.69983),(26 75.79671),(27 74.19744),(28 74.70158),(29 75.94704),(30 74.95936),(31 76.5585),(32 75.83867),(33 75.88004),(34 76.11569),(35 75.949814),(36 76.565025),(37 76.439674),(38 77.37957),(39 75.315765),(40 75.9672),(41 75.79614),(42 76.493576),(43 76.15932),(44 76.28167),(45 76.93355),(46 76.97254),(47 77.053696),(48 77.957245),(49 76.97453),(50 76.9653),(51 75.623764),(52 75.88423),(53 77.1027),(54 76.821014),(55 77.07716),(56 76.84754),(57 77.79207),(58 77.641106),(59 77.29771),(60 77.326004),(61 77.72392),(62 76.9951),(63 75.62859),(64 75.35647),(65 75.98617),(66 76.05135),(67 76.55022),(68 76.12095),(69 76.1482),(70 75.80355),(71 75.81869),(72 76.71273),(73 77.0549),(74 75.84861),(75 75.53734),(76 76.69254),(77 76.56539),(78 76.47771),(79 76.90023),
(1 53.087357),(2 59.93508),(3 61.448536),(4 64.63902),(5 65.74641),(6 66.541),(7 67.692215),(8 67.92757),(9 68.57047),(10 69.470345),(11 69.58546),(12 70.62),(13 71.20644),(14 73.65044),(15 72.19303),(16 72.51967),(17 72.9893),(18 73.46802),(19 73.9413),(20 73.13816),(21 73.06976),(22 73.64617),(23 74.61536),(24 74.42024),(25 74.432724),(26 75.931496),(27 75.06081),(28 75.46592),(29 76.128204),(30 75.72797),(31 76.57676),(32 75.962),(33 76.58359),(34 77.32848),(35 76.45771),(36 77.39601),(37 77.19402),(38 77.54693),(39 76.48234),(40 76.10201),(41 77.18161),(42 77.38929),(43 77.18065),(44 77.4106),(45 77.54731),(46 77.69543),(47 77.763405),(48 77.82148),(49 78.45952),(50 77.787766),(51 76.958145),(52 76.61721),(53 76.57224),(54 77.09038),(55 78.516525),(56 77.856064),(57 78.05436),(58 77.04854),(59 76.39472),(60 76.69602),(61 75.868515),(62 75.62612),(63 73.94135),(64 73.73532),(65 74.72316),(66 74.801865),(67 74.002075),(68 74.08419),(69 74.211784),(70 74.281624),(71 74.22715),(72 74.77725),(73 76.35734),(74 75.870766),(75 74.45284),(76 76.04284),(77 76.787704),(78 76.694016),(79 75.88123),
(1 52.50362),(2 59.5054),(3 61.25858),(4 65.009514),(5 65.52451),(6 66.46098),(7 67.63775),(8 69.16364),(9 68.52721),(10 69.15184),(11 70.08097),(12 71.58308),(13 72.12696),(14 72.69854),(15 71.05476),(16 71.909904),(17 72.699646),(18 72.72613),(19 72.20631),(20 72.64511),(21 73.18642),(22 72.7655),(23 73.41896),(24 73.632545),(25 74.164635),(26 74.96785),(27 73.8617),(28 75.80064),(29 75.23357),(30 75.66336),(31 75.64192),(32 75.246376),(33 75.5133),(34 75.88081),(35 75.39024),(36 76.51351),(37 76.06254),(38 75.578156),(39 73.588936),(40 74.22175),(41 74.65764),(42 75.55449),(43 74.77459),(44 75.77206),(45 75.69639),(46 76.363174),(47 75.80585),(48 75.64737),(49 75.71941),(50 76.219635),(51 75.45304),(52 76.1801),(53 76.5769),(54 76.45536),(55 76.25673),(56 76.647606),(57 77.20449),(58 76.964905),(59 76.03064),(60 76.055664),(61 75.50916),(62 76.29132),(63 74.69013),(64 74.388306),(65 74.99957),(66 74.746025),(67 75.313835),(68 74.903404),(69 76.01116),(70 75.55499),(71 75.21986),(72 75.75654),(73 75.55546),(74 75.41439),(75 74.44123),(76 75.644005),(77 75.96189),(78 75.949715),(79 76.82429),
(1 50.99834),(2 58.52349),(3 60.44346),(4 63.462708),(5 63.905315),(6 65.639595),(7 66.18926),(8 67.0493),(9 66.59468),(10 66.87943),(11 67.463936),(12 69.24161),(13 70.18015),(14 70.42379),(15 69.65311),(16 70.593735),(17 70.90852),(18 71.474556),(19 71.735344),(20 71.478935),(21 70.41036),(22 71.087746),(23 70.15463),(24 71.62808),(25 71.9725),(26 72.961395),(27 72.7163),(28 72.85386),(29 73.96225),(30 74.76058),(31 74.21215),(32 73.67761),(33 74.22198),(34 74.70353),(35 73.79005),(36 74.95668),(37 75.243614),(38 75.726326),(39 74.237885),(40 74.47279),(41 73.902725),(42 74.75163),(43 75.367294),(44 75.20204),(45 76.22283),(46 75.85935),(47 76.21341),(48 76.31472),(49 75.893486),(50 75.17125),(51 74.24211),(52 74.60575),(53 74.67653),(54 74.21907),(55 74.59266),(56 75.303314),(57 75.13619),(58 75.4228),(59 74.713554),(60 74.63005),(61 73.994835),(62 74.01288),(63 72.91188),(64 72.9066),(65 73.10665),(66 73.35512),(67 73.50566),(68 72.78804),(69 73.183365),(70 72.27273),(71 72.85459),(72 73.33399),(73 72.61847),(74 73.36749),(75 71.85835),(76 73.28979),(77 74.477875),(78 73.37454),(79 73.823975),
(1 52.39349),(2 58.829075),(3 61.00411),(4 63.886517),(5 65.49399),(6 67.65069),(7 68.490166),(8 68.35669),(9 68.591576),(10 69.16589),(11 69.36994),(12 69.847145),(13 70.9311),(14 72.54886),(15 72.028015),(16 72.445984),(17 73.28623),(18 73.731125),(19 73.44918),(20 72.62915),(21 73.12347),(22 72.432175),(23 72.22664),(24 73.20376),(25 73.66714),(26 74.98157),(27 73.94845),(28 74.67142),(29 75.82837),(30 75.45804),(31 75.380424),(32 75.26411),(33 75.65924),(34 75.133255),(35 76.115456),(36 75.82184),(37 76.30125),(38 75.787025),(39 74.53392),(40 75.22149),(41 75.87203),(42 75.54812),(43 75.61413),(44 75.78408),(45 75.51944),(46 76.57023),(47 76.47359),(48 75.62667),(49 76.369736),(50 76.44376),(51 75.02344),(52 76.35282),(53 76.776306),(54 77.73135),(55 76.975914),(56 77.54873),(57 76.89656),(58 76.89167),(59 77.70299),(60 76.75213),(61 76.229614),(62 76.38621),(63 74.75993),(64 74.47647),(65 75.1269),(66 74.68683),(67 75.003044),(68 75.17617),(69 75.64215),(70 75.485916),(71 75.619995),(72 76.12262),(73 77.1342),(74 76.89764),(75 76.311844),(76 77.26184),(77 77.097115),(78 77.6828),(79 77.249115),
