1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 18812.049),(2 52842.332),(3 154064.94),(4 238775.33),(5 305641.7),(6 391292.6),(7 479315),(8 548039.94),(9 616642.9),(10 698963.7),(11 748801.3),(12 801576),(13 860886.56),(14 909127.94),(15 957738.2),(16 1020494.56),(17 1065824.5),(18 1122645.1),(19 1192329.1),(20 1253975.1),(21 1318782.4),(22 1394245),(23 1444536),(24 1461697.4),(25 1489392.4),(26 1527271.6),(27 1572642),(28 1648674.9),(29 1674551.4),(30 1724728),(31 1783598.5),(32 1860178),(33 1966887.4),(34 2086383.4),(35 2192411.3),(36 2298915.8),(37 2389718.3),(38 2459017.3),(39 2515248.8),(40 2563300.3),(41 2588299),(42 2617510.8),(43 2655716.3),(44 2673910.8),(45 2704146.3),(46 2719748.5),(47 2721159.8),(48 2713650),(49 2696006.3),(50 2684133.3),(51 2680527.3),(52 2688214.8),(53 2763570.5),(54 2791055.5),(55 2825477.3),(56 2860287.3),(57 2924668.8),(58 3025891),(59 3125353.3),(60 3277516),(61 3470436.8),(62 3691729.3),(63 3944413.3),(64 4258251),(65 4495230),(66 4737581.5),(67 5009884.5),(68 5247468.5),(69 5501891.5),(70 5757274),(71 5982065.5),(72 6225716.5),(73 6444844.5),(74 6580032.5),(75 6763980.5),(76 6942508.5),(77 7130767.5),(78 7398614),(79 7604016.5),
(1 41.814133),(2 51.439865),(3 59.49633),(4 63.77033),(5 66.94056),(6 69.817055),(7 73.69351),(8 75.19503),(9 77.05806),(10 78.645515),(11 79.96855),(12 80.30702),(13 81.90247),(14 82.36559),(15 82.7611),(16 84.14781),(17 84.46125),(18 84.50042),(19 86.304955),(20 85.45089),(21 86.24643),(22 87.03399),(23 87.37361),(24 88.395874),(25 88.89241),(26 88.16681),(27 89.011566),(28 89.0792),(29 89.37067),(30 89.3892),(31 91.34004),(32 90.33127),(33 90.82203),(34 91.09074),(35 90.78495),(36 90.66214),(37 90.841576),(38 90.46082),(39 90.09504),(40 90.12593),(41 90.44788),(42 90.40663),(43 90.924355),(44 89.842766),(45 89.72886),(46 90.20859),(47 90.2838),(48 89.5077),(49 90.71424),(50 91.11749),(51 91.76758),(52 91.76419),(53 92.320786),(54 92.04567),(55 92.772606),(56 92.64176),(57 93.46296),(58 94.05453),(59 93.48106),(60 93.67014),(61 94.54265),(62 93.499565),(63 94.47717),(64 94.14128),(65 93.45884),(66 93.072365),(67 93.68247),(68 92.602),(69 92.70817),(70 93.064606),(71 92.757324),(72 92.47963),(73 92.77713),(74 91.63028),(75 91.45332),(76 91.05486),(77 90.76355),(78 90.70823),(79 90.86843),
(1 41.686687),(2 51.606174),(3 59.979057),(4 64.09129),(5 66.89741),(6 69.65217),(7 73.5504),(8 75.18104),(9 77.05836),(10 78.77536),(11 79.708885),(12 80.16939),(13 81.06649),(14 81.22393),(15 82.541664),(16 83.43043),(17 83.15677),(18 83.539406),(19 84.906006),(20 85.32355),(21 85.337494),(22 86.70189),(23 86.65353),(24 87.34854),(25 87.39443),(26 87.16389),(27 86.75812),(28 86.99338),(29 87.367096),(30 87.618996),(31 87.76288),(32 87.23329),(33 87.96341),(34 88.649185),(35 89.18367),(36 88.53653),(37 89.87461),(38 89.6095),(39 89.829544),(40 89.15847),(41 89.62585),(42 88.8363),(43 89.45607),(44 89.1106),(45 88.80492),(46 88.2997),(47 87.9619),(48 88.19766),(49 88.553154),(50 89.99213),(51 90.63227),(52 91.359184),(53 92.41364),(54 92.54616),(55 92.4765),(56 92.15164),(57 92.29776),(58 93.55583),(59 92.3932),(60 92.231766),(61 92.29054),(62 91.95145),(63 92.29654),(64 91.80054),(65 91.31485),(66 90.76758),(67 91.12214),(68 90.158066),(69 90.238945),(70 90.35975),(71 89.74427),(72 89.006935),(73 88.48353),(74 88.327805),(75 88.416336),(76 87.41788),(77 86.98697),(78 88.17441),(79 88.490845),
(1 42.248825),(2 51.67385),(3 60.31858),(4 64.7973),(5 68.3128),(6 71.10203),(7 75.09367),(8 76.13566),(9 77.549995),(10 78.23229),(11 79.24892),(12 80.33836),(13 81.50648),(14 81.56858),(15 83.07505),(16 84.51924),(17 84.83618),(18 85.74824),(19 85.978485),(20 85.658264),(21 85.789276),(22 86.979774),(23 86.34561),(24 86.912),(25 87.48301),(26 86.88186),(27 86.95342),(28 87.364044),(29 86.66904),(30 86.27777),(31 87.52548),(32 88.01029),(33 88.57386),(34 89.4865),(35 89.28859),(36 88.1531),(37 88.46226),(38 87.85598),(39 87.7494),(40 88.07974),(41 87.8037),(42 88.410805),(43 88.29419),(44 88.512115),(45 88.12559),(46 88.03307),(47 87.45822),(48 87.495285),(49 88.50954),(50 89.12139),(51 89.13105),(52 89.7683),(53 89.76452),(54 90.29246),(55 90.18633),(56 90.09056),(57 91.814735),(58 92.14173),(59 91.3837),(60 92.633156),(61 92.55254),(62 92.98826),(63 93.80436),(64 93.124016),(65 92.494),(66 92.36613),(67 92.17767),(68 91.70242),(69 92.35178),(70 91.82185),(71 91.47816),(72 90.79107),(73 90.92921),(74 89.86833),(75 89.70201),(76 88.80062),(77 88.92216),(78 89.61846),(79 90.04603),
(1 42.530926),(2 52.32415),(3 60.147858),(4 64.7428),(5 67.92437),(6 70.25017),(7 73.317955),(8 74.72656),(9 75.90539),(10 77.52537),(11 78.02028),(12 79.057045),(13 80.78356),(14 81.27924),(15 81.72258),(16 83.57193),(17 83.140915),(18 83.4968),(19 84.47331),(20 84.100136),(21 84.54679),(22 85.818695),(23 86.877975),(24 86.64158),(25 87.03228),(26 87.48206),(27 88.246025),(28 88.54052),(29 88.32915),(30 87.980484),(31 88.71493),(32 89.92047),(33 89.58846),(34 90.19359),(35 90.82578),(36 90.86009),(37 91.702774),(38 91.3063),(39 90.32965),(40 90.15252),(41 90.77465),(42 90.658745),(43 90.20995),(44 89.656364),(45 89.04097),(46 89.076454),(47 88.46198),(48 88.33076),(49 89.173225),(50 89.62043),(51 89.98679),(52 90.35157),(53 90.45914),(54 90.72387),(55 90.72946),(56 90.64024),(57 91.18376),(58 91.40783),(59 91.45677),(60 92.23336),(61 92.609566),(62 92.39817),(63 93.33918),(64 93.13259),(65 92.481804),(66 91.84087),(67 92.16455),(68 91.10903),(69 91.64451),(70 91.69563),(71 91.037346),(72 90.802536),(73 90.3713),(74 90.09828),(75 90.62396),(76 90.52499),(77 90.377335),(78 91.40891),(79 91.259766),
(1 41.72279),(2 51.20653),(3 59.461628),(4 63.830128),(5 66.7423),(6 69.8296),(7 72.481964),(8 73.98904),(9 76.02618),(10 78.268745),(11 78.91087),(12 79.775696),(13 80.81005),(14 82.215294),(15 81.770836),(16 82.75564),(17 82.72056),(18 83.37128),(19 84.685486),(20 84.97162),(21 85.74233),(22 86.330696),(23 87.19643),(24 87.00864),(25 86.28624),(26 87.60741),(27 87.87025),(28 88.54308),(29 88.60744),(30 88.3068),(31 89.39921),(32 89.351845),(33 89.25656),(34 89.35189),(35 89.56347),(36 89.566505),(37 90.09326),(38 90.015045),(39 89.35658),(40 89.53943),(41 89.306725),(42 88.554375),(43 88.60897),(44 88.22901),(45 88.22536),(46 88.14355),(47 87.72626),(48 88.20226),(49 88.56179),(50 89.81653),(51 90.91189),(52 90.91655),(53 90.56223),(54 90.71593),(55 91.108345),(56 91.36192),(57 91.288124),(58 92.01442),(59 91.72389),(60 91.66246),(61 92.8459),(62 93.371254),(63 92.8188),(64 93.54182),(65 92.34333),(66 92.13201),(67 92.53334),(68 92.07452),(69 92.84068),(70 92.84347),(71 91.47785),(72 90.20687),(73 90.569145),(74 90.35558),(75 90.98857),(76 90.755844),(77 90.48982),(78 91.24204),(79 91.20462),
(1 41.040634),(2 50.170555),(3 57.7115),(4 62.242607),(5 65.1362),(6 67.93566),(7 70.040245),(8 71.049385),(9 72.37364),(10 73.00184),(11 73.78501),(12 74.53219),(13 75.657166),(14 76.87205),(15 76.597046),(16 77.56507),(17 78.323),(18 79.44922),(19 80.158714),(20 80.46895),(21 81.66252),(22 82.62091),(23 82.76714),(24 83.18978),(25 83.391266),(26 84.334694),(27 84.394104),(28 85.08692),(29 84.05594),(30 84.03385),(31 84.99432),(32 84.79674),(33 84.48548),(34 85.17811),(35 85.35682),(36 85.40947),(37 85.80968),(38 85.54153),(39 85.52615),(40 86.05949),(41 85.24822),(42 86.04107),(43 86.25163),(44 85.13537),(45 85.44132),(46 85.78685),(47 85.18715),(48 85.69513),(49 85.98172),(50 86.55),(51 87.58204),(52 88.675865),(53 88.4578),(54 89.47174),(55 89.5343),(56 89.50207),(57 89.40928),(58 90.384125),(59 90.24935),(60 89.447556),(61 89.94658),(62 90.0193),(63 89.93492),(64 89.55777),(65 88.92457),(66 88.602715),(67 89.315834),(68 88.57991),(69 88.31844),(70 89.07673),(71 88.25264),(72 87.77),(73 87.773964),(74 87.34094),(75 86.615944),(76 86.378555),(77 85.952065),(78 86.6007),(79 85.84493),
(1 41.526146),(2 50.37847),(3 57.89912),(4 62.21092),(5 65.478584),(6 67.91284),(7 70.98898),(8 72.11251),(9 73.27936),(10 75.12249),(11 75.27144),(12 76.398254),(13 77.85595),(14 79.16327),(15 79.15028),(16 80.44964),(17 80.799194),(18 82.33481),(19 82.75841),(20 83.39923),(21 83.65731),(22 84.725845),(23 84.197395),(24 85.105225),(25 86.64111),(26 86.661156),(27 86.95728),(28 88.457214),(29 87.99968),(30 88.03105),(31 89.362915),(32 88.3268),(33 88.275505),(34 89.445625),(35 88.551186),(36 88.76852),(37 89.94043),(38 88.521835),(39 88.77198),(40 89.06606),(41 88.98489),(42 88.792076),(43 89.44175),(44 89.20158),(45 89.82576),(46 89.18987),(47 88.75892),(48 88.82794),(49 88.91818),(50 89.96448),(51 89.66658),(52 90.36093),(53 90.8444),(54 91.48382),(55 90.96472),(56 91.16055),(57 91.71523),(58 92.14879),(59 91.564964),(60 92.02589),(61 92.60946),(62 92.19342),(63 92.17644),(64 91.52487),(65 90.759636),(66 90.2069),(67 89.85868),(68 89.26733),(69 89.108795),(70 89.49822),(71 88.56575),(72 87.20733),(73 87.04076),(74 86.1298),(75 86.0761),(76 86.41751),(77 86.24757),(78 87.4921),(79 87.18097),
(1 40.942852),(2 50.227837),(3 57.321125),(4 61.731956),(5 64.91568),(6 66.97556),(7 69.9814),(8 71.16218),(9 72.95644),(10 73.916275),(11 74.16061),(12 74.68602),(13 77.11279),(14 77.265175),(15 77.872795),(16 78.96168),(17 78.84139),(18 79.53777),(19 80.72962),(20 81.318344),(21 81.73549),(22 83.43898),(23 82.4299),(24 83.44703),(25 84.56266),(26 84.46098),(27 84.01424),(28 85.56157),(29 85.499664),(30 85.12174),(31 86.23578),(32 87.103615),(33 87.96572),(34 88.29405),(35 88.02689),(36 87.77433),(37 88.53791),(38 88.38982),(39 89.24969),(40 89.039536),(41 88.8148),(42 88.732025),(43 89.07839),(44 88.46344),(45 88.58697),(46 88.3944),(47 88.25063),(48 88.58238),(49 88.7853),(50 89.42645),(51 88.8692),(52 88.98285),(53 89.0396),(54 89.196724),(55 89.87857),(56 89.761314),(57 89.58545),(58 89.71274),(59 89.92702),(60 90.4298),(61 91.82815),(62 90.31446),(63 91.10924),(64 90.96629),(65 90.6603),(66 89.71815),(67 90.22582),(68 89.15979),(69 89.91702),(70 90.216354),(71 89.606926),(72 89.72192),(73 89.385574),(74 88.56465),(75 88.902054),(76 88.62232),(77 87.79977),(78 88.95178),(79 88.94009),
(1 41.480137),(2 50.57433),(3 58.691273),(4 63.471718),(5 66.55357),(6 69.528206),(7 72.23871),(8 73.59452),(9 74.80646),(10 76.00967),(11 76.44826),(12 77.69039),(13 78.88808),(14 79.27489),(15 79.53299),(16 81.118385),(17 81.59855),(18 81.73926),(19 82.7959),(20 83.23543),(21 84.08429),(22 85.44467),(23 85.47276),(24 85.523155),(25 87.12121),(26 87.38879),(27 87.052864),(28 88.10323),(29 88.09661),(30 88.55784),(31 89.09198),(32 89.14317),(33 89.67371),(34 88.958916),(35 88.68763),(36 88.92103),(37 90.082405),(38 89.62284),(39 89.5256),(40 89.20455),(41 88.57668),(42 88.40705),(43 89.135056),(44 88.62664),(45 88.62027),(46 88.39402),(47 88.011986),(48 88.59609),(49 89.45577),(50 89.67477),(51 89.95799),(52 90.973755),(53 90.745514),(54 89.640816),(55 90.79298),(56 90.265755),(57 89.78341),(58 90.349014),(59 90.36887),(60 90.27692),(61 91.057755),(62 90.29),(63 90.028),(64 90.56881),(65 89.58544),(66 89.21736),(67 89.02366),(68 88.59828),(69 87.86021),(70 88.35998),(71 87.73134),(72 87.90438),(73 87.139336),(74 86.72298),(75 86.83),(76 85.985664),(77 86.1243),(78 86.72954),(79 86.90697),
(1 40.618828),(2 49.0121),(3 56.585804),(4 61.748817),(5 65.19378),(6 67.334816),(7 70.23678),(8 71.092064),(9 72.20964),(10 73.743935),(11 73.66118),(12 75.23443),(13 77.4063),(14 77.444954),(15 77.811195),(16 79.97055),(17 80.082535),(18 80.60005),(19 81.17956),(20 81.19514),(21 81.69281),(22 82.68799),(23 82.93529),(24 83.33965),(25 83.785194),(26 84.92176),(27 85.90545),(28 86.52313),(29 86.335754),(30 86.98979),(31 87.504944),(32 86.54737),(33 87.024506),(34 87.624626),(35 86.927284),(36 87.010185),(37 87.66468),(38 87.26197),(39 86.82338),(40 86.44565),(41 86.338554),(42 86.247314),(43 87.00609),(44 87.05099),(45 86.659744),(46 86.40549),(47 86.230415),(48 86.513794),(49 88.34603),(50 89.256836),(51 88.95078),(52 89.767914),(53 90.04555),(54 89.87704),(55 90.83146),(56 90.42907),(57 90.28608),(58 91.26208),(59 90.86101),(60 90.46742),(61 92.16828),(62 91.440865),(63 92.32971),(64 91.52749),(65 90.742775),(66 90.38953),(67 90.61722),(68 90.0198),(69 89.10761),(70 90.21767),(71 88.690056),(72 88.17),(73 88.5214),(74 87.9627),(75 87.60904),(76 87.68264),(77 87.387566),(78 87.361374),(79 87.85536),
(1 40.96072),(2 50.250103),(3 57.74676),(4 63.28333),(5 66.62496),(6 69.32088),(7 72.06139),(8 73.08038),(9 74.15732),(10 75.339485),(11 76.147316),(12 76.27297),(13 77.62965),(14 78.37981),(15 78.46191),(16 79.63462),(17 80.20724),(18 81.008484),(19 81.274086),(20 81.77274),(21 82.46996),(22 82.31489),(23 83.13209),(24 83.40375),(25 83.52851),(26 84.289665),(27 84.28139),(28 84.45076),(29 85.00421),(30 84.797714),(31 85.643265),(32 84.91879),(33 85.226265),(34 86.486885),(35 86.30159),(36 86.761925),(37 87.26705),(38 86.66686),(39 86.79388),(40 86.73268),(41 86.547714),(42 86.53249),(43 86.6932),(44 86.717125),(45 86.597374),(46 86.45386),(47 85.97597),(48 86.09867),(49 87.359795),(50 87.91334),(51 88.703064),(52 90.21983),(53 90.45524),(54 91.29075),(55 91.829735),(56 90.82924),(57 91.06331),(58 91.06714),(59 90.702415),(60 91.28983),(61 91.5659),(62 91.42763),(63 91.70581),(64 91.523094),(65 90.63024),(66 90.05548),(67 90.33543),(68 89.20333),(69 88.6978),(70 89.533165),(71 88.79494),(72 88.19606),(73 88.21248),(74 88.13874),(75 87.16459),(76 87.6199),(77 86.979744),(78 86.877365),(79 86.59572),
(1 40.246426),(2 49.527744),(3 56.52485),(4 61.212177),(5 63.930096),(6 66.03361),(7 68.74788),(8 69.68575),(9 70.62833),(10 72.13163),(11 72.51411),(12 73.278114),(13 74.13735),(14 74.52261),(15 75.135155),(16 76.31935),(17 76.83344),(18 78.07965),(19 78.62277),(20 79.15586),(21 79.26432),(22 79.695114),(23 80.45935),(24 80.89969),(25 81.53711),(26 82.03211),(27 81.72173),(28 82.85161),(29 83.062355),(30 83.58926),(31 84.438934),(32 83.58573),(33 84.19806),(34 84.16892),(35 84.228424),(36 85.34247),(37 85.70445),(38 85.34053),(39 85.44862),(40 85.88346),(41 84.59366),(42 84.78671),(43 85.72638),(44 85.2171),(45 84.868225),(46 85.0765),(47 85.09786),(48 85.49105),(49 86.35376),(50 86.70895),(51 86.884895),(52 87.531395),(53 87.7837),(54 87.70073),(55 88.72196),(56 88.260414),(57 88.361694),(58 88.39589),(59 88.522766),(60 89.082535),(61 88.09638),(62 88.328156),(63 88.39033),(64 88.46131),(65 87.80289),(66 88.18346),(67 88.27678),(68 87.90498),(69 88.13101),(70 88.27824),(71 87.85642),(72 87.45169),(73 87.40193),(74 87.423965),(75 87.28875),(76 87.43864),(77 86.95895),(78 87.07849),(79 87.21934),
(1 40.51606),(2 49.529514),(3 56.792843),(4 62.015),(5 65.17506),(6 68.09737),(7 70.73237),(8 72.30687),(9 72.77986),(10 73.74676),(11 73.70263),(12 74.86457),(13 76.11186),(14 76.771194),(15 76.93271),(16 78.853424),(17 79.53738),(18 79.80212),(19 80.86833),(20 81.77344),(21 81.76292),(22 82.19175),(23 82.29975),(24 83.31498),(25 84.565),(26 84.33537),(27 84.12935),(28 85.351746),(29 85.118256),(30 85.8038),(31 86.78239),(32 86.8817),(33 86.9048),(34 87.35495),(35 87.73234),(36 87.82248),(37 87.780075),(38 87.753784),(39 87.70802),(40 87.48142),(41 86.13522),(42 86.17746),(43 86.713295),(44 86.423935),(45 85.52993),(46 85.488914),(47 85.59754),(48 86.253494),(49 86.729935),(50 86.85884),(51 86.98907),(52 87.274666),(53 87.98236),(54 88.03439),(55 89.637764),(56 88.50155),(57 88.76725),(58 89.50848),(59 89.491905),(60 89.57824),(61 89.64476),(62 89.48557),(63 89.317665),(64 89.377686),(65 88.66593),(66 88.30535),(67 89.59622),(68 89.1555),(69 89.026375),(70 89.48938),(71 89.247055),(72 88.42018),(73 88.74056),(74 87.52846),(75 87.57019),(76 87.18243),(77 86.97195),(78 88.09025),(79 88.226456),
(1 40.7789),(2 49.67411),(3 56.603397),(4 61.407696),(5 64.671486),(6 66.88341),(7 68.995476),(8 70.80691),(9 72.17063),(10 72.93723),(11 73.55538),(12 74.743614),(13 75.314186),(14 76.265915),(15 76.7249),(16 77.961205),(17 78.30772),(18 79.364456),(19 80.03931),(20 80.02082),(21 80.914024),(22 81.23467),(23 80.47753),(24 81.25565),(25 82.03484),(26 82.304756),(27 81.96452),(28 82.70937),(29 83.696724),(30 83.5124),(31 84.21868),(32 83.54688),(33 84.40339),(34 85.01581),(35 85.21723),(36 85.80143),(37 86.57435),(38 86.10798),(39 85.15564),(40 84.938324),(41 83.88069),(42 83.84858),(43 84.80422),(44 84.38665),(45 83.35119),(46 83.31579),(47 82.40214),(48 83.22161),(49 84.77768),(50 84.813576),(51 84.20653),(52 84.50691),(53 84.85709),(54 85.29578),(55 86.60027),(56 85.714226),(57 85.741135),(58 86.37518),(59 85.93156),(60 86.42503),(61 86.64258),(62 86.778786),(63 86.184525),(64 86.196526),(65 85.052216),(66 84.976974),(67 86.22886),(68 85.88121),(69 85.39973),(70 85.62539),(71 85.98084),(72 85.63568),(73 86.068596),(74 85.75658),(75 85.48709),(76 85.57864),(77 85.80979),(78 85.633514),(79 85.734276),
(1 40.533222),(2 48.789513),(3 56.528442),(4 60.690075),(5 64.18974),(6 66.60806),(7 69.168335),(8 70.76304),(9 71.7247),(10 73.17945),(11 73.75024),(12 74.62976),(13 76.77346),(14 77.76085),(15 78.18783),(16 80.06272),(17 79.54008),(18 80.471695),(19 81.00958),(20 80.30622),(21 81.37007),(22 81.98313),(23 80.87772),(24 81.92689),(25 82.656075),(26 82.51349),(27 82.60457),(28 83.40765),(29 83.100784),(30 83.34704),(31 84.15845),(32 83.54537),(33 84.36854),(34 83.939735),(35 83.94971),(36 84.05544),(37 84.817215),(38 84.55637),(39 84.95533),(40 85.13323),(41 84.85852),(42 85.05155),(43 85.2709),(44 85.162964),(45 85.38072),(46 84.51717),(47 84.55082),(48 85.15294),(49 85.834404),(50 86.06922),(51 87.098175),(52 87.69755),(53 88.70967),(54 88.34938),(55 89.32409),(56 88.91356),(57 88.8379),(58 90.07348),(59 90.01684),(60 90.1402),(61 90.983986),(62 90.55783),(63 90.537674),(64 89.76344),(65 88.67214),(66 88.22593),(67 88.97617),(68 88.274376),(69 88.091255),(70 88.25874),(71 87.54901),(72 87.13184),(73 87.15241),(74 86.89906),(75 86.66205),(76 86.68171),(77 86.43948),(78 86.94631),(79 87.01942),
(1 40.127506),(2 48.93233),(3 56.611115),(4 60.80489),(5 63.511005),(6 66.06274),(7 68.75456),(8 70.071724),(9 71.21488),(10 71.785904),(11 72.92832),(12 73.13489),(13 74.65495),(14 75.70747),(15 76.57314),(16 79.3809),(17 80.043495),(18 80.67463),(19 81.19625),(20 81.30628),(21 81.67283),(22 82.33149),(23 82.47416),(24 82.72965),(25 84.52542),(26 83.9197),(27 83.80878),(28 84.533104),(29 84.65556),(30 85.14739),(31 85.495605),(32 85.29012),(33 85.87485),(34 85.42022),(35 84.878944),(36 84.84451),(37 85.6637),(38 86.15003),(39 86.0452),(40 85.866615),(41 85.584206),(42 85.54934),(43 85.24231),(44 84.71689),(45 84.65002),(46 84.19923),(47 83.790405),(48 84.49739),(49 85.66727),(50 85.62836),(51 85.44474),(52 85.609406),(53 87.38442),(54 87.51212),(55 87.80338),(56 87.667854),(57 87.62587),(58 88.7585),(59 88.94325),(60 89.049484),(61 90.237404),(62 90.183556),(63 90.11649),(64 90.398865),(65 89.21861),(66 89.797104),(67 90.378525),(68 89.42813),(69 89.46719),(70 89.21398),(71 88.29763),(72 88.5829),(73 88.007545),(74 87.34855),(75 87.45933),(76 87.333595),(77 87.17589),(78 86.94836),(79 85.988556),
(1 39.35623),(2 48.907368),(3 56.134724),(4 61.203564),(5 63.558704),(6 66.20181),(7 69.11746),(8 70.12173),(9 71.404236),(10 72.44159),(11 73.76586),(12 74.778915),(13 75.669556),(14 76.34282),(15 77.00719),(16 78.78381),(17 79.44892),(18 80.459206),(19 81.710754),(20 82.64071),(21 82.69919),(22 83.99665),(23 84.477394),(24 84.16959),(25 85.3433),(26 85.55468),(27 85.19737),(28 86.06805),(29 85.67768),(30 86.137764),(31 86.575195),(32 86.26603),(33 86.45278),(34 87.18262),(35 86.428055),(36 86.8595),(37 88.60833),(38 88.20909),(39 88.38307),(40 88.22121),(41 87.86876),(42 87.83737),(43 88.10109),(44 87.59397),(45 86.36039),(46 87.08695),(47 86.40514),(48 87.088),(49 87.42348),(50 87.38631),(51 88.23624),(52 88.81025),(53 89.16096),(54 89.12655),(55 89.159515),(56 88.85689),(57 89.31413),(58 88.71531),(59 88.6736),(60 87.91401),(61 87.88185),(62 87.75505),(63 87.92365),(64 87.23341),(65 86.798485),(66 85.99364),(67 85.25574),(68 85.27909),(69 85.111),(70 85.54385),(71 84.51718),(72 84.70252),(73 84.88243),(74 83.47983),(75 83.53851),(76 83.73885),(77 83.84567),(78 84.2738),(79 84.6024),
