1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 12894.102),(2 30612.74),(3 59356.074),(4 82426.94),(5 109304.914),(6 134452.48),(7 163138.23),(8 193307.05),(9 219926.27),(10 255097.17),(11 293320.22),(12 329219.97),(13 371068.5),(14 413881.72),(15 455095.53),(16 497330.25),(17 545210.56),(18 590757.2),(19 653023),(20 706626.8),(21 776757.06),(22 853320.5),(23 940855.5),(24 1058690.4),(25 1187144.6),(26 1314106.1),(27 1475282),(28 1670796.6),(29 1826763),(30 1989138),(31 2146963),(32 2337895.8),(33 2515241.8),(34 2674316.3),(35 2835393.3),(36 3003124),(37 3176736),(38 3384561),(39 3623331.3),(40 3840765.3),(41 4080018.8),(42 4372505),(43 4708668.5),(44 5069354),(45 5636265.5),(46 6283432.5),(47 6936461.5),(48 7580129.5),(49 8211440),(50 8765633),(51 9594339),(52 10308765),(53 11400023),(54 12279299),(55 13147520),(56 13910320),(57 14777055),(58 15536099),(59 16320293),(60 17146048),(61 17943586),(62 18583784),(63 19379576),(64 20066430),(65 20674512),(66 21262498),(67 21704906),(68 22046076),(69 22499432),(70 22822162),(71 23145000),(72 23455122),(73 23666218),(74 23721238),(75 23888592),(76 24022470),(77 24144848),(78 24398840),(79 24614734),
(1 60.006145),(2 72.47298),(3 82.31931),(4 87.55791),(5 91.83794),(6 94.01368),(7 97.10851),(8 99.89389),(9 101.105995),(10 103.002686),(11 104.532326),(12 105.5139),(13 107.722145),(14 109.414116),(15 108.81538),(16 109.41691),(17 111.39206),(18 111.274376),(19 112.50733),(20 113.19648),(21 113.82609),(22 115.55085),(23 118.15031),(24 116.831314),(25 117.25003),(26 118.10712),(27 117.82628),(28 119.418564),(29 119.31373),(30 118.93963),(31 119.84308),(32 121.39744),(33 120.09509),(34 119.965065),(35 118.01175),(36 117.82281),(37 119.07657),(38 119.180534),(39 119.282135),(40 119.4954),(41 120.85475),(42 119.02648),(43 119.27234),(44 118.99097),(45 118.73534),(46 118.515175),(47 118.81605),(48 119.16629),(49 118.94289),(50 120.868866),(51 120.03679),(52 118.619255),(53 118.93208),(54 117.72534),(55 118.45722),(56 118.89383),(57 118.66921),(58 118.57056),(59 118.156494),(60 118.6445),(61 117.94181),(62 118.67697),(63 118.10796),(64 118.13698),(65 118.25807),(66 117.436806),(67 117.92432),(68 119.07202),(69 117.845955),(70 117.64708),(71 117.49226),(72 118.280556),(73 118.67583),(74 119.17979),(75 119.25947),(76 120.36529),(77 121.178314),(78 120.86923),(79 121.09761),
(1 59.34201),(2 71.344864),(3 80.409225),(4 85.0912),(5 89.349075),(6 91.83821),(7 94.76377),(8 97.50714),(9 98.49502),(10 100.66585),(11 103.0753),(12 103.90676),(13 106.37305),(14 106.50098),(15 106.648575),(16 107.93841),(17 109.16031),(18 109.886406),(19 111.87256),(20 113.01143),(21 112.9952),(22 115.29351),(23 116.50191),(24 115.99926),(25 116.86776),(26 116.64439),(27 116.53065),(28 117.58356),(29 117.812546),(30 118.781624),(31 118.56733),(32 117.93711),(33 117.17656),(34 116.94948),(35 116.63059),(36 118.352196),(37 118.827225),(38 119.17178),(39 120.54615),(40 120.69976),(41 121.427246),(42 119.84206),(43 118.74296),(44 118.80446),(45 118.627365),(46 118.28167),(47 119.02613),(48 119.000656),(49 118.65932),(50 119.86564),(51 118.379845),(52 116.96709),(53 118.98366),(54 118.4375),(55 118.86718),(56 119.99638),(57 118.862785),(58 119.850525),(59 120.5015),(60 119.80852),(61 119.465294),(62 119.53887),(63 118.74262),(64 119.51312),(65 120.12657),(66 119.04426),(67 118.97398),(68 120.202965),(69 120.3949),(70 121.68133),(71 121.328156),(72 121.947975),(73 122.69575),(74 122.9417),(75 121.86182),(76 121.952194),(77 121.85636),(78 120.977196),(79 120.6072),
(1 57.09001),(2 69.787445),(3 78.973145),(4 83.017494),(5 88.59044),(6 90.73512),(7 93.728806),(8 96.03174),(9 97.9926),(10 98.75411),(11 100.333595),(12 101.02166),(13 102.20555),(14 102.94021),(15 103.19427),(16 104.868286),(17 106.58855),(18 107.15749),(19 108.35371),(20 110.20604),(21 111.053276),(22 112.49031),(23 112.99961),(24 113.14606),(25 113.52197),(26 114.599396),(27 113.727394),(28 114.01076),(29 114.40837),(30 114.09516),(31 113.935936),(32 114.18608),(33 114.90411),(34 115.71507),(35 116.830956),(36 115.94326),(37 115.959496),(38 118.00871),(39 116.86452),(40 117.79372),(41 118.579124),(42 118.366356),(43 118.154686),(44 117.8896),(45 117.77232),(46 117.15926),(47 118.79414),(48 117.95144),(49 117.665665),(50 118.08321),(51 117.492165),(52 116.59696),(53 117.19379),(54 117.3069),(55 115.827126),(56 115.92693),(57 115.229706),(58 114.9442),(59 115.46995),(60 114.067535),(61 113.46406),(62 113.6021),(63 113.320114),(64 112.617935),(65 113.30561),(66 111.82106),(67 111.84446),(68 112.00273),(69 112.80157),(70 113.77069),(71 113.06138),(72 113.317276),(73 113.44444),(74 114.10755),(75 112.761826),(76 113.852264),(77 114.35181),(78 113.92233),(79 113.96744),
(1 57.521107),(2 69.26998),(3 79.173645),(4 83.49452),(5 87.682175),(6 91.21917),(7 93.248955),(8 95.31793),(9 97.50175),(10 98.795),(11 100.37678),(12 101.66766),(13 103.347),(14 104.38186),(15 105.10848),(16 105.92693),(17 108.78759),(18 108.82491),(19 109.63511),(20 110.09357),(21 109.74017),(22 111.326324),(23 111.40918),(24 111.22697),(25 112.408615),(26 113.62402),(27 113.20701),(28 113.8108),(29 114.3071),(30 112.788055),(31 112.65003),(32 113.467514),(33 114.209656),(34 113.48784),(35 113.87465),(36 113.13985),(37 113.45522),(38 114.99677),(39 114.22268),(40 115.75348),(41 116.27149),(42 116.06439),(43 116.24654),(44 116.57958),(45 117.18614),(46 117.8245),(47 117.85094),(48 116.90312),(49 116.33614),(50 117.611534),(51 117.53785),(52 116.93252),(53 116.606964),(54 115.597824),(55 115.475044),(56 115.881714),(57 115.66581),(58 115.95516),(59 116.0999),(60 115.55969),(61 115.967834),(62 116.397995),(63 115.84071),(64 115.422104),(65 115.71056),(66 114.69939),(67 115.77996),(68 115.46319),(69 115.60233),(70 115.72462),(71 115.676956),(72 115.14968),(73 114.60945),(74 115.473495),(75 114.69856),(76 114.74754),(77 116.53723),(78 115.5353),(79 115.358),
(1 56.645374),(2 68.51842),(3 79.03074),(4 83.061745),(5 87.216385),(6 90.07462),(7 91.77673),(8 94.155914),(9 95.42114),(10 97.44614),(11 99.1882),(12 100.2684),(13 102.18414),(14 103.19382),(15 103.985664),(16 105.40204),(17 106.93389),(18 107.0743),(19 107.466446),(20 108.905594),(21 109.371185),(22 110.240486),(23 111.04455),(24 111.55856),(25 112.74396),(26 113.61741),(27 111.979324),(28 113.843),(29 113.819176),(30 113.520386),(31 112.57489),(32 113.60226),(33 112.11078),(34 111.93),(35 112.67158),(36 112.78439),(37 113.3014),(38 114.03796),(39 113.20946),(40 113.55672),(41 114.90479),(42 113.81761),(43 113.56964),(44 114.50551),(45 114.48073),(46 115.508316),(47 115.40591),(48 115.49608),(49 114.72729),(50 115.716545),(51 114.83335),(52 113.96316),(53 114.26891),(54 113.99838),(55 114.261955),(56 113.48402),(57 112.09148),(58 112.16842),(59 112.38206),(60 111.67585),(61 111.169),(62 111.09527),(63 111.457886),(64 111.22635),(65 110.20272),(66 109.75048),(67 110.19696),(68 110.96161),(69 110.0349),(70 110.01284),(71 111.41278),(72 111.62631),(73 111.39304),(74 112.748474),(75 112.28887),(76 111.3733),(77 111.71562),(78 111.31728),(79 110.26763),
(1 57.662548),(2 69.264534),(3 79.08798),(4 83.32465),(5 87.21522),(6 90.44015),(7 92.57312),(8 94.49627),(9 95.73211),(10 97.83742),(11 99.277336),(12 99.91229),(13 101.285995),(14 102.60055),(15 102.94421),(16 104.39159),(17 105.82935),(18 106.31958),(19 105.3889),(20 107.1008),(21 108.00575),(22 109.78854),(23 109.38484),(24 109.32336),(25 110.43084),(26 111.04057),(27 109.53632),(28 111.31687),(29 112.234474),(30 111.89331),(31 110.985245),(32 112.25104),(33 111.51017),(34 110.81906),(35 112.700806),(36 112.03344),(37 112.40677),(38 114.01202),(39 113.08154),(40 112.90777),(41 114.042656),(42 113.01317),(43 112.7065),(44 113.43281),(45 113.443756),(46 113.5373),(47 113.16427),(48 113.42187),(49 112.53899),(50 113.36993),(51 113.09335),(52 113.314156),(53 113.56996),(54 113.20745),(55 113.13349),(56 114.061455),(57 113.647606),(58 114.56374),(59 114.49153),(60 113.80507),(61 113.35746),(62 113.87764),(63 113.19435),(64 113.650795),(65 114.19206),(66 113.46214),(67 113.51638),(68 113.41014),(69 112.77159),(70 112.25543),(71 111.834854),(72 112.22073),(73 112.49167),(74 113.06849),(75 112.53319),(76 112.345),(77 112.71733),(78 112.659325),(79 111.89164),
(1 57.05543),(2 69.111206),(3 79.301155),(4 84.18982),(5 87.70453),(6 90.60672),(7 93.20885),(8 95.3161),(9 96.49719),(10 97.893524),(11 99.05296),(12 100.11413),(13 101.75365),(14 104.75441),(15 104.9119),(16 106.5048),(17 107.80158),(18 107.29019),(19 109.089355),(20 109.621124),(21 110.45042),(22 112.543564),(23 113.40407),(24 112.98681),(25 113.65971),(26 114.53306),(27 113.62288),(28 115.50639),(29 116.32417),(30 116.05195),(31 116.01641),(32 115.83761),(33 115.197426),(34 114.598145),(35 115.452866),(36 115.55855),(37 115.75085),(38 116.14049),(39 115.89157),(40 115.82663),(41 116.36712),(42 114.836334),(43 114.65321),(44 115.93973),(45 114.85629),(46 114.359215),(47 115.49356),(48 115.96052),(49 115.26227),(50 116.41262),(51 114.22231),(52 113.29766),(53 114.12701),(54 112.90198),(55 112.496666),(56 112.95577),(57 112.75041),(58 112.15462),(59 111.719345),(60 111.34673),(61 110.70878),(62 111.362495),(63 111.18357),(64 111.70405),(65 112.09589),(66 111.92111),(67 112.6864),(68 112.84881),(69 111.204346),(70 112.46397),(71 112.84938),(72 112.192604),(73 112.0041),(74 112.781715),(75 111.83615),(76 112.32805),(77 112.331276),(78 112.43367),(79 112.56673),
(1 55.217186),(2 66.80346),(3 75.60845),(4 80.91283),(5 85.27436),(6 88.01119),(7 90.048134),(8 91.905495),(9 93.4571),(10 94.18308),(11 95.8118),(12 95.87323),(13 97.52754),(14 99.239525),(15 100.12092),(16 101.64408),(17 102.796005),(18 103.22013),(19 103.77319),(20 105.0053),(21 106.189926),(22 107.07025),(23 107.7396),(24 106.61122),(25 107.0615),(26 107.7142),(27 105.9138),(28 107.49399),(29 107.34014),(30 107.081894),(31 107.57105),(32 108.21724),(33 107.27177),(34 106.750496),(35 109.099075),(36 108.17354),(37 108.84692),(38 109.66986),(39 109.381195),(40 110.150345),(41 110.34215),(42 109.39238),(43 109.178856),(44 109.53925),(45 108.28971),(46 109.01767),(47 110.34461),(48 110.36444),(49 109.145676),(50 110.44498),(51 109.41419),(52 108.4739),(53 110.2117),(54 109.24946),(55 109.44254),(56 109.965675),(57 108.60802),(58 108.59431),(59 108.41266),(60 108.06541),(61 108.39739),(62 108.923386),(63 109.004944),(64 108.68518),(65 109.17916),(66 108.33278),(67 107.844925),(68 109.089806),(69 107.52286),(70 107.87396),(71 107.49201),(72 107.07651),(73 107.54011),(74 108.155876),(75 107.87685),(76 108.14003),(77 108.76356),(78 109.17807),(79 108.93941),
(1 55.499226),(2 66.83883),(3 77.0268),(4 82.01067),(5 86.36807),(6 88.707184),(7 90.56317),(8 93.16857),(9 95.08084),(10 96.07845),(11 97.738556),(12 98.28261),(13 99.90613),(14 100.4805),(15 100.738144),(16 102.06601),(17 103.21893),(18 104.469734),(19 104.34802),(20 105.897675),(21 106.32937),(22 107.39347),(23 108.22015),(24 108.28357),(25 108.63585),(26 109.25416),(27 108.66323),(28 110.22446),(29 110.09444),(30 109.03529),(31 109.24802),(32 110.06451),(33 109.47862),(34 109.445335),(35 110.05129),(36 110.383415),(37 111.125595),(38 112.00686),(39 110.43869),(40 110.65202),(41 111.85775),(42 110.9354),(43 110.844086),(44 111.54762),(45 111.27638),(46 111.97802),(47 112.826866),(48 111.54542),(49 111.570984),(50 113.48538),(51 111.907906),(52 111.330894),(53 112.4988),(54 111.4699),(55 111.28107),(56 111.345474),(57 110.21094),(58 110.38847),(59 109.53227),(60 108.805565),(61 109.58494),(62 111.18255),(63 110.94023),(64 109.89209),(65 110.02652),(66 109.58216),(67 109.937744),(68 109.9294),(69 109.72867),(70 109.20503),(71 110.494354),(72 109.8199),(73 110.07323),(74 110.02576),(75 109.8981),(76 110.50863),(77 110.437904),(78 110.67888),(79 110.57466),
(1 53.969048),(2 66.024704),(3 74.843956),(4 79.21922),(5 83.62128),(6 86.77099),(7 88.63053),(8 90.633385),(9 92.28266),(10 94.05307),(11 95.73365),(12 95.73547),(13 96.7533),(14 97.20827),(15 98.399734),(16 99.10347),(17 101.19324),(18 102.27701),(19 102.372444),(20 103.74892),(21 104.0527),(22 104.722115),(23 105.30329),(24 104.349335),(25 104.206505),(26 106.015274),(27 105.13559),(28 105.69372),(29 105.6996),(30 105.4559),(31 105.75035),(32 105.98388),(33 105.84501),(34 106.80699),(35 106.66183),(36 106.81207),(37 107.30198),(38 108.044586),(39 106.70707),(40 106.45751),(41 107.32178),(42 106.34435),(43 106.45732),(44 107.68403),(45 106.51486),(46 107.40943),(47 108.53934),(48 108.205086),(49 108.541),(50 109.52274),(51 109.24041),(52 108.705894),(53 108.8372),(54 106.17966),(55 106.74774),(56 107.538666),(57 106.0917),(58 106.46935),(59 107.118546),(60 106.973656),(61 107.14509),(62 107.53983),(63 107.44311),(64 107.147255),(65 106.848885),(66 107.58101),(67 107.31654),(68 107.683304),(69 106.524284),(70 106.68262),(71 106.93619),(72 106.73865),(73 106.81148),(74 107.11069),(75 107.2144),(76 108.18087),(77 108.51768),(78 108.3084),(79 107.386185),
(1 54.64958),(2 66.90826),(3 76.62148),(4 81.29834),(5 85.24086),(6 87.68549),(7 89.86129),(8 92.04203),(9 93.31651),(10 95.088356),(11 97.141304),(12 97.02683),(13 97.921394),(14 99.246826),(15 99.70218),(16 101.20769),(17 102.43837),(18 103.335335),(19 103.333244),(20 104.914566),(21 105.00089),(22 106.197395),(23 107.269455),(24 106.84164),(25 106.73416),(26 106.65317),(27 106.225624),(28 107.712875),(29 108.31704),(30 108.80949),(31 107.86438),(32 108.73916),(33 108.88337),(34 109.662926),(35 110.13642),(36 109.61423),(37 110.912285),(38 111.5033),(39 110.73494),(40 111.06614),(41 111.41064),(42 110.59544),(43 110.37454),(44 110.34271),(45 109.99287),(46 110.45688),(47 111.44568),(48 110.22957),(49 109.37551),(50 110.66676),(51 110.4612),(52 109.94395),(53 110.71627),(54 109.880745),(55 109.584526),(56 110.037056),(57 108.66515),(58 108.47782),(59 108.97899),(60 109.163216),(61 108.18058),(62 108.42988),(63 106.37405),(64 107.0706),(65 107.71057),(66 107.63728),(67 107.514725),(68 108.60333),(69 107.10753),(70 107.137405),(71 107.827126),(72 107.82412),(73 107.30517),(74 107.67501),(75 106.692154),(76 107.693954),(77 107.813934),(78 108.62304),(79 108.22031),
(1 55.12933),(2 66.27653),(3 75.6829),(4 80.682274),(5 85.19821),(6 87.74215),(7 89.48147),(8 92.23825),(9 93.9998),(10 95.18075),(11 96.44634),(12 96.963615),(13 97.7271),(14 99.21278),(15 99.60469),(16 99.77266),(17 101.400505),(18 102.96948),(19 103.082115),(20 105.50189),(21 105.99604),(22 107.09805),(23 107.410324),(24 107.64881),(25 107.74509),(26 107.77222),(27 106.95789),(28 108.95088),(29 108.92946),(30 108.60887),(31 107.450134),(32 109.03445),(33 109.29113),(34 108.99689),(35 108.84359),(36 109.119),(37 110.08331),(38 110.56725),(39 110.261314),(40 110.078476),(41 110.59658),(42 109.29391),(43 109.125534),(44 109.79596),(45 108.524155),(46 109.268616),(47 110.63065),(48 110.48737),(49 109.45144),(50 111.19505),(51 110.15143),(52 109.747856),(53 111.239655),(54 110.156624),(55 109.47764),(56 109.96788),(57 109.3081),(58 108.36408),(59 108.504524),(60 107.857285),(61 107.88041),(62 108.1254),(63 107.10074),(64 106.854645),(65 108.88942),(66 107.49265),(67 107.46955),(68 107.8754),(69 106.900276),(70 106.719765),(71 106.69529),(72 106.982506),(73 105.290695),(74 105.61539),(75 106.89289),(76 107.10937),(77 107.77295),(78 108.02866),(79 109.10882),
(1 53.134003),(2 63.068535),(3 72.48884),(4 76.99628),(5 81.02464),(6 84.39702),(7 86.51217),(8 89.049614),(9 90.41447),(10 91.06181),(11 92.746),(12 93.524765),(13 94.46198),(14 96.20872),(15 96.28914),(16 97.37527),(17 98.06975),(18 99.1281),(19 99.923584),(20 102.54132),(21 101.958084),(22 102.85122),(23 102.9191),(24 103.62378),(25 103.89595),(26 104.67468),(27 104.92575),(28 106.63028),(29 107.46158),(30 106.543755),(31 105.76653),(32 105.25514),(33 105.801216),(34 105.87647),(35 105.92902),(36 104.55165),(37 105.36382),(38 104.78126),(39 103.32669),(40 104.461365),(41 104.369286),(42 103.803215),(43 103.028885),(44 104.18286),(45 103.514725),(46 104.68436),(47 106.41311),(48 105.44398),(49 105.42782),(50 106.74363),(51 106.35917),(52 106.44169),(53 107.483246),(54 106.55184),(55 105.70169),(56 106.690186),(57 105.45636),(58 105.98982),(59 105.98258),(60 104.636406),(61 105.373764),(62 106.41966),(63 106.280396),(64 106.75931),(65 106.45865),(66 105.67523),(67 104.82834),(68 105.43174),(69 105.05701),(70 104.33762),(71 104.31719),(72 104.01914),(73 103.93067),(74 104.635635),(75 103.97945),(76 103.831436),(77 105.490166),(78 105.13508),(79 104.76909),
(1 52.97238),(2 63.451004),(3 73.01902),(4 77.555664),(5 81.63295),(6 84.9614),(7 86.84349),(8 89.73497),(9 91.71654),(10 93.076775),(11 95.47938),(12 95.19373),(13 96.69306),(14 97.565956),(15 96.85407),(16 98.14595),(17 99.46256),(18 99.80862),(19 100.540306),(20 102.44427),(21 102.428795),(22 102.75763),(23 103.4291),(24 104.02851),(25 103.607605),(26 103.89316),(27 104.73484),(28 106.17134),(29 106.88156),(30 106.4945),(31 106.672966),(32 107.61287),(33 106.80758),(34 107.37391),(35 108.63292),(36 107.11373),(37 107.23695),(38 107.05347),(39 105.40485),(40 106.30167),(41 106.10118),(42 105.27825),(43 105.28965),(44 105.75514),(45 105.89016),(46 106.03622),(47 107.25419),(48 107.37139),(49 107.60448),(50 108.952614),(51 108.30238),(52 108.11321),(53 108.91472),(54 108.6474),(55 108.17741),(56 108.547935),(57 107.31414),(58 107.375206),(59 107.00558),(60 107.17756),(61 106.91369),(62 108.35943),(63 107.47797),(64 107.1636),(65 108.21068),(66 107.86445),(67 108.03977),(68 107.78449),(69 106.71561),(70 106.08479),(71 106.25587),(72 106.04125),(73 105.6525),(74 106.99304),(75 105.6197),(76 105.37625),(77 105.34747),(78 105.56308),(79 106.40526),
(1 52.74493),(2 64.17046),(3 73.33496),(4 78.82273),(5 83.32754),(6 85.487976),(7 87.35551),(8 89.47247),(9 91.23918),(10 93.197716),(11 95.196396),(12 94.43603),(13 96.019646),(14 96.20036),(15 96.91273),(16 99.07417),(17 100.39876),(18 101.39457),(19 102.24988),(20 104.2786),(21 104.080605),(22 104.20226),(23 105.27995),(24 105.71883),(25 105.32906),(26 106.24742),(27 104.832146),(28 105.03397),(29 106.54406),(30 106.55941),(31 106.54695),(32 107.14656),(33 106.825676),(34 107.58996),(35 107.29583),(36 106.66182),(37 107.2902),(38 107.582245),(39 106.19374),(40 106.75084),(41 108.111626),(42 106.36807),(43 107.107155),(44 107.28775),(45 107.917274),(46 107.87085),(47 108.31515),(48 107.555565),(49 107.30497),(50 107.57378),(51 107.02548),(52 106.035904),(53 107.42736),(54 105.88265),(55 105.57337),(56 106.91685),(57 105.60209),(58 105.45811),(59 105.66459),(60 105.48721),(61 105.99968),(62 106.90978),(63 105.506294),(64 105.58578),(65 105.66963),(66 105.59742),(67 105.2276),(68 105.24743),(69 104.88418),(70 104.84669),(71 104.73766),(72 104.806435),(73 104.515656),(74 105.4481),(75 104.28553),(76 104.70773),(77 104.97969),(78 105.58889),(79 106.062675),
(1 52.69717),(2 63.70381),(3 73.31199),(4 78.211624),(5 83.801544),(6 85.6632),(7 87.65622),(8 89.77986),(9 90.44332),(10 92.04861),(11 93.72775),(12 94.621475),(13 96.2798),(14 97.66604),(15 96.9821),(16 98.86384),(17 99.684715),(18 100.77682),(19 101.35883),(20 103.514786),(21 103.09646),(22 104.48226),(23 105.429886),(24 104.53707),(25 105.4274),(26 105.68392),(27 104.90867),(28 105.61385),(29 106.45273),(30 106.872856),(31 107.254166),(32 107.65023),(33 106.012794),(34 105.41899),(35 106.435036),(36 106.30949),(37 106.96151),(38 107.24923),(39 106.13849),(40 106.19221),(41 107.12118),(42 105.88324),(43 106.19863),(44 106.29481),(45 105.724686),(46 106.30407),(47 107.51991),(48 107.04152),(49 106.426575),(50 107.34998),(51 106.532585),(52 105.09878),(53 107.366776),(54 106.086006),(55 105.440735),(56 105.74642),(57 104.52583),(58 104.3934),(59 104.30077),(60 103.87641),(61 104.03957),(62 104.52504),(63 103.9253),(64 105.33138),(65 106.11898),(66 104.636345),(67 105.95344),(68 106.57018),(69 105.360664),(70 105.38101),(71 105.85595),(72 105.87071),(73 106.18883),(74 106.81738),(75 106.236885),(76 106.70927),(77 106.81313),(78 106.670425),(79 105.70603),
(1 52.4108),(2 62.877186),(3 71.06782),(4 75.7853),(5 79.79982),(6 83.57083),(7 85.43965),(8 87.506454),(9 88.26246),(10 90.030426),(11 91.19796),(12 92.158745),(13 93.3648),(14 95.9744),(15 95.57425),(16 97.829414),(17 99.27235),(18 99.036255),(19 100.288864),(20 101.82439),(21 101.46475),(22 101.75771),(23 103.05201),(24 103.06793),(25 102.28039),(26 103.128944),(27 103.28764),(28 103.925125),(29 104.197395),(30 103.50065),(31 103.83261),(32 103.95982),(33 102.99238),(34 103.33646),(35 103.82316),(36 102.94558),(37 103.54142),(38 103.68666),(39 103.37361),(40 104.4287),(41 104.64936),(42 103.88039),(43 103.27487),(44 103.479904),(45 102.7755),(46 102.61314),(47 103.80513),(48 102.789055),(49 103.48266),(50 104.00788),(51 103.760086),(52 102.29732),(53 103.83229),(54 103.29881),(55 104.1746),(56 104.57286),(57 104.117874),(58 104.619774),(59 104.49479),(60 104.43144),(61 104.062355),(62 105.06989),(63 104.41599),(64 104.89557),(65 104.6905),(66 103.912926),(67 104.39372),(68 104.21769),(69 103.22513),(70 102.98257),(71 102.2254),(72 102.857285),(73 102.69254),(74 103.349754),(75 102.92258),(76 102.369446),(77 102.11138),(78 101.93953),(79 101.85432),
(1 50.52564),(2 61.795597),(3 71.01773),(4 76.07205),(5 80.443306),(6 83.867294),(7 86.083244),(8 88.358444),(9 89.61224),(10 91.39934),(11 93.392296),(12 93.65154),(13 94.69824),(14 96.69785),(15 96.25176),(16 97.80041),(17 99.04651),(18 100.012085),(19 100.79076),(20 101.99771),(21 102.38672),(22 102.52039),(23 103.15324),(24 102.16514),(25 102.29091),(26 103.42931),(27 102.218834),(28 103.56364),(29 104.37982),(30 104.45413),(31 104.11793),(32 103.51847),(33 102.79315),(34 102.35059),(35 103.04508),(36 103.00858),(37 104.038315),(38 104.30884),(39 104.62527),(40 105.60269),(41 105.67662),(42 104.64839),(43 104.79809),(44 105.34732),(45 105.3422),(46 105.411934),(47 105.53498),(48 105.66771),(49 105.9237),(50 106.32367),(51 106.21904),(52 105.20043),(53 106.1009),(54 105.6436),(55 105.666534),(56 106.70735),(57 105.74321),(58 105.969536),(59 106.36429),(60 105.7248),(61 105.22564),(62 105.84006),(63 104.44127),(64 103.7882),(65 103.66515),(66 102.4935),(67 101.91026),(68 102.300156),(69 102.11751),(70 101.707726),(71 102.32356),(72 102.567535),(73 102.47044),(74 103.61296),(75 102.682175),(76 102.94539),(77 103.40755),(78 103.75718),(79 103.208885),
