1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 73473.38),(2 289803.84),(3 669959.2),(4 1229411.8),(5 1964020.6),(6 2838171.3),(7 3787889.3),(8 4849382.5),(9 6032494.5),(10 7379048),(11 8876078),(12 10447477),(13 12083709),(14 13783003),(15 15377909),(16 16988098),(17 18698138),(18 20519200),(19 22284266),(20 24043642),(21 25895354),(22 27707274),(23 29448502),(24 31089326),(25 32633494),(26 34081188),(27 35456636),(28 36693516),(29 37841950),(30 38832416),(31 39641350),(32 40320924),(33 40845330),(34 41355696),(35 41785390),(36 42272420),(37 42856452),(38 43390932),(39 43814836),(40 44248004),(41 44713390),(42 45103630),(43 45350940),(44 45508228),(45 45701456),(46 45966110),(47 46259372),(48 46594030),(49 47105644),(50 47602270),(51 48265004),(52 49072596),(53 50059536),(54 51140640),(55 52226196),(56 53345068),(57 54430108),(58 55430416),(59 56364816),(60 57213570),(61 58217108),(62 59326976),(63 60378380),(64 61546496),(65 62897570),(66 64381396),(67 66058450),(68 67870860),(69 69809270),(70 71836104),(71 73975224),(72 76080630),(73 78084760),(74 79912250),(75 81638870),(76 83428490),(77 85209110),(78 87078770),(79 89007530),
(1 19034.691),(2 51420.438),(3 79387.18),(4 100400.97),(5 115379.55),(6 126548.4),(7 133560.16),(8 138127.2),(9 143516.75),(10 149116.16),(11 152514.23),(12 154765.42),(13 156927.03),(14 160322.48),(15 162340.47),(16 163809.1),(17 164864.63),(18 166140.34),(19 168702.7),(20 171381.94),(21 172732.08),(22 173916.08),(23 175312.22),(24 176989.61),(25 178813.03),(26 179321.27),(27 179506.47),(28 178427.8),(29 176305.53),(30 174991.81),(31 174272.33),(32 174793.63),(33 175634.05),(34 177127.56),(35 177731.02),(36 177563.13),(37 177060.36),(38 178251.94),(39 181968.88),(40 186018.44),(41 187465.25),(42 186915.94),(43 185800.92),(44 184912.98),(45 183381.66),(46 183959.17),(47 184813.89),(48 184785.84),(49 183912.36),(50 183247.83),(51 183666.9),(52 184842.64),(53 184530.16),(54 182789.52),(55 182884.2),(56 182746.47),(57 181632.03),(58 181601.94),(59 180402.98),(60 179742.1),(61 178444.88),(62 178489.52),(63 179331.52),(64 181344.3),(65 183111.75),(66 184670.33),(67 185465.4),(68 186056.88),(69 186815.7),(70 187228.92),(71 188690.8),(72 191309.97),(73 191739.44),(74 191722.9),(75 193014.17),(76 194221.94),(77 197649.3),(78 200489.14),(79 201895.45),
(1 18374.55),(2 49141.227),(3 75293.97),(4 94251.42),(5 106557.164),(6 115770.195),(7 122869.64),(8 128552.32),(9 133474.2),(10 139222.69),(11 144155.39),(12 146439.33),(13 147100.77),(14 148182.5),(15 148408.14),(16 148623.86),(17 150431.92),(18 153009.36),(19 155904.53),(20 158514.14),(21 160052.55),(22 161974.92),(23 163017.03),(24 163247.25),(25 165143.48),(26 168459.77),(27 171721.23),(28 172681.02),(29 172694.64),(30 172183.5),(31 171382.69),(32 170943.98),(33 169765.47),(34 169231.1),(35 169346.17),(36 170447.1),(37 171370.92),(38 172361.92),(39 174444.7),(40 178682.28),(41 182929.86),(42 185158.17),(43 186191.97),(44 186891.52),(45 186683.92),(46 186939.58),(47 188768.6),(48 190352.84),(49 189663.14),(50 188913.73),(51 188630.95),(52 187894.73),(53 188373.44),(54 189443.83),(55 189759.61),(56 188896.56),(57 186488.36),(58 185460.56),(59 183910.67),(60 182900.84),(61 182658.58),(62 182808.02),(63 182584.86),(64 183494.9),(65 184690.7),(66 186129.92),(67 188098.8),(68 188785.22),(69 188011.14),(70 186271.4),(71 185061.89),(72 185098.1),(73 184803.6),(74 183772.5),(75 183207.89),(76 183776.56),(77 185177.98),(78 185807.2),(79 185392.81),
(1 18293.547),(2 49199.387),(3 76055.75),(4 93998.336),(5 106053.17),(6 115247.414),(7 122396.06),(8 129059.67),(9 135062.94),(10 141284.84),(11 145957.75),(12 147253.7),(13 148929.16),(14 149771.4),(15 150519.3),(16 151204.16),(17 152315.7),(18 153698.75),(19 154885.08),(20 157138.92),(21 158612.88),(22 159708.77),(23 158796.2),(24 157251.8),(25 156318),(26 157553.42),(27 160197.5),(28 162922.17),(29 164688.06),(30 164372.33),(31 162655.64),(32 161277.83),(33 161349.52),(34 161629.6),(35 162069.88),(36 162764.47),(37 162845.92),(38 162817.47),(39 163426.98),(40 164820.5),(41 166600.11),(42 166886.8),(43 167008.8),(44 167817.81),(45 168740.48),(46 170766.28),(47 172386.03),(48 172525.16),(49 171242.89),(50 170155.27),(51 170126.66),(52 171369.44),(53 172945.47),(54 174123.14),(55 173959.06),(56 173871.38),(57 174077.98),(58 173375.17),(59 172260.2),(60 171347.2),(61 171863.61),(62 171501.11),(63 170055.06),(64 170723.39),(65 173414.19),(66 175898.27),(67 178369.72),(68 178871.05),(69 178131.13),(70 178918.75),(71 178995.05),(72 179013.3),(73 179240.69),(74 180039.02),(75 181200.83),(76 181449.97),(77 180838.39),(78 180359.44),(79 181719.19),
(1 18359.93),(2 48873.34),(3 74576.54),(4 92113.69),(5 104637.43),(6 112632.11),(7 117685.16),(8 122753.71),(9 127898.086),(10 133402.88),(11 137280.56),(12 138513.03),(13 139093.44),(14 138640.44),(15 137352.28),(16 135995.44),(17 136611.5),(18 137188.33),(19 138019.4),(20 139511.6),(21 140945.1),(22 141312.25),(23 141111.27),(24 142577.89),(25 143272.63),(26 144502),(27 147453.75),(28 150336.4),(29 153212.6),(30 154231.38),(31 154472.34),(32 155421.98),(33 156885.14),(34 157334.48),(35 157035.75),(36 156854.81),(37 157682.77),(38 158154.34),(39 158589.95),(40 160372.08),(41 162661.36),(42 165222.39),(43 167224.81),(44 169868.14),(45 170732.61),(46 172164.47),(47 172728.64),(48 171170.95),(49 169517.7),(50 168451.22),(51 169523.14),(52 170226.53),(53 169300.17),(54 168135.63),(55 168378.89),(56 167311.31),(57 166982.78),(58 167793.45),(59 167542.9),(60 168363.81),(61 169366.2),(62 168568.48),(63 167108.92),(64 167007.67),(65 167989.45),(66 168355.47),(67 167292.73),(68 165936.72),(69 165437.36),(70 166936.42),(71 167769.42),(72 166963.9),(73 168183.22),(74 169278.38),(75 170125.2),(76 169890.63),(77 170670.45),(78 171500.5),(79 172525.25),
(1 17979.814),(2 47333.508),(3 70914.336),(4 87031.54),(5 100172.86),(6 109351.99),(7 115942.03),(8 121700.99),(9 126972.234),(10 132451.6),(11 135482.4),(12 136188),(13 136470.47),(14 136970.42),(15 136703.81),(16 137004.8),(17 138064.4),(18 139158.14),(19 140794.36),(20 141957.48),(21 143344.4),(22 144694.4),(23 144468.83),(24 143978.23),(25 144696.03),(26 146038.9),(27 146830.92),(28 147525.28),(29 148642),(30 151280.31),(31 153284.11),(32 154838.86),(33 156038.89),(34 156480.06),(35 156236.95),(36 155309.77),(37 155272.4),(38 156413.47),(39 157867.75),(40 158820.52),(41 160818.61),(42 162508.81),(43 162902.25),(44 163895.28),(45 164353.2),(46 164754.19),(47 164546.4),(48 165105.16),(49 166171.9),(50 167164.83),(51 166757.25),(52 166708.27),(53 166509.47),(54 166215.45),(55 165449.48),(56 165789),(57 167654.95),(58 168392.17),(59 167452.61),(60 164737.77),(61 162572.73),(62 162083.47),(63 162897.08),(64 165403.89),(65 167668.06),(66 169224.4),(67 168662.4),(68 167607.52),(69 167558),(70 168369.11),(71 168315.6),(72 166633.83),(73 165822.16),(74 165300.5),(75 164256.89),(76 164044.86),(77 165050.8),(78 166832.17),(79 168827.36),
(1 17328.975),(2 45733.613),(3 68798.96),(4 84488.96),(5 95151.85),(6 102437.016),(7 108347.72),(8 112738.52),(9 116686.375),(10 119930.664),(11 121521.15),(12 122004.24),(13 124484.61),(14 126862.72),(15 128668.13),(16 129497.21),(17 130552.44),(18 131093.34),(19 130649.23),(20 130322.51),(21 130580.625),(22 131712.52),(23 134209.23),(24 136571.03),(25 137729.8),(26 138535.42),(27 138979.5),(28 139819.77),(29 140420.34),(30 141548.25),(31 141755.52),(32 141165.39),(33 141572.6),(34 141814.61),(35 140819.75),(36 139421.33),(37 138640.11),(38 139103.63),(39 140784.22),(40 142135.86),(41 143825.33),(42 145793.05),(43 147353.66),(44 149523.1),(45 150129.23),(46 149371.6),(47 149248.31),(48 149878.16),(49 149838.3),(50 149974.02),(51 149704.1),(52 149799.78),(53 151236.06),(54 152125.7),(55 151364.52),(56 152290.73),(57 154521.64),(58 157526),(59 158742.42),(60 160058.42),(61 159568.66),(62 159093.03),(63 158709.86),(64 159342.69),(65 160655.84),(66 163496.92),(67 164253.69),(68 165376.63),(69 166428.9),(70 166235.05),(71 165376.48),(72 164192.16),(73 162804.8),(74 161634.33),(75 160966.48),(76 160871.75),(77 161623.08),(78 162984.7),(79 163500.52),
(1 17506.074),(2 45881.25),(3 67557.88),(4 82716.58),(5 94510.57),(6 102122.85),(7 107586.46),(8 111654.02),(9 116024.04),(10 119801.86),(11 122081.77),(12 124824.77),(13 126786.24),(14 128207.086),(15 129156.9),(16 131378.89),(17 134548.97),(18 136261.5),(19 137255.72),(20 136949.56),(21 136929.52),(22 138062.02),(23 139309.23),(24 141282.16),(25 142366.77),(26 142770.05),(27 142011.8),(28 142437.22),(29 143478.44),(30 144680.95),(31 146254.4),(32 146486.53),(33 146502.4),(34 146665.44),(35 145847.34),(36 147431.92),(37 149563.61),(38 151421.83),(39 152060.28),(40 152424.1),(41 153102.38),(42 153389.69),(43 154240.33),(44 155574.92),(45 154204.88),(46 152683.14),(47 152915.39),(48 153761.7),(49 153464.77),(50 151877.02),(51 150741.92),(52 150581.8),(53 151349.3),(54 151589.58),(55 152925.88),(56 155333.53),(57 157671.69),(58 159414.75),(59 159351.92),(60 159016.53),(61 159627.3),(62 160031.81),(63 160451.84),(64 161235.45),(65 162893.38),(66 164587.2),(67 165942.61),(68 165672.83),(69 165091.75),(70 164405.95),(71 164000.89),(72 164440.36),(73 164230.83),(74 163185.63),(75 162006.2),(76 160320),(77 156929.83),(78 155770.08),(79 155724.56),
(1 16855.79),(2 43353.848),(3 62258.277),(4 75330.7),(5 85617.805),(6 93687.72),(7 98822.45),(8 102185.96),(9 106474.96),(10 110527.82),(11 113666.03),(12 116641.766),(13 118541.336),(14 119813.23),(15 120310.82),(16 121066.29),(17 122876.54),(18 124669.19),(19 127344.04),(20 129255.58),(21 130691.44),(22 131457.4),(23 131364.02),(24 132444.2),(25 133919.67),(26 134411.47),(27 134401.88),(28 134170.89),(29 134238.16),(30 134682.92),(31 134941.45),(32 134982.02),(33 134849.38),(34 135223.64),(35 135663.94),(36 137027.39),(37 138896.95),(38 139220.2),(39 139264.73),(40 139306.47),(41 139378.38),(42 139367.27),(43 138474.38),(44 138052.42),(45 138943.84),(46 139816.94),(47 140516.8),(48 141909.4),(49 143115.61),(50 144218.17),(51 144776.23),(52 143672.02),(53 143019.42),(54 142013.4),(55 141355.95),(56 141571.73),(57 143577.03),(58 146349.38),(59 147730.14),(60 148516.69),(61 150123.64),(62 152073.06),(63 155501.42),(64 159056.63),(65 160990.97),(66 162442.69),(67 163703.27),(68 163765.56),(69 163434.14),(70 162623.17),(71 161926.61),(72 162175.58),(73 163556.36),(74 165278.22),(75 166401.08),(76 166379.23),(77 165598.3),(78 164596.05),(79 163653.5),
(1 16032.589),(2 40392.72),(3 58256.586),(4 71438.42),(5 81497.195),(6 89066.61),(7 94555.18),(8 99977.56),(9 105494.28),(10 110008.21),(11 112178.27),(12 115026.49),(13 117100.13),(14 119107.82),(15 120302.92),(16 121315.64),(17 122675.59),(18 123121.18),(19 123883.78),(20 125106.64),(21 126423.16),(22 128070.61),(23 129380.46),(24 130604.195),(25 131666.45),(26 132792.17),(27 134091.69),(28 136590.17),(29 139352.45),(30 140134.64),(31 139340.53),(32 139226.7),(33 138734.48),(34 138073.52),(35 137324.44),(36 138148.13),(37 140916.83),(38 143135.88),(39 144825),(40 146316.44),(41 146782.14),(42 145811.44),(43 144512.25),(44 143273.66),(45 142605.53),(46 140586.53),(47 137395.78),(48 135594.02),(49 134736.39),(50 133895.14),(51 133583.28),(52 132632.2),(53 131474.61),(54 131652.38),(55 133280.52),(56 134095.52),(57 134586.4),(58 135367.45),(59 134576.7),(60 135627.72),(61 136379.28),(62 136995.45),(63 138042.06),(64 138607.52),(65 138919.88),(66 139733.39),(67 140239.78),(68 141843.95),(69 143670.28),(70 145086.73),(71 146313.95),(72 146419.2),(73 146100.61),(74 146147.55),(75 146598.94),(76 145106.02),(77 143610.75),(78 142933.03),(79 142058.39),
(1 15957.934),(2 41086.14),(3 60196.156),(4 72862.24),(5 81667.44),(6 87071.8),(7 91909.38),(8 96645.07),(9 101380.64),(10 105522.54),(11 108608.39),(12 110760.836),(13 112308.88),(14 113394.97),(15 115631.44),(16 117774.71),(17 119138.48),(18 120371.97),(19 122177.01),(20 123506.18),(21 124733.914),(22 126198.086),(23 126721.02),(24 126859.93),(25 127580.45),(26 127989.25),(27 129931.73),(28 132702.39),(29 134255.78),(30 133828.53),(31 133674.13),(32 134216.39),(33 134891.8),(34 136448.27),(35 137864.06),(36 139462.39),(37 142013.44),(38 143772.13),(39 144238.36),(40 144851.02),(41 146575.45),(42 147427.84),(43 147679.58),(44 147274.55),(45 146749.67),(46 144895.88),(47 143334.11),(48 142131.31),(49 140442.22),(50 138497.83),(51 137719.84),(52 137307.61),(53 137522.13),(54 138060.5),(55 139567.44),(56 140868.27),(57 141812.34),(58 143279.58),(59 145532.58),(60 146046.53),(61 145855.16),(62 145396.45),(63 145568.9),(64 144782.58),(65 144358.27),(66 145336.25),(67 146050.38),(68 146701.36),(69 147651.36),(70 147561.06),(71 148449.86),(72 147853.45),(73 147192.89),(74 146508),(75 146390.88),(76 146739.61),(77 147250.61),(78 147713.27),(79 146339.5),
(1 15886.119),(2 40251.176),(3 58247.855),(4 70185.97),(5 78664.06),(6 84308.57),(7 88694.445),(8 92608.64),(9 95493.7),(10 99034.82),(11 102467.57),(12 105282.53),(13 106433.93),(14 106727.47),(15 106628.836),(16 106985.02),(17 107349.56),(18 108046.06),(19 109789.57),(20 110593.99),(21 110721.9),(22 110667.336),(23 110169.89),(24 110330.01),(25 112454.78),(26 114150.43),(27 114330.9),(28 114633.484),(29 115479.29),(30 114988.9),(31 114606.55),(32 114930.43),(33 114676.84),(34 115268.586),(35 116287.57),(36 118024.48),(37 119451.37),(38 121640.62),(39 123556.64),(40 124850.234),(41 126206.74),(42 127435.15),(43 128480.25),(44 128741.234),(45 129968.67),(46 131307.97),(47 132512.73),(48 134261.42),(49 132580.58),(50 132148.39),(51 133547.13),(52 133901.33),(53 133523.53),(54 133689.5),(55 133543.69),(56 133178.73),(57 132812.73),(58 131736.42),(59 130967.695),(60 131216.58),(61 130546.85),(62 129929.3),(63 129997.44),(64 130434.25),(65 130780.445),(66 131915.69),(67 132631.08),(68 133563.53),(69 133749.56),(70 133665.83),(71 133314.88),(72 132306.92),(73 132355.22),(74 132247.17),(75 131706.63),(76 129862.57),(77 129628.445),(78 129789.3),(79 129477.12),
(1 15805.841),(2 39860.52),(3 57737.395),(4 69330.95),(5 77961.73),(6 85006.76),(7 90030.84),(8 93470.5),(9 95342.76),(10 97085.19),(11 99192.34),(12 101856.25),(13 103898.61),(14 105766.42),(15 106773.78),(16 108126.52),(17 109480.92),(18 110186.055),(19 111138.31),(20 112033.48),(21 113182.09),(22 114658.61),(23 114692.22),(24 114277.26),(25 115184.16),(26 115689.22),(27 115241.07),(28 114780.15),(29 115180.65),(30 116301.28),(31 117960.35),(32 118075.81),(33 116868.83),(34 115532.05),(35 115364.055),(36 117647.51),(37 119895.016),(38 120697.77),(39 120570.195),(40 119943.61),(41 120609.29),(42 122873.39),(43 123778.49),(44 122974.58),(45 123066.68),(46 123328.41),(47 124054.29),(48 124870.61),(49 124977.07),(50 126319.055),(51 127790.61),(52 127879.336),(53 127264.64),(54 126152.984),(55 124669.625),(56 124408.05),(57 125943.61),(58 126652.56),(59 127202.48),(60 128044.58),(61 128839.41),(62 129454.086),(63 129629.46),(64 129708.984),(65 129821.35),(66 129804.35),(67 129697.1),(68 130648.64),(69 130923.39),(70 131912.72),(71 132352.33),(72 132466.45),(73 132860.17),(74 132847.9),(75 133096.95),(76 132819.25),(77 133111.44),(78 132539.05),(79 132144.88),
(1 15417.28),(2 39510.54),(3 57967.113),(4 70348.805),(5 78600.72),(6 84531.19),(7 88498.89),(8 91942.62),(9 94773.77),(10 97329.07),(11 99439.54),(12 101929.35),(13 103280.1),(14 104051.125),(15 104613.875),(16 104887.03),(17 105739.03),(18 107359.484),(19 108177.53),(20 108360.72),(21 109929.13),(22 111617.41),(23 112927.68),(24 114179.61),(25 114133.5),(26 114224.48),(27 114013.71),(28 114434.77),(29 115171.85),(30 115884.11),(31 116645.336),(32 116409.89),(33 116865.04),(34 116856.484),(35 117208.69),(36 117978.31),(37 118359.84),(38 119147.125),(39 118718.2),(40 117195.14),(41 117036.99),(42 117278.055),(43 117696.16),(44 117311.87),(45 117175.61),(46 117694.29),(47 118745.73),(48 120197.805),(49 121190.516),(50 121654.85),(51 122596.48),(52 124002.875),(53 125963.67),(54 127353.195),(55 128316.14),(56 128790.03),(57 128857.66),(58 129508.34),(59 128875.84),(60 128669.45),(61 128551.336),(62 128575.18),(63 129025.71),(64 130039.68),(65 130503.47),(66 130557.64),(67 131602.94),(68 133117.55),(69 133043.56),(70 132405.22),(71 131826.13),(72 132298.22),(73 133736.66),(74 133898.89),(75 134529.73),(76 134978.23),(77 134840.45),(78 134006.98),(79 132498.95),
(1 15211.496),(2 38353.137),(3 55434.203),(4 66550.41),(5 75210.56),(6 81367.41),(7 85257.64),(8 88914.62),(9 91405.77),(10 93522.41),(11 95896.734),(12 97883.34),(13 98768.03),(14 99623.92),(15 100225.22),(16 100808.63),(17 102193.97),(18 103950.97),(19 104800.93),(20 105779.266),(21 106365.32),(22 107050.05),(23 109261.48),(24 110658.72),(25 110706.375),(26 110727.92),(27 110413.86),(28 110003.06),(29 109558.72),(30 109332.336),(31 109694.6),(32 110434.13),(33 111695.01),(34 112650.74),(35 113037.32),(36 114700.85),(37 116417.31),(38 116726.75),(39 117061.83),(40 118040.82),(41 118707.21),(42 119129.44),(43 118148.89),(44 117469.89),(45 117543.92),(46 118002.21),(47 118753.85),(48 119473.8),(49 120675.83),(50 122488.72),(51 123628.75),(52 124025.51),(53 123656.14),(54 123190.13),(55 124450.875),(56 125756.59),(57 125331.66),(58 123757.984),(59 123172.445),(60 122891.41),(61 122500.36),(62 122689.5),(63 123346.03),(64 124011.71),(65 123485.555),(66 122711.41),(67 123963.67),(68 124933.09),(69 125112.49),(70 125176.62),(71 125339.57),(72 127269.945),(73 127932.48),(74 128214.664),(75 129073.336),(76 130806.664),(77 130975.13),(78 129879.67),(79 129838.27),
(1 15341.024),(2 38418.207),(3 54376.805),(4 64446.5),(5 72077),(6 77569.18),(7 82985.25),(8 88169.23),(9 91379.125),(10 93714.41),(11 95770.805),(12 96984.914),(13 97537.625),(14 98704.85),(15 99560.805),(16 100045.63),(17 100711.86),(18 101943.086),(19 102166.8),(20 102616.414),(21 103563.92),(22 103602.24),(23 104867.95),(24 105844.805),(25 106589.48),(26 108016.63),(27 109690.49),(28 110472.67),(29 110132.96),(30 109665.734),(31 108994.5),(32 109425.625),(33 110408.18),(34 111368.69),(35 111532.4),(36 112248.78),(37 114180.96),(38 115579.3),(39 115268.43),(40 115539.18),(41 117006.625),(42 118379.375),(43 119086.445),(44 120112.17),(45 121761.52),(46 122337.3),(47 123159.34),(48 123680.09),(49 124939.44),(50 126217.43),(51 126870.66),(52 126411.13),(53 124851.03),(54 123671.05),(55 123228.484),(56 123504.28),(57 123557.74),(58 124182.35),(59 123179.62),(60 121495.734),(61 121099.5),(62 122208.99),(63 122974.586),(64 123321.94),(65 122712.45),(66 122327.39),(67 122613.75),(68 121899.125),(69 121831.836),(70 122038.59),(71 121175.04),(72 121265.23),(73 123103.33),(74 124333.69),(75 126146.734),(76 127486.77),(77 127992.77),(78 128399.82),(79 128257.195),
(1 14653.5625),(2 36311.67),(3 51912.813),(4 63005.85),(5 71375.195),(6 76430.96),(7 81041.54),(8 85845.22),(9 88380.83),(10 90464.58),(11 91521.66),(12 91889.55),(13 90960.18),(14 90850.21),(15 91837.77),(16 91968.74),(17 91914.38),(18 91852.47),(19 92086.73),(20 93396.23),(21 95698.16),(22 97688.984),(23 98088.586),(24 98041.9),(25 99240.26),(26 100728.13),(27 101276.65),(28 102112.03),(29 103054.43),(30 103260.7),(31 102818.59),(32 102358.14),(33 102387.04),(34 102548.03),(35 102476.08),(36 103809.82),(37 105071.7),(38 106115.805),(39 106270.56),(40 106598.52),(41 108181.82),(42 109752.9),(43 109929.2),(44 110607.73),(45 111502.99),(46 113152.16),(47 113547.53),(48 113689.1),(49 114226.21),(50 113877.266),(51 114596.055),(52 115447.58),(53 115027.516),(54 115086.58),(55 115352.5),(56 115833.45),(57 116735.03),(58 116635.22),(59 116780.68),(60 116804.98),(61 117060.055),(62 117523.805),(63 118140.85),(64 118930.7),(65 118028.016),(66 116902.27),(67 117140.93),(68 117268.95),(69 117836.78),(70 117113.71),(71 116823.26),(72 117432.97),(73 118787.375),(74 119290.42),(75 119800.27),(76 119888.695),(77 120601.91),(78 120273.5),(79 120409.26),
(1 14649.07),(2 36806.402),(3 52789.777),(4 63536.836),(5 70912.11),(6 74845.37),(7 78052.43),(8 81250.58),(9 84073.6),(10 85563.99),(11 86344.07),(12 86928.98),(13 86317.34),(14 86476.06),(15 88054.82),(16 89394.84),(17 91145.39),(18 93075.71),(19 93874.086),(20 93888.96),(21 95563.56),(22 99039.66),(23 100529.086),(24 101028.85),(25 102129.266),(26 102893.89),(27 103526.78),(28 105029.12),(29 105691.62),(30 105893.734),(31 106129.38),(32 107065.445),(33 107667.85),(34 108949.27),(35 109842.42),(36 110948.54),(37 112356.414),(38 112220.12),(39 111275.17),(40 111489.195),(41 112174.805),(42 112680.06),(43 112757.734),(44 113769.09),(45 113828.42),(46 113089.81),(47 112120.016),(48 111675.4),(49 111487.41),(50 110518.98),(51 110731.45),(52 110736.06),(53 110665.23),(54 111538.61),(55 111636.266),(56 111484.27),(57 111859.336),(58 113081.805),(59 113670.195),(60 112875.07),(61 112872.96),(62 113707.71),(63 115021.516),(64 115609.96),(65 115071.57),(66 115219.68),(67 115127.62),(68 115659),(69 116448.28),(70 117022.36),(71 117400.695),(72 117791.96),(73 118155.87),(74 118171.984),(75 118338.055),(76 119256.57),(77 119939.93),(78 119261.234),(79 119037.36),
(1 14380.876),(2 35707.6),(3 50598.297),(4 60711.773),(5 67826.8),(6 71905.04),(7 74814.03),(8 77752.92),(9 80369.16),(10 82102.94),(11 83166.89),(12 83554.664),(13 83450.914),(14 84301.76),(15 85216.11),(16 86050.414),(17 87267.27),(18 89584.53),(19 90747.086),(20 91756.51),(21 93142.11),(22 95014.234),(23 95605.9),(24 96134.76),(25 97282.34),(26 97575.9),(27 97089.35),(28 97640.69),(29 98337.2),(30 99259.414),(31 100301.71),(32 100796.45),(33 101241.695),(34 101656.89),(35 100302.93),(36 100286.27),(37 101043.7),(38 100992.625),(39 101418.836),(40 101848.11),(41 101950.41),(42 102059.68),(43 103151.56),(44 103946.44),(45 103872.61),(46 103470.83),(47 102460.195),(48 102133.984),(49 101193.3),(50 101316.72),(51 102813.5),(52 103531.625),(53 103958.76),(54 104987.41),(55 105491.54),(56 106206.48),(57 106442.375),(58 106508.79),(59 107167.234),(60 106647.54),(61 107158.97),(62 108851.46),(63 111378.77),(64 112063.39),(65 111749.88),(66 111935.34),(67 111087.375),(68 110874.15),(69 111025.42),(70 111282),(71 111578.9),(72 112810.15),(73 113118.62),(74 112792.95),(75 112878.62),(76 114018.766),(77 115134.25),(78 115571.42),(79 115847.73),
