1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 51.682392),(2 61.604126),(3 69.68726),(4 74.378265),(5 77.01999),(6 79.362305),(7 81.54778),(8 83.38399),(9 85.06686),(10 86.96604),(11 87.81543),(12 88.86048),(13 88.89189),(14 89.86043),(15 91.31778),(16 92.28906),(17 92.40738),(18 92.94347),(19 93.129684),(20 93.887314),(21 93.32531),(22 93.77193),(23 94.19374),(24 94.66556),(25 94.22657),(26 94.84714),(27 95.01642),(28 94.17188),(29 94.82503),(30 95.1923),(31 94.97813),(32 95.52894),(33 94.81733),(34 95.19327),(35 95.499886),(36 94.74718),(37 94.6968),(38 95.1362),(39 95.56477),(40 95.655334),(41 95.95218),(42 95.40625),(43 96.855255),(44 96.632225),(45 96.229904),(46 97.5373),(47 97.71052),(48 97.68908),(49 98.51029),(50 99.75735),(51 100.43483),(52 100.45486),(53 101.27187),(54 102.19341),(55 102.04155),(56 103.068375),(57 104.510445),(58 104.95699),(59 105.347565),(60 106.46651),(61 107.664665),(62 108.21402),(63 109.48701),(64 110.05695),(65 111.59068),(66 113.02365),(67 113.58586),(68 114.87525),(69 116.004944),(70 116.41373),(71 117.72438),(72 119.00483),(73 120.46154),(74 122.198135),(75 123.52206),(76 123.629944),(77 124.94929),(78 124.74296),(79 125.25949),
(1 50.89668),(2 60.285152),(3 67.88012),(4 72.275536),(5 76.7733),(6 78.67928),(7 80.36212),(8 82.392166),(9 83.879364),(10 86.1659),(11 86.336334),(12 87.26476),(13 87.15941),(14 87.922935),(15 89.06995),(16 90.32401),(17 90.486824),(18 91.48958),(19 92.06026),(20 92.6693),(21 92.19335),(22 92.15304),(23 92.413376),(24 92.672424),(25 92.44836),(26 92.62502),(27 92.44688),(28 92.37832),(29 93.10404),(30 93.41315),(31 92.754456),(32 94.21958),(33 93.64616),(34 93.711136),(35 93.99246),(36 92.9958),(37 92.400566),(38 92.20267),(39 92.30846),(40 92.673416),(41 93.69198),(42 93.986786),(43 93.94943),(44 94.57707),(45 94.74718),(46 95.37572),(47 96.18195),(48 96.9839),(49 97.46878),(50 97.88059),(51 98.34281),(52 98.50944),(53 99.12744),(54 100.512634),(55 100.971855),(56 101.62932),(57 103.10904),(58 104.189026),(59 104.24295),(60 105.524),(61 106.026794),(62 107.80178),(63 109.50418),(64 109.86313),(65 111.383064),(66 112.61927),(67 113.068184),(68 115.07332),(69 115.791336),(70 116.1793),(71 117.612495),(72 119.54915),(73 120.71863),(74 122.39821),(75 122.501724),(76 122.76619),(77 122.87692),(78 123.35063),(79 124.528496),
(1 51.45669),(2 61.394016),(3 69.06724),(4 73.69813),(5 76.974106),(6 79.42986),(7 81.786194),(8 83.52412),(9 85.21171),(10 85.473625),(11 86.44899),(12 87.90239),(13 89.29255),(14 90.02604),(15 89.77522),(16 91.38186),(17 92.531395),(18 91.73599),(19 92.77139),(20 93.37353),(21 92.98404),(22 92.94423),(23 92.99814),(24 92.16862),(25 92.320175),(26 92.95717),(27 92.31471),(28 91.91775),(29 91.93767),(30 92.23295),(31 92.446434),(32 92.673416),(33 92.12501),(34 92.48756),(35 92.14865),(36 92.68667),(37 92.25629),(38 92.46701),(39 92.486),(40 92.073166),(41 93.62386),(42 93.52971),(43 94.01216),(44 95.25404),(45 95.00541),(46 95.49651),(47 95.81976),(48 97.346176),(49 98.49643),(50 98.992584),(51 99.6681),(52 100.26528),(53 101.40333),(54 102.10262),(55 102.45342),(56 102.846954),(57 103.84795),(58 104.45703),(59 104.892876),(60 106.33005),(61 105.99875),(62 106.65541),(63 107.58577),(64 107.507286),(65 109.11172),(66 109.87768),(67 110.07712),(68 112.10034),(69 112.81013),(70 114.08457),(71 114.328545),(72 116.40729),(73 117.287834),(74 119.54973),(75 120.49012),(76 120.64883),(77 123.13706),(78 123.97743),(79 125.128296),
(1 52.305214),(2 61.639137),(3 69.5389),(4 74.06546),(5 77.627975),(6 80.1016),(7 82.532265),(8 84.4748),(9 86.08987),(10 86.521614),(11 86.94029),(12 88.29825),(13 89.053825),(14 89.79819),(15 90.73969),(16 92.1192),(17 92.65244),(18 92.53887),(19 93.700386),(20 94.097984),(21 93.08269),(22 93.879265),(23 93.267296),(24 93.709435),(25 94.553635),(26 94.466705),(27 94.059395),(28 93.27239),(29 93.05353),(30 92.93776),(31 92.66536),(32 93.18575),(33 93.219795),(34 92.90448),(35 93.651855),(36 93.033646),(37 93.568596),(38 93.12505),(39 91.941315),(40 91.56795),(41 92.174515),(42 92.58663),(43 93.4429),(44 94.15692),(45 94.14912),(46 94.575165),(47 95.62889),(48 95.85486),(49 96.679306),(50 97.24509),(51 97.86773),(52 97.7188),(53 98.57824),(54 99.49047),(55 100.090576),(56 101.69187),(57 102.71834),(58 103.95484),(59 105.35686),(60 105.98252),(61 107.772316),(62 109.52056),(63 110.683716),(64 110.58118),(65 111.729195),(66 113.22574),(67 113.27645),(68 114.61612),(69 115.94668),(70 117.88666),(71 118.5106),(72 120.456795),(73 121.50236),(74 123.04143),(75 123.78833),(76 124.43506),(77 125.26009),(78 125.77056),(79 125.91451),
(1 51.419117),(2 60.966442),(3 69.21194),(4 72.865616),(5 77.54982),(6 79.17997),(7 81.53429),(8 82.46305),(9 84.13185),(10 84.88724),(11 85.79096),(12 86.25562),(13 87.3427),(14 88.122406),(15 88.24741),(16 89.679665),(17 90.75437),(18 91.155205),(19 92.364685),(20 91.23129),(21 91.517784),(22 91.61451),(23 91.94263),(24 92.16813),(25 91.76587),(26 91.81375),(27 91.84855),(28 91.23484),(29 91.859375),(30 91.36104),(31 91.52862),(32 90.59608),(33 90.63414),(34 91.186066),(35 91.58049),(36 91.176285),(37 91.195564),(38 91.1285),(39 90.812386),(40 90.58371),(41 91.93239),(42 92.37268),(43 93.96045),(44 94.75717),(45 95.47927),(46 95.17296),(47 95.355354),(48 95.69454),(49 95.87611),(50 96.08581),(51 96.82545),(52 96.79625),(53 96.78156),(54 98.13083),(55 99.949776),(56 100.74158),(57 101.58893),(58 101.495),(59 103.06684),(60 104.5456),(61 105.42174),(62 105.053696),(63 106.21011),(64 106.51534),(65 107.830475),(66 109.260666),(67 110.29803),(68 112.19589),(69 113.061424),(70 113.22242),(71 113.851974),(72 115.935455),(73 117.20281),(74 118.72574),(75 120.938034),(76 120.83279),(77 123.78062),(78 124.37571),(79 125.06005),
(1 50.78067),(2 59.55214),(3 67.586334),(4 71.08503),(5 75.62493),(6 78.52695),(7 80.722015),(8 82.48896),(9 83.80589),(10 84.06945),(11 84.93327),(12 85.87218),(13 86.71632),(14 87.92137),(15 87.7308),(16 89.49017),(17 89.4125),(18 90.070984),(19 90.57137),(20 90.34965),(21 90.308365),(22 91.09988),(23 90.85849),(24 90.36783),(25 91.086235),(26 90.89632),(27 91.50343),(28 90.636246),(29 90.63838),(30 90.44676),(31 91.06617),(32 90.95522),(33 90.395065),(34 91.7616),(35 92.04323),(36 91.46644),(37 91.23014),(38 91.19696),(39 91.33454),(40 90.58106),(41 90.97484),(42 90.83464),(43 91.61547),(44 92.379234),(45 92.77184),(46 92.90181),(47 93.684364),(48 93.80871),(49 93.99127),(50 93.89704),(51 94.76705),(52 95.02175),(53 96.54465),(54 97.07315),(55 98.17942),(56 98.55785),(57 99.53794),(58 101.320755),(59 102.15996),(60 103.49998),(61 104.04919),(62 104.30061),(63 106.23663),(64 105.75341),(65 106.86033),(66 106.48281),(67 106.258934),(68 106.71665),(69 108.63461),(70 108.79471),(71 109.209724),(72 110.5058),(73 111.794205),(74 112.79819),(75 114.443794),(76 115.30457),(77 117.07093),(78 118.105385),(79 119.13901),
(1 51.11071),(2 60.65796),(3 68.611824),(4 73.03736),(5 76.101456),(6 79.21558),(7 80.95864),(8 82.049934),(9 84.25554),(10 85.12363),(11 85.20774),(12 86.0974),(13 86.19576),(14 87.14951),(15 86.95643),(16 88.5754),(17 88.48596),(18 88.48633),(19 89.16824),(20 89.777),(21 89.36353),(22 88.989555),(23 88.594475),(24 88.84245),(25 89.47217),(26 89.55221),(27 90.268196),(28 89.670845),(29 90.232796),(30 90.53734),(31 91.02317),(32 90.910995),(33 90.63338),(34 90.67853),(35 91.476364),(36 92.01575),(37 91.434456),(38 91.908394),(39 90.992645),(40 91.98938),(41 92.07271),(42 92.33994),(43 92.809654),(44 93.492714),(45 94.02531),(46 94.1724),(47 95.14331),(48 95.55702),(49 95.99457),(50 97.13208),(51 97.217514),(52 95.46621),(53 97.47414),(54 97.88462),(55 98.44106),(56 99.36557),(57 99.56253),(58 99.59687),(59 101.191864),(60 103.14952),(61 103.59256),(62 103.984146),(63 105.9076),(64 106.29639),(65 107.04674),(66 107.75685),(67 108.43022),(68 110.06353),(69 112.10584),(70 112.38569),(71 112.90387),(72 113.41944),(73 114.28835),(74 115.09475),(75 116.68709),(76 116.35168),(77 117.311035),(78 118.009125),(79 118.64479),
(1 50.553932),(2 59.872643),(3 68.14416),(4 71.80516),(5 75.41038),(6 77.94199),(7 78.89079),(8 80.47659),(9 81.5471),(10 82.98407),(11 83.10139),(12 84.153244),(13 85.66528),(14 85.25134),(15 85.82148),(16 86.783),(17 88.24672),(18 87.977554),(19 88.05624),(20 88.53486),(21 88.31815),(22 88.19975),(23 88.1609),(24 88.71344),(25 89.5759),(26 89.456375),(27 89.39421),(28 89.047615),(29 89.76148),(30 90.0707),(31 89.64297),(32 89.60816),(33 89.793144),(34 89.956665),(35 90.338524),(36 90.81661),(37 89.5522),(38 89.11554),(39 88.78059),(40 88.654724),(41 89.46826),(42 90.36086),(43 91.924805),(44 92.56526),(45 92.566925),(46 93.437584),(47 93.80315),(48 94.198296),(49 94.92576),(50 95.42632),(51 95.060684),(52 95.28205),(53 94.923584),(54 96.890564),(55 98.551575),(56 99.27674),(57 101.07655),(58 102.74928),(59 104.46232),(60 104.93659),(61 105.84069),(62 105.79567),(63 106.50576),(64 106.29612),(65 107.53915),(66 108.87017),(67 108.70591),(68 109.832726),(69 109.13022),(70 111.437645),(71 111.29792),(72 112.35444),(73 112.649185),(74 112.80742),(75 114.75932),(76 115.58887),(77 116.788506),(78 116.948616),(79 118.37075),
(1 51.18868),(2 60.179523),(3 68.18399),(4 72.25042),(5 75.5963),(6 78.32523),(7 79.42116),(8 81.08373),(9 82.38021),(10 83.3002),(11 83.84937),(12 84.98459),(13 85.3521),(14 85.72925),(15 86.60026),(16 87.84414),(17 88.20436),(18 88.68021),(19 89.43764),(20 88.84558),(21 88.630104),(22 88.85128),(23 88.64971),(24 88.37936),(25 88.39485),(26 88.48923),(27 88.51857),(28 88.74013),(29 88.77352),(30 89.038124),(31 88.419464),(32 88.49091),(33 88.697044),(34 88.593414),(35 88.052956),(36 88.2997),(37 88.50422),(38 88.23995),(39 88.261),(40 87.93727),(41 88.90343),(42 88.92206),(43 90.329735),(44 90.79157),(45 91.56159),(46 91.37988),(47 93.04198),(48 92.96187),(49 93.81434),(50 94.420845),(51 95.464),(52 94.88975),(53 96.80927),(54 96.60804),(55 97.99336),(56 98.034225),(57 99.78195),(58 99.97059),(59 101.58067),(60 102.80665),(61 103.29772),(62 105.14645),(63 106.65901),(64 106.99763),(65 108.69318),(66 109.264206),(67 110.3429),(68 111.58698),(69 112.74994),(70 114.078156),(71 114.96641),(72 115.18749),(73 116.80214),(74 117.8058),(75 118.24093),(76 118.743576),(77 119.84897),(78 121.57482),(79 122.5897),
(1 49.162067),(2 58.225784),(3 65.90727),(4 69.73061),(5 73.45833),(6 75.75378),(7 77.899925),(8 79.88005),(9 80.237305),(10 81.61309),(11 83.13651),(12 84.14484),(13 84.52651),(14 85.37198),(15 85.40348),(16 86.50373),(17 87.09339),(18 87.12876),(19 88.134674),(20 87.847664),(21 87.85166),(22 87.40512),(23 87.94135),(24 87.979095),(25 87.48337),(26 87.629196),(27 87.80918),(28 87.23668),(29 87.032036),(30 87.0717),(31 86.65791),(32 85.9275),(33 86.1741),(34 85.96647),(35 85.73766),(36 86.24602),(37 86.341095),(38 85.27686),(39 86.0671),(40 86.540726),(41 87.06645),(42 87.29058),(43 87.894844),(44 87.89201),(45 88.65776),(46 88.8444),(47 89.542625),(48 90.27304),(49 91.6686),(50 91.796974),(51 91.468864),(52 91.48395),(53 92.123665),(54 93.13522),(55 93.561356),(56 94.58865),(57 95.82833),(58 97.5935),(59 98.82476),(60 98.5351),(61 99.02477),(62 100.635056),(63 101.38876),(64 101.81329),(65 103.38104),(66 104.55229),(67 105.367065),(68 106.490486),(69 108.50751),(70 109.31226),(71 110.62834),(72 111.596306),(73 112.61821),(74 113.57882),(75 113.45835),(76 114.51997),(77 115.112236),(78 115.55417),(79 115.348495),
(1 49.880756),(2 58.376698),(3 66.04909),(4 70.31068),(5 74.6342),(6 77.11169),(7 79.01241),(8 81.25635),(9 83.23039),(10 83.66821),(11 85.486946),(12 85.93837),(13 86.8442),(14 86.76725),(15 87.56662),(16 88.49768),(17 89.72009),(18 89.41659),(19 89.89503),(20 89.957184),(21 88.960945),(22 89.02997),(23 89.02713),(24 88.68275),(25 88.20404),(26 88.44486),(27 87.98761),(28 88.43672),(29 88.60136),(30 88.68978),(31 88.71672),(32 88.166214),(33 88.44474),(34 88.00117),(35 88.725044),(36 88.79084),(37 87.426544),(38 87.77976),(39 87.716866),(40 87.123695),(41 88.58954),(42 88.35223),(43 88.951904),(44 89.353905),(45 89.14552),(46 88.62065),(47 89.927605),(48 90.21621),(49 92.15537),(50 92.26413),(51 93.24053),(52 93.60276),(53 95.414024),(54 94.908226),(55 96.4548),(56 96.75499),(57 98.326035),(58 100.03539),(59 101.0128),(60 101.170425),(61 101.30228),(62 102.47481),(63 104.72911),(64 104.67862),(65 104.89855),(66 107.32899),(67 106.68532),(68 108.81388),(69 110.03774),(70 111.10484),(71 112.41813),(72 112.62942),(73 113.73037),(74 115.44535),(75 116.14859),(76 116.8375),(77 117.9532),(78 119.38033),(79 119.32076),
(1 48.777714),(2 57.968708),(3 66.233795),(4 70.67747),(5 74.45619),(6 76.213554),(7 78.619156),(8 79.694565),(9 81.266075),(10 82.39571),(11 83.30259),(12 83.11486),(13 84.031815),(14 83.81794),(15 83.85287),(16 85.07026),(17 85.50759),(18 85.43895),(19 85.75189),(20 85.5647),(21 85.12624),(22 85.41951),(23 86.6787),(24 86.963974),(25 86.576866),(26 86.04377),(27 86.23128),(28 84.86715),(29 86.25534),(30 86.021194),(31 85.12149),(32 84.90223),(33 86.08156),(34 85.78717),(35 85.88756),(36 85.45315),(37 84.99824),(38 85.291084),(39 85.751526),(40 86.21721),(41 87.91252),(42 87.65119),(43 87.970184),(44 88.183525),(45 87.70543),(46 87.36341),(47 88.30592),(48 88.68889),(49 89.70643),(50 91.315315),(51 91.46462),(52 92.341675),(53 92.68305),(54 92.710106),(55 93.82526),(56 94.04135),(57 95.72472),(58 97.508095),(59 98.64014),(60 98.75119),(61 98.712585),(62 100.60916),(63 102.900764),(64 102.73808),(65 103.56703),(66 103.64752),(67 105.31893),(68 106.54641),(69 107.92852),(70 107.482925),(71 109.48082),(72 109.93744),(73 110.569),(74 112.0693),(75 112.00197),(76 113.398125),(77 114.52059),(78 115.18855),(79 115.97399),
(1 49.529564),(2 58.575943),(3 65.802536),(4 69.68477),(5 73.00657),(6 75.71344),(7 77.904015),(8 80.3583),(9 80.48072),(10 81.8432),(11 82.51342),(12 83.11351),(13 83.11214),(14 84.12639),(15 84.46657),(16 85.257706),(17 85.662766),(18 86.33359),(19 86.39474),(20 86.37301),(21 86.310524),(22 86.66478),(23 86.67287),(24 86.62884),(25 86.162254),(26 86.395065),(27 86.90646),(28 86.42005),(29 86.96967),(30 87.52443),(31 86.98338),(32 86.885414),(33 86.779625),(34 86.47124),(35 87.55382),(36 86.53838),(37 86.35839),(38 86.492325),(39 86.84714),(40 86.27928),(41 87.47546),(42 87.456276),(43 88.5632),(44 88.502335),(45 88.12308),(46 87.3948),(47 88.35818),(48 89.788284),(49 90.72529),(50 90.94382),(51 91.757576),(52 92.37006),(53 93.56145),(54 93.56154),(55 94.48959),(56 95.59086),(57 96.464386),(58 98.58921),(59 99.33576),(60 98.61179),(61 99.16117),(62 101.116554),(63 102.60497),(64 103.569244),(65 104.86846),(66 105.35106),(67 105.5978),(68 107.21032),(69 107.45472),(70 108.59386),(71 109.71538),(72 110.80241),(73 112.15759),(74 114.33941),(75 114.951675),(76 115.3752),(77 115.73957),(78 115.89547),(79 117.03385),
(1 49.723064),(2 58.821712),(3 66.02574),(4 70.15864),(5 72.98124),(6 75.88429),(7 78.49644),(8 80.055954),(9 81.26024),(10 81.46694),(11 82.5983),(12 83.11964),(13 83.53234),(14 83.54821),(15 84.54127),(16 85.200676),(17 85.85969),(18 86.36465),(19 86.42793),(20 86.42347),(21 86.415955),(22 87.0209),(23 86.69864),(24 87.64313),(25 87.04259),(26 87.10285),(27 87.00676),(28 86.19067),(29 86.62437),(30 86.92661),(31 87.252464),(32 87.52941),(33 87.12253),(34 86.89445),(35 87.4014),(36 87.063774),(37 86.934845),(38 87.21386),(39 87.067635),(40 86.61999),(41 87.58115),(42 87.21311),(43 87.984344),(44 87.91906),(45 88.34397),(46 87.879196),(47 89.3029),(48 90.21514),(49 91.53169),(50 91.885345),(51 92.91422),(52 93.480125),(53 93.63342),(54 93.932076),(55 95.05348),(56 94.565445),(57 96.66185),(58 97.76846),(59 98.20247),(60 99.62692),(61 99.54764),(62 99.83894),(63 101.00673),(64 101.5935),(65 101.74329),(66 103.199646),(67 103.83214),(68 104.447266),(69 105.70547),(70 106.193954),(71 107.21027),(72 107.084755),(73 107.31935),(74 108.51916),(75 110.48157),(76 111.01351),(77 111.77854),(78 111.6437),(79 111.75364),
(1 48.963696),(2 56.918427),(3 65.13027),(4 70.29411),(5 73.07296),(6 75.166405),(7 77.59363),(8 79.46943),(9 81.344826),(10 81.71609),(11 82.84747),(12 83.42452),(13 83.86179),(14 83.72514),(15 84.51208),(16 85.0041),(17 85.639725),(18 85.54639),(19 86.28421),(20 85.76643),(21 86.45534),(22 86.80777),(23 86.748764),(24 86.51103),(25 86.64032),(26 86.1307),(27 85.77512),(28 85.55459),(29 85.75239),(30 85.77981),(31 85.50686),(32 85.635216),(33 85.8208),(34 85.354965),(35 86.364784),(36 86.14989),(37 86.20961),(38 86.57155),(39 87.22087),(40 86.385155),(41 87.08068),(42 87.60469),(43 87.62418),(44 87.28625),(45 87.26634),(46 87.67985),(47 88.98054),(48 89.509895),(49 90.66701),(50 90.796364),(51 90.72885),(52 91.22643),(53 92.49852),(54 92.08093),(55 93.12943),(56 92.92447),(57 94.43533),(58 95.16563),(59 95.1831),(60 96.000595),(61 95.94996),(62 97.53858),(63 98.665306),(64 99.43025),(65 99.835236),(66 100.124794),(67 101.69158),(68 102.521225),(69 104.28414),(70 103.6757),(71 105.226715),(72 105.313896),(73 106.197845),(74 107.113785),(75 108.66748),(76 109.18734),(77 109.72409),(78 110.44254),(79 110.3592),
(1 47.922176),(2 56.89148),(3 64.585236),(4 69.30446),(5 72.86157),(6 75.00379),(7 77.65487),(8 79.70064),(9 80.18134),(10 81.538605),(11 82.1914),(12 82.99319),(13 83.73406),(14 84.36002),(15 86.01883),(16 86.71343),(17 86.72026),(18 86.62405),(19 87.51744),(20 87.55668),(21 87.44149),(22 87.18728),(23 87.9062),(24 87.179565),(25 87.41849),(26 86.82126),(27 87.58496),(28 86.95782),(29 86.80199),(30 86.52317),(31 86.2676),(32 86.49592),(33 86.59806),(34 85.97691),(35 86.683014),(36 86.00506),(37 85.936516),(38 85.95459),(39 87.236084),(40 86.47387),(41 87.343315),(42 87.667885),(43 89.26346),(44 88.68541),(45 88.849884),(46 88.97298),(47 90.71574),(48 91.534935),(49 92.481575),(50 92.682495),(51 93.00732),(52 93.21757),(53 93.595146),(54 94.48485),(55 94.53284),(56 95.55834),(57 97.36933),(58 98.49215),(59 99.0724),(60 99.41588),(61 99.780495),(62 100.88165),(63 102.30472),(64 102.24717),(65 102.76068),(66 103.82835),(67 104.91209),(68 105.29147),(69 105.33998),(70 105.80768),(71 107.30732),(72 107.80807),(73 108.30905),(74 108.586266),(75 110.47018),(76 110.6302),(77 111.43782),(78 111.91569),(79 112.70816),
(1 48.05293),(2 56.49401),(3 63.895725),(4 67.904625),(5 70.62289),(6 72.525185),(7 74.393745),(8 77.20186),(9 77.878525),(10 78.88041),(11 79.592804),(12 79.342),(13 80.08039),(14 80.940125),(15 82.78926),(16 82.824165),(17 83.69719),(18 82.83095),(19 83.78245),(20 84.617256),(21 84.62765),(22 84.9274),(23 85.47684),(24 84.816605),(25 84.764046),(26 84.51616),(27 85.54302),(28 85.39192),(29 85.16862),(30 84.86293),(31 85.16126),(32 85.43365),(33 84.116),(34 84.46287),(35 84.85034),(36 85.24928),(37 83.996765),(38 83.57393),(39 84.36446),(40 85.06615),(41 85.95913),(42 86.1339),(43 87.919876),(44 88.29251),(45 89.198326),(46 89.61938),(47 90.25225),(48 90.76795),(49 91.96998),(50 92.02208),(51 92.48779),(52 92.62654),(53 93.28959),(54 94.31933),(55 95.21937),(56 96.19641),(57 97.63708),(58 98.86194),(59 98.63981),(60 99.43251),(61 99.06828),(62 100.179),(63 101.47884),(64 101.88748),(65 102.00917),(66 103.27682),(67 103.751625),(68 104.73592),(69 105.521645),(70 106.352974),(71 106.60163),(72 107.26324),(73 108.160446),(74 109.09362),(75 110.08534),(76 110.0313),(77 111.31909),(78 111.38099),(79 110.354774),
(1 48.0709),(2 56.840492),(3 63.8772),(4 67.821495),(5 70.69685),(6 73.23283),(7 75.22962),(8 76.67875),(9 77.87066),(10 79.665085),(11 80.071724),(12 80.86191),(13 82.13237),(14 83.369736),(15 84.73678),(16 85.11301),(17 85.21514),(18 84.73151),(19 85.06877),(20 85.41148),(21 86.141075),(22 86.94273),(23 87.15694),(24 88.04357),(25 87.92815),(26 86.62664),(27 86.76555),(28 86.334114),(29 87.187645),(30 87.07831),(31 86.723114),(32 86.93084),(33 86.84979),(34 87.092964),(35 87.21526),(36 86.83975),(37 86.30529),(38 86.72062),(39 87.477585),(40 87.15839),(41 87.37667),(42 87.85946),(43 87.695305),(44 87.932686),(45 88.06709),(46 88.89575),(47 89.6752),(48 89.44821),(49 89.89037),(50 90.6442),(51 90.86773),(52 91.139244),(53 91.8002),(54 92.04248),(55 92.60523),(56 93.73211),(57 95.51954),(58 96.26633),(59 96.7896),(60 97.72969),(61 98.5861),(62 100.03581),(63 100.7251),(64 100.88083),(65 102.375565),(66 102.451324),(67 102.861626),(68 104.02237),(69 104.22877),(70 104.67709),(71 104.86755),(72 105.126945),(73 105.54849),(74 107.05499),(75 107.19083),(76 107.6897),(77 108.967316),(78 110.21763),(79 109.9413),
