1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 227122.64),(2 619736.94),(3 1191533.9),(4 1963317.6),(5 2805551.3),(6 3590965.8),(7 4427659.5),(8 5271096.5),(9 6056567.5),(10 6864248.5),(11 7799810),(12 8643026),(13 9634541),(14 10743433),(15 11886117),(16 13140669),(17 14544432),(18 15996008),(19 17682094),(20 19360334),(21 21041500),(22 22847210),(23 24809930),(24 26664818),(25 28776890),(26 30999762),(27 33243654),(28 35698996),(29 38259108),(30 40514292),(31 43081024),(32 45605716),(33 48064460),(34 50652240),(35 53295840),(36 55571804),(37 58006420),(38 60349788),(39 62297010),(40 64172236),(41 66163700),(42 67644610),(43 69218760),(44 70741800),(45 71989080),(46 73059990),(47 74217240),(48 74894856),(49 75776540),(50 76676080),(51 77493160),(52 78352760),(53 79500470),(54 80287890),(55 81215190),(56 82166776),(57 82988536),(58 83763864),(59 84722970),(60 85310664),(61 86025430),(62 86862940),(63 87625540),(64 88321976),(65 89574070),(66 90555960),(67 91803000),(68 93247750),(69 94673090),(70 95883710),(71 97711560),(72 99247510),(73 100784936),(74 102542570),(75 104278184),(76 105661720),(77 107368184),(78 108797416),(79 110111850),
(1 54.25482),(2 63.84095),(3 70.85804),(4 74.99803),(5 79.49006),(6 82.28642),(7 85.02174),(8 86.129555),(9 86.253136),(10 87.55293),(11 88.89752),(12 90.78018),(13 91.00715),(14 92.05892),(15 95.59353),(16 95.39143),(17 96.28858),(18 97.90985),(19 97.38478),(20 97.11639),(21 97.51159),(22 97.55322),(23 97.418816),(24 97.1697),(25 97.44486),(26 97.45325),(27 97.2955),(28 98.08182),(29 97.88514),(30 99.01493),(31 98.743225),(32 99.771614),(33 100.551476),(34 101.61971),(35 101.35609),(36 104.03311),(37 107.16484),(38 107.97136),(39 109.58663),(40 110.06945),(41 110.57813),(42 112.394585),(43 112.24643),(44 112.42203),(45 114.89996),(46 114.53273),(47 115.265625),(48 115.17254),(49 114.675934),(50 114.8523),(51 115.44068),(52 114.30893),(53 114.49754),(54 113.11445),(55 113.05499),(56 112.32924),(57 111.43332),(58 111.36736),(59 111.48119),(60 111.09482),(61 110.78531),(62 111.86736),(63 111.454735),(64 111.24447),(65 111.98312),(66 111.07538),(67 111.19669),(68 110.76254),(69 112.10116),(70 112.75129),(71 113.25022),(72 113.254555),(73 114.35005),(74 114.729485),(75 114.96109),(76 114.94949),(77 114.63934),(78 113.81646),(79 112.78223),
(1 53.019745),(2 62.654564),(3 69.55539),(4 72.94541),(5 77.51586),(6 80.18055),(7 82.02956),(8 83.45559),(9 85.961845),(10 87.073845),(11 88.19462),(12 90.13954),(13 90.38161),(14 91.97898),(15 93.81434),(16 93.463745),(17 93.96121),(18 94.814926),(19 95.15787),(20 94.00953),(21 94.1266),(22 94.96458),(23 94.95511),(24 94.72188),(25 95.51124),(26 95.90068),(27 96.06234),(28 96.85891),(29 98.2827),(30 97.03382),(31 96.64457),(32 97.80682),(33 96.94939),(34 97.08417),(35 98.21642),(36 99.11094),(37 100.658066),(38 100.78381),(39 101.62139),(40 102.022514),(41 103.31642),(42 103.57783),(43 104.60134),(44 105.50872),(45 106.0679),(46 106.25756),(47 105.93659),(48 106.73014),(49 107.23373),(50 106.29906),(51 106.36655),(52 106.77187),(53 106.539856),(54 107.3844),(55 107.833855),(56 108.25765),(57 109.91249),(58 110.53266),(59 111.979355),(60 112.01569),(61 113.06409),(62 113.23352),(63 114.38171),(64 114.54609),(65 113.51977),(66 114.20548),(67 113.32631),(68 114.049355),(69 114.04439),(70 114.40227),(71 114.87583),(72 113.951836),(73 115.58766),(74 116.27947),(75 117.031944),(76 117.49569),(77 116.35809),(78 115.648254),(79 115.67842),
(1 53.956215),(2 62.699715),(3 69.65279),(4 73.889305),(5 78.51071),(6 81.48666),(7 83.268074),(8 85.87425),(9 87.04009),(10 88.944824),(11 90.70132),(12 92.1094),(13 93.75749),(14 96.625084),(15 98.761215),(16 98.862175),(17 99.54052),(18 101.52196),(19 101.47169),(20 102.48998),(21 102.53308),(22 103.65354),(23 103.438286),(24 102.30265),(25 102.963),(26 102.80293),(27 102.586266),(28 102.367294),(29 103.14001),(30 103.63028),(31 104.5209),(32 105.50761),(33 105.34064),(34 104.75288),(35 106.29127),(36 106.95883),(37 108.651985),(38 111.00689),(39 111.94059),(40 113.006615),(41 114.223434),(42 115.17703),(43 115.11768),(44 115.6783),(45 115.968544),(46 116.443565),(47 115.97583),(48 115.30876),(49 115.80529),(50 115.38418),(51 115.000786),(52 115.11415),(53 115.13441),(54 113.48391),(55 112.145706),(56 112.90435),(57 113.797),(58 114.48667),(59 113.817314),(60 114.86587),(61 114.98123),(62 116.96162),(63 116.72315),(64 114.96625),(65 114.986244),(66 115.566345),(67 115.96578),(68 116.004875),(69 116.6196),(70 115.88433),(71 116.80407),(72 117.733444),(73 118.99863),(74 119.22739),(75 119.94727),(76 119.18213),(77 119.3942),(78 118.62582),(79 116.827446),
(1 53.653564),(2 62.79253),(3 69.89477),(4 73.71956),(5 78.69428),(6 81.62189),(7 83.26928),(8 84.10963),(9 85.587006),(10 87.21339),(11 88.12647),(12 88.44914),(13 88.9774),(14 91.8585),(15 92.60467),(16 93.1733),(17 93.41958),(18 95.00826),(19 96.45213),(20 96.5828),(21 96.49814),(22 95.86104),(23 96.48639),(24 96.449646),(25 96.1123),(26 95.44643),(27 95.61816),(28 96.13464),(29 97.00343),(30 98.441154),(31 99.30193),(32 100.91774),(33 100.87777),(34 101.47454),(35 103.436745),(36 104.868065),(37 105.85205),(38 105.86065),(39 107.1444),(40 107.78934),(41 109.33931),(42 110.249916),(43 112.00932),(44 113.44989),(45 114.46597),(46 115.071785),(47 116.13242),(48 117.49158),(49 116.66347),(50 116.895485),(51 117.52018),(52 116.781044),(53 117.35347),(54 117.29216),(55 116.70817),(56 116.1689),(57 116.40121),(58 115.71654),(59 116.02491),(60 115.71634),(61 115.07813),(62 114.458595),(63 115.64852),(64 115.09911),(65 114.36695),(66 115.259056),(67 114.61323),(68 113.64609),(69 113.63487),(70 114.50462),(71 115.0292),(72 115.1698),(73 115.7179),(74 116.327225),(75 115.51572),(76 115.213806),(77 115.49388),(78 114.586784),(79 114.808876),
(1 53.4794),(2 61.975975),(3 69.35728),(4 73.70247),(5 78.40123),(6 81.16193),(7 83.6983),(8 85.32024),(9 87.045074),(10 88.67426),(11 90.891045),(12 91.68169),(13 93.5005),(14 94.23067),(15 96.12706),(16 96.39519),(17 96.77851),(18 97.51981),(19 96.665276),(20 96.93224),(21 96.73357),(22 97.52649),(23 97.642006),(24 97.804054),(25 98.2226),(26 97.33585),(27 98.06081),(28 97.2683),(29 99.19496),(30 100.17715),(31 99.801216),(32 100.87136),(33 100.31294),(34 100.283485),(35 100.86873),(36 101.75459),(37 102.416405),(38 105.11979),(39 105.54951),(40 105.395386),(41 106.53342),(42 106.49234),(43 106.28581),(44 106.44803),(45 107.52673),(46 107.62175),(47 107.68326),(48 107.407),(49 106.938385),(50 107.02745),(51 106.33893),(52 106.17449),(53 105.107475),(54 105.97479),(55 105.99617),(56 104.85339),(57 106.176216),(58 106.85599),(59 106.441414),(60 107.749176),(61 109.51254),(62 110.635376),(63 111.25515),(64 111.823425),(65 112.059746),(66 112.22789),(67 113.407425),(68 114.14496),(69 114.117004),(70 113.871956),(71 114.40547),(72 115.63169),(73 117.52482),(74 118.43689),(75 118.55592),(76 117.77981),(77 117.40982),(78 115.44024),(79 115.14419),
(1 54.079266),(2 63.05916),(3 68.885666),(4 73.0529),(5 77.95005),(6 80.92361),(7 84.30284),(8 85.326904),(9 87.126656),(10 89.00058),(11 89.63061),(12 90.98389),(13 93.26154),(14 94.82689),(15 96.104485),(16 97.34283),(17 98.61638),(18 98.951515),(19 98.86245),(20 99.64001),(21 99.091576),(22 100.62845),(23 100.291695),(24 100.53415),(25 101.15946),(26 101.44129),(27 101.78526),(28 101.65108),(29 102.22521),(30 102.30808),(31 103.06838),(32 103.59094),(33 103.534164),(34 103.86785),(35 104.06611),(36 104.273895),(37 105.30224),(38 105.91831),(39 107.01867),(40 108.44294),(41 108.68197),(42 109.17685),(43 109.26699),(44 109.10976),(45 110.345825),(46 110.111885),(47 110.51665),(48 110.43874),(49 109.00912),(50 109.12593),(51 108.764465),(52 108.577),(53 109.37853),(54 110.899055),(55 111.46351),(56 111.36293),(57 112.21877),(58 112.94491),(59 113.01374),(60 114.29658),(61 115.72297),(62 115.376015),(63 116.77378),(64 116.91341),(65 118.35533),(66 119.22402),(67 120.398575),(68 119.343864),(69 118.793205),(70 119.92385),(71 120.38652),(72 120.24241),(73 121.39907),(74 122.72636),(75 121.8642),(76 122.34189),(77 122.75475),(78 121.361275),(79 120.496826),
(1 52.92699),(2 61.448658),(3 67.48294),(4 72.80994),(5 75.5724),(6 79.07308),(7 81.691696),(8 82.74436),(9 84.619125),(10 86.60427),(11 86.95472),(12 88.32),(13 89.73612),(14 91.45909),(15 92.50185),(16 92.959465),(17 93.33239),(18 95.0247),(19 94.86009),(20 95.23309),(21 94.41264),(22 95.04725),(23 95.17988),(24 94.59781),(25 95.49075),(26 94.474),(27 96.488335),(28 96.66167),(29 96.921814),(30 97.569916),(31 97.750885),(32 98.83999),(33 99.55974),(34 101.09748),(35 100.854324),(36 101.41211),(37 103.218094),(38 104.636444),(39 105.65638),(40 105.75872),(41 106.23178),(42 107.7468),(43 107.56362),(44 107.85901),(45 107.73992),(46 109.09826),(47 109.33216),(48 108.843864),(49 109.4355),(50 109.06498),(51 109.7149),(52 109.66554),(53 109.42516),(54 109.64772),(55 109.02102),(56 109.07388),(57 110.794785),(58 110.3182),(59 109.714516),(60 110.21142),(61 110.392296),(62 111.11492),(63 111.311066),(64 111.660965),(65 111.19656),(66 111.55328),(67 110.79847),(68 111.64496),(69 110.60846),(70 111.39109),(71 112.34814),(72 112.34617),(73 112.317245),(74 113.320724),(75 113.12742),(76 113.024345),(77 113.66249),(78 112.39244),(79 112.26534),
(1 54.43571),(2 63.51835),(3 69.54189),(4 74.28307),(5 79.106766),(6 81.80746),(7 84.900536),(8 86.46311),(9 87.83736),(10 88.78447),(11 89.82034),(12 92.478645),(13 92.88609),(14 95.13966),(15 97.458176),(16 97.354164),(17 98.46066),(18 99.84068),(19 98.90867),(20 98.7461),(21 98.68222),(22 100.3691),(23 100.07974),(24 98.93137),(25 100.506714),(26 99.55004),(27 100.101555),(28 99.88498),(29 99.287964),(30 99.986244),(31 99.71124),(32 100.14386),(33 98.59716),(34 99.36301),(35 99.98806),(36 99.89768),(37 101.11316),(38 101.18863),(39 102.441986),(40 102.47221),(41 103.19258),(42 104.456795),(43 105.274284),(44 105.51971),(45 106.173996),(46 106.61422),(47 106.25702),(48 106.47114),(49 105.84926),(50 106.13045),(51 106.00316),(52 105.90149),(53 105.9247),(54 106.39627),(55 106.59988),(56 107.82739),(57 108.41425),(58 109.30537),(59 110.48616),(60 112.036194),(61 112.419556),(62 113.48804),(63 113.90772),(64 114.25981),(65 114.25661),(66 114.78611),(67 115.430824),(68 115.803444),(69 115.67628),(70 116.08415),(71 117.01339),(72 117.08535),(73 118.084114),(74 118.2337),(75 118.810165),(76 119.2845),(77 118.90724),(78 117.87468),(79 116.881935),
(1 52.210392),(2 61.01129),(3 66.62121),(4 71.56711),(5 75.295395),(6 78.14101),(7 81.14048),(8 82.88642),(9 83.572556),(10 85.10111),(11 86.16777),(12 87.66861),(13 89.87764),(14 91.943306),(15 94.66859),(16 95.599045),(17 95.871155),(18 96.28835),(19 96.00651),(20 96.88681),(21 97.011116),(22 97.23242),(23 97.708885),(24 97.972946),(25 96.53651),(26 97.57152),(27 99.01038),(28 98.719574),(29 98.80395),(30 99.8801),(31 99.129776),(32 99.61503),(33 99.36412),(34 99.31209),(35 99.36463),(36 99.98065),(37 100.86206),(38 102.7191),(39 103.350685),(40 103.19098),(41 104.68204),(42 105.93569),(43 106.07677),(44 105.51375),(45 106.84092),(46 107.295204),(47 106.8038),(48 106.75545),(49 105.825386),(50 105.07319),(51 103.6919),(52 104.06744),(53 104.089134),(54 104.89106),(55 105.63445),(56 105.59383),(57 106.32897),(58 106.84379),(59 107.69415),(60 108.53141),(61 108.27019),(62 109.39014),(63 109.778244),(64 109.62212),(65 109.90707),(66 110.672424),(67 110.903725),(68 111.098526),(69 110.84966),(70 112.147255),(71 112.174286),(72 113.791954),(73 114.533745),(74 116.4013),(75 115.648056),(76 115.85594),(77 115.47183),(78 114.09057),(79 112.78636),
(1 52.31525),(2 61.609642),(3 66.83275),(4 71.751114),(5 75.791),(6 78.35742),(7 81.46655),(8 82.51405),(9 83.825714),(10 84.66477),(11 86.157776),(12 86.83847),(13 88.543976),(14 89.9175),(15 91.83585),(16 91.880615),(17 92.47675),(18 92.74524),(19 92.85935),(20 93.01078),(21 91.839),(22 92.42013),(23 93.7899),(24 92.87847),(25 93.01353),(26 92.2906),(27 93.09212),(28 93.62529),(29 94.21875),(30 94.745415),(31 95.56591),(32 96.56269),(33 97.66404),(34 97.35982),(35 98.33175),(36 99.166435),(37 100.524185),(38 100.44525),(39 101.51746),(40 101.60684),(41 101.80303),(42 102.04054),(43 103.06938),(44 103.148224),(45 105.411385),(46 105.982315),(47 105.71969),(48 105.95403),(49 106.074),(50 105.88796),(51 105.663025),(52 105.47162),(53 105.92472),(54 105.234566),(55 106.13385),(56 105.24087),(57 106.32259),(58 106.83624),(59 107.156555),(60 108.22682),(61 109.01157),(62 110.71738),(63 111.21866),(64 111.77034),(65 110.82108),(66 111.46934),(67 110.651726),(68 111.38593),(69 111.67432),(70 112.65771),(71 113.124306),(72 113.05226),(73 113.46684),(74 113.70715),(75 114.697716),(76 114.02877),(77 113.93116),(78 113.82308),(79 112.3196),
(1 52.77049),(2 61.67519),(3 66.791756),(4 72.9453),(5 77.0838),(6 80.212074),(7 82.9055),(8 84.80745),(9 85.83881),(10 88.64311),(11 89.36527),(12 91.08324),(13 92.62442),(14 94.642654),(15 96.04327),(16 96.38929),(17 97.72657),(18 98.16021),(19 97.691895),(20 97.82323),(21 97.54701),(22 98.25697),(23 98.22304),(24 98.04619),(25 98.616325),(26 98.99821),(27 100.14046),(28 100.50457),(29 100.20623),(30 100.209145),(31 98.87302),(32 99.27863),(33 99.11139),(34 99.01161),(35 97.88266),(36 99.01559),(37 100.24521),(38 101.02222),(39 101.81424),(40 100.92835),(41 101.289665),(42 102.439),(43 103.129524),(44 102.6193),(45 104.32327),(46 104.386505),(47 105.70252),(48 105.00078),(49 104.00926),(50 103.30843),(51 103.91908),(52 103.739914),(53 104.288506),(54 104.514984),(55 105.66025),(56 105.96079),(57 105.96283),(58 106.46812),(59 107.07473),(60 108.86057),(61 109.77369),(62 110.348694),(63 111.061195),(64 111.0483),(65 111.994995),(66 112.87154),(67 112.59551),(68 112.80216),(69 112.560326),(70 113.59573),(71 113.225075),(72 114.31313),(73 116.274605),(74 116.277306),(75 116.064095),(76 116.32235),(77 116.46648),(78 116.118065),(79 114.547775),
(1 51.782818),(2 60.828365),(3 66.25117),(4 70.809),(5 75.548096),(6 78.62582),(7 82.06292),(8 84.08719),(9 84.612656),(10 86.1905),(11 87.499275),(12 89.4978),(13 90.76867),(14 93.38616),(15 94.12316),(16 94.97443),(17 96.61654),(18 96.418144),(19 95.680214),(20 96.06458),(21 96.358986),(22 97.59402),(23 97.484375),(24 96.667015),(25 97.759445),(26 98.16576),(27 98.68358),(28 98.55435),(29 99.598495),(30 100.25003),(31 99.48342),(32 100.02733),(33 100.137314),(34 100.80296),(35 101.18398),(36 101.71646),(37 102.25705),(38 101.875946),(39 103.012566),(40 101.686035),(41 102.846725),(42 102.646194),(43 102.510765),(44 101.74022),(45 102.8099),(46 102.87014),(47 103.370094),(48 102.78049),(49 101.914665),(50 100.88821),(51 101.57319),(52 102.027016),(53 102.445015),(54 103.00086),(55 104.20319),(56 105.15536),(57 106.00632),(58 107.44053),(59 108.91278),(60 111.19771),(61 111.48682),(62 112.82291),(63 114.89725),(64 115.5054),(65 115.81926),(66 116.30579),(67 117.43423),(68 117.64765),(69 117.89924),(70 118.60545),(71 119.763916),(72 119.892525),(73 120.34973),(74 121.45288),(75 121.36477),(76 120.8355),(77 120.9308),(78 119.60092),(79 118.45417),
(1 52.26381),(2 61.110764),(3 66.95822),(4 72.44163),(5 75.67668),(6 79.155136),(7 81.48986),(8 83.42402),(9 85.525345),(10 87.52858),(11 89.39796),(12 90.4292),(13 91.94051),(14 93.61961),(15 94.30308),(16 94.62164),(17 95.29437),(18 96.821106),(19 96.80639),(20 97.151825),(21 96.56684),(22 95.66837),(23 95.129),(24 93.89522),(25 94.40099),(26 94.72056),(27 95.40347),(28 94.53377),(29 95.61463),(30 96.00862),(31 96.593605),(32 97.88497),(33 97.56806),(34 98.44666),(35 98.87452),(36 99.44679),(37 99.612),(38 102.43228),(39 102.35978),(40 102.11673),(41 102.72545),(42 103.37294),(43 103.979546),(44 104.93045),(45 107.22713),(46 107.11698),(47 109.44233),(48 108.662575),(49 108.85425),(50 108.51869),(51 110.47803),(52 110.36738),(53 110.53648),(54 109.23909),(55 108.11925),(56 107.61067),(57 108.73977),(58 108.50618),(59 108.07561),(60 108.74249),(61 109.440056),(62 108.69258),(63 109.61367),(64 108.96066),(65 109.70974),(66 109.49957),(67 109.036575),(68 109.22811),(69 107.6775),(70 108.99061),(71 108.194176),(72 108.67994),(73 108.9143),(74 109.54485),(75 109.549576),(76 109.878746),(77 109.405075),(78 108.821884),(79 108.15583),
(1 50.963684),(2 60.212257),(3 66.21286),(4 70.669044),(5 75.82069),(6 79.03647),(7 81.60393),(8 83.76687),(9 85.99107),(10 87.605316),(11 89.84238),(12 91.756256),(13 93.015205),(14 94.13288),(15 96.14803),(16 97.72842),(17 98.038216),(18 99.43843),(19 98.61485),(20 99.56127),(21 99.0592),(22 99.175766),(23 99.558876),(24 98.471756),(25 98.71166),(26 99.7533),(27 100.09827),(28 100.52169),(29 100.50254),(30 101.021965),(31 100.257805),(32 99.81976),(33 98.95523),(34 99.919624),(35 99.48455),(36 99.67692),(37 99.860855),(38 100.332214),(39 100.887184),(40 100.548),(41 101.085815),(42 102.49296),(43 102.80526),(44 102.94416),(45 102.816315),(46 102.316795),(47 102.64329),(48 102.41254),(49 101.34712),(50 101.09717),(51 100.06221),(52 102.01164),(53 102.23137),(54 102.41779),(55 103.00116),(56 105.1599),(57 105.68375),(58 106.971924),(59 108.09798),(60 110.409874),(61 111.26757),(62 112.13828),(63 113.039085),(64 112.612434),(65 113.52897),(66 113.8982),(67 114.880165),(68 114.71582),(69 114.97624),(70 116.5415),(71 116.84425),(72 117.44176),(73 118.06599),(74 118.39729),(75 118.171555),(76 117.72021),(77 117.215294),(78 116.059525),(79 114.932526),
(1 50.982918),(2 60.242283),(3 66.55468),(4 71.18783),(5 75.27527),(6 77.87024),(7 79.452965),(8 81.363655),(9 83.36298),(10 85.01913),(11 86.58854),(12 87.80892),(13 89.30745),(14 90.56565),(15 92.724976),(16 92.818535),(17 93.736115),(18 94.79437),(19 95.47433),(20 95.10308),(21 95.795395),(22 96.43533),(23 96.9017),(24 95.688156),(25 95.939445),(26 96.83889),(27 97.56792),(28 97.26793),(29 97.994),(30 98.56658),(31 99.4019),(32 100.05298),(33 99.2834),(34 99.67722),(35 98.875786),(36 98.497055),(37 98.99212),(38 99.95489),(39 100.21531),(40 101.397),(41 101.51139),(42 100.77989),(43 101.69189),(44 101.37905),(45 102.97148),(46 101.98933),(47 102.07191),(48 101.69905),(49 101.599815),(50 101.48678),(51 101.26553),(52 101.21758),(53 101.75306),(54 101.88343),(55 101.0461),(56 100.83371),(57 101.37971),(58 103.184746),(59 104.12192),(60 106.037796),(61 106.263084),(62 106.52097),(63 107.37458),(64 107.54659),(65 107.80864),(66 108.32763),(67 109.11134),(68 108.13618),(69 108.787476),(70 108.60614),(71 109.02519),(72 109.926704),(73 110.73793),(74 111.9417),(75 112.22205),(76 111.047424),(77 110.80501),(78 111.249115),(79 109.510315),
(1 50.748962),(2 58.671185),(3 65.06623),(4 70.31196),(5 75.09024),(6 78.23852),(7 79.96169),(8 81.94091),(9 84.47318),(10 86.45497),(11 87.62608),(12 88.68043),(13 90.6318),(14 92.22044),(15 93.22684),(16 94.482574),(17 95.25855),(18 96.49647),(19 96.05614),(20 96.16838),(21 96.55474),(22 96.06832),(23 95.61026),(24 95.01344),(25 95.15264),(26 95.09492),(27 94.71982),(28 95.858086),(29 95.58809),(30 95.25533),(31 95.40531),(32 95.606674),(33 95.899506),(34 96.30028),(35 97.07231),(36 97.57727),(37 99.01584),(38 99.99318),(39 100.44185),(40 100.236374),(41 100.99546),(42 101.724686),(43 102.430534),(44 102.826584),(45 103.55488),(46 104.06654),(47 103.89065),(48 105.47991),(49 105.841125),(50 106.34593),(51 106.00647),(52 106.11148),(53 105.56952),(54 105.998344),(55 106.12297),(56 105.26945),(57 106.01551),(58 105.858986),(59 106.520645),(60 106.77818),(61 107.19063),(62 108.04651),(63 109.35716),(64 110.115005),(65 110.34605),(66 110.26088),(67 110.12867),(68 110.37089),(69 111.20181),(70 111.63714),(71 113.07705),(72 113.127174),(73 115.03048),(74 115.29219),(75 114.21585),(76 114.08506),(77 113.08259),(78 112.72565),(79 111.86023),
(1 49.680946),(2 58.00776),(3 64.1808),(4 68.945076),(5 72.490074),(6 75.721535),(7 78.14128),(8 79.59832),(9 81.959595),(10 83.90344),(11 85.04536),(12 85.949745),(13 87.60828),(14 89.66917),(15 92.948814),(16 92.42419),(17 93.76748),(18 93.38992),(19 93.972145),(20 93.91383),(21 94.100136),(22 94.1178),(23 94.83311),(24 94.19947),(25 94.32508),(26 94.8198),(27 96.09232),(28 96.66531),(29 97.26625),(30 97.36175),(31 97.2509),(32 97.55572),(33 96.671036),(34 96.4924),(35 95.184654),(36 95.282974),(37 95.347145),(38 95.94103),(39 95.91798),(40 95.50007),(41 95.66799),(42 95.92961),(43 95.21155),(44 95.13103),(45 95.60432),(46 95.185715),(47 95.32749),(48 95.131874),(49 96.26531),(50 96.05303),(51 95.14964),(52 95.27903),(53 94.7089),(54 95.02377),(55 95.71338),(56 96.37449),(57 97.26357),(58 99.05183),(59 100.02977),(60 100.50282),(61 102.13776),(62 104.22807),(63 105.30403),(64 105.14539),(65 105.72002),(66 107.22433),(67 107.14506),(68 107.28525),(69 108.48604),(70 109.05101),(71 109.4319),(72 110.15456),(73 110.49483),(74 111.267105),(75 112.16666),(76 112.41652),(77 112.05096),(78 110.796326),(79 109.23537),
(1 51.155018),(2 59.315083),(3 66.27653),(4 71.27471),(5 75.04514),(6 79.04384),(7 81.97661),(8 84.04949),(9 85.43051),(10 87.448425),(11 90.12507),(12 92.60162),(13 93.287315),(14 95.60293),(15 95.78297),(16 97.48942),(17 98.74472),(18 98.66738),(19 99.12524),(20 98.726776),(21 99.794426),(22 99.65194),(23 100.08621),(24 100.287186),(25 99.79196),(26 100.35274),(27 100.25568),(28 100.423294),(29 99.342896),(30 100.63389),(31 100.74258),(32 100.47135),(33 99.909805),(34 100.46832),(35 101.33554),(36 101.41295),(37 102.35207),(38 101.90788),(39 103.211395),(40 103.47023),(41 103.422935),(42 103.893364),(43 104.33141),(44 104.08193),(45 105.01571),(46 104.48126),(47 104.84119),(48 103.69683),(49 102.98556),(50 103.56431),(51 103.45852),(52 102.889),(53 102.040276),(54 103.154045),(55 104.264015),(56 104.60121),(57 105.907875),(58 108.83768),(59 110.541565),(60 111.195946),(61 113.116165),(62 112.85669),(63 114.828224),(64 115.547),(65 115.75586),(66 115.65013),(67 115.30768),(68 115.862175),(69 116.713295),(70 117.41162),(71 117.63489),(72 117.871346),(73 119.06209),(74 119.391685),(75 118.92133),(76 118.25408),(77 118.50921),(78 116.84498),(79 116.250885),
