1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 506001.72),(2 1981244),(3 4415576.5),(4 7843569.5),(5 12029848),(6 17030354),(7 22740774),(8 28968968),(9 35608990),(10 42552732),(11 49552108),(12 56704332),(13 63954908),(14 71091870),(15 78189560),(16 84669620),(17 90695810),(18 95896450),(19 100495010),(20 104151450),(21 106871170),(22 108798750),(23 110058820),(24 110426340),(25 109688600),(26 108038970),(27 105705280),(28 103129960),(29 98528616),(30 92452030),(31 87906810),(32 83636650),(33 79683544),(34 76220650),(35 73517416),(36 71453336),(37 70126904),(38 69728856),(39 70098376),(40 71281256),(41 73168190),(42 75935610),(43 79334664),(44 83133544),(45 87714696),(46 92643864),(47 97888040),(48 103392200),(49 108743000),(50 113045350),(51 116337624),(52 119699010),(53 122341400),(54 124142840),(55 125667240),(56 126740730),(57 127403224),(58 127802720),(59 127609064),(60 126981920),(61 126129430),(62 124913240),(63 123502776),(64 121886664),(65 120254730),(66 118399320),(67 116372904),(68 114139620),(69 111626856),(70 108883510),(71 106141256),(72 103496320),(73 100877720),(74 98580960),(75 96784160),(76 95420600),(77 94559576),(78 93786020),(79 93829800),
(1 476.6809),(2 597.5654),(3 657.3191),(4 691.27985),(5 731.1388),(6 734.7563),(7 753.7195),(8 770.9261),(9 779.0887),(10 779.16077),(11 806.85425),(12 827.47076),(13 815.6422),(14 821.61896),(15 838.48035),(16 838.4868),(17 831.2917),(18 837.0647),(19 839.4851),(20 844.65454),(21 868.7691),(22 883.82635),(23 878.0394),(24 857.88165),(25 857.98047),(26 851.64453),(27 860.4443),(28 866.8392),(29 865.5553),(30 875.71967),(31 888.09875),(32 882.1378),(33 869.08124),(34 879.5086),(35 867.3442),(36 863.47205),(37 849.6232),(38 846.565),(39 840.8368),(40 841.40765),(41 834.01355),(42 828.0803),(43 837.2189),(44 831.56085),(45 848.9634),(46 856.6728),(47 867.91766),(48 885.2547),(49 882.71027),(50 890.3296),(51 903.5874),(52 922.81226),(53 933.16876),(54 950.36163),(55 948.94995),(56 948.61017),(57 936.57886),(58 950.1267),(59 964.36536),(60 973.52905),(61 991.26764),(62 991.9562),(63 994.44025),(64 986.0983),(65 987.46094),(66 982.70435),(67 989.48267),(68 988.6589),(69 978.9964),(70 981.4101),(71 981.19806),(72 979.7888),(73 983.14343),(74 988.8687),(75 983.18976),(76 981.3122),(77 984.9781),(78 988.8295),(79 988.4321),
(1 466.5988),(2 574.4427),(3 640.94604),(4 670.23157),(5 690.747),(6 701.2348),(7 721.8938),(8 745.84283),(9 757.30743),(10 748.4067),(11 772.47504),(12 774.9477),(13 771.2296),(14 771.8876),(15 771.60187),(16 770.7792),(17 772.9806),(18 779.9846),(19 778.6537),(20 782.62164),(21 805.43896),(22 814.47375),(23 815.69635),(24 806.20557),(25 809.1129),(26 810.04114),(27 811.4549),(28 826.8004),(29 832.26575),(30 832.08093),(31 836.846),(32 845.1107),(33 830.6343),(34 829.52325),(35 824.49695),(36 815.5736),(37 803.7648),(38 812.4571),(39 808.3648),(40 804.61005),(41 795.3908),(42 789.872),(43 788.6365),(44 781.6903),(45 791.1131),(46 792.30585),(47 798.74664),(48 812.84644),(49 812.8055),(50 820.96655),(51 825.737),(52 835.54144),(53 855.6907),(54 870.7131),(55 869.85455),(56 867.7576),(57 873.9702),(58 886.3782),(59 898.6002),(60 899.5302),(61 919.4383),(62 928.8004),(63 939.95856),(64 944.1896),(65 947.566),(66 947.7792),(67 959.5253),(68 954.8537),(69 953.14514),(70 961.5531),(71 964.1788),(72 962.0998),(73 969.1648),(74 976.0509),(75 969.53314),(76 970.52496),(77 979.62805),(78 981.52405),(79 994.031),
(1 463.4378),(2 560.4931),(3 625.21106),(4 661.0916),(5 685.82184),(6 692.9042),(7 705.0895),(8 729.82117),(9 732.4501),(10 728.7388),(11 741.92456),(12 748.8531),(13 755.3823),(14 748.22266),(15 763.9715),(16 770.4863),(17 771.01215),(18 780.1773),(19 780.24994),(20 784.43494),(21 791.6919),(22 800.90186),(23 794.5871),(24 794.7749),(25 799.1784),(26 804.9418),(27 806.459),(28 809.1803),(29 820.05286),(30 813.24677),(31 817.7),(32 811.1647),(33 805.6133),(34 814.9049),(35 818.65625),(36 814.7228),(37 812.3278),(38 802.64026),(39 799.48346),(40 798.8381),(41 791.743),(42 785.0697),(43 791.7011),(44 786.1907),(45 792.0665),(46 788.98254),(47 794.65045),(48 813.56586),(49 822.68896),(50 831.3387),(51 835.9985),(52 862.26556),(53 873.4882),(54 890.23505),(55 891.658),(56 900.2982),(57 895.1861),(58 913.57117),(59 930.1611),(60 940.5746),(61 951.006),(62 964.1073),(63 959.5993),(64 959.4883),(65 960.4999),(66 964.94086),(67 961.7244),(68 958.464),(69 947.36646),(70 946.7733),(71 948.20776),(72 951.49725),(73 958.4719),(74 958.27856),(75 956.2139),(76 962.81226),(77 960.7574),(78 955.17664),(79 949.0374),
(1 453.4048),(2 543.08936),(3 598.34),(4 621.2538),(5 643.611),(6 660.38525),(7 684.8526),(8 710.3996),(9 707.0965),(10 711.73566),(11 731.2683),(12 731.024),(13 729.55945),(14 731.20496),(15 738.5801),(16 736.70264),(17 729.27985),(18 738.9322),(19 739.6671),(20 748.33984),(21 758.0066),(22 775.18475),(23 767.65076),(24 771.758),(25 772.4065),(26 765.64636),(27 764.98944),(28 773.21796),(29 783.439),(30 780.6562),(31 786.3928),(32 785.3128),(33 780.26654),(34 782.2308),(35 775.92096),(36 779.5157),(37 776.61926),(38 777.49756),(39 773.23303),(40 775.2331),(41 775.46686),(42 770.33844),(43 769.7851),(44 773.6565),(45 772.8962),(46 768.9184),(47 772.21173),(48 785.42),(49 789.2424),(50 801.0171),(51 809.85803),(52 836.89374),(53 843.68964),(54 849.3196),(55 848.7545),(56 852.38806),(57 851.1221),(58 871.6703),(59 883.53516),(60 891.6479),(61 907.2337),(62 913.3454),(63 918.86273),(64 921.5734),(65 919.94604),(66 922.8248),(67 927.6221),(68 935.7509),(69 938.9329),(70 940.40955),(71 940.3572),(72 944.7556),(73 941.53516),(74 940.52277),(75 939.8991),(76 943.1682),(77 952.14215),(78 948.2894),(79 945.8866),
(1 449.25854),(2 531.6033),(3 574.85406),(4 610.96967),(5 629.9196),(6 641.0138),(7 673.6908),(8 694.44073),(9 696.4822),(10 693.13135),(11 708.49036),(12 710.31744),(13 710.7991),(14 703.28564),(15 720.90656),(16 724.4582),(17 724),(18 735.18726),(19 742.8809),(20 747.9453),(21 751.37634),(22 760.5451),(23 748.1778),(24 744.0003),(25 750.5366),(26 753.7116),(27 745.3093),(28 760.976),(29 763.10803),(30 763.4395),(31 769.1332),(32 758.14935),(33 754.4504),(34 747.8797),(35 748.16064),(36 747.47473),(37 739.2196),(38 733.8595),(39 731.2252),(40 734.4183),(41 731.58405),(42 730.2362),(43 737.53735),(44 741.9642),(45 738.61884),(46 739.34296),(47 739.8435),(48 748.26465),(49 770.26666),(50 772.41736),(51 783.9147),(52 800.20044),(53 802.8903),(54 810.34686),(55 817.40936),(56 835.6379),(57 842.199),(58 861.10516),(59 883.1634),(60 887.4882),(61 893.4468),(62 895.1088),(63 895.93774),(64 900.21796),(65 911.3446),(66 928.2294),(67 929.57294),(68 922.8853),(69 910.54535),(70 909.94714),(71 911.48975),(72 926.68634),(73 929.6726),(74 927.7907),(75 923.1129),(76 928.1975),(77 928.01666),(78 926.2251),(79 924.712),
(1 449.48907),(2 522.6487),(3 566.2827),(4 598.2091),(5 619.18054),(6 638.8543),(7 659.45685),(8 679.9871),(9 684.50256),(10 681.7419),(11 682.4735),(12 689.1714),(13 691.6461),(14 687.06683),(15 709.88763),(16 704.0876),(17 703.31506),(18 710.13654),(19 714.6618),(20 737.28),(21 736.88995),(22 747.7958),(23 751.10376),(24 749.74994),(25 760.3252),(26 774.8946),(27 770.75977),(28 777.15405),(29 788.3974),(30 785.48773),(31 794.2323),(32 791.36456),(33 798.81177),(34 795.6419),(35 790.9671),(36 784.83),(37 777.00934),(38 776.18176),(39 774.0941),(40 779.8214),(41 765.81116),(42 762.48895),(43 765.64355),(44 769.2342),(45 763.2787),(46 752.18756),(47 757.6897),(48 767.4623),(49 789.08997),(50 798.75146),(51 796.5231),(52 803.44916),(53 820.2661),(54 826.3055),(55 822.72754),(56 832.4962),(57 826.7737),(58 849.32635),(59 878.54193),(60 882.82074),(61 899.0344),(62 903.63324),(63 908.3177),(64 902.4622),(65 906.08496),(66 911.35315),(67 927.89),(68 933.80554),(69 936.06805),(70 937.0986),(71 946.7476),(72 961.8126),(73 956.7504),(74 951.74194),(75 947.25854),(76 949.8532),(77 956.22687),(78 952.0527),(79 958.8098),
(1 445.1829),(2 514.95703),(3 561.9564),(4 584.41296),(5 608.2149),(6 618.77045),(7 642.8019),(8 658.11633),(9 655.9828),(10 664.6223),(11 673.4681),(12 690.9868),(13 684.31213),(14 688.14856),(15 697.98676),(16 711.5885),(17 705.20593),(18 707.3571),(19 718.2275),(20 726.65137),(21 736.5994),(22 742.5409),(23 750.80176),(24 740.255),(25 748.2428),(26 762.6491),(27 754.30225),(28 757.82056),(29 758.2387),(30 761.52594),(31 773.79474),(32 777.02576),(33 771.5746),(34 762.5826),(35 755.29944),(36 745.27734),(37 736.8448),(38 741.9135),(39 731.57684),(40 728.26074),(41 724.2998),(42 719.537),(43 732.0215),(44 717.5626),(45 718.35944),(46 713.04474),(47 719.6609),(48 728.76245),(49 743.92554),(50 739.36847),(51 745.31744),(52 765.0938),(53 771.319),(54 784.13043),(55 782.7623),(56 791.58777),(57 795.7496),(58 821.8624),(59 837.5221),(60 844.9507),(61 859.7152),(62 863.2289),(63 881.42224),(64 890.64026),(65 896.0355),(66 902.57007),(67 911.0226),(68 916.6161),(69 919.4248),(70 923.55334),(71 929.53503),(72 944.11365),(73 947.0683),(74 960.08765),(75 962.9154),(76 963.7256),(77 967.5545),(78 972.5064),(79 971.0957),
(1 446.21286),(2 518.1317),(3 568.8355),(4 601.79346),(5 632.431),(6 641.31445),(7 663.8128),(8 679.274),(9 679.1614),(10 678.52734),(11 678.7539),(12 681.6294),(13 682.25244),(14 680.9323),(15 693.40796),(16 703.7264),(17 708.1236),(18 725.62897),(19 740.12494),(20 744.24445),(21 751.9242),(22 763.48737),(23 777.3608),(24 782.9709),(25 784.19366),(26 792.06036),(27 784.5499),(28 796.53394),(29 798.90894),(30 794.28125),(31 803.503),(32 797.85034),(33 795.60803),(34 793.8588),(35 794.6206),(36 786.7781),(37 789.4852),(38 789.0522),(39 778.81683),(40 780.8275),(41 772.3526),(42 769.6353),(43 777.8075),(44 760.20557),(45 752.7977),(46 745.7828),(47 742.83984),(48 758.9337),(49 763.8082),(50 766.8425),(51 762.81726),(52 767.2016),(53 782.9116),(54 802.5784),(55 802.922),(56 808.47217),(57 818.2082),(58 838.94525),(59 855.88165),(60 855.27405),(61 867.86273),(62 871.54315),(63 882.2444),(64 880.5848),(65 885.65814),(66 890.7631),(67 896.53015),(68 893.62396),(69 892.8685),(70 896.11957),(71 906.92365),(72 913.33453),(73 917.599),(74 918.5894),(75 913.4),(76 926.0926),(77 921.4907),(78 925.9555),(79 930.12),
(1 435.46564),(2 508.23624),(3 554.3105),(4 588.2673),(5 606.3392),(6 615.9487),(7 644.25665),(8 652.2085),(9 662.979),(10 669.58563),(11 671.78815),(12 681.6466),(13 678.7881),(14 683.52203),(15 699.0358),(16 696.83563),(17 699.6988),(18 719.09015),(19 731.1209),(20 740.37775),(21 743.8447),(22 760.4308),(23 769.42194),(24 773.51874),(25 780.92847),(26 782.52435),(27 781.6085),(28 785.5715),(29 792.44214),(30 784.0753),(31 788.19806),(32 780.6999),(33 769.23816),(34 759.681),(35 762.854),(36 749.3125),(37 753.8208),(38 757.1346),(39 753.3932),(40 750.3878),(41 739.7547),(42 737.6063),(43 739.62396),(44 733.1658),(45 731.89734),(46 732.49274),(47 740.7252),(48 745.36633),(49 752.32),(50 757.66296),(51 760.81903),(52 770.7599),(53 789.0279),(54 811.5078),(55 827.52905),(56 834.604),(57 839.7377),(58 859.28094),(59 877.23),(60 874.145),(61 885.9218),(62 884.62225),(63 900.1774),(64 904.57623),(65 908.8986),(66 903.28955),(67 901.79),(68 909.1587),(69 899.6799),(70 898.0787),(71 895.525),(72 902.97266),(73 908.3308),(74 909.55646),(75 911.62354),(76 912.5235),(77 915.32776),(78 922.2528),(79 917.5219),
(1 443.29602),(2 519.37366),(3 561.8152),(4 585.16516),(5 601.3078),(6 615.5259),(7 642.8236),(8 656.43964),(9 660.92706),(10 671.0997),(11 672.84045),(12 687.15155),(13 683.30084),(14 686.6125),(15 714.15576),(16 712.72406),(17 711.4137),(18 716.46875),(19 724.9683),(20 721.0798),(21 730.8529),(22 730.8078),(23 728.1394),(24 731.9941),(25 737.8894),(26 743.7451),(27 740.02454),(28 742.3669),(29 738.9371),(30 736.9227),(31 744.95197),(32 740.1551),(33 723.0221),(34 722.32745),(35 730.80273),(36 715.53973),(37 716.4249),(38 712.38715),(39 715.0369),(40 706.927),(41 712.23346),(42 717.3651),(43 732.9434),(44 723.1736),(45 720.9504),(46 726.12396),(47 729.0092),(48 737.46484),(49 741.76373),(50 755.05676),(51 769.7676),(52 774.94745),(53 787.6916),(54 803.55457),(55 809.25024),(56 810.74445),(57 818.83563),(58 835.6425),(59 854.51715),(60 854.44257),(61 862.5984),(62 859.46674),(63 867.00635),(64 859.9732),(65 859.6138),(66 863.38434),(67 866.70526),(68 863.4634),(69 862.1219),(70 856.4916),(71 856.4763),(72 857.39874),(73 861.625),(74 857.044),(75 857.9286),(76 865.10657),(77 865.8886),(78 866.6105),(79 872.1663),
(1 433.59882),(2 514.69885),(3 549.53455),(4 583.65906),(5 591.9333),(6 610.265),(7 635.7409),(8 642.00226),(9 642.2022),(10 649.8392),(11 649.4647),(12 652.7022),(13 652.8179),(14 661.64844),(15 685.2664),(16 676.6033),(17 682.5864),(18 696.9362),(19 699.52124),(20 703.4111),(21 703.272),(22 703.8473),(23 714.23785),(24 715.6527),(25 714.4048),(26 728.41583),(27 724.0763),(28 735.17883),(29 735.5593),(30 730.58636),(31 732.6598),(32 731.4657),(33 728.22534),(34 729.8818),(35 723.44275),(36 719.806),(37 727.228),(38 733.2994),(39 735.0794),(40 725.31793),(41 727.3983),(42 731.6368),(43 742.2259),(44 740.19586),(45 733.3439),(46 730.7759),(47 738.69293),(48 758.4728),(49 762.53174),(50 759.9194),(51 765.5892),(52 767.9658),(53 793.3549),(54 806.3692),(55 812.3052),(56 814.695),(57 820.6215),(58 843.828),(59 858.80853),(60 857.95013),(61 871.40906),(62 873.5673),(63 882.25696),(64 887.2994),(65 887.555),(66 873.9904),(67 865.8053),(68 866.98376),(69 862.0904),(70 856.1095),(71 853.68713),(72 864.1971),(73 867.813),(74 871.9239),(75 868.0897),(76 876.3141),(77 886.39935),(78 886.4525),(79 890.7491),
(1 424.63147),(2 510.50797),(3 537.33984),(4 564.23755),(5 576.22375),(6 596.46075),(7 625.18915),(8 621.6545),(9 627.8596),(10 637.1673),(11 645.98755),(12 652.7194),(13 650.99713),(14 663.32477),(15 680.40265),(16 683.6994),(17 696.6955),(18 710.1152),(19 716.8015),(20 725.6794),(21 735.83203),(22 743.9031),(23 746.7805),(24 739.92786),(25 737.9178),(26 741.8375),(27 734.61066),(28 740.62646),(29 753.53827),(30 749.12946),(31 748.30646),(32 744.25653),(33 735.91235),(34 731.2456),(35 736.19727),(36 717.1773),(37 721.9804),(38 719.5916),(39 724.5188),(40 710.32355),(41 707.9627),(42 706.2142),(43 722.7691),(44 710.4181),(45 712.3219),(46 703.66565),(47 699.25024),(48 725.5855),(49 728.91315),(50 730.2326),(51 727.28845),(52 731.21796),(53 748.88074),(54 761.95703),(55 768.3207),(56 776.1555),(57 763.78015),(58 787.52765),(59 804.8101),(60 800.5597),(61 809.3406),(62 809.9459),(63 813.493),(64 819.0138),(65 820.0951),(66 816.5674),(67 813.4295),(68 816.78296),(69 811.26556),(70 806.67975),(71 808.23975),(72 808.34283),(73 816.2032),(74 818.5732),(75 812.71313),(76 822.13806),(77 832.2915),(78 830.8792),(79 826.53564),
(1 431.94598),(2 516.0415),(3 553.08215),(4 578.75934),(5 587.21313),(6 609.3864),(7 639.53357),(8 652.4292),(9 658.7668),(10 654.46045),(11 656.465),(12 664.7851),(13 658.5377),(14 680.7423),(15 694.4188),(16 698.3342),(17 697.992),(18 702.3296),(19 708.9718),(20 708.4299),(21 714.38354),(22 723.1516),(23 723.2456),(24 714.3374),(25 719.8293),(26 723.7677),(27 731.14484),(28 736.6553),(29 743.82886),(30 735.78516),(31 751.37067),(32 743.6659),(33 734.30646),(34 733.395),(35 723.0661),(36 716.19977),(37 721.30115),(38 735.8537),(39 727.3411),(40 721.9483),(41 717.70874),(42 726.34753),(43 727.53107),(44 720.1541),(45 716.2989),(46 712.8532),(47 704.07776),(48 724.1445),(49 722.1433),(50 717.9109),(51 715.0631),(52 724.69415),(53 743.93),(54 746.15137),(55 748.5666),(56 747.70715),(57 743.7201),(58 772.74304),(59 778.4874),(60 792.08307),(61 807.3767),(62 817.72516),(63 835.6713),(64 829.94366),(65 832.94586),(66 834.4266),(67 835.843),(68 841.3398),(69 846.4843),(70 853.09326),(71 857.0584),(72 855.6585),(73 861.47974),(74 864.44104),(75 866.55005),(76 882.5172),(77 886.20404),(78 885.3628),(79 892.8187),
(1 417.61407),(2 505.9118),(3 525.63153),(4 553.3101),(5 568.60785),(6 585.6027),(7 601.25824),(8 616.2335),(9 619.0586),(10 619.94855),(11 628.2435),(12 638.6934),(13 631.2394),(14 655.6373),(15 678.0197),(16 674.4872),(17 673.8215),(18 691.29675),(19 711.1192),(20 701.91284),(21 711.3122),(22 715.89404),(23 717.855),(24 716.6699),(25 720.75574),(26 728.45905),(27 724.0319),(28 738.1018),(29 735.7985),(30 731.83276),(31 737.9424),(32 737.3768),(33 735.8467),(34 738.0725),(35 735.3909),(36 723.4598),(37 717.7976),(38 728.6083),(39 724.6812),(40 705.9196),(41 707.49426),(42 718.8621),(43 723.89465),(44 714.0937),(45 707.5188),(46 707.58417),(47 704.96625),(48 726.3287),(49 730.8032),(50 729.99365),(51 730.95734),(52 737.237),(53 741.3027),(54 744.8021),(55 748.394),(56 754.33777),(57 757.37537),(58 780.5261),(59 803.1752),(60 813.63574),(61 827.1607),(62 837.60156),(63 837.01825),(64 839.93066),(65 840.27496),(66 840.2912),(67 838.7995),(68 843.69226),(69 836.54584),(70 837.54865),(71 846.00977),(72 845.1646),(73 852.1542),(74 853.0124),(75 851.191),(76 858.78345),(77 855.61664),(78 852.5293),(79 853.3355),
(1 408.5484),(2 499.03787),(3 528.3572),(4 556.2917),(5 582.34863),(6 600.5025),(7 616.53204),(8 634.8718),(9 640.9141),(10 638.93866),(11 656.16907),(12 671.4599),(13 675.38336),(14 691.9669),(15 712.2377),(16 710.45374),(17 713.7313),(18 725.4355),(19 729.07965),(20 729.1287),(21 722.01154),(22 723.3336),(23 720.94635),(24 714.84174),(25 717.6861),(26 723.6038),(27 728.6533),(28 744.4165),(29 751.1005),(30 745.78015),(31 742.67914),(32 730.39124),(33 723.61597),(34 719.23267),(35 722.8692),(36 705.61414),(37 703.3303),(38 711.13745),(39 711.0974),(40 692.13245),(41 691.2968),(42 709.9626),(43 710.4722),(44 698.14233),(45 690.89246),(46 686.3062),(47 687.1491),(48 693.4544),(49 704.9366),(50 702.03467),(51 703.68317),(52 709.0014),(53 720.1109),(54 726.7271),(55 731.4855),(56 732.7094),(57 731.2962),(58 751.25964),(59 757.7301),(60 771.6047),(61 790.37195),(62 797.88525),(63 804.1334),(64 802.3211),(65 808.2913),(66 805.8776),(67 808.73334),(68 810.41534),(69 811.8704),(70 807.74945),(71 812.95575),(72 809.87213),(73 814.0175),(74 812.6286),(75 808.2059),(76 818.69214),(77 817.5714),(78 823.4866),(79 833.6586),
(1 396.374),(2 478.22552),(3 509.1078),(4 537.2848),(5 563.7845),(6 578.8437),(7 608.15216),(8 635.0025),(9 627.2062),(10 630.8736),(11 641.5913),(12 644.201),(13 645.9931),(14 661.39636),(15 682.0851),(16 682.29254),(17 679.02655),(18 690.58923),(19 690.80316),(20 691.7965),(21 700.5027),(22 699.00616),(23 694.1496),(24 701.6483),(25 703.18384),(26 708.3912),(27 712.1466),(28 716.4611),(29 708.52094),(30 709.1627),(31 718.7441),(32 713.71436),(33 713.56824),(34 702.66754),(35 701.34265),(36 694.6492),(37 679.477),(38 670.8133),(39 672.6073),(40 660.2529),(41 663.39465),(42 674.73944),(43 683.9295),(44 675.74176),(45 674.784),(46 663.47186),(47 669.3471),(48 692.8533),(49 691.7933),(50 700.5416),(51 707.06915),(52 720.46735),(53 729.5244),(54 740.0919),(55 740.99365),(56 750.3445),(57 747.3741),(58 766.7028),(59 782.8218),(60 790.0666),(61 809.21735),(62 815.0952),(63 818.23596),(64 816.7558),(65 810.7214),(66 807.2629),(67 811.80225),(68 815.4734),(69 812.86865),(70 807.18604),(71 807.84735),(72 805.05054),(73 800.1792),(74 802.9493),(75 806.70703),(76 812.7057),(77 812.21216),(78 812.1309),(79 818.152),
(1 387.75272),(2 473.74347),(3 506.52063),(4 535.8127),(5 563.98584),(6 581.0587),(7 608.8859),(8 621.01227),(9 614.45544),(10 616.18884),(11 625.0861),(12 638.72296),(13 647.58405),(14 657.407),(15 672.4714),(16 673.2563),(17 669.36487),(18 681.9133),(19 690.7037),(20 688.9928),(21 689.9035),(22 695.50793),(23 698.2798),(24 695.0036),(25 696.88745),(26 702.79913),(27 702.0884),(28 700.6908),(29 706.2409),(30 706.4178),(31 700.74615),(32 693.0873),(33 689.7798),(34 688.69006),(35 674.6567),(36 681.60834),(37 674.73785),(38 673.5022),(39 668.0083),(40 665.15344),(41 659.505),(42 661.1162),(43 661.8566),(44 655.49115),(45 663.4847),(46 657.5773),(47 660.66693),(48 675.8071),(49 684.2076),(50 691.56757),(51 695.49725),(52 702.0058),(53 715.3912),(54 713.16785),(55 708.4525),(56 709.1543),(57 706.5794),(58 722.5596),(59 735.36115),(60 730.66284),(61 748.8032),(62 753.99896),(63 752.4541),(64 748.6493),(65 753.73145),(66 747.7889),(67 739.7228),(68 741.14526),(69 747.0337),(70 751),(71 750.0357),(72 754.96466),(73 754.0189),(74 749.1447),(75 750.3502),(76 763.6582),(77 763.9206),(78 768.31537),(79 773.28143),
(1 377.97034),(2 464.18835),(3 490.12576),(4 514.6478),(5 549.8518),(6 567.9949),(7 589.80884),(8 595.87177),(9 591.3587),(10 589.5803),(11 598.14185),(12 604.5958),(13 617.10645),(14 611.3618),(15 617.4349),(16 626.5176),(17 615.0555),(18 625.1877),(19 624.36957),(20 621.07196),(21 627.61725),(22 630.9048),(23 625.4077),(24 627.3084),(25 626.9487),(26 633.78015),(27 637.8752),(28 640.0464),(29 651.76825),(30 648.9943),(31 653.6637),(32 650.9773),(33 645.1168),(34 640.5038),(35 635.20685),(36 635.24927),(37 627.22284),(38 620.622),(39 624.8427),(40 625.0557),(41 624.97626),(42 634.43),(43 636.4783),(44 631.2208),(45 631.48303),(46 620.83813),(47 630.66315),(48 651.7842),(49 658.5655),(50 656.55945),(51 659.25476),(52 677.09314),(53 678.20276),(54 679.96216),(55 676.88245),(56 685.1143),(57 677.02405),(58 696.17316),(59 705.42816),(60 705.55444),(61 726.2032),(62 733.156),(63 741.90375),(64 737.24927),(65 741.3377),(66 742.396),(67 738.29706),(68 735.9184),(69 730.4011),(70 727.6957),(71 723.99927),(72 726.272),(73 730.8617),(74 730.20624),(75 731.3876),(76 738.2587),(77 743.7694),(78 739.94214),(79 737.9967),
