1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1305624),(2 4778769.5),(3 10103526),(4 16857928),(5 24841968),(6 33763364),(7 43747256),(8 54369580),(9 65167660),(10 75995990),(11 86559970),(12 96953896),(13 106595330),(14 115260696),(15 122785816),(16 129500420),(17 134763380),(18 138972060),(19 142114990),(20 144501460),(21 146183260),(22 147275660),(23 148049220),(24 148418180),(25 148444910),(26 148136460),(27 147791020),(28 147164050),(29 146703090),(30 146353940),(31 145628740),(32 145303860),(33 144992340),(34 144874220),(35 144103020),(36 142968560),(37 141870930),(38 141417780),(39 140597500),(40 140022050),(41 139517580),(42 139164500),(43 138601980),(44 138053440),(45 137654610),(46 136954580),(47 135866770),(48 133980990),(49 130514270),(50 126426880),(51 122455550),(52 118688260),(53 114909500),(54 111250500),(55 107439770),(56 102583040),(57 97460510),(58 94192570),(59 90758210),(60 88400930),(61 87266950),(62 87300030),(63 88740600),(64 91932230),(65 96536856),(66 102584320),(67 109951400),(68 118624260),(69 128491370),(70 138832420),(71 150145810),(72 161786540),(73 173972370),(74 186784020),(75 199889200),(76 213398860),(77 226516880),(78 238965040),(79 249725010),
(1 1481.7303),(2 1441.4777),(3 1607.3385),(4 1686.8337),(5 1789.7692),(6 1785.7278),(7 1895.1787),(8 1919.5994),(9 1924.7383),(10 1938.4854),(11 1998.0135),(12 2056.974),(13 2016.285),(14 2009.7684),(15 2054.2473),(16 2055.6382),(17 2012.2686),(18 2011.4689),(19 2018.8687),(20 2049.5361),(21 2003.3021),(22 2034.4469),(23 2090.2031),(24 2084.4294),(25 2057.1672),(26 2111.2693),(27 2120.9956),(28 2099.0872),(29 2133.56),(30 2103.681),(31 2119.4177),(32 2136.2244),(33 2114.1418),(34 2120.83),(35 2152.8223),(36 2161.271),(37 2201.4502),(38 2242.0225),(39 2253.571),(40 2318.123),(41 2309.319),(42 2385.0952),(43 2439.785),(44 2402.4646),(45 2454.202),(46 2419.5063),(47 2451.921),(48 2482.0671),(49 2474.898),(50 2446.6848),(51 2540.2642),(52 2592.5955),(53 2571.69),(54 2625.1516),(55 2643.2642),(56 2727.2964),(57 2699.5493),(58 2777.573),(59 2798.9133),(60 2775.6726),(61 2791.1294),(62 2786.2922),(63 2818.8389),(64 2865.554),(65 2848.6965),(66 2879.5178),(67 2894.7593),(68 2928.6165),(69 2879.248),(70 2914.1636),(71 2909.3108),(72 2963.677),(73 2977.04),(74 2989.062),(75 2970.0354),(76 3019.415),(77 2923.5608),(78 3036.0386),(79 2993.602),
(1 1518.485),(2 1459.5782),(3 1606.1364),(4 1695.872),(5 1781.3496),(6 1751.5155),(7 1881.4337),(8 1909.1453),(9 1933.916),(10 1920.5217),(11 1996.5432),(12 2045.6287),(13 2007.7795),(14 2021.8593),(15 2069.965),(16 2046.8988),(17 2052.094),(18 2049.2551),(19 2042.5327),(20 2046.2372),(21 2011.998),(22 2055.7534),(23 2033.4973),(24 2051.7598),(25 2083.7368),(26 2090.471),(27 2137.7979),(28 2111.571),(29 2123.2014),(30 2056.6643),(31 2157.1035),(32 2090.5664),(33 2148.974),(34 2134.0884),(35 2172.8389),(36 2167.1282),(37 2195.29),(38 2232.357),(39 2271.0754),(40 2265.8745),(41 2249.859),(42 2379.5898),(43 2400.4895),(44 2366.6335),(45 2447.2095),(46 2393.2063),(47 2402.408),(48 2404.645),(49 2453.2368),(50 2426.7747),(51 2480.3357),(52 2544.5566),(53 2512.2856),(54 2560.7253),(55 2578.2542),(56 2543.2705),(57 2611.7703),(58 2701.9368),(59 2694.747),(60 2676.849),(61 2673.2502),(62 2788.6333),(63 2704.1533),(64 2752.5735),(65 2740.2444),(66 2763.613),(67 2761.4346),(68 2766.932),(69 2797.83),(70 2760.9663),(71 2784.433),(72 2817.5837),(73 2811.0337),(74 2865.0596),(75 2866.941),(76 2934.0613),(77 2838.0535),(78 2938.2324),(79 2846.103),
(1 1438.7832),(2 1348.7672),(3 1576.9349),(4 1565.7614),(5 1681.3047),(6 1648.7811),(7 1783.2726),(8 1858.6967),(9 1871.7079),(10 1865.1907),(11 1928.1633),(12 1934.5249),(13 1982.3257),(14 1922.3724),(15 2011.8782),(16 1935.4183),(17 1980.56),(18 1934.6716),(19 1946.91),(20 1951.7323),(21 1929.8284),(22 1965.45),(23 1950.0109),(24 2009.6975),(25 1999.5338),(26 2007.3678),(27 2032.3613),(28 2011.2208),(29 2027.9833),(30 1966.1106),(31 2075.6726),(32 2022.969),(33 2093.4133),(34 2078.0981),(35 2098.1187),(36 2113.605),(37 2130.646),(38 2185.664),(39 2192.0754),(40 2198.9717),(41 2201.7832),(42 2268.495),(43 2280.7979),(44 2319.6377),(45 2342.3796),(46 2274.0007),(47 2307.8254),(48 2317.2302),(49 2400.2383),(50 2376.961),(51 2424.479),(52 2491.4026),(53 2456.855),(54 2524.518),(55 2518.9712),(56 2538.032),(57 2580.92),(58 2662.008),(59 2596.2024),(60 2679.5762),(61 2647.073),(62 2745.5188),(63 2678.838),(64 2761.9104),(65 2724.6086),(66 2767.364),(67 2762.1907),(68 2746.3503),(69 2773.4524),(70 2763.7813),(71 2767.0337),(72 2842.3179),(73 2817.5007),(74 2885.4001),(75 2830.067),(76 2876.474),(77 2767.6038),(78 2906.1187),(79 2799.0308),
(1 1477.8663),(2 1336.8534),(3 1580.3911),(4 1548.238),(5 1666.4879),(6 1643.737),(7 1751.5181),(8 1777.3075),(9 1805.2595),(10 1854.2697),(11 1871.1956),(12 1854.7456),(13 1895.32),(14 1868.6017),(15 1906.7446),(16 1900.1945),(17 1923.7434),(18 1858.261),(19 1903.4412),(20 1901.3682),(21 1872.6334),(22 1924.784),(23 1893.0679),(24 1979.8804),(25 1932.7131),(26 2000.3579),(27 1957.3989),(28 1973.271),(29 1977.9904),(30 1951.3949),(31 2033.127),(32 1988.7269),(33 2023.122),(34 2054.6213),(35 2048.5393),(36 2095.6243),(37 2120.3787),(38 2142.1658),(39 2151.163),(40 2190.9456),(41 2197.3423),(42 2247.8691),(43 2281.7336),(44 2345.1992),(45 2342.3818),(46 2335.9443),(47 2369.0793),(48 2355.2488),(49 2445.2942),(50 2400.0159),(51 2470.8533),(52 2509.5027),(53 2456.5369),(54 2540.8677),(55 2538.546),(56 2549.0513),(57 2598.4739),(58 2609.3054),(59 2600.0994),(60 2621.2605),(61 2634.059),(62 2636.0508),(63 2612.7717),(64 2738.2498),(65 2682.056),(66 2706.8271),(67 2688.7266),(68 2733.277),(69 2741.6267),(70 2749.2273),(71 2734.3032),(72 2778.5571),(73 2782.011),(74 2812.1443),(75 2778.92),(76 2835.647),(77 2760.1418),(78 2845.154),(79 2781.7874),
(1 1419.2867),(2 1359.0077),(3 1549.1901),(4 1548.1957),(5 1641.665),(6 1657.351),(7 1745.6818),(8 1737.1241),(9 1817.7078),(10 1830.9785),(11 1849.27),(12 1880.7865),(13 1847.1915),(14 1859.9274),(15 1852.6487),(16 1877.111),(17 1883.2554),(18 1823.333),(19 1860.3424),(20 1850.2816),(21 1845.0144),(22 1874.5369),(23 1861.4558),(24 1949.736),(25 1903.605),(26 1949.941),(27 1928.3741),(28 1934.8591),(29 1898.1953),(30 1941.0522),(31 1938.7346),(32 1954.7947),(33 1950.385),(34 2006.2523),(35 1996.6724),(36 2032.8644),(37 2017.2408),(38 2037.4246),(39 2059.131),(40 2125.1177),(41 2119.338),(42 2182.5356),(43 2182.9697),(44 2183.5996),(45 2158.5405),(46 2208.924),(47 2226.297),(48 2218.761),(49 2305.6533),(50 2226.288),(51 2307.2104),(52 2336.0598),(53 2373.9795),(54 2378.5164),(55 2378.4727),(56 2405.231),(57 2460.1646),(58 2450.1655),(59 2497.0708),(60 2509.1985),(61 2519.171),(62 2534.582),(63 2515.4004),(64 2628.001),(65 2570.196),(66 2589.3794),(67 2573.48),(68 2591.501),(69 2631.1558),(70 2593.2097),(71 2588.903),(72 2646.172),(73 2659.937),(74 2683.9204),(75 2653.5835),(76 2690.68),(77 2654.201),(78 2728.752),(79 2663.9043),
(1 1373.5037),(2 1315.7809),(3 1503.1273),(4 1500.9025),(5 1578.6793),(6 1560.9226),(7 1630.72),(8 1695.1614),(9 1752.2833),(10 1723.1654),(11 1788.2506),(12 1775.8969),(13 1751.2281),(14 1778.049),(15 1804.3633),(16 1796.0043),(17 1784.8491),(18 1766.1907),(19 1808.1365),(20 1758.4626),(21 1785.449),(22 1772.5386),(23 1787.4185),(24 1836.104),(25 1808.9924),(26 1850.1394),(27 1842.3595),(28 1842.427),(29 1863.7921),(30 1906.3181),(31 1900.8447),(32 1940.9486),(33 1945.2098),(34 1939.7933),(35 1988.6288),(36 2015.4713),(37 2022.6853),(38 2040.5254),(39 2049.6306),(40 2111.2512),(41 2105.7576),(42 2145.7744),(43 2184.1125),(44 2185.9854),(45 2165.4211),(46 2175.2659),(47 2195.4873),(48 2258.8574),(49 2287.4565),(50 2258.3298),(51 2306.461),(52 2325.5012),(53 2331.106),(54 2383.8882),(55 2411.3826),(56 2375.4065),(57 2382.2185),(58 2444.806),(59 2429.6147),(60 2460.6316),(61 2476.925),(62 2454.5283),(63 2463.087),(64 2532.057),(65 2503.79),(66 2547.7957),(67 2511.214),(68 2515.8228),(69 2579.2822),(70 2531.5723),(71 2499.0662),(72 2559.764),(73 2584.0222),(74 2615.0427),(75 2569.7344),(76 2589.895),(77 2556.626),(78 2606.7876),(79 2586.9475),
(1 1404.9274),(2 1307.5968),(3 1496.347),(4 1496.4381),(5 1575.7445),(6 1554.1425),(7 1674.1093),(8 1720.2328),(9 1769.7046),(10 1753.368),(11 1813.1035),(12 1763.9066),(13 1762.6036),(14 1809.8297),(15 1821.0939),(16 1801.1671),(17 1806.5315),(18 1755.6342),(19 1810.2887),(20 1749.2802),(21 1785.1787),(22 1765.226),(23 1794.7277),(24 1835.326),(25 1820.716),(26 1850.1302),(27 1827.6224),(28 1826.1674),(29 1845.4137),(30 1839.1729),(31 1888.777),(32 1852.6942),(33 1905.3373),(34 1877.008),(35 1916.2825),(36 1914.5603),(37 1960.2207),(38 1955.0776),(39 2005.4319),(40 2026.0499),(41 1992.5396),(42 2044.279),(43 2116.7468),(44 2113.8557),(45 2145.0059),(46 2145.4055),(47 2177.5247),(48 2213.7817),(49 2268.9382),(50 2265.269),(51 2315.6455),(52 2338.1887),(53 2351.7532),(54 2404.5618),(55 2467.633),(56 2408.9014),(57 2412.0525),(58 2505.136),(59 2486.1145),(60 2527.5298),(61 2561.357),(62 2479.1877),(63 2576.6045),(64 2629.2825),(65 2634.099),(66 2646.1064),(67 2615.7795),(68 2652.579),(69 2670.2854),(70 2630.506),(71 2633.8586),(72 2636.8574),(73 2696.4556),(74 2719.3516),(75 2710.0354),(76 2717.436),(77 2673.5476),(78 2711.7188),(79 2725.8545),
(1 1312.1805),(2 1238.5469),(3 1407.7888),(4 1402.5258),(5 1507.562),(6 1476.8827),(7 1624.362),(8 1601.9785),(9 1653.4725),(10 1630.758),(11 1699.7063),(12 1648.3115),(13 1687.5682),(14 1672.2411),(15 1717.5156),(16 1713.5502),(17 1716.1722),(18 1673.0468),(19 1701.1328),(20 1685.9604),(21 1690.5505),(22 1699.8175),(23 1720.8027),(24 1732.9333),(25 1715.8234),(26 1738.7933),(27 1758.4697),(28 1742.3258),(29 1751.1411),(30 1734.8926),(31 1824.4182),(32 1728.7955),(33 1796.0731),(34 1781.7916),(35 1806.1984),(36 1794.9252),(37 1838.4865),(38 1831.238),(39 1872.8408),(40 1882.7382),(41 1890.9906),(42 1915.102),(43 1965.1656),(44 1957.0029),(45 2001.7162),(46 2034.7185),(47 2051.9646),(48 2085.68),(49 2109.6277),(50 2086.5342),(51 2101.029),(52 2180.2278),(53 2158.938),(54 2196.8987),(55 2215.5112),(56 2233.0388),(57 2232.8533),(58 2289.046),(59 2304.529),(60 2356.7556),(61 2352.4543),(62 2315.1965),(63 2380.5916),(64 2450.6565),(65 2430.6492),(66 2466.5308),(67 2400.551),(68 2445.3726),(69 2495.436),(70 2478.0037),(71 2465.7468),(72 2453.7222),(73 2504.5588),(74 2527.0327),(75 2535.5571),(76 2511.2368),(77 2502.5408),(78 2536.954),(79 2565.3599),
(1 1356.792),(2 1261.1754),(3 1461.4288),(4 1425.1185),(5 1512.9419),(6 1492.5519),(7 1607.5271),(8 1602.7006),(9 1638.7991),(10 1611.6766),(11 1695.2175),(12 1657.2937),(13 1709.0463),(14 1672.2657),(15 1690.2039),(16 1689.643),(17 1715.3184),(18 1687.1105),(19 1709.8567),(20 1716.7448),(21 1696.818),(22 1729.6475),(23 1711.5604),(24 1736.4847),(25 1701.1521),(26 1735.2747),(27 1729.524),(28 1727.9882),(29 1778.394),(30 1733.3608),(31 1822.3082),(32 1780.1455),(33 1810.0807),(34 1845.2784),(35 1855.8186),(36 1879.0479),(37 1925.1558),(38 1906.3336),(39 1921.8438),(40 1938.6423),(41 1942.5253),(42 1981.947),(43 2029.3528),(44 2009.0548),(45 2036.1361),(46 2058.9377),(47 2103.6414),(48 2095.811),(49 2138.9548),(50 2116.11),(51 2160.5933),(52 2211.331),(53 2208.8206),(54 2303.2249),(55 2263.4346),(56 2266.7778),(57 2281.8333),(58 2331.993),(59 2353.453),(60 2386.293),(61 2345.7698),(62 2352.502),(63 2410.3494),(64 2526.9414),(65 2446.723),(66 2521.5557),(67 2463.3345),(68 2476.041),(69 2521.6797),(70 2491.5796),(71 2522.7283),(72 2500.6565),(73 2541.1377),(74 2575.7341),(75 2583.211),(76 2544.2861),(77 2580.559),(78 2569.958),(79 2646.0388),
(1 1309.8152),(2 1240.7388),(3 1397.1205),(4 1406.928),(5 1494.5571),(6 1469.8037),(7 1559.0642),(8 1568.6033),(9 1603.9161),(10 1580.2377),(11 1678.1445),(12 1667.902),(13 1671.418),(14 1667.2944),(15 1662.1046),(16 1674.4497),(17 1682.2251),(18 1644.8784),(19 1669.6542),(20 1669.1388),(21 1640.4176),(22 1700.8706),(23 1664.3667),(24 1708.808),(25 1644.4668),(26 1727.4607),(27 1693.4512),(28 1735.2733),(29 1735.8931),(30 1755.4412),(31 1754.137),(32 1804.0902),(33 1780.3187),(34 1807.9631),(35 1808.6239),(36 1859.5795),(37 1886.0593),(38 1860.6393),(39 1905.4369),(40 1899.4807),(41 1876.4225),(42 1933.0906),(43 1938.9387),(44 1934.1278),(45 1984.3961),(46 2000.142),(47 2028.1826),(48 2019.6621),(49 2093.0938),(50 2079.7056),(51 2092.8542),(52 2150.5173),(53 2155.7031),(54 2217.222),(55 2204.7388),(56 2226.8918),(57 2249.207),(58 2347.7305),(59 2320.838),(60 2306.1248),(61 2362.6184),(62 2327.0747),(63 2404.436),(64 2446.44),(65 2406.3215),(66 2489.8489),(67 2428.493),(68 2441.6228),(69 2470.9963),(70 2440.5676),(71 2486.587),(72 2465.874),(73 2477.264),(74 2519.9111),(75 2531.8433),(76 2526.1177),(77 2518.4177),(78 2511.5789),(79 2541.0103),
(1 1217.2915),(2 1198.4873),(3 1338.666),(4 1358.2998),(5 1423.4768),(6 1427.0087),(7 1493.9392),(8 1502.6907),(9 1518.0043),(10 1486.636),(11 1563.1508),(12 1556.3184),(13 1580.5375),(14 1572.9508),(15 1611.8335),(16 1616.6699),(17 1620.1401),(18 1604.339),(19 1632.2003),(20 1621.7335),(21 1602.5026),(22 1640.836),(23 1620.1788),(24 1656.3612),(25 1604.261),(26 1640.7721),(27 1642.3398),(28 1680.841),(29 1645.7046),(30 1718.3656),(31 1671.2079),(32 1744.4427),(33 1745.6787),(34 1771.598),(35 1776.899),(36 1782.5654),(37 1810.7375),(38 1807.2163),(39 1849.3656),(40 1838.6412),(41 1851.9305),(42 1899.3506),(43 1917.3048),(44 1878.6012),(45 1908.3417),(46 1942.6694),(47 1982.504),(48 2008.9923),(49 2032.7588),(50 2002.1561),(51 2014.5271),(52 2081.672),(53 2113.145),(54 2149.2563),(55 2118.5632),(56 2152.8123),(57 2152.6172),(58 2227.8408),(59 2220.0725),(60 2255.412),(61 2306.8357),(62 2211.7417),(63 2335.1929),(64 2350.033),(65 2346.8618),(66 2431.2085),(67 2357.3147),(68 2404.443),(69 2420.4019),(70 2396.6711),(71 2415.969),(72 2415.6926),(73 2461.3577),(74 2460.1248),(75 2496.9521),(76 2467.9275),(77 2456.1619),(78 2435.7896),(79 2483.3027),
(1 1197.06),(2 1187.6927),(3 1334.0315),(4 1338.5023),(5 1413.2631),(6 1436.919),(7 1496.8672),(8 1505.5416),(9 1521.4353),(10 1485.0905),(11 1559.5079),(12 1541.179),(13 1591.3258),(14 1543.9852),(15 1602.9762),(16 1588.4625),(17 1586.4962),(18 1588.7561),(19 1609.8201),(20 1591.0732),(21 1634.9752),(22 1624.9952),(23 1616.9819),(24 1627.5089),(25 1610.2008),(26 1586.222),(27 1624.9927),(28 1648.4882),(29 1637.0582),(30 1680.31),(31 1662.6565),(32 1687.4105),(33 1716.7347),(34 1735.9672),(35 1758.3379),(36 1784.2358),(37 1784.5608),(38 1770.2495),(39 1822.9952),(40 1834.1959),(41 1817.5278),(42 1850.7559),(43 1888.1947),(44 1869.2013),(45 1884.6743),(46 1941.413),(47 1966.7441),(48 1982.5798),(49 2021.8995),(50 1992.0988),(51 2022.955),(52 2053.6497),(53 2103.7158),(54 2114.97),(55 2112.4885),(56 2150.5835),(57 2155.5024),(58 2227.5962),(59 2219.667),(60 2246.023),(61 2257.398),(62 2201.4712),(63 2301.4841),(64 2282.4187),(65 2282.0671),(66 2333.8228),(67 2329.413),(68 2330.4043),(69 2361.573),(70 2334.9302),(71 2375.7622),(72 2341.1406),(73 2407.1543),(74 2386.9368),(75 2413.1426),(76 2407.9617),(77 2420.3843),(78 2428.3467),(79 2457.9968),
(1 1204.255),(2 1185.5503),(3 1332.8671),(4 1302.0632),(5 1391.0995),(6 1416.2349),(7 1487.1938),(8 1470.3091),(9 1497.8774),(10 1452.1931),(11 1535.9556),(12 1510.4725),(13 1555.118),(14 1507.0369),(15 1589.3932),(16 1573.5367),(17 1571.4314),(18 1571.4814),(19 1596.8894),(20 1569.6407),(21 1640.8661),(22 1599.4529),(23 1610.309),(24 1603.249),(25 1614.6467),(26 1599.2223),(27 1620.0371),(28 1620.0021),(29 1646.9354),(30 1639.2795),(31 1690.1733),(32 1636.2146),(33 1675.5972),(34 1691.1813),(35 1730.5175),(36 1770.4363),(37 1772.9021),(38 1752.3763),(39 1804.3047),(40 1801.1638),(41 1797.5927),(42 1819.3055),(43 1842.4392),(44 1850.1377),(45 1886.899),(46 1939.5333),(47 1954.7306),(48 1961.6353),(49 2018.1205),(50 1987.2067),(51 2073.6257),(52 2103.3013),(53 2134.672),(54 2149.4185),(55 2183.7942),(56 2185.4675),(57 2219.7598),(58 2256.0686),(59 2254.7598),(60 2284.053),(61 2330.1692),(62 2277.5637),(63 2372.0337),(64 2367.1833),(65 2375.6604),(66 2408.7856),(67 2379.7112),(68 2401.7544),(69 2430.5627),(70 2409.6511),(71 2438.867),(72 2420.8818),(73 2434.223),(74 2449.4421),(75 2456.5457),(76 2465.4827),(77 2440.798),(78 2464.6343),(79 2470.0664),
(1 1197.5038),(2 1170.8596),(3 1286.1067),(4 1305.032),(5 1375.437),(6 1402.1084),(7 1486.6759),(8 1475.1339),(9 1491.511),(10 1461.2396),(11 1506.411),(12 1543.8685),(13 1532.6431),(14 1497.9469),(15 1578.5162),(16 1530.4451),(17 1548.5751),(18 1538.5066),(19 1559.8324),(20 1578.3822),(21 1579.907),(22 1567.2024),(23 1573.3031),(24 1591.0737),(25 1580.6912),(26 1591.9086),(27 1569.8978),(28 1565.5016),(29 1582.5309),(30 1587.7489),(31 1640.9634),(32 1611.553),(33 1637.3064),(34 1649.0726),(35 1683.4824),(36 1699.3417),(37 1714.301),(38 1721.9664),(39 1751.4059),(40 1759.1951),(41 1729.1431),(42 1787.7771),(43 1784.8441),(44 1802.7611),(45 1820.1648),(46 1863.4678),(47 1888.3563),(48 1888.0674),(49 1948.8528),(50 1905.5659),(51 1954.241),(52 1986.9435),(53 1996.7167),(54 2049.6157),(55 2061.346),(56 2042.1902),(57 2062.0261),(58 2109.329),(59 2110.0022),(60 2114.5117),(61 2138.877),(62 2138.1711),(63 2193.0498),(64 2212.685),(65 2182.304),(66 2268.537),(67 2229.4417),(68 2243.9324),(69 2220.487),(70 2253.6929),(71 2248.954),(72 2248.6763),(73 2226.3682),(74 2231.0461),(75 2280.1572),(76 2237.146),(77 2239.677),(78 2238.1218),(79 2270.6672),
(1 1129.3989),(2 1119.3519),(3 1248.7285),(4 1246.8792),(5 1319.039),(6 1337.7919),(7 1424.4846),(8 1399.4937),(9 1403.2395),(10 1356.167),(11 1412.7955),(12 1434.4987),(13 1438.792),(14 1440.4893),(15 1476.9363),(16 1435.9915),(17 1446.6818),(18 1442.012),(19 1452.9358),(20 1508.3123),(21 1475.8671),(22 1487.8478),(23 1476.6224),(24 1484.611),(25 1453.3271),(26 1500.9072),(27 1484.982),(28 1517.9138),(29 1502.9535),(30 1520.1139),(31 1573.064),(32 1559.8188),(33 1567.9263),(34 1566.2678),(35 1578.7363),(36 1609.2145),(37 1600.5542),(38 1639.7827),(39 1663.1145),(40 1690.904),(41 1662.0311),(42 1701.0934),(43 1743.0671),(44 1721.864),(45 1739.8708),(46 1795.9274),(47 1794.6843),(48 1825.944),(49 1876.6794),(50 1861.0183),(51 1882.7434),(52 1904.7797),(53 1931.8116),(54 1966.3146),(55 1992.6084),(56 2004.2568),(57 2030.8966),(58 2052.6482),(59 2050.1511),(60 2063.6985),(61 2074.4902),(62 2082.972),(63 2120.891),(64 2123.5542),(65 2129.3645),(66 2174.8557),(67 2195.8594),(68 2179.301),(69 2187.956),(70 2196.9878),(71 2219.4844),(72 2195.286),(73 2178.7498),(74 2188.7507),(75 2253.5334),(76 2247.047),(77 2222.0356),(78 2214.962),(79 2232.3464),
(1 1119.1675),(2 1088.3596),(3 1248.2759),(4 1238.6558),(5 1320.135),(6 1311.3981),(7 1424.1237),(8 1386.0435),(9 1416.8438),(10 1362.7617),(11 1403.3601),(12 1409.8303),(13 1452.3248),(14 1439.6611),(15 1453.4071),(16 1432.8937),(17 1445.665),(18 1434.9452),(19 1457.208),(20 1500.5416),(21 1456.6124),(22 1507.0436),(23 1461.8982),(24 1498.483),(25 1471.6832),(26 1503.5358),(27 1478.0371),(28 1514.6925),(29 1491.881),(30 1532.5282),(31 1531.2462),(32 1567.9048),(33 1557.3901),(34 1558.7615),(35 1579.8107),(36 1592.1583),(37 1578.642),(38 1600.438),(39 1632.996),(40 1634.617),(41 1607.969),(42 1632.4734),(43 1694.3688),(44 1675.6399),(45 1694.582),(46 1731.7942),(47 1715.1401),(48 1789.6019),(49 1793.7831),(50 1794.3962),(51 1793.1301),(52 1852.5295),(53 1868.4891),(54 1880.8862),(55 1871.452),(56 1919.123),(57 1946.8999),(58 1967.284),(59 1989.4642),(60 2013.1583),(61 2005.1111),(62 1997.1366),(63 2034.255),(64 2040.2728),(65 2108.8713),(66 2123.0608),(67 2099.237),(68 2112.761),(69 2097.2073),(70 2146.1775),(71 2131.7246),(72 2130.4028),(73 2129.93),(74 2196.429),(75 2212.4204),(76 2224.756),(77 2173.7983),(78 2203.4768),(79 2197.5977),
