1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 241143.3),(2 797311.7),(3 1565499.1),(4 2482456.8),(5 3547232.8),(6 4565589),(7 5519220.5),(8 6338905.5),(9 6974606.5),(10 7430843.5),(11 7863196.5),(12 8208728),(13 8455673),(14 8348529.5),(15 8032759.5),(16 7968920),(17 8159429.5),(18 7907617.5),(19 7399996.5),(20 7130688.5),(21 7088966.5),(22 7278935.5),(23 7601120),(24 7868096),(25 8400692),(26 8808971),(27 9072301),(28 9424925),(29 9639621),(30 9632455),(31 9598157),(32 9536704),(33 9465681),(34 9526344),(35 9575504),(36 9346929),(37 9292525),(38 9462811),(39 9719731),(40 9719693),(41 9844804),(42 10212411),(43 10596291),(44 11027269),(45 11429881),(46 11672509),(47 11851204),(48 11941477),(49 12036479),(50 12051923),(51 11844893),(52 11444304),(53 10948449),(54 10431696),(55 9846453),(56 9166908),(57 8584295),(58 8101682.5),(59 7953189.5),(60 7922650.5),(61 8033942.5),(62 8117508),(63 7989794.5),(64 8001716),(65 8309319.5),(66 8610626),(67 8825893),(68 8861380),(69 9035886),(70 9073899),(71 8958543),(72 8989535),(73 9206873),(74 9506874),(75 9657632),(76 9600233),(77 9480003),(78 9260565),(79 9158085),
(1 38.813683),(2 42.652473),(3 44.968433),(4 46.27766),(5 47.02917),(6 46.992764),(7 48.610966),(8 48.107277),(9 48.741985),(10 48.375652),(11 48.90677),(12 48.711338),(13 49.553158),(14 49.56792),(15 49.58675),(16 48.939278),(17 49.51583),(18 49.247738),(19 49.848778),(20 49.472317),(21 49.876427),(22 48.876865),(23 49.67494),(24 49.861874),(25 50.973618),(26 50.554653),(27 49.256947),(28 49.466194),(29 50.046627),(30 50.380005),(31 50.457394),(32 50.46989),(33 50.544827),(34 49.68339),(35 50.614223),(36 50.07592),(37 50.6231),(38 50.888187),(39 50.47071),(40 50.56393),(41 50.910805),(42 51.57346),(43 51.65228),(44 51.926342),(45 52.200947),(46 51.797596),(47 51.55179),(48 51.350433),(49 52.26246),(50 52.1506),(51 51.679813),(52 51.002842),(53 51.604633),(54 51.488453),(55 51.21654),(56 51.003586),(57 51.613293),(58 51.35224),(59 51.223507),(60 50.5433),(61 52.20974),(62 51.346066),(63 50.12945),(64 50.22336),(65 49.74367),(66 49.977085),(67 49.819054),(68 49.44427),(69 49.978275),(70 49.425797),(71 50.111008),(72 49.319897),(73 49.896076),(74 50.417145),(75 49.843773),(76 50.449554),(77 50.402668),(78 50.618263),(79 50.458847),
(1 37.06144),(2 40.827198),(3 42.870773),(4 43.792553),(5 44.833607),(6 44.81835),(7 45.333862),(8 45.31123),(9 45.77238),(10 45.775043),(11 46.3795),(12 45.749844),(13 47.010975),(14 47.271122),(15 46.586315),(16 46.398315),(17 46.74495),(18 46.87853),(19 47.934353),(20 46.513622),(21 46.348576),(22 46.24065),(23 46.689064),(24 47.3299),(25 48.224075),(26 47.95659),(27 47.90785),(28 47.4348),(29 47.493248),(30 47.111885),(31 47.395214),(32 47.172905),(33 47.03068),(34 46.63512),(35 47.22575),(36 47.664654),(37 49.017532),(38 48.197136),(39 47.56491),(40 47.55699),(41 47.303253),(42 48.049736),(43 47.589676),(44 48.227295),(45 48.744263),(46 48.538513),(47 48.921875),(48 48.88414),(49 49.19251),(50 49.252476),(51 48.771873),(52 49.29423),(53 49.096157),(54 48.841705),(55 49.325573),(56 49.684456),(57 49.166634),(58 49.09307),(59 48.950638),(60 47.505943),(61 48.297146),(62 48.06207),(63 48.04604),(64 47.952454),(65 48.16317),(66 48.29306),(67 48.26381),(68 47.684105),(69 47.63633),(70 47.17599),(71 47.044228),(72 46.936817),(73 47.757538),(74 48.133175),(75 47.79293),(76 47.434544),(77 47.49292),(78 47.337337),(79 47.42536),
(1 37.994736),(2 41.9073),(3 43.43853),(4 44.91897),(5 46.09415),(6 46.69705),(7 46.957047),(8 47.037445),(9 47.474033),(10 47.4138),(11 48.030052),(12 47.98671),(13 47.869007),(14 48.257534),(15 47.47558),(16 47.718296),(17 48.143597),(18 48.51466),(19 48.11567),(20 47.288612),(21 47.872772),(22 47.56368),(23 47.86202),(24 48.263454),(25 49.04052),(26 48.958656),(27 47.58697),(28 48.120327),(29 48.422462),(30 48.583313),(31 48.56094),(32 48.21744),(33 48.562496),(34 48.44219),(35 49.36018),(36 48.717136),(37 49.49354),(38 49.002674),(39 48.887405),(40 49.69267),(41 50.190052),(42 49.680885),(43 50.034256),(44 49.610447),(45 50.024178),(46 50.894337),(47 50.372005),(48 51.179615),(49 51.797054),(50 51.408566),(51 50.25221),(52 50.1422),(53 50.287823),(54 50.39049),(55 50.918568),(56 50.164436),(57 50.969852),(58 50.481445),(59 49.83777),(60 49.418297),(61 50.48197),(62 49.69044),(63 48.97548),(64 48.910175),(65 49.048656),(66 48.589375),(67 49.234207),(68 48.353344),(69 48.9968),(70 47.67868),(71 47.87104),(72 48.382114),(73 49.20123),(74 49.13068),(75 48.73782),(76 49.37345),(77 49.741096),(78 49.219746),(79 49.331013),
(1 37.44994),(2 41.55535),(3 42.746853),(4 43.73056),(5 44.72093),(6 45.89706),(7 45.3594),(8 45.282753),(9 46.058525),(10 46.507504),(11 46.82877),(12 45.54135),(13 46.640316),(14 46.27238),(15 46.881912),(16 46.960148),(17 47.659218),(18 47.757233),(19 47.343845),(20 46.687366),(21 47.457718),(22 46.820763),(23 46.91842),(24 47.71),(25 47.537987),(26 47.06188),(27 46.840916),(28 46.69433),(29 47.35694),(30 46.78956),(31 47.26426),(32 46.729042),(33 47.52995),(34 47.114548),(35 48.030415),(36 47.834476),(37 48.301476),(38 48.349808),(39 47.545532),(40 47.703922),(41 48.5471),(42 48.550175),(43 48.997967),(44 48.67355),(45 49.22963),(46 48.773937),(47 48.622253),(48 49.113922),(49 49.18944),(50 48.91452),(51 48.54679),(52 48.22427),(53 48.71745),(54 48.217613),(55 48.451817),(56 48.22709),(57 47.91115),(58 48.68735),(59 48.203144),(60 48.13056),(61 48.61041),(62 48.02593),(63 47.349297),(64 47.6754),(65 48.055706),(66 47.22964),(67 47.735023),(68 48.003567),(69 47.973988),(70 47.644817),(71 47.52922),(72 47.66459),(73 48.114307),(74 47.585384),(75 47.91601),(76 47.566315),(77 48.23387),(78 47.834293),(79 47.626736),
(1 37.379704),(2 41.912743),(3 42.552006),(4 43.682964),(5 45.010433),(6 45.012707),(7 44.90026),(8 45.522213),(9 46.150364),(10 46.240814),(11 46.772804),(12 46.314564),(13 47.40734),(14 46.6863),(15 46.223804),(16 47.16157),(17 47.099556),(18 47.008553),(19 46.875023),(20 46.384228),(21 46.630512),(22 45.97907),(23 46.472935),(24 47.017548),(25 47.564526),(26 47.677998),(27 47.11775),(28 47.347244),(29 48.0628),(30 48.049885),(31 47.799156),(32 47.78167),(33 48.67201),(34 48.07923),(35 48.10733),(36 47.592136),(37 48.36867),(38 48.183395),(39 47.260426),(40 47.909344),(41 48.019104),(42 48.613804),(43 49.733875),(44 49.236614),(45 48.92917),(46 48.75743),(47 49.275005),(48 49.182606),(49 49.051422),(50 49.03255),(51 48.313236),(52 48.249374),(53 48.41439),(54 48.5754),(55 49.25116),(56 48.423534),(57 49.145782),(58 49.01714),(59 48.941067),(60 48.720013),(61 49.288498),(62 48.04165),(63 47.700214),(64 48.17692),(65 48.154713),(66 48.02907),(67 48.60229),(68 48.917988),(69 48.056896),(70 48.21187),(71 48.729664),(72 48.29361),(73 49.167896),(74 49.02819),(75 49.004658),(76 48.59958),(77 49.06782),(78 48.579113),(79 48.002365),
(1 37.15313),(2 41.149204),(3 42.710938),(4 43.912846),(5 45.1603),(6 45.13496),(7 45.19696),(8 45.491455),(9 46.244488),(10 46.070774),(11 45.94987),(12 46.139023),(13 47.437603),(14 47.43657),(15 46.185978),(16 47.137154),(17 47.74365),(18 47.51067),(19 47.539623),(20 46.9567),(21 47.802383),(22 47.047886),(23 47.25933),(24 47.47319),(25 47.717392),(26 47.437004),(27 47.83441),(28 46.993095),(29 47.362457),(30 47.365116),(31 46.96164),(32 47.7212),(33 48.516277),(34 47.248596),(35 47.25431),(36 48.088757),(37 48.019985),(38 47.121246),(39 47.0743),(40 47.961967),(41 48.271053),(42 49.01497),(43 48.72511),(44 48.74971),(45 49.10455),(46 48.40287),(47 48.949577),(48 49.076057),(49 49.342934),(50 48.65595),(51 47.972404),(52 48.100197),(53 48.95623),(54 48.723568),(55 48.634323),(56 48.273857),(57 48.60034),(58 48.652996),(59 49.114365),(60 48.37081),(61 48.670265),(62 47.996876),(63 47.60708),(64 47.37771),(65 46.95186),(66 46.832977),(67 47.813595),(68 47.94184),(69 47.013035),(70 47.118095),(71 47.91629),(72 46.808918),(73 47.523285),(74 47.591316),(75 47.260616),(76 47.481773),(77 47.680634),(78 47.406746),(79 47.42129),
(1 36.433357),(2 39.64989),(3 41.229855),(4 42.12484),(5 43.53426),(6 43.83765),(7 44.209496),(8 43.88155),(9 44.279804),(10 45.083355),(11 45.12755),(12 45.06555),(13 45.832794),(14 45.332794),(15 45.29883),(16 45.63232),(17 45.541473),(18 45.506886),(19 46.23271),(20 45.49352),(21 45.509834),(22 45.17688),(23 46.093758),(24 46.86971),(25 46.51961),(26 46.377415),(27 45.84272),(28 45.580013),(29 45.939014),(30 46.11754),(31 46.25941),(32 46.788612),(33 46.60228),(34 46.886917),(35 46.730576),(36 47.232178),(37 47.713398),(38 47.018623),(39 46.617954),(40 47.08845),(41 47.358513),(42 47.888496),(43 48.165367),(44 48.276596),(45 48.523598),(46 47.95816),(47 48.358624),(48 48.854286),(49 49.232914),(50 48.44562),(51 47.607937),(52 47.601093),(53 47.391804),(54 47.098873),(55 47.268665),(56 46.543575),(57 46.421158),(58 46.50483),(59 46.74417),(60 46.931633),(61 46.910362),(62 46.764214),(63 46.210453),(64 46.194073),(65 46.07297),(66 45.985706),(67 46.04366),(68 46.47498),(69 45.422844),(70 45.79177),(71 45.405163),(72 45.779152),(73 46.51394),(74 46.59174),(75 46.375935),(76 46.275677),(77 46.885204),(78 46.63673),(79 46.246178),
(1 35.970215),(2 39.252914),(3 40.706375),(4 42.253227),(5 43.685883),(6 42.995235),(7 44.19771),(8 43.924763),(9 44.291935),(10 44.266182),(11 44.389706),(12 44.413033),(13 45.17231),(14 45.56473),(15 44.796104),(16 44.76722),(17 45.634857),(18 44.844173),(19 45.46942),(20 44.88954),(21 44.56285),(22 44.41004),(23 45.303196),(24 45.472347),(25 46.13216),(26 46.677734),(27 45.56473),(28 45.660007),(29 45.993095),(30 45.90756),(31 46.105537),(32 46.312363),(33 45.72455),(34 45.84212),(35 46.05397),(36 46.603878),(37 47.35258),(38 46.346077),(39 46.461693),(40 45.892918),(41 46.498116),(42 47.05452),(43 47.346073),(44 47.57271),(45 47.754852),(46 47.341892),(47 47.9375),(48 48.03003),(49 48.360687),(50 48.21807),(51 47.06998),(52 47.141106),(53 47.371674),(54 47.107872),(55 47.593662),(56 47.246857),(57 47.367928),(58 47.72824),(59 47.426064),(60 46.678967),(61 47.59725),(62 47.185978),(63 47.274166),(64 47.166027),(65 46.546955),(66 46.108128),(67 46.617607),(68 46.683044),(69 45.724583),(70 45.283733),(71 45.472176),(72 46.02673),(73 45.757126),(74 46.456554),(75 46.03065),(76 47.31431),(77 46.831264),(78 46.60274),(79 46.121647),
(1 35.805008),(2 39.738087),(3 40.982044),(4 42.25184),(5 43.595833),(6 43.85995),(7 44.81911),(8 44.571163),(9 45.342873),(10 44.466587),(11 44.174286),(12 44.54603),(13 45.067802),(14 45.225925),(15 44.146873),(16 44.87866),(17 45.22358),(18 44.735188),(19 45.32651),(20 44.721046),(21 44.149403),(22 44.340538),(23 45.347477),(24 45.157322),(25 45.684845),(26 45.78555),(27 45.279434),(28 44.956898),(29 45.3979),(30 44.666016),(31 44.367046),(32 45.452587),(33 45.54194),(34 45.3279),(35 45.445454),(36 45.770763),(37 46.64951),(38 46.122868),(39 46.123028),(40 45.73935),(41 46.21615),(42 47.267296),(43 47.152985),(44 47.44826),(45 47.828457),(46 47.325436),(47 47.93022),(48 48.04177),(49 48.343575),(50 47.97474),(51 47.350025),(52 46.609028),(53 46.95895),(54 46.755756),(55 46.720387),(56 47.105186),(57 46.804577),(58 47.478786),(59 46.704098),(60 46.934753),(61 47.002865),(62 46.47015),(63 45.80788),(64 45.9969),(65 45.72845),(66 45.083363),(67 45.437756),(68 45.695194),(69 45.18581),(70 44.967434),(71 45.637985),(72 45.57245),(73 45.917377),(74 46.141384),(75 46.089527),(76 46.261055),(77 46.281273),(78 46.32218),(79 46.412785),
(1 35.478355),(2 38.973106),(3 40.245094),(4 40.99091),(5 41.724293),(6 42.830204),(7 43.332058),(8 43.110744),(9 42.948246),(10 43.386627),(11 43.926434),(12 44.006203),(13 44.415104),(14 44.49748),(15 43.964226),(16 44.332237),(17 44.782085),(18 44.432285),(19 43.996826),(20 44.027897),(21 44.125748),(22 44.215176),(23 44.56425),(24 44.88595),(25 45.173645),(26 45.471245),(27 44.647926),(28 44.8274),(29 45.548225),(30 45.509197),(31 45.69802),(32 44.810913),(33 45.77018),(34 45.256683),(35 45.411102),(36 45.778313),(37 46.599586),(38 45.706005),(39 45.508396),(40 45.9427),(41 46.22228),(42 46.59635),(43 47.250843),(44 46.93594),(45 47.469936),(46 47.123318),(47 47.48229),(48 47.18239),(49 47.988342),(50 46.759052),(51 46.700134),(52 46.359196),(53 46.555443),(54 46.71849),(55 46.958786),(56 46.74127),(57 47.218437),(58 46.72494),(59 46.174126),(60 47.227757),(61 47.321915),(62 46.54031),(63 46.304054),(64 46.019905),(65 45.943436),(66 45.04094),(67 45.67709),(68 45.247208),(69 45.572685),(70 45.209984),(71 45.10996),(72 45.538494),(73 45.8159),(74 46.372814),(75 45.904705),(76 46.35284),(77 46.246307),(78 45.684612),(79 45.845062),
(1 34.73484),(2 38.586594),(3 39.604656),(4 40.720478),(5 40.823284),(6 41.76023),(7 42.289337),(8 41.83849),(9 42.94796),(10 42.203697),(11 43.05262),(12 42.730476),(13 43.683952),(14 43.83895),(15 43.282063),(16 43.520382),(17 44.16274),(18 43.327213),(19 43.511345),(20 43.139793),(21 42.713387),(22 42.611847),(23 43.52889),(24 43.649727),(25 44.042572),(26 43.652695),(27 43.331448),(28 43.266808),(29 43.968502),(30 43.986713),(31 44.17682),(32 44.11282),(33 44.87959),(34 43.859364),(35 43.779427),(36 44.30989),(37 44.764717),(38 44.166042),(39 44.312214),(40 43.76618),(41 44.053936),(42 44.62498),(43 44.88456),(44 44.718395),(45 45.034145),(46 45.214355),(47 44.810265),(48 45.565926),(49 45.81387),(50 45.112762),(51 45.005737),(52 45.013863),(53 45.124557),(54 45.024162),(55 45.381096),(56 45.342537),(57 45.543194),(58 44.78286),(59 44.755714),(60 44.941505),(61 44.71799),(62 44.697235),(63 44.248207),(64 44.252377),(65 44.341183),(66 43.894753),(67 45.10464),(68 44.748905),(69 44.49253),(70 43.96951),(71 44.618267),(72 44.423073),(73 44.73151),(74 44.877274),(75 44.978043),(76 45.15395),(77 44.857986),(78 44.199493),(79 44.623016),
(1 34.26283),(2 38.13484),(3 39.355602),(4 40.60746),(5 41.115326),(6 41.588593),(7 42.41801),(8 42.698986),(9 43.10612),(10 42.80704),(11 43.128433),(12 42.739372),(13 44.249374),(14 43.59541),(15 43.207317),(16 43.764824),(17 43.90316),(18 44.229782),(19 43.95275),(20 43.738228),(21 43.18047),(22 43.30954),(23 43.57165),(24 43.725807),(25 44.74036),(26 44.977222),(27 43.87782),(28 44.128838),(29 44.26225),(30 44.16701),(31 44.492134),(32 44.620403),(33 44.45788),(34 43.89452),(35 44.64375),(36 44.41425),(37 44.499508),(38 44.36717),(39 43.787315),(40 44.309784),(41 44.266003),(42 45.21499),(43 45.318424),(44 45.197792),(45 45.01634),(46 44.96619),(47 45.07146),(48 45.308464),(49 45.658184),(50 45.25175),(51 44.716846),(52 44.23498),(53 43.835857),(54 44.611515),(55 45.30713),(56 45.502724),(57 45.54183),(58 45.237587),(59 45.328373),(60 45.47128),(61 45.3162),(62 44.349392),(63 44.170963),(64 44.168667),(65 44.396973),(66 44.27538),(67 44.589977),(68 44.76877),(69 44.48828),(70 44.424904),(71 44.367695),(72 44.346073),(73 44.648975),(74 44.44172),(75 44.145294),(76 44.89755),(77 45.073505),(78 44.73354),(79 44.575672),
(1 34.782608),(2 38.140915),(3 39.456375),(4 40.620384),(5 41.62522),(6 42.072285),(7 42.87081),(8 42.401485),(9 43.015114),(10 42.630905),(11 43.13734),(12 42.786552),(13 43.392643),(14 43.775463),(15 43.57127),(16 42.980656),(17 43.50107),(18 43.772976),(19 44.057144),(20 43.981056),(21 43.523285),(22 44.164364),(23 44.467068),(24 44.256878),(25 44.860695),(26 44.40301),(27 44.09718),(28 43.86564),(29 44.62003),(30 45.0182),(31 45.173664),(32 44.967495),(33 44.684715),(34 44.671474),(35 45.348717),(36 45.17353),(37 45.337273),(38 45.239273),(39 45.020924),(40 45.27049),(41 45.275944),(42 45.7532),(43 46.37537),(44 46.251694),(45 46.41464),(46 46.015076),(47 45.850956),(48 46.02973),(49 46.58845),(50 45.660873),(51 44.912567),(52 45.0395),(53 45.13689),(54 44.93958),(55 45.572052),(56 44.726387),(57 45.676113),(58 45.05511),(59 45.356525),(60 45.601597),(61 45.984562),(62 45.380318),(63 44.878635),(64 44.560215),(65 44.578224),(66 44.51924),(67 44.820034),(68 44.559505),(69 44.00603),(70 43.657536),(71 44.281086),(72 44.319435),(73 44.42752),(74 44.860054),(75 44.320267),(76 44.643394),(77 45.118336),(78 44.533634),(79 44.996773),
(1 34.044445),(2 38.07539),(3 38.785442),(4 39.459705),(5 40.599304),(6 40.910934),(7 41.10527),(8 41.717064),(9 42.247326),(10 41.715317),(11 42.313435),(12 42.593956),(13 43.069004),(14 42.772522),(15 42.553993),(16 42.965786),(17 43.29754),(18 42.465195),(19 43.404026),(20 43.229908),(21 42.27799),(22 42.39725),(23 43.41656),(24 43.81258),(25 44.12615),(26 43.94297),(27 43.7993),(28 43.459984),(29 43.646526),(30 43.77606),(31 43.827763),(32 43.42603),(33 43.620075),(34 43.22154),(35 43.76384),(36 43.373142),(37 43.4943),(38 43.47863),(39 43.741344),(40 43.57623),(41 44.000645),(42 43.90398),(43 44.59967),(44 44.686882),(45 44.750744),(46 44.33834),(47 44.903896),(48 44.993927),(49 45.116615),(50 45.22725),(51 44.339832),(52 44.157276),(53 43.96097),(54 44.24871),(55 44.06936),(56 44.231327),(57 44.48086),(58 44.321415),(59 44.863483),(60 44.585945),(61 44.26647),(62 44.91261),(63 43.763527),(64 43.415813),(65 43.411),(66 43.86775),(67 43.66465),(68 43.27066),(69 43.25075),(70 43.26696),(71 43.551655),(72 43.47848),(73 43.8885),(74 43.780712),(75 43.693493),(76 43.70892),(77 43.870274),(78 43.687508),(79 44.07746),
(1 33.53023),(2 36.980583),(3 38.59366),(4 39.460976),(5 40.640526),(6 40.449623),(7 41.085575),(8 41.2474),(9 41.1831),(10 41.042343),(11 41.67238),(12 41.33631),(13 41.887344),(14 42.450317),(15 41.955475),(16 42.68859),(17 42.761143),(18 42.421116),(19 42.586937),(20 42.346092),(21 42.457115),(22 41.897987),(23 42.15465),(24 42.882942),(25 42.858025),(26 43.03752),(27 42.209652),(28 41.963055),(29 42.352757),(30 42.54165),(31 43.07343),(32 43.00219),(33 42.975864),(34 42.504753),(35 42.827843),(36 43.07145),(37 42.77263),(38 42.273254),(39 42.40779),(40 42.95256),(41 43.399105),(42 43.33002),(43 43.817833),(44 43.6333),(45 44.13396),(46 43.7399),(47 43.969315),(48 44.25752),(49 44.282143),(50 44.306538),(51 44.25149),(52 43.89057),(53 43.30545),(54 44.08848),(55 44.374683),(56 44.552597),(57 44.521217),(58 43.929787),(59 43.416676),(60 43.79955),(61 43.587418),(62 43.555157),(63 42.691235),(64 42.27043),(65 42.13437),(66 42.209824),(67 42.658062),(68 42.44301),(69 43.026543),(70 41.482746),(71 42.10301),(72 42.569767),(73 42.595947),(74 42.66261),(75 42.882744),(76 42.51582),(77 42.925415),(78 43.04022),(79 43.280403),
(1 33.412094),(2 36.163742),(3 38.00716),(4 39.121338),(5 40.25331),(6 39.856544),(7 40.984562),(8 40.966442),(9 41.55501),(10 41.0981),(11 42.01183),(12 42.02494),(13 42.21724),(14 42.544865),(15 42.017086),(16 42.784733),(17 43.04341),(18 42.543156),(19 42.16707),(20 42.50887),(21 42.493343),(22 41.891342),(23 42.07848),(24 42.084312),(25 42.780605),(26 41.981686),(27 41.751225),(28 41.61221),(29 42.283066),(30 42.540855),(31 42.47653),(32 42.39777),(33 42.857082),(34 42.53713),(35 42.601696),(36 43.12871),(37 43.454914),(38 43.052807),(39 43.554844),(40 43.61819),(41 43.801334),(42 44.092556),(43 44.55983),(44 44.50334),(45 44.64574),(46 44.199047),(47 44.655346),(48 44.862797),(49 45.205616),(50 45.25785),(51 44.667114),(52 44.377617),(53 43.86549),(54 43.991703),(55 43.735027),(56 43.908695),(57 44.088184),(58 44.247513),(59 43.908413),(60 44.01276),(61 43.790176),(62 44.026817),(63 43.123554),(64 42.833412),(65 42.27306),(66 42.535366),(67 42.9742),(68 42.428364),(69 42.42088),(70 41.838013),(71 41.885376),(72 41.95296),(73 42.552322),(74 42.8608),(75 42.656708),(76 42.566658),(77 43.65194),(78 43.30919),(79 42.936424),
(1 33.501595),(2 36.872868),(3 38.57713),(4 38.954926),(5 40.065586),(6 39.960632),(7 40.852665),(8 41.231586),(9 41.109734),(10 40.489372),(11 41.1785),(12 41.394646),(13 41.599606),(14 42.273422),(15 41.955753),(16 42.141415),(17 42.358078),(18 41.804375),(19 41.82995),(20 41.923176),(21 41.57759),(22 41.35744),(23 41.90049),(24 42.08731),(25 42.37521),(26 42.390137),(27 42.545788),(28 41.514442),(29 42.42396),(30 42.317024),(31 42.51974),(32 42.33847),(33 42.10591),(34 42.4269),(35 42.145584),(36 42.221226),(37 43.09673),(38 43.269814),(39 42.767704),(40 42.94201),(41 43.177345),(42 43.229958),(43 43.47756),(44 44.039944),(45 43.825745),(46 43.57169),(47 43.356384),(48 43.553165),(49 44.338913),(50 44.20834),(51 44.402554),(52 44.453995),(53 43.854206),(54 44.02135),(55 44.191227),(56 44.271175),(57 44.502186),(58 45.088985),(59 44.170258),(60 43.44497),(61 43.53724),(62 43.60142),(63 43.04369),(64 43.234955),(65 42.707428),(66 42.885902),(67 43.466743),(68 42.91251),(69 43.259933),(70 42.825428),(71 42.623116),(72 42.57229),(73 43.343838),(74 43.300564),(75 42.72038),(76 43.587387),(77 44.30094),(78 43.967224),(79 43.34174),
(1 32.98292),(2 36.74923),(3 38.640644),(4 39.13149),(5 40.22795),(6 40.25093),(7 40.770027),(8 40.51304),(9 40.660416),(10 40.8094),(11 40.909252),(12 41.19331),(13 41.45336),(14 41.63957),(15 41.640583),(16 40.786568),(17 41.6539),(18 41.50971),(19 41.19076),(20 41.13189),(21 41.062405),(22 40.89087),(23 41.47515),(24 41.679756),(25 42.389122),(26 42.03937),(27 41.365456),(28 41.646618),(29 42.18626),(30 41.16726),(31 41.55687),(32 41.722076),(33 41.784714),(34 41.555637),(35 42.14515),(36 42.22358),(37 42.616768),(38 42.459267),(39 41.662083),(40 41.53135),(41 42.056934),(42 42.54847),(43 43.00614),(44 43.429176),(45 43.718845),(46 43.381382),(47 43.536213),(48 43.870583),(49 43.92742),(50 43.94814),(51 43.38256),(52 43.253136),(53 42.876537),(54 42.8364),(55 43.19245),(56 43.128426),(57 43.79911),(58 43.456127),(59 43.52793),(60 42.64484),(61 43.35383),(62 42.89297),(63 42.095184),(64 42.057903),(65 42.242817),(66 42.054943),(67 41.96825),(68 42.04669),(69 41.645676),(70 42.190556),(71 41.27397),(72 41.48976),(73 41.72628),(74 41.62843),(75 41.874863),(76 42.514347),(77 42.513218),(78 42.19751),(79 42.36444),
