1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 726318.06),(2 2043110),(3 3419749.8),(4 4336164),(5 5234471.5),(6 6104669.5),(7 7037050.5),(8 8217792),(9 9678833),(10 10774543),(11 11633835),(12 11964169),(13 12451037),(14 13263048),(15 14565968),(16 15811289),(17 17571978),(18 19285386),(19 20172176),(20 20895414),(21 21310664),(22 21877842),(23 22717472),(24 23505146),(25 24222208),(26 24825272),(27 25033264),(28 25013058),(29 25039654),(30 25312808),(31 25422678),(32 26106912),(33 26736698),(34 27120304),(35 26868288),(36 26884336),(37 27416266),(38 28570558),(39 29620738),(40 30360258),(41 30740752),(42 31372808),(43 32232000),(44 32775090),(45 33289712),(46 33300682),(47 33638436),(48 34386236),(49 34706884),(50 35061810),(51 35587970),(52 35995276),(53 37033668),(54 38781748),(55 40720132),(56 42467212),(57 43424144),(58 43422364),(59 44400124),(60 45539996),(61 47232660),(62 48858450),(63 50782156),(64 52198420),(65 53533588),(66 53829764),(67 54630370),(68 56302468),(69 57341748),(70 57908850),(71 58223584),(72 58716588),(73 60438060),(74 61752896),(75 62905860),(76 63828864),(77 64885390),(78 65315820),(79 66165580),
(1 22277.732),(2 21914.342),(3 22210.773),(4 22689.082),(5 22392.553),(6 22831.307),(7 22628.035),(8 22324.156),(9 22286.254),(10 22888.576),(11 22815.664),(12 22394.035),(13 22401.088),(14 22195.559),(15 22483.871),(16 22490.832),(17 22371.816),(18 22530.467),(19 22176.947),(20 22183.8),(21 22248.584),(22 22200.709),(23 22399.2),(24 22429.012),(25 22742.588),(26 22483.268),(27 22162.756),(28 22286.81),(29 22131.02),(30 22324.197),(31 22284.986),(32 22475.781),(33 22295.676),(34 22002.572),(35 22351.926),(36 22368.443),(37 21691.527),(38 22293.908),(39 21888.635),(40 22147.002),(41 22586.156),(42 22302.457),(43 22227.387),(44 22030.617),(45 21894.688),(46 22059.586),(47 22391.203),(48 21759.613),(49 21349.973),(50 21551.19),(51 21958.545),(52 21495.125),(53 21956.348),(54 21909.86),(55 21693.59),(56 21589.27),(57 21508.828),(58 21681.996),(59 22452.129),(60 21601.086),(61 21752.73),(62 21841.459),(63 22112.34),(64 21611.229),(65 21609.236),(66 22020.62),(67 21613.975),(68 21713.02),(69 21546.104),(70 21648.13),(71 21918.334),(72 21677.477),(73 21873.992),(74 21868.64),(75 22049.654),(76 21945.371),(77 21627.246),(78 22320.447),(79 21850.424),
(1 20886.48),(2 20711.877),(3 21406.994),(4 21168.041),(5 21088.805),(6 21469.83),(7 21236.848),(8 21534.756),(9 20881.318),(10 21131.3),(11 21443.027),(12 21146.85),(13 21026.15),(14 21069.469),(15 21462.78),(16 21135.055),(17 21684.729),(18 22051.021),(19 20847.924),(20 21220.883),(21 20886.166),(22 21061.695),(23 21350.332),(24 20938.92),(25 21172.854),(26 21078.934),(27 21094.215),(28 20868.207),(29 20428.69),(30 21282.082),(31 21154.904),(32 21040.8),(33 21024.498),(34 20804.48),(35 21128.342),(36 20628.674),(37 20966.941),(38 21256.127),(39 20335.227),(40 20847.45),(41 20784.281),(42 20933.602),(43 21061.55),(44 21113.855),(45 21174.666),(46 21083.162),(47 20838.668),(48 20628.408),(49 20563.885),(50 20527.588),(51 20756.598),(52 20582.182),(53 20837.674),(54 20716.264),(55 20631.479),(56 20686.771),(57 20434.902),(58 20537.137),(59 20466.322),(60 20578.594),(61 20724.244),(62 20596.813),(63 20591.684),(64 20536.105),(65 20285.822),(66 20854.082),(67 20450.717),(68 20788.541),(69 20256.441),(70 20349.895),(71 20494.365),(72 20652.754),(73 20915.334),(74 20488.576),(75 20628.85),(76 20632.318),(77 20245.816),(78 21041.37),(79 20698.633),
(1 19457.846),(2 19657.62),(3 19906.268),(4 20454.81),(5 20302.945),(6 20640.184),(7 19948.357),(8 20284.775),(9 19810.469),(10 19837.81),(11 20358.201),(12 19957.07),(13 20091.133),(14 19951.475),(15 20233.605),(16 20021.684),(17 20192.068),(18 20385.781),(19 20380.332),(20 19931.385),(21 20289.738),(22 19937.855),(23 19959.38),(24 20166.16),(25 20258.213),(26 20077.219),(27 20302.908),(28 20148.182),(29 19723.115),(30 19957.89),(31 20198.313),(32 19964.842),(33 20548.611),(34 19825.998),(35 20146.914),(36 20112.53),(37 20059.584),(38 20100.035),(39 20036.066),(40 19872.05),(41 19794.941),(42 20045.102),(43 19906.285),(44 20137.955),(45 19844.092),(46 20174.861),(47 19956.42),(48 20021.451),(49 19742.938),(50 20187.45),(51 19974.813),(52 19670.822),(53 19449.252),(54 19666.957),(55 19872.625),(56 19594.717),(57 19979.26),(58 19682.057),(59 19540.932),(60 19991.11),(61 19968.15),(62 20230.969),(63 19595.918),(64 20169.24),(65 19964.97),(66 19806.287),(67 19654.227),(68 20157.979),(69 19764.703),(70 19972.074),(71 19873.223),(72 20377.316),(73 20197.914),(74 20115.047),(75 20190.398),(76 19671.549),(77 20052.664),(78 20422.133),(79 19949.129),
(1 19275.293),(2 18916.563),(3 19259.738),(4 19458.74),(5 19723.271),(6 19677.963),(7 19876.256),(8 19704.531),(9 19709.076),(10 19670.46),(11 20055.35),(12 19261.893),(13 19562.885),(14 19328.81),(15 19612.242),(16 19689.018),(17 19791.875),(18 20008.264),(19 19393.484),(20 19318.996),(21 19138.318),(22 19600.127),(23 19303.936),(24 19547.02),(25 19685.586),(26 19817.055),(27 19386.334),(28 19252.104),(29 19592.64),(30 19953.393),(31 19713.396),(32 19306.436),(33 19395.775),(34 19262.08),(35 19317.438),(36 19150.938),(37 19145.352),(38 19402.508),(39 19467.002),(40 18960.963),(41 19057.795),(42 19587.016),(43 19487.951),(44 19495.13),(45 19123.334),(46 19481.404),(47 19724.182),(48 19068.467),(49 19072.254),(50 19147.135),(51 18881.977),(52 18886.678),(53 18939.725),(54 19072.613),(55 18881.63),(56 19005.383),(57 19161.398),(58 18935.777),(59 19115.15),(60 19091.947),(61 19187.28),(62 19027.65),(63 19072.816),(64 19068.947),(65 18949.268),(66 19209.193),(67 18777.164),(68 19316.938),(69 19101.492),(70 19475.336),(71 19264.16),(72 19225.162),(73 19341.836),(74 19650.244),(75 19271.178),(76 19564.865),(77 19184.111),(78 19592.387),(79 19582.207),
(1 18919.291),(2 18900.008),(3 18949.521),(4 19134.326),(5 19142.076),(6 18985.027),(7 19148.717),(8 18953.213),(9 18883.793),(10 19230.879),(11 19279.191),(12 18429.139),(13 19122.625),(14 18826.168),(15 18784.95),(16 19063.445),(17 18795.25),(18 18926.527),(19 18858.047),(20 18765.354),(21 18612.15),(22 18977.268),(23 18551.174),(24 18749.895),(25 18587.648),(26 19106.068),(27 18441.035),(28 18870.297),(29 18952.684),(30 18538.955),(31 18567.889),(32 18517.242),(33 18949.846),(34 18649.678),(35 18782.61),(36 19129.41),(37 18754.438),(38 18926.49),(39 18919.14),(40 18150.713),(41 18651.475),(42 18587.379),(43 18661.922),(44 18529.182),(45 18378.617),(46 18347.467),(47 18360.232),(48 18572.861),(49 18131.055),(50 18502.158),(51 18322.691),(52 18168.293),(53 18333.86),(54 18938.2),(55 17984.39),(56 18213.322),(57 18418.195),(58 18208.008),(59 18621.176),(60 18460.793),(61 18367.816),(62 18302.674),(63 18139.371),(64 18199.412),(65 18317.17),(66 18385.12),(67 18376.652),(68 18510.094),(69 17946.2),(70 18604.99),(71 18388.787),(72 18362.076),(73 18426.768),(74 18040.414),(75 18703.959),(76 18215.568),(77 18337),(78 18310.58),(79 18517.764),
(1 18801.174),(2 18666.447),(3 18941.97),(4 18650.07),(5 18584.17),(6 18942.121),(7 18680.303),(8 18844.25),(9 18574.883),(10 18752.838),(11 18673.197),(12 18481.96),(13 18579.277),(14 18357.541),(15 18917.521),(16 18641.146),(17 18645.797),(18 19054.467),(19 18895.754),(20 18799.28),(21 18464.9),(22 18697.871),(23 18763.889),(24 18607.35),(25 18740.115),(26 18754.84),(27 18771.209),(28 18847.17),(29 18854.738),(30 19106.006),(31 18494.086),(32 18904.82),(33 18688.281),(34 18695.037),(35 18650.803),(36 18496.56),(37 18344.63),(38 18466.27),(39 18740.158),(40 18573.52),(41 18458.283),(42 18455.371),(43 18344.992),(44 18327.648),(45 18264.97),(46 18635.115),(47 18263.188),(48 18409.969),(49 18227.67),(50 18169.215),(51 17979.21),(52 17849.242),(53 18168.43),(54 18710.4),(55 17983.277),(56 17863.39),(57 18303.023),(58 18111.906),(59 18087.363),(60 17653.88),(61 18170.3),(62 18086.379),(63 18311.22),(64 18231.984),(65 17998.234),(66 18260.773),(67 17879.97),(68 18060.373),(69 18266.629),(70 18049.955),(71 18067.625),(72 17975.621),(73 18159.39),(74 17911.947),(75 17828.895),(76 17864.25),(77 18261.125),(78 18468.33),(79 18369.836),
(1 17130.617),(2 17263.594),(3 17406.705),(4 17403.773),(5 17594.129),(6 17387.738),(7 17196.549),(8 17619.3),(9 17675.55),(10 17461.646),(11 17464.7),(12 17279.422),(13 17664.451),(14 17620.979),(15 17454.357),(16 17683.363),(17 17374.4),(18 17630.328),(19 17497.443),(20 17440.326),(21 17088.152),(22 17244.855),(23 17194.213),(24 17059.195),(25 17674.844),(26 17474.848),(27 17376.684),(28 17420.78),(29 17383.373),(30 17512.17),(31 17119.213),(32 17073.916),(33 17182.844),(34 17105.545),(35 16823.445),(36 17182.512),(37 17207.977),(38 17079.066),(39 17048.889),(40 17189.953),(41 16841.105),(42 16796.023),(43 17234.803),(44 16912.35),(45 16840.41),(46 17283.73),(47 17003.818),(48 16790.707),(49 16768.016),(50 16728.79),(51 16947.639),(52 16786.258),(53 16647.205),(54 17196.455),(55 17130.375),(56 17170.545),(57 16723.166),(58 17115.227),(59 17128.889),(60 17020.928),(61 17135.531),(62 16930.85),(63 17147.516),(64 16829.887),(65 16911.273),(66 16803.242),(67 16945.184),(68 16810.732),(69 16857.521),(70 16899.654),(71 16782.906),(72 17074.25),(73 16921.47),(74 16898.896),(75 16726.736),(76 16644.852),(77 16482.295),(78 16663.502),(79 16769.951),
(1 17438.465),(2 17262.94),(3 17603.639),(4 17319.055),(5 17416.926),(6 17631.412),(7 17080.02),(8 17417.625),(9 16967.15),(10 17629.162),(11 17182.963),(12 17514.955),(13 17316.51),(14 16957.365),(15 17099.096),(16 17406),(17 17150.06),(18 17278.1),(19 17321.027),(20 17241.736),(21 17195.813),(22 17287.32),(23 17308.451),(24 16993.994),(25 17167.424),(26 17243.154),(27 17050.428),(28 16959.365),(29 16796.873),(30 17260.543),(31 17185.979),(32 17079.959),(33 17020.914),(34 17134.162),(35 17047.246),(36 16909.39),(37 16881.795),(38 17166.158),(39 17024.678),(40 16923.377),(41 16836.94),(42 17078.313),(43 16797.135),(44 16851.326),(45 17002),(46 16902.57),(47 17017.615),(48 16699.354),(49 16800.53),(50 16845.549),(51 17011.451),(52 16775.137),(53 17034.057),(54 16978.352),(55 16990.676),(56 16998.295),(57 17380.082),(58 17066.77),(59 16691.225),(60 16831.695),(61 17093.08),(62 17042.885),(63 16712.041),(64 17073.305),(65 17020.984),(66 17266.932),(67 16894.445),(68 16818.148),(69 17146.078),(70 17430.695),(71 17081.115),(72 16761.832),(73 16786.48),(74 16885.326),(75 16867.84),(76 16644.082),(77 16709.305),(78 16668.193),(79 16758.814),
(1 15973.489),(2 16203.353),(3 16156.404),(4 16290.035),(5 16374.184),(6 16221.628),(7 16514.73),(8 16007.087),(9 15906.039),(10 16387.615),(11 16472.451),(12 16236.617),(13 16412.318),(14 16129.055),(15 16244.082),(16 16378.178),(17 16260.705),(18 16303.764),(19 16449.533),(20 16309.895),(21 16496.113),(22 16235.454),(23 16168.125),(24 16156.215),(25 16200.975),(26 16342.957),(27 16079.945),(28 16008.985),(29 15965.851),(30 16348.573),(31 15818.977),(32 15933.479),(33 16385.37),(34 15932.513),(35 16281.546),(36 16191.95),(37 16096.907),(38 16006.712),(39 15882.571),(40 15708.736),(41 15704.95),(42 15735.824),(43 16085.676),(44 15952.801),(45 15887.18),(46 16102.156),(47 15994.6455),(48 15802.197),(49 15723.31),(50 16052.687),(51 15858.982),(52 15967.931),(53 15839.173),(54 16236.009),(55 16058.859),(56 15846.872),(57 15639.985),(58 16076.875),(59 15925.433),(60 16051.53),(61 15881.104),(62 15861.835),(63 15915.614),(64 15652.886),(65 15960.703),(66 16032.927),(67 15405.009),(68 15815.81),(69 16402.059),(70 16137.865),(71 15821.018),(72 15592.898),(73 15854.214),(74 15480.656),(75 15727.226),(76 15497.695),(77 15531.855),(78 15722.19),(79 15652.721),
(1 15403.706),(2 15260.968),(3 15376.266),(4 15301.794),(5 15373.635),(6 15225.979),(7 15173.596),(8 15277.754),(9 15222.633),(10 15493.172),(11 15293.993),(12 15501.023),(13 15537.982),(14 15277.505),(15 15200.61),(16 15713.23),(17 15335.589),(18 15491.617),(19 15455.683),(20 15174.328),(21 15492.296),(22 15518.628),(23 15269.348),(24 15154.004),(25 15186.707),(26 15215.468),(27 15166.987),(28 15132.839),(29 15222.452),(30 15345.341),(31 15458.266),(32 15345.319),(33 15441.665),(34 15166.674),(35 15189.193),(36 15266.5),(37 15185.168),(38 15329.64),(39 14943.294),(40 15152.787),(41 15255.261),(42 15223.972),(43 15539.15),(44 15476.761),(45 15482.652),(46 15114.142),(47 15275.358),(48 15226.268),(49 15081.311),(50 15293.289),(51 15096.681),(52 15173.159),(53 14833.178),(54 14931.88),(55 15199.929),(56 14944.745),(57 14686.64),(58 14834.88),(59 14795.407),(60 14976.961),(61 14887.122),(62 14799.0625),(63 15110.544),(64 14787.053),(65 15248.771),(66 15134.715),(67 15182.924),(68 15256.08),(69 15494.42),(70 15205.569),(71 15108.642),(72 15181.3545),(73 15412.309),(74 14961.268),(75 15233.076),(76 15217.957),(77 15020.067),(78 15095.954),(79 15188.4),
(1 15315.318),(2 15536.487),(3 15549.585),(4 15852.57),(5 15851.963),(6 15787.697),(7 15694.664),(8 15715.4795),(9 15537.255),(10 15855.574),(11 15380.033),(12 15695.208),(13 15519.627),(14 15274.541),(15 15645.699),(16 15572.959),(17 15551.677),(18 15480.797),(19 15508.353),(20 15528.38),(21 15194.543),(22 15418.718),(23 15474.303),(24 14763.009),(25 15122.228),(26 15175.984),(27 15265.582),(28 15291.9375),(29 15314.968),(30 15473.042),(31 15411.016),(32 15180.104),(33 15245.484),(34 15134.397),(35 15055.331),(36 15094.039),(37 15387.293),(38 15340.297),(39 15368.977),(40 15338.305),(41 15004.552),(42 15268.684),(43 15273.531),(44 15129.265),(45 15415.429),(46 15398.987),(47 14920.165),(48 15178.998),(49 14915.918),(50 15179.4),(51 14865.609),(52 15237.074),(53 15054.461),(54 14989.491),(55 15201.836),(56 14810.656),(57 14993.18),(58 15286.722),(59 14927.545),(60 15059.649),(61 14933.647),(62 15166.747),(63 15162.582),(64 15032.105),(65 14851.786),(66 15244.559),(67 15141.784),(68 15244.007),(69 15284.414),(70 15159.394),(71 14981.025),(72 14926.693),(73 15140.046),(74 15012.716),(75 15078.648),(76 15075.842),(77 14780.937),(78 15183.691),(79 14966.577),
(1 14559.221),(2 14355.436),(3 14065.54),(4 14539.901),(5 14335.56),(6 14708.542),(7 14577.552),(8 14351.624),(9 14345.393),(10 14736.445),(11 14641.407),(12 14375.065),(13 14535.361),(14 14569.23),(15 14377.102),(16 14420.1455),(17 14385.819),(18 14800.556),(19 14360.274),(20 14564.051),(21 14326.017),(22 14261.838),(23 14410.459),(24 14134.705),(25 14014.231),(26 14224.48),(27 14248.225),(28 14203.824),(29 14380.38),(30 14297.676),(31 14201.073),(32 14308.705),(33 14419.868),(34 14353.485),(35 14083.939),(36 14000.829),(37 14380.063),(38 14546.638),(39 14405.116),(40 13955.849),(41 14314.701),(42 14477.061),(43 14029.419),(44 13986.993),(45 14125.442),(46 14293.462),(47 14290.867),(48 13866.092),(49 14196.799),(50 14236.729),(51 14110.849),(52 13972.414),(53 14051.639),(54 14049.593),(55 13952.549),(56 13832.553),(57 13898.733),(58 14136.493),(59 14064.17),(60 13752.065),(61 13914.884),(62 13946.344),(63 14105.674),(64 13832.201),(65 14155.231),(66 14028.133),(67 14146.684),(68 13941.94),(69 14067.18),(70 14241.756),(71 13867.127),(72 13839.661),(73 14238.013),(74 14144.339),(75 14118.879),(76 14150.16),(77 14094.357),(78 14254.67),(79 14398.147),
(1 13977.905),(2 14315.732),(3 14471.729),(4 14340.024),(5 14423.868),(6 14633.267),(7 14385.17),(8 14422.26),(9 14190.8125),(10 14309.42),(11 14575.151),(12 14011.161),(13 14181.578),(14 14445.8545),(15 14350.873),(16 14393.473),(17 14419.482),(18 14039.958),(19 14210.842),(20 14310.093),(21 14097.838),(22 14365.486),(23 14285.026),(24 14140.513),(25 14116.257),(26 14502.683),(27 14227.9),(28 13983.59),(29 14340.116),(30 14197.5625),(31 14212.89),(32 14063.478),(33 14072.632),(34 13984.568),(35 14067.068),(36 13739.919),(37 14258.443),(38 14123.118),(39 13900.489),(40 13573.451),(41 13950.844),(42 14007.66),(43 14312.167),(44 14079.874),(45 13957.098),(46 14064.406),(47 13862.57),(48 13722.04),(49 13877.422),(50 13724.555),(51 13809.358),(52 13915.46),(53 13749.098),(54 14168.44),(55 13708.813),(56 13621.489),(57 13968.116),(58 14230.03),(59 13749.327),(60 13804.553),(61 13827.5625),(62 14062.725),(63 13925.2705),(64 13907.6),(65 13817.867),(66 14017.264),(67 13946.632),(68 14011.748),(69 13957.257),(70 13833.474),(71 13823.658),(72 13907.082),(73 14021.129),(74 13931.572),(75 14082.351),(76 13674.855),(77 13829.85),(78 14235.989),(79 14257.5625),
(1 13584.77),(2 13514.535),(3 13608.587),(4 13561.061),(5 13806.918),(6 13910.131),(7 13880.927),(8 13989.312),(9 13720.232),(10 13842.595),(11 13837.745),(12 13670.958),(13 13765.397),(14 14013.669),(15 13478.117),(16 13947.867),(17 13896.591),(18 13801.1875),(19 13939.411),(20 13576.869),(21 13621.566),(22 13857.434),(23 13607.652),(24 13805.419),(25 13704.947),(26 13747.204),(27 13628.255),(28 13626.715),(29 13646.631),(30 13456.289),(31 13679.031),(32 13644.087),(33 13772.091),(34 13585.254),(35 13488.144),(36 13506.019),(37 13410.895),(38 13543.463),(39 13323.639),(40 13208.753),(41 13291.538),(42 13385.981),(43 13310.164),(44 13452.386),(45 13246.072),(46 13442.861),(47 13523.711),(48 13210.496),(49 13165.825),(50 13090.084),(51 13292.013),(52 13468.078),(53 13355.796),(54 13527.693),(55 13118.687),(56 13384.835),(57 12992.649),(58 13416.013),(59 13200.778),(60 13482.286),(61 13435.457),(62 13280.867),(63 13334.639),(64 13389.065),(65 13325.165),(66 13289.95),(67 13364.978),(68 13439.949),(69 13541.317),(70 13505.484),(71 13244.752),(72 13208.936),(73 13437.943),(74 13278.856),(75 13287.436),(76 13191.317),(77 13435.216),(78 13783.176),(79 13563.807),
(1 13024.664),(2 12973.361),(3 13329.516),(4 13076.653),(5 13270.943),(6 13456.412),(7 13240.544),(8 13279.598),(9 13412.109),(10 13442.189),(11 13540.483),(12 13347.633),(13 13191.58),(14 13258.934),(15 13331.157),(16 13331.538),(17 13065.278),(18 13362.644),(19 13533.134),(20 13104.875),(21 13299.24),(22 13109.493),(23 13396.075),(24 13121.563),(25 13282.727),(26 13126.417),(27 13039.085),(28 13044.023),(29 13179.219),(30 13490.774),(31 12933.183),(32 13213.608),(33 13243.222),(34 12825.617),(35 13030.409),(36 13000.322),(37 13044.114),(38 13087.717),(39 12910.986),(40 12877.56),(41 13080.448),(42 13009.418),(43 12968.975),(44 13002.498),(45 12774.014),(46 12903.236),(47 12979.996),(48 12736.524),(49 12848.239),(50 12764.576),(51 12641.422),(52 12895.117),(53 12946.816),(54 12817.5205),(55 12747.862),(56 12975.38),(57 12735.91),(58 12803.076),(59 12897.33),(60 12928.939),(61 12986.557),(62 12889.584),(63 12784.737),(64 12824.584),(65 12988.673),(66 12970.04),(67 12795.576),(68 12772.582),(69 12986.215),(70 13003.246),(71 13011.076),(72 12778.265),(73 12955.957),(74 12817.404),(75 12840.412),(76 12748.968),(77 12825.154),(78 13255.061),(79 12787.032),
(1 12461.109),(2 12710.832),(3 12869.046),(4 12829.473),(5 12881.073),(6 13013.123),(7 12676.48),(8 12688.249),(9 12713.452),(10 12573.505),(11 12729.924),(12 12639.73),(13 12845.143),(14 12705.138),(15 12819.338),(16 12684.36),(17 12792.29),(18 12781.557),(19 13063.969),(20 12702.98),(21 12885.613),(22 12771.974),(23 12780.321),(24 12736.193),(25 12735.225),(26 12843.715),(27 12901.239),(28 12680.745),(29 12635.474),(30 12970.065),(31 13061.437),(32 12549.013),(33 12640.758),(34 13124.841),(35 12895.87),(36 12767.975),(37 12857.378),(38 12631.751),(39 12592.574),(40 12710.383),(41 12386.698),(42 12708.453),(43 12518.399),(44 12540.214),(45 12545.245),(46 12598.434),(47 12498.937),(48 12425.151),(49 12136.295),(50 12390.9795),(51 12373.02),(52 12242.91),(53 12516.483),(54 12375.83),(55 12304.165),(56 12513.039),(57 12200.317),(58 12400.598),(59 12480.359),(60 12551.882),(61 12420.682),(62 12460.441),(63 12510.737),(64 12281.552),(65 12087.499),(66 12538.784),(67 12366.526),(68 12510.618),(69 12421.016),(70 12436.224),(71 12402.847),(72 12327.629),(73 12442.149),(74 12517.966),(75 12350.461),(76 12221.327),(77 12324.578),(78 12835.615),(79 12552.901),
(1 11643.891),(2 11736.102),(3 12102.375),(4 12030.671),(5 12198.474),(6 12017.786),(7 12042.359),(8 11784.159),(9 12127.023),(10 12017.712),(11 12234.252),(12 11839.603),(13 12042.64),(14 11910.231),(15 12077.803),(16 12113.216),(17 11925.123),(18 11975.721),(19 11976.1045),(20 11833.112),(21 11621.144),(22 11902.605),(23 11776.826),(24 11729.772),(25 11868.015),(26 11740.955),(27 11819.658),(28 11753.6455),(29 11796.548),(30 11836.428),(31 11937.586),(32 11665.324),(33 11861.383),(34 11946.769),(35 11909.262),(36 11732.212),(37 11854.519),(38 11712.764),(39 11490.477),(40 11666.9795),(41 11694.299),(42 12010.306),(43 11690.962),(44 11659.421),(45 11550.007),(46 11513.69),(47 11531.034),(48 11479.98),(49 11432.612),(50 11861.311),(51 11579.272),(52 11646.909),(53 11603.895),(54 11556.72),(55 11535.011),(56 11478.16),(57 11573.667),(58 11846.394),(59 11730.074),(60 11707.353),(61 11635.735),(62 11652.55),(63 11777.72),(64 11784.656),(65 11480.422),(66 11650.448),(67 11518.034),(68 11779.866),(69 11812.483),(70 11663.579),(71 11564.437),(72 11943.257),(73 11823.509),(74 11787.339),(75 11598.73),(76 11485.432),(77 11679.621),(78 11954.285),(79 11775.059),
(1 11202.208),(2 11241.798),(3 11715.742),(4 11672.132),(5 11662.415),(6 11497.554),(7 11438.605),(8 11649.596),(9 11525.125),(10 11648.385),(11 11559.496),(12 11747.1),(13 11622.641),(14 11559.703),(15 11538.823),(16 11568.491),(17 11465.757),(18 11780.222),(19 11754.878),(20 11673.811),(21 11695.231),(22 11694.529),(23 11661.637),(24 11482.519),(25 11627.734),(26 11718.771),(27 11739.521),(28 11502.022),(29 11738.458),(30 11802.405),(31 11535.956),(32 11615.332),(33 11710.515),(34 11809.987),(35 11672.778),(36 11709.052),(37 11711.162),(38 11706.325),(39 11362.019),(40 11384.3955),(41 11591.381),(42 11635.182),(43 11409.738),(44 11378.104),(45 11230.1875),(46 11615.745),(47 11253.323),(48 11277.097),(49 11305.702),(50 11310.169),(51 11348.529),(52 11421.076),(53 11316.29),(54 11453.184),(55 11433.194),(56 11350.977),(57 11391.702),(58 11384.53),(59 11556.067),(60 11521.214),(61 11516.282),(62 11295.786),(63 11599.452),(64 11351.558),(65 11490.545),(66 11357.702),(67 11313.007),(68 11583.773),(69 11295.653),(70 11604.388),(71 11406.614),(72 11606.623),(73 11650.38),(74 11418.016),(75 11449.71),(76 11322.238),(77 11309.045),(78 11804.17),(79 11524.29),
