1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 45.535316),(2 60.854443),(3 69.0672),(4 74.4165),(5 78.17698),(6 82.25599),(7 83.91118),(8 85.508255),(9 87.37333),(10 90.36286),(11 91.24179),(12 92.32716),(13 94.87106),(14 97.65846),(15 98.53232),(16 101.04709),(17 103.153755),(18 107.47928),(19 109.691795),(20 113.14397),(21 117.111465),(22 119.80221),(23 121.85953),(24 125.869255),(25 129.7),(26 133.90158),(27 135.62375),(28 140.54422),(29 146.03577),(30 149.10248),(31 152.77715),(32 155.35463),(33 159.25824),(34 159.90608),(35 163.7885),(36 164.8753),(37 165.35252),(38 167.71385),(39 167.30788),(40 170.27856),(41 169.74084),(42 172.70642),(43 173.99983),(44 174.34523),(45 175.27672),(46 178.99127),(47 179.59825),(48 183.25584),(49 183.25755),(50 184.73666),(51 180.79562),(52 182.947),(53 182.9907),(54 185.87122),(55 188.5832),(56 188.3887),(57 190.73158),(58 192.60814),(59 198.02194),(60 196.03897),(61 198.59659),(62 200.00063),(63 199.32048),(64 199.15065),(65 203.03094),(66 205.28253),(67 204.72055),(68 203.62547),(69 204.625),(70 206.15388),(71 207.09781),(72 209.36855),(73 209.70132),(74 208.36801),(75 207.44717),(76 208.19106),(77 209.94742),(78 209.97635),(79 210.53137),
(1 44.35313),(2 58.95964),(3 67.140274),(4 73.67969),(5 77.48132),(6 80.93518),(7 83.53234),(8 85.657104),(9 87.48514),(10 88.995636),(11 90.23911),(12 91.21528),(13 94.24664),(14 96.078896),(15 97.61871),(16 99.55613),(17 102.779945),(18 105.4951),(19 108.29417),(20 110.80795),(21 115.06372),(22 117.73527),(23 120.00157),(24 122.09352),(25 126.14073),(26 131.8954),(27 132.3193),(28 137.15997),(29 140.89557),(30 145.39745),(31 148.81894),(32 152.60014),(33 155.88495),(34 156.62024),(35 158.86768),(36 159.86534),(37 161.99773),(38 164.41466),(39 161.80357),(40 165.18375),(41 166.43741),(42 167.78226),(43 168.41705),(44 170.5254),(45 170.39592),(46 172.77577),(47 174.27187),(48 175.49065),(49 177.42903),(50 177.72246),(51 175.78085),(52 177.43712),(53 178.02759),(54 178.13678),(55 179.40337),(56 180.48563),(57 181.17369),(58 183.73802),(59 187.05672),(60 185.74513),(61 189.75905),(62 190.25742),(63 188.98622),(64 193.55281),(65 195.01431),(66 194.15045),(67 194.37233),(68 197.3794),(69 198.64166),(70 197.17146),(71 197.5882),(72 198.3716),(73 199.70753),(74 199.79872),(75 197.20366),(76 198.78539),(77 200.16917),(78 200.02298),(79 200.15126),
(1 43.64195),(2 58.65779),(3 66.964905),(4 72.24199),(5 76.29144),(6 79.082596),(7 82.39254),(8 83.54767),(9 84.776955),(10 86.31684),(11 87.51734),(12 90.28082),(13 92.577354),(14 95.45427),(15 98.41498),(16 100.55818),(17 104.03696),(18 106.59966),(19 107.486725),(20 111.24855),(21 114.565186),(22 117.55545),(23 119.89845),(24 123.53733),(25 125.304016),(26 132.14651),(27 132.30762),(28 136.46132),(29 140.73697),(30 142.41045),(31 146.03568),(32 149.13075),(33 152.53485),(34 156.07237),(35 156.74236),(36 158.68884),(37 160.24684),(38 163.93098),(39 163.51282),(40 166.92274),(41 167.46907),(42 169.61884),(43 171.88618),(44 171.91354),(45 171.4922),(46 175.39532),(47 177.94539),(48 177.23434),(49 180.39491),(50 179.78757),(51 178.37112),(52 181.28232),(53 182.15695),(54 182.4931),(55 182.59305),(56 183.38269),(57 186.33939),(58 187.9328),(59 188.67368),(60 188.18134),(61 190.62569),(62 193.71994),(63 193.67548),(64 195.09918),(65 196.15863),(66 199.17297),(67 199.46945),(68 197.84845),(69 198.46843),(70 199.82898),(71 198.89134),(72 198.78018),(73 200.62956),(74 203.8393),(75 200.0311),(76 201.78735),(77 201.83981),(78 200.30475),(79 199.44383),
(1 42.561844),(2 57.09585),(3 65.97849),(4 70.644775),(5 74.39489),(6 77.90433),(7 79.85317),(8 82.25883),(9 85.09676),(10 86.45126),(11 87.81775),(12 89.0414),(13 91.34529),(14 93.468925),(15 95.2011),(16 97.19104),(17 98.82918),(18 101.55293),(19 104.95074),(20 108.35486),(21 111.54557),(22 113.46133),(23 117.941086),(24 120.62506),(25 123.01727),(26 129.34741),(27 130.00557),(28 132.72636),(29 138.20116),(30 140.3084),(31 143.48213),(32 146.54527),(33 149.70013),(34 152.18251),(35 153.46121),(36 155.59846),(37 158.80481),(38 161.16774),(39 160.63803),(40 162.814),(41 163.46378),(42 167.62097),(43 167.31354),(44 169.77318),(45 170.2414),(46 169.75107),(47 174.34662),(48 173.78574),(49 174.74536),(50 177.32677),(51 175.69128),(52 178.76054),(53 181.09108),(54 181.22675),(55 180.11696),(56 183.48058),(57 186.13475),(58 186.31107),(59 186.3904),(60 187.63222),(61 189.0055),(62 190.3385),(63 187.51712),(64 192.55612),(65 192.9564),(66 194.88904),(67 195.45833),(68 195.01733),(69 195.69466),(70 196.87943),(71 197.86635),(72 199.7253),(73 199.85272),(74 201.69502),(75 199.13573),(76 202.54396),(77 201.38545),(78 201.81818),(79 202.27583),
(1 43.291813),(2 58.534023),(3 66.89946),(4 71.57686),(5 75.00126),(6 78.3486),(7 80.058914),(8 82.12749),(9 83.97955),(10 86.499886),(11 87.929085),(12 89.4109),(13 91.750694),(14 93.24319),(15 94.86738),(16 96.08012),(17 98.38815),(18 101.06978),(19 103.2721),(20 107.402374),(21 110.15961),(22 114.36645),(23 119.138954),(24 121.18381),(25 122.67698),(26 128.08598),(27 129.08972),(28 132.9637),(29 136.05623),(30 141.69475),(31 143.71191),(32 146.4708),(33 149.43222),(34 150.6693),(35 153.88196),(36 156.37244),(37 159.0563),(38 160.03975),(39 159.98604),(40 159.80537),(41 160.68805),(42 163.4754),(43 164.43237),(44 165.38258),(45 163.95682),(46 167.13837),(47 169.81299),(48 170.69655),(49 173.7202),(50 176.12782),(51 170.26971),(52 173.42836),(53 172.92584),(54 174.91216),(55 175.57454),(56 175.57088),(57 177.32443),(58 178.60397),(59 181.00899),(60 183.27402),(61 185.45862),(62 185.7312),(63 185.87202),(64 188.80054),(65 188.90268),(66 190.87059),(67 190.54192),(68 189.43468),(69 191.08813),(70 192.03561),(71 194.40701),(72 193.63103),(73 193.37247),(74 193.05507),(75 193.15125),(76 195.93661),(77 194.04239),(78 191.95894),(79 192.07678),
(1 43.02732),(2 57.6951),(3 66.39683),(4 71.01664),(5 75.002525),(6 77.415695),(7 79.90246),(8 80.70639),(9 83.59744),(10 85.08022),(11 86.61951),(12 87.90817),(13 90.333954),(14 91.421646),(15 92.98556),(16 95.53505),(17 99.09248),(18 101.34716),(19 104.059814),(20 107.02821),(21 110.57642),(22 113.153076),(23 116.01764),(24 118.78167),(25 121.45019),(26 125.53733),(27 126.137856),(28 129.25696),(29 134.66533),(30 138.84523),(31 143.10538),(32 145.58626),(33 150.53067),(34 151.01645),(35 153.29678),(36 156.90042),(37 157.1701),(38 160.08768),(39 158.67915),(40 163.24051),(41 164.87779),(42 165.04398),(43 166.42654),(44 166.33685),(45 168.49934),(46 170.15646),(47 172.16649),(48 173.19444),(49 174.83565),(50 175.90353),(51 173.23079),(52 176.81104),(53 176.42484),(54 176.57115),(55 178.64354),(56 179.01521),(57 182.60718),(58 184.38986),(59 186.175),(60 185.2659),(61 186.59494),(62 189.94983),(63 190.10413),(64 189.55965),(65 193.52722),(66 195.0302),(67 196.15413),(68 195.2201),(69 194.9279),(70 197.55833),(71 195.8327),(72 198.72093),(73 197.50056),(74 199.07903),(75 194.57498),(76 197.44122),(77 194.48091),(78 196.91606),(79 196.87877),
(1 42.579823),(2 57.539455),(3 64.96325),(4 70.539795),(5 74.31516),(6 76.75588),(7 79.26201),(8 80.90187),(9 83.43626),(10 85.07552),(11 86.594925),(12 88.1479),(13 89.37622),(14 92.55685),(15 93.64767),(16 96.04175),(17 97.41798),(18 100.42937),(19 102.20382),(20 104.86729),(21 108.11695),(22 111.031235),(23 112.78932),(24 116.31295),(25 119.657776),(26 125.85502),(27 126.46886),(28 129.07072),(29 133.7816),(30 137.14555),(31 139.60294),(32 142.31897),(33 146.20999),(34 146.98688),(35 148.37895),(36 151.99567),(37 152.26346),(38 153.97942),(39 154.13179),(40 155.05525),(41 157.80753),(42 160.50719),(43 160.82957),(44 161.45155),(45 163.79951),(46 164.5113),(47 167.07678),(48 167.54732),(49 169.86731),(50 171.00574),(51 168.92725),(52 174.0796),(53 173.76823),(54 173.22804),(55 176.00327),(56 177.01819),(57 178.2311),(58 180.71129),(59 183.15451),(60 184.29291),(61 185.95876),(62 187.17256),(63 187.03848),(64 188.31409),(65 191.75917),(66 192.49785),(67 191.6555),(68 192.80022),(69 193.79967),(70 193.69753),(71 192.93594),(72 197.69658),(73 196.77776),(74 196.70477),(75 194.2049),(76 196.53342),(77 196.16237),(78 196.92273),(79 197.61887),
(1 41.783115),(2 55.838642),(3 62.824657),(4 68.11249),(5 72.2627),(6 75.31087),(7 77.79754),(8 80.02865),(9 82.81332),(10 84.58766),(11 86.62155),(12 88.47561),(13 90.40776),(14 93.52617),(15 94.50497),(16 97.57327),(17 99.23767),(18 102.342155),(19 104.359375),(20 107.337036),(21 110.00927),(22 113.74346),(23 115.46465),(24 118.10766),(25 121.6231),(26 125.236435),(27 125.8154),(28 128.97813),(29 132.825),(30 137.00616),(31 139.21385),(32 141.54204),(33 144.53401),(34 146.39955),(35 148.44168),(36 152.53918),(37 153.39063),(38 155.85706),(39 153.74402),(40 155.93951),(41 158.5478),(42 159.80255),(43 158.3189),(44 160.33397),(45 160.61133),(46 160.38576),(47 162.3024),(48 162.5277),(49 164.17406),(50 165.30487),(51 162.21497),(52 164.17851),(53 164.30177),(54 165.99771),(55 168.06346),(56 168.59253),(57 172.00775),(58 171.93169),(59 172.33815),(60 173.80276),(61 173.41907),(62 174.78302),(63 174.42445),(64 177.2394),(65 178.01247),(66 179.24753),(67 180.30411),(68 180.9327),(69 183.03151),(70 185.52403),(71 182.8528),(72 184.73547),(73 185.49161),(74 186.78477),(75 185.87242),(76 185.6555),(77 186.03703),(78 183.90717),(79 182.6961),
(1 41.194515),(2 55.585297),(3 64.04353),(4 68.69519),(5 73.19876),(6 76.322235),(7 79.512436),(8 80.933914),(9 83.367645),(10 84.43145),(11 85.80271),(12 86.492294),(13 88.28504),(14 90.3137),(15 91.470695),(16 93.05561),(17 94.24985),(18 97.18725),(19 99.462456),(20 102.694725),(21 106.1769),(22 110.08756),(23 112.20292),(24 117.89945),(25 120.958664),(26 124.9535),(27 125.62683),(28 128.99239),(29 132.71597),(30 135.53903),(31 139.13503),(32 141.16304),(33 144.16676),(34 147.99742),(35 149.66708),(36 150.8906),(37 151.84056),(38 154.49881),(39 155.05428),(40 156.36517),(41 158.02884),(42 159.3537),(43 160.31284),(44 161.97816),(45 163.42168),(46 164.10954),(47 166.89557),(48 167.12158),(49 169.18639),(50 169.73204),(51 166.4085),(52 169.79834),(53 169.41582),(54 168.90717),(55 171.30244),(56 170.3096),(57 173.7282),(58 175.72491),(59 176.81607),(60 178.52623),(61 179.13652),(62 180.87857),(63 182.31302),(64 182.88313),(65 184.43964),(66 185.57982),(67 184.41177),(68 185.44797),(69 186.21475),(70 185.45088),(71 186.5074),(72 188.88731),(73 186.44025),(74 189.4272),(75 186.61198),(76 187.03088),(77 191.23683),(78 186.82874),(79 186.13155),
(1 41.340534),(2 56.353767),(3 64.5252),(4 69.85298),(5 74.08239),(6 76.738174),(7 78.79659),(8 80.00144),(9 82.64845),(10 84.42958),(11 86.18968),(12 88.54071),(13 89.479576),(14 91.89345),(15 92.63637),(16 95.285416),(17 96.742935),(18 99.15792),(19 101.749115),(20 104.030136),(21 106.16061),(22 109.1026),(23 112.221664),(24 115.101845),(25 117.75189),(26 121.55261),(27 122.74928),(28 126.703964),(29 131.8359),(30 133.70168),(31 137.6968),(32 140.77467),(33 143.50702),(34 145.07329),(35 146.26627),(36 147.80093),(37 151.26053),(38 152.26262),(39 152.78871),(40 155.60277),(41 156.68622),(42 158.9139),(43 159.96599),(44 159.62148),(45 160.69458),(46 162.00671),(47 164.04659),(48 165.2824),(49 165.85342),(50 166.75594),(51 164.62436),(52 164.80867),(53 166.75606),(54 168.66731),(55 167.65665),(56 171.27483),(57 174.02626),(58 172.29492),(59 176.15607),(60 177.45897),(61 177.82498),(62 179.16586),(63 178.46094),(64 180.87288),(65 183.05344),(66 183.44122),(67 184.83621),(68 184.78802),(69 185.00552),(70 185.35907),(71 186.00822),(72 190.14148),(73 189.84671),(74 191.11588),(75 189.33057),(76 190.35353),(77 189.04187),(78 188.89526),(79 189.67566),
(1 41.17068),(2 55.352615),(3 63.475655),(4 68.69294),(5 72.223946),(6 74.41258),(7 77.007195),(8 78.1371),(9 79.94149),(10 81.93338),(11 85.14284),(12 86.14704),(13 88.06785),(14 90.3172),(15 91.51112),(16 93.81752),(17 95.27436),(18 99.05305),(19 101.83758),(20 104.76335),(21 106.857),(22 109.48995),(23 111.477165),(24 114.3956),(25 118.3314),(26 122.67185),(27 123.92992),(28 128.50417),(29 132.42372),(30 135.94977),(31 138.2913),(32 140.3445),(33 142.60718),(34 145.0724),(35 147.71513),(36 148.45349),(37 151.64685),(38 153.49312),(39 152.7583),(40 153.84438),(41 155.20909),(42 155.41801),(43 156.2248),(44 157.23271),(45 158.74303),(46 160.87094),(47 161.66284),(48 161.2461),(49 161.62204),(50 164.03584),(51 160.29106),(52 161.66422),(53 162.23857),(54 163.35693),(55 165.7141),(56 165.53496),(57 168.87126),(58 169.54526),(59 171.79576),(60 174.35815),(61 173.92459),(62 173.05948),(63 176.33151),(64 177.33438),(65 179.74364),(66 178.57285),(67 178.46205),(68 181.0292),(69 182.2797),(70 181.48792),(71 181.19016),(72 183.23807),(73 184.08447),(74 187.05595),(75 182.92812),(76 186.30484),(77 183.95982),(78 184.46106),(79 183.69836),
(1 41.04412),(2 55.333206),(3 62.804855),(4 67.49067),(5 71.5576),(6 74.860916),(7 76.82118),(8 78.565735),(9 80.4678),(10 82.75792),(11 83.953674),(12 84.86943),(13 86.806274),(14 89.599846),(15 90.32542),(16 93.09704),(17 94.631676),(18 97.09109),(19 99.64496),(20 101.090744),(21 104.759995),(22 106.37605),(23 110.04112),(24 112.080536),(25 116.297165),(26 120.43341),(27 121.66446),(28 126.14821),(29 130.9777),(30 134.91261),(31 136.49553),(32 140.42555),(33 142.07549),(34 144.94624),(35 143.83704),(36 146.80487),(37 149.32935),(38 151.10262),(39 152.14783),(40 153.55898),(41 154.9766),(42 156.7102),(43 156.33362),(44 157.31624),(45 158.69315),(46 158.77649),(47 161.441),(48 162.02394),(49 162.27234),(50 165.4892),(51 159.93906),(52 163.91364),(53 165.7709),(54 167.8481),(55 167.88673),(56 168.55617),(57 170.7599),(58 171.24889),(59 173.10869),(60 175.49611),(61 176.5841),(62 177.71288),(63 177.40552),(64 180.16016),(65 182.02393),(66 183.88188),(67 183.36853),(68 183.70633),(69 183.45299),(70 184.24901),(71 185.89944),(72 187.71861),(73 187.39862),(74 187.65114),(75 184.77481),(76 186.13867),(77 187.98495),(78 183.84377),(79 184.67993),
(1 40.505634),(2 54.409817),(3 62.71653),(4 67.07936),(5 71.42234),(6 73.59121),(7 76.377464),(8 77.78842),(9 79.15026),(10 80.99477),(11 81.81476),(12 83.65456),(13 85.4641),(14 88.129456),(15 88.48423),(16 90.58824),(17 93.35343),(18 96.03492),(19 99.5799),(20 101.86292),(21 105.06092),(22 107.727325),(23 109.84626),(24 112.918785),(25 116.11354),(26 121.37106),(27 123.32197),(28 128.99506),(29 131.88419),(30 135.51357),(31 137.41339),(32 140.2871),(33 141.90315),(34 142.751),(35 142.65666),(36 147.70886),(37 148.36757),(38 150.90044),(39 150.25452),(40 151.2369),(41 152.91486),(42 155.89973),(43 156.53622),(44 157.6232),(45 160.16153),(46 161.84338),(47 161.09993),(48 163.62231),(49 165.42131),(50 167.50587),(51 164.8641),(52 165.2318),(53 165.42918),(54 166.43285),(55 166.61069),(56 167.74629),(57 169.25443),(58 172.06038),(59 174.58875),(60 176.49875),(61 176.95668),(62 179.23512),(63 177.26195),(64 181.28365),(65 182.3197),(66 182.04002),(67 181.45598),(68 180.65376),(69 182.32372),(70 183.08539),(71 182.3039),(72 186.46823),(73 185.86598),(74 186.89082),(75 185.4445),(76 189.07303),(77 189.09604),(78 186.9693),(79 185.81844),
(1 40.1671),(2 53.94723),(3 62.119274),(4 67.71756),(5 72.372116),(6 74.50339),(7 77.84235),(8 78.863),(9 79.791885),(10 81.525795),(11 81.39135),(12 83.97464),(13 86.001305),(14 88.87793),(15 89.17821),(16 92.014305),(17 94.902756),(18 97.71879),(19 99.71898),(20 102.92318),(21 107.183136),(22 109.1052),(23 110.33536),(24 113.13543),(25 115.997314),(26 119.90802),(27 121.84621),(28 127.59997),(29 129.59137),(30 134.02617),(31 135.38223),(32 138.3621),(33 140.87987),(34 143.31041),(35 143.76898),(36 146.22276),(37 148.98563),(38 150.47937),(39 152.04082),(40 153.84827),(41 155.44878),(42 155.54688),(43 157.17815),(44 156.86194),(45 158.06947),(46 159.44292),(47 160.36687),(48 161.92001),(49 162.68703),(50 163.50201),(51 161.11502),(52 162.25581),(53 164.77567),(54 166.87495),(55 167.72533),(56 168.40508),(57 171.41898),(58 171.60156),(59 175.56398),(60 175.15622),(61 175.36047),(62 177.23294),(63 176.8991),(64 179.02483),(65 181.01376),(66 181.48459),(67 181.75037),(68 181.84343),(69 181.15778),(70 180.72752),(71 182.97644),(72 183.54013),(73 183.705),(74 186.99377),(75 183.7569),(76 183.15074),(77 182.49957),(78 183.29123),(79 183.76514),
(1 40.201717),(2 54.68395),(3 62.688217),(4 68.98106),(5 72.35819),(6 74.85852),(7 77.65027),(8 78.18877),(9 79.31304),(10 81.13337),(11 81.83384),(12 83.815216),(13 84.660416),(14 87.38091),(15 89.144),(16 92.35921),(17 95.54572),(18 98.42973),(19 100.668495),(20 104.428314),(21 105.631744),(22 108.340935),(23 110.13204),(24 112.18934),(25 115.67477),(26 119.60421),(27 121.036606),(28 125.76023),(29 129.92084),(30 132.21873),(31 135.2617),(32 137.3837),(33 139.80728),(34 142.53654),(35 144.18213),(36 145.50514),(37 146.03088),(38 148.72708),(39 149.28622),(40 150.99016),(41 151.55),(42 154.72408),(43 156.01411),(44 155.76816),(45 156.90553),(46 157.4999),(47 159.34352),(48 161.45825),(49 161.46881),(50 163.8012),(51 160.92657),(52 161.78351),(53 162.25992),(54 163.04077),(55 164.57986),(56 165.44092),(57 167.05646),(58 170.05424),(59 170.38986),(60 170.96507),(61 173.55396),(62 176.62108),(63 172.99731),(64 175.15462),(65 177.21904),(66 176.71844),(67 178.64572),(68 180.7081),(69 180.25305),(70 182.89195),(71 180.98795),(72 183.22066),(73 183.29514),(74 187.31851),(75 185.56459),(76 187.01495),(77 185.50157),(78 184.17987),(79 185.25566),
(1 39.339558),(2 53.619514),(3 61.364025),(4 66.61806),(5 70.4807),(6 72.64332),(7 75.2431),(8 76.19468),(9 78.29247),(10 79.80714),(11 81.05511),(12 82.39348),(13 84.45201),(14 85.438446),(15 86.45384),(16 88.42915),(17 90.950516),(18 93.38736),(19 95.39362),(20 99.49914),(21 100.35257),(22 102.19046),(23 104.043274),(24 106.9287),(25 109.75882),(26 113.554596),(27 114.87469),(28 118.621445),(29 121.1633),(30 123.91535),(31 125.71156),(32 130.36101),(33 131.54733),(34 132.34413),(35 136.32407),(36 138.74997),(37 142.08432),(38 142.81697),(39 142.76405),(40 144.72704),(41 145.42624),(42 146.65208),(43 149.30408),(44 149.03831),(45 151.19156),(46 152.65468),(47 154.36723),(48 154.95465),(49 156.1536),(50 158.17122),(51 156.63115),(52 158.51764),(53 159.6554),(54 159.534),(55 162.54874),(56 164.2055),(57 166.28886),(58 166.23541),(59 166.08746),(60 168.31772),(61 168.90999),(62 170.2263),(63 169.86906),(64 173.08586),(65 175.90846),(66 177.06245),(67 177.81706),(68 176.81564),(69 177.75836),(70 178.82538),(71 178.88968),(72 179.72778),(73 179.64587),(74 179.6567),(75 178.92812),(76 182.55379),(77 182.56892),(78 180.86517),(79 182.45183),
(1 38.6622),(2 52.780605),(3 60.909096),(4 65.34737),(5 69.33179),(6 72.62722),(7 74.653786),(8 76.367),(9 77.36105),(10 79.00603),(11 80.16066),(12 81.35453),(13 83.329216),(14 84.99877),(15 85.17933),(16 87.593704),(17 89.714745),(18 91.952934),(19 93.62797),(20 98.05464),(21 99.81004),(22 103.112495),(23 103.9565),(24 109.02277),(25 111.19199),(26 114.87922),(27 116.24982),(28 121.98816),(29 125.793015),(30 129.55516),(31 132.43155),(32 135.05943),(33 137.49577),(34 139.4301),(35 141.65869),(36 142.80241),(37 144.68471),(38 146.36067),(39 146.92839),(40 149.96379),(41 150.41905),(42 151.83698),(43 152.66501),(44 154.15189),(45 155.3223),(46 155.89397),(47 157.67545),(48 160.1947),(49 159.85098),(50 160.96344),(51 159.31697),(52 161.22354),(53 161.55785),(54 160.69841),(55 163.62056),(56 164.3044),(57 166.22585),(58 167.43091),(59 168.96878),(60 169.3661),(61 171.0236),(62 172.29903),(63 173.42528),(64 174.31274),(65 177.12859),(66 178.89201),(67 177.8033),(68 178.82349),(69 179.44789),(70 179.4937),(71 179.85878),(72 182.3816),(73 181.09021),(74 181.63858),(75 181.52304),(76 181.33124),(77 181.93355),(78 180.84235),(79 179.32166),
(1 38.476307),(2 52.433167),(3 60.31544),(4 64.8878),(5 68.788864),(6 71.37107),(7 73.95873),(8 75.76734),(9 77.213425),(10 78.75763),(11 78.441505),(12 79.741165),(13 82.86798),(14 83.83119),(15 85.3351),(16 87.634514),(17 90.59725),(18 91.38699),(19 93.77983),(20 96.1067),(21 99.52988),(22 100.70777),(23 103.451904),(24 107.98458),(25 110.144264),(26 115.09761),(27 115.42648),(28 119.1422),(29 123.007645),(30 125.93777),(31 130.22743),(32 131.62508),(33 135.54083),(34 138.64398),(35 139.39606),(36 142.79527),(37 145.11366),(38 145.80559),(39 145.53488),(40 148.40929),(41 151.54913),(42 152.65096),(43 152.30421),(44 154.96556),(45 156.24075),(46 157.72092),(47 158.09355),(48 159.21178),(49 160.1156),(50 162.32095),(51 159.55505),(52 159.97537),(53 163.16168),(54 162.95247),(55 163.40375),(56 162.33113),(57 166.10406),(58 165.2032),(59 168.21303),(60 168.84163),(61 171.08983),(62 172.13498),(63 171.49689),(64 171.32738),(65 175.14783),(66 176.57353),(67 176.90895),(68 177.74062),(69 179.49655),(70 178.24007),(71 178.35843),(72 180.6464),(73 180.56233),(74 179.61816),(75 177.48418),(76 178.68268),(77 178.03914),(78 177.93097),(79 178.43887),
