1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 184393.13),(2 453211.13),(3 829541.94),(4 1582838),(5 2476804.8),(6 3331920),(7 4461068),(8 5655106.5),(9 6730857.5),(10 7947670.5),(11 9134644),(12 10187728),(13 11428305),(14 12648468),(15 13759139),(16 15173621),(17 16695875),(18 18027304),(19 19579322),(20 21072762),(21 22320322),(22 23898914),(23 25516114),(24 26679560),(25 27969590),(26 28891386),(27 29560858),(28 30339600),(29 30982378),(30 31299824),(31 31951798),(32 32682866),(33 33280208),(34 34195970),(35 35385988),(36 36385884),(37 37712716),(38 39215016),(39 40436630),(40 41751228),(41 43162540),(42 44329244),(43 45519180),(44 46763676),(45 47848420),(46 49044332),(47 50659020),(48 52128716),(49 53756884),(50 55779052),(51 57709548),(52 59736900),(53 62264276),(54 64790900),(55 67736390),(56 71060160),(57 74300380),(58 77507896),(59 80965750),(60 84129224),(61 87303400),(62 90660056),(63 93901400),(64 97092520),(65 100686850),(66 103925350),(67 107262720),(68 110460710),(69 113468220),(70 116140584),(71 119031080),(72 121556470),(73 124022590),(74 126548480),(75 128658180),(76 130565540),(77 132430180),(78 133440700),(79 134054340),
(1 1099.2618),(2 1423.4844),(3 1457.6068),(4 1493.5693),(5 1551.1499),(6 1631.78),(7 1681.1779),(8 1761.7787),(9 1792.2094),(10 1861.9546),(11 1904.2118),(12 1941.7506),(13 1987.0731),(14 2014.2906),(15 2043.0934),(16 2069.5159),(17 2093.5117),(18 2108.123),(19 2119.2947),(20 2111.4438),(21 2055.855),(22 2026.491),(23 2062.1528),(24 2053.409),(25 2051.6074),(26 2088.0781),(27 2100.5596),(28 2093.3225),(29 2091.8816),(30 2083.6548),(31 2067.4402),(32 2043.929),(33 2064.042),(34 2080.9055),(35 2066.506),(36 2066.7012),(37 2055.3892),(38 2068.4495),(39 2084.735),(40 2120.982),(41 2127.4277),(42 2151.941),(43 2157.9092),(44 2183.7197),(45 2221.4253),(46 2214.5457),(47 2202.6116),(48 2214.8467),(49 2236.1992),(50 2240.966),(51 2251.1523),(52 2257.4265),(53 2274.2397),(54 2278.8076),(55 2289.1768),(56 2298.2888),(57 2286.1086),(58 2293.2927),(59 2284.3557),(60 2259.7708),(61 2268.557),(62 2266.5974),(63 2244.9858),(64 2257.5972),(65 2233.625),(66 2231.5813),(67 2212.3132),(68 2232.982),(69 2252.328),(70 2247.9355),(71 2243.7258),(72 2260.2214),(73 2254.4426),(74 2230.2358),(75 2237.5828),(76 2229.5603),(77 2226.7393),(78 2243.1252),(79 2224.3506),
(1 1094.1841),(2 1425.9432),(3 1467.1212),(4 1516.7351),(5 1599.7257),(6 1628.904),(7 1646.8617),(8 1726.3195),(9 1769.0859),(10 1822.1399),(11 1879.0897),(12 1905.0612),(13 1943.4872),(14 1976.1271),(15 1996.4634),(16 2054.955),(17 2058.0105),(18 2056.7385),(19 2035.8892),(20 2040.8562),(21 2015.1393),(22 1981.6542),(23 2012.7662),(24 2016.33),(25 2037.8209),(26 2047.4768),(27 2041.563),(28 2047.2775),(29 2027.0876),(30 2026.5713),(31 2023.126),(32 2025.7799),(33 2027.1794),(34 2023.9294),(35 2045.5145),(36 2054.7478),(37 2024.5635),(38 2021.9692),(39 2023.5945),(40 2047.718),(41 2066.29),(42 2107.4602),(43 2148.758),(44 2147.8374),(45 2171.2202),(46 2178.7085),(47 2177.9243),(48 2186.2036),(49 2188.2698),(50 2200.6577),(51 2196.2686),(52 2215.9824),(53 2203.0547),(54 2215.9275),(55 2223.1963),(56 2230.7847),(57 2258.462),(58 2222.5198),(59 2229.666),(60 2212.8025),(61 2218.4973),(62 2203.5703),(63 2201.029),(64 2173.521),(65 2160.5422),(66 2153.1765),(67 2183.9617),(68 2189.5327),(69 2190.8872),(70 2210.2986),(71 2195.4724),(72 2205.3384),(73 2203.5364),(74 2219.2502),(75 2184.6348),(76 2168.363),(77 2178.2952),(78 2162.635),(79 2167.569),
(1 1092.8406),(2 1392.9703),(3 1460.005),(4 1476.3855),(5 1548.426),(6 1603.3186),(7 1599.1147),(8 1659.3644),(9 1725.4648),(10 1816.9078),(11 1873.3644),(12 1914.4481),(13 1927.0035),(14 1914.4393),(15 1922.9456),(16 1990.9257),(17 2042.9023),(18 2058.577),(19 2043.473),(20 2013.6703),(21 1992.6627),(22 1943.9556),(23 1998.8949),(24 1997.9928),(25 2018.9358),(26 2027.4631),(27 2026.3875),(28 2016.5385),(29 2018.6405),(30 2017.0935),(31 1990.8995),(32 2007.1956),(33 2006.7478),(34 1980.9281),(35 2018.2672),(36 1993.5767),(37 1999.2753),(38 2006.0647),(39 2029.0367),(40 2035.9233),(41 2041.9813),(42 2056.7178),(43 2071.6218),(44 2096.098),(45 2093.35),(46 2119.5645),(47 2131.4016),(48 2153.5046),(49 2162.3008),(50 2160.7205),(51 2179.4104),(52 2185.7563),(53 2188.4211),(54 2191.1792),(55 2190.5383),(56 2202.9478),(57 2202.3152),(58 2193.4214),(59 2174.1194),(60 2177.3965),(61 2183.452),(62 2201.7048),(63 2178.2678),(64 2194.8828),(65 2185.503),(66 2188.1614),(67 2175.182),(68 2181.0466),(69 2162.2087),(70 2189.1802),(71 2186.4502),(72 2207.0938),(73 2212.3308),(74 2218.9783),(75 2186.2388),(76 2162.891),(77 2177.364),(78 2191.898),(79 2200.0146),
(1 1063.1753),(2 1344.0536),(3 1382.1521),(4 1393.235),(5 1478.6531),(6 1559.822),(7 1592.7562),(8 1618.4753),(9 1708.4462),(10 1787.0789),(11 1830.0553),(12 1851.5209),(13 1863.7474),(14 1913.5682),(15 1953.181),(16 1963.0852),(17 2009.3245),(18 2019.5063),(19 2016.7543),(20 1987.3094),(21 1969.4207),(22 1944.0814),(23 1990.7278),(24 1986.9109),(25 2020.3286),(26 2034.5021),(27 2016.3202),(28 2005.3613),(29 2004.2533),(30 2010.8685),(31 2014.3298),(32 2020.4438),(33 2020.7654),(34 1986.3174),(35 2023.2715),(36 2049.6025),(37 2043.439),(38 2073.7031),(39 2096.0254),(40 2082.0095),(41 2065.9),(42 2132.7214),(43 2166.837),(44 2187.6917),(45 2185.3162),(46 2180.7197),(47 2183.6682),(48 2197.0647),(49 2208.822),(50 2232.0415),(51 2251.8672),(52 2258.5889),(53 2224.1753),(54 2226.2947),(55 2242.7173),(56 2245.1843),(57 2237.4294),(58 2218.1213),(59 2226.5486),(60 2203.246),(61 2216.299),(62 2204.314),(63 2208.685),(64 2210.5042),(65 2201.505),(66 2180.2412),(67 2162.4895),(68 2171.8147),(69 2155.2422),(70 2152.6868),(71 2137.1802),(72 2125.639),(73 2104.0908),(74 2099.5554),(75 2112.268),(76 2127.3125),(77 2130.0784),(78 2130.6577),(79 2132.983),
(1 1032.0421),(2 1319.0116),(3 1382.9154),(4 1391.4446),(5 1467.1216),(6 1542.1858),(7 1600.2513),(8 1662.7335),(9 1731.409),(10 1813.1697),(11 1852.166),(12 1879.6885),(13 1912.092),(14 1923.0873),(15 1955.8462),(16 1997.7114),(17 2067.0564),(18 2050.9314),(19 2055.924),(20 2046.5977),(21 2003.8208),(22 1981.1984),(23 1996.5663),(24 2013.6322),(25 2031.731),(26 2038.4122),(27 2042.6588),(28 1985.593),(29 1992.944),(30 2016.6523),(31 2009.0852),(32 1993.5024),(33 1972.8353),(34 1961.0985),(35 1987.778),(36 2001.4072),(37 1992.492),(38 2000.9961),(39 2026.7351),(40 2014.5553),(41 2041.2787),(42 2100.102),(43 2094.3381),(44 2106.9995),(45 2089.9993),(46 2095.8645),(47 2111.623),(48 2137.2473),(49 2135.4026),(50 2168.7568),(51 2181.2383),(52 2182.7158),(53 2193.633),(54 2213.8877),(55 2218.258),(56 2224.1335),(57 2230.0825),(58 2256.955),(59 2246.405),(60 2234.963),(61 2250.8723),(62 2204.7075),(63 2195.5693),(64 2172.6848),(65 2163.2712),(66 2170.4429),(67 2157.704),(68 2142.375),(69 2144.951),(70 2152.708),(71 2125.35),(72 2110.3345),(73 2148.7004),(74 2149.4036),(75 2127.9707),(76 2115.0828),(77 2115.057),(78 2101.9314),(79 2094.4834),
(1 992.1825),(2 1248.4419),(3 1306.5552),(4 1327.4109),(5 1400.5009),(6 1443.6445),(7 1500.1731),(8 1563.4756),(9 1607.658),(10 1661.1519),(11 1713.8156),(12 1750.5538),(13 1777.7345),(14 1801.9016),(15 1841.4896),(16 1845.0424),(17 1887.2805),(18 1911.8727),(19 1894.7245),(20 1874.4362),(21 1823.4503),(22 1811.482),(23 1848.0691),(24 1864.7506),(25 1908.689),(26 1921.479),(27 1905.7155),(28 1904.471),(29 1887.8766),(30 1871.4025),(31 1861.5531),(32 1873.4753),(33 1867.28),(34 1858.566),(35 1860.7124),(36 1865.505),(37 1869.4073),(38 1878.861),(39 1884.5941),(40 1909.242),(41 1910.0151),(42 1948.3544),(43 1982.6218),(44 1996.1815),(45 1988.867),(46 2023.6),(47 1990.0612),(48 2002.2504),(49 2012.8036),(50 2031.3217),(51 2026.4174),(52 2034.1208),(53 2051.6997),(54 2077.0183),(55 2068.5603),(56 2051.3909),(57 2070.4307),(58 2081.2827),(59 2045.7919),(60 2058.3965),(61 2050.6514),(62 2028.039),(63 2075.497),(64 2071.8152),(65 2068.701),(66 2056.1973),(67 2028.5068),(68 2033.5316),(69 2025.7224),(70 2014.142),(71 1981.8099),(72 1984.8065),(73 1986.5774),(74 1982.1705),(75 1978.4141),(76 2003.4261),(77 1994.6509),(78 2005.7799),(79 2010.4398),
(1 1003.8651),(2 1278.0862),(3 1333.68),(4 1371.5061),(5 1435.9541),(6 1494.7103),(7 1547.3522),(8 1613.4218),(9 1680.1387),(10 1769.229),(11 1812.7198),(12 1831.1442),(13 1867.8325),(14 1908.291),(15 1920.8029),(16 1958.1384),(17 1972.1385),(18 2002.759),(19 2001.5635),(20 2010.1543),(21 1970.2407),(22 1941.1721),(23 1977.968),(24 1998.2999),(25 2007.8306),(26 2019.2412),(27 2000.7985),(28 2021.4741),(29 1983.1138),(30 2002.2999),(31 1987.198),(32 1968.8868),(33 1958.9778),(34 1950.0903),(35 1971.0044),(36 1986.9973),(37 1997.1875),(38 1979.5001),(39 1983.8326),(40 1985.2565),(41 1993.9109),(42 2015.0654),(43 2036.1074),(44 2029.6333),(45 2060.4722),(46 2064.8694),(47 2060.258),(48 2082.8943),(49 2075.602),(50 2125.4146),(51 2124.5623),(52 2119.1436),(53 2122.065),(54 2146.3416),(55 2137.3523),(56 2127.945),(57 2156.3582),(58 2130.5527),(59 2119.9402),(60 2126.6711),(61 2133.2688),(62 2119.6133),(63 2124.6611),(64 2115.0237),(65 2114.4978),(66 2090.576),(67 2056.8835),(68 2079.0466),(69 2052.9639),(70 2039.4965),(71 2020.6206),(72 2043.8632),(73 2047.7079),(74 2019.0372),(75 2036.1362),(76 2035.1882),(77 1987.1272),(78 1991.6981),(79 2023.9313),
(1 968.99445),(2 1233.6929),(3 1264.8606),(4 1302.5978),(5 1362.1178),(6 1433.2068),(7 1490.8209),(8 1560.4629),(9 1603.68),(10 1647.0879),(11 1724.4033),(12 1751.1235),(13 1759.5369),(14 1780.9297),(15 1801.9338),(16 1832.3877),(17 1855.7714),(18 1851.425),(19 1834.7026),(20 1836.6602),(21 1786.9125),(22 1756.815),(23 1791.7612),(24 1836.189),(25 1823.6863),(26 1786.1765),(27 1796.3972),(28 1813.3064),(29 1794.2916),(30 1784.7878),(31 1779.544),(32 1792.7916),(33 1777.0894),(34 1771.6101),(35 1785.2554),(36 1795.7932),(37 1800.2627),(38 1774.1533),(39 1795.137),(40 1798.9119),(41 1827.594),(42 1847.0032),(43 1890.2599),(44 1883.3865),(45 1892.4576),(46 1894.1178),(47 1875.7136),(48 1898.357),(49 1903.3325),(50 1929.1665),(51 1944.292),(52 1929.8079),(53 1944.7069),(54 1951.7405),(55 1937.2317),(56 1952.1188),(57 1962.022),(58 1952.4828),(59 1937.0273),(60 1944.9694),(61 1940.0243),(62 1933.6265),(63 1914.2936),(64 1913.8121),(65 1932.3545),(66 1923.9564),(67 1902.148),(68 1899.7659),(69 1890.3834),(70 1887.6165),(71 1906.0059),(72 1898.7415),(73 1878.4811),(74 1874.6638),(75 1897.2185),(76 1900.1208),(77 1892.4475),(78 1893.3383),(79 1899.3206),
(1 949.1336),(2 1189.9022),(3 1265.5864),(4 1315.7454),(5 1389.267),(6 1467.179),(7 1507.4359),(8 1566.8478),(9 1621.4736),(10 1688.0468),(11 1720.5096),(12 1758.2672),(13 1777.5884),(14 1821.6682),(15 1843.8827),(16 1884.2152),(17 1910.391),(18 1890.8766),(19 1910.3337),(20 1903.0287),(21 1861.9371),(22 1832.4071),(23 1861.3467),(24 1925.4407),(25 1899.1969),(26 1860.2272),(27 1874.195),(28 1875.4949),(29 1867.8916),(30 1874.2607),(31 1867.0151),(32 1858.0853),(33 1843.0509),(34 1850.0251),(35 1853.6138),(36 1861.9906),(37 1873.9023),(38 1851.987),(39 1882.0847),(40 1875.4272),(41 1899.7874),(42 1904.6957),(43 1953.4153),(44 1983.4874),(45 1984.6592),(46 2001.8486),(47 1996.9214),(48 1981.0134),(49 2011.3542),(50 2038.261),(51 2045.2),(52 2055.9421),(53 2035.6576),(54 2055.8208),(55 2050.666),(56 2053.7134),(57 2058.5608),(58 2034.7594),(59 2048.3777),(60 2035.51),(61 2023.5084),(62 2016.6356),(63 2006.8892),(64 1999.8124),(65 2013.0631),(66 1974.4471),(67 1973.2887),(68 1972.8096),(69 1964.567),(70 1966.9192),(71 1945.0157),(72 1963.8514),(73 1945.2032),(74 1963.3473),(75 1994.5662),(76 1971.7551),(77 2004.5948),(78 1989.887),(79 1971.3368),
(1 933.39655),(2 1197.2313),(3 1268.1466),(4 1280.4648),(5 1340.1141),(6 1415.9078),(7 1466.3192),(8 1522.0016),(9 1572.6938),(10 1626.917),(11 1684.4761),(12 1723.8135),(13 1757.8358),(14 1783.1604),(15 1813.384),(16 1857.0289),(17 1866.6346),(18 1876.6793),(19 1881.1813),(20 1833.3796),(21 1803.6759),(22 1791.6875),(23 1811.2749),(24 1834.8816),(25 1827.3335),(26 1826.5878),(27 1818.6108),(28 1825.7018),(29 1794.8412),(30 1772.6045),(31 1786.5334),(32 1798.2704),(33 1782.227),(34 1787.5729),(35 1810.0133),(36 1835.5643),(37 1847.6432),(38 1850.0977),(39 1860.6575),(40 1851.4396),(41 1865.2649),(42 1880.1396),(43 1917.8859),(44 1942.4054),(45 1950.5118),(46 1946.3319),(47 1942.4796),(48 1961.4742),(49 1977.7356),(50 2005.21),(51 2052.0535),(52 2021.2329),(53 2022.7306),(54 2058.9895),(55 2076.4277),(56 2049.5273),(57 2074.4087),(58 2085.666),(59 2083.2083),(60 2089.7273),(61 2072.5986),(62 2057.0083),(63 2037.0123),(64 2014.4144),(65 2006.6917),(66 2008.0948),(67 2004.8412),(68 1990.2914),(69 1943.4885),(70 1955.5378),(71 1947.6302),(72 1941.0884),(73 1951.571),(74 1959.6102),(75 1957.4977),(76 1941.6885),(77 1936.208),(78 1928.3955),(79 1935.2363),
(1 923.41705),(2 1187.9761),(3 1245.7003),(4 1281.3641),(5 1345.2902),(6 1429.7231),(7 1463.5697),(8 1511.7474),(9 1569.1193),(10 1603.687),(11 1625.9182),(12 1678.1678),(13 1686.0277),(14 1717.0143),(15 1765.4381),(16 1803.0908),(17 1827.7158),(18 1843.7798),(19 1841.563),(20 1814.9761),(21 1774.5187),(22 1745.7823),(23 1773.1481),(24 1805.4996),(25 1818.2946),(26 1821.5212),(27 1781.6993),(28 1794.7268),(29 1798.4015),(30 1770.4089),(31 1765.2617),(32 1756.0061),(33 1737.8217),(34 1722.6427),(35 1747.7076),(36 1762.4719),(37 1766.516),(38 1777.9746),(39 1776.9308),(40 1765.2244),(41 1785.4268),(42 1798.531),(43 1807.1305),(44 1831.7836),(45 1823.536),(46 1819.2119),(47 1824.1292),(48 1837.4371),(49 1854.2848),(50 1868.3187),(51 1886.0784),(52 1883.2147),(53 1883.1158),(54 1906.1218),(55 1921.0994),(56 1930.9064),(57 1944.7024),(58 1944.7152),(59 1944.5145),(60 1926.8867),(61 1909.8517),(62 1915.0347),(63 1907.3622),(64 1908.9298),(65 1936.1598),(66 1902.9115),(67 1895.1885),(68 1911.1323),(69 1895.2134),(70 1885.1365),(71 1874.389),(72 1862.2367),(73 1857.2391),(74 1858.8057),(75 1868.135),(76 1860.9219),(77 1847.077),(78 1853.1395),(79 1859.9506),
(1 911.86993),(2 1179.0891),(3 1209.1929),(4 1237.8301),(5 1319.061),(6 1376.0896),(7 1409.722),(8 1490.4403),(9 1538.3906),(10 1576.0546),(11 1603.9353),(12 1661.3414),(13 1682.3218),(14 1705.5013),(15 1779.9387),(16 1787.7115),(17 1795.205),(18 1805.6967),(19 1798.9213),(20 1782.2036),(21 1731.2615),(22 1717.805),(23 1756.3741),(24 1755.2665),(25 1769.7703),(26 1758.6655),(27 1759.7267),(28 1780.7421),(29 1774.5221),(30 1760.2733),(31 1733.4084),(32 1710.9899),(33 1741.703),(34 1749.6145),(35 1775.362),(36 1770.642),(37 1748.6654),(38 1746.8282),(39 1755.5188),(40 1759.737),(41 1766.0088),(42 1801.59),(43 1836.6874),(44 1855.0098),(45 1856.29),(46 1853.6475),(47 1852.7184),(48 1855.5973),(49 1846.1935),(50 1896.5027),(51 1926.0045),(52 1910.4541),(53 1916.3634),(54 1933.5887),(55 1942.0667),(56 1953.499),(57 1966.6465),(58 1974.5693),(59 1974.2555),(60 1947.2744),(61 1940.83),(62 1953.7751),(63 1950.4155),(64 1969.079),(65 1936.7656),(66 1906.1316),(67 1908.8418),(68 1921.2446),(69 1941.2813),(70 1895.0585),(71 1909.0593),(72 1912.1106),(73 1910.8184),(74 1914.0118),(75 1903.6975),(76 1914.9392),(77 1921.6063),(78 1905.0991),(79 1904.1687),
(1 885.6331),(2 1129.9476),(3 1176.9552),(4 1207.2272),(5 1290.3641),(6 1353.8054),(7 1360.7739),(8 1448.2323),(9 1497.6893),(10 1519.8654),(11 1566.3667),(12 1608.2043),(13 1617.8575),(14 1653.8798),(15 1686.2401),(16 1699.871),(17 1735.5334),(18 1730.3422),(19 1751.5431),(20 1737.5752),(21 1690.037),(22 1680.9381),(23 1720.3053),(24 1744.1614),(25 1747.8971),(26 1728.1865),(27 1739.4215),(28 1739.4227),(29 1719.5048),(30 1709.8641),(31 1682.7875),(32 1669.0065),(33 1677.403),(34 1708.9137),(35 1711.9246),(36 1731.2505),(37 1732.717),(38 1726.6287),(39 1728.6553),(40 1721.0751),(41 1717.265),(42 1732.7524),(43 1754.4873),(44 1764.8464),(45 1764.0405),(46 1789.0052),(47 1775.0237),(48 1787.7354),(49 1791.5239),(50 1816.6471),(51 1838.5411),(52 1820.0028),(53 1810.806),(54 1835.8827),(55 1860.9838),(56 1858.2377),(57 1851.7288),(58 1850.1948),(59 1835.4666),(60 1815.3805),(61 1798.2339),(62 1811.2887),(63 1834.9478),(64 1828.9683),(65 1820.3298),(66 1800.1952),(67 1808.623),(68 1817.3005),(69 1813.2155),(70 1817.6713),(71 1835.718),(72 1803.3713),(73 1826.4005),(74 1826.9095),(75 1812.3033),(76 1786.3208),(77 1805.6852),(78 1798.0696),(79 1807.7972),
(1 901.6414),(2 1152.3591),(3 1200.1248),(4 1227.5421),(5 1298.4034),(6 1373.6776),(7 1413.4536),(8 1454.8495),(9 1524.8716),(10 1551.6381),(11 1579.9755),(12 1632.2266),(13 1641.2649),(14 1694.815),(15 1735.7235),(16 1748.4329),(17 1772.3486),(18 1772.5798),(19 1780.6893),(20 1762.012),(21 1723.0967),(22 1699.6869),(23 1749.1544),(24 1762.2534),(25 1738.455),(26 1743.5061),(27 1734.8271),(28 1742.195),(29 1741.1915),(30 1693.451),(31 1666.7208),(32 1689.9076),(33 1698.3057),(34 1704.7258),(35 1702.121),(36 1696.6539),(37 1704.4541),(38 1716.1226),(39 1738.93),(40 1723.4806),(41 1749.219),(42 1771.5916),(43 1782.4266),(44 1814.1095),(45 1838.5365),(46 1833.014),(47 1804.6129),(48 1833.9469),(49 1857.3901),(50 1881.7301),(51 1902.8466),(52 1928.114),(53 1939.4562),(54 1935.0646),(55 1975.1249),(56 1948.326),(57 1962.838),(58 1944.509),(59 1960.9779),(60 1944.4503),(61 1928.7117),(62 1934.1295),(63 1956.4521),(64 1963.1176),(65 1940.8624),(66 1920.8005),(67 1911.4402),(68 1909.9244),(69 1902.0237),(70 1905.3586),(71 1896.1481),(72 1888.0078),(73 1886.547),(74 1865.9144),(75 1878.6649),(76 1854.4977),(77 1858.4886),(78 1858.9545),(79 1860.1735),
(1 874.0678),(2 1087.1227),(3 1144.0255),(4 1179.948),(5 1258.2836),(6 1318.1093),(7 1360.1497),(8 1394.9166),(9 1457.3677),(10 1489.3192),(11 1524.9535),(12 1586.2615),(13 1598.0485),(14 1629.949),(15 1646.365),(16 1636.8032),(17 1665.8478),(18 1675.7435),(19 1686.3551),(20 1662.414),(21 1628.3784),(22 1608.1483),(23 1654.149),(24 1644.78),(25 1661.0614),(26 1663.9),(27 1673.5345),(28 1665.6205),(29 1645.6746),(30 1646.5275),(31 1646.5529),(32 1641.8479),(33 1647.5072),(34 1633.007),(35 1654.9386),(36 1641.5396),(37 1650.481),(38 1659.9172),(39 1648.8344),(40 1661.8353),(41 1677.1666),(42 1700.0509),(43 1714.937),(44 1736.1294),(45 1772.9025),(46 1768.2925),(47 1744.4003),(48 1758.673),(49 1739.5929),(50 1786.779),(51 1818.2196),(52 1808.5537),(53 1817.5444),(54 1835.9851),(55 1840.7344),(56 1819.7937),(57 1823.804),(58 1839.3192),(59 1847.0779),(60 1836.6687),(61 1834.173),(62 1825.8741),(63 1821.4626),(64 1810.4408),(65 1814.531),(66 1788.1284),(67 1777.0103),(68 1780.0236),(69 1775.1753),(70 1781.6167),(71 1793.0682),(72 1783.8357),(73 1780.4509),(74 1778.8391),(75 1803.0402),(76 1784.0171),(77 1787.1702),(78 1792.5756),(79 1802.0847),
(1 857.9601),(2 1057.9805),(3 1109.4452),(4 1152.807),(5 1218.3069),(6 1255.2131),(7 1308.358),(8 1358.1553),(9 1418.041),(10 1460.4485),(11 1484.6304),(12 1536.535),(13 1542.8489),(14 1605.9222),(15 1637.9022),(16 1659.1232),(17 1692.4908),(18 1702.976),(19 1699.7512),(20 1677.7736),(21 1637.176),(22 1606.567),(23 1635.6184),(24 1645.7544),(25 1649.5931),(26 1643.0419),(27 1640.6742),(28 1623.1721),(29 1618.2986),(30 1612.231),(31 1615.0791),(32 1605.3436),(33 1621.9398),(34 1595.3175),(35 1626.8109),(36 1629.669),(37 1610.66),(38 1598.4749),(39 1619.1405),(40 1653.4086),(41 1643.6819),(42 1671.3137),(43 1696.2455),(44 1748.7593),(45 1745.0618),(46 1745.9237),(47 1750.823),(48 1734.133),(49 1756.063),(50 1774.9764),(51 1799.2928),(52 1804.505),(53 1795.4376),(54 1818.6146),(55 1821.994),(56 1817.0295),(57 1835.7867),(58 1850.5544),(59 1866.3557),(60 1861.3271),(61 1852.2765),(62 1849.3433),(63 1863.8702),(64 1839.593),(65 1837.6705),(66 1821.5846),(67 1835.1683),(68 1817.2643),(69 1803.9648),(70 1803.5515),(71 1812.7778),(72 1805.2748),(73 1803.5198),(74 1806.5059),(75 1808.3833),(76 1787.2083),(77 1776.2526),(78 1764.6432),(79 1772.4962),
