1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 56.746212),(2 64.09253),(3 69.69052),(4 74.760124),(5 77.92703),(6 81.026375),(7 82.594315),(8 85.724205),(9 87.37971),(10 88.038734),(11 88.47736),(12 89.38431),(13 89.56488),(14 91.02862),(15 90.65819),(16 91.88586),(17 91.54109),(18 93.1067),(19 93.20812),(20 93.107445),(21 92.74456),(22 91.425835),(23 89.029335),(24 87.24284),(25 89.04049),(26 86.43745),(27 87.20569),(28 88.972084),(29 89.57161),(30 90.054855),(31 91.39379),(32 91.23899),(33 93.722946),(34 96.2879),(35 96.959114),(36 97.88782),(37 99.896065),(38 100.840576),(39 103.121216),(40 102.17376),(41 104.57158),(42 105.23712),(43 105.36535),(44 106.52776),(45 106.463974),(46 107.09006),(47 105.90079),(48 106.62438),(49 105.37076),(50 104.55515),(51 103.2338),(52 101.529724),(53 100.31135),(54 99.57247),(55 97.946815),(56 96.57265),(57 94.22273),(58 93.74884),(59 94.075066),(60 92.98579),(61 93.821815),(62 93.76298),(63 91.39213),(64 91.811584),(65 92.13373),(66 91.82823),(67 92.17796),(68 91.62108),(69 91.881226),(70 91.67135),(71 92.806694),(72 93.29346),(73 94.48625),(74 93.96513),(75 95.258995),(76 96.715485),(77 96.90916),(78 97.96991),(79 100.19674),
(1 55.659447),(2 62.41418),(3 67.01341),(4 71.37087),(5 75.5367),(6 78.16284),(7 79.414375),(8 81.6894),(9 82.49313),(10 82.27598),(11 83.71642),(12 83.98836),(13 83.47678),(14 84.857735),(15 85.8853),(16 86.478874),(17 86.02707),(18 86.983475),(19 85.246315),(20 87.18992),(21 87.107666),(22 86.31153),(23 85.43259),(24 83.880005),(25 84.99237),(26 83.78092),(27 83.75147),(28 85.1265),(29 86.258995),(30 86.29408),(31 87.77058),(32 87.199684),(33 88.783806),(34 90.34845),(35 92.281136),(36 91.88668),(37 93.51927),(38 94.65935),(39 96.47661),(40 96.19809),(41 97.06316),(42 98.01191),(43 97.97141),(44 99.86879),(45 99.540474),(46 99.96017),(47 99.17972),(48 99.47677),(49 99.043785),(50 97.96008),(51 97.351555),(52 97.229385),(53 96.1002),(54 95.73213),(55 93.479195),(56 92.165924),(57 90.67188),(58 90.32425),(59 91.40512),(60 89.996025),(61 90.42963),(62 90.87257),(63 88.56373),(64 89.130066),(65 88.071495),(66 88.55658),(67 89.45342),(68 88.47929),(69 88.88023),(70 87.942894),(71 89.15226),(72 90.11706),(73 90.95312),(74 90.467064),(75 93.58146),(76 93.112114),(77 93.15255),(78 93.94889),(79 94.913315),
(1 56.315605),(2 63.617),(3 68.63455),(4 74.33805),(5 77.270836),(6 80.64253),(7 80.95071),(8 83.14416),(9 84.613174),(10 84.91518),(11 86.609604),(12 87.390976),(13 86.989136),(14 88.954506),(15 89.883606),(16 89.7998),(17 90.12162),(18 91.199),(19 90.73919),(20 91.333015),(21 90.99865),(22 89.066246),(23 87.81125),(24 87.142334),(25 87.79432),(26 86.453835),(27 87.498856),(28 88.91453),(29 89.22939),(30 90.18314),(31 90.92863),(32 91.45212),(33 91.45504),(34 94.15949),(35 95.85278),(36 95.38657),(37 96.618675),(38 96.94961),(39 99.013695),(40 99.55052),(41 101.47157),(42 102.842964),(43 102.67713),(44 103.40016),(45 102.479),(46 102.450874),(47 102.15206),(48 103.78633),(49 103.18803),(50 101.6787),(51 100.99376),(52 100.00279),(53 100.197716),(54 98.55088),(55 96.85864),(56 96.17682),(57 95.6392),(58 95.61909),(59 96.57513),(60 94.55938),(61 95.99112),(62 95.361374),(63 94.75426),(64 94.55042),(65 94.86069),(66 94.37888),(67 94.33426),(68 94.70196),(69 94.4543),(70 93.435844),(71 94.94717),(72 95.210175),(73 96.51883),(74 96.8872),(75 98.024864),(76 97.81445),(77 96.48501),(78 97.631805),(79 97.258064),
(1 56.11527),(2 63.343437),(3 68.008766),(4 72.85727),(5 77.983185),(6 79.958725),(7 81.846725),(8 84.39648),(9 85.74549),(10 86.17242),(11 87.653564),(12 88.81801),(13 89.89096),(14 90.97253),(15 91.74851),(16 92.29007),(17 92.798065),(18 93.05122),(19 92.82123),(20 92.9624),(21 92.57749),(22 91.90189),(23 91.24035),(24 89.588165),(25 89.40779),(26 87.97044),(27 89.223885),(28 89.844604),(29 90.9833),(30 91.38872),(31 90.990234),(32 91.5565),(33 92.3928),(34 95.5646),(35 97.0266),(36 96.64326),(37 98.772545),(38 98.95904),(39 101.5533),(40 102.9868),(41 103.60373),(42 104.886604),(43 104.83154),(44 104.57133),(45 105.292885),(46 105.64968),(47 104.61153),(48 104.72865),(49 103.86003),(50 102.455),(51 102.81576),(52 101.45532),(53 100.17792),(54 99.25897),(55 96.77639),(56 96.049774),(57 94.49911),(58 95.05095),(59 95.27665),(60 94.64804),(61 95.1947),(62 96.03386),(63 94.92122),(64 95.19177),(65 95.5058),(66 95.60804),(67 95.607376),(68 94.93418),(69 94.71126),(70 93.45129),(71 94.1217),(72 94.14854),(73 95.35189),(74 95.54791),(75 96.36167),(76 96.8639),(77 96.0293),(78 96.110405),(79 96.427284),
(1 56.10053),(2 63.39746),(3 68.047615),(4 73.280876),(5 77.37448),(6 80.04019),(7 81.20696),(8 84.23559),(9 84.689255),(10 85.477684),(11 88.327415),(12 89.21007),(13 89.485985),(14 91.084496),(15 92.84311),(16 92.73097),(17 93.07406),(18 92.51753),(19 92.6209),(20 92.594444),(21 92.284996),(22 91.41025),(23 91.36394),(24 88.79258),(25 88.85793),(26 86.71907),(27 88.270256),(28 88.363846),(29 90.162506),(30 90.69425),(31 91.90421),(32 92.08084),(33 93.63742),(34 95.389175),(35 96.33424),(36 96.57149),(37 99.25308),(38 100.69487),(39 103.01579),(40 102.990265),(41 105.156006),(42 106.35931),(43 107.34631),(44 107.22487),(45 107.84987),(46 108.44035),(47 107.2343),(48 107.515724),(49 106.173004),(50 104.66184),(51 105.07765),(52 102.61933),(53 102.1854),(54 100.51964),(55 98.91951),(56 97.66325),(57 95.34584),(58 95.40719),(59 95.160736),(60 93.359406),(61 95.60047),(62 96.18151),(63 94.688065),(64 94.85928),(65 94.746284),(66 94.751434),(67 94.293304),(68 93.91716),(69 93.33148),(70 92.498215),(71 94.08535),(72 93.17844),(73 93.74715),(74 93.96767),(75 95.559814),(76 95.70786),(77 96.52967),(78 96.4828),(79 96.951004),
(1 56.017693),(2 63.23663),(3 67.87233),(4 72.524284),(5 75.415085),(6 78.33301),(7 79.30019),(8 82.634445),(9 84.11898),(10 83.824745),(11 85.75932),(12 86.39315),(13 86.86825),(14 88.85749),(15 90.07607),(16 90.613144),(17 89.76231),(18 91.11566),(19 91.59588),(20 92.618454),(21 92.25842),(22 90.72565),(23 89.18008),(24 88.205826),(25 88.37199),(26 86.70341),(27 87.62096),(28 86.64153),(29 88.95684),(30 89.77455),(31 90.78219),(32 91.88236),(33 92.93304),(34 94.5945),(35 95.67892),(36 96.207436),(37 97.4289),(38 99.2092),(39 102.16515),(40 102.87718),(41 103.71426),(42 104.12309),(43 104.606125),(44 107.32518),(45 107.22153),(46 107.68187),(47 107.79135),(48 107.453674),(49 104.9022),(50 103.60002),(51 104.055824),(52 102.07629),(53 100.9283),(54 100.25841),(55 97.97294),(56 96.481346),(57 95.36478),(58 95.00995),(59 93.80605),(60 92.804085),(61 93.68882),(62 92.2744),(63 91.966095),(64 94.05922),(65 93.69925),(66 93.998505),(67 94.76046),(68 93.72233),(69 93.603325),(70 92.18892),(71 93.458466),(72 93.24162),(73 93.96396),(74 94.24999),(75 94.88969),(76 95.84951),(77 95.823875),(78 96.169464),(79 98.70526),
(1 53.549114),(2 61.7377),(3 65.69181),(4 70.510605),(5 73.97079),(6 75.71285),(7 76.72961),(8 78.773796),(9 80.56007),(10 81.737404),(11 82.80135),(12 83.01218),(13 84.00044),(14 85.72163),(15 86.7258),(16 86.67901),(17 86.852196),(18 87.104576),(19 87.33022),(20 87.64839),(21 87.72775),(22 88.36172),(23 87.89389),(24 86.983696),(25 86.56124),(26 85.6374),(27 87.30204),(28 87.38931),(29 88.70576),(30 89.26566),(31 89.21258),(32 88.55625),(33 90.252975),(34 91.99316),(35 93.5232),(36 93.852455),(37 94.62531),(38 96.21076),(39 98.7955),(40 99.513016),(41 100.715004),(42 101.83329),(43 101.35697),(44 103.390366),(45 103.747765),(46 104.170166),(47 103.81117),(48 103.77433),(49 102.04817),(50 100.67966),(51 99.78276),(52 98.35536),(53 96.60186),(54 96.166016),(55 94.72612),(56 93.52127),(57 92.10209),(58 92.3006),(59 92.3622),(60 90.4555),(61 91.50869),(62 90.30464),(63 89.3534),(64 90.7057),(65 90.19776),(66 89.7877),(67 91.194786),(68 89.58173),(69 89.741295),(70 89.077484),(71 90.00364),(72 90.515976),(73 90.645226),(74 92.06998),(75 92.11563),(76 93.72466),(77 93.811005),(78 93.19637),(79 94.679794),
(1 54.40147),(2 62.307953),(3 66.38247),(4 71.524376),(5 76.01324),(6 77.77086),(7 78.62508),(8 79.91564),(9 81.763084),(10 83.04699),(11 84.3374),(12 86.05168),(13 86.593575),(14 88.78146),(15 89.065994),(16 88.27898),(17 89.02785),(18 89.572044),(19 89.81549),(20 89.95619),(21 89.85165),(22 88.840965),(23 88.95216),(24 87.63387),(25 87.129486),(26 85.80329),(27 86.48832),(28 87.83105),(29 87.44398),(30 89.16573),(31 89.22967),(32 88.79893),(33 89.43174),(34 92.04951),(35 93.531425),(36 93.63884),(37 94.10633),(38 95.89074),(39 96.48998),(40 97.05031),(41 98.02821),(42 99.348335),(43 99.30933),(44 99.623085),(45 99.41857),(46 100.997284),(47 99.4363),(48 100.05456),(49 98.98453),(50 98.272896),(51 98.11135),(52 97.20244),(53 96.264595),(54 95.705086),(55 93.59171),(56 93.18874),(57 92.02494),(58 92.11622),(59 91.75428),(60 90.324715),(61 91.75507),(62 91.659164),(63 90.90318),(64 91.831856),(65 91.13559),(66 91.65563),(67 91.69935),(68 91.27001),(69 90.882744),(70 90.12665),(71 91.82397),(72 90.50517),(73 89.8336),(74 90.31011),(75 91.80615),(76 91.6276),(77 90.67968),(78 91.13878),(79 91.98373),
(1 54.195152),(2 61.003403),(3 66.6544),(4 70.54062),(5 73.66733),(6 76.59413),(7 77.345985),(8 78.915855),(9 80.34818),(10 82.369354),(11 83.23544),(12 84.18815),(13 84.25237),(14 86.55991),(15 88.02255),(16 88.25957),(17 88.77363),(18 87.80808),(19 87.85814),(20 88.88593),(21 89.46772),(22 87.76119),(23 88.09556),(24 87.18968),(25 86.867004),(26 85.41847),(27 85.83803),(28 86.503914),(29 86.80543),(30 86.9719),(31 86.46666),(32 86.60249),(33 87.71455),(34 89.41234),(35 89.944916),(36 90.121155),(37 91.961876),(38 92.58234),(39 93.95259),(40 94.50932),(41 95.26501),(42 95.9364),(43 96.34296),(44 96.2407),(45 95.931946),(46 96.54259),(47 95.70588),(48 96.12622),(49 96.705574),(50 96.87031),(51 96.16534),(52 95.58159),(53 94.23968),(54 93.28386),(55 91.93667),(56 91.94149),(57 91.202644),(58 91.509964),(59 91.302605),(60 89.85509),(61 90.65092),(62 90.6121),(63 89.59604),(64 90.01168),(65 90.39467),(66 91.34845),(67 90.97774),(68 90.03158),(69 88.67055),(70 88.83075),(71 90.44497),(72 89.518295),(73 89.421844),(74 89.817116),(75 89.58682),(76 90.01994),(77 90.239525),(78 90.84103),(79 91.089905),
(1 53.746525),(2 61.321037),(3 66.17933),(4 70.74528),(5 73.92869),(6 76.33788),(7 76.318275),(8 78.208046),(9 79.593315),(10 79.94384),(11 82.77958),(12 82.644264),(13 82.83777),(14 84.04806),(15 84.60794),(16 85.250885),(17 85.339745),(18 85.482185),(19 86.41993),(20 86.3397),(21 86.83887),(22 84.99871),(23 84.77819),(24 84.38844),(25 83.582596),(26 82.809074),(27 82.84102),(28 83.551315),(29 84.73551),(30 84.68499),(31 85.29602),(32 84.87727),(33 85.55148),(34 86.60918),(35 88.1905),(36 87.786224),(37 89.43949),(38 90.22493),(39 92.07165),(40 92.39369),(41 94.514786),(42 94.97227),(43 96.23419),(44 95.7758),(45 96.41997),(46 97.22746),(47 96.03555),(48 96.90838),(49 97.37935),(50 96.303604),(51 96.18171),(52 95.49858),(53 93.96),(54 93.089165),(55 91.23789),(56 90.42601),(57 90.53668),(58 90.87904),(59 89.56088),(60 90.22662),(61 89.82743),(62 90.58381),(63 90.03477),(64 90.39691),(65 90.97127),(66 90.345116),(67 90.55286),(68 90.49753),(69 88.994446),(70 88.800316),(71 89.48513),(72 90.893486),(73 90.376564),(74 90.66869),(75 90.6878),(76 90.89363),(77 90.25952),(78 90.793625),(79 90.76133),
(1 53.294075),(2 61.042),(3 64.61203),(4 69.81212),(5 72.94662),(6 74.89219),(7 75.25426),(8 77.449165),(9 79.83671),(10 79.72796),(11 82.161125),(12 81.97863),(13 81.60467),(14 83.01664),(15 83.68406),(16 84.071304),(17 83.773544),(18 84.136154),(19 84.815056),(20 84.21595),(21 84.767715),(22 83.505394),(23 82.70154),(24 82.47164),(25 81.34849),(26 80.22454),(27 80.61161),(28 82.82601),(29 84.484955),(30 84.9493),(31 86.07199),(32 85.64879),(33 86.16906),(34 87.919136),(35 88.87072),(36 88.21727),(37 88.95548),(38 89.72053),(39 91.42889),(40 91.355736),(41 93.35413),(42 94.01632),(43 94.7106),(44 95.29524),(45 94.83634),(46 94.61481),(47 94.64095),(48 94.9193),(49 94.52476),(50 93.59829),(51 93.46149),(52 93.25572),(53 91.191284),(54 90.3596),(55 89.4683),(56 87.76268),(57 87.53835),(58 87.63848),(59 86.91431),(60 86.606094),(61 87.54995),(62 87.32867),(63 85.65083),(64 85.91923),(65 86.767426),(66 86.26873),(67 87.65742),(68 87.47447),(69 86.27557),(70 85.61087),(71 87.08933),(72 86.92727),(73 87.11076),(74 87.75341),(75 88.77237),(76 89.4274),(77 89.36325),(78 90.70919),(79 90.46489),
(1 52.919353),(2 59.840252),(3 63.553093),(4 68.15206),(5 71.181435),(6 74.01244),(7 74.33134),(8 76.20368),(9 77.34889),(10 77.86215),(11 78.64776),(12 79.636894),(13 79.93261),(14 81.41219),(15 80.4175),(16 81.21126),(17 81.84871),(18 82.432915),(19 83.10511),(20 83.866394),(21 84.11925),(22 82.12504),(23 81.30689),(24 80.15074),(25 79.5899),(26 79.4081),(27 79.81894),(28 82.41398),(29 83.88067),(30 85.46531),(31 85.66253),(32 85.88981),(33 86.202614),(34 86.2658),(35 87.066055),(36 87.019005),(37 88.1688),(38 89.80643),(39 91.65188),(40 91.69973),(41 93.01903),(42 93.493835),(43 94.12361),(44 94.98968),(45 95.32792),(46 96.09399),(47 95.27446),(48 96.57915),(49 96.6582),(50 96.50112),(51 94.78156),(52 93.28538),(53 91.772896),(54 91.359276),(55 90.2001),(56 88.84707),(57 88.682655),(58 89.22571),(59 88.411705),(60 88.93293),(61 90.968666),(62 89.226944),(63 88.14458),(64 89.08979),(65 89.00218),(66 89.41923),(67 89.43762),(68 89.21383),(69 87.69596),(70 88.738785),(71 88.81939),(72 88.04421),(73 88.54193),(74 88.76621),(75 89.689026),(76 89.502426),(77 90.37076),(78 90.70202),(79 91.21561),
(1 53.49343),(2 60.502956),(3 64.74983),(4 69.37141),(5 71.93786),(6 74.37165),(7 75.23083),(8 76.45948),(9 77.55447),(10 77.94757),(11 79.42291),(12 81.21735),(13 81.12576),(14 82.9285),(15 82.55862),(16 82.420944),(17 82.67355),(18 82.7921),(19 83.00713),(20 83.54963),(21 83.693016),(22 82.15678),(23 80.74698),(24 79.65573),(25 79.87325),(26 80.2128),(27 79.80759),(28 81.93765),(29 82.66476),(30 83.62425),(31 84.62806),(32 84.948746),(33 86.446556),(34 87.171005),(35 88.201706),(36 88.225716),(37 88.922966),(38 90.617386),(39 92.17117),(40 92.217804),(41 93.06685),(42 93.36911),(43 93.08632),(44 93.81188),(45 93.47749),(46 94.28382),(47 93.97549),(48 94.4815),(49 94.57729),(50 93.84856),(51 93.43558),(52 92.97286),(53 91.11931),(54 89.92692),(55 90.03198),(56 89.80749),(57 89.21288),(58 89.74783),(59 89.06605),(60 87.70605),(61 88.87248),(62 88.206696),(63 87.28248),(64 87.78578),(65 86.78169),(66 86.23473),(67 85.649506),(68 86.74779),(69 86.07216),(70 86.57277),(71 86.23094),(72 85.530975),(73 86.47512),(74 86.24589),(75 87.77495),(76 87.165886),(77 87.298874),(78 87.58491),(79 88.49464),
(1 53.006153),(2 59.840492),(3 63.469574),(4 67.22838),(5 70.94183),(6 72.25275),(7 73.13937),(8 75.17458),(9 76.53927),(10 76.3949),(11 76.93073),(12 78.30295),(13 79.42787),(14 80.47591),(15 79.80713),(16 80.03189),(17 79.162285),(18 78.88404),(19 79.50733),(20 79.76851),(21 80.08824),(22 79.1828),(23 78.57528),(24 76.72995),(25 76.33874),(26 75.425415),(27 75.71941),(28 77.05802),(29 78.0156),(30 78.737656),(31 80.1058),(32 80.08515),(33 81.42796),(34 82.2021),(35 83.88471),(36 83.96895),(37 84.56952),(38 86.11822),(39 87.315636),(40 87.25134),(41 89.21585),(42 89.522484),(43 90.3841),(44 89.92903),(45 89.614296),(46 89.72557),(47 90.53403),(48 90.201065),(49 89.18094),(50 87.93318),(51 87.71776),(52 87.190956),(53 86.049995),(54 85.80757),(55 84.320045),(56 84.4319),(57 83.24633),(58 83.881584),(59 83.38351),(60 82.97095),(61 83.01208),(62 83.22635),(63 82.52094),(64 82.44449),(65 82.01163),(66 81.88404),(67 81.568344),(68 81.58078),(69 80.72211),(70 81.4174),(71 80.9167),(72 80.667305),(73 81.52252),(74 81.90286),(75 83.78404),(76 83.6402),(77 84.06092),(78 84.95199),(79 85.39458),
(1 52.72807),(2 60.35353),(3 63.90017),(4 68.118225),(5 71.84264),(6 73.62404),(7 73.64739),(8 75.378555),(9 77.10125),(10 76.31674),(11 77.14043),(12 78.23485),(13 78.54577),(14 79.70962),(15 80.615906),(16 80.558174),(17 80.36562),(18 79.98904),(19 80.31905),(20 80.94497),(21 82.9826),(22 80.77454),(23 79.29429),(24 78.99657),(25 79.63245),(26 78.853775),(27 79.74779),(28 79.8235),(29 81.478455),(30 81.31231),(31 82.4462),(32 81.92914),(33 83.268845),(34 84.29413),(35 85.61064),(36 85.90634),(37 86.640724),(38 87.69755),(39 89.98065),(40 88.45451),(41 90.09482),(42 90.88857),(43 91.30221),(44 90.88351),(45 91.26242),(46 92.13802),(47 91.86997),(48 91.73403),(49 91.77073),(50 90.05513),(51 90.4314),(52 89.378334),(53 88.25126),(54 87.77384),(55 86.524216),(56 87.82007),(57 87.000626),(58 86.81121),(59 86.409706),(60 85.21961),(61 85.89566),(62 85.50328),(63 84.43932),(64 84.83845),(65 83.87957),(66 84.14762),(67 84.45201),(68 85.54063),(69 85.05065),(70 84.51958),(71 85.27083),(72 84.98126),(73 84.99063),(74 84.58275),(75 87.00343),(76 87.18923),(77 87.38962),(78 88.31206),(79 88.264534),
(1 53.163277),(2 60.191914),(3 64.61749),(4 69.382576),(5 73.159355),(6 74.63193),(7 76.009514),(8 77.99152),(9 80.0117),(10 80.43991),(11 82.31988),(12 82.91658),(13 83.46834),(14 84.14127),(15 84.71148),(16 85.08889),(17 84.23285),(18 85.094574),(19 85.4479),(20 85.128685),(21 86.09414),(22 84.48461),(23 83.87571),(24 82.981804),(25 81.45209),(26 80.61305),(27 81.49388),(28 81.73781),(29 82.22263),(30 82.88702),(31 84.18933),(32 83.14062),(33 84.63211),(34 85.50691),(35 86.66455),(36 87.07308),(37 87.602295),(38 89.619865),(39 91.07906),(40 91.205505),(41 91.93267),(42 93.16474),(43 93.3897),(44 93.47371),(45 93.479965),(46 95.242355),(47 94.2262),(48 95.33264),(49 95.58506),(50 95.06996),(51 95.39821),(52 92.04306),(53 92.30427),(54 91.56941),(55 90.28551),(56 89.370346),(57 88.28217),(58 88.22168),(59 87.93441),(60 86.79927),(61 87.903625),(62 88.28744),(63 87.058014),(64 87.99315),(65 86.84783),(66 87.57202),(67 86.67418),(68 86.79452),(69 86.9455),(70 85.19372),(71 85.93538),(72 85.27608),(73 85.11508),(74 85.21319),(75 86.35367),(76 86.394005),(77 86.44906),(78 88.59076),(79 88.67421),
(1 51.88012),(2 59.382523),(3 63.004265),(4 67.56408),(5 71.09647),(6 73.064156),(7 74.922775),(8 76.856995),(9 79.02182),(10 79.616615),(11 80.7665),(12 81.98264),(13 82.315796),(14 83.90404),(15 83.877335),(16 83.84423),(17 83.849495),(18 84.3485),(19 84.7603),(20 85.08734),(21 84.31157),(22 83.06756),(23 82.77783),(24 81.630104),(25 80.838646),(26 80.01912),(27 80.346634),(28 82.41494),(29 83.25278),(30 83.23811),(31 85.07005),(32 85.40409),(33 86.69929),(34 88.57765),(35 90.276855),(36 90.393005),(37 90.53845),(38 92.49282),(39 94.17075),(40 94.582695),(41 95.37862),(42 95.267784),(43 95.27146),(44 96.12025),(45 95.780975),(46 96.09172),(47 95.66355),(48 96.170166),(49 95.16508),(50 94.47415),(51 95.28403),(52 93.32774),(53 92.28775),(54 91.73996),(55 89.67487),(56 88.50292),(57 87.80017),(58 87.95237),(59 88.4551),(60 87.64383),(61 88.15389),(62 87.48399),(63 85.51482),(64 85.396484),(65 85.53267),(66 85.51958),(67 85.777954),(68 85.511314),(69 84.8608),(70 83.97014),(71 84.61132),(72 85.09865),(73 85.17773),(74 85.91567),(75 85.96466),(76 85.97451),(77 86.3968),(78 87.3271),(79 87.59222),
(1 51.786594),(2 59.39464),(3 62.395737),(4 67.37175),(5 71.66433),(6 73.238434),(7 73.72958),(8 76.60557),(9 78.80633),(10 79.96014),(11 82.44882),(12 82.25233),(13 83.154854),(14 84.30327),(15 84.49269),(16 85.14127),(17 84.70265),(18 85.85548),(19 85.87587),(20 86.777214),(21 86.45689),(22 84.90385),(23 84.49317),(24 83.37711),(25 82.88),(26 82.51775),(27 83.509285),(28 84.40618),(29 86.19802),(30 86.258354),(31 87.732414),(32 88.989525),(33 89.33879),(34 91.131584),(35 92.36301),(36 92.64161),(37 94.17351),(38 96.4324),(39 99.26201),(40 97.66312),(41 99.30876),(42 99.7602),(43 99.79485),(44 100.448235),(45 100.12854),(46 101.14672),(47 100.26482),(48 99.906296),(49 99.08307),(50 98.51862),(51 99.398575),(52 97.36646),(53 96.02441),(54 94.54842),(55 93.31556),(56 93.15278),(57 91.51986),(58 91.50022),(59 91.34051),(60 89.57002),(61 90.23191),(62 90.957535),(63 89.29738),(64 89.99562),(65 89.883484),(66 90.16422),(67 90.02111),(68 89.73009),(69 89.63571),(70 89.445526),(71 89.798965),(72 89.06629),(73 88.975204),(74 89.726074),(75 91.674286),(76 91.54507),(77 91.878365),(78 93.16451),(79 92.83158),
