1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 369041.72),(2 836716.56),(3 1358353.1),(4 3117109.3),(5 5110014.5),(6 6775572),(7 8773903),(8 10661021),(9 12645160),(10 14537360),(11 16246819),(12 18125194),(13 19298642),(14 20808188),(15 22171668),(16 23468026),(17 24780662),(18 26117974),(19 27297250),(20 28697418),(21 30249466),(22 31896570),(23 33680452),(24 35654532),(25 36894704),(26 37920160),(27 38973428),(28 41202384),(29 43120348),(30 45764348),(31 48980084),(32 53266240),(33 58074880),(34 63911044),(35 69657290),(36 75883784),(37 82165880),(38 88525450),(39 95073730),(40 101774790),(41 108692330),(42 115895576),(43 124539480),(44 132329180),(45 140497550),(46 148629620),(47 156931200),(48 165546540),(49 174204210),(50 182929330),(51 191342380),(52 200130300),(53 207815470),(54 214987250),(55 221866290),(56 228742400),(57 235361740),(58 242189490),(59 248708100),(60 256043340),(61 263768620),(62 270857340),(63 278269100),(64 285803170),(65 293399200),(66 300985820),(67 308675600),(68 316280540),(69 323337200),(70 329393820),(71 334637250),(72 339648000),(73 344598000),(74 349418750),(75 354265300),(76 358851740),(77 363374980),(78 367572600),(79 371820030),
(1 5562.2144),(2 6999.118),(3 8091.739),(4 8130.9214),(5 8942.25),(6 9336.791),(7 10168.065),(8 10478.943),(9 10650.011),(10 11033.965),(11 11350.15),(12 11590.523),(13 11713.465),(14 12103.682),(15 12254.72),(16 12625.854),(17 12630.98),(18 12708.882),(19 12757.386),(20 12844.73),(21 13036.429),(22 13127.452),(23 13254.296),(24 13354.307),(25 13440.57),(26 13551.316),(27 13703.211),(28 13561.241),(29 13580.416),(30 13678.526),(31 13659.974),(32 13709.438),(33 13848.901),(34 13915.812),(35 13854.318),(36 13849.746),(37 13908.749),(38 13922.086),(39 14219.979),(40 14163.617),(41 14192.799),(42 14330.351),(43 14432.877),(44 14440.498),(45 14288.535),(46 14287.483),(47 14378.3),(48 14389.31),(49 14530.688),(50 14662.174),(51 14877.633),(52 14936.09),(53 15228.971),(54 15288.529),(55 15047.336),(56 15345.812),(57 15398.907),(58 15336.189),(59 15413.084),(60 15580.795),(61 15845.33),(62 15720.63),(63 15763.256),(64 15872.983),(65 16105.531),(66 16086.684),(67 16484.518),(68 16706.035),(69 16672.54),(70 16809.512),(71 16830.115),(72 16822.06),(73 16696.23),(74 16698.77),(75 17049.94),(76 16847.098),(77 16772.543),(78 16961.705),(79 17029.03),
(1 5454.7104),(2 6729.2417),(3 8100.1772),(4 8146.2656),(5 9060.41),(6 9474.505),(7 10239.743),(8 10573.209),(9 10707.379),(10 11055.332),(11 11185.065),(12 11470.058),(13 11686.817),(14 12171.703),(15 12334.692),(16 12752.271),(17 12860.814),(18 12751.385),(19 12725.255),(20 12946.475),(21 13092.443),(22 13331.611),(23 13333.388),(24 13262.909),(25 13434.235),(26 13468.71),(27 13575.962),(28 13510.9),(29 13378.104),(30 13455.672),(31 13441.811),(32 13586.28),(33 13686.066),(34 13901.095),(35 13783.175),(36 13903.468),(37 13835.566),(38 13962.924),(39 13975.408),(40 14025.824),(41 14030.577),(42 14033.128),(43 13940.447),(44 14022.213),(45 13982.196),(46 13907.925),(47 14067.154),(48 14055.462),(49 14228.896),(50 14242.698),(51 14540.38),(52 14614.923),(53 14560.264),(54 14642.126),(55 14757.704),(56 14877.65),(57 14877.987),(58 15146.903),(59 15118.898),(60 15194.904),(61 15296.11),(62 15243.231),(63 15514.319),(64 15674.448),(65 15744.882),(66 15817.771),(67 15795.965),(68 16186.162),(69 16301.502),(70 16345.847),(71 16461.227),(72 16198.541),(73 16126.085),(74 16180.19),(75 16149.483),(76 16092.299),(77 15904.834),(78 16177.207),(79 16205.517),
(1 5443.7544),(2 6652.6704),(3 8002.9897),(4 7826.3013),(5 8903.221),(6 9339.098),(7 10146.776),(8 10534.535),(9 10646.853),(10 11025.498),(11 11002.146),(12 11493.091),(13 11572.562),(14 11990.333),(15 12085.94),(16 12412.949),(17 12453.691),(18 12505.102),(19 12434.101),(20 12562.157),(21 12718.073),(22 12768.8),(23 12906.581),(24 13005.189),(25 13164.265),(26 13421.558),(27 13452.365),(28 13451.9),(29 13268.341),(30 13393.388),(31 13212.442),(32 13511.992),(33 13448.824),(34 13555.12),(35 13392.502),(36 13613.038),(37 13612.529),(38 13814.602),(39 13869.9),(40 13828.683),(41 13965.972),(42 14117.329),(43 14121.288),(44 14160.279),(45 14247.679),(46 14113.138),(47 14281.604),(48 14470.689),(49 14588.645),(50 14729.569),(51 14900.072),(52 15221.982),(53 15143.787),(54 15143.574),(55 15183.693),(56 15303.984),(57 15271.722),(58 15480.651),(59 15491.317),(60 15452.457),(61 15581.1045),(62 15624.784),(63 15555.84),(64 15637.271),(65 15805.393),(66 15961.043),(67 16227.926),(68 16580.6),(69 16477.328),(70 16590.57),(71 16585.533),(72 16432.313),(73 16333.165),(74 16467.568),(75 16311.716),(76 16310.268),(77 16425.906),(78 16442.758),(79 16368.903),
(1 5271.973),(2 6361.08),(3 7735.078),(4 7707.6514),(5 8659.973),(6 9092.138),(7 9691.861),(8 10288.369),(9 10365.305),(10 10798.975),(11 10857.973),(12 11298.16),(13 11458.252),(14 11866.598),(15 12042.145),(16 12435.732),(17 12469.782),(18 12476.823),(19 12306.918),(20 12349.516),(21 12461.625),(22 12574.916),(23 12639.108),(24 12822.118),(25 12930.298),(26 13213.954),(27 13188.732),(28 13191.236),(29 12920.673),(30 13190.7295),(31 13026.909),(32 13298.596),(33 13220.785),(34 13217.335),(35 13116.579),(36 13157.413),(37 13074.039),(38 13227.342),(39 13322.079),(40 13300.293),(41 13487.827),(42 13487.175),(43 13457.192),(44 13570.486),(45 13587.665),(46 13360.726),(47 13545.18),(48 13827.602),(49 13905.657),(50 13930.369),(51 13991.093),(52 14046.915),(53 14023.229),(54 14309.666),(55 14264.465),(56 14223.847),(57 14342.245),(58 14460.101),(59 14498.098),(60 14587.239),(61 14752.079),(62 14895),(63 14874.545),(64 14907.924),(65 15239.433),(66 15419.275),(67 15506.299),(68 15922.359),(69 15970.32),(70 16088.184),(71 16051.251),(72 16002.45),(73 15921.972),(74 15846.678),(75 15885.313),(76 15783.137),(77 15977.308),(78 15927.484),(79 15838.013),
(1 5188.548),(2 6226.7876),(3 7503.9834),(4 7407.582),(5 8421.275),(6 8743.5625),(7 9387.175),(8 9758.328),(9 9788.005),(10 10157.615),(11 10237.293),(12 10587.629),(13 10636.958),(14 11080.936),(15 11314.762),(16 11632.112),(17 11726.11),(18 11708.761),(19 11763.09),(20 11816.168),(21 11814.0205),(22 11963.426),(23 12067.54),(24 12142.685),(25 12265.034),(26 12521.841),(27 12564.384),(28 12628.004),(29 12404.933),(30 12505.322),(31 12534.972),(32 12565.675),(33 12520.832),(34 12628.805),(35 12589.126),(36 12648.64),(37 12707.191),(38 12584.26),(39 12671.538),(40 12692.865),(41 12846.394),(42 12882.036),(43 12781.873),(44 12802.305),(45 12843.509),(46 12833.6),(47 12909.484),(48 13085.62),(49 13095.429),(50 13139.467),(51 13438.49),(52 13472.044),(53 13388.578),(54 13622.29),(55 13552.0205),(56 13429.072),(57 13421.303),(58 13680.714),(59 13575.599),(60 13538.66),(61 13667.173),(62 13584.957),(63 13544.4),(64 13643.9375),(65 13953.166),(66 14175.893),(67 14097.135),(68 14322.183),(69 14383.938),(70 14304.702),(71 14261.086),(72 14245.891),(73 14181.145),(74 14088.371),(75 14057.233),(76 14146.83),(77 14192.717),(78 14215.453),(79 14108.398),
(1 5206.455),(2 6253.851),(3 7738.253),(4 7697.158),(5 8658.003),(6 9025.051),(7 9510.368),(8 9961.414),(9 9892.92),(10 10323.801),(11 10389.425),(12 11041.809),(13 10874.898),(14 11273.416),(15 11476.771),(16 11788.662),(17 11787.448),(18 11807.419),(19 11583.441),(20 11615.696),(21 11694.782),(22 11669.22),(23 11713.153),(24 11730.956),(25 11790.409),(26 11993.355),(27 11938.371),(28 11928.4),(29 11841.736),(30 11824.639),(31 11943.39),(32 11979.858),(33 11923.958),(34 11982.421),(35 12007.898),(36 11999.228),(37 12008.839),(38 12043.863),(39 12062.927),(40 12083.38),(41 12124.142),(42 12245.218),(43 12221.979),(44 12229.8545),(45 12231.104),(46 12184.473),(47 12312.206),(48 12515.487),(49 12514.241),(50 12496.792),(51 12863.336),(52 12867.492),(53 12907.866),(54 12934.615),(55 12852.922),(56 12978.023),(57 12898.033),(58 13125.407),(59 13267.245),(60 13206.227),(61 13382.974),(62 13395.654),(63 13302.282),(64 13548.763),(65 13758.004),(66 13765.872),(67 13842.473),(68 14074.136),(69 14051.767),(70 14079.521),(71 14065.041),(72 13980.759),(73 13819.828),(74 13807.562),(75 13875.826),(76 14006.255),(77 13922.278),(78 13876.771),(79 13977.427),
(1 5109.1323),(2 6058.3657),(3 7373.0015),(4 7343.753),(5 8376.148),(6 8762.892),(7 9028.073),(8 9459.243),(9 9359.852),(10 9930.233),(11 9884.147),(12 10304.683),(13 10260.802),(14 10677.401),(15 10720.979),(16 10965.18),(17 10969.3545),(18 11263.991),(19 11052.86),(20 11134.285),(21 11206.664),(22 11355.712),(23 11434.765),(24 11616.103),(25 11578.782),(26 11864.643),(27 11771.523),(28 11754.423),(29 11768.98),(30 11864.903),(31 11823.89),(32 11789.192),(33 11799.854),(34 11872.821),(35 11745.996),(36 11843.021),(37 11866.563),(38 11858.62),(39 12024.397),(40 11886.396),(41 12025.957),(42 12158.258),(43 12073.572),(44 12102.337),(45 12061.665),(46 12002.961),(47 12140.849),(48 12439.69),(49 12525.413),(50 12430.161),(51 12656.407),(52 12755.483),(53 12796.31),(54 12868.906),(55 12744.653),(56 12844.957),(57 12850.092),(58 12945.544),(59 12904.982),(60 12826.697),(61 13163.041),(62 13204.525),(63 13096.458),(64 13243.063),(65 13767.417),(66 13768.555),(67 13791.664),(68 14098.692),(69 14061.389),(70 14058.137),(71 14213.484),(72 14078.277),(73 13928.262),(74 13738.455),(75 13697.143),(76 13763.049),(77 13716.575),(78 13743.613),(79 13721.244),
(1 5012.5347),(2 5918.896),(3 7251.3877),(4 7183.6743),(5 8121.0537),(6 8445.948),(7 8867.493),(8 9365.52),(9 9205.412),(10 9859.065),(11 9947.562),(12 10402.519),(13 10219.016),(14 10460.811),(15 10621.252),(16 11088.46),(17 11156.547),(18 11224.965),(19 11140.776),(20 11225.405),(21 11359.867),(22 11596.355),(23 11638.236),(24 11920.496),(25 11794.024),(26 12117.871),(27 12144.986),(28 12051.759),(29 12077.717),(30 12275.119),(31 12192.465),(32 12155.347),(33 12183.598),(34 12326.295),(35 12201.537),(36 12290.951),(37 12416.681),(38 12266.75),(39 12383.06),(40 12306.231),(41 12271.649),(42 12278.439),(43 12312.3955),(44 12416.882),(45 12357.087),(46 12233.861),(47 12368.365),(48 12451.169),(49 12640.476),(50 12683.799),(51 12797.373),(52 12975.68),(53 12951.2295),(54 13023.7705),(55 12973.839),(56 13000.553),(57 13102.526),(58 13194.698),(59 13072.0625),(60 13082.854),(61 13427.274),(62 13430.768),(63 13419.661),(64 13314.526),(65 13417.8545),(66 13396.138),(67 13474.869),(68 13697.153),(69 13798.775),(70 13737.882),(71 13804.382),(72 13795.288),(73 13697.173),(74 13797.217),(75 13752.3125),(76 13802.165),(77 13777.16),(78 13897.727),(79 13931.719),
(1 4777.484),(2 5656.0317),(3 6953.1235),(4 6916.5146),(5 7896.9375),(6 8295.5),(7 8600.026),(8 9195.004),(9 9141.346),(10 9737.796),(11 9759.674),(12 10201.984),(13 10233.561),(14 10657.786),(15 10665.661),(16 11016.879),(17 11231.557),(18 11314.719),(19 11347.265),(20 11414.92),(21 11591.1045),(22 11845.617),(23 11846.976),(24 12061.294),(25 12096.597),(26 12201.117),(27 12317.652),(28 12319.293),(29 12284.958),(30 12309.28),(31 12220.365),(32 12253.309),(33 12250.026),(34 12130.719),(35 12140.207),(36 12245.183),(37 12284.054),(38 12255.803),(39 12499.97),(40 12514.448),(41 12545.225),(42 12561.48),(43 12534.084),(44 12631.243),(45 12673.955),(46 12720.862),(47 12772.474),(48 12829.612),(49 12926.207),(50 13010.021),(51 13185.699),(52 13277.087),(53 13145.808),(54 13296.534),(55 13346.134),(56 13267.117),(57 13383.43),(58 13453.074),(59 13385.953),(60 13419.149),(61 13672.557),(62 13796.544),(63 13913.659),(64 13956.137),(65 14048.864),(66 14058.378),(67 14178.38),(68 14385.987),(69 14461.966),(70 14293.669),(71 14415.012),(72 14390.617),(73 14437.884),(74 14443.269),(75 14456.881),(76 14397.729),(77 14404.459),(78 14391.35),(79 14399.634),
(1 4704.9087),(2 5584.131),(3 6789.443),(4 6774.9873),(5 7666.931),(6 8005.25),(7 8518.986),(8 8933.049),(9 8704.118),(10 9140.617),(11 9270.122),(12 9625.921),(13 9445.094),(14 9850.795),(15 9949.7705),(16 10364.802),(17 10440.635),(18 10450.786),(19 10478.624),(20 10567.879),(21 10684.2705),(22 10781.009),(23 10832.019),(24 11038.697),(25 11104.933),(26 11188.777),(27 11337.67),(28 11315.756),(29 11412.282),(30 11411.423),(31 11515.273),(32 11482.16),(33 11663.723),(34 11509.215),(35 11608.465),(36 11631.26),(37 11650.835),(38 11686.895),(39 11876.664),(40 11886.443),(41 11925.89),(42 12033.616),(43 11935.551),(44 11974.633),(45 11958.852),(46 11948.737),(47 11969.221),(48 12059.855),(49 12176.606),(50 12266.762),(51 12422.644),(52 12411.472),(53 12357.035),(54 12364.934),(55 12353.803),(56 12440.066),(57 12608.217),(58 12623.286),(59 12617.834),(60 12588.868),(61 12786.694),(62 12840.8955),(63 12613.541),(64 12667.437),(65 12946.835),(66 12924.682),(67 12972.95),(68 13050.046),(69 13058.933),(70 13090.052),(71 13125.579),(72 13184.2295),(73 13278.262),(74 13382.881),(75 13454.714),(76 13239.878),(77 13328.786),(78 13301.842),(79 13397.018),
(1 4657.9766),(2 5634.717),(3 6817.6494),(4 6685.9556),(5 7645.2734),(6 7994.986),(7 8464.356),(8 8837.776),(9 8803.404),(10 9245.597),(11 9295.366),(12 9666.875),(13 9556.265),(14 9979.372),(15 9934.512),(16 10280.931),(17 10385.407),(18 10483.852),(19 10474.37),(20 10558.366),(21 10761.154),(22 10866.76),(23 10910.727),(24 10989.599),(25 11030.565),(26 11131.912),(27 11385.354),(28 11280.737),(29 11356.059),(30 11352.09),(31 11531.412),(32 11473.18),(33 11602.627),(34 11506.981),(35 11499.046),(36 11569.752),(37 11604.198),(38 11609.789),(39 11711.352),(40 11722.136),(41 11693.755),(42 11723.3955),(43 11800.03),(44 11921.003),(45 12003.196),(46 12045.512),(47 12021.146),(48 12143.606),(49 12267.052),(50 12356.72),(51 12579.296),(52 12641.919),(53 12841.166),(54 12805.852),(55 12683.411),(56 12889.679),(57 12823.857),(58 12960.922),(59 13034.151),(60 12918.653),(61 12981.395),(62 13224.903),(63 13113.418),(64 13155.981),(65 13189.201),(66 13223.645),(67 13298.555),(68 13358.248),(69 13463.89),(70 13507.719),(71 13560.045),(72 13626.422),(73 13603.007),(74 13770.011),(75 13679.2705),(76 13586.577),(77 13615.504),(78 13615.094),(79 13750.527),
(1 4457.3984),(2 5383.3564),(3 6520.2217),(4 6388.5615),(5 7194.1626),(6 7618.871),(7 8047.353),(8 8434.336),(9 8399.682),(10 8804.487),(11 8935.37),(12 9317.661),(13 9212.043),(14 9586.887),(15 9690.909),(16 9971.731),(17 9945.863),(18 10020.413),(19 10022.616),(20 10077.801),(21 10348.36),(22 10410.302),(23 10473.201),(24 10623.166),(25 10847.445),(26 10946.135),(27 11216.259),(28 11166.758),(29 11150.124),(30 11083.95),(31 11186.207),(32 11214.024),(33 11298.511),(34 11303.193),(35 11294.938),(36 11297.103),(37 11430.37),(38 11414.17),(39 11560.171),(40 11543.45),(41 11480.071),(42 11501.051),(43 11517.647),(44 11636.73),(45 11660.047),(46 11788.4),(47 11813.028),(48 11877.479),(49 11994.708),(50 12035.829),(51 12263.606),(52 12337.897),(53 12343.029),(54 12505.292),(55 12400.063),(56 12736.316),(57 12784.59),(58 12640.798),(59 12638.407),(60 12637.931),(61 12822.775),(62 13071.265),(63 13095.715),(64 13205.688),(65 13300.639),(66 13314.358),(67 13307.647),(68 13212.603),(69 13412.853),(70 13445.522),(71 13444.278),(72 13574.256),(73 13576.285),(74 13679.735),(75 13628.5625),(76 13671.656),(77 13664.335),(78 13678.248),(79 13841.1),
(1 4363.2383),(2 5362.835),(3 6364.518),(4 6335.569),(5 7123.909),(6 7636.695),(7 8022.606),(8 8375.304),(9 8465.963),(10 8822.753),(11 8968.736),(12 9331.703),(13 9449.559),(14 9754.642),(15 9718.992),(16 9916.339),(17 10014.867),(18 10223.987),(19 10204.838),(20 10197.208),(21 10488.157),(22 10494.688),(23 10558.648),(24 10567.829),(25 10832.965),(26 10980.5625),(27 11152.459),(28 11105.626),(29 11080.715),(30 11064.187),(31 11088.416),(32 11070.472),(33 11124.49),(34 11117.843),(35 11162.467),(36 11131.892),(37 11198.517),(38 11160.682),(39 11215.731),(40 11183.182),(41 11082.591),(42 11029.839),(43 11032.873),(44 11156.405),(45 11111.753),(46 11060.399),(47 11123.634),(48 11156.62),(49 11224.906),(50 11428.555),(51 11753.738),(52 11878.171),(53 11976.724),(54 12019.33),(55 11945.569),(56 12093.871),(57 12252.67),(58 12206.736),(59 12172.997),(60 12133.667),(61 12374.677),(62 12251.1045),(63 12130.455),(64 12261.975),(65 12286.139),(66 12264.862),(67 12319.052),(68 12332.9795),(69 12461.081),(70 12426.948),(71 12367.944),(72 12480.493),(73 12534.332),(74 12505.945),(75 12666.42),(76 12698.224),(77 12671.533),(78 12567.238),(79 12683.585),
(1 4251.8877),(2 5161.512),(3 6254.6763),(4 6159.0894),(5 7000.6606),(6 7484.056),(7 7932.8354),(8 8270.74),(9 8234.674),(10 8660.365),(11 8811.213),(12 9106.724),(13 9200.253),(14 9407.855),(15 9526.816),(16 9740.538),(17 9798.903),(18 9822.63),(19 9821.026),(20 9729.156),(21 9907.89),(22 9969.229),(23 10152.795),(24 10130.734),(25 10246.873),(26 10438.377),(27 10651.796),(28 10572.548),(29 10538.213),(30 10620.365),(31 10702.033),(32 10743.622),(33 10746.217),(34 10697.964),(35 10713.375),(36 10803.119),(37 10913.677),(38 11126.104),(39 11136.784),(40 11139.755),(41 11156.984),(42 11183.6045),(43 11264.927),(44 11245.042),(45 11262.354),(46 11225.119),(47 11398.645),(48 11424.422),(49 11290.603),(50 11423.7),(51 11653.989),(52 11679.605),(53 11751.298),(54 11784.88),(55 11830.357),(56 12040.734),(57 12054.619),(58 12217.051),(59 12140.07),(60 12063.852),(61 12458.32),(62 12370.864),(63 12281.499),(64 12401.808),(65 12531.903),(66 12593.036),(67 12581.799),(68 12590.387),(69 12673.621),(70 12596.003),(71 12584.088),(72 12587.288),(73 12629.059),(74 12815.458),(75 12797.026),(76 12815.362),(77 12794.09),(78 12767.252),(79 12768.35),
(1 4179.7207),(2 4945.37),(3 6113.1143),(4 6017.096),(5 6947.507),(6 7216.8276),(7 7603.1563),(8 7957.0425),(9 8083.5815),(10 8456.969),(11 8523.965),(12 8711.363),(13 8754.933),(14 9161.479),(15 9273.761),(16 9421.123),(17 9527.417),(18 9535.19),(19 9579.076),(20 9449.154),(21 9687.5625),(22 9786.926),(23 9908.64),(24 9919.74),(25 10187.755),(26 10293.808),(27 10519.34),(28 10567.362),(29 10561.375),(30 10604.382),(31 10698.847),(32 10797.288),(33 10797.637),(34 10781.374),(35 10749.259),(36 10701.7705),(37 10721.224),(38 10690.549),(39 10679.5205),(40 10717.885),(41 10794.423),(42 10887.264),(43 10895.746),(44 10873.862),(45 10791.262),(46 10708.443),(47 10765.002),(48 10944.231),(49 11017.348),(50 11107.465),(51 11283.666),(52 11350.958),(53 11339.263),(54 11471.825),(55 11481.3545),(56 11670.099),(57 11898.894),(58 12021.354),(59 11858.5205),(60 11895.306),(61 12148.696),(62 12062.238),(63 11924.231),(64 12010.536),(65 12095.676),(66 12185.484),(67 12279.359),(68 12281.96),(69 12264.149),(70 12178.458),(71 12274.69),(72 12218.773),(73 12131.656),(74 12393.207),(75 12304.113),(76 12394.456),(77 12445.527),(78 12319.332),(79 12338.828),
(1 4114.515),(2 4919.3643),(3 5929.684),(4 5788.1797),(5 6698.269),(6 7074.5986),(7 7543.8936),(8 7697.523),(9 7903.0674),(10 8234.056),(11 8381.478),(12 8563.196),(13 8622.436),(14 8888.369),(15 9027.462),(16 9182.599),(17 9433.814),(18 9355.424),(19 9368.4),(20 9285.809),(21 9561.092),(22 9592.534),(23 9632.072),(24 9745.147),(25 9949.4375),(26 10040.198),(27 10144.653),(28 10175.929),(29 10153.89),(30 10218.9375),(31 10260.644),(32 10403.848),(33 10412.615),(34 10415.325),(35 10404.375),(36 10423.893),(37 10538.765),(38 10467.712),(39 10453.645),(40 10491.212),(41 10470.45),(42 10597.652),(43 10579.865),(44 10709.496),(45 10615.654),(46 10572.261),(47 10710.056),(48 10787.716),(49 10839.051),(50 10997.461),(51 11122.887),(52 11340.666),(53 11404.304),(54 11550.643),(55 11551.459),(56 11581.118),(57 11810.255),(58 11910.084),(59 11727.413),(60 11831.211),(61 12001.727),(62 11969.601),(63 11999.269),(64 12076.322),(65 12208.449),(66 12216.821),(67 12070.072),(68 12095.537),(69 12238.666),(70 12426.269),(71 12386.603),(72 12438.776),(73 12322.988),(74 12320.519),(75 12419.144),(76 12505.442),(77 12461.754),(78 12396.889),(79 12399.363),
(1 3881.073),(2 4640.6025),(3 5683.842),(4 5633.882),(5 6507.4805),(6 6832.3955),(7 7282.517),(8 7502.854),(9 7606.8525),(10 8000.238),(11 8154.5767),(12 8355.251),(13 8527.291),(14 8792.29),(15 8902.836),(16 8980.188),(17 9029.44),(18 8944.887),(19 8875.113),(20 8835.228),(21 9045.328),(22 9116.218),(23 9250.584),(24 9258.732),(25 9326.857),(26 9472.924),(27 9594.824),(28 9608.554),(29 9580.375),(30 9637.966),(31 9736.879),(32 9872.279),(33 9813.181),(34 9799.236),(35 9836.594),(36 9895.215),(37 9838.445),(38 9910.227),(39 10007.93),(40 10030.162),(41 10082.89),(42 10206.055),(43 10124.247),(44 10054.323),(45 10004.481),(46 9969.01),(47 10014.953),(48 10023.022),(49 10141.615),(50 10281.394),(51 10481.116),(52 10593.893),(53 10548.706),(54 10690.069),(55 10694.053),(56 10723.499),(57 10754.668),(58 10859.822),(59 10807.115),(60 10848.42),(61 11067.367),(62 11017.4375),(63 10945.186),(64 11026.671),(65 10962.157),(66 10955.507),(67 11012.597),(68 11132.297),(69 11132.342),(70 11166.264),(71 11154.303),(72 11189.743),(73 11247.476),(74 11274.272),(75 11367.269),(76 11516.764),(77 11490.396),(78 11455.899),(79 11618.926),
