1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 454792.4),(2 1457979.4),(3 2980811.8),(4 4766362),(5 6838145.5),(6 9020278),(7 11223203),(8 13464892),(9 15639623),(10 17898758),(11 19844950),(12 21716774),(13 24039494),(14 26283322),(15 28168870),(16 30034542),(17 31977144),(18 33921156),(19 36140764),(20 39115860),(21 42790770),(22 47492828),(23 52420020),(24 54861744),(25 56874956),(26 58491010),(27 59252716),(28 59524224),(29 59446212),(30 59084930),(31 58787620),(32 58463492),(33 58026236),(34 57834164),(35 57460260),(36 57180356),(37 57050628),(38 57088188),(39 57360716),(40 58402676),(41 59303916),(42 59943040),(43 60224240),(44 60523170),(45 61602540),(46 63429420),(47 65593172),(48 68023140),(49 71285590),(50 74711860),(51 78290870),(52 82143224),(53 86132010),(54 89964984),(55 93603580),(56 97093416),(57 100831064),(58 104473096),(59 108772710),(60 112570460),(61 115835416),(62 118915210),(63 122458824),(64 124875620),(65 128382120),(66 132691096),(67 138235900),(68 143408620),(69 146110350),(70 147355250),(71 147500880),(72 145639950),(73 142644340),(74 139161700),(75 136267540),(76 133100920),(77 129743064),(78 126378650),(79 122412184),
(1 981.72437),(2 1065.1918),(3 1125.3048),(4 1233.4376),(5 1212.6884),(6 1268.4889),(7 1312.6144),(8 1294.9442),(9 1304.8357),(10 1344.7981),(11 1334.0176),(12 1350.1678),(13 1351.488),(14 1339.4103),(15 1385.3861),(16 1398.0985),(17 1353.6019),(18 1370.2676),(19 1399.4307),(20 1408.649),(21 1443.8217),(22 1425.5641),(23 1462.6332),(24 1492.3353),(25 1482.5347),(26 1485.2036),(27 1470.2041),(28 1496.7249),(29 1504.5748),(30 1514.2977),(31 1507.0033),(32 1480.1576),(33 1501.3123),(34 1533.5327),(35 1548.0085),(36 1539.4669),(37 1549.9883),(38 1569.4489),(39 1592.1761),(40 1597.1029),(41 1594.5131),(42 1596.0853),(43 1595.0977),(44 1605.0492),(45 1619.2332),(46 1610.456),(47 1593.637),(48 1621.7971),(49 1647.7745),(50 1626.809),(51 1642.2985),(52 1635.3905),(53 1641.633),(54 1634.6584),(55 1642.6174),(56 1658.7583),(57 1658.2231),(58 1679.7904),(59 1677.2415),(60 1676.0916),(61 1646.5609),(62 1647.1482),(63 1667.2672),(64 1649.0101),(65 1618.0645),(66 1670.3779),(67 1651.5372),(68 1648.7001),(69 1696.82),(70 1696.9739),(71 1678.4326),(72 1688.7689),(73 1691.3451),(74 1710.2104),(75 1708.9429),(76 1707.6132),(77 1682.6556),(78 1700.4567),(79 1699.0765),
(1 973.6703),(2 1062.1318),(3 1124.5889),(4 1240.1818),(5 1207.2665),(6 1263.6707),(7 1292.4065),(8 1278.4104),(9 1294.6653),(10 1320.9115),(11 1321.5538),(12 1348.4585),(13 1343.8547),(14 1324.4271),(15 1351.9653),(16 1381.0234),(17 1353.2319),(18 1363.5238),(19 1370.1565),(20 1370.5255),(21 1416.8005),(22 1398.4056),(23 1421.2009),(24 1442.3914),(25 1435.5094),(26 1438.4971),(27 1447.1809),(28 1462.2168),(29 1461.7499),(30 1461.5747),(31 1476.325),(32 1449.6934),(33 1470.1554),(34 1488.722),(35 1497.2893),(36 1492.3169),(37 1498.6208),(38 1517.2114),(39 1518.9275),(40 1535.6018),(41 1544.0718),(42 1539.344),(43 1549.1262),(44 1551.9598),(45 1581.9236),(46 1583.9272),(47 1595.874),(48 1609.2922),(49 1603.3975),(50 1618.1614),(51 1603.6334),(52 1603.3418),(53 1607.1204),(54 1613.6097),(55 1612.5012),(56 1629.3623),(57 1641.6083),(58 1645.7592),(59 1663.7698),(60 1652.606),(61 1637.0042),(62 1616.545),(63 1627.1449),(64 1624.1641),(65 1601.4773),(66 1628.3612),(67 1625.0154),(68 1628.1953),(69 1665.374),(70 1665.0752),(71 1649.9304),(72 1660.1299),(73 1641.4875),(74 1665.7826),(75 1664.4395),(76 1649.1842),(77 1649.8468),(78 1686.2826),(79 1654.4008),
(1 961.5212),(2 1068.0765),(3 1105.577),(4 1198.583),(5 1180.3308),(6 1224.1682),(7 1265.6284),(8 1237.12),(9 1252.3856),(10 1278.4827),(11 1286.9814),(12 1304.5607),(13 1288.3215),(14 1271.7544),(15 1293.7146),(16 1312.7986),(17 1295.4552),(18 1318.8854),(19 1320.1857),(20 1337.0394),(21 1363.4791),(22 1361.9308),(23 1371.1698),(24 1391.1738),(25 1391.6154),(26 1395.289),(27 1420.9048),(28 1408.9117),(29 1402.9065),(30 1416.7494),(31 1414.6642),(32 1410.3894),(33 1426.8007),(34 1443.24),(35 1470.6969),(36 1456.2852),(37 1461.7946),(38 1465.654),(39 1465.7391),(40 1479.7651),(41 1491.7831),(42 1478.4694),(43 1487.5131),(44 1496.1047),(45 1515.8099),(46 1508.8928),(47 1511.8672),(48 1534.3345),(49 1507.3804),(50 1532.9922),(51 1517.9414),(52 1529.9629),(53 1544.6543),(54 1522.675),(55 1532.8942),(56 1544.885),(57 1550.0436),(58 1561.918),(59 1576.1144),(60 1565.1049),(61 1569.6003),(62 1541.7224),(63 1550.2428),(64 1541.5656),(65 1545.5132),(66 1571.9807),(67 1551.3823),(68 1555.3881),(69 1605.6031),(70 1590.8336),(71 1587.0881),(72 1590.0067),(73 1583.3988),(74 1591.4358),(75 1609.1256),(76 1583.2454),(77 1585.536),(78 1625.335),(79 1586.9004),
(1 971.59705),(2 1077.3494),(3 1088.4443),(4 1171.0604),(5 1173.0378),(6 1219.6625),(7 1276.5652),(8 1251.3447),(9 1259.7646),(10 1276.0485),(11 1281.6348),(12 1286.1891),(13 1288.9891),(14 1276.5967),(15 1303.54),(16 1314.3706),(17 1288.2255),(18 1300.5156),(19 1309.4446),(20 1334.6266),(21 1360.8647),(22 1340.1337),(23 1344.5026),(24 1365.5022),(25 1358.6138),(26 1379.6752),(27 1402.348),(28 1378.6545),(29 1386.8285),(30 1413.1582),(31 1397.7751),(32 1392.193),(33 1394.3806),(34 1418.1616),(35 1461.1727),(36 1448.6471),(37 1450.0945),(38 1450.9221),(39 1459.6707),(40 1466.8507),(41 1494.1494),(42 1494.2714),(43 1490.8655),(44 1518.4664),(45 1527.0336),(46 1516.6046),(47 1530.3938),(48 1519.8356),(49 1512.9122),(50 1516.0226),(51 1512.174),(52 1540.2239),(53 1553.5281),(54 1525.2129),(55 1522.1888),(56 1537.4142),(57 1558.7191),(58 1562.6224),(59 1584.8375),(60 1569.0652),(61 1589.2648),(62 1541.3682),(63 1544.0991),(64 1538.1401),(65 1546.06),(66 1558.6248),(67 1563.7461),(68 1566.7664),(69 1588.1206),(70 1569.1934),(71 1547.1393),(72 1557.6521),(73 1575.2115),(74 1587.2184),(75 1595.7579),(76 1588.846),(77 1590.2037),(78 1611.824),(79 1587.4536),
(1 949.7261),(2 1047.3508),(3 1061.6359),(4 1147.8285),(5 1169.9473),(6 1195.5846),(7 1250.9374),(8 1244.2173),(9 1242.2848),(10 1263.9481),(11 1279.2003),(12 1291.0768),(13 1294.2825),(14 1281.9689),(15 1308.1068),(16 1313.4786),(17 1281.1116),(18 1274.3096),(19 1288.9652),(20 1311.9471),(21 1343.4633),(22 1330.2914),(23 1337.879),(24 1370.0913),(25 1357.1006),(26 1385.1691),(27 1385.5977),(28 1368.884),(29 1391.0317),(30 1409.4274),(31 1402.5898),(32 1390.4246),(33 1386.9938),(34 1405.1014),(35 1444.3368),(36 1434.6522),(37 1431.5824),(38 1435.3384),(39 1439.7548),(40 1452.204),(41 1483.1232),(42 1474.036),(43 1478.1943),(44 1506.6393),(45 1516.7997),(46 1506.9625),(47 1509.2974),(48 1505.6884),(49 1510.5134),(50 1521.0715),(51 1494.2311),(52 1512.7959),(53 1510.938),(54 1492.22),(55 1514.6887),(56 1529.898),(57 1543.9896),(58 1544.414),(59 1549.4268),(60 1543.0679),(61 1558.1133),(62 1511.5045),(63 1524.18),(64 1526.1699),(65 1542.839),(66 1556.7964),(67 1563.9476),(68 1562.3564),(69 1583.493),(70 1566.5387),(71 1557.4628),(72 1573.5005),(73 1568.1199),(74 1570.1862),(75 1593.3674),(76 1572.0033),(77 1550.544),(78 1580.2789),(79 1563.4545),
(1 910.1951),(2 1000.6222),(3 1030.4097),(4 1124.563),(5 1130.1753),(6 1134.4889),(7 1190.1326),(8 1191.4612),(9 1193.6499),(10 1212.0505),(11 1233.2241),(12 1245.8678),(13 1247.0674),(14 1248.725),(15 1278.5714),(16 1275.6111),(17 1236.7947),(18 1219.3723),(19 1239.2727),(20 1257.3557),(21 1294.3074),(22 1287.5344),(23 1304.0885),(24 1323.9987),(25 1337.6869),(26 1340.921),(27 1344.5802),(28 1342.3696),(29 1352.9706),(30 1377.365),(31 1398.1917),(32 1386.0103),(33 1387.4442),(34 1395.329),(35 1401.8961),(36 1399.671),(37 1406.6355),(38 1438.4153),(39 1447.8961),(40 1458.9647),(41 1456.3757),(42 1443.3293),(43 1445.8422),(44 1472.8259),(45 1495.4839),(46 1481.2267),(47 1482.3162),(48 1478.5065),(49 1507.7728),(50 1498.7097),(51 1473.0089),(52 1478.8912),(53 1495.8634),(54 1482.0751),(55 1498.5618),(56 1500.6483),(57 1519.9199),(58 1520.3701),(59 1518.6808),(60 1522.9146),(61 1522.0594),(62 1496.4149),(63 1514.483),(64 1513.72),(65 1505.5258),(66 1529.6284),(67 1518.3302),(68 1540.6951),(69 1573.2911),(70 1557.2472),(71 1544.555),(72 1546.0212),(73 1536.2941),(74 1555.1682),(75 1569.2595),(76 1576.1088),(77 1549.258),(78 1583.3447),(79 1578.1597),
(1 877.4025),(2 956.18677),(3 980.04474),(4 1088.174),(5 1087.0289),(6 1115.9818),(7 1163.2212),(8 1147.6993),(9 1160.5438),(10 1174.4985),(11 1198.6465),(12 1214.5826),(13 1201.2014),(14 1209.8723),(15 1242.1489),(16 1244.4729),(17 1202.9757),(18 1188.8022),(19 1207.9122),(20 1223.73),(21 1256.4138),(22 1232.5211),(23 1248.5009),(24 1273.9922),(25 1272.177),(26 1266.6189),(27 1272.4547),(28 1270.9421),(29 1270.8317),(30 1291.4414),(31 1307.2855),(32 1298.6439),(33 1307.7203),(34 1336.0546),(35 1347.9736),(36 1337.8895),(37 1346.8062),(38 1351.467),(39 1360.5254),(40 1378.2583),(41 1373.8901),(42 1372.4883),(43 1369.2118),(44 1381.9487),(45 1401.2631),(46 1397.5935),(47 1380.4161),(48 1386.4712),(49 1431.1787),(50 1410.2817),(51 1401.9464),(52 1408.148),(53 1421.501),(54 1412.2982),(55 1418.1261),(56 1407.9421),(57 1425.3607),(58 1427.5461),(59 1413.8116),(60 1436.357),(61 1434.2542),(62 1409.5083),(63 1427.109),(64 1432.4913),(65 1413.6534),(66 1431.257),(67 1415.3422),(68 1423.1823),(69 1462.7552),(70 1449.8253),(71 1442.7433),(72 1433.9421),(73 1443.8625),(74 1459.5902),(75 1474.5424),(76 1481.2825),(77 1442.7449),(78 1472.0809),(79 1474.2213),
(1 872.208),(2 969.9677),(3 988.9744),(4 1091.751),(5 1084.4838),(6 1103.7598),(7 1167.0459),(8 1146.7365),(9 1147.511),(10 1178.0905),(11 1181.847),(12 1207.3187),(13 1194.7406),(14 1203.8451),(15 1212.1611),(16 1220.946),(17 1186.4496),(18 1181.8739),(19 1205.474),(20 1221.0209),(21 1255.1189),(22 1216.8029),(23 1250.3824),(24 1273.9369),(25 1258.2684),(26 1262.5446),(27 1253.6854),(28 1289.442),(29 1273.4166),(30 1311.2524),(31 1317.249),(32 1296.3912),(33 1315.0306),(34 1346.4023),(35 1348.0598),(36 1338.6818),(37 1341.8757),(38 1337.2523),(39 1353.5631),(40 1365.0543),(41 1368.5234),(42 1362.9381),(43 1355.5267),(44 1357.9237),(45 1371.9402),(46 1372.132),(47 1380.6074),(48 1389.4685),(49 1400.1643),(50 1384.431),(51 1386.5189),(52 1393.4077),(53 1410.302),(54 1390.9175),(55 1395.2802),(56 1387.7203),(57 1389.7275),(58 1395.6011),(59 1387.9738),(60 1401.5836),(61 1405.9543),(62 1391.6433),(63 1387.5688),(64 1395.6805),(65 1388.2152),(66 1395.0146),(67 1374.6891),(68 1378.662),(69 1429.6641),(70 1421.8491),(71 1408.3638),(72 1396.6195),(73 1413.375),(74 1423.7782),(75 1443.3251),(76 1443.33),(77 1412.7192),(78 1438.4705),(79 1423.7869),
(1 849.7107),(2 947.97723),(3 949.6059),(4 1037.7244),(5 1046.3303),(6 1060.6136),(7 1123.5507),(8 1116.413),(9 1115.5767),(10 1138.2004),(11 1140.5363),(12 1169.6581),(13 1171.2142),(14 1174.967),(15 1167.2334),(16 1179.0745),(17 1155.6388),(18 1154.4841),(19 1162.2539),(20 1177.4109),(21 1209.1372),(22 1186.0094),(23 1205.7621),(24 1217.5942),(25 1208.6453),(26 1210.8752),(27 1229.6572),(28 1238.6891),(29 1234.0565),(30 1250.0221),(31 1262.4868),(32 1265.406),(33 1260.8339),(34 1292.3478),(35 1293.9248),(36 1287.4982),(37 1275.5204),(38 1274.266),(39 1294.9114),(40 1309.1544),(41 1304.0884),(42 1305.8699),(43 1320.9315),(44 1309.4103),(45 1327.0706),(46 1327.5499),(47 1338.234),(48 1311.5918),(49 1305.645),(50 1304.463),(51 1307.0431),(52 1310.1837),(53 1330.4805),(54 1318.5002),(55 1323.5804),(56 1323.1578),(57 1332.7115),(58 1328.3098),(59 1332.4713),(60 1344.411),(61 1350.4962),(62 1311.3568),(63 1323.0417),(64 1329.8519),(65 1338.3021),(66 1345.6798),(67 1324.501),(68 1341.4651),(69 1366.1617),(70 1371.2352),(71 1355.5986),(72 1351.5934),(73 1367.7948),(74 1358.6238),(75 1388.0702),(76 1381.6163),(77 1346.41),(78 1375.9093),(79 1368.6035),
(1 838.4911),(2 947.20404),(3 940.1355),(4 1024.8595),(5 1026.7133),(6 1054.0195),(7 1111.7979),(8 1109.5793),(9 1112.6245),(10 1128.7836),(11 1118.0167),(12 1145.8715),(13 1158.0424),(14 1157.7856),(15 1151.8885),(16 1168.3699),(17 1141.1781),(18 1150.4146),(19 1145.9283),(20 1166.6431),(21 1207.6688),(22 1194.8217),(23 1198.0583),(24 1203.9098),(25 1208.6301),(26 1224.5287),(27 1221.8765),(28 1237.9159),(29 1248.7297),(30 1269.5774),(31 1267.5752),(32 1270.8955),(33 1257.638),(34 1289.4528),(35 1289.8798),(36 1308.5106),(37 1278.8182),(38 1279.271),(39 1294.4597),(40 1305.0579),(41 1310.174),(42 1310.0231),(43 1325.7067),(44 1326.1631),(45 1333.0048),(46 1331.197),(47 1347.134),(48 1333.9159),(49 1330.2697),(50 1331.4291),(51 1319.3411),(52 1314.0867),(53 1326.0638),(54 1317.4641),(55 1335.339),(56 1332.5033),(57 1328.7128),(58 1343.377),(59 1351.0574),(60 1347.3232),(61 1361.8031),(62 1326.7933),(63 1344.0249),(64 1350.7345),(65 1342.3667),(66 1336.7484),(67 1327.1218),(68 1354.1359),(69 1378.2365),(70 1401.975),(71 1389.9202),(72 1363.9625),(73 1373.3871),(74 1362.3018),(75 1377.608),(76 1387.8425),(77 1348.4213),(78 1374.3806),(79 1360.7805),
(1 810.7131),(2 916.1355),(3 908.0443),(4 992.8413),(5 998.52856),(6 1019.9136),(7 1074.9615),(8 1060.4863),(9 1071.5457),(10 1081.6433),(11 1078.7574),(12 1099.9657),(13 1105.347),(14 1099.4851),(15 1108.7704),(16 1137.1564),(17 1120.2407),(18 1122.2512),(19 1108.7565),(20 1131.7245),(21 1167.9016),(22 1163.2981),(23 1158.2313),(24 1181.2319),(25 1170.9868),(26 1195.7323),(27 1178.426),(28 1203.6718),(29 1204.7916),(30 1236.0316),(31 1231.1935),(32 1237.354),(33 1238.6356),(34 1250.2327),(35 1268.2002),(36 1269.3865),(37 1242.3167),(38 1249.723),(39 1262.1898),(40 1279.7084),(41 1280.577),(42 1282.3776),(43 1284.468),(44 1292.2352),(45 1293.1556),(46 1289.0172),(47 1294.053),(48 1292.1444),(49 1294.1327),(50 1288.3512),(51 1275.9384),(52 1281.66),(53 1288.6293),(54 1279.5428),(55 1296.6106),(56 1297.2234),(57 1298.6171),(58 1312.7346),(59 1309.4486),(60 1288.6953),(61 1307.2301),(62 1280.7203),(63 1292.1915),(64 1286.9457),(65 1286.2072),(66 1275.3206),(67 1260.6283),(68 1278.5349),(69 1293.8558),(70 1312.2577),(71 1320.6998),(72 1294.1962),(73 1295.867),(74 1298.5238),(75 1308.4889),(76 1318.5018),(77 1291.8041),(78 1317.6609),(79 1296.215),
(1 783.87866),(2 876.7459),(3 880.0173),(4 960.8883),(5 975.353),(6 975.415),(7 1043.8315),(8 1033.8267),(9 1037.0615),(10 1047.9823),(11 1064.5781),(12 1085.1829),(13 1083.875),(14 1073.6272),(15 1083.7773),(16 1102.3713),(17 1082.0784),(18 1085.4587),(19 1065.5546),(20 1103.7261),(21 1121.7891),(22 1106.5123),(23 1109.924),(24 1145.7603),(25 1130.3292),(26 1155.4281),(27 1161.6625),(28 1164.5924),(29 1168.6129),(30 1190.6796),(31 1197.6647),(32 1182.1918),(33 1188.0044),(34 1198.5791),(35 1224.9344),(36 1219.173),(37 1204.7179),(38 1212.1449),(39 1227.3907),(40 1245.2064),(41 1250.225),(42 1245.9994),(43 1248.794),(44 1266.2937),(45 1266.7461),(46 1263.2333),(47 1273.5316),(48 1275.4987),(49 1272.6376),(50 1275.4553),(51 1269.3779),(52 1263.048),(53 1273.701),(54 1258.1821),(55 1280.4753),(56 1269.6914),(57 1277.191),(58 1300.0874),(59 1283.866),(60 1263.903),(61 1301.7378),(62 1277.0358),(63 1275.12),(64 1283.6649),(65 1292.9727),(66 1285.0748),(67 1273.5376),(68 1288.4685),(69 1300.744),(70 1305.0409),(71 1302.5182),(72 1285.9644),(73 1276.6617),(74 1282.3037),(75 1282.5814),(76 1290.4797),(77 1257.3939),(78 1273.4265),(79 1255.9832),
(1 783.65717),(2 881.06),(3 871.7753),(4 952.6868),(5 971.27136),(6 984.2159),(7 1049.3597),(8 1038.7609),(9 1041.5476),(10 1047.9227),(11 1077.4409),(12 1085.9043),(13 1089.21),(14 1077.2001),(15 1095.0715),(16 1120.8533),(17 1101.2045),(18 1088.3237),(19 1072.9636),(20 1115.1024),(21 1130.5352),(22 1116.9763),(23 1116.3833),(24 1144.3812),(25 1142.2719),(26 1160.5818),(27 1182.7849),(28 1168.7394),(29 1167.8058),(30 1180.0853),(31 1176.0302),(32 1162.1068),(33 1178.2769),(34 1192.3245),(35 1205.6326),(36 1210.621),(37 1196.8999),(38 1210.5653),(39 1225.2198),(40 1236.5686),(41 1229.9742),(42 1228.2178),(43 1228.4288),(44 1238.1641),(45 1236.7513),(46 1231.924),(47 1235.5183),(48 1229.7389),(49 1222.5575),(50 1235.887),(51 1232.7384),(52 1224.3928),(53 1240.5509),(54 1245.714),(55 1279.4695),(56 1258.7985),(57 1261.1122),(58 1290.5223),(59 1264.9736),(60 1255.044),(61 1275.045),(62 1261.5881),(63 1262.3118),(64 1263.271),(65 1268.8805),(66 1261.363),(67 1260.86),(68 1283.9077),(69 1286.0701),(70 1290.9476),(71 1305.9486),(72 1295.3951),(73 1288.9857),(74 1298.5361),(75 1308.7748),(76 1311.695),(77 1290.041),(78 1314.7452),(79 1299.3375),
(1 767.7982),(2 868.18555),(3 851.02234),(4 932.2798),(5 939.04297),(6 964.7607),(7 1009.6641),(8 999.9786),(9 1023.0253),(10 1030.1785),(11 1025.5305),(12 1033.6537),(13 1042.1047),(14 1030.7483),(15 1054.6361),(16 1073.0461),(17 1054.7917),(18 1039.7549),(19 1035.3029),(20 1074.5818),(21 1100.8516),(22 1078.6476),(23 1089.2311),(24 1096.561),(25 1105.5308),(26 1131.5942),(27 1144.3721),(28 1131.1075),(29 1147.5415),(30 1151.3315),(31 1145.9287),(32 1141.0219),(33 1166.7894),(34 1173.6282),(35 1172.7391),(36 1176.1653),(37 1171.4434),(38 1182.303),(39 1191.6128),(40 1195.4376),(41 1188.8185),(42 1177.4095),(43 1180.6904),(44 1192.6638),(45 1211.0773),(46 1203.0906),(47 1223.7493),(48 1198.0587),(49 1197.0608),(50 1204.0048),(51 1199.1476),(52 1207.847),(53 1205.2292),(54 1195.2418),(55 1222.4622),(56 1203.9469),(57 1202.3682),(58 1234.5183),(59 1218.1707),(60 1209.7816),(61 1220.1003),(62 1215.4731),(63 1226.4344),(64 1228.8009),(65 1226.1938),(66 1220.2701),(67 1221.2273),(68 1233.764),(69 1261.9102),(70 1253.6196),(71 1253.8953),(72 1229.5735),(73 1225.668),(74 1223.393),(75 1243.8917),(76 1234.9282),(77 1224.4358),(78 1249.4515),(79 1241.0161),
(1 761.61707),(2 869.2356),(3 849.07855),(4 918.3818),(5 933.7634),(6 974.5422),(7 1006.9011),(8 994.7226),(9 1025.3241),(10 1039.4539),(11 1018.97205),(12 1036.9712),(13 1051.4167),(14 1033.8151),(15 1043.5963),(16 1067.6743),(17 1057.0481),(18 1036.2473),(19 1031.6445),(20 1069.6621),(21 1088.991),(22 1070.8464),(23 1082.5172),(24 1083.4102),(25 1091.0845),(26 1113.8706),(27 1128.5114),(28 1110.7444),(29 1122.5397),(30 1138.0532),(31 1138.1199),(32 1133.5927),(33 1139.6527),(34 1146.9977),(35 1161.7329),(36 1165.2998),(37 1167.3348),(38 1160.0411),(39 1177.2391),(40 1180.4507),(41 1172.4858),(42 1169.2283),(43 1170.7451),(44 1180.2864),(45 1178.8147),(46 1183.6323),(47 1190.7369),(48 1172.9697),(49 1181.166),(50 1189.1289),(51 1185.1304),(52 1185.5579),(53 1184.5239),(54 1190.7755),(55 1202.2999),(56 1194.9916),(57 1197.9529),(58 1213.0347),(59 1195.9661),(60 1188.9781),(61 1201.6229),(62 1198.4946),(63 1210.4392),(64 1207.128),(65 1203.0793),(66 1208.047),(67 1203.6625),(68 1225.0801),(69 1238.3398),(70 1229.2626),(71 1241.6749),(72 1221.2263),(73 1239.1128),(74 1228.3235),(75 1241.9485),(76 1246.8169),(77 1238.3867),(78 1256.8628),(79 1243.5582),
(1 721.6398),(2 821.9768),(3 804.1592),(4 873.2542),(5 888.7479),(6 908.7771),(7 941.5255),(8 942.21423),(9 949.4104),(10 966.4043),(11 961.1153),(12 971.68677),(13 979.75134),(14 974.5981),(15 982.0176),(16 990.9744),(17 976.52344),(18 974.54694),(19 982.0398),(20 1003.3958),(21 1017.10706),(22 1005.97595),(23 1032.2064),(24 1020.5159),(25 1033.2561),(26 1031.7827),(27 1043.1372),(28 1044.0758),(29 1051.0842),(30 1050.4154),(31 1059.418),(32 1063.5416),(33 1061.6908),(34 1074.0343),(35 1089.9209),(36 1089.428),(37 1079.0078),(38 1074.4532),(39 1094.705),(40 1103.7645),(41 1096.9026),(42 1103.4862),(43 1103.9944),(44 1108.6146),(45 1110.2855),(46 1097.8936),(47 1109.9763),(48 1103.828),(49 1102.4536),(50 1108.2241),(51 1119.8373),(52 1113.8022),(53 1102.3439),(54 1098.1184),(55 1110.4283),(56 1103.834),(57 1105.7534),(58 1110.6616),(59 1103.883),(60 1095.8163),(61 1097.132),(62 1089.5564),(63 1099.2344),(64 1093.8783),(65 1102.4456),(66 1114.1171),(67 1110.9563),(68 1120.3503),(69 1141.8662),(70 1120.8077),(71 1120.6157),(72 1092.7253),(73 1109.9413),(74 1100.4603),(75 1123.7214),(76 1145.1803),(77 1127.2958),(78 1140.446),(79 1137.8058),
