1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 10811.273),(2 37082.715),(3 82281.78),(4 139161.27),(5 206865.75),(6 280497.47),(7 368682.72),(8 482155.6),(9 593107.06),(10 734426.2),(11 894147.56),(12 1035922.3),(13 1182074.4),(14 1316230.4),(15 1453392.6),(16 1597539.4),(17 1772780),(18 1904675),(19 2053420.4),(20 2210462.3),(21 2391657.3),(22 2552675.3),(23 2726297),(24 2889684.8),(25 3065680),(26 3246967.8),(27 3462411.3),(28 3661078),(29 3882373.3),(30 4091286.8),(31 4312909.5),(32 4515002.5),(33 4741837.5),(34 4937153.5),(35 5136329.5),(36 5316718),(37 5479363),(38 5594559.5),(39 5751806),(40 5861820),(41 5960704),(42 6031711.5),(43 6112336),(44 6207081.5),(45 6329516.5),(46 6474724),(47 6605418.5),(48 6745688.5),(49 6890770.5),(50 7008940),(51 7103598.5),(52 7152731.5),(53 7183721.5),(54 7211526.5),(55 7264996),(56 7310047.5),(57 7330848),(58 7387249.5),(59 7471691.5),(60 7563330.5),(61 7664333.5),(62 7799355.5),(63 7932374),(64 8043140),(65 8132112.5),(66 8191113.5),(67 8193213.5),(68 8187681.5),(69 8139959.5),(70 8076248.5),(71 8013692),(72 7961272),(73 7939970),(74 7946488.5),(75 7981860),(76 8027061.5),(77 8064566.5),(78 8110380.5),(79 8145742.5),
(1 138.81607),(2 170.42635),(3 193.23053),(4 209.03078),(5 218.88803),(6 232.23973),(7 236.57182),(8 245.36449),(9 250.05765),(10 255.06097),(11 261.31976),(12 267.80566),(13 274.0816),(14 276.4535),(15 279.47147),(16 279.9226),(17 283.33475),(18 283.9917),(19 288.94482),(20 291.5801),(21 292.03223),(22 292.38776),(23 293.2837),(24 295.23184),(25 295.188),(26 295.8943),(27 298.82227),(28 298.2612),(29 300.03992),(30 298.87488),(31 297.19247),(32 298.4202),(33 298.53647),(34 298.2804),(35 297.48865),(36 299.95496),(37 300.56613),(38 302.36493),(39 303.12762),(40 303.72958),(41 304.2118),(42 304.16202),(43 306.22687),(44 307.56528),(45 308.6213),(46 307.97623),(47 303.55835),(48 303.74207),(49 303.7968),(50 300.62936),(51 302.18677),(52 302.8385),(53 305.0484),(54 305.18848),(55 303.05035),(56 301.16156),(57 304.31757),(58 303.27615),(59 300.53894),(60 301.50293),(61 302.06354),(62 302.36963),(63 304.04312),(64 302.33835),(65 299.5897),(66 299.59723),(67 298.983),(68 305.16373),(69 307.66113),(70 309.12543),(71 311.38205),(72 309.66635),(73 312.0219),(74 312.1871),(75 312.62698),(76 314.7706),(77 312.84525),(78 315.11362),(79 318.82333),
(1 135.22665),(2 165.56773),(3 187.38733),(4 203.5482),(5 216.07018),(6 225.36601),(7 232.08105),(8 239.95152),(9 245.64314),(10 250.2432),(11 257.22455),(12 261.6488),(13 264.6223),(14 268.2396),(15 274.807),(16 274.61917),(17 277.456),(18 281.59106),(19 284.73087),(20 286.61227),(21 288.4405),(22 289.15775),(23 290.5697),(24 289.68622),(25 290.4078),(26 289.6518),(27 292.22632),(28 291.8384),(29 291.71725),(30 289.63202),(31 288.3673),(32 290.49734),(33 294.35007),(34 293.8711),(35 294.91318),(36 298.1577),(37 298.13147),(38 300.67267),(39 302.00177),(40 303.64484),(41 304.93787),(42 305.848),(43 308.79208),(44 309.18573),(45 310.52655),(46 310.37405),(47 308.75552),(48 311.90204),(49 311.89035),(50 310.7589),(51 311.57092),(52 309.40823),(53 313.67307),(54 313.2217),(55 311.63873),(56 310.44144),(57 311.0809),(58 311.1591),(59 311.05032),(60 309.78174),(61 308.93976),(62 308.90256),(63 310.82544),(64 311.62833),(65 311.6674),(66 310.98718),(67 313.79086),(68 314.63477),(69 315.38968),(70 314.72003),(71 312.27768),(72 308.48746),(73 307.38184),(74 310.2496),(75 314.61386),(76 315.82153),(77 317.67755),(78 321.11127),(79 321.20837),
(1 134.62717),(2 163.70065),(3 186.49074),(4 200.2921),(5 211.20972),(6 222.72884),(7 230.95213),(8 241.84929),(9 247.1277),(10 251.39479),(11 257.38806),(12 263.5293),(13 261.55237),(14 265.03955),(15 264.92935),(16 267.2142),(17 271.47324),(18 274.82733),(19 276.76114),(20 278.0264),(21 277.67917),(22 278.4507),(23 284.40604),(24 282.17636),(25 282.57162),(26 281.49268),(27 284.70645),(28 285.35297),(29 286.47043),(30 285.72952),(31 286.31802),(32 286.96445),(33 288.5194),(34 289.73355),(35 290.95627),(36 291.0557),(37 292.48068),(38 296.41226),(39 296.5412),(40 296.02097),(41 297.07712),(42 298.1083),(43 300.04266),(44 300.07608),(45 300.68716),(46 299.62698),(47 300.70224),(48 303.22495),(49 302.83777),(50 303.42825),(51 302.48517),(52 302.1393),(53 303.69034),(54 301.434),(55 301.2181),(56 300.95425),(57 300.93552),(58 300.331),(59 298.84143),(60 299.24323),(61 295.87698),(62 295.50977),(63 295.69815),(64 295.25568),(65 295.45776),(66 298.0002),(67 302.7239),(68 304.10895),(69 302.98184),(70 304.62112),(71 306.93448),(72 307.98575),(73 307.87918),(74 311.92456),(75 315.61008),(76 312.40152),(77 314.6549),(78 314.1458),(79 314.56995),
(1 133.78946),(2 162.55484),(3 184.85464),(4 199.5348),(5 208.25708),(6 219.49913),(7 226.28462),(8 233.68518),(9 239.33191),(10 246.335),(11 252.02998),(12 256.5704),(13 259.8134),(14 260.3767),(15 262.2477),(16 260.1247),(17 264.808),(18 267.49548),(19 269.2432),(20 272.096),(21 274.21207),(22 275.53604),(23 279.24298),(24 277.41287),(25 279.5884),(26 280.90036),(27 282.989),(28 285.0587),(29 287.05023),(30 285.73914),(31 288.62408),(32 287.85498),(33 291.81226),(34 292.46436),(35 292.0958),(36 292.20114),(37 292.2858),(38 293.3553),(39 293.66107),(40 294.55045),(41 295.76794),(42 295.3765),(43 297.05292),(44 298.81952),(45 298.81607),(46 299.6871),(47 297.9563),(48 300.67673),(49 300.07346),(50 301.38055),(51 302.08887),(52 301.46005),(53 301.39206),(54 299.96),(55 300.528),(56 300.20224),(57 302.11356),(58 302.95544),(59 301.23712),(60 298.2222),(61 297.14825),(62 297.3793),(63 297.43478),(64 295.11002),(65 294.71646),(66 297.37378),(67 297.28986),(68 302.30807),(69 301.40598),(70 301.93527),(71 304.97498),(72 304.28754),(73 303.77472),(74 306.11368),(75 308.48666),(76 309.11447),(77 310.89417),(78 310.97006),(79 314.25653),
(1 131.09233),(2 160.76318),(3 182.01456),(4 200.241),(5 209.45404),(6 223.06949),(7 229.84236),(8 234.41428),(9 240.23099),(10 245.6041),(11 248.4944),(12 252.99321),(13 254.47173),(14 257.70572),(15 263.51465),(16 262.15738),(17 265.5573),(18 266.22906),(19 268.4139),(20 269.38013),(21 272.94373),(22 273.27707),(23 277.5546),(24 277.5366),(25 280.3362),(26 281.16904),(27 283.06866),(28 283.67722),(29 286.43982),(30 285.71667),(31 285.16928),(32 284.80142),(33 286.94565),(34 287.63492),(35 287.27554),(36 285.0001),(37 284.15503),(38 287.66983),(39 287.7336),(40 288.2057),(41 290.13336),(42 290.9033),(43 291.48996),(44 289.43643),(45 291.23874),(46 290.42874),(47 291.1874),(48 292.88498),(49 292.3342),(50 294.2298),(51 294.51273),(52 292.9331),(53 293.36252),(54 294.73138),(55 294.0977),(56 291.72076),(57 292.7936),(58 293.01962),(59 293.0074),(60 290.38586),(61 288.8563),(62 289.71762),(63 290.2356),(64 289.78787),(65 291.7971),(66 293.02744),(67 293.95343),(68 294.95956),(69 297.5155),(70 296.73254),(71 298.67023),(72 298.1683),(73 299.66364),(74 300.42734),(75 302.53793),(76 305.42947),(77 305.83197),(78 305.86398),(79 308.9323),
(1 128.45377),(2 159.06856),(3 179.50748),(4 195.06384),(5 202.78677),(6 215.97466),(7 223.00606),(8 231.51108),(9 236.41353),(10 241.78142),(11 243.57498),(12 248.73802),(13 251.83142),(14 255.40657),(15 258.7611),(16 259.7084),(17 262.12677),(18 264.63583),(19 266.9289),(20 272.1079),(21 272.4996),(22 273.53598),(23 278.67117),(24 278.02496),(25 279.2526),(26 282.34027),(27 282.94366),(28 282.309),(29 285.96597),(30 285.80203),(31 286.94412),(32 284.42703),(33 286.6998),(34 285.5871),(35 284.24347),(36 285.03937),(37 283.70547),(38 284.13257),(39 286.90762),(40 288.0026),(41 286.926),(42 288.69174),(43 287.96088),(44 290.72736),(45 289.97968),(46 287.63242),(47 289.3069),(48 286.681),(49 285.93475),(50 284.943),(51 282.69354),(52 281.20886),(53 283.57678),(54 281.34393),(55 283.4691),(56 280.34457),(57 281.92233),(58 282.4509),(59 282.3096),(60 281.63162),(61 280.59863),(62 284.61917),(63 284.40173),(64 286.91037),(65 286.33124),(66 283.949),(67 289.38055),(68 291.95786),(69 293.6194),(70 295.95468),(71 298.2313),(72 298.2681),(73 301.52155),(74 299.58286),(75 304.0642),(76 307.31363),(77 310.0134),(78 315.09958),(79 318.67633),
(1 128.16765),(2 156.93855),(3 177.75482),(4 194.6527),(5 204.07808),(6 214.29965),(7 221.38846),(8 227.25294),(9 233.37575),(10 236.79105),(11 239.27998),(12 243.27309),(13 247.53876),(14 248.74341),(15 250.56226),(16 251.68808),(17 256.39725),(18 256.26385),(19 260.2825),(20 261.8595),(21 260.8162),(22 261.54077),(23 262.9272),(24 262.13086),(25 262.81903),(26 266.25363),(27 269.0301),(28 269.48398),(29 269.6057),(30 272.57974),(31 273.8411),(32 271.67865),(33 269.98615),(34 269.09406),(35 269.44348),(36 269.62015),(37 270.80356),(38 270.74643),(39 271.41922),(40 271.8778),(41 272.03867),(42 274.3377),(43 274.5635),(44 277.07965),(45 278.98672),(46 279.06595),(47 280.23355),(48 282.2217),(49 282.53317),(50 281.92386),(51 281.82047),(52 280.3192),(53 283.2751),(54 282.251),(55 281.28638),(56 278.83585),(57 279.4457),(58 280.81534),(59 276.46292),(60 277.51196),(61 277.65735),(62 280.21936),(63 282.245),(64 282.6655),(65 281.8137),(66 282.52838),(67 285.4753),(68 286.16077),(69 286.93893),(70 289.3731),(71 291.5627),(72 291.25412),(73 292.16498),(74 292.34103),(75 295.6391),(76 295.83524),(77 298.20935),(78 302.58112),(79 304.35443),
(1 128.07356),(2 157.9349),(3 179.011),(4 194.564),(5 204.39383),(6 215.76003),(7 225.60626),(8 229.48854),(9 236.05179),(10 238.61736),(11 242.23369),(12 248.80887),(13 251.74995),(14 254.92184),(15 255.94238),(16 258.35974),(17 262.87338),(18 264.9697),(19 265.90854),(20 265.1713),(21 270.43793),(22 268.33533),(23 271.71985),(24 270.90543),(25 273.30432),(26 275.1464),(27 276.6691),(28 275.82825),(29 274.73746),(30 276.16968),(31 276.7096),(32 276.1805),(33 276.26025),(34 273.1295),(35 274.5336),(36 275.9115),(37 275.2418),(38 275.73016),(39 276.64255),(40 276.85452),(41 279.04196),(42 278.87555),(43 277.85568),(44 277.77124),(45 279.13223),(46 280.54727),(47 282.4463),(48 283.79),(49 285.51053),(50 283.52374),(51 283.99686),(52 282.38306),(53 282.75003),(54 283.04694),(55 283.53223),(56 282.37183),(57 279.75537),(58 279.507),(59 278.5099),(60 279.5545),(61 280.48166),(62 282.75812),(63 284.8068),(64 285.39465),(65 286.76584),(66 290.71344),(67 294.51093),(68 295.2543),(69 295.37622),(70 295.93912),(71 296.13742),(72 295.99075),(73 295.9985),(74 298.27768),(75 299.1098),(76 299.97287),(77 300.83374),(78 306.4579),(79 307.8229),
(1 126.18422),(2 152.97557),(3 172.61151),(4 189.23685),(5 198.01617),(6 208.74474),(7 217.35239),(8 224.23361),(9 229.45544),(10 233.1977),(11 238.12958),(12 244.3277),(13 245.86572),(14 247.27591),(15 249.30614),(16 248.95114),(17 251.52249),(18 251.65161),(19 256.27234),(20 257.2376),(21 258.34036),(22 257.29636),(23 260.72342),(24 263.05292),(25 263.36493),(26 265.268),(27 268.7226),(28 270.06836),(29 268.80496),(30 270.2659),(31 270.75305),(32 271.2779),(33 269.10342),(34 272.12976),(35 272.04193),(36 273.24606),(37 270.84415),(38 272.11703),(39 274.31705),(40 276.0818),(41 277.04868),(42 278.54062),(43 276.66824),(44 278.4574),(45 276.9879),(46 279.26572),(47 281.1599),(48 281.07578),(49 281.42026),(50 280.44437),(51 279.96466),(52 281.228),(53 278.88177),(54 278.9908),(55 280.3825),(56 277.26874),(57 278.74417),(58 276.99902),(59 278.4205),(60 277.36304),(61 279.5648),(62 279.9583),(63 278.15875),(64 278.54675),(65 277.4102),(66 280.04755),(67 282.1578),(68 284.45148),(69 287.10925),(70 285.88382),(71 285.7268),(72 288.16092),(73 289.4276),(74 292.65848),(75 295.8961),(76 293.33716),(77 296.15878),(78 296.99783),(79 296.4757),
(1 124.23869),(2 153.90445),(3 172.11777),(4 187.48291),(5 194.91019),(6 205.95569),(7 217.39877),(8 225.56546),(9 231.32964),(10 234.34814),(11 239.18074),(12 245.05664),(13 248.1126),(14 250.11906),(15 251.31119),(16 249.96097),(17 251.55037),(18 251.8863),(19 254.60071),(20 256.0652),(21 258.0138),(22 260.6137),(23 262.5374),(24 266.2973),(25 266.7406),(26 268.6021),(27 271.99423),(28 273.40488),(29 273.82663),(30 276.51218),(31 274.9353),(32 275.15765),(33 275.3846),(34 279.64536),(35 277.25626),(36 280.21872),(37 281.5755),(38 284.33502),(39 286.81403),(40 285.76898),(41 286.0528),(42 285.80887),(43 284.04504),(44 286.3066),(45 286.7323),(46 288.29196),(47 289.36908),(48 287.2831),(49 289.69305),(50 289.97534),(51 289.42944),(52 287.99078),(53 287.53455),(54 289.5242),(55 288.96283),(56 287.37357),(57 288.09033),(58 287.9894),(59 285.8028),(60 284.3635),(61 282.16986),(62 283.19244),(63 284.83383),(64 285.06155),(65 284.61795),(66 289.9583),(67 286.86176),(68 291.31818),(69 291.96356),(70 292.83163),(71 296.47232),(72 298.805),(73 301.44193),(74 302.89716),(75 306.5847),(76 307.697),(77 312.14636),(78 315.55197),(79 317.29156),
(1 120.381645),(2 150.40999),(3 168.3877),(4 184.40018),(5 193.42046),(6 202.0097),(7 211.68971),(8 218.88075),(9 224.64099),(10 228.12714),(11 233.61963),(12 238.30946),(13 244.03093),(14 246.68346),(15 248.98401),(16 250.1562),(17 251.47351),(18 252.35626),(19 253.08063),(20 256.74893),(21 258.58868),(22 259.59348),(23 260.1015),(24 260.28174),(25 259.49448),(26 261.64557),(27 261.5954),(28 264.18903),(29 265.58466),(30 266.7606),(31 267.89114),(32 267.3677),(33 267.36594),(34 269.4955),(35 269.43674),(36 269.75186),(37 272.58932),(38 275.59106),(39 277.69067),(40 279.01114),(41 278.18164),(42 280.1568),(43 276.94064),(44 278.17798),(45 280.67862),(46 281.6275),(47 283.44995),(48 284.72855),(49 285.61438),(50 284.92477),(51 284.1384),(52 283.68228),(53 285.117),(54 282.48853),(55 283.2489),(56 281.4775),(57 281.6223),(58 281.41702),(59 280.3975),(60 281.96384),(61 280.91644),(62 278.1976),(63 277.6139),(64 279.92996),(65 281.08685),(66 282.9478),(67 282.41995),(68 285.49716),(69 287.6164),(70 288.1523),(71 291.08276),(72 292.4084),(73 293.02896),(74 294.85162),(75 296.20245),(76 297.3073),(77 299.9744),(78 302.34235),(79 306.71744),
(1 119.54758),(2 146.84592),(3 168.04707),(4 182.2488),(5 191.02809),(6 200.8229),(7 207.51825),(8 216.55272),(9 223.3274),(10 227.35828),(11 230.58707),(12 233.35725),(13 237.35649),(14 240.52882),(15 243.74847),(16 244.80374),(17 246.02452),(18 248.41873),(19 250.86627),(20 252.23424),(21 255.22641),(22 255.61356),(23 254.62326),(24 255.1476),(25 255.91629),(26 256.49826),(27 259.44055),(28 262.01736),(29 264.0327),(30 262.9936),(31 263.277),(32 265.15067),(33 266.77957),(34 264.81403),(35 264.87274),(36 265.24924),(37 265.85),(38 267.20868),(39 269.12946),(40 270.54004),(41 272.6515),(42 274.3097),(43 271.70908),(44 270.53336),(45 272.11847),(46 275.51477),(47 277.81937),(48 276.7633),(49 277.39725),(50 276.0562),(51 273.82056),(52 273.2863),(53 276.11517),(54 274.5999),(55 273.51965),(56 271.67108),(57 270.80923),(58 271.8555),(59 270.5584),(60 271.05148),(61 271.51404),(62 271.3408),(63 271.66455),(64 273.36893),(65 273.2683),(66 273.84955),(67 274.42535),(68 277.4957),(69 277.1257),(70 277.2),(71 280.11096),(72 279.3291),(73 281.8817),(74 284.2761),(75 283.2457),(76 284.02673),(77 287.2817),(78 288.87912),(79 291.66418),
(1 116.46631),(2 143.76608),(3 161.67516),(4 178.03821),(5 185.93823),(6 195.66908),(7 204.41246),(8 210.69653),(9 217.65628),(10 222.1186),(11 224.81178),(12 227.27612),(13 231.8379),(14 233.30023),(15 237.58803),(16 237.09239),(17 237.36739),(18 239.61037),(19 239.79626),(20 244.38991),(21 246.90877),(22 245.71756),(23 248.40215),(24 251.25804),(25 250.8565),(26 253.89432),(27 254.85875),(28 256.25107),(29 256.79172),(30 255.77956),(31 256.6069),(32 256.81348),(33 256.667),(34 257.5695),(35 257.9399),(36 257.83395),(37 260.3055),(38 263.66684),(39 265.2637),(40 265.9579),(41 265.39288),(42 265.71027),(43 265.96893),(44 265.57947),(45 268.152),(46 266.85455),(47 268.61877),(48 267.64334),(49 267.12143),(50 268.0394),(51 267.53253),(52 268.16403),(53 270.4534),(54 271.08875),(55 273.1143),(56 272.3366),(57 272.65015),(58 270.69067),(59 270.6529),(60 270.55807),(61 270.6415),(62 270.63998),(63 269.1238),(64 270.98706),(65 271.14484),(66 270.86304),(67 274.8532),(68 277.5069),(69 276.75647),(70 278.7194),(71 282.26807),(72 279.3103),(73 278.63806),(74 281.9858),(75 280.28445),(76 282.16324),(77 281.89233),(78 281.98468),(79 283.03928),
(1 116.27672),(2 144.34825),(3 162.8269),(4 178.6938),(5 183.96739),(6 192.83003),(7 200.81436),(8 208.6875),(9 213.32455),(10 217.55185),(11 220.59035),(12 224.02148),(13 226.69016),(14 229.6117),(15 235.0197),(16 233.6944),(17 234.89499),(18 238.93747),(19 242.54967),(20 243.25232),(21 246.2498),(22 247.48973),(23 247.90443),(24 247.84453),(25 248.00595),(26 252.58423),(27 251.38756),(28 254.64876),(29 252.95856),(30 252.15271),(31 253.00157),(32 253.6161),(33 253.807),(34 254.1629),(35 258.26587),(36 257.83707),(37 257.75833),(38 259.33063),(39 260.08008),(40 261.231),(41 261.10526),(42 262.88382),(43 264.02557),(44 265.0783),(45 264.27625),(46 265.7248),(47 268.78885),(48 268.43735),(49 268.61035),(50 270.7129),(51 270.9983),(52 267.93607),(53 271.0208),(54 270.8068),(55 272.03104),(56 273.2843),(57 274.2771),(58 272.20917),(59 271.3307),(60 270.3336),(61 268.0478),(62 270.70663),(63 267.31738),(64 268.3631),(65 268.34314),(66 270.38693),(67 272.40646),(68 274.88947),(69 277.4313),(70 281.29523),(71 284.32504),(72 284.9901),(73 285.69464),(74 287.9548),(75 286.8326),(76 289.34274),(77 292.06973),(78 295.38266),(79 297.4192),
(1 116.13137),(2 144.98615),(3 164.1633),(4 178.5623),(5 186.16852),(6 192.59691),(7 203.42108),(8 210.00578),(9 213.92062),(10 219.6455),(11 222.681),(12 225.73729),(13 231.101),(14 233.49179),(15 239.174),(16 239.90092),(17 241.60666),(18 244.25684),(19 244.06929),(20 246.91208),(21 249.14116),(22 249.85333),(23 251.49521),(24 252.90533),(25 255.50291),(26 254.00388),(27 256.33148),(28 255.52441),(29 255.6419),(30 257.63483),(31 258.76425),(32 259.26498),(33 259.01907),(34 260.4065),(35 260.51477),(36 260.45374),(37 261.88852),(38 260.53125),(39 260.4894),(40 260.39023),(41 258.47684),(42 260.1693),(43 258.92093),(44 258.95364),(45 260.08224),(46 261.0241),(47 262.52448),(48 262.90225),(49 265.1614),(50 262.46002),(51 262.42798),(52 261.76862),(53 265.01706),(54 264.53452),(55 266.45877),(56 264.44806),(57 263.54224),(58 261.65628),(59 261.76862),(60 262.5664),(61 262.58948),(62 262.25006),(63 263.74722),(64 265.3812),(65 267.40894),(66 266.9944),(67 268.69437),(68 272.90692),(69 273.4817),(70 277.75314),(71 279.9404),(72 278.78882),(73 280.53796),(74 281.16772),(75 283.76395),(76 286.61023),(77 288.62164),(78 294.55963),(79 300.3608),
(1 115.31443),(2 142.54413),(3 160.57843),(4 175.39876),(5 183.33853),(6 191.78897),(7 198.29889),(8 203.5107),(9 206.86649),(10 212.21777),(11 213.6271),(12 217.72409),(13 221.53116),(14 222.9241),(15 228.39409),(16 229.79652),(17 230.3929),(18 231.56873),(19 235.60866),(20 237.09116),(21 238.91554),(22 241.40094),(23 244.20802),(24 246.09785),(25 247.87723),(26 247.98785),(27 249.28545),(28 249.57408),(29 250.08653),(30 250.34863),(31 248.43475),(32 248.50685),(33 249.4408),(34 250.17686),(35 250.20628),(36 251.8653),(37 254.08742),(38 254.5608),(39 255.52681),(40 256.54846),(41 255.54292),(42 256.36697),(43 257.4524),(44 259.739),(45 261.58002),(46 261.21307),(47 262.91025),(48 261.80264),(49 263.84216),(50 263.82266),(51 263.5581),(52 263.00705),(53 264.83633),(54 264.97327),(55 263.25034),(56 263.7449),(57 263.96466),(58 263.3158),(59 261.63852),(60 259.53616),(61 259.8629),(62 259.77295),(63 258.456),(64 260.6302),(65 262.39426),(66 264.63882),(67 263.50912),(68 268.76248),(69 270.26614),(70 271.18076),(71 271.40677),(72 271.96893),(73 270.23395),(74 272.61612),(75 276.96545),(76 278.15408),(77 282.37866),(78 284.42407),(79 286.36688),
(1 114.074776),(2 141.84996),(3 160.08214),(4 173.4365),(5 180.89162),(6 186.63342),(7 195.12059),(8 200.1339),(9 206.70642),(10 211.26138),(11 214.42122),(12 219.64984),(13 225.39265),(14 224.68073),(15 228.6924),(16 228.30086),(17 229.92732),(18 233.18604),(19 236.44664),(20 238.21608),(21 240.3841),(22 238.48363),(23 240.8956),(24 240.98923),(25 243.37454),(26 245.1974),(27 246.12607),(28 246.59613),(29 249.04521),(30 247.9694),(31 247.03699),(32 246.84872),(33 246.59457),(34 247.29443),(35 246.7085),(36 246.9886),(37 246.77484),(38 244.31366),(39 245.03029),(40 245.08931),(41 247.2969),(42 247.52777),(43 248.76292),(44 248.73245),(45 252.22137),(46 254.09792),(47 254.28682),(48 254.84113),(49 256.56543),(50 257.40506),(51 257.88632),(52 258.0288),(53 259.49564),(54 258.82498),(55 257.43085),(56 255.57613),(57 256.78433),(58 254.75479),(59 253.44044),(60 254.05385),(61 252.79504),(62 253.93842),(63 254.13629),(64 254.37001),(65 252.71313),(66 257.60138),(67 261.8743),(68 266.0902),(69 268.07056),(70 270.27106),(71 273.36197),(72 275.91614),(73 275.76996),(74 274.57254),(75 278.27084),(76 280.30594),(77 284.3361),(78 287.74258),(79 289.575),
