1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 131.3254),(2 165.12558),(3 198.04686),(4 211.6167),(5 224.11362),(6 233.2277),(7 243.27618),(8 250.14566),(9 256.0403),(10 256.80753),(11 256.62784),(12 259.21872),(13 262.53223),(14 264.20096),(15 266.75403),(16 267.277),(17 268.40567),(18 272.32364),(19 274.35443),(20 275.6502),(21 274.38196),(22 276.13043),(23 278.13226),(24 278.06134),(25 278.93634),(26 278.21347),(27 278.59146),(28 278.5633),(29 281.54843),(30 283.12918),(31 282.64542),(32 282.0245),(33 283.89618),(34 285.66174),(35 285.07443),(36 288.52365),(37 291.773),(38 292.85202),(39 295.27982),(40 294.10092),(41 294.2597),(42 296.09763),(43 298.32434),(44 299.37643),(45 299.98383),(46 302.02527),(47 305.46475),(48 304.68204),(49 304.01645),(50 302.63312),(51 300.62582),(52 299.81503),(53 302.2578),(54 302.8524),(55 303.1464),(56 306.0107),(57 305.49164),(58 307.80548),(59 304.1198),(60 305.1121),(61 310.6968),(62 315.54965),(63 321.95148),(64 325.36285),(65 326.14038),(66 328.97995),(67 330.97202),(68 330.57248),(69 330.4957),(70 332.19092),(71 332.7597),(72 336.5662),(73 337.0696),(74 341.65652),(75 343.7712),(76 347.51758),(77 351.0989),(78 354.35364),(79 354.18594),
(1 127.081276),(2 162.44466),(3 192.23613),(4 206.17961),(5 218.12267),(6 227.87743),(7 234.81618),(8 240.97446),(9 244.95645),(10 244.9087),(11 243.76653),(12 246.496),(13 250.95717),(14 255.9728),(15 257.9443),(16 257.90433),(17 259.03043),(18 260.9148),(19 259.2531),(20 259.97382),(21 258.44675),(22 260.59744),(23 262.05447),(24 264.98068),(25 265.30545),(26 265.66986),(27 268.12787),(28 269.61188),(29 274.424),(30 275.15698),(31 276.68005),(32 277.57703),(33 279.84155),(34 284.02557),(35 284.8691),(36 287.83795),(37 290.92062),(38 291.82043),(39 296.74075),(40 296.69174),(41 298.3131),(42 299.74753),(43 300.2111),(44 302.0549),(45 302.9671),(46 304.60938),(47 307.1235),(48 305.99133),(49 304.55853),(50 303.84976),(51 302.51556),(52 301.30624),(53 300.9223),(54 304.57483),(55 307.55878),(56 310.6554),(57 309.5868),(58 311.977),(59 308.38046),(60 308.85226),(61 311.2736),(62 315.20343),(63 316.33945),(64 317.51315),(65 319.57373),(66 322.23874),(67 324.98743),(68 325.59644),(69 327.75458),(70 327.3878),(71 329.20636),(72 334.70038),(73 335.26126),(74 339.62613),(75 342.11554),(76 341.9548),(77 344.20972),(78 344.9316),(79 345.7125),
(1 128.80359),(2 163.1551),(3 193.13182),(4 206.2618),(5 217.96832),(6 226.32033),(7 233.70389),(8 239.84119),(9 244.70837),(10 244.70831),(11 244.94093),(12 248.62267),(13 251.78114),(14 254.17581),(15 257.5501),(16 256.8365),(17 260.26187),(18 260.8249),(19 259.88947),(20 263.94293),(21 262.65402),(22 263.5531),(23 263.4472),(24 265.5913),(25 265.86304),(26 268.72012),(27 268.85403),(28 272.10455),(29 274.98657),(30 275.64334),(31 278.20758),(32 279.2962),(33 278.4933),(34 279.7425),(35 281.06552),(36 281.56168),(37 282.5412),(38 285.6828),(39 289.64655),(40 286.81793),(41 287.0468),(42 288.41412),(43 292.12585),(44 294.0204),(45 295.96863),(46 296.34097),(47 297.75278),(48 298.8915),(49 297.84555),(50 297.08862),(51 292.6026),(52 292.5506),(53 292.74518),(54 293.13943),(55 296.10492),(56 297.19327),(57 299.51407),(58 299.65308),(59 295.6235),(60 294.73325),(61 299.09515),(62 303.66223),(63 310.55817),(64 310.0631),(65 310.02005),(66 313.06805),(67 315.82047),(68 318.4806),(69 319.21567),(70 318.17023),(71 318.77655),(72 323.5689),(73 324.8466),(74 324.9075),(75 328.33017),(76 329.63815),(77 328.69363),(78 333.81342),(79 334.1633),
(1 123.19295),(2 158.39488),(3 187.72025),(4 198.33867),(5 210.39864),(6 219.76393),(7 227.3294),(8 235.13266),(9 238.76863),(10 241.65675),(11 241.41548),(12 243.19118),(13 246.6788),(14 249.42262),(15 251.39406),(16 250.13496),(17 252.52234),(18 255.09908),(19 255.45412),(20 255.1255),(21 256.09518),(22 257.03577),(23 257.91196),(24 259.59607),(25 256.66992),(26 259.46448),(27 258.99646),(28 261.92932),(29 262.4882),(30 264.7629),(31 265.28314),(32 267.98),(33 268.21066),(34 270.70517),(35 270.9124),(36 271.09393),(37 274.3316),(38 275.33246),(39 277.66782),(40 276.27075),(41 276.53555),(42 278.5354),(43 282.4393),(44 281.14316),(45 279.88345),(46 280.8736),(47 282.6251),(48 283.44855),(49 285.8788),(50 284.0461),(51 284.037),(52 284.53717),(53 286.7054),(54 287.5022),(55 290.5234),(56 292.16714),(57 293.2042),(58 292.5889),(59 288.6947),(60 288.0305),(61 290.0836),(62 291.53677),(63 297.7745),(64 298.82095),(65 301.50745),(66 302.91367),(67 304.0374),(68 306.28012),(69 309.32446),(70 310.1959),(71 311.60947),(72 316.85944),(73 318.1734),(74 321.39142),(75 324.78284),(76 322.7104),(77 323.6316),(78 324.7727),(79 327.5815),
(1 124.20898),(2 157.78433),(3 186.45273),(4 198.76831),(5 210.4356),(6 219.79897),(7 226.78307),(8 232.97867),(9 236.04948),(10 239.33011),(11 239.97731),(12 242.78644),(13 246.46733),(14 248.07642),(15 249.95308),(16 250.75342),(17 251.20137),(18 253.99985),(19 253.56651),(20 256.58698),(21 256.51514),(22 259.3693),(23 257.61676),(24 259.72412),(25 258.33896),(26 258.80255),(27 257.59445),(28 260.49994),(29 259.9655),(30 263.34766),(31 265.00107),(32 267.64835),(33 270.11447),(34 271.50507),(35 273.662),(36 270.79462),(37 272.7838),(38 275.2878),(39 277.0304),(40 277.3823),(41 275.79178),(42 278.08304),(43 279.2638),(44 281.26077),(45 280.25037),(46 282.51358),(47 286.45215),(48 286.30157),(49 287.894),(50 285.67792),(51 286.46106),(52 288.69757),(53 291.45654),(54 290.863),(55 294.16345),(56 294.41302),(57 294.94684),(58 296.00824),(59 293.79385),(60 293.6703),(61 298.99973),(62 300.1365),(63 302.7955),(64 305.92276),(65 305.3887),(66 306.48788),(67 310.0436),(68 309.072),(69 310.70422),(70 311.4692),(71 311.84082),(72 316.1142),(73 316.60892),(74 320.60175),(75 322.14563),(76 324.12238),(77 325.60593),(78 329.18506),(79 329.98483),
(1 121.66894),(2 152.89038),(3 180.00272),(4 191.01538),(5 201.7523),(6 212.06506),(7 218.07462),(8 226.34856),(9 230.97504),(10 232.46382),(11 232.1692),(12 235.52353),(13 237.83109),(14 240.95601),(15 243.29433),(16 242.0098),(17 245.15356),(18 247.4605),(19 246.98193),(20 252.55196),(21 251.43668),(22 253.16388),(23 252.72144),(24 254.34378),(25 254.5634),(26 256.85278),(27 257.55978),(28 259.26373),(29 258.78247),(30 260.84766),(31 260.361),(32 262.45346),(33 264.38428),(34 266.0567),(35 268.17737),(36 264.9375),(37 267.23746),(38 266.39536),(39 269.4131),(40 269.88568),(41 268.61896),(42 272.11948),(43 272.38516),(44 274.82303),(45 276.6988),(46 280.46506),(47 279.40768),(48 281.2446),(49 280.4766),(50 277.97937),(51 276.70245),(52 276.334),(53 277.5189),(54 277.95438),(55 280.74896),(56 279.3335),(57 281.37408),(58 281.54144),(59 280.82712),(60 281.72034),(61 284.67615),(62 288.455),(63 295.04565),(64 296.28336),(65 298.07886),(66 299.83484),(67 303.36963),(68 304.22278),(69 305.52698),(70 304.8371),(71 304.4908),(72 310.04666),(73 312.7237),(74 314.46964),(75 318.55075),(76 321.11),(77 320.18002),(78 323.21967),(79 324.80716),
(1 119.743576),(2 152.31317),(3 182.20374),(4 192.31035),(5 202.89824),(6 211.00497),(7 219.34946),(8 224.55002),(9 228.0902),(10 228.84203),(11 230.23343),(12 233.35599),(13 236.951),(14 239.86432),(15 241.24457),(16 240.3154),(17 240.19734),(18 240.76918),(19 240.08815),(20 244.35323),(21 245.56776),(22 248.7598),(23 248.16151),(24 250.11116),(25 248.85214),(26 249.13344),(27 252.96806),(28 255.50403),(29 255.77354),(30 257.97073),(31 258.444),(32 259.40472),(33 261.1454),(34 263.4886),(35 263.27185),(36 262.78433),(37 265.9269),(38 264.142),(39 266.15607),(40 266.50943),(41 267.00757),(42 268.27515),(43 269.23007),(44 270.07437),(45 271.29767),(46 274.02396),(47 274.117),(48 274.6193),(49 272.23688),(50 270.74738),(51 269.4492),(52 271.45816),(53 271.28748),(54 272.71405),(55 274.30945),(56 273.40778),(57 275.6397),(58 275.032),(59 273.01474),(60 273.52042),(61 277.13638),(62 278.34363),(63 280.28116),(64 280.77878),(65 281.90997),(66 284.84564),(67 287.34064),(68 288.74402),(69 289.86844),(70 288.61923),(71 293.77097),(72 295.70853),(73 299.54886),(74 299.7008),(75 302.7156),(76 304.39297),(77 307.30374),(78 308.41916),(79 309.44833),
(1 119.69817),(2 151.16286),(3 176.8117),(4 187.99112),(5 199.57132),(6 208.79),(7 217.55923),(8 223.5855),(9 228.90149),(10 229.57927),(11 229.51186),(12 234.90675),(13 235.05548),(14 238.07158),(15 241.6771),(16 242.29904),(17 242.08398),(18 246.16301),(19 245.04453),(20 249.06787),(21 249.68698),(22 248.69707),(23 248.75058),(24 249.26825),(25 249.77156),(26 250.88348),(27 252.35153),(28 253.28185),(29 253.29567),(30 253.14082),(31 255.75916),(32 255.77052),(33 257.10095),(34 257.04446),(35 257.99765),(36 256.7179),(37 258.68155),(38 259.69354),(39 260.71088),(40 260.24783),(41 259.7063),(42 261.7709),(43 262.59482),(44 264.59518),(45 266.88345),(46 268.85144),(47 272.29004),(48 271.76517),(49 271.7007),(50 271.29092),(51 269.64905),(52 270.43497),(53 269.61255),(54 271.941),(55 274.37637),(56 274.326),(57 274.43265),(58 277.1154),(59 272.3721),(60 274.60373),(61 278.31055),(62 280.55627),(63 285.41583),(64 286.11102),(65 287.95267),(66 288.66016),(67 289.72333),(68 290.48724),(69 293.50784),(70 292.40747),(71 294.13724),(72 295.32776),(73 297.3825),(74 299.43423),(75 302.6343),(76 302.87936),(77 305.01434),(78 307.4619),(79 306.08743),
(1 116.469574),(2 146.95882),(3 175.00781),(4 186.798),(5 197.4645),(6 204.45062),(7 212.04932),(8 219.65659),(9 222.1069),(10 224.46742),(11 225.61139),(12 228.65538),(13 232.13866),(14 233.72328),(15 235.71957),(16 237.11378),(17 236.28491),(18 238.84709),(19 239.07433),(20 242.77817),(21 245.54631),(22 245.18588),(23 245.17386),(24 247.13484),(25 249.65353),(26 251.86934),(27 253.85046),(28 254.7737),(29 256.3389),(30 254.88976),(31 255.2035),(32 256.46152),(33 259.70905),(34 261.37512),(35 261.18066),(36 260.14032),(37 263.31537),(38 265.56464),(39 264.44495),(40 263.05856),(41 261.12222),(42 264.03738),(43 265.21057),(44 267.67242),(45 269.3145),(46 270.08847),(47 270.81006),(48 272.62408),(49 270.96667),(50 270.7124),(51 270.30692),(52 269.52356),(53 269.6016),(54 270.53708),(55 273.08994),(56 274.4849),(57 274.68546),(58 275.96445),(59 273.7815),(60 273.6338),(61 278.3827),(62 281.45447),(63 283.28204),(64 282.9509),(65 283.09445),(66 283.02072),(67 284.9722),(68 286.62546),(69 287.55862),(70 287.3136),(71 288.5172),(72 289.93646),(73 291.72754),(74 291.17975),(75 293.13306),(76 296.2187),(77 298.24042),(78 300.86597),(79 303.05994),
(1 117.71887),(2 148.82408),(3 176.623),(4 187.44168),(5 198.34776),(6 205.27089),(7 212.1325),(8 218.44617),(9 222.87),(10 225.85596),(11 227.11185),(12 228.82733),(13 230.13684),(14 234.32875),(15 238.43611),(16 239.77484),(17 239.53873),(18 241.1405),(19 240.35767),(20 241.52531),(21 242.18544),(22 240.71132),(23 240.61024),(24 241.94215),(25 245.17354),(26 246.66396),(27 249.20892),(28 250.50354),(29 252.44136),(30 252.92294),(31 254.00378),(32 254.3339),(33 255.50215),(34 257.3396),(35 258.18784),(36 256.65707),(37 257.45016),(38 258.44388),(39 261.15775),(40 258.97192),(41 259.42496),(42 258.7192),(43 260.46692),(44 265.11282),(45 265.7114),(46 266.41525),(47 268.82712),(48 269.60104),(49 270.2511),(50 269.89423),(51 268.45892),(52 270.7195),(53 270.95068),(54 271.7212),(55 275.32953),(56 275.05704),(57 276.673),(58 276.56607),(59 274.19315),(60 272.2135),(61 278.0883),(62 280.01544),(63 284.63434),(64 285.83344),(65 287.58002),(66 286.17603),(67 288.1039),(68 288.9832),(69 289.35614),(70 289.79242),(71 292.9616),(72 297.93448),(73 300.27026),(74 305.56982),(75 306.00858),(76 306.55875),(77 310.90863),(78 312.44543),(79 313.5992),
(1 115.36377),(2 146.54323),(3 173.50734),(4 185.12778),(5 195.1036),(6 203.61942),(7 210.09003),(8 218.21272),(9 221.58878),(10 224.5852),(11 226.77719),(12 229.41135),(13 231.21036),(14 233.34715),(15 235.86427),(16 236.49538),(17 237.63347),(18 239.29424),(19 239.6093),(20 239.81189),(21 240.74545),(22 240.15634),(23 241.81383),(24 243.21437),(25 244.35202),(26 245.02222),(27 247.87485),(28 247.96802),(29 249.9514),(30 251.37115),(31 252.73341),(32 252.64911),(33 255.28427),(34 256.94507),(35 256.8859),(36 254.98883),(37 257.1498),(38 257.75146),(39 261.02692),(40 260.04605),(41 258.1384),(42 258.379),(43 259.9161),(44 258.98862),(45 261.6608),(46 261.93704),(47 262.90262),(48 265.1188),(49 265.88135),(50 263.71838),(51 261.75894),(52 261.24796),(53 261.7587),(54 264.02213),(55 265.58832),(56 268.505),(57 268.4022),(58 269.03342),(59 266.47214),(60 266.65784),(61 268.9968),(62 270.98303),(63 273.40732),(64 275.95407),(65 279.72992),(66 279.85638),(67 281.96072),(68 283.3027),(69 283.51038),(70 283.40173),(71 286.49036),(72 290.5581),(73 293.65186),(74 295.99167),(75 298.05402),(76 298.12317),(77 298.67993),(78 300.9206),(79 300.96442),
(1 114.60352),(2 144.51869),(3 169.22142),(4 180.53682),(5 189.66403),(6 196.55348),(7 203.19868),(8 210.13272),(9 211.74277),(10 212.9806),(11 214.1616),(12 215.49426),(13 216.94148),(14 219.73158),(15 223.26237),(16 224.48746),(17 225.75633),(18 225.92767),(19 227.59476),(20 230.13834),(21 230.79355),(22 232.26361),(23 231.93509),(24 233.15814),(25 233.35121),(26 237.53856),(27 237.89383),(28 238.62744),(29 239.78737),(30 241.42334),(31 242.58002),(32 244.15869),(33 247.17436),(34 245.40334),(35 248.93874),(36 249.55127),(37 251.31816),(38 254.12558),(39 256.40192),(40 256.8405),(41 258.04166),(42 257.58087),(43 258.18994),(44 259.2839),(45 259.74512),(46 260.80438),(47 263.00348),(48 263.25116),(49 264.06104),(50 263.78995),(51 260.9136),(52 257.03784),(53 256.73978),(54 257.2733),(55 259.95718),(56 258.8238),(57 260.86197),(58 261.13275),(59 260.92374),(60 257.95322),(61 262.8246),(62 265.6293),(63 268.9873),(64 269.15323),(65 273.50415),(66 275.10095),(67 276.43082),(68 275.78848),(69 277.9248),(70 282.74255),(71 286.9417),(72 288.7512),(73 290.2461),(74 294.6067),(75 296.75723),(76 298.15527),(77 299.22903),(78 300.85068),(79 299.60727),
(1 112.76387),(2 144.0383),(3 170.2239),(4 181.18259),(5 191.7459),(6 199.15338),(7 205.51791),(8 209.82526),(9 213.21008),(10 216.03108),(11 216.34296),(12 221.22202),(13 220.29396),(14 222.75871),(15 224.54948),(16 226.66992),(17 226.29271),(18 225.91351),(19 228.06537),(20 230.72343),(21 231.50784),(22 232.18985),(23 231.90117),(24 232.67424),(25 234.78249),(26 237.52246),(27 238.88995),(28 239.89917),(29 240.55171),(30 243.63115),(31 244.44217),(32 245.4835),(33 246.60063),(34 247.42223),(35 247.95425),(36 247.77997),(37 246.53485),(38 247.13272),(39 249.33049),(40 248.42647),(41 249.49823),(42 252.04095),(43 253.23645),(44 257.18027),(45 260.96622),(46 260.83426),(47 262.66382),(48 262.0645),(49 261.20218),(50 260.3288),(51 259.741),(52 257.83475),(53 257.47415),(54 259.04926),(55 257.91278),(56 260.6997),(57 263.9606),(58 264.5022),(59 261.60468),(60 263.638),(61 267.32504),(62 271.3742),(63 272.70346),(64 272.30276),(65 274.37628),(66 275.2099),(67 277.1181),(68 277.3624),(69 279.9386),(70 281.31787),(71 283.5762),(72 289.27924),(73 290.7282),(74 293.46576),(75 292.4643),(76 297.04166),(77 299.4887),(78 301.4982),(79 301.28302),
(1 111.27087),(2 141.08171),(3 165.41891),(4 174.97377),(5 183.7529),(6 190.81049),(7 199.3568),(8 205.6023),(9 208.6239),(10 210.38141),(11 211.49112),(12 213.66835),(13 217.03534),(14 218.76709),(15 220.09338),(16 223.95798),(17 222.36105),(18 224.43642),(19 224.75673),(20 226.97592),(21 228.72769),(22 228.69176),(23 229.80128),(24 230.20784),(25 229.89471),(26 231.36783),(27 233.32793),(28 234.9577),(29 236.87103),(30 236.40717),(31 239.03526),(32 238.93642),(33 242.0564),(34 241.54738),(35 241.64117),(36 240.50189),(37 240.2169),(38 242.61932),(39 246.3448),(40 246.5898),(41 244.72794),(42 246.51073),(43 247.66786),(44 249.4738),(45 252.1472),(46 253.06793),(47 255.85268),(48 254.13708),(49 253.95961),(50 254.38634),(51 254.00797),(52 253.61969),(53 254.74385),(54 256.35648),(55 259.19806),(56 260.60028),(57 262.64615),(58 263.6686),(59 261.14258),(60 259.57242),(61 261.83194),(62 263.6307),(63 268.86862),(64 271.16617),(65 273.9086),(66 274.14813),(67 277.90753),(68 276.64194),(69 277.4988),(70 279.26785),(71 282.6654),(72 285.10703),(73 286.7363),(74 286.7653),(75 287.4892),(76 291.18323),(77 292.65454),(78 293.24716),(79 292.7261),
(1 110.218605),(2 139.24977),(3 165.77869),(4 176.19023),(5 184.81187),(6 193.67433),(7 199.70953),(8 206.59708),(9 210.05972),(10 211.38806),(11 214.11356),(12 218.31033),(13 221.13931),(14 222.87097),(15 225.2207),(16 227.31516),(17 225.52258),(18 226.81497),(19 228.02792),(20 227.95996),(21 231.08916),(22 228.94678),(23 230.5607),(24 232.00845),(25 232.18904),(26 235.35637),(27 237.43985),(28 240.67422),(29 240.8802),(30 242.0738),(31 243.95471),(32 243.21863),(33 242.79883),(34 244.18095),(35 245.64006),(36 244.73384),(37 245.69925),(38 247.00249),(39 250.75691),(40 251.39804),(41 250.12119),(42 252.70407),(43 251.58484),(44 250.74783),(45 250.81978),(46 252.59009),(47 251.80661),(48 252.30042),(49 251.15999),(50 252.04305),(51 251.42647),(52 250.3848),(53 248.6866),(54 251.3311),(55 253.80803),(56 256.13806),(57 258.76672),(58 258.19302),(59 257.36783),(60 256.33356),(61 259.5677),(62 262.0027),(63 264.49152),(64 265.36545),(65 268.9464),(66 270.15762),(67 273.49695),(68 274.88397),(69 276.72516),(70 280.9724),(71 282.7984),(72 284.96417),(73 288.3815),(74 289.15497),(75 290.84454),(76 292.16153),(77 293.41425),(78 295.45248),(79 295.77554),
(1 110.622375),(2 138.33403),(3 164.60193),(4 175.78027),(5 185.36978),(6 194.73357),(7 199.86237),(8 207.04057),(9 206.75313),(10 209.06888),(11 208.69643),(12 211.6737),(13 213.0708),(14 214.66849),(15 219.62042),(16 221.01884),(17 219.80424),(18 219.204),(19 220.07579),(20 221.3878),(21 222.1094),(22 223.0197),(23 223.90892),(24 222.42789),(25 225.62628),(26 227.48438),(27 227.85228),(28 229.57004),(29 228.68858),(30 230.02745),(31 233.22032),(32 232.61955),(33 235.18565),(34 237.80058),(35 238.67339),(36 240.77287),(37 241.70146),(38 241.6992),(39 243.36542),(40 244.5947),(41 244.07005),(42 245.33163),(43 244.68863),(44 244.5252),(45 244.1158),(46 246.30309),(47 244.7385),(48 244.63205),(49 244.08292),(50 242.69095),(51 243.33778),(52 241.54962),(53 240.41757),(54 244.70726),(55 249.20007),(56 250.25226),(57 252.22282),(58 251.62071),(59 250.53905),(60 251.2695),(61 256.16168),(62 258.19836),(63 261.77365),(64 262.58014),(65 264.21722),(66 264.6822),(67 268.63852),(68 266.46066),(69 267.60443),(70 268.00085),(71 269.90723),(72 273.89316),(73 275.1922),(74 276.68784),(75 279.75894),(76 276.99933),(77 279.32315),(78 283.93768),(79 286.3293),
(1 107.781845),(2 135.17084),(3 158.61337),(4 169.04204),(5 178.79674),(6 186.53621),(7 191.72261),(8 199.88878),(9 202.48872),(10 205.50592),(11 205.72209),(12 210.09286),(13 211.63803),(14 213.58855),(15 215.49513),(16 218.60141),(17 217.63011),(18 219.32808),(19 219.58723),(20 221.54378),(21 223.68015),(22 223.76028),(23 223.50035),(24 225.50558),(25 228.0335),(26 228.39851),(27 230.20715),(28 229.88432),(29 230.97218),(30 233.24838),(31 234.27338),(32 233.28464),(33 232.41782),(34 234.83347),(35 234.42763),(36 235.42299),(37 235.83257),(38 236.31386),(39 238.36577),(40 238.29375),(41 236.10225),(42 235.98412),(43 235.0681),(44 239.601),(45 240.82623),(46 242.50732),(47 244.43857),(48 244.67354),(49 246.74509),(50 245.43674),(51 244.55537),(52 243.05931),(53 241.2752),(54 242.54996),(55 247.3366),(56 248.79968),(57 251.05453),(58 248.63953),(59 248.69234),(60 247.58972),(61 251.10286),(62 253.81589),(63 258.46323),(64 259.35223),(65 262.67398),(66 262.6487),(67 263.5972),(68 264.53256),(69 266.60168),(70 267.53217),(71 268.53873),(72 270.37646),(73 271.27936),(74 273.8322),(75 275.3894),(76 277.08566),(77 278.5728),(78 278.3773),(79 276.8715),
(1 109.60782),(2 137.61597),(3 162.18402),(4 173.56612),(5 181.21928),(6 188.7617),(7 191.70544),(8 198.36717),(9 200.64592),(10 203.49928),(11 202.82751),(12 205.42676),(13 207.20674),(14 209.75009),(15 210.79745),(16 212.9259),(17 214.25854),(18 215.15439),(19 215.13013),(20 215.55699),(21 216.89473),(22 217.34023),(23 220.89465),(24 220.4016),(25 221.59239),(26 222.76231),(27 224.73425),(28 224.67769),(29 226.20706),(30 225.71614),(31 227.11609),(32 227.75494),(33 231.21242),(34 234.86937),(35 233.78958),(36 235.23445),(37 238.33658),(38 238.23325),(39 241.33293),(40 239.68394),(41 239.50493),(42 240.73213),(43 241.46402),(44 243.1342),(45 244.54846),(46 245.87471),(47 247.63756),(48 248.51039),(49 247.31473),(50 249.81847),(51 247.36542),(52 246.50333),(53 247.33214),(54 248.72699),(55 250.23952),(56 254.08289),(57 254.92984),(58 254.14241),(59 253.4921),(60 253.63672),(61 255.69264),(62 256.8828),(63 259.01584),(64 260.15244),(65 262.30048),(66 262.84888),(67 265.77695),(68 266.93692),(69 269.3104),(70 270.15527),(71 269.1474),(72 272.85),(73 272.68884),(74 275.039),(75 275.01685),(76 276.48923),(77 276.77673),(78 279.44012),(79 280.08908),
(1 106.50748),(2 133.80185),(3 157.87428),(4 169.2566),(5 178.64891),(6 186.98969),(7 194.1601),(8 199.2869),(9 201.11417),(10 203.01588),(11 204.55202),(12 207.46875),(13 208.26205),(14 210.65213),(15 212.96928),(16 212.65065),(17 210.95326),(18 210.74475),(19 212.82202),(20 213.23717),(21 214.17523),(22 214.19307),(23 218.25032),(24 217.92944),(25 219.48492),(26 220.91473),(27 222.58888),(28 223.86436),(29 226.35995),(30 227.74149),(31 228.27846),(32 229.45079),(33 231.42944),(34 232.7077),(35 233.91286),(36 234.11125),(37 234.8519),(38 237.30057),(39 238.7709),(40 238.77301),(41 238.41086),(42 240.08252),(43 241.12401),(44 242.01823),(45 243.15102),(46 244.06395),(47 245.05621),(48 244.6813),(49 243.80351),(50 242.09148),(51 242.1865),(52 240.69681),(53 241.82166),(54 242.7745),(55 244.40732),(56 246.3991),(57 247.95242),(58 247.42279),(59 246.99486),(60 247.4791),(61 250.6457),(62 253.09338),(63 257.07736),(64 258.0894),(65 261.19467),(66 262.9335),(67 265.95755),(68 268.53152),(69 269.28775),(70 269.52536),(71 267.86487),(72 271.78854),(73 273.42053),(74 276.95514),(75 277.86472),(76 279.29037),(77 278.86597),(78 279.8788),(79 280.56445),
