1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 50.937355),(2 57.829323),(3 60.680016),(4 63.592644),(5 65.55062),(6 65.79909),(7 67.60915),(8 68.56211),(9 68.93796),(10 69.448494),(11 70.40764),(12 70.824684),(13 70.84649),(14 71.452866),(15 72.20065),(16 72.24466),(17 71.7197),(18 71.92219),(19 71.667496),(20 71.535065),(21 71.7249),(22 72.22469),(23 72.708725),(24 73.11804),(25 73.99282),(26 73.74409),(27 72.87706),(28 73.145744),(29 73.99736),(30 73.89218),(31 74.21251),(32 74.47585),(33 74.20415),(34 73.967255),(35 73.79999),(36 73.338196),(37 73.547806),(38 74.253136),(39 73.62739),(40 73.63189),(41 73.81073),(42 73.915985),(43 72.93206),(44 73.28732),(45 72.6785),(46 73.477135),(47 73.8055),(48 74.11329),(49 74.24837),(50 74.4044),(51 73.748665),(52 73.7129),(53 73.88259),(54 73.18091),(55 74.196625),(56 74.90783),(57 73.895706),(58 73.80365),(59 72.979675),(60 74.85279),(61 74.58793),(62 74.40425),(63 74.485054),(64 74.75765),(65 74.55165),(66 74.98322),(67 75.105446),(68 75.40474),(69 74.830154),(70 75.735),(71 75.42131),(72 76.54287),(73 76.04798),(74 75.66571),(75 76.16516),(76 76.27297),(77 76.00822),(78 75.88638),(79 75.60762),
(1 50.344727),(2 56.841537),(3 59.70929),(4 62.888588),(5 64.38773),(6 65.448746),(7 67.17247),(8 68.013885),(9 67.52273),(10 68.54715),(11 69.42774),(12 70.58725),(13 70.926636),(14 70.50198),(15 70.884415),(16 69.82665),(17 71.027405),(18 70.61681),(19 70.32859),(20 70.08789),(21 69.82438),(22 69.3398),(23 69.44436),(24 70.44405),(25 70.273735),(26 70.47841),(27 70.925186),(28 71.2742),(29 71.66271),(30 71.151665),(31 71.78596),(32 71.03037),(33 71.16037),(34 71.00711),(35 71.10753),(36 71.30441),(37 71.26334),(38 72.00366),(39 72.21007),(40 72.38639),(41 71.44762),(42 72.005135),(43 70.66901),(44 70.773285),(45 70.79475),(46 70.640686),(47 71.55551),(48 71.12034),(49 70.61366),(50 70.958305),(51 70.8946),(52 70.752655),(53 70.58441),(54 71.11451),(55 71.30391),(56 71.88033),(57 71.67895),(58 72.27707),(59 71.72839),(60 72.43675),(61 71.75578),(62 72.291534),(63 71.92929),(64 71.726006),(65 72.9085),(66 72.46532),(67 71.81358),(68 72.42201),(69 72.491005),(70 73.021904),(71 73.64406),(72 73.44402),(73 73.395935),(74 73.629486),(75 73.56364),(76 73.471115),(77 74.02425),(78 73.693665),(79 73.19919),
(1 50.355747),(2 55.827908),(3 59.241196),(4 61.55303),(5 62.744503),(6 64.725464),(7 66.09181),(8 67.38739),(9 68.166565),(10 68.4642),(11 69.18927),(12 70.20586),(13 70.73645),(14 70.96837),(15 68.99448),(16 69.94693),(17 69.72121),(18 69.835754),(19 70.811295),(20 70.26682),(21 70.1988),(22 70.074646),(23 69.10166),(24 70.40146),(25 71.281105),(26 71.78646),(27 71.58),(28 71.50794),(29 71.629456),(30 71.366516),(31 72.162865),(32 72.392944),(33 72.49895),(34 72.200325),(35 73.16504),(36 72.87034),(37 73.24341),(38 73.71532),(39 73.378006),(40 73.172066),(41 72.47442),(42 72.59646),(43 72.23696),(44 72.238045),(45 71.94709),(46 71.90738),(47 71.57973),(48 71.03436),(49 71.12275),(50 71.53107),(51 72.05171),(52 71.65312),(53 71.32807),(54 72.048035),(55 72.46455),(56 72.25202),(57 72.39655),(58 72.237495),(59 71.868324),(60 72.07008),(61 72.705246),(62 72.62214),(63 72.95678),(64 73.17028),(65 73.33066),(66 74.604454),(67 74.354256),(68 75.33595),(69 75.93065),(70 75.748604),(71 75.82332),(72 76.45188),(73 75.64685),(74 76.52771),(75 76.4576),(76 75.036934),(77 75.10685),(78 75.151215),(79 74.67844),
(1 49.098557),(2 56.230114),(3 58.741966),(4 61.0709),(5 62.296913),(6 63.50148),(7 64.51734),(8 65.821976),(9 66.0279),(10 67.21277),(11 68.134705),(12 68.5166),(13 68.78762),(14 69.516495),(15 68.47569),(16 68.82538),(17 69.95526),(18 69.77168),(19 69.22928),(20 69.29656),(21 69.23134),(22 69.08993),(23 68.002),(24 69.41027),(25 69.34445),(26 69.85893),(27 69.77033),(28 69.60839),(29 70.51068),(30 69.30383),(31 70.08688),(32 69.9381),(33 69.92696),(34 70.77677),(35 70.72164),(36 69.94582),(37 69.63361),(38 69.50285),(39 68.505394),(40 69.63446),(41 68.73201),(42 69.02363),(43 69.23708),(44 69.47975),(45 69.28145),(46 69.553024),(47 69.55729),(48 69.65939),(49 70.40985),(50 70.378),(51 70.21748),(52 70.42543),(53 69.826775),(54 70.4265),(55 69.82065),(56 70.47168),(57 70.57756),(58 70.07493),(59 70.00471),(60 70.255),(61 70.54529),(62 70.70838),(63 70.92649),(64 71.48327),(65 72.15813),(66 72.37124),(67 71.764015),(68 73.07902),(69 72.814125),(70 73.299644),(71 73.006996),(72 72.92663),(73 72.12489),(74 73.19109),(75 73.08727),(76 72.76601),(77 72.70703),(78 72.49651),(79 72.141495),
(1 49.35102),(2 55.04585),(3 58.57957),(4 60.99455),(5 62.214043),(6 63.629356),(7 65.28253),(8 66.104126),(9 65.72432),(10 66.14248),(11 66.59708),(12 67.9783),(13 68.69021),(14 68.70174),(15 68.906395),(16 69.03803),(17 68.94807),(18 68.64039),(19 69.180214),(20 70.04015),(21 70.27143),(22 68.944244),(23 68.32984),(24 68.64897),(25 68.886635),(26 69.55613),(27 68.967255),(28 69.48838),(29 69.467255),(30 69.19385),(31 70.15815),(32 70.17567),(33 69.54775),(34 68.334694),(35 69.1864),(36 68.774155),(37 69.139626),(38 69.68158),(39 70.13751),(40 69.68382),(41 69.57653),(42 69.52192),(43 69.8672),(44 69.582344),(45 68.94445),(46 69.57454),(47 70.33448),(48 69.12349),(49 70.30002),(50 69.111),(51 69.442085),(52 70.00232),(53 70.29401),(54 70.23947),(55 70.60128),(56 70.992256),(57 70.46401),(58 69.95142),(59 70.284615),(60 69.75777),(61 70.70396),(62 70.33672),(63 70.47846),(64 71.21718),(65 71.30929),(66 71.968185),(67 71.17238),(68 72.163826),(69 72.83442),(70 73.16713),(71 73.167274),(72 73.29748),(73 74.20025),(74 74.30575),(75 73.99929),(76 73.3946),(77 72.79736),(78 72.249954),(79 72.70173),
(1 47.85382),(2 53.948437),(3 56.567097),(4 59.47633),(5 61.74716),(6 61.598537),(7 62.89695),(8 63.658966),(9 63.930634),(10 64.46254),(11 65.70313),(12 66.62571),(13 66.379005),(14 67.24085),(15 67.197586),(16 67.24491),(17 67.93222),(18 68.54311),(19 68.59613),(20 68.62272),(21 68.88469),(22 68.930626),(23 67.65555),(24 68.28453),(25 69.1103),(26 69.29661),(27 69.41001),(28 69.669754),(29 69.58671),(30 69.30894),(31 70.59353),(32 70.3264),(33 70.74299),(34 70.73082),(35 69.41692),(36 68.54838),(37 69.65639),(38 68.99297),(39 69.0504),(40 68.75403),(41 69.611084),(42 69.13126),(43 69.37913),(44 69.74328),(45 70.43162),(46 69.1606),(47 69.323364),(48 69.87666),(49 70.32078),(50 70.46943),(51 70.356575),(52 70.39788),(53 69.34583),(54 69.67675),(55 69.62939),(56 70.11069),(57 70.16463),(58 69.032524),(59 69.92948),(60 69.02582),(61 69.85068),(62 68.978905),(63 69.61972),(64 70.121994),(65 70.30761),(66 70.40331),(67 70.98615),(68 70.36906),(69 71.5075),(70 71.691895),(71 70.875946),(72 71.482216),(73 70.68636),(74 71.41056),(75 70.642944),(76 70.42177),(77 70.924194),(78 70.11604),(79 69.26061),
(1 48.25183),(2 53.96817),(3 57.9008),(4 60.466423),(5 61.685513),(6 62.55118),(7 63.6753),(8 64.07549),(9 63.882317),(10 65.004105),(11 66.248566),(12 66.338066),(13 66.862785),(14 68.17257),(15 67.29053),(16 67.30329),(17 67.45176),(18 68.98366),(19 68.84189),(20 68.74648),(21 67.78605),(22 68.179474),(23 67.17441),(24 68.75315),(25 69.04892),(26 68.7954),(27 67.15628),(28 68.39496),(29 68.14458),(30 67.98016),(31 68.11653),(32 68.018234),(33 67.64279),(34 68.59085),(35 68.68413),(36 68.40199),(37 69.0804),(38 69.97366),(39 68.975006),(40 68.76774),(41 68.477165),(42 67.94891),(43 68.228325),(44 67.96878),(45 68.50532),(46 68.148315),(47 68.05669),(48 67.52222),(49 68.54546),(50 68.00369),(51 68.05529),(52 68.216194),(53 68.64957),(54 69.410904),(55 68.34126),(56 69.01237),(57 68.7074),(58 68.514175),(59 68.461365),(60 69.11738),(61 70.01538),(62 69.39183),(63 69.3589),(64 70.10837),(65 70.55587),(66 71.01223),(67 71.12134),(68 71.51147),(69 71.89312),(70 71.74219),(71 72.57958),(72 71.258766),(73 71.66976),(74 72.1574),(75 71.51929),(76 71.43931),(77 70.95166),(78 70.80265),(79 70.862305),
(1 47.362457),(2 53.854614),(3 56.669598),(4 59.51926),(5 60.889595),(6 62.458996),(7 63.269794),(8 63.227894),(9 64.566956),(10 64.90128),(11 65.981224),(12 66.43075),(13 66.48046),(14 66.534874),(15 66.80022),(16 66.84453),(17 66.82551),(18 67.2493),(19 67.276405),(20 68.11233),(21 67.24825),(22 66.964516),(23 66.517265),(24 67.87454),(25 68.03275),(26 68.61778),(27 68.58354),(28 67.68837),(29 67.77813),(30 68.232155),(31 67.92616),(32 67.58192),(33 67.52041),(34 67.33499),(35 68.38633),(36 68.79149),(37 69.68427),(38 69.21365),(39 69.040764),(40 68.18314),(41 68.723335),(42 68.27179),(43 67.43875),(44 68.036575),(45 68.38867),(46 67.28359),(47 68.080475),(48 68.090256),(49 69.39899),(50 70.03323),(51 69.44476),(52 68.64724),(53 69.2993),(54 70.326546),(55 69.74179),(56 69.64635),(57 69.497375),(58 69.78093),(59 69.59839),(60 69.25048),(61 69.14828),(62 68.60916),(63 68.68554),(64 69.513214),(65 70.07166),(66 70.11469),(67 70.44642),(68 71.06889),(69 71.30674),(70 72.11387),(71 72.59261),(72 73.14091),(73 72.48124),(74 73.26844),(75 72.02884),(76 71.6197),(77 72.16702),(78 72.088974),(79 71.98776),
(1 46.375504),(2 52.14683),(3 54.978374),(4 58.41357),(5 60.083336),(6 60.411163),(7 61.86737),(8 62.176094),(9 62.66473),(10 63.779606),(11 64.62966),(12 64.99036),(13 65.23615),(14 65.601814),(15 65.36457),(16 66.07639),(17 66.17653),(18 66.2481),(19 66.212654),(20 66.56467),(21 66.13705),(22 66.29496),(23 66.04667),(24 66.57855),(25 66.71981),(26 67.226295),(27 66.675964),(28 66.76525),(29 66.35229),(30 66.95558),(31 67.317894),(32 67.81036),(33 67.77188),(34 67.9111),(35 68.300224),(36 68.50137),(37 68.22168),(38 68.35635),(39 67.67152),(40 67.084435),(41 67.9526),(42 68.13938),(43 67.426765),(44 65.89934),(45 66.28355),(46 66.24276),(47 67.715706),(48 66.90069),(49 67.12958),(50 67.16478),(51 66.54049),(52 66.35343),(53 67.05938),(54 67.29484),(55 67.159966),(56 67.515755),(57 67.241936),(58 66.44292),(59 66.584946),(60 66.74966),(61 67.27834),(62 67.40223),(63 67.3688),(64 67.790085),(65 67.61394),(66 68.29401),(67 68.175064),(68 68.55975),(69 69.6245),(70 69.27038),(71 69.97424),(72 70.35312),(73 69.64923),(74 70.09351),(75 70.20881),(76 69.46491),(77 69.55787),(78 69.49039),(79 69.222374),
(1 46.129017),(2 52.139217),(3 55.233776),(4 58.6612),(5 59.74018),(6 60.199806),(7 61.30918),(8 62.22508),(9 62.173298),(10 62.939598),(11 63.64913),(12 63.99179),(13 64.30998),(14 65.08348),(15 64.84342),(16 64.923),(17 65.25196),(18 65.05209),(19 65.44782),(20 66.20186),(21 65.833496),(22 65.7582),(23 65.61912),(24 66.83421),(25 67.26006),(26 67.540794),(27 66.50406),(28 66.40973),(29 66.779755),(30 67.28656),(31 67.05942),(32 67.81473),(33 66.90221),(34 67.19609),(35 67.313225),(36 67.68941),(37 68.17181),(38 67.71566),(39 66.85059),(40 66.99485),(41 66.51381),(42 67.07168),(43 66.80843),(44 66.43831),(45 67.947235),(46 66.84484),(47 67.40912),(48 67.431656),(49 67.46816),(50 67.5816),(51 67.34723),(52 67.24904),(53 67.590744),(54 68.16744),(55 67.97462),(56 67.8916),(57 68.338394),(58 67.67886),(59 67.507774),(60 67.94803),(61 68.18084),(62 66.835075),(63 67.701),(64 69.206085),(65 68.84621),(66 68.66979),(67 68.95847),(68 69.85625),(69 70.37349),(70 70.629036),(71 70.58363),(72 71.423004),(73 70.93976),(74 71.0721),(75 70.36708),(76 69.15131),(77 68.76994),(78 69.315506),(79 69.20385),
(1 46.14566),(2 52.087482),(3 54.381966),(4 57.80453),(5 58.91488),(6 59.852936),(7 60.62217),(8 61.827866),(9 61.939484),(10 62.857754),(11 63.59774),(12 63.10458),(13 63.91434),(14 65.139305),(15 63.902306),(16 65.04299),(17 64.67492),(18 65.63758),(19 64.95873),(20 65.63214),(21 65.27828),(22 64.49419),(23 63.374454),(24 64.64431),(25 65.97969),(26 65.57553),(27 64.655174),(28 65.22829),(29 64.86213),(30 65.37788),(31 65.98516),(32 66.24131),(33 65.936005),(34 66.18026),(35 65.41368),(36 66.08754),(37 66.058914),(38 65.99827),(39 65.57082),(40 64.96062),(41 65.76899),(42 65.471756),(43 65.0267),(44 65.044716),(45 65.05673),(46 65.120964),(47 65.56174),(48 65.74678),(49 65.23214),(50 65.47323),(51 65.44804),(52 65.214066),(53 65.7698),(54 65.71079),(55 66.29554),(56 66.068016),(57 67.06626),(58 66.45881),(59 66.85472),(60 66.482155),(61 67.39942),(62 67.33698),(63 67.24119),(64 67.48002),(65 67.51682),(66 68.19991),(67 68.50288),(68 69.0675),(69 69.07911),(70 69.630005),(71 69.29303),(72 70.93152),(73 69.70611),(74 69.41395),(75 69.459724),(76 68.8706),(77 69.67773),(78 70.09469),(79 69.63466),
(1 45.192406),(2 51.345043),(3 53.52832),(4 56.740646),(5 57.59497),(6 58.93202),(7 60.092934),(8 60.44494),(9 61.41051),(10 62.777763),(11 63.700268),(12 63.8737),(13 64.2426),(14 64.753525),(15 63.86296),(16 63.72358),(17 65.61092),(18 65.04857),(19 64.264336),(20 64.797966),(21 64.56867),(22 64.24004),(23 64.074394),(24 64.30835),(25 65.28534),(26 64.85132),(27 65.11915),(28 65.93253),(29 65.94076),(30 66.27449),(31 66.449),(32 66.25014),(33 67.25843),(34 67.33639),(35 67.57816),(36 66.986206),(37 67.98037),(38 67.460785),(39 67.401024),(40 66.37369),(41 66.22937),(42 67.21095),(43 66.25501),(44 66.33465),(45 66.4212),(46 66.61155),(47 67.17265),(48 66.76212),(49 66.14824),(50 66.6589),(51 66.56962),(52 65.5956),(53 66.22616),(54 65.66434),(55 65.78172),(56 65.79457),(57 66.11047),(58 66.255035),(59 65.808075),(60 65.60423),(61 65.85715),(62 65.39876),(63 66.018684),(64 66.21388),(65 66.667244),(66 66.822014),(67 66.82663),(68 67.70406),(69 68.730736),(70 68.272675),(71 68.28372),(72 68.72514),(73 68.792595),(74 69.31478),(75 69.605606),(76 69.4786),(77 69.10392),(78 68.908646),(79 68.40471),
(1 45.057182),(2 51.37541),(3 53.740826),(4 57.120808),(5 58.910423),(6 59.90416),(7 60.358753),(8 61.81245),(9 61.96838),(10 62.25798),(11 62.290157),(12 62.51023),(13 63.10391),(14 63.28209),(15 63.501568),(16 63.442066),(17 64.63391),(18 64.04866),(19 63.840504),(20 63.81964),(21 64.4739),(22 64.694756),(23 63.98342),(24 64.32775),(25 65.65597),(26 64.74919),(27 64.91144),(28 64.71012),(29 64.95259),(30 64.983376),(31 64.78319),(32 64.70301),(33 64.91384),(34 64.17341),(35 64.68943),(36 64.338524),(37 64.76182),(38 64.48702),(39 64.801704),(40 64.73934),(41 64.201416),(42 64.411575),(43 63.84654),(44 63.677597),(45 64.03597),(46 64.60777),(47 65.21884),(48 64.76253),(49 65.48148),(50 64.837494),(51 64.39826),(52 64.82027),(53 64.74115),(54 64.793076),(55 65.0593),(56 65.812706),(57 65.3356),(58 65.43026),(59 65.20539),(60 65.81346),(61 65.881836),(62 65.357285),(63 65.607346),(64 66.24956),(65 66.13292),(66 66.42627),(67 66.277466),(68 66.73735),(69 67.19517),(70 67.63318),(71 67.4827),(72 68.220665),(73 67.69521),(74 67.522446),(75 68.11426),(76 67.26055),(77 67.669525),(78 66.97749),(79 66.9349),
(1 44.909843),(2 50.90112),(3 53.779156),(4 56.57745),(5 58.80704),(6 59.05071),(7 59.987797),(8 60.739544),(9 61.296585),(10 62.352318),(11 63.396557),(12 63.00381),(13 64.226265),(14 63.534595),(15 63.761627),(16 63.889523),(17 64.44808),(18 64.27504),(19 64.57628),(20 64.61363),(21 64.25746),(22 64.096214),(23 64.16975),(24 64.18133),(25 64.72654),(26 64.59177),(27 64.45345),(28 64.5417),(29 64.560265),(30 65.32998),(31 64.46594),(32 64.77677),(33 64.66103),(34 64.81424),(35 65.34799),(36 65.590294),(37 66.60122),(38 66.25354),(39 65.62112),(40 66.36719),(41 65.273834),(42 64.86039),(43 64.326706),(44 64.9484),(45 64.82263),(46 63.70094),(47 63.616344),(48 63.783127),(49 63.91896),(50 64.09437),(51 63.6417),(52 64.01992),(53 63.512848),(54 64.039856),(55 64.08928),(56 64.82235),(57 65.113846),(58 65.11701),(59 65.26077),(60 65.431404),(61 65.6509),(62 66.154884),(63 65.9507),(64 66.116554),(65 67.13217),(66 67.219986),(67 67.123215),(68 67.501625),(69 68.42158),(70 67.96346),(71 68.25511),(72 68.68901),(73 68.66545),(74 68.09921),(75 68.70534),(76 68.3617),(77 68.09066),(78 68.6471),(79 67.58988),
(1 44.696716),(2 49.89722),(3 53.114887),(4 55.015255),(5 57.250824),(6 58.499725),(7 59.626305),(8 60.11933),(9 59.368896),(10 61.17522),(11 61.08081),(12 61.42746),(13 62.411663),(14 63.032265),(15 62.795017),(16 62.735287),(17 63.25521),(18 63.653893),(19 63.61667),(20 63.333427),(21 63.252335),(22 63.441257),(23 62.414967),(24 63.378498),(25 64.11805),(26 64.02909),(27 63.87622),(28 63.33768),(29 63.903645),(30 63.54766),(31 62.437557),(32 63.473763),(33 64.19239),(34 64.1224),(35 63.85194),(36 63.612366),(37 64.06443),(38 63.458073),(39 63.230736),(40 63.552856),(41 63.886505),(42 64.14209),(43 63.548252),(44 64.05101),(45 63.731384),(46 63.937973),(47 63.366615),(48 63.38222),(49 64.06054),(50 63.686428),(51 63.479664),(52 62.650776),(53 63.13052),(54 63.24714),(55 63.824745),(56 64.508934),(57 64.47104),(58 63.786488),(59 64.157555),(60 63.74927),(61 64.07524),(62 64.5605),(63 64.285065),(64 64.31368),(65 65.216644),(66 65.32022),(67 65.7286),(68 65.41213),(69 65.22848),(70 66.21461),(71 66.63512),(72 66.398476),(73 66.3291),(74 66.46415),(75 66.91477),(76 66.09284),(77 65.84908),(78 65.59658),(79 65.78715),
(1 44.206223),(2 49.577835),(3 52.064117),(4 53.689472),(5 55.2537),(6 56.65447),(7 57.11077),(8 57.65212),(9 58.495983),(10 59.736626),(11 61.19089),(12 61.319664),(13 61.983402),(14 62.062622),(15 62.305286),(16 62.597027),(17 63.064533),(18 62.52789),(19 62.12606),(20 62.70665),(21 62.557377),(22 62.63922),(23 63.057125),(24 62.87014),(25 63.29692),(26 62.893288),(27 63.337032),(28 63.050526),(29 62.310223),(30 63.238262),(31 63.268616),(32 62.33557),(33 62.081112),(34 62.452957),(35 62.407253),(36 62.26541),(37 62.938107),(38 62.12962),(39 61.897236),(40 61.683002),(41 61.77341),(42 61.83811),(43 61.663418),(44 61.31891),(45 61.455074),(46 61.83371),(47 62.540916),(48 62.118855),(49 62.007),(50 62.665184),(51 62.2867),(52 62.265858),(53 62.643147),(54 62.92315),(55 63.1456),(56 63.05714),(57 62.834618),(58 62.46014),(59 61.742542),(60 62.527493),(61 63.24372),(62 63.57684),(63 63.388275),(64 62.66602),(65 62.94904),(66 63.490883),(67 63.482437),(68 63.32306),(69 63.66336),(70 64.39334),(71 66.14011),(72 65.65422),(73 65.714264),(74 66.19849),(75 65.238174),(76 65.93522),(77 65.24113),(78 66.01718),(79 64.83781),
(1 43.214565),(2 48.51362),(3 50.91856),(4 53.308163),(5 55.514194),(6 56.73975),(7 57.379353),(8 58.87514),(9 58.888916),(10 59.07347),(11 60.17783),(12 60.718075),(13 61.192566),(14 61.3787),(15 60.965908),(16 61.876797),(17 62.089066),(18 61.880474),(19 61.213394),(20 61.996937),(21 61.67914),(22 61.459442),(23 61.386616),(24 61.652485),(25 62.397205),(26 62.281887),(27 62.22562),(28 61.940117),(29 61.407112),(30 61.643223),(31 61.146538),(32 61.59985),(33 61.618965),(34 61.289173),(35 61.022232),(36 61.521606),(37 61.70112),(38 61.00316),(39 60.421555),(40 61.490974),(41 61.01183),(42 60.91123),(43 60.47274),(44 61.583557),(45 60.676746),(46 61.511776),(47 61.453545),(48 62.076256),(49 62.152542),(50 61.8873),(51 61.95546),(52 62.804073),(53 62.974617),(54 63.41316),(55 63.680378),(56 64.320045),(57 63.525383),(58 63.268906),(59 63.400333),(60 63.1231),(61 63.52085),(62 62.985935),(63 63.08206),(64 62.66652),(65 63.250366),(66 63.060078),(67 62.917274),(68 62.776203),(69 63.504486),(70 63.53722),(71 64.92667),(72 65.182915),(73 65.35777),(74 65.45442),(75 65.104034),(76 64.62735),(77 64.52368),(78 64.98614),(79 64.865944),
(1 42.944782),(2 48.282913),(3 51.005142),(4 53.28988),(5 55.046547),(6 56.33799),(7 56.09511),(8 56.665077),(9 57.095043),(10 57.79505),(11 58.861763),(12 59.8032),(13 59.936665),(14 60.205086),(15 59.152008),(16 59.812473),(17 60.613552),(18 60.4174),(19 60.50307),(20 60.664074),(21 60.842426),(22 60.777287),(23 60.709957),(24 60.593864),(25 61.455402),(26 61.449917),(27 61.27863),(28 61.631756),(29 60.966843),(30 61.58883),(31 61.494743),(32 61.448277),(33 62.742176),(34 62.318405),(35 62.264194),(36 61.803635),(37 61.98799),(38 61.598038),(39 60.725796),(40 61.68017),(41 60.99182),(42 60.962414),(43 61.05079),(44 61.2569),(45 60.099545),(46 60.780598),(47 60.438736),(48 61.284573),(49 61.164974),(50 61.51883),(51 60.9824),(52 61.93258),(53 61.78546),(54 62.13189),(55 62.075848),(56 62.4847),(57 62.59612),(58 62.36047),(59 62.75654),(60 63.469593),(61 63.380344),(62 64.20695),(63 64.12023),(64 64.3431),(65 64.23991),(66 63.92559),(67 63.843033),(68 63.88623),(69 64.10997),(70 63.90701),(71 63.63814),(72 64.25362),(73 64.788376),(74 64.26058),(75 64.16092),(76 63.520657),(77 63.223675),(78 64.176285),(79 63.73854),
