1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 105790.4),(2 393441.47),(3 844399.56),(4 1452969),(5 2234668.3),(6 3181980.8),(7 4317535.5),(8 5626006.5),(9 7058018.5),(10 8619891),(11 10269887),(12 12064452),(13 14009689),(14 16131381),(15 18341842),(16 20819854),(17 23478870),(18 26338882),(19 29416550),(20 32665376),(21 36043776),(22 39614876),(23 43565840),(24 47729652),(25 52157600),(26 56742304),(27 61589260),(28 66554976),(29 71655960),(30 76828970),(31 82057000),(32 87221060),(33 92338090),(34 97396280),(35 102495780),(36 107602690),(37 112563160),(38 117748330),(39 122622040),(40 127350040),(41 131898696),(42 136447260),(43 140655100),(44 144919380),(45 148913620),(46 152722240),(47 156390510),(48 159922380),(49 163344590),(50 166515410),(51 169733400),(52 172625300),(53 175511820),(54 178552940),(55 181693250),(56 184813200),(57 187849490),(58 190960770),(59 193926190),(60 196852370),(61 199662460),(62 202527870),(63 205198460),(64 207938300),(65 210373420),(66 212746580),(67 214769400),(68 216729340),(69 218390030),(70 219986480),(71 221576400),(72 222991420),(73 224252290),(74 225356720),(75 226267780),(76 226758960),(77 226951760),(78 226872960),(79 226695250),
(1 742.9434),(2 887.8847),(3 951.47766),(4 1020.6507),(5 1083.5602),(6 1101.1954),(7 1119.5656),(8 1150.8109),(9 1183.628),(10 1212.1664),(11 1227.2487),(12 1246.3645),(13 1261.3018),(14 1261.5602),(15 1278.3884),(16 1292.4895),(17 1291.9639),(18 1300.6012),(19 1298.6184),(20 1307.857),(21 1333.4517),(22 1345.3375),(23 1352.1993),(24 1333.8597),(25 1365.23),(26 1344.9133),(27 1359.4025),(28 1368.3921),(29 1353.3184),(30 1342.6506),(31 1350.6831),(32 1372.6953),(33 1367.0841),(34 1350.7605),(35 1368.3733),(36 1370.9957),(37 1360.5522),(38 1376.2303),(39 1386.9299),(40 1396.9303),(41 1384.776),(42 1390.8767),(43 1388.5966),(44 1396.7585),(45 1389.0239),(46 1380.1339),(47 1380.4752),(48 1354.1534),(49 1352.778),(50 1338.8774),(51 1335.8956),(52 1314.2534),(53 1307.49),(54 1311.4427),(55 1304.7451),(56 1298.0553),(57 1310.0889),(58 1311.7524),(59 1297.2732),(60 1271.7139),(61 1280.7313),(62 1290.132),(63 1295.7445),(64 1300.4733),(65 1295.347),(66 1315.1084),(67 1315.5553),(68 1332.9773),(69 1322.4293),(70 1336.6986),(71 1345.8176),(72 1353.9094),(73 1388.9001),(74 1375.924),(75 1400.1035),(76 1415.1663),(77 1418.7013),(78 1438.6802),(79 1459.0077),
(1 736.0021),(2 883.082),(3 947.3458),(4 1024.6797),(5 1071.8091),(6 1092.2734),(7 1121.8663),(8 1154.9696),(9 1181.028),(10 1201.9364),(11 1229.4625),(12 1257.8823),(13 1276.0514),(14 1271.7416),(15 1284.6764),(16 1288.9574),(17 1303.9346),(18 1320.0286),(19 1300.8746),(20 1328.193),(21 1358.0521),(22 1344.9601),(23 1360.4851),(24 1366.6625),(25 1368.2559),(26 1358.6261),(27 1366.273),(28 1364.0151),(29 1362.658),(30 1357.6519),(31 1360.5195),(32 1380.106),(33 1383.4512),(34 1372.8083),(35 1365.5609),(36 1373.7981),(37 1370.8043),(38 1379.511),(39 1372.8059),(40 1379.0154),(41 1358.6638),(42 1353.8527),(43 1360.3511),(44 1363.5911),(45 1367.1158),(46 1345.8207),(47 1354.9252),(48 1354.2314),(49 1345.9426),(50 1336.7551),(51 1334.9331),(52 1312.7012),(53 1315.1365),(54 1326.8544),(55 1303.1871),(56 1287.5615),(57 1285.9648),(58 1274.7909),(59 1252.0598),(60 1251.8965),(61 1248.6658),(62 1257.8318),(63 1266.4149),(64 1255.6873),(65 1253.5037),(66 1274.3636),(67 1296.1276),(68 1294.3422),(69 1303.0577),(70 1317.873),(71 1353.797),(72 1343.2454),(73 1358.733),(74 1372.7261),(75 1386.3325),(76 1404.0839),(77 1417.316),(78 1454.4585),(79 1466.1416),
(1 734.47864),(2 877.8122),(3 946.97876),(4 1011.74316),(5 1073.4995),(6 1095.4434),(7 1112.3068),(8 1151.7877),(9 1188.2262),(10 1188.0153),(11 1188.4448),(12 1211.093),(13 1218.3641),(14 1227.7925),(15 1233.069),(16 1235.8953),(17 1268.5664),(18 1288.1241),(19 1291.5529),(20 1307.8135),(21 1310.3271),(22 1333.7211),(23 1343.3005),(24 1347.5387),(25 1354.198),(26 1327.2349),(27 1351.8315),(28 1357.6311),(29 1346.4221),(30 1360.2715),(31 1376.873),(32 1372.8217),(33 1381.1465),(34 1375.9602),(35 1362.2161),(36 1372.1935),(37 1371.4957),(38 1364.47),(39 1362.3639),(40 1378.048),(41 1381.982),(42 1399.7976),(43 1379.5654),(44 1359.1731),(45 1376.1583),(46 1344.7941),(47 1342.4021),(48 1335.76),(49 1343.3715),(50 1342.0638),(51 1328.2565),(52 1322.8396),(53 1328.193),(54 1310.2363),(55 1317.7809),(56 1328.5227),(57 1319.127),(58 1291.819),(59 1305.8926),(60 1299.2911),(61 1292.847),(62 1282.7018),(63 1293.4644),(64 1300.0238),(65 1306.9425),(66 1327.0873),(67 1338.0098),(68 1345.806),(69 1370.726),(70 1366.9899),(71 1382.8652),(72 1378.8213),(73 1377.4677),(74 1389.3676),(75 1421.6852),(76 1429.5024),(77 1436.2858),(78 1445.8352),(79 1455.9657),
(1 711.91003),(2 838.48737),(3 921.5897),(4 946.8219),(5 1030.3082),(6 1076.2528),(7 1088.723),(8 1125.4886),(9 1181.093),(10 1193.9829),(11 1210.1941),(12 1220.5259),(13 1220.1796),(14 1224.3757),(15 1240.8038),(16 1252.4723),(17 1268.6144),(18 1263.3473),(19 1283.4265),(20 1280.959),(21 1309.0648),(22 1325.2758),(23 1336.6783),(24 1339.62),(25 1344.1443),(26 1344.8339),(27 1346.1498),(28 1351.3032),(29 1340.6578),(30 1357.9042),(31 1351.0258),(32 1361.5242),(33 1347.1222),(34 1338.1882),(35 1327.4249),(36 1346.6885),(37 1348.2528),(38 1317.558),(39 1343.2769),(40 1308.0637),(41 1325.9728),(42 1354.5181),(43 1341.424),(44 1309.8231),(45 1303.246),(46 1313.9294),(47 1293.8938),(48 1272.8469),(49 1287.9677),(50 1294.6749),(51 1274.6995),(52 1272.8755),(53 1251.1923),(54 1241.1503),(55 1245.8691),(56 1262.0581),(57 1250.6167),(58 1250.7738),(59 1259.0267),(60 1282.5796),(61 1262.6361),(62 1278.9186),(63 1305.4823),(64 1301.6638),(65 1312.8075),(66 1324.1091),(67 1348.1654),(68 1356.1356),(69 1353.3458),(70 1355.1825),(71 1381.5597),(72 1395.5342),(73 1413.5477),(74 1435.5331),(75 1478.7158),(76 1464.1736),(77 1470.7562),(78 1474.3275),(79 1506.2115),
(1 716.37775),(2 835.3809),(3 903.6359),(4 947.5919),(5 1024.4543),(6 1069.7736),(7 1101.8486),(8 1146.3615),(9 1189.6279),(10 1201.3967),(11 1212.6427),(12 1251.1421),(13 1248.9823),(14 1255.7308),(15 1273.3538),(16 1280.8639),(17 1304.0149),(18 1294.951),(19 1315.3839),(20 1323.6599),(21 1336.3536),(22 1335.739),(23 1343.3142),(24 1332.1014),(25 1343.9277),(26 1367.7733),(27 1365.9102),(28 1384.8984),(29 1380.1147),(30 1399.0167),(31 1401.4641),(32 1395.8566),(33 1388.5908),(34 1378.553),(35 1389.1912),(36 1390.6707),(37 1374.4095),(38 1373.2522),(39 1367.6099),(40 1366.8342),(41 1359.5262),(42 1341.6589),(43 1344.3259),(44 1335.71),(45 1343.2784),(46 1353.1421),(47 1323.1578),(48 1303.4386),(49 1295.8107),(50 1295.3965),(51 1282.854),(52 1280.6571),(53 1269.7698),(54 1239.8373),(55 1240.0884),(56 1239.7021),(57 1250.7354),(58 1246.1365),(59 1237.9886),(60 1227.9773),(61 1230.2177),(62 1236.3298),(63 1266.4674),(64 1263.0723),(65 1280.975),(66 1301.5194),(67 1312.9858),(68 1342.5925),(69 1354.7191),(70 1366.0598),(71 1379.8792),(72 1405.5233),(73 1424.0013),(74 1433.2612),(75 1471.7161),(76 1467.384),(77 1505.7211),(78 1521.8832),(79 1519.9711),
(1 690.2325),(2 818.04395),(3 880.1814),(4 921.02924),(5 993.04285),(6 1021.41376),(7 1050.649),(8 1089.688),(9 1140.6212),(10 1148.3544),(11 1160.6443),(12 1182.4937),(13 1197.8898),(14 1199.5559),(15 1226.4504),(16 1238.3151),(17 1241.0249),(18 1254.4407),(19 1260.6538),(20 1256.6058),(21 1276.974),(22 1276.8301),(23 1296.8506),(24 1306.7257),(25 1321.019),(26 1346.741),(27 1336.2281),(28 1341.4514),(29 1337.5511),(30 1340.4531),(31 1334.2042),(32 1324.245),(33 1334.6122),(34 1324.331),(35 1319.0327),(36 1315.0044),(37 1294.8657),(38 1291.9447),(39 1284.4875),(40 1295.307),(41 1303.3612),(42 1286.3046),(43 1294.7083),(44 1285.486),(45 1275.2543),(46 1274.7599),(47 1251.5681),(48 1237.7422),(49 1238.6843),(50 1224.4484),(51 1225.3778),(52 1210.9967),(53 1194.782),(54 1201.8396),(55 1192.6255),(56 1199.9352),(57 1187.2073),(58 1209.4661),(59 1209.948),(60 1232.1685),(61 1200.6765),(62 1223.7402),(63 1238.3503),(64 1225.9083),(65 1239.25),(66 1255.7361),(67 1271.0378),(68 1293.5824),(69 1316.3807),(70 1329.1691),(71 1346.6803),(72 1382.5471),(73 1400.7078),(74 1401.1611),(75 1435.3195),(76 1433.9471),(77 1453.8013),(78 1452.6796),(79 1465.6896),
(1 694.41003),(2 829.82306),(3 888.40674),(4 924.2262),(5 1000.6217),(6 1048.2776),(7 1059.4796),(8 1109.8857),(9 1143.3665),(10 1158.3822),(11 1171.0564),(12 1175.7327),(13 1233.5522),(14 1229.1135),(15 1246.4323),(16 1244.5376),(17 1260.5675),(18 1272.1749),(19 1284.6239),(20 1296.8541),(21 1288.0468),(22 1310.3243),(23 1323.3583),(24 1329.3722),(25 1328.2404),(26 1347.7505),(27 1338.6517),(28 1326.8744),(29 1342.9138),(30 1346.0759),(31 1338.3994),(32 1364.9532),(33 1362.6814),(34 1356.4988),(35 1350.5117),(36 1341.1615),(37 1327.7549),(38 1320.9794),(39 1319.548),(40 1329.4667),(41 1337.9901),(42 1331.4293),(43 1332.1713),(44 1323.9219),(45 1338.3617),(46 1323.6998),(47 1310.6222),(48 1279.4554),(49 1274.2299),(50 1246.3441),(51 1243.8447),(52 1238.7246),(53 1221.4307),(54 1202.3463),(55 1213.4347),(56 1211.3881),(57 1210.0209),(58 1207.5251),(59 1228.7334),(60 1222.7032),(61 1207.2369),(62 1213.0349),(63 1225.7881),(64 1233.9476),(65 1238.1569),(66 1260.6847),(67 1273.3584),(68 1283.2732),(69 1309.0658),(70 1334.1006),(71 1326.9412),(72 1341.2415),(73 1355.4387),(74 1388.7635),(75 1411.7285),(76 1406.6744),(77 1404.5448),(78 1425.1699),(79 1419.3336),
(1 664.0374),(2 799.6216),(3 857.02594),(4 891.67535),(5 958.3067),(6 991.0301),(7 1000.81195),(8 1041.8779),(9 1084.6998),(10 1088.0432),(11 1084.4241),(12 1107.4282),(13 1133.069),(14 1133.8182),(15 1145.0814),(16 1150.7559),(17 1152.545),(18 1176.0612),(19 1178.9413),(20 1193.1619),(21 1218.1561),(22 1204.3414),(23 1224.1018),(24 1228.9413),(25 1247.669),(26 1251.8505),(27 1239.5541),(28 1240.2799),(29 1272.8298),(30 1281.3099),(31 1273.5442),(32 1300.0359),(33 1311.6797),(34 1317.8469),(35 1310.7408),(36 1302.3691),(37 1297.9799),(38 1282.0502),(39 1276.6819),(40 1271.9034),(41 1278.5471),(42 1267.1953),(43 1265.6244),(44 1253.9949),(45 1257.351),(46 1237.1882),(47 1228.1243),(48 1211.8016),(49 1211.1901),(50 1198.5266),(51 1193.548),(52 1182.8833),(53 1177.6112),(54 1168.7523),(55 1160.598),(56 1143.0342),(57 1149.0682),(58 1157.1536),(59 1162.9097),(60 1160.5682),(61 1165.2466),(62 1185.7627),(63 1193.1088),(64 1201.6671),(65 1198.8903),(66 1202.101),(67 1219.9357),(68 1247.9603),(69 1247.535),(70 1262.19),(71 1276.9951),(72 1287.6943),(73 1303.9318),(74 1335.3645),(75 1356.2305),(76 1355.1072),(77 1357.3197),(78 1371.2975),(79 1372.647),
(1 660.30084),(2 806.7061),(3 864.7443),(4 911.38153),(5 963.9587),(6 988.25226),(7 1022.3604),(8 1033.98),(9 1065.2733),(10 1090.0676),(11 1087.3502),(12 1101.63),(13 1136.2545),(14 1136.2716),(15 1127.8214),(16 1141.343),(17 1139.0968),(18 1173.4556),(19 1157.9076),(20 1168.172),(21 1183.0806),(22 1195.2672),(23 1206.2698),(24 1197.89),(25 1222.5011),(26 1229.3485),(27 1231.9141),(28 1224.2698),(29 1238.7874),(30 1240.5696),(31 1256.7302),(32 1250.5376),(33 1262.7273),(34 1242.6495),(35 1241.2195),(36 1247.3783),(37 1241.4535),(38 1255.6476),(39 1258.4485),(40 1234.1929),(41 1221.2249),(42 1218.682),(43 1228.1345),(44 1241.5162),(45 1225.8639),(46 1218.2172),(47 1220.3156),(48 1211.097),(49 1204.7726),(50 1198.3745),(51 1207.3947),(52 1206.235),(53 1176.9108),(54 1178.4436),(55 1181.4282),(56 1167.8425),(57 1161.3889),(58 1183.1566),(59 1181.9066),(60 1166.6202),(61 1154.8585),(62 1175.1083),(63 1163.8953),(64 1164.7567),(65 1176.1277),(66 1175.3761),(67 1171.1466),(68 1187.0116),(69 1186.4963),(70 1190.3126),(71 1200.1573),(72 1232.6466),(73 1257.9727),(74 1249.3799),(75 1288.5847),(76 1286.1549),(77 1306.5669),(78 1307.3403),(79 1308.2355),
(1 647.4071),(2 778.17285),(3 853.2011),(4 889.9988),(5 943.161),(6 955.6832),(7 984.5607),(8 1000.4048),(9 1020.4349),(10 1040.7819),(11 1052.0961),(12 1057.7048),(13 1074.948),(14 1093.7466),(15 1096.3394),(16 1116.2472),(17 1106.2717),(18 1126.4918),(19 1129.7743),(20 1127.4913),(21 1133.0587),(22 1147.9393),(23 1145.0735),(24 1162.0936),(25 1169.0428),(26 1169.9679),(27 1177.48),(28 1188.6737),(29 1199.9655),(30 1203.0475),(31 1218.7865),(32 1216.6711),(33 1232.704),(34 1229.552),(35 1234.4398),(36 1238.2574),(37 1227.6593),(38 1235.3695),(39 1226.6625),(40 1212.2383),(41 1218.1147),(42 1213.8271),(43 1208.374),(44 1218.4353),(45 1200.4244),(46 1188.2549),(47 1191.7191),(48 1184.4756),(49 1184.5347),(50 1169.1167),(51 1179.663),(52 1172.1345),(53 1178.6534),(54 1185.4198),(55 1173.5028),(56 1161.6653),(57 1152.6716),(58 1171.5164),(59 1164.078),(60 1166.5629),(61 1159.8983),(62 1164.8169),(63 1172.2422),(64 1163.6868),(65 1175.3857),(66 1186.3717),(67 1193.8165),(68 1226.5602),(69 1217.6029),(70 1215.8533),(71 1221.6967),(72 1229.3168),(73 1255.4767),(74 1251.6465),(75 1269.7273),(76 1272.1276),(77 1303.6085),(78 1305.4375),(79 1322.2012),
(1 636.8922),(2 767.70245),(3 846.316),(4 875.23627),(5 931.30084),(6 950.34064),(7 976.81226),(8 1013.66254),(9 1030.1919),(10 1049.5178),(11 1063.7642),(12 1057.7606),(13 1080.7385),(14 1103.786),(15 1106.456),(16 1122.2292),(17 1123.6312),(18 1129.8267),(19 1136.6395),(20 1124.0151),(21 1146.1647),(22 1160.5919),(23 1139.867),(24 1140.9547),(25 1144.4288),(26 1153.2583),(27 1151.9868),(28 1176.6493),(29 1170.7341),(30 1169.1985),(31 1178.4644),(32 1182.0813),(33 1193.1428),(34 1185.5848),(35 1192.3706),(36 1187.4731),(37 1181.718),(38 1199.0403),(39 1191.5902),(40 1185.5029),(41 1185.0897),(42 1183.1726),(43 1175.4692),(44 1168.0785),(45 1167.156),(46 1171.4484),(47 1160.1608),(48 1165.0723),(49 1161.2466),(50 1135.6005),(51 1153.9767),(52 1147.7325),(53 1152.7783),(54 1158.0149),(55 1134.7178),(56 1128.5236),(57 1124.8347),(58 1132.4772),(59 1133.7645),(60 1126.9047),(61 1121.3188),(62 1117.2399),(63 1110.1533),(64 1111.3589),(65 1112.0665),(66 1132.7572),(67 1130.8203),(68 1142.5491),(69 1126.7234),(70 1144.7288),(71 1146.7487),(72 1158.7925),(73 1179.8856),(74 1190.801),(75 1211.7695),(76 1221.4072),(77 1220.3801),(78 1232.5774),(79 1236.8569),
(1 652.17163),(2 776.81085),(3 852.71295),(4 893.54364),(5 936.44574),(6 953.2992),(7 979.812),(8 1008.9043),(9 1032.8256),(10 1045.7808),(11 1063.6337),(12 1054.7035),(13 1072.043),(14 1087.4752),(15 1090.863),(16 1104.5337),(17 1112.7067),(18 1118.5524),(19 1128.8989),(20 1135.8256),(21 1150.9266),(22 1155.7946),(23 1161.2463),(24 1159.183),(25 1156.1294),(26 1172.9292),(27 1171.9387),(28 1186.88),(29 1184.2438),(30 1175.0593),(31 1194.3151),(32 1182.806),(33 1176.073),(34 1191.8989),(35 1179.9921),(36 1195.1921),(37 1173.8406),(38 1182.9235),(39 1195.5227),(40 1161.391),(41 1176.8849),(42 1167.9968),(43 1160.8599),(44 1161.2025),(45 1151.6929),(46 1152.9054),(47 1155.3339),(48 1154.1785),(49 1136.6058),(50 1128.1747),(51 1149.8041),(52 1132.497),(53 1120.9746),(54 1130.2706),(55 1112.6909),(56 1112.3026),(57 1108.8973),(58 1103.4679),(59 1106.0222),(60 1089.7186),(61 1098.8794),(62 1102.0286),(63 1105.6752),(64 1094.9949),(65 1112.4846),(66 1121.5941),(67 1134.487),(68 1150.5992),(69 1143.9369),(70 1148.5028),(71 1160.9999),(72 1166.8835),(73 1191.4332),(74 1196.5964),(75 1211.6809),(76 1204.567),(77 1217.7349),(78 1217.6312),(79 1216.2743),
(1 627.51215),(2 753.3425),(3 830.3986),(4 863.9341),(5 900.1672),(6 929.7572),(7 949.65564),(8 960.605),(9 996.24536),(10 1011.0328),(11 1012.40393),(12 1013.4904),(13 1021.1488),(14 1040.9238),(15 1040.8574),(16 1049.0138),(17 1056.5155),(18 1075.5437),(19 1081.1671),(20 1080.7693),(21 1084.1537),(22 1092.2937),(23 1087.2035),(24 1092.8004),(25 1098.92),(26 1102.4769),(27 1095.8696),(28 1112.0135),(29 1115.7965),(30 1102.1746),(31 1127.6523),(32 1138.9927),(33 1114.4683),(34 1142.881),(35 1144.924),(36 1137.9368),(37 1120.2955),(38 1131.7451),(39 1118.125),(40 1108.5227),(41 1106.7808),(42 1107.7972),(43 1095.0543),(44 1073.1736),(45 1075.0157),(46 1077.3518),(47 1068.7507),(48 1080.723),(49 1086.7006),(50 1068.464),(51 1094.025),(52 1061.9255),(53 1058.3424),(54 1051.3903),(55 1046.5625),(56 1051.9735),(57 1076.1538),(58 1050.475),(59 1047.5671),(60 1036.5737),(61 1048.8301),(62 1055.1357),(63 1053.1849),(64 1052.6201),(65 1065.3771),(66 1066.9393),(67 1066.8794),(68 1076.7739),(69 1080.7377),(70 1102.5193),(71 1107.7573),(72 1132.0305),(73 1147.5363),(74 1136.1078),(75 1154.1567),(76 1162.5226),(77 1178.589),(78 1175.2323),(79 1182.4039),
(1 619.6799),(2 725.57336),(3 817.8607),(4 850.801),(5 903.53973),(6 921.21844),(7 951.08887),(8 968.00885),(9 1002.01654),(10 1020.19006),(11 1021.00104),(12 1039.9122),(13 1046.5435),(14 1043.9904),(15 1052.9133),(16 1060.3761),(17 1061.7716),(18 1080.0707),(19 1073.246),(20 1084.2782),(21 1095.4932),(22 1107.3315),(23 1101.7556),(24 1108.827),(25 1120.387),(26 1122.0702),(27 1132.3854),(28 1131.332),(29 1147.2021),(30 1148.4579),(31 1163.9442),(32 1180.1261),(33 1178.3153),(34 1160.2462),(35 1176.7943),(36 1167.1091),(37 1139.7086),(38 1137.1637),(39 1136.2744),(40 1124.8971),(41 1135.1003),(42 1128.1053),(43 1118.821),(44 1100.0502),(45 1107.6306),(46 1091.0602),(47 1091.0554),(48 1085.8381),(49 1102.1697),(50 1097.2362),(51 1105.4852),(52 1084.2358),(53 1076.4502),(54 1063.8087),(55 1051.4886),(56 1047.5299),(57 1062.7736),(58 1065.5624),(59 1053.5256),(60 1043.3801),(61 1043.037),(62 1041.9517),(63 1046.0099),(64 1058.7191),(65 1066.464),(66 1065.041),(67 1074.8643),(68 1069.6393),(69 1081.716),(70 1095.923),(71 1100.6522),(72 1115.5864),(73 1130.0441),(74 1130.7261),(75 1139.3862),(76 1151.8551),(77 1153.8505),(78 1156.1847),(79 1155.7865),
(1 602.46204),(2 713.95233),(3 802.2212),(4 834.34955),(5 883.94293),(6 904.23773),(7 929.47925),(8 944.7353),(9 971.66583),(10 978.31146),(11 989.683),(12 1008.93335),(13 1019.3366),(14 995.88226),(15 1023.11835),(16 1022.87634),(17 1033.8284),(18 1057.6044),(19 1056.0721),(20 1057.4396),(21 1063.1919),(22 1058.0289),(23 1076.9109),(24 1079.4673),(25 1077.9077),(26 1072.9335),(27 1085.1128),(28 1082.0654),(29 1091.1556),(30 1110.8636),(31 1122.0651),(32 1129.733),(33 1127.5831),(34 1131.877),(35 1132.1298),(36 1130.7167),(37 1129.8219),(38 1112.4772),(39 1129.4144),(40 1129.1661),(41 1128.4679),(42 1117.5671),(43 1121.6359),(44 1109.9923),(45 1096.0886),(46 1104.3198),(47 1088.2416),(48 1085.6765),(49 1068.8516),(50 1069.2948),(51 1063.2421),(52 1050.2085),(53 1037.421),(54 1038.9004),(55 1051.2745),(56 1041.7263),(57 1030.3231),(58 1039.4323),(59 1031.0062),(60 1031.5133),(61 1025.593),(62 1025.4823),(63 1032.4158),(64 1045.6224),(65 1057.8375),(66 1070.3383),(67 1071.2576),(68 1078.1934),(69 1088.3301),(70 1090.2433),(71 1102.2471),(72 1102.8536),(73 1092.1743),(74 1097.4999),(75 1128.2788),(76 1148.0228),(77 1146.1915),(78 1160.1646),(79 1148.6182),
(1 602.6178),(2 728.2823),(3 804.99207),(4 835.3732),(5 864.17786),(6 895.6767),(7 924.3167),(8 930.0904),(9 949.1691),(10 952.6769),(11 973.14166),(12 974.4285),(13 998.54126),(14 980.92633),(15 995.2303),(16 1009.53687),(17 1017.01166),(18 1033.959),(19 1042.5104),(20 1048.2201),(21 1066.5894),(22 1054.7198),(23 1054.8348),(24 1074.0552),(25 1067.1384),(26 1066.7253),(27 1053.6503),(28 1064.9786),(29 1080.2106),(30 1084.1721),(31 1125.4944),(32 1106.1313),(33 1112.3207),(34 1124.7607),(35 1115.3116),(36 1122.6809),(37 1122.0356),(38 1110.268),(39 1121.9176),(40 1110.976),(41 1120.9607),(42 1108.5835),(43 1098.3108),(44 1094.6162),(45 1058.553),(46 1056.099),(47 1052.9578),(48 1050.6782),(49 1045.267),(50 1020.4855),(51 1026.3019),(52 1007.3234),(53 991.6306),(54 1009.17975),(55 1003.09924),(56 998.0476),(57 995.3192),(58 1000.48083),(59 991.9155),(60 991.1057),(61 1003.2738),(62 1003.8578),(63 991.81555),(64 1013.1761),(65 1020.9065),(66 1028.1202),(67 1026.8828),(68 1035.0132),(69 1046.7034),(70 1057.2711),(71 1079.3776),(72 1079.4938),(73 1083.2148),(74 1087.8535),(75 1087.9612),(76 1101.7904),(77 1104.0092),(78 1096.1235),(79 1102.715),
