1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 12221.398),(2 38387.645),(3 81419.1),(4 129699.69),(5 187098.61),(6 247245.31),(7 313965.97),(8 378076.6),(9 445839.84),(10 516405.47),(11 584646.1),(12 640717.25),(13 694420.7),(14 738667.7),(15 785705.44),(16 828702.2),(17 871358.94),(18 914732.06),(19 962316.5),(20 1015532.7),(21 1074218.9),(22 1128273.9),(23 1180354.5),(24 1218876.9),(25 1261977.6),(26 1289856.8),(27 1324690.1),(28 1342499.6),(29 1362878.8),(30 1376873.6),(31 1394177.1),(32 1409529),(33 1422840),(34 1435817),(35 1453504.6),(36 1477454.4),(37 1521167.6),(38 1570257.4),(39 1640558),(40 1705498),(41 1781788),(42 1853193),(43 1914453.6),(44 1960660.4),(45 2008279.1),(46 2055442.4),(47 2112688.3),(48 2169999),(49 2243773.8),(50 2318919.3),(51 2416307),(52 2508559.8),(53 2612300.3),(54 2710036.8),(55 2813161.3),(56 2941027),(57 3066708.3),(58 3193752.8),(59 3326609.8),(60 3443486.3),(61 3573595.3),(62 3687552.3),(63 3823830.3),(64 3942799.8),(65 4076053),(66 4211736.5),(67 4351732.5),(68 4497064.5),(69 4638340),(70 4774714.5),(71 4929546.5),(72 5083663),(73 5229181.5),(74 5362923.5),(75 5546403.5),(76 5707982.5),(77 5869045.5),(78 6016686.5),(79 6163455.5),
(1 37.638557),(2 44.700523),(3 48.48999),(4 50.63112),(5 52.439713),(6 53.246754),(7 54.836216),(8 55.16801),(9 56.463818),(10 56.546276),(11 56.979942),(12 57.853012),(13 58.697624),(14 58.687023),(15 59.09187),(16 58.92729),(17 59.105045),(18 58.01535),(19 58.48637),(20 58.33416),(21 58.29157),(22 59.087807),(23 59.50556),(24 58.076065),(25 58.14085),(26 58.28117),(27 58.90134),(28 59.205074),(29 59.540752),(30 59.573097),(31 58.921886),(32 58.957607),(33 59.215893),(34 59.928288),(35 60.232796),(36 59.91852),(37 58.82484),(38 59.234844),(39 59.15151),(40 59.094196),(41 59.360954),(42 60.046944),(43 59.286594),(44 59.019978),(45 58.997272),(46 60.56315),(47 60.529423),(48 60.31851),(49 59.92696),(50 60.76165),(51 59.83843),(52 60.03609),(53 60.198963),(54 59.102264),(55 60.149704),(56 60.38651),(57 60.43057),(58 60.54801),(59 60.63055),(60 60.679665),(61 61.347904),(62 61.661156),(63 61.04405),(64 61.68934),(65 61.77432),(66 62.504074),(67 61.705242),(68 61.84147),(69 61.72106),(70 61.096523),(71 61.98163),(72 60.839096),(73 61.21875),(74 60.556248),(75 62.18634),(76 62.618286),(77 63.32482),(78 61.885162),(79 63.665535),
(1 38.835766),(2 45.049232),(3 49.866207),(4 52.666454),(5 55.242622),(6 56.0751),(7 57.37053),(8 59.639416),(9 59.793907),(10 59.33815),(11 60.080326),(12 60.11712),(13 59.876286),(14 60.793896),(15 61.257713),(16 61.66392),(17 61.548424),(18 61.3895),(19 61.806377),(20 60.606144),(21 63.006077),(22 62.059227),(23 61.72448),(24 60.75046),(25 61.896057),(26 60.860672),(27 61.48655),(28 61.69136),(29 62.569023),(30 61.56763),(31 60.774105),(32 61.004433),(33 61.917084),(34 61.161446),(35 62.224857),(36 61.885242),(37 61.79635),(38 61.18486),(39 61.301884),(40 60.8582),(41 61.877827),(42 62.57232),(43 62.479237),(44 61.639862),(45 61.112648),(46 61.428738),(47 61.45797),(48 62.641747),(49 63.06154),(50 63.923283),(51 64.44989),(52 63.883327),(53 63.65196),(54 62.960983),(55 64.16974),(56 63.42018),(57 64.017494),(58 64.96842),(59 64.780136),(60 65.354004),(61 65.06704),(62 65.55346),(63 66.17531),(64 66.55317),(65 65.93393),(66 65.976234),(67 65.67487),(68 65.31353),(69 65.17404),(70 64.405815),(71 65.88807),(72 66.6109),(73 65.713165),(74 64.971306),(75 65.803795),(76 66.11757),(77 66.5601),(78 65.86707),(79 66.2191),
(1 38.235977),(2 44.98552),(3 50.049652),(4 52.487373),(5 55.545036),(6 56.29341),(7 57.50609),(8 57.67213),(9 58.801636),(10 58.887295),(11 60.809498),(12 61.080925),(13 60.58169),(14 61.223034),(15 61.29952),(16 62.03327),(17 61.73911),(18 60.7084),(19 61.580906),(20 60.284977),(21 60.947407),(22 60.607895),(23 60.36868),(24 60.124943),(25 60.96307),(26 61.97757),(27 61.60227),(28 61.572197),(29 61.72685),(30 62.104973),(31 61.846016),(32 61.015766),(33 61.435184),(34 60.98349),(35 61.93191),(36 62.40024),(37 61.94335),(38 62.24993),(39 62.941505),(40 61.81666),(41 62.51928),(42 62.178944),(43 62.40729),(44 62.00191),(45 63.23223),(46 62.39626),(47 63.015495),(48 63.739357),(49 62.40466),(50 62.43265),(51 62.986412),(52 63.110523),(53 63.345253),(54 63.76165),(55 62.76985),(56 62.706165),(57 63.59549),(58 63.44135),(59 64.191444),(60 65.746254),(61 64.26335),(62 64.85433),(63 65.623604),(64 64.54546),(65 64.60386),(66 63.818855),(67 64.265686),(68 63.83368),(69 63.299442),(70 62.8131),(71 63.623573),(72 63.843227),(73 63.502357),(74 63.775917),(75 63.561714),(76 64.87432),(77 65.92211),(78 64.91191),(79 65.159775),
(1 37.5965),(2 44.283035),(3 48.314278),(4 51.34892),(5 52.873417),(6 52.74444),(7 55.70373),(8 57.144882),(9 57.7826),(10 57.47445),(11 57.67371),(12 58.102207),(13 57.935368),(14 57.33516),(15 57.939835),(16 58.551563),(17 58.15626),(18 58.47335),(19 58.72325),(20 58.183617),(21 58.73492),(22 59.911045),(23 59.188766),(24 58.893124),(25 59.445034),(26 58.98713),(27 60.01419),(28 59.906757),(29 60.36671),(30 59.771347),(31 59.719677),(32 59.915768),(33 59.863503),(34 59.125076),(35 58.972786),(36 59.19979),(37 59.204136),(38 58.367355),(39 59.244423),(40 59.049698),(41 59.02725),(42 59.212387),(43 59.17331),(44 58.530037),(45 58.267048),(46 58.40501),(47 58.788307),(48 59.879696),(49 59.803116),(50 60.189754),(51 61.084583),(52 61.17507),(53 61.305786),(54 60.248287),(55 59.80329),(56 60.06767),(57 60.429554),(58 60.812912),(59 60.75668),(60 62.437317),(61 61.243633),(62 62.14065),(63 62.710308),(64 62.8741),(65 63.41219),(66 62.499317),(67 63.14189),(68 63.32677),(69 63.55116),(70 64.11761),(71 63.380527),(72 63.11438),(73 62.206005),(74 62.27381),(75 61.972324),(76 63.419693),(77 63.655094),(78 63.52599),(79 64.54099),
(1 38.630924),(2 45.606106),(3 48.77702),(4 51.258293),(5 52.739834),(6 54.629166),(7 55.79457),(8 56.466103),(9 57.50762),(10 57.583313),(11 59.02367),(12 59.809258),(13 59.625427),(14 60.516895),(15 61.213184),(16 61.746105),(17 60.75268),(18 60.86672),(19 61.065247),(20 61.582516),(21 61.95567),(22 61.795673),(23 60.97076),(24 61.71336),(25 61.520252),(26 62.10114),(27 62.556004),(28 61.818752),(29 62.834522),(30 62.623943),(31 62.018444),(32 61.571735),(33 61.675255),(34 61.72346),(35 62.232773),(36 61.812576),(37 60.927464),(38 61.852818),(39 61.61656),(40 61.199825),(41 61.34676),(42 61.27985),(43 61.75439),(44 61.429573),(45 60.804432),(46 60.299965),(47 62.054386),(48 61.91351),(49 62.825745),(50 62.438362),(51 62.979877),(52 62.76091),(53 63.541542),(54 63.408943),(55 63.240013),(56 63.964504),(57 63.988857),(58 63.353973),(59 64.29538),(60 64.63396),(61 64.30411),(62 64.47291),(63 62.985767),(64 64.319626),(65 64.97921),(66 64.78504),(67 64.61067),(68 65.10143),(69 65.83879),(70 65.41705),(71 64.12357),(72 63.648315),(73 63.120518),(74 63.32094),(75 64.15108),(76 63.467125),(77 63.506588),(78 62.606018),(79 63.819412),
(1 38.139347),(2 44.871143),(3 48.45601),(4 50.03875),(5 51.565517),(6 53.284954),(7 54.067455),(8 55.569084),(9 56.27502),(10 56.419674),(11 58.091995),(12 58.26757),(13 57.965206),(14 58.399353),(15 59.46656),(16 59.12269),(17 58.201225),(18 57.376686),(19 58.419018),(20 59.86393),(21 59.753475),(22 59.354828),(23 58.87089),(24 60.22544),(25 59.483555),(26 59.613308),(27 58.81357),(28 59.251453),(29 58.354954),(30 57.66239),(31 58.309715),(32 59.138634),(33 58.719475),(34 58.916454),(35 58.922405),(36 59.231876),(37 58.41071),(38 59.65944),(39 59.193043),(40 59.180016),(41 59.119446),(42 59.724724),(43 59.699),(44 60.11839),(45 59.34821),(46 59.320313),(47 60.797737),(48 60.306625),(49 60.27219),(50 60.75463),(51 61.11017),(52 61.763153),(53 61.30552),(54 61.01659),(55 60.8293),(56 61.48205),(57 62.68416),(58 62.486115),(59 62.52499),(60 64.235115),(61 63.270634),(62 63.99777),(63 62.915417),(64 63.062164),(65 64.30543),(66 62.435143),(67 62.877846),(68 63.01164),(69 61.407352),(70 62.352367),(71 62.28904),(72 61.76656),(73 61.88433),(74 61.762684),(75 62.27507),(76 63.56824),(77 64.309654),(78 64.66329),(79 65.68278),
(1 37.72378),(2 45.317463),(3 48.489834),(4 50.78896),(5 53.02981),(6 54.137585),(7 56.186417),(8 57.134216),(9 56.858227),(10 57.971577),(11 58.925533),(12 58.875923),(13 59.137497),(14 59.240738),(15 59.93915),(16 59.07476),(17 58.98237),(18 58.57966),(19 58.941586),(20 59.30235),(21 59.942123),(22 60.581673),(23 59.684708),(24 60.194378),(25 59.87073),(26 59.409595),(27 59.32794),(28 60.065662),(29 59.987053),(30 60.677876),(31 60.85259),(32 61.55455),(33 61.89005),(34 61.49877),(35 61.617626),(36 62.031906),(37 61.134106),(38 60.55535),(39 60.334045),(40 60.17335),(41 60.851112),(42 60.552288),(43 60.94179),(44 60.406296),(45 60.50143),(46 60.10818),(47 60.322094),(48 60.899487),(49 60.138813),(50 61.23208),(51 61.68454),(52 62.135967),(53 61.948105),(54 61.319668),(55 61.31587),(56 62.802185),(57 62.418736),(58 63.017822),(59 62.886528),(60 62.8738),(61 63.950397),(62 63.664017),(63 62.872047),(64 62.711735),(65 63.7312),(66 63.238205),(67 64.05941),(68 63.63619),(69 64.01494),(70 64.576614),(71 64.691185),(72 63.431767),(73 63.450794),(74 62.997276),(75 63.729183),(76 64.865166),(77 64.52905),(78 63.475857),(79 63.282196),
(1 38.464443),(2 44.925808),(3 49.44204),(4 51.44643),(5 53.347275),(6 54.13206),(7 56.50512),(8 56.90629),(9 57.298992),(10 58.001938),(11 59.447742),(12 58.411877),(13 59.30547),(14 59.27526),(15 59.685932),(16 59.120792),(17 59.221985),(18 59.09633),(19 58.626404),(20 58.951187),(21 60.438942),(22 58.94546),(23 60.578907),(24 59.429882),(25 60.646053),(26 61.695034),(27 59.73012),(28 59.84473),(29 60.79312),(30 60.13114),(31 60.313183),(32 60.28224),(33 60.14906),(34 61.97404),(35 60.788483),(36 60.434216),(37 60.545597),(38 60.43478),(39 61.122215),(40 60.810772),(41 61.2003),(42 60.602474),(43 61.07598),(44 60.834805),(45 60.658257),(46 60.762688),(47 61.973465),(48 62.02507),(49 61.461468),(50 61.48556),(51 61.84309),(52 61.729717),(53 62.474854),(54 62.439056),(55 62.06546),(56 62.876408),(57 63.829174),(58 63.38931),(59 63.33158),(60 63.036606),(61 63.148872),(62 62.93992),(63 62.616196),(64 61.42425),(65 61.730804),(66 61.804207),(67 62.20111),(68 62.519527),(69 62.207104),(70 62.166607),(71 62.959023),(72 61.7618),(73 61.901466),(74 62.443615),(75 62.612972),(76 63.42568),(77 62.99647),(78 62.451706),(79 62.802967),
(1 36.887833),(2 44.140945),(3 47.526875),(4 49.439957),(5 51.54474),(6 54.3697),(7 56.207893),(8 56.271427),(9 57.134453),(10 56.928432),(11 58.67838),(12 58.289448),(13 59.235706),(14 58.454464),(15 58.71765),(16 59.17324),(17 59.766304),(18 58.879707),(19 58.903828),(20 58.721436),(21 59.84357),(22 59.326996),(23 58.426006),(24 58.3246),(25 58.59713),(26 59.952095),(27 58.520493),(28 58.35004),(29 59.076984),(30 58.258675),(31 59.461212),(32 59.045673),(33 59.33457),(34 59.210842),(35 59.88935),(36 60.11834),(37 59.680794),(38 58.634563),(39 59.937534),(40 59.856163),(41 60.118526),(42 59.981678),(43 59.246273),(44 59.71137),(45 60.58589),(46 60.330402),(47 61.396545),(48 60.611603),(49 60.741634),(50 61.175232),(51 61.580616),(52 60.95647),(53 62.27386),(54 61.2835),(55 60.85921),(56 60.807022),(57 60.826534),(58 61.124916),(59 61.130127),(60 61.218918),(61 60.493137),(62 61.20311),(63 60.242138),(64 60.76455),(65 60.787525),(66 60.42464),(67 61.258842),(68 61.44492),(69 62.568863),(70 62.16748),(71 63.94097),(72 62.08528),(73 63.298496),(74 63.42797),(75 63.67088),(76 64.400505),(77 64.46896),(78 62.913174),(79 62.63018),
(1 38.116947),(2 45.153923),(3 48.61907),(4 51.52736),(5 52.771053),(6 53.337494),(7 54.508575),(8 55.293667),(9 55.675106),(10 57.15808),(11 59.45142),(12 59.208073),(13 59.318363),(14 58.781548),(15 58.88483),(16 59.413113),(17 59.326916),(18 58.489502),(19 60.775677),(20 60.271523),(21 60.85511),(22 61.23661),(23 61.50736),(24 61.484226),(25 61.77584),(26 61.40944),(27 60.533257),(28 61.45542),(29 60.87705),(30 61.3675),(31 61.42423),(32 61.262196),(33 60.641914),(34 61.98909),(35 61.151196),(36 61.421722),(37 60.7262),(38 60.549206),(39 61.000576),(40 60.294533),(41 61.060104),(42 60.77303),(43 61.041286),(44 60.816288),(45 61.411674),(46 60.65035),(47 61.632687),(48 61.65544),(49 61.135788),(50 61.05678),(51 60.891243),(52 60.08006),(53 60.319244),(54 59.660053),(55 59.798397),(56 61.26893),(57 60.77744),(58 61.90718),(59 61.017513),(60 60.6827),(61 61.365993),(62 61.04927),(63 60.222565),(64 60.8041),(65 60.591396),(66 61.256756),(67 60.89962),(68 61.887024),(69 61.655876),(70 62.1652),(71 62.27499),(72 61.180233),(73 62.08236),(74 61.94543),(75 62.44639),(76 63.59093),(77 63.08784),(78 62.272186),(79 63.051395),
(1 36.39794),(2 44.477272),(3 47.517048),(4 49.934578),(5 52.326847),(6 53.999546),(7 56.37115),(8 54.7472),(9 56.361977),(10 57.471107),(11 58.873688),(12 59.28377),(13 58.53235),(14 58.833443),(15 59.7334),(16 59.858788),(17 59.775837),(18 59.586914),(19 59.869278),(20 58.809093),(21 59.540752),(22 60.00281),(23 60.260246),(24 59.971523),(25 59.054897),(26 59.587654),(27 59.30448),(28 59.95698),(29 60.814396),(30 61.00274),(31 60.570747),(32 61.73395),(33 61.468483),(34 60.208347),(35 60.062244),(36 59.6959),(37 59.40597),(38 59.554222),(39 59.763546),(40 59.061943),(41 59.923496),(42 60.624195),(43 60.30194),(44 59.960114),(45 60.25795),(46 60.501934),(47 61.102673),(48 60.819134),(49 61.11793),(50 61.33646),(51 61.139076),(52 61.390724),(53 62.57179),(54 61.780704),(55 62.222404),(56 62.917408),(57 62.71256),(58 63.158684),(59 61.605976),(60 63.159607),(61 63.261074),(62 63.463192),(63 62.739883),(64 63.416786),(65 63.238964),(66 63.495945),(67 63.554443),(68 63.140152),(69 62.976803),(70 63.493103),(71 61.966717),(72 62.064613),(73 62.422832),(74 62.44479),(75 62.22716),(76 62.583817),(77 61.816574),(78 62.21119),(79 62.7122),
(1 37.84809),(2 44.27732),(3 47.63416),(4 50.50303),(5 51.519623),(6 52.9794),(7 54.53816),(8 54.694973),(9 55.386436),(10 57.363926),(11 57.711655),(12 59.105713),(13 58.954914),(14 59.239944),(15 59.64187),(16 58.81629),(17 59.516563),(18 58.83465),(19 58.719788),(20 58.116722),(21 59.518993),(22 59.336708),(23 58.6791),(24 59.736256),(25 59.663136),(26 59.804054),(27 58.85428),(28 59.32197),(29 59.705227),(30 59.208595),(31 57.9631),(32 59.605854),(33 59.721344),(34 58.935513),(35 58.938602),(36 59.083538),(37 58.513306),(38 57.879364),(39 59.3619),(40 58.692352),(41 59.954376),(42 58.64743),(43 58.33218),(44 58.033974),(45 59.431545),(46 58.49509),(47 58.41948),(48 58.84268),(49 59.46069),(50 59.90933),(51 59.986366),(52 58.637012),(53 58.84105),(54 58.80094),(55 58.207806),(56 59.095444),(57 57.806908),(58 58.766804),(59 59.34943),(60 60.198925),(61 61.08631),(62 61.158024),(63 61.502167),(64 61.67492),(65 61.917023),(66 62.25039),(67 63.08069),(68 62.667446),(69 62.845596),(70 63.071373),(71 62.287556),(72 62.62101),(73 62.039436),(74 62.377632),(75 61.898277),(76 63.050114),(77 62.763676),(78 62.793976),(79 62.45556),
(1 37.479588),(2 43.886967),(3 47.328606),(4 49.811512),(5 51.29669),(6 52.207294),(7 53.817036),(8 54.342953),(9 56.031246),(10 56.54153),(11 56.598385),(12 56.818123),(13 58.11148),(14 58.459785),(15 58.124542),(16 58.25629),(17 57.88379),(18 56.840336),(19 58.228294),(20 57.840813),(21 57.363705),(22 56.59148),(23 56.749012),(24 57.04984),(25 57.04688),(26 57.452713),(27 56.93881),(28 58.268517),(29 58.558655),(30 58.418964),(31 57.377403),(32 58.91458),(33 58.580826),(34 58.46449),(35 58.76283),(36 58.527733),(37 57.767113),(38 58.646782),(39 59.054237),(40 58.082077),(41 59.303795),(42 58.632935),(43 58.69894),(44 58.33946),(45 57.906464),(46 57.148083),(47 57.15326),(48 57.93149),(49 57.885822),(50 58.77297),(51 60.02369),(52 58.90113),(53 58.97159),(54 59.036644),(55 59.046562),(56 58.47926),(57 57.86756),(58 58.686523),(59 59.44173),(60 59.865337),(61 60.254364),(62 60.059708),(63 62.205044),(64 62.3429),(65 62.41749),(66 62.89008),(67 62.33261),(68 60.690304),(69 61.80694),(70 60.35237),(71 60.77489),(72 60.22498),(73 60.465717),(74 60.256565),(75 60.854935),(76 61.66643),(77 61.223515),(78 60.60071),(79 61.02495),
(1 36.9046),(2 43.22435),(3 47.174072),(4 50.288128),(5 51.402462),(6 51.721523),(7 52.864014),(8 54.56172),(9 55.496887),(10 56.283855),(11 56.564922),(12 56.34967),(13 57.011566),(14 57.466488),(15 58.19406),(16 58.727165),(17 58.264294),(18 57.05014),(19 57.442596),(20 58.494144),(21 58.211773),(22 58.01731),(23 57.964245),(24 58.90882),(25 58.551853),(26 58.58247),(27 58.399204),(28 58.80413),(29 58.54254),(30 58.02128),(31 58.002018),(32 57.07278),(33 57.685703),(34 57.93286),(35 57.53977),(36 58.32174),(37 57.979115),(38 58.20997),(39 58.31246),(40 58.701366),(41 59.220318),(42 58.262306),(43 57.95963),(44 56.76505),(45 56.715218),(46 56.5351),(47 57.04647),(48 57.72326),(49 56.71018),(50 57.622284),(51 57.44331),(52 57.053944),(53 58.31022),(54 57.897507),(55 58.310154),(56 59.903946),(57 59.750553),(58 60.373714),(59 61.948036),(60 61.943375),(61 62.43272),(62 62.942398),(63 62.474678),(64 62.807),(65 63.119064),(66 62.92904),(67 62.50771),(68 62.145226),(69 62.772823),(70 62.030403),(71 62.44351),(72 62.130253),(73 62.30216),(74 62.088436),(75 63.143692),(76 63.657097),(77 63.521477),(78 63.126774),(79 63.160713),
(1 37.241558),(2 43.599377),(3 47.496124),(4 50.539383),(5 52.109512),(6 53.546288),(7 53.541473),(8 54.880287),(9 56.937695),(10 56.901516),(11 58.136246),(12 57.422634),(13 57.61212),(14 57.934006),(15 57.87245),(16 58.62352),(17 58.681602),(18 57.878563),(19 58.69443),(20 59.153976),(21 58.709366),(22 59.397648),(23 59.141857),(24 59.43745),(25 60.462543),(26 60.25192),(27 59.918785),(28 60.270428),(29 60.270176),(30 59.763626),(31 60.384224),(32 59.54555),(33 59.68156),(34 58.925816),(35 59.287155),(36 59.571392),(37 59.22932),(38 60.147717),(39 60.730793),(40 60.10083),(41 59.344944),(42 58.57746),(43 59.317142),(44 59.427887),(45 59.29755),(46 59.229656),(47 60.383698),(48 60.001026),(49 59.585354),(50 59.702995),(51 60.579063),(52 60.99214),(53 61.52353),(54 60.920597),(55 61.123837),(56 61.139427),(57 60.769646),(58 60.728283),(59 61.890415),(60 61.67865),(61 61.71495),(62 61.562683),(63 61.10071),(64 60.44524),(65 60.85285),(66 61.52924),(67 62.12853),(68 62.261616),(69 61.704117),(70 61.659843),(71 61.544704),(72 61.981373),(73 62.136856),(74 62.51358),(75 62.146034),(76 62.749622),(77 62.645027),(78 63.213238),(79 62.87107),
(1 36.12827),(2 42.607407),(3 46.589546),(4 48.287678),(5 50.536865),(6 51.608),(7 52.674595),(8 54.001617),(9 55.81667),(10 56.120464),(11 56.436443),(12 56.590836),(13 56.873867),(14 57.541607),(15 56.333286),(16 56.51735),(17 56.639957),(18 55.77487),(19 56.469193),(20 55.492157),(21 55.206734),(22 55.45896),(23 55.266483),(24 55.216618),(25 55.863037),(26 56.11691),(27 56.50963),(28 57.356262),(29 55.8203),(30 56.415268),(31 55.80503),(32 56.51904),(33 57.049686),(34 56.427715),(35 56.561504),(36 57.5964),(37 56.58464),(38 56.721718),(39 57.34489),(40 56.730885),(41 56.497272),(42 55.776726),(43 56.98703),(44 58.099133),(45 57.913956),(46 57.931995),(47 57.965115),(48 58.87318),(49 57.59597),(50 58.628178),(51 59.301693),(52 58.28594),(53 59.173782),(54 58.214115),(55 58.02008),(56 58.823948),(57 59.19683),(58 58.547165),(59 59.810883),(60 60.215042),(61 60.964073),(62 59.494083),(63 58.840828),(64 58.58438),(65 58.667973),(66 58.451218),(67 59.00146),(68 58.591465),(69 59.64428),(70 59.549503),(71 58.682823),(72 58.044796),(73 58.688915),(74 58.294678),(75 58.484375),(76 60.81136),(77 61.09264),(78 61.256443),(79 61.740845),
(1 36.003986),(2 42.39795),(3 46.189472),(4 48.387653),(5 50.69229),(6 51.389553),(7 51.778694),(8 53.502678),(9 55.13655),(10 55.014313),(11 55.732437),(12 56.693317),(13 55.964973),(14 56.71991),(15 56.83931),(16 58.06246),(17 57.968952),(18 58.941933),(19 58.708416),(20 57.378353),(21 58.564415),(22 58.04423),(23 57.510754),(24 57.74008),(25 57.44701),(26 58.395763),(27 57.86197),(28 59.142094),(29 58.135677),(30 58.47698),(31 58.688038),(32 58.07375),(33 58.3254),(34 58.28254),(35 58.625526),(36 59.180378),(37 58.900383),(38 58.691032),(39 58.136017),(40 57.010532),(41 56.928955),(42 56.168087),(43 57.005054),(44 57.1336),(45 57.988388),(46 58.16982),(47 58.48605),(48 58.650925),(49 58.408978),(50 58.4954),(51 58.9604),(52 58.75707),(53 59.05623),(54 58.836166),(55 59.393723),(56 58.955288),(57 58.921967),(58 58.730362),(59 60.858467),(60 59.188717),(61 60.04744),(62 60.1452),(63 60.076378),(64 59.03673),(65 58.26215),(66 59.42831),(67 60.347237),(68 60.123688),(69 59.57472),(70 59.901924),(71 60.409954),(72 61.134712),(73 61.341114),(74 61.27948),(75 61.00613),(76 60.879112),(77 61.78229),(78 61.284306),(79 61.14208),
