1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 856720.2),(2 3060505),(3 6492786.5),(4 10922744),(5 16487957),(6 22846090),(7 29516008),(8 36562748),(9 43764116),(10 50913230),(11 57973630),(12 64644068),(13 70573176),(14 75737670),(15 79629070),(16 82564570),(17 84798730),(18 86400590),(19 87885800),(20 89801064),(21 91076330),(22 91923400),(23 93418760),(24 94146360),(25 94460420),(26 94535240),(27 95231944),(28 95217176),(29 94922820),(30 94347016),(31 93550910),(32 92587880),(33 94015430),(34 93911520),(35 93580670),(36 94420930),(37 94659490),(38 95030696),(39 95306090),(40 95564740),(41 95806460),(42 96366040),(43 96970690),(44 98305190),(45 99793150),(46 101594080),(47 103621930),(48 108555640),(49 111738904),(50 115095430),(51 116473220),(52 118800730),(53 121071000),(54 123286180),(55 125093510),(56 127241240),(57 127517656),(58 129194720),(59 131473130),(60 134070664),(61 137413580),(62 141275790),(63 144616370),(64 147182860),(65 149965740),(66 152457890),(67 154725200),(68 156808530),(69 158168700),(70 159269760),(71 160070030),(72 159474720),(73 159393380),(74 159757650),(75 159884020),(76 160109330),(77 160323020),(78 159518260),(79 159874640),
(1 6373.717),(2 8894.505),(3 9936.885),(4 11000.9375),(5 11183.777),(6 12040.733),(7 12241.319),(8 12181.048),(9 12876.225),(10 13162.802),(11 13108.582),(12 13445.265),(13 13658.063),(14 14065.919),(15 14200.79),(16 14014.195),(17 13733.643),(18 13673.532),(19 13470.885),(20 13772.723),(21 14263.9795),(22 14468.222),(23 14372.214),(24 14548.388),(25 14518.2705),(26 14379.786),(27 14032.086),(28 13975.893),(29 13814.89),(30 13752.974),(31 13706.803),(32 13584.445),(33 13837.333),(34 13877.167),(35 13860.634),(36 13674.87),(37 13499.48),(38 13812.847),(39 13892.974),(40 14047.711),(41 13913.538),(42 13934.235),(43 13921.799),(44 13597.273),(45 13591.291),(46 13527.641),(47 13690.174),(48 13701.813),(49 13335.608),(50 13231.003),(51 13193.664),(52 13123.326),(53 13679.672),(54 13671.127),(55 14019.71),(56 14398.327),(57 14644.462),(58 14709.965),(59 14884.112),(60 14753.049),(61 14746.815),(62 14885.475),(63 15275.27),(64 15155.622),(65 15268.19),(66 15268.59),(67 15047.075),(68 15554.169),(69 15296.9795),(70 15414.944),(71 15398.219),(72 15382.31),(73 15428.517),(74 15217.319),(75 15007.584),(76 15474.4795),(77 15424.728),(78 15201.385),(79 15562.595),
(1 6463.72),(2 9038.901),(3 10082.13),(4 10938.238),(5 10975.995),(6 11664.336),(7 11878.803),(8 11699.44),(9 12386.98),(10 12623.794),(11 12547.906),(12 12748.088),(13 12935.865),(14 13299.304),(15 13578.909),(16 13372.194),(17 13371.363),(18 13290.884),(19 12945.991),(20 12944.184),(21 13539.169),(22 13987.285),(23 13928.773),(24 13925.712),(25 14026.853),(26 14150.281),(27 13828.282),(28 13751.77),(29 13459.725),(30 13465.479),(31 13348.879),(32 13171.076),(33 13212.323),(34 13193.797),(35 13470.547),(36 13315.593),(37 12946.403),(38 13277.157),(39 13396.746),(40 13482.313),(41 13384.3),(42 13382.34),(43 13221.488),(44 13031.255),(45 13067.08),(46 13367.826),(47 13208.891),(48 13433.852),(49 13179.038),(50 13285.06),(51 13175.494),(52 13333.418),(53 13402.053),(54 13729.464),(55 13798.513),(56 14195.308),(57 14000.9),(58 14075.907),(59 14239.1045),(60 14330.157),(61 14301.291),(62 14504.742),(63 14561.748),(64 14691.908),(65 14759.946),(66 14957.73),(67 14906.065),(68 15212.288),(69 14966.911),(70 15115.086),(71 14913.036),(72 14817.151),(73 14857.975),(74 14927.902),(75 14710.96),(76 15013.545),(77 15056.162),(78 15039.138),(79 15611.313),
(1 6283.095),(2 8678.964),(3 9799.724),(4 10596.111),(5 10743.613),(6 11299.767),(7 11583.801),(8 11647.448),(9 12530.179),(10 12751.929),(11 12775.151),(12 13011.612),(13 12990.917),(14 13322.578),(15 13522.639),(16 13426.374),(17 13339.751),(18 13205.969),(19 12802.382),(20 12610.5),(21 13153.415),(22 13523.481),(23 13527.9),(24 13640.362),(25 13779.758),(26 13886.067),(27 13585.146),(28 13440.361),(29 13220.752),(30 13049.23),(31 13157.449),(32 13073.35),(33 12996.906),(34 13041.588),(35 13209.49),(36 13208.011),(37 13092.062),(38 13190.158),(39 13400.475),(40 13279.954),(41 13159.008),(42 13114.726),(43 13102.284),(44 12859.245),(45 13062.543),(46 13029.805),(47 13077.333),(48 13223.174),(49 12985.463),(50 13091.726),(51 12883.9375),(52 12796.771),(53 12897.851),(54 12960.151),(55 12916.471),(56 13489.3),(57 13358.71),(58 13781.759),(59 13786.938),(60 13948.467),(61 13917.2295),(62 13966.108),(63 14000.108),(64 14284.547),(65 14283.658),(66 14452.422),(67 14779.207),(68 14654.8),(69 14495.726),(70 14484.84),(71 14439.748),(72 14506.251),(73 14654.497),(74 14572.078),(75 14542.685),(76 14854.089),(77 14800.669),(78 14809.0625),(79 15172.62),
(1 5943.373),(2 8167.6904),(3 9276.744),(4 10057.913),(5 10361.246),(6 10856.996),(7 11117.651),(8 11123.95),(9 11743.02),(10 12085.527),(11 12233.06),(12 12531.401),(13 12399.166),(14 12681.845),(15 12802.355),(16 12684.634),(17 12655.248),(18 12595.465),(19 12270.576),(20 12226.58),(21 12545.956),(22 12792.702),(23 12959.729),(24 13163.5205),(25 13423.077),(26 13592.716),(27 13345.354),(28 13216.612),(29 13076.733),(30 12777.726),(31 12859.532),(32 12688.388),(33 12623.259),(34 12636.018),(35 12842.959),(36 12729.229),(37 12454.576),(38 12540.814),(39 12659.215),(40 12752.805),(41 12699.029),(42 12676.416),(43 12650.596),(44 12331.659),(45 12553.24),(46 12598.545),(47 12681.852),(48 12797.707),(49 12753.605),(50 12663.718),(51 12585.092),(52 12251.121),(53 12396.791),(54 12246.19),(55 12373.868),(56 12792.488),(57 12818.797),(58 13122.609),(59 13336.105),(60 13382.174),(61 13310.432),(62 13267.874),(63 13291.159),(64 13375.758),(65 13501.69),(66 13737.842),(67 13760.506),(68 13918.826),(69 13759.681),(70 13629.542),(71 13918.32),(72 13805.838),(73 14154.018),(74 14126.249),(75 14141.085),(76 14374.7295),(77 14190.128),(78 14150.56),(79 14522.999),
(1 6047.3613),(2 8403.867),(3 9551.623),(4 10257.992),(5 10620.031),(6 11219.104),(7 11481.435),(8 11466.566),(9 12102.341),(10 12615.404),(11 12453.106),(12 12624.46),(13 12564.014),(14 12841.632),(15 12926.69),(16 12783.278),(17 12778.108),(18 12612.775),(19 12369.502),(20 12449.696),(21 12618.254),(22 12756.861),(23 12938.312),(24 13126.093),(25 13448.1045),(26 13389.127),(27 13231.442),(28 13002.15),(29 12966.931),(30 13076.792),(31 13213.166),(32 13126.712),(33 13036.378),(34 12932.844),(35 13177.514),(36 13049.752),(37 12753.05),(38 12748.5),(39 12784.123),(40 13111.539),(41 12871.969),(42 12944.748),(43 13100.549),(44 12755.292),(45 13009.233),(46 12934.524),(47 12760.726),(48 12975.16),(49 12982.049),(50 12796.282),(51 12655.786),(52 12162.611),(53 12379.083),(54 12384.241),(55 12597.349),(56 12896.756),(57 13027.83),(58 13249.679),(59 13355.454),(60 13252.676),(61 13128.416),(62 13246.826),(63 13301.479),(64 13463.646),(65 13260.035),(66 13617.482),(67 13394.264),(68 13682.882),(69 13868.195),(70 13643.525),(71 13844.714),(72 13780.142),(73 14041.128),(74 14121.865),(75 14082.903),(76 14372.814),(77 14375.747),(78 14297.799),(79 14613.347),
(1 5683.4297),(2 7968.6157),(3 9104.8955),(4 9733.285),(5 9990.425),(6 10774.998),(7 11039.685),(8 10855.014),(9 11405.154),(10 11994.503),(11 11958.758),(12 12114.436),(13 11989.524),(14 12019.986),(15 12233.113),(16 12116.971),(17 12011.359),(18 11820.367),(19 11857.57),(20 11765.34),(21 12050.86),(22 12140.785),(23 12278.174),(24 12321.137),(25 12652.291),(26 12642.448),(27 12632.963),(28 12545.073),(29 12543.82),(30 12453.114),(31 12563.24),(32 12587.842),(33 12560.986),(34 12452.994),(35 12519.913),(36 12515.518),(37 12123.727),(38 12029.1),(39 12201.7705),(40 12417.518),(41 12193.453),(42 12140.432),(43 12288.839),(44 11973.9795),(45 12260.25),(46 12224.003),(47 12214.585),(48 12287.21),(49 12274.047),(50 12084.061),(51 11975.632),(52 11750.639),(53 11947.946),(54 12021.503),(55 12209.4),(56 12672.38),(57 12707.4),(58 12942.533),(59 12971.497),(60 13001.274),(61 12934.89),(62 13022.782),(63 12895.893),(64 12984.247),(65 12984.087),(66 13111.64),(67 13116.446),(68 13066.444),(69 13381.586),(70 13254.997),(71 13186.525),(72 13325.715),(73 13429.738),(74 13505.865),(75 13373.975),(76 13807.241),(77 13869.2705),(78 13725.09),(79 13838.363),
(1 5788.865),(2 7965.5845),(3 9265.054),(4 9845.834),(5 10231.075),(6 10828.451),(7 10990.767),(8 10836.794),(9 11391.161),(10 11704.312),(11 11913.842),(12 12085.12),(13 11868.426),(14 11795.274),(15 11938.146),(16 11911.748),(17 11693.488),(18 11738.769),(19 11725.17),(20 11711.218),(21 11885.378),(22 11812.127),(23 11976.845),(24 12333.304),(25 12793.023),(26 12585.345),(27 12422.15),(28 12405.252),(29 12300.387),(30 12153.4),(31 12401.252),(32 12538.302),(33 12615.855),(34 12750.157),(35 12781.321),(36 12709.035),(37 12189.676),(38 12077.721),(39 12191.338),(40 12307.115),(41 12221.3545),(42 12182.383),(43 12201.526),(44 12018.77),(45 12194.58),(46 12242.096),(47 12083.116),(48 11971.856),(49 11775.679),(50 11689.327),(51 11601.559),(52 11469.268),(53 11523.871),(54 11728.661),(55 11847.445),(56 12296.51),(57 12243.837),(58 12363.146),(59 12431.833),(60 12292.962),(61 12362.262),(62 12458.471),(63 12443.305),(64 12495.272),(65 12195.287),(66 12252.498),(67 12319.211),(68 12438.055),(69 12720.583),(70 12899.1045),(71 12952.12),(72 12978.606),(73 13129.154),(74 13261.339),(75 13445.755),(76 13585.487),(77 13559.496),(78 13541.968),(79 13772.655),
(1 5686.5806),(2 7853.769),(3 9016.103),(4 9454.326),(5 9912.365),(6 10582.054),(7 10939.036),(8 11064.867),(9 11514.313),(10 11684.496),(11 11679.423),(12 11817.884),(13 11623.191),(14 11789.535),(15 11944.104),(16 11815.8),(17 11622.0625),(18 11681.874),(19 11511.394),(20 11487.623),(21 11627.269),(22 11688.703),(23 11816.414),(24 11934.4795),(25 12211.056),(26 12122.281),(27 11860.696),(28 11808.292),(29 11912.019),(30 11849.084),(31 11985.481),(32 12124.633),(33 12221.832),(34 12184.759),(35 12240.057),(36 12089.631),(37 11993.319),(38 11914.569),(39 11993.682),(40 12008.033),(41 12025.098),(42 11910.656),(43 11864.604),(44 11766.615),(45 11874.411),(46 11920.278),(47 11803.6045),(48 11817.255),(49 11721.87),(50 11702.739),(51 11492.0205),(52 11473.193),(53 11643.803),(54 11720.014),(55 11899.723),(56 12206.503),(57 12178.187),(58 12297.537),(59 12377.131),(60 12217.543),(61 12319.499),(62 12118.455),(63 12225.552),(64 12125.162),(65 12024.493),(66 12177.734),(67 12240.515),(68 12453.95),(69 12784.152),(70 12720.009),(71 13028.888),(72 13002.551),(73 13029.406),(74 13080.391),(75 13217.812),(76 13401.877),(77 13518.878),(78 13327.991),(79 13426.375),
(1 5514.353),(2 7636.466),(3 8713.239),(4 9206.722),(5 9663.352),(6 10415.764),(7 10824.226),(8 10776.39),(9 11270.588),(10 11407.702),(11 11440.886),(12 11580.624),(13 11524.913),(14 11587.749),(15 11597.31),(16 11552.58),(17 11669.134),(18 11722.433),(19 11606.265),(20 11314.163),(21 11446.43),(22 11656.466),(23 11648.148),(24 11658.405),(25 11900.322),(26 11805.888),(27 11822.854),(28 11657.333),(29 11752.998),(30 11758.185),(31 11959.403),(32 12051.504),(33 12062.228),(34 12051.502),(35 12195.508),(36 12025.919),(37 12046.753),(38 11778.852),(39 11798.864),(40 11826.046),(41 11804.351),(42 11643.644),(43 11635.992),(44 11638.247),(45 11594.244),(46 11600.803),(47 11645.204),(48 11600.736),(49 11463.105),(50 11223.375),(51 11323),(52 11187.085),(53 11474.961),(54 11354.169),(55 11751.125),(56 11868.239),(57 11812.215),(58 11794.486),(59 11858.417),(60 11877.076),(61 11946.583),(62 11827.503),(63 11628.628),(64 11771.514),(65 11838.636),(66 12026.346),(67 12148.388),(68 12231.138),(69 12730.212),(70 12635.713),(71 12802.876),(72 12704.828),(73 12614.496),(74 12716.821),(75 12504.776),(76 12816.602),(77 13258.268),(78 12899.055),(79 13238.442),
(1 5545.906),(2 7574.9043),(3 8543.534),(4 9112.38),(5 9507.32),(6 9980.912),(7 10343.937),(8 10423.528),(9 10896.267),(10 11221.954),(11 11233.776),(12 11252.548),(13 11184.516),(14 11075.029),(15 11329.405),(16 11356.252),(17 11466.299),(18 11390.456),(19 11120.731),(20 11092.107),(21 11170.942),(22 11274.201),(23 11407.264),(24 11459.021),(25 11703.351),(26 11675.09),(27 11697.823),(28 11382.086),(29 11390.648),(30 11357.985),(31 11521.359),(32 11728.57),(33 11719.591),(34 11892.014),(35 12049.87),(36 12022.871),(37 11908.275),(38 11721.998),(39 11930.12),(40 11950.849),(41 11900.212),(42 11716.701),(43 11768.491),(44 11683.059),(45 11458.4375),(46 11524.96),(47 11537.127),(48 11467.381),(49 11390.914),(50 11072.325),(51 11321.835),(52 11071.362),(53 11151.151),(54 11351.721),(55 11494.124),(56 11723.112),(57 11483.077),(58 11740.973),(59 11716.398),(60 11690.047),(61 11645.593),(62 11624.743),(63 11492.937),(64 11718.957),(65 11696.286),(66 11768.423),(67 12077.155),(68 12053.99),(69 12343.383),(70 12586.214),(71 12530.248),(72 12565.178),(73 12514.434),(74 12468.6455),(75 12549.067),(76 12439.92),(77 12816.614),(78 12527.4),(79 12809.69),
(1 5267.035),(2 6930.2764),(3 8086.426),(4 8739.733),(5 9261.255),(6 9703.403),(7 9995.869),(8 10209.753),(9 10690.352),(10 11088.935),(11 11025.823),(12 11037.438),(13 11033.058),(14 10909.378),(15 11043.046),(16 11104.635),(17 11061.482),(18 11203.559),(19 10886.795),(20 10766.067),(21 11063.472),(22 11157.464),(23 11102.125),(24 11102.747),(25 11264.235),(26 11359.903),(27 11298.498),(28 11016.491),(29 11127.23),(30 11112.641),(31 11093.107),(32 11279.19),(33 11246.286),(34 11430.054),(35 11357.084),(36 11404.275),(37 11216.951),(38 11195.253),(39 11250.9795),(40 11265.722),(41 11380.128),(42 11275.176),(43 11233.415),(44 11175.203),(45 11087.107),(46 11047.523),(47 10964.968),(48 10930.324),(49 10868.79),(50 10630.018),(51 10724.409),(52 10554.337),(53 10531.6455),(54 10617.249),(55 10646.372),(56 10910.268),(57 10828.313),(58 11007.584),(59 11082.503),(60 11044.272),(61 11187.151),(62 11348.148),(63 11172.12),(64 11152.134),(65 11240.335),(66 11382.186),(67 11692.679),(68 11716.519),(69 11735.876),(70 11916.394),(71 12155.288),(72 12274.652),(73 12251.721),(74 12052.628),(75 12117.319),(76 12270.669),(77 12784.551),(78 12563.319),(79 12544.425),
(1 5193.8564),(2 6812.8477),(3 8111.1504),(4 8715.471),(5 9276.383),(6 9655.238),(7 10045.037),(8 10188.529),(9 10451.443),(10 10776.359),(11 10772.064),(12 10891.108),(13 10777.091),(14 10606.04),(15 10804.402),(16 10998.901),(17 10944.953),(18 11139.885),(19 10766.203),(20 10548.062),(21 10874.016),(22 11012.403),(23 10874.59),(24 10967.734),(25 11145.276),(26 11129.828),(27 11242.199),(28 11146.244),(29 11086.792),(30 11119.562),(31 11020.01),(32 11013.739),(33 10950.049),(34 10955.858),(35 11307.479),(36 11085.661),(37 11052.214),(38 11107.939),(39 11387.299),(40 11442.836),(41 11355.874),(42 11038.84),(43 10953.857),(44 11032.844),(45 10805.9795),(46 10787.396),(47 10763.835),(48 10842.246),(49 10725.9),(50 10485.09),(51 10407.756),(52 10331.707),(53 10130.96),(54 10325.301),(55 10341.568),(56 10597.973),(57 10694.004),(58 10821.547),(59 11050.773),(60 10859.206),(61 11038.718),(62 11107.092),(63 10999.926),(64 10897.743),(65 11163.554),(66 10993.9795),(67 11247.203),(68 11134.653),(69 11306.591),(70 11406.509),(71 11973.143),(72 11828.916),(73 11749.284),(74 11832.526),(75 11823.191),(76 12054.722),(77 12569.613),(78 12353.997),(79 12513.575),
(1 4966.26),(2 6499.33),(3 7521.817),(4 8152.713),(5 8681.038),(6 9045.379),(7 9351.134),(8 9604.12),(9 10035.495),(10 10334.356),(11 10404.308),(12 10324.06),(13 10279.113),(14 10261.587),(15 10517.795),(16 10593.406),(17 10406.387),(18 10420.403),(19 10198.666),(20 10064.385),(21 10243.138),(22 10280.801),(23 10215.309),(24 10445.169),(25 10512.119),(26 10575.754),(27 10509.573),(28 10381.496),(29 10378.679),(30 10300.296),(31 10350.588),(32 10312.222),(33 10295.055),(34 10245.919),(35 10452.983),(36 10304.172),(37 10309.767),(38 10428.124),(39 10796.912),(40 10775.975),(41 10702.804),(42 10638.174),(43 10628.624),(44 10497.691),(45 10404.636),(46 10483.651),(47 10450.525),(48 10398.623),(49 10389.247),(50 10092.739),(51 10112.689),(52 10003.883),(53 9834.151),(54 9854.892),(55 9897.182),(56 10144.304),(57 10148.714),(58 10349.226),(59 10451.282),(60 10279.592),(61 10360.834),(62 10395.329),(63 10273.459),(64 10611.493),(65 10592.535),(66 10579.897),(67 10794.855),(68 10806.554),(69 10881.256),(70 11069.512),(71 11222.166),(72 11155.065),(73 11293.84),(74 11300.443),(75 11584.272),(76 11512.069),(77 11948.09),(78 11825.456),(79 11923.071),
(1 5098.971),(2 6612.245),(3 7653.0244),(4 8221.78),(5 8784.713),(6 9008.379),(7 9278.813),(8 9596.422),(9 9878.154),(10 10302.338),(11 10464.531),(12 10436.461),(13 10250.932),(14 10143.116),(15 10351.869),(16 10467.645),(17 10446.408),(18 10412.431),(19 10199.847),(20 9968.203),(21 10176.937),(22 10225.071),(23 10305.721),(24 10251.319),(25 10297.856),(26 10555.261),(27 10498.596),(28 10304.057),(29 10243.948),(30 10173.871),(31 10217.284),(32 10063.644),(33 10119.506),(34 10135.406),(35 10238.199),(36 10158.357),(37 10049.45),(38 10194.304),(39 10374.748),(40 10522.824),(41 10380.918),(42 10642.743),(43 10455.568),(44 10218.1045),(45 10457.194),(46 10448.43),(47 10405.607),(48 10266.248),(49 10296.256),(50 10050.591),(51 10128.522),(52 9892.438),(53 9822.307),(54 9718.583),(55 9856.274),(56 9912.392),(57 9929.636),(58 10223.104),(59 10257.67),(60 10275.837),(61 10265.952),(62 10493.576),(63 10281.499),(64 10387.943),(65 10201.208),(66 10585.272),(67 10721.889),(68 10829.018),(69 10944.117),(70 10922.6455),(71 10934.932),(72 11214.333),(73 11433.747),(74 11111.63),(75 11899.27),(76 11589.943),(77 11953.824),(78 11879.477),(79 11747.534),
(1 5094.056),(2 6473.327),(3 7381.566),(4 7947.878),(5 8471.725),(6 8807.47),(7 8971.088),(8 9064.852),(9 9595.058),(10 9982.094),(11 9971.757),(12 9949.5),(13 10002.362),(14 9847.085),(15 10050.429),(16 10119.968),(17 9975.744),(18 10090.664),(19 9933.389),(20 9741.277),(21 9801.2),(22 9770.314),(23 9752.641),(24 9945.137),(25 10091.4375),(26 10178.1455),(27 10204.075),(28 10131.018),(29 10024.798),(30 9895.314),(31 9962.062),(32 9964.277),(33 9844.595),(34 9746.739),(35 9792.697),(36 9733.779),(37 9756.047),(38 9902.556),(39 9919.202),(40 10034.45),(41 9938.565),(42 10165.333),(43 10007.806),(44 10088.927),(45 10147.431),(46 10131.62),(47 10167.808),(48 10062.27),(49 10155.526),(50 9815.761),(51 9848.52),(52 9566.463),(53 9510.982),(54 9630.579),(55 9516.939),(56 9793.879),(57 9770.575),(58 9829.767),(59 9924.394),(60 9994.374),(61 10175.683),(62 10212.996),(63 10004.249),(64 10043.475),(65 10286.847),(66 10268.009),(67 10481.134),(68 10495.651),(69 10586.976),(70 10625.7295),(71 10755.821),(72 10840.86),(73 11126.22),(74 11199.686),(75 11665.647),(76 11355.821),(77 11455.148),(78 11411.907),(79 11045.974),
(1 4723.2046),(2 6068.3276),(3 7218.332),(4 7615.667),(5 7971.372),(6 8265.31),(7 8658.306),(8 8891.673),(9 9298.421),(10 9543.286),(11 9482.7295),(12 9579.629),(13 9470.583),(14 9479.882),(15 9595.012),(16 9720.754),(17 9547.321),(18 9533.381),(19 9443.897),(20 9422.219),(21 9398.871),(22 9362.38),(23 9339.755),(24 9491.853),(25 9620.741),(26 9752.331),(27 9878.8955),(28 9881.443),(29 9703.587),(30 9444.65),(31 9637.8545),(32 9590.231),(33 9445.931),(34 9264.416),(35 9358.441),(36 9284.774),(37 9217.342),(38 9299.407),(39 9357.038),(40 9554.546),(41 9470.546),(42 9597.514),(43 9659.988),(44 9531.887),(45 9515.575),(46 9685.106),(47 9713.486),(48 9622.898),(49 9622.449),(50 9264.449),(51 9358.5625),(52 9193.423),(53 9160.597),(54 9328.201),(55 9188.461),(56 9443.282),(57 9381.246),(58 9311.431),(59 9474.089),(60 9428.85),(61 9661.12),(62 9513.798),(63 9349.213),(64 9306.278),(65 9517.122),(66 9606.62),(67 9744.258),(68 9809.699),(69 9940.31),(70 9990.91),(71 10221.125),(72 10354.897),(73 10787.985),(74 10711.284),(75 10845.681),(76 10741.908),(77 10871.604),(78 10896.755),(79 10632.895),
(1 4874.2603),(2 6123.1533),(3 7121.945),(4 7609.7646),(5 7879.1313),(6 8246.367),(7 8625.835),(8 8822.233),(9 9167.987),(10 9428.241),(11 9533.298),(12 9607.234),(13 9514.814),(14 9283.373),(15 9625.368),(16 9543.63),(17 9599.035),(18 9673.543),(19 9448.141),(20 9257.041),(21 9256.468),(22 9178.288),(23 9305.081),(24 9246.934),(25 9381.088),(26 9629.534),(27 9724.775),(28 9533.216),(29 9548.129),(30 9540.242),(31 9676.174),(32 9644.154),(33 9532.661),(34 9298.31),(35 9391.134),(36 9294.764),(37 9398.599),(38 9396.228),(39 9191.891),(40 9406.517),(41 9410.219),(42 9611.207),(43 9536.366),(44 9490.248),(45 9605.312),(46 9745.329),(47 9728.571),(48 9511.545),(49 9625.124),(50 9474.59),(51 9548.452),(52 9278.443),(53 9259.224),(54 9419.904),(55 9405.009),(56 9479.235),(57 9385.06),(58 9157.531),(59 9353.965),(60 9298.743),(61 9498.064),(62 9410.67),(63 9339.31),(64 9226.061),(65 9284.679),(66 9428.579),(67 9556.669),(68 9543.238),(69 9598.75),(70 9780.296),(71 9987.29),(72 10196.037),(73 10342.025),(74 10295.854),(75 10525.9),(76 10429.008),(77 10515.657),(78 10748.992),(79 10344.121),
