1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 844187.06),(2 2789103),(3 5335445.5),(4 8162446.5),(5 11032741),(6 13726971),(7 16209271),(8 18419558),(9 20589216),(10 22604354),(11 24385544),(12 26010474),(13 27420642),(14 28487856),(15 29310878),(16 29960582),(17 30441208),(18 30841742),(19 31285202),(20 31826662),(21 32764422),(22 34287744),(23 35689748),(24 37381292),(25 39303280),(26 41401744),(27 43333710),(28 45282304),(29 46958436),(30 48630256),(31 50301452),(32 51618364),(33 52297772),(34 52325796),(35 51764084),(36 50779612),(37 49386976),(38 47811820),(39 46121396),(40 44302452),(41 42444724),(42 40666140),(43 39187268),(44 37775940),(45 36563692),(46 35557572),(47 34690388),(48 33947372),(49 33250266),(50 32601718),(51 31854536),(52 31120054),(53 30507208),(54 30146346),(55 29836678),(56 29582162),(57 29346176),(58 29346360),(59 29426538),(60 29609408),(61 30074398),(62 30778090),(63 31713750),(64 32805840),(65 34021240),(66 35154010),(67 36031308),(68 36801136),(69 37440068),(70 38041148),(71 38684990),(72 39498348),(73 40704620),(74 42236340),(75 43975636),(76 45991476),(77 48208516),(78 50502452),(79 52364916),
(1 189.12288),(2 206.86266),(3 219.04094),(4 226.85536),(5 235.5225),(6 239.88083),(7 245.98067),(8 249.9383),(9 253.8697),(10 257.88495),(11 260.6542),(12 262.46124),(13 266.65793),(14 269.22534),(15 270.57806),(16 270.7417),(17 272.84265),(18 275.06415),(19 276.0472),(20 278.5892),(21 282.3881),(22 282.59512),(23 285.55246),(24 287.2858),(25 290.986),(26 292.52927),(27 294.58234),(28 294.01404),(29 298.4509),(30 296.9357),(31 298.85825),(32 297.505),(33 298.66406),(34 298.82382),(35 298.8047),(36 299.79367),(37 300.0205),(38 300.29697),(39 300.7716),(40 300.69153),(41 301.98608),(42 303.34576),(43 303.4716),(44 303.0358),(45 305.83298),(46 304.90497),(47 306.71002),(48 306.54715),(49 308.43018),(50 308.25726),(51 309.41138),(52 308.82263),(53 306.9884),(54 308.14545),(55 308.6647),(56 307.3589),(57 309.2601),(58 307.1949),(59 308.91833),(60 308.0108),(61 307.62503),(62 309.7396),(63 309.60785),(64 310.34314),(65 312.09952),(66 312.1305),(67 312.3298),(68 313.93518),(69 312.8971),(70 313.7016),(71 313.7724),(72 312.8718),(73 313.65686),(74 313.5606),(75 314.6885),(76 313.01282),(77 314.62408),(78 315.2037),(79 315.63385),
(1 186.33635),(2 202.01797),(3 215.55713),(4 223.62225),(5 231.95432),(6 236.8745),(7 242.84744),(8 245.99905),(9 250.33598),(10 253.99779),(11 257.03625),(12 260.2018),(13 263.03156),(14 265.06583),(15 266.3724),(16 268.23883),(17 270.93362),(18 271.95813),(19 273.96368),(20 275.53247),(21 279.16977),(22 279.02066),(23 284.0861),(24 284.61963),(25 289.87048),(26 288.80276),(27 290.97302),(28 290.31546),(29 293.11554),(30 292.86877),(31 295.95166),(32 295.50006),(33 297.5746),(34 297.82016),(35 299.33572),(36 298.91537),(37 300.04443),(38 300.28384),(39 299.0973),(40 300.5684),(41 301.51434),(42 301.06555),(43 300.72583),(44 302.79147),(45 303.62213),(46 303.27545),(47 304.57117),(48 304.40744),(49 304.8133),(50 304.7176),(51 306.06046),(52 304.97766),(53 305.76303),(54 304.64948),(55 304.5979),(56 304.07568),(57 307.02368),(58 306.1368),(59 306.54904),(60 305.60016),(61 304.65298),(62 306.66708),(63 306.67868),(64 305.5964),(65 306.23807),(66 306.33212),(67 307.229),(68 308.36124),(69 307.56628),(70 308.35797),(71 307.67886),(72 307.10162),(73 309.19464),(74 310.21582),(75 310.66656),(76 309.6133),(77 310.5156),(78 310.6894),(79 309.7402),
(1 184.51556),(2 199.79588),(3 212.90488),(4 223.42691),(5 231.21758),(6 237.12495),(7 242.17744),(8 245.34122),(9 249.28336),(10 252.83559),(11 258.00546),(12 261.4458),(13 263.49918),(14 264.3845),(15 267.1467),(16 268.51437),(17 271.48416),(18 269.59302),(19 271.99713),(20 274.62286),(21 276.14667),(22 277.00055),(23 280.44608),(24 283.12445),(25 285.6928),(26 286.0616),(27 290.15927),(28 291.0162),(29 291.4358),(30 293.66193),(31 294.6575),(32 294.4701),(33 296.84464),(34 294.7475),(35 298.532),(36 296.28345),(37 298.33063),(38 299.1338),(39 298.1546),(40 298.36755),(41 299.56363),(42 300.32843),(43 300.3629),(44 301.3637),(45 303.53503),(46 303.1425),(47 304.9312),(48 303.90573),(49 305.61316),(50 304.82684),(51 305.01578),(52 303.48743),(53 303.85867),(54 303.77658),(55 302.8794),(56 302.8588),(57 304.0835),(58 303.59473),(59 303.02527),(60 303.40155),(61 303.6814),(62 304.01767),(63 305.91495),(64 303.63153),(65 304.39294),(66 303.41455),(67 303.1883),(68 303.92963),(69 304.1867),(70 304.80695),(71 304.3675),(72 303.34116),(73 304.57123),(74 303.89957),(75 305.3047),(76 302.9466),(77 305.0757),(78 304.86618),(79 305.46912),
(1 183.11705),(2 198.03085),(3 210.89674),(4 219.35635),(5 227.02203),(6 231.50449),(7 237.49687),(8 239.31183),(9 245.67567),(10 248.76399),(11 252.76665),(12 257.36752),(13 257.96597),(14 257.8216),(15 263.541),(16 263.16486),(17 264.56708),(18 265.3613),(19 267.31277),(20 269.11847),(21 271.35986),(22 272.17535),(23 275.50934),(24 279.02826),(25 280.6309),(26 281.09045),(27 284.71246),(28 285.56998),(29 286.58725),(30 288.3148),(31 289.9389),(32 289.88983),(33 289.08997),(34 288.88196),(35 292.37634),(36 291.72842),(37 293.02478),(38 293.00714),(39 293.45328),(40 293.3384),(41 294.9914),(42 295.36487),(43 296.372),(44 296.65253),(45 298.48093),(46 295.75317),(47 297.95547),(48 296.39185),(49 298.27274),(50 298.2975),(51 299.75714),(52 299.06952),(53 298.5653),(54 297.30673),(55 298.9951),(56 296.94394),(57 298.07507),(58 297.0599),(59 297.15787),(60 297.50113),(61 297.42368),(62 297.77344),(63 299.72617),(64 298.85703),(65 298.91357),(66 298.72165),(67 299.01016),(68 299.19308),(69 300.01498),(70 300.19568),(71 301.045),(72 299.20673),(73 300.85156),(74 298.45627),(75 300.56082),(76 300.44305),(77 301.45627),(78 302.01752),(79 302.38962),
(1 184.13863),(2 199.47768),(3 212.34358),(4 220.13683),(5 228.25043),(6 232.7173),(7 238.20456),(8 241.62225),(9 246.02608),(10 249.67816),(11 251.959),(12 257.55136),(13 258.00717),(14 259.27853),(15 263.1688),(16 263.37396),(17 264.66006),(18 267.27228),(19 268.11276),(20 270.79855),(21 272.71252),(22 274.6527),(23 276.7874),(24 279.5177),(25 280.7662),(26 280.64838),(27 285.33606),(28 284.96002),(29 287.27005),(30 288.13245),(31 289.34943),(32 289.77054),(33 289.33817),(34 288.89975),(35 292.39526),(36 291.22324),(37 293.25388),(38 294.08322),(39 293.0506),(40 292.85223),(41 296.12436),(42 295.89142),(43 296.3194),(44 296.09238),(45 297.1075),(46 297.06357),(47 298.3613),(48 298.48334),(49 299.8446),(50 299.35123),(51 299.51807),(52 299.5963),(53 299.39917),(54 298.6641),(55 301.5878),(56 300.40796),(57 301.27124),(58 298.931),(59 298.50745),(60 297.78757),(61 299.07782),(62 298.0477),(63 299.14706),(64 299.38977),(65 299.39124),(66 300.76382),(67 301.4337),(68 300.97354),(69 301.0377),(70 299.2422),(71 299.2364),(72 298.36728),(73 299.53992),(74 300.86038),(75 301.87936),(76 301.2396),(77 301.75848),(78 301.17712),(79 301.22403),
(1 182.11664),(2 198.5798),(3 209.63353),(4 217.25214),(5 225.1801),(6 230.20576),(7 236.23807),(8 240.37488),(9 243.76155),(10 246.85776),(11 249.20335),(12 253.34438),(13 255.65033),(14 255.86932),(15 258.9866),(16 260.48627),(17 261.53943),(18 263.36197),(19 265.6358),(20 267.1523),(21 268.7462),(22 271.17593),(23 272.64612),(24 276.81564),(25 279.06583),(26 278.06314),(27 280.999),(28 281.8174),(29 283.59802),(30 285.7912),(31 287.46283),(32 287.12872),(33 289.9656),(34 287.2539),(35 289.72714),(36 289.0958),(37 290.3305),(38 291.384),(39 291.45956),(40 290.87128),(41 292.5112),(42 293.34387),(43 294.42737),(44 292.7255),(45 293.70038),(46 295.77356),(47 295.13327),(48 294.86755),(49 297.63303),(50 296.55576),(51 297.7214),(52 298.70337),(53 298.46542),(54 297.85284),(55 297.9248),(56 297.38577),(57 298.41666),(58 297.4427),(59 298.92224),(60 296.59656),(61 297.8305),(62 297.91855),(63 299.07208),(64 300.11606),(65 300.81766),(66 300.9326),(67 300.0768),(68 300.83862),(69 301.339),(70 300.7308),(71 299.7752),(72 300.204),(73 299.72327),(74 301.18542),(75 302.43335),(76 301.19403),(77 302.2826),(78 300.74173),(79 300.71277),
(1 179.47229),(2 196.8888),(3 209.11903),(4 217.57288),(5 224.9551),(6 229.09346),(7 234.46959),(8 237.5879),(9 240.76236),(10 245.09503),(11 247.84932),(12 252.12325),(13 255.08844),(14 255.72723),(15 257.96942),(16 260.27673),(17 262.24576),(18 262.54468),(19 266.0892),(20 267.38684),(21 267.7617),(22 269.8995),(23 271.11615),(24 275.20313),(25 277.1957),(26 277.41733),(27 279.70297),(28 280.2394),(29 282.59564),(30 284.12958),(31 285.04697),(32 285.1861),(33 287.7187),(34 286.2445),(35 286.4063),(36 288.02783),(37 289.39612),(38 290.30304),(39 290.73367),(40 288.65683),(41 291.1063),(42 290.84445),(43 292.42444),(44 293.1367),(45 293.2077),(46 294.06412),(47 294.19064),(48 292.77603),(49 295.72598),(50 295.665),(51 295.5656),(52 294.2125),(53 296.38293),(54 295.04712),(55 295.3328),(56 294.32614),(57 297.1067),(58 295.97324),(59 295.50653),(60 295.6537),(61 294.44745),(62 293.1108),(63 295.52374),(64 297.44556),(65 296.8717),(66 297.25845),(67 297.9702),(68 298.4946),(69 297.74863),(70 298.48157),(71 299.1577),(72 296.60883),(73 298.46204),(74 299.11493),(75 300.99356),(76 297.81464),(77 299.3076),(78 300.0384),(79 300.07513),
(1 177.31627),(2 193.13695),(3 204.25739),(4 213.24489),(5 219.98465),(6 225.38686),(7 230.0448),(8 232.5627),(9 237.99812),(10 239.62587),(11 242.75111),(12 246.38472),(13 249.71892),(14 251.29729),(15 252.19048),(16 254.12129),(17 254.90074),(18 256.42328),(19 259.0856),(20 261.248),(21 263.59357),(22 265.30008),(23 266.61856),(24 270.79385),(25 271.59564),(26 272.08603),(27 275.36005),(28 274.83945),(29 276.95694),(30 278.19034),(31 279.40604),(32 279.3364),(33 280.96817),(34 280.05417),(35 281.49768),(36 281.8757),(37 284.25732),(38 283.98132),(39 286.67233),(40 284.6745),(41 287.19717),(42 286.05582),(43 288.48166),(44 286.67923),(45 288.58487),(46 287.84213),(47 289.4438),(48 287.81995),(49 289.4476),(50 290.06522),(51 289.57306),(52 289.19244),(53 290.95203),(54 289.041),(55 290.09015),(56 288.5565),(57 290.32898),(58 289.9567),(59 288.74677),(60 288.10324),(61 289.2756),(62 289.6514),(63 290.8187),(64 290.95547),(65 291.24475),(66 291.4045),(67 291.30276),(68 290.82956),(69 292.9514),(70 291.95908),(71 293.21472),(72 291.76743),(73 292.92303),(74 293.15594),(75 293.01617),(76 292.04108),(77 293.60535),(78 293.1545),(79 293.52737),
(1 175.86188),(2 191.38295),(3 203.89201),(4 213.59158),(5 220.35587),(6 225.14708),(7 229.97827),(8 233.5769),(9 238.03905),(10 239.6093),(11 242.78809),(12 245.47804),(13 249.03944),(14 250.79587),(15 252.90794),(16 256.14258),(17 255.14314),(18 256.9795),(19 259.97006),(20 261.16177),(21 264.4119),(22 264.91797),(23 268.37247),(24 270.4672),(25 272.6022),(26 272.48615),(27 276.21973),(28 277.3035),(29 278.49966),(30 279.75027),(31 280.99536),(32 282.35858),(33 282.81326),(34 282.72067),(35 282.97568),(36 284.44998),(37 284.72778),(38 285.40335),(39 287.13004),(40 285.67288),(41 287.91934),(42 287.329),(43 287.6354),(44 287.35764),(45 289.51965),(46 288.24023),(47 288.9254),(48 288.75577),(49 289.7202),(50 290.6209),(51 293.0449),(52 292.4018),(53 293.68604),(54 291.49954),(55 290.27118),(56 289.50085),(57 289.35794),(58 290.06183),(59 290.31857),(60 289.46136),(61 290.9228),(62 289.1113),(63 290.69742),(64 290.90396),(65 292.5149),(66 292.8414),(67 292.9569),(68 292.16922),(69 293.2743),(70 293.36853),(71 294.55685),(72 293.59695),(73 293.8899),(74 293.53854),(75 292.67023),(76 293.14188),(77 293.7027),(78 293.86188),(79 293.1568),
(1 177.65845),(2 193.0392),(3 205.16629),(4 214.26646),(5 221.95522),(6 227.32094),(7 232.94066),(8 236.52737),(9 240.5346),(10 242.21268),(11 246.36479),(12 249.14996),(13 251.37955),(14 254.08275),(15 255.84834),(16 257.09125),(17 256.72778),(18 258.6587),(19 260.86826),(20 263.09628),(21 265.23535),(22 266.38895),(23 269.45035),(24 271.55582),(25 274.51947),(26 274.5478),(27 276.92154),(28 278.29913),(29 279.8375),(30 279.987),(31 281.7037),(32 281.09885),(33 282.5251),(34 281.99545),(35 281.85007),(36 282.5752),(37 284.74576),(38 285.30835),(39 287.05093),(40 286.37848),(41 288.12546),(42 287.06418),(43 287.25693),(44 287.84378),(45 289.41592),(46 288.74704),(47 289.3351),(48 290.01724),(49 290.676),(50 290.2802),(51 290.47974),(52 290.7488),(53 291.05786),(54 289.58725),(55 289.0742),(56 289.48984),(57 289.14532),(58 288.41147),(59 288.92874),(60 288.62134),(61 288.36874),(62 289.0735),(63 290.0276),(64 289.24622),(65 291.10843),(66 290.73108),(67 292.01047),(68 292.80566),(69 293.5327),(70 292.57196),(71 291.96695),(72 292.79135),(73 292.4419),(74 292.76758),(75 290.92593),(76 291.22137),(77 292.81546),(78 291.9489),(79 292.35675),
(1 176.02895),(2 192.19154),(3 203.68947),(4 212.46089),(5 220.70859),(6 226.5359),(7 230.90782),(8 234.1185),(9 237.55501),(10 239.71103),(11 242.75578),(12 245.95514),(13 250.38696),(14 252.2984),(15 254.76764),(16 255.46198),(17 257.6551),(18 259.64835),(19 261.26813),(20 262.77243),(21 263.99246),(22 265.55356),(23 269.20273),(24 269.80035),(25 271.74985),(26 273.43143),(27 276.65137),(28 277.354),(29 278.349),(30 279.23068),(31 279.94894),(32 279.96124),(33 283.12463),(34 282.96472),(35 283.423),(36 282.94043),(37 285.2396),(38 285.88373),(39 287.2733),(40 285.1023),(41 287.66235),(42 286.3988),(43 288.68597),(44 288.04123),(45 289.3769),(46 288.3681),(47 290.38727),(48 290.29507),(49 291.6434),(50 290.465),(51 292.06937),(52 293.19885),(53 292.21982),(54 290.86728),(55 291.09863),(56 291.0846),(57 293.52155),(58 292.35297),(59 291.67905),(60 291.00668),(61 290.29962),(62 291.88513),(63 292.28915),(64 290.91193),(65 294.0123),(66 291.96472),(67 293.90604),(68 294.08255),(69 296.0413),(70 294.8599),(71 293.41016),(72 293.59854),(73 295.22665),(74 294.7917),(75 294.2229),(76 294.3097),(77 295.62213),(78 294.36057),(79 294.9622),
(1 171.5613),(2 187.24214),(3 198.64687),(4 206.41116),(5 213.27925),(6 218.73065),(7 223.52054),(8 227.23651),(9 230.99915),(10 232.87767),(11 236.70251),(12 239.11891),(13 243.45372),(14 243.4997),(15 246.47047),(16 247.79164),(17 250.87958),(18 250.78806),(19 252.19745),(20 254.1875),(21 257.57117),(22 259.05084),(23 261.83023),(24 263.24487),(25 266.55212),(26 267.63882),(27 270.44937),(28 270.26413),(29 271.67685),(30 272.91165),(31 273.70508),(32 273.07736),(33 274.49194),(34 274.7392),(35 273.6901),(36 275.27106),(37 275.7042),(38 277.46243),(39 277.33994),(40 277.64337),(41 278.39218),(42 279.3072),(43 280.59192),(44 279.87637),(45 280.85757),(46 281.8295),(47 282.87064),(48 281.05414),(49 282.6986),(50 282.67368),(51 283.68643),(52 283.626),(53 284.95572),(54 283.65366),(55 282.41403),(56 282.3733),(57 285.24084),(58 283.37326),(59 281.7824),(60 281.8974),(61 280.49298),(62 282.19446),(63 283.28555),(64 282.07086),(65 284.82864),(66 283.43466),(67 283.00015),(68 284.1208),(69 285.27728),(70 282.6752),(71 283.7431),(72 283.7302),(73 284.9567),(74 284.31708),(75 284.36862),(76 284.08588),(77 284.72812),(78 285.42096),(79 285.97363),
(1 172.21767),(2 189.61021),(3 199.93549),(4 207.53035),(5 213.89946),(6 219.91882),(7 225.57236),(8 228.74292),(9 233.76361),(10 235.6258),(11 238.49286),(12 241.8556),(13 244.48604),(14 246.56468),(15 249.9134),(16 249.2863),(17 252.01077),(18 252.7628),(19 255.41434),(20 257.6397),(21 260.31384),(22 261.87515),(23 264.84888),(24 265.25272),(25 267.65607),(26 267.88574),(27 269.95984),(28 271.0646),(29 273.09128),(30 275.29382),(31 275.1931),(32 274.58926),(33 277.609),(34 277.36655),(35 275.54932),(36 275.49652),(37 278.75235),(38 278.86813),(39 277.76944),(40 278.85028),(41 279.3179),(42 278.1557),(43 280.8692),(44 280.03842),(45 282.11255),(46 280.85175),(47 282.7087),(48 280.46844),(49 282.54678),(50 282.3428),(51 281.8783),(52 280.50125),(53 281.561),(54 281.86346),(55 281.6148),(56 281.31076),(57 282.37393),(58 281.52274),(59 282.80536),(60 282.22998),(61 281.9646),(62 283.84436),(63 281.7402),(64 282.109),(65 283.95068),(66 283.27838),(67 284.73245),(68 285.3581),(69 285.21158),(70 283.68655),(71 286.06628),(72 284.96317),(73 286.74576),(74 285.57047),(75 286.9079),(76 287.54202),(77 287.56726),(78 287.33844),(79 286.83954),
(1 169.20366),(2 186.1867),(3 198.87973),(4 205.85834),(5 213.33075),(6 217.29561),(7 222.8326),(8 226.39369),(9 232.19748),(10 233.50288),(11 237.64386),(12 239.07942),(13 241.88086),(14 242.59972),(15 247.61783),(16 246.91753),(17 247.5509),(18 251.07715),(19 253.28206),(20 253.7639),(21 256.28),(22 257.6159),(23 260.05676),(24 262.47232),(25 264.6801),(26 265.50708),(27 267.48624),(28 268.37546),(29 269.71585),(30 270.09143),(31 271.45847),(32 272.29453),(33 273.84573),(34 272.62097),(35 274.365),(36 273.93918),(37 276.2257),(38 275.47656),(39 276.73743),(40 276.45502),(41 278.63086),(42 278.48587),(43 279.77542),(44 276.68335),(45 279.8575),(46 278.60706),(47 280.36792),(48 279.15356),(49 279.969),(50 281.00705),(51 281.4804),(52 280.21265),(53 280.3431),(54 279.50168),(55 280.9988),(56 279.90353),(57 279.59036),(58 278.32056),(59 277.9988),(60 277.76657),(61 278.5331),(62 279.886),(63 277.3135),(64 278.02936),(65 278.55658),(66 280.05615),(67 281.27502),(68 281.50024),(69 281.6894),(70 281.1167),(71 282.38037),(72 281.117),(73 283.04196),(74 281.22333),(75 281.73474),(76 281.55194),(77 282.08572),(78 282.8623),(79 283.33356),
(1 170.04814),(2 186.82481),(3 200.31822),(4 206.85268),(5 213.26698),(6 218.54543),(7 223.24417),(8 226.39948),(9 230.34085),(10 233.25107),(11 237.7226),(12 239.8037),(13 242.51462),(14 243.22224),(15 247.10251),(16 249.02158),(17 249.46362),(18 252.42403),(19 254.24019),(20 255.85228),(21 259.1989),(22 259.5279),(23 262.9153),(24 264.85474),(25 265.28665),(26 265.51178),(27 269.246),(28 269.1625),(29 270.38477),(30 270.3594),(31 272.89694),(32 273.02557),(33 274.14322),(34 272.12073),(35 273.84088),(36 273.9032),(37 276.60397),(38 275.93802),(39 278.8566),(40 277.6571),(41 280.54343),(42 278.77615),(43 280.436),(44 277.611),(45 281.37073),(46 280.42636),(47 281.59302),(48 280.71506),(49 281.5614),(50 282.41904),(51 282.96762),(52 280.77283),(53 281.5398),(54 281.08203),(55 282.47025),(56 282.65485),(57 282.3366),(58 280.77966),(59 282.5473),(60 280.79858),(61 281.16083),(62 280.20126),(63 279.58545),(64 280.25925),(65 281.30182),(66 282.14413),(67 282.2649),(68 282.27246),(69 282.2891),(70 281.4137),(71 281.32504),(72 281.57092),(73 282.69046),(74 281.26944),(75 282.512),(76 282.15656),(77 284.6701),(78 284.20636),(79 284.3366),
(1 168.80415),(2 184.41457),(3 196.31938),(4 203.69745),(5 210.83487),(6 216.16699),(7 220.70598),(8 223.98143),(9 227.21114),(10 228.75696),(11 232.89563),(12 236.00768),(13 239.03021),(14 240.7769),(15 243.26558),(16 245.80672),(17 244.70619),(18 246.97075),(19 248.63545),(20 249.80888),(21 252.94066),(22 254.13277),(23 255.58047),(24 258.89548),(25 260.60547),(26 261.062),(27 263.51367),(28 266.4474),(29 266.3979),(30 267.48837),(31 268.39917),(32 267.38403),(33 270.3743),(34 267.39368),(35 270.12793),(36 269.20316),(37 270.34393),(38 269.8172),(39 272.61877),(40 271.32407),(41 273.2366),(42 273.0769),(43 273.046),(44 271.80902),(45 276.0018),(46 275.39627),(47 275.682),(48 274.16592),(49 276.8908),(50 276.45966),(51 276.5127),(52 277.2208),(53 277.30838),(54 274.527),(55 275.4543),(56 276.83884),(57 277.40555),(58 275.57593),(59 276.29834),(60 275.34674),(61 275.63724),(62 275.4348),(63 275.66257),(64 277.4982),(65 278.43124),(66 278.21902),(67 277.38052),(68 278.0685),(69 279.0897),(70 277.53064),(71 279.64294),(72 278.83908),(73 280.8085),(74 279.56335),(75 280.956),(76 280.2922),(77 283.04547),(78 280.639),(79 280.1561),
(1 166.82835),(2 183.39133),(3 193.86507),(4 202.33157),(5 210.86588),(6 215.63286),(7 219.45132),(8 223.67053),(9 227.5391),(10 229.50162),(11 233.38199),(12 235.08997),(13 236.9106),(14 238.20166),(15 240.823),(16 243.74051),(17 244.84291),(18 245.12149),(19 248.39034),(20 250.12387),(21 252.86621),(22 254.26477),(23 256.71698),(24 258.33493),(25 259.75226),(26 259.21118),(27 261.77652),(28 264.3234),(29 264.6169),(30 265.81747),(31 267.63748),(32 267.54822),(33 270.07693),(34 268.42715),(35 270.34872),(36 270.2415),(37 270.706),(38 269.83932),(39 271.6768),(40 270.89285),(41 272.7739),(42 271.72232),(43 271.75067),(44 270.7545),(45 273.11398),(46 272.4666),(47 273.2434),(48 273.57803),(49 275.93317),(50 277.60052),(51 276.29474),(52 276.79608),(53 276.64832),(54 274.79443),(55 276.4268),(56 274.74152),(57 275.4642),(58 274.09854),(59 275.73248),(60 274.48187),(61 274.32202),(62 276.6344),(63 275.91354),(64 276.43832),(65 276.92178),(66 276.2935),(67 275.13577),(68 276.19965),(69 277.39706),(70 277.04416),(71 276.0534),(72 276.17023),(73 276.54245),(74 277.25925),(75 277.95273),(76 277.6234),(77 279.95364),(78 278.46283),(79 278.28268),
(1 167.87785),(2 185.69096),(3 195.55586),(4 205.04237),(5 211.22281),(6 217.41135),(7 219.3764),(8 224.0158),(9 227.90047),(10 230.66107),(11 233.43413),(12 237.40689),(13 241.31053),(14 240.83366),(15 244.25816),(16 246.13931),(17 247.85071),(18 247.71042),(19 249.14091),(20 252.61003),(21 254.3973),(22 255.16483),(23 257.03406),(24 258.698),(25 261.51913),(26 262.8281),(27 265.3383),(28 267.11432),(29 267.02133),(30 267.476),(31 268.50565),(32 270.07385),(33 270.985),(34 270.23993),(35 270.83615),(36 273.0346),(37 273.4078),(38 273.3941),(39 274.01715),(40 273.20355),(41 273.98898),(42 273.45523),(43 276.01233),(44 275.42087),(45 276.32538),(46 275.81696),(47 276.3635),(48 276.63596),(49 278.90784),(50 277.31235),(51 277.28915),(52 277.83182),(53 278.1799),(54 276.855),(55 277.21487),(56 276.42343),(57 277.90808),(58 277.51178),(59 278.54578),(60 275.96622),(61 277.77805),(62 278.50488),(63 278.56952),(64 278.2089),(65 277.76062),(66 277.24188),(67 278.50772),(68 279.6511),(69 280.1807),(70 280.6097),(71 279.16312),(72 280.30554),(73 279.95023),(74 280.77942),(75 281.46906),(76 281.15332),(77 281.1515),(78 281.80457),(79 281.91647),
