1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 24.467323),(2 30.78974),(3 33.45685),(4 36.14693),(5 37.418747),(6 38.646572),(7 39.762516),(8 40.185413),(9 40.957737),(10 41.01512),(11 41.573437),(12 42.06508),(13 42.38132),(14 42.65476),(15 42.699898),(16 42.94007),(17 42.913155),(18 43.022705),(19 43.509716),(20 43.530556),(21 43.606213),(22 43.039593),(23 43.699436),(24 44.228333),(25 44.01677),(26 44.35913),(27 44.36432),(28 44.269516),(29 44.33773),(30 44.396812),(31 44.653072),(32 44.827263),(33 44.721424),(34 44.692802),(35 45.03725),(36 45.03787),(37 44.93838),(38 45.428265),(39 45.391148),(40 45.7882),(41 45.495796),(42 45.16884),(43 45.368607),(44 45.03272),(45 45.449722),(46 45.140633),(47 45.02728),(48 45.13772),(49 45.286736),(50 45.485218),(51 45.09459),(52 45.257236),(53 45.568043),(54 45.74535),(55 45.853218),(56 45.50519),(57 45.76359),(58 45.75746),(59 45.53772),(60 45.497288),(61 45.273876),(62 45.27909),(63 44.813915),(64 44.687252),(65 44.436466),(66 44.09061),(67 44.78979),(68 44.638622),(69 45.092),(70 44.93053),(71 45.082817),(72 45.36138),(73 45.111572),(74 45.596222),(75 46.005146),(76 45.599182),(77 45.595016),(78 45.867485),(79 45.788082),
(1 24.345068),(2 30.939535),(3 33.670784),(4 35.805798),(5 37.234646),(6 38.492767),(7 40.02277),(8 40.548405),(9 41.290775),(10 41.58197),(11 41.907433),(12 42.191967),(13 42.611324),(14 43.0527),(15 42.805973),(16 42.76932),(17 42.884995),(18 43.045525),(19 43.017338),(20 43.146008),(21 43.067177),(22 42.60439),(23 43.27142),(24 43.92643),(25 43.769028),(26 44.37382),(27 44.372696),(28 44.415977),(29 44.44258),(30 44.434307),(31 44.733856),(32 44.404743),(33 44.427345),(34 44.378643),(35 44.16616),(36 44.551975),(37 44.81288),(38 45.37952),(39 45.396297),(40 45.975094),(41 45.54195),(42 45.34511),(43 45.593056),(44 45.33063),(45 45.442177),(46 45.393364),(47 45.50488),(48 45.42192),(49 45.636852),(50 46.121616),(51 45.722973),(52 45.928165),(53 46.28199),(54 46.612926),(55 46.30814),(56 45.966793),(57 46.681484),(58 46.302868),(59 46.177006),(60 46.300312),(61 46.441875),(62 46.65011),(63 46.448807),(64 46.63373),(65 46.725456),(66 46.56745),(67 46.610687),(68 46.382225),(69 46.3301),(70 46.043617),(71 46.05181),(72 46.41497),(73 46.159515),(74 46.584892),(75 46.117107),(76 46.00907),(77 46.30326),(78 46.43026),(79 46.200565),
(1 24.230385),(2 30.664835),(3 33.67415),(4 35.815315),(5 37.254158),(6 38.736004),(7 39.71548),(8 40.303726),(9 40.937332),(10 41.355957),(11 41.276623),(12 41.298485),(13 41.74498),(14 42.34209),(15 42.14882),(16 42.078033),(17 42.560314),(18 42.719784),(19 42.684338),(20 42.355385),(21 42.39107),(22 42.08667),(23 42.560665),(24 43.21245),(25 43.278217),(26 43.34667),(27 43.66642),(28 43.56162),(29 43.8223),(30 43.57876),(31 44.003418),(32 44.36215),(33 44.612904),(34 44.837467),(35 44.980038),(36 45.180264),(37 45.36784),(38 45.675453),(39 45.153584),(40 45.137146),(41 44.847794),(42 45.006542),(43 44.77109),(44 44.88904),(45 45.556534),(46 45.117146),(47 45.162697),(48 45.04207),(49 45.217426),(50 45.242744),(51 44.996536),(52 45.21694),(53 45.024014),(54 44.94174),(55 45.178635),(56 45.38629),(57 45.428905),(58 45.38207),(59 45.0598),(60 45.573334),(61 45.672287),(62 46.017834),(63 45.118523),(64 45.635643),(65 45.57575),(66 45.27594),(67 45.286697),(68 45.324497),(69 45.079903),(70 45.233032),(71 45.012146),(72 45.32986),(73 45.568817),(74 45.802105),(75 46.211143),(76 46.307888),(77 46.12869),(78 46.198765),(79 46.271023),
(1 23.835083),(2 30.000044),(3 32.73691),(4 35.13619),(5 36.631367),(6 37.75261),(7 38.78573),(8 39.586685),(9 40.4095),(10 40.463806),(11 41.199074),(12 41.522404),(13 41.639763),(14 41.774784),(15 41.638783),(16 42.211437),(17 42.23414),(18 42.206924),(19 42.58254),(20 42.11346),(21 42.184807),(22 41.854557),(23 42.56556),(24 42.872223),(25 42.936924),(26 43.124462),(27 43.134148),(28 42.994305),(29 43.350056),(30 43.37447),(31 43.3251),(32 43.784588),(33 43.94226),(34 44.37318),(35 44.51371),(36 44.48182),(37 44.59111),(38 45.003296),(39 44.660057),(40 44.582672),(41 44.94192),(42 44.840267),(43 44.949474),(44 44.771038),(45 44.569332),(46 44.489174),(47 44.28838),(48 44.39682),(49 44.611942),(50 44.82807),(51 44.2703),(52 44.622303),(53 44.57145),(54 44.65797),(55 44.719116),(56 44.334805),(57 44.239883),(58 43.885185),(59 44.07629),(60 44.539627),(61 44.74543),(62 44.73452),(63 44.838036),(64 44.72365),(65 44.63906),(66 44.70189),(67 44.424656),(68 44.575527),(69 44.179134),(70 44.455894),(71 44.189705),(72 44.21632),(73 44.028194),(74 44.499958),(75 44.334633),(76 44.651806),(77 44.74268),(78 44.88381),(79 44.770885),
(1 24.37835),(2 30.569899),(3 33.29335),(4 35.677807),(5 37.237255),(6 38.527554),(7 39.662575),(8 40.114323),(9 40.513145),(10 41.082085),(11 41.85636),(12 42.306656),(13 42.750797),(14 42.742455),(15 42.5569),(16 42.601234),(17 42.57088),(18 42.55529),(19 42.849606),(20 42.33855),(21 42.722084),(22 42.509468),(23 43.210968),(24 43.176964),(25 43.56976),(26 43.63291),(27 43.703815),(28 43.739025),(29 43.9023),(30 43.95389),(31 44.139538),(32 44.496998),(33 44.98763),(34 44.893364),(35 44.759583),(36 45.270462),(37 44.884567),(38 45.329674),(39 44.955135),(40 44.949333),(41 45.01359),(42 44.951214),(43 44.913395),(44 44.88124),(45 45.147755),(46 45.295254),(47 45.367897),(48 45.522778),(49 45.581707),(50 46.25061),(51 45.68305),(52 45.77789),(53 45.62331),(54 45.744606),(55 45.86748),(56 45.95056),(57 45.738453),(58 45.748634),(59 45.67659),(60 46.15255),(61 46.32573),(62 46.414745),(63 46.49076),(64 46.0523),(65 46.40557),(66 46.434895),(67 46.062057),(68 45.8917),(69 45.587986),(70 45.756386),(71 45.334747),(72 45.165657),(73 45.057796),(74 45.82183),(75 45.788788),(76 46.030422),(77 45.988968),(78 46.36564),(79 46.177845),
(1 24.566166),(2 30.695984),(3 33.37145),(4 35.648754),(5 37.5334),(6 38.657562),(7 39.64485),(8 40.472725),(9 41.194035),(10 41.529045),(11 41.926544),(12 42.067047),(13 42.38799),(14 42.46428),(15 42.82868),(16 42.34809),(17 43.06077),(18 42.800785),(19 43.185444),(20 42.64293),(21 42.639824),(22 42.28393),(23 43.303375),(24 43.30849),(25 43.3913),(26 43.88723),(27 43.908756),(28 43.575478),(29 43.965397),(30 43.982574),(31 43.823383),(32 43.91623),(33 44.167305),(34 44.102352),(35 44.488384),(36 45.024033),(37 45.21735),(38 45.49287),(39 45.471275),(40 45.49913),(41 45.614285),(42 46.050903),(43 46.173416),(44 45.87826),(45 45.608326),(46 46.0376),(47 46.184967),(48 46.279034),(49 45.96409),(50 46.265156),(51 45.498493),(52 46.097775),(53 46.109722),(54 46.04679),(55 46.14844),(56 46.261894),(57 45.906006),(58 45.351494),(59 46.04112),(60 45.97981),(61 45.86487),(62 46.24007),(63 45.992775),(64 45.70334),(65 46.38246),(66 46.423985),(67 46.100224),(68 45.959644),(69 46.24856),(70 46.216278),(71 45.811844),(72 46.004967),(73 46.17526),(74 46.425987),(75 46.13764),(76 46.185417),(77 46.13928),(78 46.126865),(79 46.082504),
(1 23.860287),(2 30.053999),(3 32.6033),(4 35.217365),(5 36.187115),(6 37.348034),(7 38.482048),(8 38.632484),(9 39.110134),(10 39.521946),(11 39.76222),(12 39.8806),(13 40.53071),(14 41.372272),(15 40.837097),(16 40.922894),(17 41.313244),(18 41.1158),(19 41.711205),(20 41.73947),(21 41.92914),(22 41.987415),(23 42.5804),(24 42.567883),(25 42.61432),(26 42.640945),(27 42.537834),(28 42.237427),(29 43.1557),(30 43.39591),(31 43.63778),(32 43.625656),(33 42.96003),(34 43.398937),(35 43.488678),(36 43.771),(37 43.88564),(38 44.048893),(39 44.47862),(40 44.35109),(41 43.95046),(42 43.79443),(43 43.945454),(44 43.775364),(45 43.78064),(46 44.439945),(47 44.20925),(48 44.235146),(49 44.14395),(50 44.249878),(51 43.908752),(52 44.365448),(53 44.22574),(54 44.410873),(55 44.95807),(56 44.92304),(57 45.023014),(58 44.900494),(59 45.063095),(60 45.583946),(61 45.078568),(62 45.907135),(63 45.663757),(64 45.56901),(65 45.561214),(66 45.37264),(67 45.53881),(68 45.600945),(69 45.54364),(70 45.7284),(71 45.061523),(72 45.41488),(73 45.20798),(74 45.238007),(75 45.096294),(76 44.80536),(77 44.590202),(78 44.550312),(79 44.852406),
(1 23.659548),(2 29.727463),(3 32.375843),(4 34.92594),(5 36.050144),(6 37.35491),(7 38.620483),(8 39.216816),(9 40.095078),(10 40.840702),(11 40.719006),(12 41.120884),(13 41.573807),(14 42.00008),(15 41.63958),(16 41.872555),(17 42.065304),(18 42.018963),(19 42.372444),(20 42.390842),(21 42.312904),(22 42.101658),(23 42.920864),(24 43.36534),(25 43.08819),(26 43.599537),(27 43.561935),(28 43.522167),(29 43.3627),(30 43.176052),(31 43.438786),(32 43.602345),(33 43.81479),(34 43.62487),(35 43.602226),(36 44.07875),(37 44.074112),(38 44.034798),(39 43.81388),(40 43.711998),(41 43.782345),(42 43.928078),(43 44.02293),(44 44.087284),(45 44.022373),(46 44.063347),(47 43.66354),(48 43.616734),(49 43.389233),(50 44.16565),(51 43.856224),(52 43.945908),(53 43.899384),(54 43.821777),(55 44.279263),(56 44.187176),(57 44.087162),(58 43.86301),(59 44.15886),(60 44.105362),(61 44.484993),(62 45.17081),(63 44.43358),(64 44.535713),(65 44.51644),(66 44.36438),(67 44.275837),(68 44.297924),(69 44.2184),(70 44.464443),(71 44.249424),(72 44.329086),(73 44.54245),(74 44.523525),(75 44.93558),(76 44.853157),(77 44.81001),(78 44.642296),(79 44.981014),
(1 23.50537),(2 29.41603),(3 32.490868),(4 34.661217),(5 35.948097),(6 36.867096),(7 37.80101),(8 38.399803),(9 39.193336),(10 39.694775),(11 39.712646),(12 40.23277),(13 41.020126),(14 41.524887),(15 41.430004),(16 41.55459),(17 41.736748),(18 41.85957),(19 41.96146),(20 41.93318),(21 41.848663),(22 42.042168),(23 42.69281),(24 42.810513),(25 42.6295),(26 42.832394),(27 42.289005),(28 42.24629),(29 42.075146),(30 42.07758),(31 42.293694),(32 42.56256),(33 42.705956),(34 42.799774),(35 43.125237),(36 43.614647),(37 43.55599),(38 43.71151),(39 43.562645),(40 43.303288),(41 43.967297),(42 43.685745),(43 43.401264),(44 43.485386),(45 43.569664),(46 42.851612),(47 42.515003),(48 42.91461),(49 43.483864),(50 43.440704),(51 43.136906),(52 43.43753),(53 43.275837),(54 43.25132),(55 43.585995),(56 43.314404),(57 43.427227),(58 43.189495),(59 43.08428),(60 43.1758),(61 43.71261),(62 43.90648),(63 43.537815),(64 43.656086),(65 43.523792),(66 43.49464),(67 43.66752),(68 43.885666),(69 43.60237),(70 43.590065),(71 43.594906),(72 43.72721),(73 43.95308),(74 44.28671),(75 44.27173),(76 43.9316),(77 44.285988),(78 44.19357),(79 44.42478),
(1 23.75486),(2 29.759462),(3 32.502495),(4 34.848164),(5 36.3207),(6 37.610626),(7 38.63048),(8 39.195827),(9 39.84164),(10 40.376873),(11 40.731083),(12 40.770184),(13 41.13703),(14 41.14689),(15 41.163406),(16 41.415535),(17 41.560535),(18 41.901737),(19 41.996605),(20 42.298336),(21 42.189415),(22 42.13216),(23 42.967655),(24 43.396828),(25 43.3979),(26 43.586464),(27 43.78066),(28 43.373333),(29 43.293423),(30 43.17947),(31 43.102444),(32 43.288456),(33 43.41571),(34 43.161255),(35 43.553658),(36 43.575886),(37 44.145157),(38 44.82451),(39 44.146404),(40 44.287197),(41 44.892117),(42 44.908333),(43 44.493183),(44 44.237442),(45 44.64081),(46 44.3373),(47 44.25069),(48 43.882797),(49 43.761166),(50 43.87192),(51 43.847992),(52 44.054317),(53 44.26071),(54 44.2948),(55 44.666847),(56 44.316204),(57 44.26785),(58 44.633728),(59 44.23043),(60 44.415817),(61 44.56855),(62 44.75795),(63 44.910805),(64 44.5324),(65 44.68333),(66 44.65784),(67 44.472473),(68 44.190685),(69 44.127647),(70 43.97163),(71 43.689964),(72 43.7934),(73 44.064228),(74 44.581806),(75 44.84001),(76 44.353554),(77 44.582127),(78 44.642548),(79 44.57824),
(1 23.88711),(2 29.488655),(3 32.393677),(4 34.699123),(5 36.37037),(6 37.652943),(7 38.190968),(8 38.898808),(9 39.551968),(10 39.796967),(11 40.192688),(12 40.080315),(13 40.7485),(14 40.91644),(15 41.07247),(16 41.167515),(17 41.244343),(18 41.51795),(19 41.34387),(20 41.240574),(21 41.5089),(22 41.41191),(23 42.182846),(24 42.41271),(25 42.417126),(26 42.31694),(27 42.600822),(28 42.234764),(29 42.54472),(30 42.737465),(31 42.80869),(32 43.158203),(33 43.193413),(34 43.052853),(35 43.287434),(36 43.8158),(37 43.95576),(38 44.15247),(39 43.979256),(40 43.88748),(41 43.89172),(42 43.880405),(43 43.759235),(44 43.58616),(45 43.841076),(46 43.564335),(47 43.437443),(48 43.2213),(49 42.98082),(50 43.353683),(51 43.18187),(52 43.596962),(53 43.62435),(54 43.769485),(55 43.863003),(56 43.78505),(57 44.214363),(58 44.00098),(59 43.991665),(60 44.261204),(61 44.388958),(62 44.951103),(63 44.93598),(64 44.711502),(65 44.74951),(66 44.41505),(67 44.602673),(68 44.146656),(69 44.094524),(70 44.41385),(71 44.46656),(72 44.230846),(73 44.250565),(74 44.442482),(75 44.53723),(76 43.804993),(77 43.73203),(78 43.734066),(79 43.975513),
(1 23.475197),(2 29.199814),(3 31.710506),(4 34.04371),(5 35.772724),(6 37.378498),(7 38.2882),(8 38.984234),(9 39.296608),(10 40.075714),(11 40.332645),(12 40.44656),(13 41.23995),(14 41.075176),(15 40.828835),(16 40.832104),(17 40.982376),(18 41.27709),(19 41.45395),(20 41.26575),(21 41.405872),(22 41.428604),(23 41.664936),(24 41.66276),(25 41.99413),(26 42.164),(27 42.054234),(28 42.20273),(29 41.999653),(30 42.20537),(31 42.77385),(32 42.712425),(33 42.938274),(34 42.74472),(35 43.03965),(36 43.156113),(37 43.18398),(38 43.529415),(39 43.495594),(40 43.34153),(41 43.335117),(42 43.053596),(43 43.080517),(44 42.720676),(45 42.96601),(46 43.082825),(47 43.25412),(48 43.46656),(49 43.4187),(50 43.423088),(51 43.51186),(52 43.239994),(53 43.14147),(54 43.204117),(55 43.29414),(56 43.258152),(57 43.453335),(58 42.976654),(59 43.44262),(60 43.45626),(61 43.62829),(62 44.0907),(63 43.880547),(64 43.798153),(65 44.280556),(66 43.660126),(67 43.665646),(68 43.298077),(69 43.413353),(70 42.9117),(71 42.85676),(72 43.120552),(73 42.981277),(74 43.36097),(75 43.396523),(76 43.040676),(77 43.454597),(78 43.41637),(79 43.43928),
(1 23.867594),(2 30.02941),(3 32.728848),(4 34.62651),(5 36.68491),(6 37.984432),(7 38.508186),(8 39.431564),(9 40.01832),(10 40.581753),(11 41.15346),(12 41.478497),(13 41.74508),(14 41.834206),(15 41.73271),(16 41.745167),(17 42.043854),(18 41.85616),(19 41.96172),(20 41.593067),(21 41.501526),(22 41.53258),(23 42.19901),(24 42.28822),(25 42.571682),(26 43.597675),(27 42.98606),(28 42.97037),(29 43.15595),(30 43.261063),(31 43.768887),(32 43.16637),(33 43.3553),(34 43.593475),(35 43.528805),(36 44.067364),(37 43.71596),(38 44.22235),(39 44.51076),(40 44.118736),(41 44.218967),(42 44.056892),(43 44.434147),(44 44.002476),(45 44.150608),(46 44.27617),(47 44.035767),(48 44.098343),(49 44.25632),(50 44.486034),(51 44.490746),(52 44.74436),(53 44.826935),(54 44.98841),(55 44.412464),(56 44.72004),(57 44.674175),(58 44.570065),(59 44.972343),(60 44.83144),(61 44.93751),(62 44.768314),(63 44.21034),(64 44.36932),(65 44.59382),(66 44.11247),(67 44.44308),(68 44.35392),(69 44.2083),(70 43.642403),(71 43.934742),(72 43.91813),(73 44.01847),(74 44.198807),(75 43.957058),(76 44.003937),(77 44.09653),(78 44.469627),(79 44.565006),
(1 23.984352),(2 29.619349),(3 32.218388),(4 34.34578),(5 35.71223),(6 36.900665),(7 37.765793),(8 38.529877),(9 39.13595),(10 39.312965),(11 39.687634),(12 40.235046),(13 40.29902),(14 40.908638),(15 40.881844),(16 40.85613),(17 40.7945),(18 40.803783),(19 40.97602),(20 41.12656),(21 40.67796),(22 40.713116),(23 40.95813),(24 41.14468),(25 41.261684),(26 41.61743),(27 41.28532),(28 41.824238),(29 41.702072),(30 41.643288),(31 42.172905),(32 42.01097),(33 42.567097),(34 42.282326),(35 42.779716),(36 42.873043),(37 43.201717),(38 43.60025),(39 43.290195),(40 43.605988),(41 43.619076),(42 43.674263),(43 44.099632),(44 43.89842),(45 43.844498),(46 44.157364),(47 44.296204),(48 44.12825),(49 44.283928),(50 44.55924),(51 44.009068),(52 44.292713),(53 44.187954),(54 43.936653),(55 44.266968),(56 44.546978),(57 44.47696),(58 44.346603),(59 44.178413),(60 44.416256),(61 44.267605),(62 44.1058),(63 44.024464),(64 43.92667),(65 44.093117),(66 43.857807),(67 44.113377),(68 43.63724),(69 43.700863),(70 43.665615),(71 43.786915),(72 43.827972),(73 43.88772),(74 43.867725),(75 43.391617),(76 43.3903),(77 43.182064),(78 43.016254),(79 43.15729),
(1 23.754745),(2 29.682539),(3 32.30859),(4 34.37279),(5 35.80281),(6 37.037563),(7 37.814037),(8 38.426147),(9 38.914),(10 39.131413),(11 39.483475),(12 39.88199),(13 40.508358),(14 40.73778),(15 40.560993),(16 40.73948),(17 40.52046),(18 40.41806),(19 40.569798),(20 40.99445),(21 40.91054),(22 40.80816),(23 41.448776),(24 41.603798),(25 41.9409),(26 42.191097),(27 42.03843),(28 41.856575),(29 41.88929),(30 41.886482),(31 42.73808),(32 42.597084),(33 42.594826),(34 42.675983),(35 42.691273),(36 42.661896),(37 43.005157),(38 43.246185),(39 42.968094),(40 43.55033),(41 43.29929),(42 43.253494),(43 43.590897),(44 43.856464),(45 43.5876),(46 43.918766),(47 43.617466),(48 43.751827),(49 44.2254),(50 44.68899),(51 44.252148),(52 44.40596),(53 43.96225),(54 44.1637),(55 44.580067),(56 44.553596),(57 44.2469),(58 44.539486),(59 44.76984),(60 44.861546),(61 44.81713),(62 45.07291),(63 44.652756),(64 44.44495),(65 44.322163),(66 44.10308),(67 44.26396),(68 43.837147),(69 43.313885),(70 43.673466),(71 43.481724),(72 43.82598),(73 43.814995),(74 43.84292),(75 43.93851),(76 43.422302),(77 43.60196),(78 43.978928),(79 44.12141),
(1 23.504911),(2 29.509436),(3 32.11467),(4 34.193398),(5 35.749138),(6 36.858837),(7 37.99739),(8 38.75178),(9 39.192886),(10 39.465904),(11 39.746826),(12 39.973724),(13 40.32392),(14 40.446728),(15 40.383842),(16 40.704285),(17 40.59208),(18 40.230087),(19 40.49103),(20 40.2563),(21 40.12575),(22 40.139507),(23 41.001823),(24 41.199493),(25 41.42657),(26 41.680916),(27 41.660988),(28 41.781185),(29 41.913628),(30 42.09766),(31 42.35325),(32 42.221016),(33 42.078754),(34 42.24178),(35 42.341755),(36 42.793793),(37 42.99284),(38 43.055923),(39 42.888058),(40 43.01834),(41 43.296154),(42 43.549572),(43 43.70193),(44 43.861053),(45 43.259365),(46 43.32117),(47 43.035458),(48 42.88392),(49 43.6589),(50 43.53046),(51 43.11271),(52 43.212326),(53 43.082554),(54 43.1697),(55 43.57632),(56 43.752697),(57 43.37654),(58 43.34438),(59 43.48315),(60 43.52917),(61 43.466377),(62 43.305347),(63 43.529255),(64 43.5919),(65 43.487823),(66 43.210518),(67 43.10738),(68 42.80392),(69 42.81701),(70 42.846844),(71 42.554836),(72 42.98953),(73 42.638424),(74 42.730167),(75 42.674488),(76 42.965748),(77 42.81413),(78 42.543392),(79 43.097042),
(1 23.63709),(2 29.318438),(3 31.606375),(4 33.54476),(5 35.34023),(6 36.449955),(7 37.16284),(8 37.717007),(9 38.218914),(10 38.75615),(11 39.575134),(12 39.817894),(13 40.46329),(14 40.69441),(15 40.46802),(16 40.397633),(17 40.56581),(18 40.684578),(19 40.832584),(20 40.633804),(21 40.652214),(22 40.878414),(23 41.4262),(24 41.735287),(25 42.408802),(26 42.37644),(27 41.692913),(28 41.776596),(29 41.88357),(30 41.732952),(31 42.398846),(32 42.399925),(33 42.228516),(34 42.432228),(35 42.02055),(36 42.469967),(37 43.01923),(38 43.021263),(39 43.298336),(40 42.74366),(41 43.04807),(42 43.524963),(43 43.115875),(44 43.624363),(45 43.210274),(46 43.256588),(47 43.215206),(48 43.247635),(49 43.272053),(50 43.574867),(51 42.718407),(52 42.957237),(53 43.012333),(54 43.20314),(55 43.35558),(56 43.242626),(57 43.22598),(58 42.916912),(59 43.127228),(60 43.339005),(61 43.43515),(62 43.409565),(63 43.673805),(64 43.233044),(65 43.319843),(66 43.090405),(67 43.576756),(68 43.761944),(69 43.169346),(70 43.35674),(71 43.71199),(72 43.510395),(73 43.71562),(74 43.52666),(75 43.486187),(76 43.584053),(77 43.38322),(78 43.19619),(79 43.357914),
(1 23.478348),(2 29.46566),(3 32.14434),(4 34.089306),(5 35.526096),(6 36.454514),(7 37.763424),(8 38.2415),(9 38.86328),(10 39.198544),(11 39.873413),(12 39.760693),(13 40.26111),(14 40.720005),(15 40.88633),(16 40.640766),(17 40.835598),(18 40.76847),(19 40.944912),(20 40.74602),(21 41.01417),(22 40.789673),(23 41.579758),(24 41.683994),(25 41.63817),(26 41.862125),(27 41.977604),(28 41.999535),(29 42.592968),(30 42.85221),(31 42.996277),(32 42.932774),(33 42.771633),(34 42.93221),(35 43.040188),(36 43.58196),(37 43.593285),(38 43.87607),(39 43.58776),(40 43.31294),(41 43.65221),(42 43.41335),(43 43.904793),(44 43.76957),(45 43.650055),(46 43.69894),(47 43.727592),(48 43.623856),(49 43.917957),(50 44.06118),(51 43.660225),(52 43.696133),(53 43.800896),(54 43.45337),(55 43.39829),(56 43.735737),(57 43.133514),(58 42.848347),(59 42.89428),(60 43.122),(61 43.116604),(62 43.24663),(63 43.491737),(64 43.113018),(65 43.389587),(66 43.5096),(67 42.947735),(68 42.974236),(69 43.068787),(70 43.053875),(71 42.774837),(72 42.85136),(73 43.164547),(74 43.623817),(75 43.332195),(76 43.57164),(77 43.446213),(78 43.737026),(79 43.407673),
