1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 45.670635),(2 53.083447),(3 58.008987),(4 61.657887),(5 64.81887),(6 64.943565),(7 66.709564),(8 68.0959),(9 68.0406),(10 69.020615),(11 69.28173),(12 70.07778),(13 69.92069),(14 70.59884),(15 70.86102),(16 70.820946),(17 71.31836),(18 71.16541),(19 71.77774),(20 71.83224),(21 71.75144),(22 72.51514),(23 71.91817),(24 71.47294),(25 72.552666),(26 73.3943),(27 73.06603),(28 73.54151),(29 72.970184),(30 73.07402),(31 73.474915),(32 72.84255),(33 72.79161),(34 73.56072),(35 74.25285),(36 74.825485),(37 75.026665),(38 74.10033),(39 73.84291),(40 73.50446),(41 73.74498),(42 74.10596),(43 74.682144),(44 74.09607),(45 74.446884),(46 75.05217),(47 74.90394),(48 73.92719),(49 74.32292),(50 74.31543),(51 73.970245),(52 74.724335),(53 74.64252),(54 75.07279),(55 76.13601),(56 75.79865),(57 75.13682),(58 76.09061),(59 75.32491),(60 75.1646),(61 75.01576),(62 74.91968),(63 75.11468),(64 75.189674),(65 75.30604),(66 75.505516),(67 75.98024),(68 75.23826),(69 75.334145),(70 75.37284),(71 75.44076),(72 74.67352),(73 75.662575),(74 75.68394),(75 75.36168),(76 76.15991),(77 76.18218),(78 77.01131),(79 77.50937),
(1 45.540806),(2 52.70729),(3 57.880478),(4 61.720146),(5 63.877155),(6 64.40384),(7 66.303635),(8 67.21393),(9 67.41931),(10 68.823715),(11 69.622536),(12 69.15136),(13 70.035835),(14 70.201904),(15 69.74225),(16 70.75178),(17 70.99586),(18 70.76047),(19 71.49977),(20 71.865005),(21 72.06034),(22 71.78184),(23 71.890274),(24 71.646095),(25 73.09108),(26 72.93276),(27 74.07091),(28 74.438736),(29 73.90589),(30 73.942505),(31 74.92939),(32 74.386246),(33 74.94193),(34 74.15602),(35 74.65739),(36 74.4246),(37 74.51744),(38 74.388275),(39 73.972046),(40 73.5586),(41 73.46117),(42 73.49796),(43 74.110725),(44 73.18251),(45 73.95595),(46 74.06771),(47 73.616875),(48 73.07341),(49 74.047005),(50 74.22781),(51 74.36252),(52 74.2947),(53 74.37632),(54 74.8651),(55 75.558525),(56 75.308136),(57 75.733864),(58 75.93396),(59 75.83506),(60 75.51273),(61 76.826225),(62 75.89162),(63 75.970985),(64 76.29115),(65 75.89474),(66 76.05205),(67 76.32995),(68 76.107666),(69 75.98653),(70 76.58),(71 76.36553),(72 76.05732),(73 76.512184),(74 76.62623),(75 76.42211),(76 76.881424),(77 76.627304),(78 76.89878),(79 77.71671),
(1 45.62492),(2 52.76173),(3 58.08119),(4 62.23592),(5 64.725464),(6 64.81246),(7 66.795364),(8 68.34602),(9 68.635345),(10 69.95289),(11 70.867615),(12 70.41729),(13 71.71371),(14 72.228645),(15 72.32285),(16 73.10531),(17 72.96662),(18 73.83705),(19 73.96209),(20 74.62422),(21 75.40567),(22 74.4471),(23 74.205315),(24 74.05255),(25 75.50407),(26 74.99094),(27 75.65583),(28 76.11703),(29 75.79051),(30 75.50292),(31 76.03008),(32 76.08806),(33 76.903786),(34 77.513916),(35 77.237206),(36 77.45988),(37 77.84731),(38 77.32288),(39 76.84657),(40 76.03592),(41 76.60067),(42 75.99965),(43 76.2847),(44 76.03964),(45 76.90888),(46 77.137886),(47 76.48996),(48 75.90555),(49 76.56683),(50 76.55347),(51 76.925255),(52 75.762695),(53 75.84629),(54 76.06229),(55 76.25174),(56 75.82641),(57 76.5598),(58 77.55155),(59 77.526886),(60 76.55182),(61 77.14432),(62 76.07575),(63 76.04034),(64 75.903366),(65 75.92449),(66 75.28027),(67 75.57798),(68 75.54537),(69 76.76567),(70 76.711975),(71 76.38811),(72 76.75905),(73 76.76471),(74 76.597534),(75 76.62553),(76 76.8751),(77 77.47922),(78 77.88047),(79 77.87596),
(1 44.747147),(2 51.613026),(3 56.785667),(4 60.40795),(5 63.026604),(6 63.569187),(7 64.55494),(8 65.76267),(9 66.54636),(10 67.74043),(11 67.68611),(12 68.286255),(13 68.937706),(14 69.57853),(15 69.350006),(16 70.3809),(17 70.11269),(18 71.139854),(19 71.0767),(20 71.55516),(21 72.205185),(22 71.54379),(23 71.228745),(24 71.114006),(25 72.49454),(26 71.99612),(27 72.55593),(28 72.48819),(29 72.07452),(30 72.25104),(31 73.054596),(32 73.02606),(33 72.33443),(34 73.07556),(35 73.50785),(36 73.50632),(37 73.77309),(38 73.73324),(39 73.7275),(40 73.50614),(41 72.91741),(42 73.3166),(43 73.794655),(44 73.66867),(45 74.500336),(46 75.093864),(47 74.697586),(48 74.47153),(49 74.49291),(50 74.4157),(51 74.156136),(52 74.38823),(53 73.84403),(54 73.649445),(55 73.58309),(56 72.722565),(57 72.58894),(58 73.90476),(59 72.96055),(60 73.123726),(61 73.11799),(62 73.28635),(63 72.45078),(64 72.83536),(65 72.85387),(66 72.50264),(67 72.61024),(68 71.95842),(69 72.98345),(70 73.01031),(71 72.957756),(72 73.063736),(73 73.406006),(74 73.39682),(75 73.30416),(76 73.82266),(77 74.19129),(78 74.917175),(79 75.01974),
(1 44.313786),(2 51.39101),(3 56.425056),(4 60.22927),(5 62.683105),(6 63.320915),(7 64.42603),(8 66.01455),(9 66.794495),(10 67.51334),(11 67.593445),(12 67.65108),(13 68.17176),(14 69.27247),(15 69.319916),(16 69.73466),(17 70.183975),(18 70.63568),(19 70.97142),(20 71.24512),(21 71.56666),(22 71.69581),(23 71.76722),(24 71.37093),(25 71.653786),(26 71.639694),(27 71.70727),(28 71.784775),(29 71.62293),(30 72.09117),(31 72.06881),(32 72.17071),(33 72.14915),(34 72.68715),(35 73.183235),(36 73.11921),(37 74.35101),(38 72.9059),(39 72.82448),(40 72.77359),(41 72.130646),(42 72.60915),(43 73.21468),(44 73.06913),(45 74.019684),(46 74.47738),(47 74.4498),(48 74.21763),(49 75.24656),(50 75.52905),(51 75.26462),(52 75.38984),(53 75.43422),(54 75.33503),(55 76.004875),(56 74.9981),(57 74.25888),(58 75.39793),(59 75.04474),(60 75.22996),(61 75.31037),(62 75.63083),(63 74.92737),(64 75.51515),(65 75.46685),(66 75.29355),(67 75.33155),(68 74.4217),(69 75.55616),(70 75.68309),(71 75.857216),(72 76.06122),(73 76.25942),(74 76.107376),(75 75.699),(76 75.76549),(77 76.41484),(78 76.756165),(79 76.61091),
(1 43.849186),(2 51.092266),(3 56.519924),(4 60.162914),(5 62.38701),(6 63.701897),(7 64.88034),(8 65.352974),(9 66.806656),(10 67.2219),(11 67.42187),(12 67.6515),(13 68.8604),(14 69.79867),(15 69.55301),(16 69.71691),(17 70.12395),(18 70.26288),(19 70.60647),(20 71.45769),(21 71.71406),(22 71.35289),(23 71.1372),(24 70.45059),(25 70.67574),(26 70.56681),(27 70.29845),(28 71.0608),(29 71.35271),(30 71.85068),(31 71.88446),(32 71.71045),(33 71.735954),(34 72.26773),(35 72.07963),(36 72.09967),(37 72.18187),(38 71.26031),(39 71.74785),(40 71.76759),(41 72.35428),(42 72.55989),(43 72.8805),(44 72.87698),(45 73.29771),(46 72.784775),(47 73.42157),(48 72.83072),(49 73.24258),(50 73.11672),(51 73.13535),(52 72.60481),(53 73.07828),(54 73.337494),(55 74.440315),(56 73.377686),(57 72.43586),(58 73.07431),(59 73.11643),(60 72.729225),(61 73.207726),(62 72.76566),(63 72.074615),(64 72.68611),(65 72.36211),(66 72.87375),(67 73.34832),(68 73.547226),(69 74.44294),(70 74.62817),(71 74.53882),(72 74.374886),(73 75.291534),(74 75.43941),(75 74.66709),(76 75.04588),(77 75.2395),(78 75.623856),(79 75.50933),
(1 44.946262),(2 51.78124),(3 57.877388),(4 61.751545),(5 64.14588),(6 65.42401),(7 66.008286),(8 67.188385),(9 67.16251),(10 68.21101),(11 68.43966),(12 68.717964),(13 70.31797),(14 70.24112),(15 70.3261),(16 70.17406),(17 71.62051),(18 71.20236),(19 72.02343),(20 73.08401),(21 72.54064),(22 72.222725),(23 71.348915),(24 70.74762),(25 71.49599),(26 71.44967),(27 71.18068),(28 71.6216),(29 71.76866),(30 72.00192),(31 72.476395),(32 72.50075),(33 72.099236),(34 72.794266),(35 72.56231),(36 72.131996),(37 72.73562),(38 72.034355),(39 72.626465),(40 72.99274),(41 73.59949),(42 73.59195),(43 73.78945),(44 74.83492),(45 75.07378),(46 74.40581),(47 74.228775),(48 74.04733),(49 74.6397),(50 74.4406),(51 74.40709),(52 74.97233),(53 74.88021),(54 74.3167),(55 75.40335),(56 74.69753),(57 74.716354),(58 75.91737),(59 74.77175),(60 74.519844),(61 75.21348),(62 74.195015),(63 73.58633),(64 73.55809),(65 72.923836),(66 73.05095),(67 73.45459),(68 73.158455),(69 73.96913),(70 73.892365),(71 73.52221),(72 73.33963),(73 74.0241),(74 74.16611),(75 73.99661),(76 74.933525),(77 74.81175),(78 75.05931),(79 75.68461),
(1 45.090836),(2 51.5739),(3 56.27253),(4 60.34983),(5 63.08449),(6 65.33649),(7 65.23162),(8 66.40141),(9 66.106514),(10 66.994255),(11 67.55303),(12 67.731445),(13 69.17188),(14 69.554146),(15 68.75734),(16 69.117325),(17 69.99677),(18 70.16561),(19 70.00067),(20 71.54142),(21 70.50757),(22 70.78878),(23 71.06886),(24 70.7545),(25 72.146996),(26 72.23512),(27 72.11829),(28 72.56267),(29 72.87081),(30 72.584114),(31 73.02913),(32 73.221275),(33 72.6289),(34 72.951096),(35 73.09935),(36 72.538574),(37 73.32602),(38 73.246506),(39 73.37036),(40 73.56638),(41 73.498566),(42 73.9086),(43 73.766304),(44 73.34362),(45 73.712494),(46 73.37224),(47 73.57842),(48 73.3077),(49 73.995094),(50 72.93902),(51 73.788376),(52 73.660095),(53 73.110985),(54 73.14451),(55 73.96715),(56 73.54586),(57 73.38983),(58 74.67333),(59 73.22524),(60 73.10201),(61 73.64599),(62 73.031906),(63 72.38762),(64 72.4325),(65 72.40661),(66 72.68194),(67 73.00828),(68 73.32244),(69 73.51804),(70 73.494415),(71 72.78242),(72 72.73017),(73 73.610504),(74 73.797905),(75 73.34207),(76 73.34819),(77 73.57878),(78 73.682686),(79 73.538),
(1 44.00277),(2 51.20765),(3 56.67524),(4 60.280212),(5 62.602592),(6 63.888195),(7 64.36645),(8 65.760216),(9 66.20191),(10 67.04927),(11 66.90655),(12 67.17193),(13 68.09995),(14 68.84269),(15 68.65522),(16 68.66642),(17 69.3459),(18 69.55621),(19 69.34605),(20 69.845825),(21 69.3984),(22 69.43246),(23 69.93864),(24 69.62963),(25 70.721115),(26 70.30385),(27 70.803375),(28 72.027145),(29 71.8835),(30 71.704056),(31 72.26078),(32 71.692474),(33 71.311516),(34 71.246796),(35 71.494835),(36 71.295944),(37 72.895325),(38 72.17811),(39 72.94197),(40 72.72967),(41 72.43985),(42 72.22599),(43 72.3456),(44 71.59754),(45 71.99776),(46 71.25829),(47 72.17739),(48 71.54413),(49 72.09549),(50 72.22909),(51 72.33006),(52 72.93692),(53 72.43133),(54 72.98516),(55 73.61622),(56 73.29969),(57 73.00711),(58 73.29043),(59 72.71624),(60 72.71451),(61 73.70961),(62 72.647064),(63 72.81779),(64 73.23853),(65 73.315254),(66 72.98256),(67 73.168015),(68 73.16117),(69 73.03659),(70 73.938866),(71 73.03534),(72 73.243835),(73 72.78209),(74 73.5158),(75 73.725426),(76 73.543106),(77 74.203514),(78 74.20607),(79 75.31007),
(1 44.162243),(2 51.532635),(3 56.947384),(4 60.700806),(5 63.402405),(6 63.679066),(7 65.24087),(8 66.11594),(9 67.02118),(10 67.49152),(11 67.85017),(12 67.36342),(13 69.72385),(14 69.68066),(15 69.455185),(16 69.85995),(17 70.902596),(18 70.87185),(19 70.1662),(20 70.597534),(21 70.38999),(22 70.3984),(23 71.101875),(24 70.8153),(25 71.94795),(26 71.91229),(27 72.41799),(28 73.159874),(29 72.45734),(30 72.54556),(31 73.25186),(32 73.15984),(33 73.08682),(34 73.078926),(35 72.17212),(36 71.84865),(37 72.59914),(38 72.46131),(39 73.26349),(40 73.72988),(41 72.804245),(42 72.52427),(43 73.47032),(44 73.18748),(45 73.06177),(46 73.79525),(47 73.31941),(48 72.76935),(49 72.54674),(50 72.84988),(51 72.287186),(52 72.8416),(53 72.66649),(54 73.26331),(55 73.62423),(56 73.00151),(57 72.627556),(58 73.97167),(59 73.465225),(60 74.083336),(61 74.43626),(62 73.513794),(63 74.0816),(64 73.99306),(65 73.14307),(66 72.88776),(67 73.063255),(68 72.72392),(69 72.98608),(70 73.830475),(71 72.778854),(72 73.532906),(73 73.05317),(74 74.15437),(75 74.58832),(76 74.43399),(77 74.54845),(78 74.8063),(79 74.96377),
(1 43.35517),(2 50.88422),(3 56.273388),(4 59.556),(5 62.013607),(6 62.20245),(7 63.571926),(8 64.95918),(9 65.29351),(10 65.52868),(11 65.93047),(12 65.44516),(13 67.013115),(14 67.9282),(15 68.29561),(16 68.70058),(17 69.282104),(18 69.47565),(19 69.163),(20 69.5384),(21 70.18351),(22 70.10594),(23 70.221176),(24 70.156105),(25 71.33577),(26 70.67261),(27 71.046616),(28 71.63729),(29 71.67326),(30 71.907326),(31 73.14249),(32 73.26371),(33 72.61525),(34 72.961296),(35 72.143196),(36 72.108536),(37 72.61756),(38 72.702415),(39 72.321365),(40 73.39784),(41 71.79658),(42 72.204796),(43 72.564156),(44 72.081024),(45 72.689),(46 72.46556),(47 72.48256),(48 72.44587),(49 72.1689),(50 72.26769),(51 72.1309),(52 72.37542),(53 73.05369),(54 73.22775),(55 73.31247),(56 73.33492),(57 73.40736),(58 73.63807),(59 73.18866),(60 73.101494),(61 73.817),(62 73.58144),(63 73.27465),(64 74.106514),(65 73.565315),(66 73.20964),(67 73.278656),(68 73.65314),(69 73.28064),(70 74.34461),(71 73.15344),(72 73.92519),(73 74.102394),(74 75.060616),(75 74.20219),(76 74.88517),(77 74.2775),(78 75.5493),(79 75.41031),
(1 43.211273),(2 51.786533),(3 56.42247),(4 59.930687),(5 62.563793),(6 63.06416),(7 63.708862),(8 65.38227),(9 65.987),(10 67.202),(11 67.94766),(12 67.3191),(13 68.75538),(14 69.67062),(15 69.407036),(16 70.3511),(17 70.84472),(18 70.357574),(19 70.78975),(20 71.027885),(21 71.28807),(22 71.29842),(23 71.11189),(24 69.92463),(25 71.60158),(26 71.356224),(27 71.33683),(28 72.50456),(29 72.05169),(30 72.197914),(31 73.039536),(32 72.98294),(33 71.89342),(34 72.76333),(35 72.59222),(36 73.0015),(37 73.40348),(38 72.86561),(39 72.663),(40 72.73506),(41 71.71441),(42 71.83087),(43 72.227554),(44 71.75594),(45 72.145874),(46 71.99052),(47 71.89926),(48 72.16944),(49 71.63196),(50 72.344475),(51 72.226746),(52 73.023415),(53 72.291084),(54 72.85526),(55 73.45621),(56 73.40082),(57 73.344574),(58 73.15065),(59 72.86185),(60 72.546844),(61 73.311325),(62 72.996475),(63 72.81256),(64 72.63261),(65 72.87458),(66 73.26554),(67 73.02712),(68 73.645485),(69 72.83272),(70 74.16086),(71 74.37986),(72 75.21846),(73 75.76005),(74 75.43229),(75 74.96219),(76 75.42659),(77 75.30119),(78 75.86719),(79 76.15556),
(1 42.613655),(2 50.166416),(3 54.820343),(4 57.52403),(5 60.771908),(6 61.29524),(7 62.36847),(8 63.94885),(9 63.668003),(10 65.16494),(11 66.167305),(12 66.14972),(13 67.26281),(14 68.82266),(15 67.735214),(16 68.07388),(17 68.55406),(18 67.86078),(19 68.47642),(20 68.54629),(21 68.58741),(22 68.393555),(23 68.68648),(24 68.25806),(25 70.05342),(26 69.760956),(27 69.7007),(28 70.61762),(29 70.15555),(30 70.315956),(31 71.545815),(32 70.73123),(33 70.49478),(34 71.132805),(35 70.48703),(36 70.37548),(37 70.42035),(38 70.11877),(39 70.50477),(40 71.0281),(41 70.743675),(42 71.29802),(43 71.15623),(44 71.030785),(45 71.27785),(46 71.88398),(47 71.287025),(48 71.19677),(49 71.97126),(50 72.39161),(51 71.93495),(52 72.09757),(53 72.15118),(54 72.808174),(55 73.04062),(56 72.531494),(57 72.77924),(58 73.03991),(59 72.595345),(60 72.157005),(61 72.884254),(62 72.11851),(63 71.81247),(64 72.16632),(65 71.34572),(66 71.23092),(67 71.58146),(68 71.88623),(69 71.3991),(70 72.23166),(71 72.25228),(72 72.92328),(73 73.51553),(74 73.44312),(75 73.08148),(76 73.204346),(77 73.56043),(78 73.8082),(79 73.91627),
(1 42.772778),(2 50.174923),(3 55.558865),(4 57.83328),(5 60.830452),(6 61.63014),(7 62.563442),(8 64.19685),(9 64.47769),(10 65.21506),(11 65.43707),(12 65.73746),(13 66.84996),(14 68.275276),(15 67.44799),(16 67.88183),(17 67.62059),(18 67.45697),(19 68.24444),(20 68.044136),(21 68.412834),(22 69.3427),(23 69.70251),(24 69.76612),(25 70.06635),(26 69.7486),(27 69.8671),(28 70.25092),(29 70.59546),(30 70.44906),(31 71.84677),(32 71.53164),(33 71.42829),(34 71.38809),(35 70.46609),(36 70.682365),(37 71.500336),(38 71.255806),(39 70.42899),(40 70.97329),(41 71.414215),(42 71.80425),(43 71.139496),(44 71.6459),(45 71.26518),(46 71.7875),(47 71.53961),(48 70.77265),(49 71.139885),(50 71.16623),(51 71.21268),(52 71.27245),(53 71.61693),(54 71.902466),(55 72.83413),(56 71.91093),(57 72.12188),(58 71.97424),(59 71.34631),(60 72.15321),(61 72.25489),(62 71.9319),(63 71.73198),(64 71.94641),(65 71.632774),(66 71.8217),(67 72.245865),(68 71.9763),(69 72.28631),(70 72.48462),(71 71.55226),(72 72.56814),(73 71.70053),(74 72.3014),(75 72.61946),(76 72.32207),(77 72.97193),(78 73.660995),(79 74.030495),
(1 43.241653),(2 50.867836),(3 55.999264),(4 59.07024),(5 61.81933),(6 62.512768),(7 63.9354),(8 65.08183),(9 65.71411),(10 66.18831),(11 66.18883),(12 66.396),(13 67.22848),(14 68.11965),(15 67.74882),(16 68.47449),(17 68.04139),(18 68.12754),(19 68.57439),(20 68.8651),(21 69.19982),(22 69.78785),(23 69.4309),(24 70.35205),(25 70.056755),(26 70.307335),(27 70.48432),(28 71.06466),(29 70.477005),(30 70.26711),(31 71.71766),(32 71.73937),(33 71.068794),(34 71.43566),(35 70.90089),(36 71.28201),(37 71.8071),(38 71.51667),(39 71.40517),(40 71.51208),(41 70.91271),(42 70.73467),(43 70.91267),(44 70.74788),(45 71.07998),(46 70.895676),(47 71.14722),(48 71.07757),(49 71.63766),(50 71.77202),(51 71.81556),(52 72.25486),(53 72.30568),(54 72.564125),(55 72.629295),(56 71.4649),(57 71.37801),(58 71.98574),(59 71.70698),(60 71.64069),(61 72.22856),(62 71.829865),(63 71.67446),(64 72.30375),(65 71.991745),(66 71.29605),(67 72.09744),(68 72.24774),(69 72.73261),(70 73.18161),(71 72.56769),(72 72.8824),(73 72.69944),(74 72.72186),(75 72.3373),(76 72.807236),(77 73.48665),(78 73.78927),(79 73.704544),
(1 43.312225),(2 51.09586),(3 55.68523),(4 58.260464),(5 60.92926),(6 61.381004),(7 63.1455),(8 64.77915),(9 65.019066),(10 66.05292),(11 66.13442),(12 65.96718),(13 66.7053),(14 67.50165),(15 66.74204),(16 67.79638),(17 67.895935),(18 67.91729),(19 68.35402),(20 69.4507),(21 68.90469),(22 68.931946),(23 68.86188),(24 69.37416),(25 69.945045),(26 69.80853),(27 69.717804),(28 70.23421),(29 69.51197),(30 69.00405),(31 70.937996),(32 70.61188),(33 70.17155),(34 71.05169),(35 70.64846),(36 70.57683),(37 70.80494),(38 71.206505),(39 70.774734),(40 71.21102),(41 70.74722),(42 70.34452),(43 70.98748),(44 70.5213),(45 71.37382),(46 71.80635),(47 71.42786),(48 71.619064),(49 72.991264),(50 72.55085),(51 73.12659),(52 73.7573),(53 73.49679),(54 73.09979),(55 73.58396),(56 72.676384),(57 72.36986),(58 72.983025),(59 71.66132),(60 71.43041),(61 71.42106),(62 72.06128),(63 72.255615),(64 72.914185),(65 72.02679),(66 72.29503),(67 72.42299),(68 72.19758),(69 72.54708),(70 72.93285),(71 72.651405),(72 72.8557),(73 74.08245),(74 74.33506),(75 73.05705),(76 73.35405),(77 73.1293),(78 72.50372),(79 72.7442),
(1 43.063995),(2 51.079308),(3 55.504),(4 58.109253),(5 60.52988),(6 61.828205),(7 62.348297),(8 63.75554),(9 63.981453),(10 65.62322),(11 65.92605),(12 65.51459),(13 66.284775),(14 66.806435),(15 66.33469),(16 66.51905),(17 67.32173),(18 67.29967),(19 67.1692),(20 68.41971),(21 68.52848),(22 67.37681),(23 68.55996),(24 68.45322),(25 69.213356),(26 69.33967),(27 68.46068),(28 69.15292),(29 69.366905),(30 69.36881),(31 70.80793),(32 70.47454),(33 70.37772),(34 69.70356),(35 69.77646),(36 69.293594),(37 70.4009),(38 69.45964),(39 69.51892),(40 69.72392),(41 69.36167),(42 68.6057),(43 69.341805),(44 70.09514),(45 69.590675),(46 70.30071),(47 69.90393),(48 70.14563),(49 70.74843),(50 69.73263),(51 70.60937),(52 70.90567),(53 70.30745),(54 70.757805),(55 70.59413),(56 70.74361),(57 69.847176),(58 70.46418),(59 69.75113),(60 69.88755),(61 69.73661),(62 70.48628),(63 71.04312),(64 71.17151),(65 71.053734),(66 70.73181),(67 71.66497),(68 71.381645),(69 70.94124),(70 70.8703),(71 71.36605),(72 71.26435),(73 72.53531),(74 72.30944),(75 71.6031),(76 71.92096),(77 72.1162),(78 71.015366),(79 71.48988),
(1 42.259243),(2 49.592865),(3 54.63252),(4 57.592533),(5 59.44497),(6 60.88481),(7 61.348946),(8 63.172623),(9 62.99023),(10 64.76335),(11 64.663994),(12 65.20307),(13 65.14322),(14 65.97444),(15 65.548775),(16 65.59658),(17 65.87656),(18 66.33624),(19 66.984924),(20 67.62652),(21 67.21854),(22 66.89861),(23 68.62175),(24 68.62178),(25 68.7225),(26 69.02328),(27 68.2758),(28 68.99506),(29 69.50118),(30 69.34305),(31 70.29377),(32 69.68198),(33 69.731415),(34 69.470024),(35 69.6509),(36 69.80379),(37 70.7016),(38 70.381424),(39 70.19359),(40 70.291855),(41 70.36004),(42 69.89271),(43 70.62715),(44 70.621),(45 69.901184),(46 69.99591),(47 70.68562),(48 69.9713),(49 70.149826),(50 69.25151),(51 68.94038),(52 69.93718),(53 69.29731),(54 69.69383),(55 70.36903),(56 70.34243),(57 70.26948),(58 70.01607),(59 69.60808),(60 69.14123),(61 69.51856),(62 69.98735),(63 70.53149),(64 70.7687),(65 69.756035),(66 69.36919),(67 69.70728),(68 69.60229),(69 70.220085),(70 70.03467),(71 70.31185),(72 71.10157),(73 71.35574),(74 71.11038),(75 70.77881),(76 71.79807),(77 71.52513),(78 70.95789),(79 70.52312),
