1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.69713867),(2 1.1727091),(3 1.1670084),(4 1.7921411),(5 4.1085453),(6 4.7078447),(7 4.720035),(8 4.9460945),(9 5.1116314),(10 5.109763),(11 4.990525),(12 4.788533),(13 5.1926584),(14 4.423556),(15 4.459965),(16 4.08133),(17 4.648263),(18 5.5490413),(19 5.623493),(20 7.130197),(21 9.744784),(22 10.46603),(23 10.5333),(24 11.359826),(25 13.917184),(26 15.837524),(27 15.744733),(28 18.633066),(29 24.119175),(30 25.64796),(31 25.64172),(32 27.552475),(33 29.424261),(34 29.908884),(35 29.97608),(36 27.516434),(37 24.838003),(38 24.625202),(39 24.70402),(40 24.94544),(41 25.268625),(42 24.362673),
(1 1.0436127),(2 1.2794737),(3 1.2789496),(4 1.519082),(5 1.98127),(6 2.1289504),(7 2.1514492),(8 2.2157986),(9 2.3841217),(10 2.4051652),(11 2.4334774),(12 2.6184382),(13 2.8663845),(14 2.9120939),(15 2.934806),(16 3.1027937),(17 3.231491),(18 3.2985868),(19 3.2981913),(20 3.3480344),(21 3.1519222),(22 3.1684773),(23 3.1850476),(24 3.199689),(25 3.4709356),(26 3.5062745),(27 3.5057328),(28 3.5243862),(29 3.5873358),(30 3.861686),(31 3.8642213),(32 3.9797),(33 3.976347),(34 3.9759336),(35 4.0068164),(36 4.0689673),(37 4.061978),(38 3.9953182),(39 3.9941714),(40 3.9214544),(41 3.9631517),(42 3.9577768),
(1 1.0216905),(2 1.3640401),(3 1.3643337),(4 1.517692),(5 1.9347887),(6 2.0565188),(7 2.036835),(8 2.1511817),(9 2.3892608),(10 2.4577096),(11 2.4775453),(12 2.5626657),(13 2.689353),(14 2.7254193),(15 2.734113),(16 2.859778),(17 2.9903316),(18 3.1229348),(19 3.1459324),(20 3.0256646),(21 3.1312013),(22 3.1259708),(23 3.1219912),(24 3.184886),(25 3.2063477),(26 3.3221455),(27 3.3468328),(28 3.3799453),(29 3.5539927),(30 3.473454),(31 3.4736073),(32 3.5399902),(33 3.6237247),(34 3.6282082),(35 3.6139908),(36 3.5201747),(37 3.6028383),(38 3.7479415),(39 3.7355735),(40 3.7383742),(41 3.8238857),(42 3.7991858),
(1 1.0349448),(2 1.2141646),(3 1.2150594),(4 1.4148653),(5 1.755267),(6 1.8773293),(7 1.8932096),(8 2.0106964),(9 2.1941156),(10 2.3943126),(11 2.4156826),(12 2.6076972),(13 2.7011902),(14 2.723294),(15 2.7568276),(16 2.875568),(17 2.997031),(18 3.0432947),(19 3.0555658),(20 3.0817146),(21 3.2338405),(22 3.2500796),(23 3.2681775),(24 3.3019803),(25 3.452738),(26 3.5839496),(27 3.5766003),(28 3.608608),(29 3.5917244),(30 3.6130059),(31 3.6121917),(32 3.7798734),(33 3.9104023),(34 3.9339359),(35 3.9184353),(36 3.9965024),(37 3.866648),(38 3.948435),(39 3.966581),(40 3.8810225),(41 3.9539523),(42 3.9823055),
(1 0.9991237),(2 1.1961377),(3 1.1959561),(4 1.4042423),(5 1.8706378),(6 2.0017495),(7 2.0035434),(8 2.150788),(9 2.3540714),(10 2.431178),(11 2.4364128),(12 2.5583224),(13 2.5879118),(14 2.7286997),(15 2.7593713),(16 2.904341),(17 3.0646367),(18 3.2380035),(19 3.2496724),(20 3.2111328),(21 3.2416203),(22 3.2119637),(23 3.1889253),(24 3.1451068),(25 3.0429993),(26 3.2186816),(27 3.2096379),(28 3.2319999),(29 3.3944337),(30 3.463544),(31 3.4655972),(32 3.37221),(33 3.4502969),(34 3.4504929),(35 3.4560266),(36 3.5135918),(37 3.6784854),(38 3.6065576),(39 3.6125777),(40 3.5998816),(41 3.7161727),(42 3.6650023),
(1 0.95988363),(2 1.2220069),(3 1.223541),(4 1.4073691),(5 1.7679644),(6 1.8892312),(7 1.9140893),(8 2.023066),(9 2.1190422),(10 2.1568344),(11 2.1633003),(12 2.3105137),(13 2.4718764),(14 2.463399),(15 2.4898052),(16 2.619201),(17 2.8384223),(18 2.8335402),(19 2.8551052),(20 2.9188573),(21 2.9904697),(22 3.0507846),(23 3.0620618),(24 3.0280495),(25 3.189143),(26 3.2950547),(27 3.323488),(28 3.243952),(29 3.1080093),(30 3.2907453),(31 3.2898543),(32 3.2975438),(33 3.3331933),(34 3.4060268),(35 3.3723166),(36 3.420542),(37 3.5061755),(38 3.5478637),(39 3.553035),(40 3.6087537),(41 3.4914536),(42 3.474499),
(1 0.927842),(2 1.1741168),(3 1.1762334),(4 1.3163764),(5 1.7535796),(6 1.8605069),(7 1.87065),(8 1.894553),(9 2.0923984),(10 2.2437985),(11 2.2620084),(12 2.410837),(13 2.446993),(14 2.611801),(15 2.6458323),(16 2.763086),(17 2.9398713),(18 3.0333266),(19 3.0712235),(20 3.0479136),(21 3.033132),(22 2.991935),(23 2.987423),(24 3.0460322),(25 3.0657861),(26 3.07541),(27 3.0687168),(28 3.120774),(29 3.1955674),(30 3.2536554),(31 3.2537837),(32 3.2478588),(33 3.215411),(34 3.169136),(35 3.1502073),(36 3.1692202),(37 3.0588768),(38 3.2062936),(39 3.2012606),(40 3.2667987),(41 3.354332),(42 3.3757339),
(1 0.8625933),(2 1.1223235),(3 1.1226518),(4 1.2972215),(5 1.7574222),(6 1.8928111),(7 1.9094121),(8 1.9355222),(9 2.2429686),(10 2.3027062),(11 2.307032),(12 2.3806796),(13 2.4836419),(14 2.5270283),(15 2.5237556),(16 2.5994647),(17 2.7476325),(18 2.8713465),(19 2.8901045),(20 2.9500039),(21 3.0690532),(22 3.0401568),(23 3.049775),(24 3.0722299),(25 3.1957765),(26 3.2359848),(27 3.2355664),(28 3.2796605),(29 3.2844784),(30 3.343276),(31 3.3459291),(32 3.3893042),(33 3.3621287),(34 3.394017),(35 3.4130545),(36 3.489589),(37 3.50087),(38 3.511246),(39 3.5081737),(40 3.5127516),(41 3.5878496),(42 3.6184084),
(1 0.91816133),(2 1.1599195),(3 1.1588522),(4 1.3407117),(5 1.7283903),(6 1.8463607),(7 1.8557256),(8 1.9313068),(9 2.13952),(10 2.2284446),(11 2.2299652),(12 2.3827448),(13 2.4252048),(14 2.5316098),(15 2.55011),(16 2.6076913),(17 2.8588657),(18 2.8330057),(19 2.8375192),(20 2.8716087),(21 2.9534366),(22 2.8520257),(23 2.850944),(24 2.9083865),(25 3.039195),(26 3.1192794),(27 3.1195412),(28 3.0066807),(29 3.2519429),(30 3.1821036),(31 3.1827176),(32 3.1711328),(33 3.412633),(34 3.4012187),(35 3.411243),(36 3.4916322),(37 3.3774097),(38 3.4046774),(39 3.404374),(40 3.4180675),(41 3.39091),(42 3.4347615),
(1 0.932877),(2 1.2045263),(3 1.2051647),(4 1.2986857),(5 1.682648),(6 1.788278),(7 1.8043317),(8 1.8808441),(9 2.0654392),(10 2.1815102),(11 2.194963),(12 2.311416),(13 2.4860187),(14 2.508631),(15 2.5455794),(16 2.5994008),(17 2.7268007),(18 2.7885396),(19 2.7958016),(20 2.868397),(21 2.9355538),(22 2.9946804),(23 3.020873),(24 3.1497896),(25 3.1428726),(26 3.2499158),(27 3.2311792),(28 3.2525897),(29 3.1755514),(30 3.302681),(31 3.3049173),(32 3.324332),(33 3.2734532),(34 3.3346457),(35 3.3436685),(36 3.322616),(37 3.4064348),(38 3.4230552),(39 3.4256568),(40 3.569951),(41 3.546944),(42 3.5937614),
(1 0.8809902),(2 1.1046926),(3 1.1060125),(4 1.302024),(5 1.6369075),(6 1.801405),(7 1.8238949),(8 1.9148203),(9 2.0394258),(10 2.148961),(11 2.1698759),(12 2.3116982),(13 2.3532484),(14 2.411083),(15 2.4329762),(16 2.459207),(17 2.7021534),(18 2.6684525),(19 2.683817),(20 2.7160594),(21 2.688517),(22 2.6777945),(23 2.6846972),(24 2.7408342),(25 2.8341942),(26 2.9349082),(27 2.9452434),(28 2.9131901),(29 3.013678),(30 3.0905309),(31 3.0905905),(32 3.1322463),(33 3.0792313),(34 3.027096),(35 3.03073),(36 3.026156),(37 3.159282),(38 3.2603567),(39 3.2756448),(40 3.1891935),(41 3.329886),(42 3.3786004),
(1 0.9026525),(2 1.137695),(3 1.137251),(4 1.2326882),(5 1.645118),(6 1.7774293),(7 1.807449),(8 1.874061),(9 2.1188),(10 2.1492035),(11 2.1522777),(12 2.3404443),(13 2.4082627),(14 2.4479322),(15 2.4701483),(16 2.489999),(17 2.6394722),(18 2.6983511),(19 2.7234285),(20 2.8135645),(21 2.9039342),(22 2.9304192),(23 2.943824),(24 3.0127501),(25 3.1201603),(26 3.1413746),(27 3.135916),(28 3.1678717),(29 3.1566956),(30 3.2728462),(31 3.275643),(32 3.384008),(33 3.3201032),(34 3.3729672),(35 3.3653545),(36 3.409483),(37 3.3606446),(38 3.482943),(39 3.4901032),(40 3.4645176),(41 3.4163687),(42 3.4252465),
(1 0.8579057),(2 1.1187084),(3 1.1183645),(4 1.2340795),(5 1.509402),(6 1.7178134),(7 1.7123576),(8 1.727577),(9 1.8860229),(10 1.9965931),(11 2.0138402),(12 2.106274),(13 2.282499),(14 2.4172432),(15 2.4508243),(16 2.520971),(17 2.7414775),(18 2.704887),(19 2.6919055),(20 2.8172317),(21 2.8029678),(22 2.9178734),(23 2.9451294),(24 2.9669979),(25 3.2181518),(26 3.2435472),(27 3.255054),(28 3.2911897),(29 3.2278485),(30 3.3088636),(31 3.3091779),(32 3.3339307),(33 3.3258276),(34 3.3680098),(35 3.3913763),(36 3.423007),(37 3.3743558),(38 3.4105),(39 3.4077015),(40 3.4631681),(41 3.5268137),(42 3.5327666),
(1 0.86002064),(2 1.0988172),(3 1.0977913),(4 1.25616),(5 1.6016754),(6 1.7123669),(7 1.7359154),(8 1.8249325),(9 1.930544),(10 2.1410933),(11 2.1631782),(12 2.2012787),(13 2.3188965),(14 2.396647),(15 2.4211175),(16 2.5301197),(17 2.6891248),(18 2.7462826),(19 2.7509604),(20 2.7292583),(21 2.8109813),(22 2.8056273),(23 2.8364205),(24 2.9692166),(25 2.972033),(26 2.9462514),(27 2.9411356),(28 3.128297),(29 3.0561197),(30 3.073456),(31 3.0740712),(32 3.0335965),(33 3.229066),(34 3.272136),(35 3.276995),(36 3.3791897),(37 3.408985),(38 3.352828),(39 3.344717),(40 3.3153698),(41 3.2696366),(42 3.3168898),
(1 0.8948592),(2 1.1366228),(3 1.1366274),(4 1.2649055),(5 1.6606561),(6 1.7829956),(7 1.7939065),(8 1.8220792),(9 2.0610433),(10 2.0209053),(11 2.027982),(12 2.1668847),(13 2.2862601),(14 2.3421702),(15 2.3624637),(16 2.4476495),(17 2.6248124),(18 2.7321074),(19 2.7550862),(20 2.7804966),(21 2.8199618),(22 2.7352543),(23 2.7423205),(24 2.748945),(25 2.7371542),(26 2.811035),(27 2.814638),(28 2.782281),(29 2.8778753),(30 2.9803371),(31 2.9785445),(32 3.0400078),(33 2.9870353),(34 3.0205123),(35 3.037449),(36 3.0783901),(37 3.0224457),(38 3.0219553),(39 3.0179555),(40 3.1192348),(41 3.1023426),(42 3.0496664),
(1 0.8443926),(2 1.0767263),(3 1.0757235),(4 1.1500658),(5 1.5238403),(6 1.6326092),(7 1.6270334),(8 1.6625304),(9 1.8148885),(10 1.9463094),(11 1.9658448),(12 2.1198564),(13 2.247566),(14 2.2833576),(15 2.305097),(16 2.300011),(17 2.5890245),(18 2.5069814),(19 2.5241997),(20 2.5682042),(21 2.615638),(22 2.5825753),(23 2.6022317),(24 2.6207821),(25 2.5938299),(26 2.7498937),(27 2.7697847),(28 2.7926688),(29 2.7618866),(30 2.9010265),(31 2.9023502),(32 2.9021313),(33 3.1235979),(34 3.0640838),(35 3.0686588),(36 3.0440829),(37 3.0897555),(38 3.1989417),(39 3.1966987),(40 3.1457953),(41 3.274567),(42 3.231822),
(1 0.837223),(2 1.0466539),(3 1.0476577),(4 1.179161),(5 1.592462),(6 1.6615529),(7 1.6770021),(8 1.7436615),(9 1.9282254),(10 2.0297647),(11 2.0472314),(12 2.167402),(13 2.2887864),(14 2.3468008),(15 2.3706594),(16 2.3845708),(17 2.5980601),(18 2.7058914),(19 2.7245147),(20 2.675913),(21 2.6156034),(22 2.688407),(23 2.7012367),(24 2.789863),(25 2.6938367),(26 2.743933),(27 2.7445366),(28 2.816351),(29 2.9056206),(30 2.9564567),(31 2.9562545),(32 2.9756362),(33 2.9533052),(34 2.9917226),(35 3.0233245),(36 2.9909906),(37 3.0893097),(38 3.1141288),(39 3.137418),(40 3.114842),(41 3.1832674),(42 3.1474879),
(1 0.7941594),(2 1.0397286),(3 1.039013),(4 1.1317291),(5 1.5176642),(6 1.6209925),(7 1.6320931),(8 1.6477263),(9 1.7317244),(10 1.8929138),(11 1.8843759),(12 2.022279),(13 2.1575232),(14 2.2663171),(15 2.2838688),(16 2.355821),(17 2.4593909),(18 2.5015361),(19 2.5018804),(20 2.4218454),(21 2.4841216),(22 2.512429),(23 2.5173557),(24 2.6047854),(25 2.6890357),(26 2.661565),(27 2.6753464),(28 2.8426926),(29 2.8389466),(30 2.784515),(31 2.782968),(32 2.847202),(33 2.9204783),(34 2.9670134),(35 2.9363503),(36 2.949618),(37 3.0241864),(38 3.0585449),(39 3.07475),(40 3.0354526),(41 3.02832),(42 3.017625),
(1 0.7833455),(2 0.95800793),(3 0.95821977),(4 1.0704255),(5 1.4277501),(6 1.566854),(7 1.5646545),(8 1.6307882),(9 1.7627702),(10 1.8791122),(11 1.8845097),(12 2.0463529),(13 2.1340792),(14 2.1841087),(15 2.1738305),(16 2.2010815),(17 2.3715394),(18 2.3792853),(19 2.3857298),(20 2.4271286),(21 2.567168),(22 2.592555),(23 2.6159341),(24 2.655469),(25 2.716169),(26 2.7223194),(27 2.7314234),(28 2.7350748),(29 2.81234),(30 2.8136847),(31 2.813996),(32 2.7772343),(33 2.863467),(34 2.8691247),(35 2.8681223),(36 2.8477588),(37 2.8482702),(38 2.948563),(39 2.9418898),(40 2.898021),(41 2.9445252),(42 2.9272778),
(1 0.80202377),(2 0.97429925),(3 0.9746281),(4 1.1659613),(5 1.4469674),(6 1.5624102),(7 1.5639032),(8 1.615158),(9 1.7392575),(10 1.8204594),(11 1.8204719),(12 1.8953676),(13 2.0582113),(14 2.0825927),(15 2.096342),(16 2.1392398),(17 2.2623563),(18 2.2413616),(19 2.2657056),(20 2.2796645),(21 2.310535),(22 2.3873541),(23 2.4000454),(24 2.513574),(25 2.653136),(26 2.748607),(27 2.751549),(28 2.741016),(29 2.6832204),(30 2.6710246),(31 2.6715329),(32 2.774059),(33 2.7657914),(34 2.8086421),(35 2.8184772),(36 2.9045358),(37 2.86617),(38 2.8688736),(39 2.8882437),(40 2.8701527),(41 2.8117573),(42 2.8364694),
(1 0.81155574),(2 0.984851),(3 0.9848575),(4 1.0390905),(5 1.343653),(6 1.4836342),(7 1.4860358),(8 1.6031681),(9 1.7767984),(10 1.860446),(11 1.8537312),(12 1.9107825),(13 2.0893807),(14 2.103435),(15 2.1201296),(16 2.2317803),(17 2.4031162),(18 2.449693),(19 2.4590838),(20 2.5281126),(21 2.5246718),(22 2.460056),(23 2.4829116),(24 2.5325825),(25 2.6664398),(26 2.7702248),(27 2.7814386),(28 2.7835195),(29 2.7863572),(30 2.6906087),(31 2.6907854),(32 2.7282708),(33 2.6864982),(34 2.7497368),(35 2.7497797),(36 2.7997856),(37 2.8289285),(38 2.9081216),(39 2.9088356),(40 2.9064906),(41 2.9811888),(42 3.04472),
(1 0.83689237),(2 1.0167694),(3 1.0177538),(4 1.1227562),(5 1.4262375),(6 1.531066),(7 1.5562019),(8 1.5988965),(9 1.842177),(10 1.8853606),(11 1.8726594),(12 1.9483284),(13 2.095007),(14 2.1006455),(15 2.109772),(16 2.2150917),(17 2.288618),(18 2.2821097),(19 2.3019657),(20 2.3396754),(21 2.3274474),(22 2.2886686),(23 2.2972276),(24 2.2810566),(25 2.4012609),(26 2.3918684),(27 2.4063137),(28 2.491882),(29 2.5092993),(30 2.6104124),(31 2.6112335),(32 2.6060886),(33 2.6676075),(34 2.727473),(35 2.7064931),(36 2.7194836),(37 2.856494),(38 2.7848659),(39 2.7935202),(40 2.8379433),(41 2.914264),(42 2.949795),
(1 0.7866984),(2 0.9540602),(3 0.9535518),(4 1.0642985),(5 1.3737719),(6 1.4452806),(7 1.4683915),(8 1.6084826),(9 1.7379181),(10 1.8338702),(11 1.8468196),(12 1.9530041),(13 1.9489499),(14 1.9980017),(15 2.0174785),(16 2.0556362),(17 2.3193574),(18 2.2740889),(19 2.2891614),(20 2.4241035),(21 2.4382033),(22 2.4359329),(23 2.4554102),(24 2.459923),(25 2.5624876),(26 2.6112034),(27 2.6109433),(28 2.541552),(29 2.5077727),(30 2.61155),(31 2.613043),(32 2.6319058),(33 2.6555376),(34 2.691141),(35 2.6756616),(36 2.691381),(37 2.729849),(38 2.73788),(39 2.7519796),(40 2.7836874),(41 2.828003),(42 2.8316965),
(1 0.8269252),(2 0.95204425),(3 0.9524761),(4 1.0635861),(5 1.3386257),(6 1.4282613),(7 1.4263697),(8 1.5220509),(9 1.6440513),(10 1.7092416),(11 1.7156291),(12 1.7851889),(13 1.958823),(14 1.9754475),(15 1.9918197),(16 2.0698748),(17 2.1570284),(18 2.2657008),(19 2.282794),(20 2.2886891),(21 2.305439),(22 2.3219068),(23 2.3350236),(24 2.3206062),(25 2.4674587),(26 2.383757),(27 2.391455),(28 2.4259493),(29 2.48556),(30 2.6059334),(31 2.6039848),(32 2.5030463),(33 2.6451385),(34 2.6069458),(35 2.6063006),(36 2.622553),(37 2.7142189),(38 2.7194972),(39 2.7191708),(40 2.6767743),(41 2.6546617),(42 2.6836681),
(1 0.747173),(2 0.9274564),(3 0.92777675),(4 1.0576396),(5 1.3896133),(6 1.4434263),(7 1.4464397),(8 1.4767241),(9 1.6467292),(10 1.7066742),(11 1.726408),(12 1.7984158),(13 1.9719334),(14 1.9723493),(15 2.0130973),(16 2.0408301),(17 2.1392105),(18 2.1540601),(19 2.1683207),(20 2.1846118),(21 2.3628657),(22 2.414676),(23 2.4132268),(24 2.401188),(25 2.490296),(26 2.4890478),(27 2.4848459),(28 2.572908),(29 2.566073),(30 2.6005964),(31 2.6028917),(32 2.5485697),(33 2.583377),(34 2.584786),(35 2.56969),(36 2.6359882),(37 2.6261888),(38 2.5197577),(39 2.5183156),(40 2.524864),(41 2.510298),(42 2.5710652),
(1 0.7265434),(2 0.8619298),(3 0.8624414),(4 1.0002555),(5 1.3781412),(6 1.440959),(7 1.4444972),(8 1.5619137),(9 1.7427663),(10 1.7984985),(11 1.8064774),(12 1.8553724),(13 1.9571122),(14 2.0224779),(15 2.023405),(16 1.9541227),(17 2.0436702),(18 2.098431),(19 2.084255),(20 2.1877303),(21 2.2963238),(22 2.3370054),(23 2.3467746),(24 2.4282873),(25 2.479719),(26 2.5342906),(27 2.5203016),(28 2.4636462),(29 2.4043388),(30 2.407632),(31 2.4087718),(32 2.4591434),(33 2.5690436),(34 2.5740273),(35 2.5667603),(36 2.6152704),(37 2.5408986),(38 2.533667),(39 2.5346727),(40 2.5709617),(41 2.609584),(42 2.572518),
(1 0.76768255),(2 0.9451176),(3 0.9466723),(4 1.0449007),(5 1.3422939),(6 1.3830323),(7 1.3994083),(8 1.487607),(9 1.5930612),(10 1.7339857),(11 1.7368591),(12 1.8128576),(13 1.919999),(14 1.8926401),(15 1.893014),(16 1.9248952),(17 2.083937),(18 2.1017458),(19 2.0955272),(20 2.1314087),(21 2.2437253),(22 2.1994576),(23 2.2086968),(24 2.2618864),(25 2.3557522),(26 2.3152895),(27 2.298946),(28 2.360793),(29 2.490617),(30 2.5443864),(31 2.546006),(32 2.569368),(33 2.5837576),(34 2.5338554),(35 2.52212),(36 2.529439),(37 2.5423071),(38 2.577902),(39 2.5881681),(40 2.6678088),(41 2.637082),(42 2.557578),
(1 0.7635552),(2 0.9205367),(3 0.9212254),(4 1.0811862),(5 1.3348064),(6 1.4062369),(7 1.4074036),(8 1.5031952),(9 1.5760977),(10 1.6611029),(11 1.6790297),(12 1.8453939),(13 1.8773737),(14 1.9004012),(15 1.9034903),(16 1.9450226),(17 2.166535),(18 2.2048025),(19 2.1878147),(20 2.1950648),(21 2.1913579),(22 2.2089055),(23 2.2097254),(24 2.2136583),(25 2.2986388),(26 2.3620389),(27 2.3716505),(28 2.3821712),(29 2.403672),(30 2.477708),(31 2.4771302),(32 2.469867),(33 2.4898844),(34 2.5173376),(35 2.5388906),(36 2.5852218),(37 2.6704462),(38 2.6098638),(39 2.6151488),(40 2.6590266),(41 2.671106),(42 2.717315),
(1 0.7446817),(2 0.9129859),(3 0.9131158),(4 0.98580664),(5 1.2940096),(6 1.3921819),(7 1.389604),(8 1.4419379),(9 1.59143),(10 1.6448478),(11 1.6442173),(12 1.7024539),(13 1.8678052),(14 1.9271811),(15 1.9297392),(16 1.966192),(17 2.1128006),(18 2.1379855),(19 2.1392949),(20 2.1931684),(21 2.2115953),(22 2.2850683),(23 2.2972782),(24 2.3062434),(25 2.309465),(26 2.386137),(27 2.398556),(28 2.3954325),(29 2.4917073),(30 2.5697827),(31 2.5703256),(32 2.6205924),(33 2.631932),(34 2.6240056),(35 2.6158304),(36 2.5877297),(37 2.5688088),(38 2.5847845),(39 2.572655),(40 2.5842369),(41 2.6020937),(42 2.5542438),
(1 0.70557046),(2 0.88459206),(3 0.8851653),(4 1.047199),(5 1.263149),(6 1.2772808),(7 1.2917404),(8 1.3483368),(9 1.4651877),(10 1.5547407),(11 1.5508803),(12 1.6227099),(13 1.7787144),(14 1.7910159),(15 1.7993022),(16 1.8907094),(17 1.9489001),(18 1.9781163),(19 1.9740657),(20 2.0499663),(21 2.0766883),(22 2.0337336),(23 2.0453696),(24 2.0355794),(25 2.2337594),(26 2.291687),(27 2.3047802),(28 2.2938678),(29 2.320999),(30 2.3347223),(31 2.3372993),(32 2.4092505),(33 2.4031577),(34 2.3924198),(35 2.388038),(36 2.5109925),(37 2.4737177),(38 2.4770427),(39 2.4805117),(40 2.5787246),(41 2.6560555),(42 2.6474066),
(1 0.7016699),(2 0.8424132),(3 0.8425687),(4 0.92484766),(5 1.1378572),(6 1.2382993),(7 1.2488863),(8 1.2559062),(9 1.4260086),(10 1.5001875),(11 1.5126582),(12 1.5872004),(13 1.7375528),(14 1.7165457),(15 1.7183498),(16 1.7850858),(17 1.8763642),(18 1.9026521),(19 1.9074541),(20 1.988969),(21 1.9954699),(22 1.9872624),(23 1.9822785),(24 2.0565958),(25 2.139226),(26 2.1670787),(27 2.1704335),(28 2.2799103),(29 2.3155425),(30 2.2796276),(31 2.2803023),(32 2.2177436),(33 2.2625756),(34 2.299299),(35 2.2922337),(36 2.3077135),(37 2.431474),(38 2.4128716),(39 2.4207869),(40 2.459129),(41 2.5108619),(42 2.539886),
(1 0.66824824),(2 0.835922),(3 0.8342921),(4 0.92383033),(5 1.1580698),(6 1.2380129),(7 1.2460455),(8 1.2642859),(9 1.3953297),(10 1.4756807),(11 1.4768829),(12 1.5450319),(13 1.6921562),(14 1.6967192),(15 1.7026958),(16 1.6998073),(17 1.8687125),(18 1.9103557),(19 1.942204),(20 1.9885978),(21 2.030636),(22 2.0384836),(23 2.026717),(24 2.0111642),(25 2.0602903),(26 2.135523),(27 2.1495771),(28 2.1251552),(29 2.1635334),(30 2.1112196),(31 2.109651),(32 2.0844545),(33 2.238723),(34 2.1754756),(35 2.175142),(36 2.2232661),(37 2.282802),(38 2.308935),(39 2.3003345),(40 2.2587688),(41 2.3151026),(42 2.2953205),
