1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.6767006),(2 1.0088338),(3 1.0058749),(4 1.4439816),(5 3.6125274),(6 4.0445642),(7 4.0784388),(8 4.346005),(9 5.1349163),(10 5.1163664),(11 5.012023),(12 5.231334),(13 7.058982),(14 7.3899517),(15 7.385265),(16 7.328792),(17 8.6208),(18 8.901991),(19 8.863318),(20 9.062342),(21 9.7163105),(22 9.937709),(23 9.948717),(24 9.928402),(25 10.881422),(26 12.141811),(27 12.060999),(28 13.34866),(29 17.52037),(30 18.187323),(31 18.180227),(32 18.873665),(33 20.546179),(34 20.245945),(35 20.18526),(36 19.61815),(37 19.454514),(38 18.769907),(39 18.638247),(40 19.098957),(41 19.734837),(42 20.745657),
(1 0.026785018),(2 0.028673518),(3 0.028684432),(4 0.03140905),(5 0.036505558),(6 0.03638947),(7 0.03661723),(8 0.03369745),(9 0.042149313),(10 0.04463598),(11 0.044512384),(12 0.04920438),(13 0.04996097),(14 0.048871562),(15 0.050429385),(16 0.05099234),(17 0.05205687),(18 0.053130288),(19 0.054134715),(20 0.057380103),(21 0.058280233),(22 0.056034494),(23 0.05583224),(24 0.057703495),(25 0.057901796),(26 0.057451107),(27 0.05736209),(28 0.056983426),(29 0.060711723),(30 0.060800157),(31 0.060870312),(32 0.060761932),(33 0.061416857),(34 0.060925405),(35 0.060633685),(36 0.05982276),(37 0.06271196),(38 0.06429854),(39 0.06476009),(40 0.06550646),(41 0.061663814),(42 0.06324166),
(1 0.02491771),(2 0.025803175),(3 0.025709538),(4 0.029703824),(5 0.04015958),(6 0.037898466),(7 0.038391195),(8 0.03995533),(9 0.04111006),(10 0.045489226),(11 0.045300167),(12 0.04614761),(13 0.04761278),(14 0.047897685),(15 0.04851994),(16 0.050539616),(17 0.053180918),(18 0.056263857),(19 0.05633461),(20 0.05579089),(21 0.054579955),(22 0.053278584),(23 0.053533435),(24 0.05313975),(25 0.053681433),(26 0.055354036),(27 0.056461338),(28 0.055203613),(29 0.054638717),(30 0.058264054),(31 0.0582654),(32 0.05653661),(33 0.0588865),(34 0.06131604),(35 0.061154187),(36 0.0581302),(37 0.056253273),(38 0.055437986),(39 0.055450432),(40 0.055067897),(41 0.056742724),(42 0.056315478),
(1 0.023312772),(2 0.0240026),(3 0.024062915),(4 0.023782633),(5 0.030879999),(6 0.031859476),(7 0.032429934),(8 0.03266579),(9 0.035669446),(10 0.03712652),(11 0.037473395),(12 0.037939996),(13 0.042186525),(14 0.04251629),(15 0.04387592),(16 0.043413833),(17 0.045308046),(18 0.045446485),(19 0.04580888),(20 0.04748869),(21 0.050336927),(22 0.051416405),(23 0.0516315),(24 0.052474603),(25 0.053966414),(26 0.050252993),(27 0.05038556),(28 0.050549157),(29 0.04958092),(30 0.055227287),(31 0.05532553),(32 0.0532915),(33 0.054541994),(34 0.054162845),(35 0.054316122),(36 0.055156797),(37 0.055563156),(38 0.054282248),(39 0.054269988),(40 0.053943925),(41 0.0575667),(42 0.055976514),
(1 0.025685454),(2 0.029090658),(3 0.029039145),(4 0.032102402),(5 0.03884053),(6 0.037464745),(7 0.038452264),(8 0.04028809),(9 0.0441875),(10 0.043600276),(11 0.043535735),(12 0.04533009),(13 0.048410222),(14 0.050147586),(15 0.05078187),(16 0.049534068),(17 0.052253738),(18 0.05225124),(19 0.053140268),(20 0.054761223),(21 0.058203932),(22 0.055696324),(23 0.055530503),(24 0.056346763),(25 0.05836909),(26 0.05706592),(27 0.05713305),(28 0.058121357),(29 0.057186455),(30 0.05697937),(31 0.05710954),(32 0.05442033),(33 0.05627968),(34 0.057081502),(35 0.05745114),(36 0.058433533),(37 0.06096657),(38 0.060627203),(39 0.060583647),(40 0.06256678),(41 0.0626891),(42 0.060225952),
(1 0.024991017),(2 0.026007583),(3 0.025982285),(4 0.027492803),(5 0.03292235),(6 0.034100424),(7 0.034326594),(8 0.0343076),(9 0.038257744),(10 0.039212085),(11 0.038728006),(12 0.03882704),(13 0.042736273),(14 0.044997122),(15 0.04650768),(16 0.04735474),(17 0.047077727),(18 0.05079899),(19 0.05118133),(20 0.048806205),(21 0.054267287),(22 0.05292376),(23 0.052950814),(24 0.05202417),(25 0.05224129),(26 0.053260982),(27 0.053380974),(28 0.050560642),(29 0.05418206),(30 0.05422128),(31 0.054186705),(32 0.055178415),(33 0.054730453),(34 0.054127246),(35 0.054402243),(36 0.051951747),(37 0.05362468),(38 0.049576163),(39 0.049886093),(40 0.049816027),(41 0.04985764),(42 0.046950724),
(1 0.025018604),(2 0.025367431),(3 0.025329867),(4 0.025546232),(5 0.033865158),(6 0.033840124),(7 0.034331564),(8 0.03560893),(9 0.036300436),(10 0.04005382),(11 0.040364534),(12 0.04101895),(13 0.04562641),(14 0.044566214),(15 0.04522305),(16 0.04538361),(17 0.04867714),(18 0.05107184),(19 0.05182077),(20 0.050946973),(21 0.052360717),(22 0.051960774),(23 0.052432697),(24 0.05203247),(25 0.05459319),(26 0.052498467),(27 0.052340485),(28 0.05068213),(29 0.051654026),(30 0.056173045),(31 0.05608517),(32 0.05180126),(33 0.050269466),(34 0.051208165),(35 0.051732164),(36 0.053735323),(37 0.054095823),(38 0.0541034),(39 0.054534473),(40 0.05304473),(41 0.053024136),(42 0.054134335),
(1 0.022723515),(2 0.024644729),(3 0.024575528),(4 0.026092429),(5 0.02965094),(6 0.03235812),(7 0.03302957),(8 0.033558503),(9 0.035089586),(10 0.037533585),(11 0.037196413),(12 0.036376007),(13 0.040562987),(14 0.039373472),(15 0.039263323),(16 0.039926857),(17 0.04251527),(18 0.043160528),(19 0.043431137),(20 0.045249354),(21 0.04605799),(22 0.0443799),(23 0.044625252),(24 0.044436682),(25 0.045567837),(26 0.04928518),(27 0.049422577),(28 0.049596574),(29 0.04875349),(30 0.04837163),(31 0.048310105),(32 0.048497938),(33 0.049206354),(34 0.0503436),(35 0.05043331),(36 0.048665926),(37 0.052101906),(38 0.050211273),(39 0.050329242),(40 0.050369333),(41 0.05156341),(42 0.050653007),
(1 0.022291789),(2 0.023128074),(3 0.023034193),(4 0.025466768),(5 0.028717322),(6 0.02994488),(7 0.030389281),(8 0.030132039),(9 0.035403155),(10 0.03757134),(11 0.037621204),(12 0.036917947),(13 0.040887866),(14 0.040822253),(15 0.040642653),(16 0.040021602),(17 0.041749477),(18 0.042019613),(19 0.04169451),(20 0.041602),(21 0.04471964),(22 0.04299008),(23 0.043626994),(24 0.044258643),(25 0.043934595),(26 0.04514751),(27 0.046300683),(28 0.04498383),(29 0.04788608),(30 0.04621755),(31 0.0462788),(32 0.046027556),(33 0.044585396),(34 0.043493062),(35 0.043365166),(36 0.04218005),(37 0.043785598),(38 0.04354549),(39 0.04391047),(40 0.04471439),(41 0.0460525),(42 0.04374693),
(1 0.024850104),(2 0.025781484),(3 0.025635999),(4 0.0255996),(5 0.0341448),(6 0.0360447),(7 0.03635073),(8 0.03455105),(9 0.03805477),(10 0.040475257),(11 0.040982302),(12 0.040929276),(13 0.041590996),(14 0.042062547),(15 0.0431507),(16 0.044892944),(17 0.04393246),(18 0.047255866),(19 0.047932316),(20 0.045895424),(21 0.049406573),(22 0.046943408),(23 0.04771541),(24 0.04803173),(25 0.051943757),(26 0.05021201),(27 0.051299382),(28 0.049242646),(29 0.05070732),(30 0.049974307),(31 0.049946524),(32 0.048947647),(33 0.045609552),(34 0.048265282),(35 0.048873942),(36 0.04969638),(37 0.048742067),(38 0.050113216),(39 0.050801378),(40 0.049862158),(41 0.049993705),(42 0.05034757),
(1 0.02074334),(2 0.022005634),(3 0.02195986),(4 0.023006063),(5 0.027109979),(6 0.027261129),(7 0.02804494),(8 0.030063126),(9 0.033777818),(10 0.03400556),(11 0.033687327),(12 0.035632458),(13 0.038417272),(14 0.038902387),(15 0.03840566),(16 0.03791853),(17 0.040903155),(18 0.040593203),(19 0.04105061),(20 0.041354075),(21 0.040913977),(22 0.04188724),(23 0.04214859),(24 0.042868342),(25 0.044341866),(26 0.04563641),(27 0.045811005),(28 0.045670602),(29 0.043357655),(30 0.044180047),(31 0.044060998),(32 0.043901905),(33 0.04554971),(34 0.04462655),(35 0.04476238),(36 0.043114807),(37 0.044817705),(38 0.043390375),(39 0.04388672),(40 0.04460187),(41 0.046061438),(42 0.046576466),
(1 0.020061102),(2 0.02166516),(3 0.021613741),(4 0.0225897),(5 0.026620153),(6 0.02764213),(7 0.027972557),(8 0.028939031),(9 0.031710315),(10 0.03266034),(11 0.032594454),(12 0.03385458),(13 0.033790264),(14 0.034041617),(15 0.034394175),(16 0.036646474),(17 0.0413798),(18 0.037833195),(19 0.038882155),(20 0.04044364),(21 0.04339389),(22 0.042429153),(23 0.04176376),(24 0.040864542),(25 0.040292606),(26 0.042550437),(27 0.04320323),(28 0.042421985),(29 0.04520273),(30 0.04426468),(31 0.044177223),(32 0.043589797),(33 0.044629227),(34 0.046008535),(35 0.04646935),(36 0.04540167),(37 0.045433838),(38 0.044999626),(39 0.045123752),(40 0.044033963),(41 0.04595313),(42 0.043022223),
(1 0.018778682),(2 0.02008262),(3 0.020009907),(4 0.021814594),(5 0.027661018),(6 0.02973378),(7 0.03055255),(8 0.028963044),(9 0.03295204),(10 0.03287371),(11 0.033354566),(12 0.034287885),(13 0.03420541),(14 0.03765139),(15 0.03781648),(16 0.039819762),(17 0.040343467),(18 0.043201577),(19 0.043547146),(20 0.041782923),(21 0.042506915),(22 0.039704148),(23 0.04033073),(24 0.039146006),(25 0.042909402),(26 0.040433615),(27 0.041285425),(28 0.041034956),(29 0.044143256),(30 0.041061144),(31 0.041117527),(32 0.04075),(33 0.043839473),(34 0.042231496),(35 0.042900603),(36 0.04273067),(37 0.04213766),(38 0.042104676),(39 0.042107552),(40 0.04124288),(41 0.041624047),(42 0.04092564),
(1 0.02184669),(2 0.021889603),(3 0.021854984),(4 0.021070637),(5 0.025825266),(6 0.027351977),(7 0.027851818),(8 0.030330682),(9 0.033007484),(10 0.033771344),(11 0.0340355),(12 0.033337824),(13 0.034785558),(14 0.03518969),(15 0.035183858),(16 0.034020085),(17 0.03861527),(18 0.037040785),(19 0.037299886),(20 0.040019725),(21 0.03927381),(22 0.03984144),(23 0.039972268),(24 0.03863945),(25 0.044451542),(26 0.041768197),(27 0.041417293),(28 0.043492362),(29 0.04217325),(30 0.044332977),(31 0.044268392),(32 0.042675607),(33 0.04512465),(34 0.042181667),(35 0.043473717),(36 0.042525724),(37 0.044341497),(38 0.042524047),(39 0.043116655),(40 0.045299325),(41 0.045964304),(42 0.044999663),
(1 0.01925199),(2 0.019827442),(3 0.01979872),(4 0.02240164),(5 0.024797112),(6 0.026464136),(7 0.026673136),(8 0.028794749),(9 0.032681048),(10 0.030707909),(11 0.030644024),(12 0.032922465),(13 0.03459141),(14 0.03441996),(15 0.03490584),(16 0.035792142),(17 0.037325505),(18 0.038392484),(19 0.038311753),(20 0.03930367),(21 0.04137937),(22 0.041375298),(23 0.04184992),(24 0.039098445),(25 0.040554617),(26 0.039726872),(27 0.039887454),(28 0.042032942),(29 0.04313454),(30 0.042764194),(31 0.042757235),(32 0.041960407),(33 0.04506272),(34 0.045922834),(35 0.046570234),(36 0.044646747),(37 0.04083717),(38 0.042273015),(39 0.04259677),(40 0.042407606),(41 0.041339107),(42 0.041063525),
(1 0.017061021),(2 0.017101008),(3 0.017084727),(4 0.017444383),(5 0.023799738),(6 0.023376739),(7 0.023984237),(8 0.023348127),(9 0.027178282),(10 0.027142173),(11 0.027448693),(12 0.029527046),(13 0.031479117),(14 0.031120157),(15 0.031695127),(16 0.03149724),(17 0.03410694),(18 0.03304491),(19 0.033143144),(20 0.031983674),(21 0.03426494),(22 0.034966476),(23 0.035664693),(24 0.03628069),(25 0.03896102),(26 0.035783943),(27 0.03650379),(28 0.037856292),(29 0.03909935),(30 0.037354548),(31 0.037418295),(32 0.03787183),(33 0.040125664),(34 0.039778486),(35 0.039523758),(36 0.039524324),(37 0.039407097),(38 0.03766584),(39 0.03794782),(40 0.03737255),(41 0.03955679),(42 0.040043965),
(1 0.019205634),(2 0.019812942),(3 0.019694082),(4 0.019539876),(5 0.025429292),(6 0.025276419),(7 0.025823645),(8 0.027582925),(9 0.030562155),(10 0.030925343),(11 0.03140881),(12 0.032279246),(13 0.032257434),(14 0.03405182),(15 0.03501322),(16 0.035404895),(17 0.03712416),(18 0.03741503),(19 0.037764408),(20 0.037436575),(21 0.042317536),(22 0.039681695),(23 0.039678074),(24 0.04039306),(25 0.042615626),(26 0.04351693),(27 0.043365847),(28 0.043350402),(29 0.044069078),(30 0.045980424),(31 0.045932736),(32 0.042637557),(33 0.042377338),(34 0.04361036),(35 0.044063337),(36 0.042021114),(37 0.04253246),(38 0.043955777),(39 0.0440492),(40 0.042812545),(41 0.04444499),(42 0.043827455),
(1 0.016192827),(2 0.016882507),(3 0.016781783),(4 0.018169142),(5 0.020707555),(6 0.02281479),(7 0.02323517),(8 0.024141598),(9 0.026617471),(10 0.027089732),(11 0.02719311),(12 0.029479682),(13 0.029175585),(14 0.030251293),(15 0.031760104),(16 0.03206435),(17 0.033000667),(18 0.031180128),(19 0.030678011),(20 0.030108722),(21 0.033442434),(22 0.031630963),(23 0.031734914),(24 0.032456525),(25 0.034463856),(26 0.034528054),(27 0.03476908),(28 0.03508377),(29 0.038998943),(30 0.03686034),(31 0.036792096),(32 0.03644262),(33 0.03532138),(34 0.034609657),(35 0.035088032),(36 0.033203077),(37 0.03380068),(38 0.034976136),(39 0.03512957),(40 0.035447463),(41 0.036865827),(42 0.036595505),
(1 0.01575676),(2 0.017998204),(3 0.017926764),(4 0.017732386),(5 0.024918133),(6 0.025311766),(7 0.025770472),(8 0.025134914),(9 0.02802607),(10 0.02874895),(11 0.02866728),(12 0.030263461),(13 0.031185102),(14 0.033487108),(15 0.034453023),(16 0.032875277),(17 0.034602698),(18 0.03435528),(19 0.034928624),(20 0.035461117),(21 0.037022956),(22 0.034861714),(23 0.035112184),(24 0.037970763),(25 0.037005506),(26 0.03435772),(27 0.03437574),(28 0.03470398),(29 0.036848564),(30 0.0380664),(31 0.038083505),(32 0.039237697),(33 0.038399573),(34 0.03597957),(35 0.03660381),(36 0.037244152),(37 0.04032119),(38 0.038550816),(39 0.0386259),(40 0.038471833),(41 0.039014723),(42 0.038502723),
(1 0.015172636),(2 0.018394727),(3 0.018350022),(4 0.01785885),(5 0.023619987),(6 0.024894672),(7 0.024984544),(8 0.025075754),(9 0.028591085),(10 0.029380769),(11 0.029679919),(12 0.029905584),(13 0.03119924),(14 0.0312806),(15 0.031910796),(16 0.03178038),(17 0.03521934),(18 0.0338096),(19 0.033734523),(20 0.035043284),(21 0.035602592),(22 0.03380532),(23 0.03388509),(24 0.036389895),(25 0.038677987),(26 0.037866805),(27 0.03760984),(28 0.035489943),(29 0.035161603),(30 0.03533892),(31 0.0352985),(32 0.03474613),(33 0.03563012),(34 0.035673745),(35 0.036629498),(36 0.037175756),(37 0.036859386),(38 0.03724334),(39 0.03762957),(40 0.036368556),(41 0.035330858),(42 0.034992393),
(1 0.014575997),(2 0.0149797555),(3 0.014910105),(4 0.015883485),(5 0.020442268),(6 0.020260055),(7 0.020399993),(8 0.02210971),(9 0.02446031),(10 0.026016025),(11 0.025855515),(12 0.027574342),(13 0.028913667),(14 0.02816976),(15 0.028349174),(16 0.029148635),(17 0.030777667),(18 0.030386683),(19 0.030578643),(20 0.029547075),(21 0.031287815),(22 0.031799454),(23 0.03175544),(24 0.03089361),(25 0.030626504),(26 0.031525288),(27 0.031612877),(28 0.032755803),(29 0.032799292),(30 0.034186956),(31 0.034219194),(32 0.033866074),(33 0.034154747),(34 0.03369971),(35 0.03344646),(36 0.03295804),(37 0.034326747),(38 0.034150757),(39 0.03501843),(40 0.034164183),(41 0.036063023),(42 0.036403604),
(1 0.018673878),(2 0.02026112),(3 0.02015884),(4 0.020788336),(5 0.024703417),(6 0.027296724),(7 0.027372865),(8 0.025825405),(9 0.02889069),(10 0.028420553),(11 0.028504586),(12 0.030155217),(13 0.031327624),(14 0.032913964),(15 0.03413538),(16 0.03111245),(17 0.034510087),(18 0.03459281),(19 0.035317957),(20 0.034990024),(21 0.035081472),(22 0.0350368),(23 0.03494997),(24 0.034697853),(25 0.036265932),(26 0.037996892),(27 0.03821265),(28 0.039383087),(29 0.040142547),(30 0.041115787),(31 0.04101843),(32 0.0412596),(33 0.04013402),(34 0.03947546),(35 0.03971155),(36 0.041748524),(37 0.042251535),(38 0.039706532),(39 0.039682344),(40 0.03939459),(41 0.041251224),(42 0.04096023),
(1 0.013789079),(2 0.014237713),(3 0.014220228),(4 0.015400206),(5 0.01704242),(6 0.018997563),(7 0.0193203),(8 0.020888865),(9 0.022625571),(10 0.02315172),(11 0.023214314),(12 0.025648423),(13 0.025723683),(14 0.02588897),(15 0.026390778),(16 0.028365498),(17 0.028515724),(18 0.027915748),(19 0.027424967),(20 0.029108848),(21 0.028776547),(22 0.030547641),(23 0.030855367),(24 0.03204788),(25 0.033617955),(26 0.032296255),(27 0.03212381),(28 0.032194637),(29 0.032918174),(30 0.0325239),(31 0.032471705),(32 0.032101177),(33 0.032970954),(34 0.031360824),(35 0.03162352),(36 0.03183797),(37 0.03016171),(38 0.03082357),(39 0.030962225),(40 0.03129328),(41 0.030524593),(42 0.030881243),
(1 0.014476334),(2 0.014804921),(3 0.014839295),(4 0.015395745),(5 0.020993723),(6 0.020697672),(7 0.021249825),(8 0.021672448),(9 0.02383751),(10 0.02534003),(11 0.025351437),(12 0.02718675),(13 0.029486734),(14 0.03029855),(15 0.030482074),(16 0.03120657),(17 0.033626158),(18 0.034070753),(19 0.033980202),(20 0.03482478),(21 0.033531856),(22 0.034040917),(23 0.03418086),(24 0.03418691),(25 0.032116614),(26 0.03500705),(27 0.035059154),(28 0.034897633),(29 0.03730659),(30 0.03839621),(31 0.038242813),(32 0.039377723),(33 0.038471214),(34 0.037954368),(35 0.03815092),(36 0.036383275),(37 0.037327655),(38 0.0363863),(39 0.036601134),(40 0.03587608),(41 0.035594843),(42 0.035022207),
(1 0.013246294),(2 0.014356374),(3 0.0143029895),(4 0.015512349),(5 0.020218376),(6 0.021650365),(7 0.021538079),(8 0.022201695),(9 0.023332126),(10 0.022347732),(11 0.02287894),(12 0.024096156),(13 0.02425066),(14 0.024830129),(15 0.025685053),(16 0.02645274),(17 0.029399876),(18 0.027014492),(19 0.027615162),(20 0.028676959),(21 0.02967417),(22 0.027736848),(23 0.028031752),(24 0.027702723),(25 0.028598081),(26 0.028874254),(27 0.029500214),(28 0.030952925),(29 0.030355489),(30 0.03074269),(31 0.030770052),(32 0.030688547),(33 0.032832727),(34 0.032782774),(35 0.032573503),(36 0.029945713),(37 0.03163431),(38 0.029751953),(39 0.030148573),(40 0.030090652),(41 0.030477362),(42 0.0298118),
(1 0.0128747),(2 0.013454793),(3 0.013465038),(4 0.0135306055),(5 0.01629528),(6 0.018149175),(7 0.018120114),(8 0.018388031),(9 0.02100463),(10 0.022000337),(11 0.022436641),(12 0.024184868),(13 0.026079293),(14 0.025182081),(15 0.025651662),(16 0.024984356),(17 0.02623718),(18 0.023661101),(19 0.023929775),(20 0.026499258),(21 0.02768783),(22 0.028331012),(23 0.028775847),(24 0.028283268),(25 0.028311772),(26 0.02909671),(27 0.029819947),(28 0.02838739),(29 0.029209593),(30 0.028631577),(31 0.028647106),(32 0.027015144),(33 0.02832274),(34 0.02898823),(35 0.0290564),(36 0.028112046),(37 0.027533837),(38 0.027805679),(39 0.027913967),(40 0.028338995),(41 0.028783558),(42 0.02780123),
(1 0.013833263),(2 0.014604585),(3 0.014576214),(4 0.015601944),(5 0.019834688),(6 0.020646384),(7 0.020958384),(8 0.021342149),(9 0.024571095),(10 0.023416748),(11 0.023285802),(12 0.026054444),(13 0.02898163),(14 0.02945271),(15 0.029491296),(16 0.029655566),(17 0.030164436),(18 0.028683765),(19 0.028459417),(20 0.030250877),(21 0.03139352),(22 0.032817658),(23 0.033417523),(24 0.032459654),(25 0.032941666),(26 0.034723185),(27 0.03500696),(28 0.034602743),(29 0.035539597),(30 0.032876655),(31 0.033036552),(32 0.03468968),(33 0.03716538),(34 0.03582521),(35 0.036272284),(36 0.034769837),(37 0.03532039),(38 0.036428906),(39 0.036373537),(40 0.035972282),(41 0.034265663),(42 0.035047073),
(1 0.011580458),(2 0.011549188),(3 0.011562116),(4 0.0125125125),(5 0.016014203),(6 0.017206),(7 0.017256975),(8 0.018413026),(9 0.018723201),(10 0.018358445),(11 0.01846485),(12 0.02050372),(13 0.022824368),(14 0.023422152),(15 0.02384269),(16 0.02410446),(17 0.02536314),(18 0.023878844),(19 0.024908243),(20 0.026938397),(21 0.026351761),(22 0.02558454),(23 0.025489967),(24 0.025502486),(25 0.025641132),(26 0.026536088),(27 0.026477698),(28 0.025354609),(29 0.02695867),(30 0.02785931),(31 0.027684044),(32 0.02885789),(33 0.02829402),(34 0.02856057),(35 0.028502153),(36 0.02813972),(37 0.027986793),(38 0.027251054),(39 0.0273819),(40 0.026598137),(41 0.027676586),(42 0.028034752),
(1 0.012028203),(2 0.012822294),(3 0.012755869),(4 0.013848124),(5 0.017891569),(6 0.018428719),(7 0.018914657),(8 0.018118935),(9 0.022171244),(10 0.022010298),(11 0.022080883),(12 0.021417474),(13 0.024430221),(14 0.024529096),(15 0.024710033),(16 0.02381866),(17 0.026283052),(18 0.025471019),(19 0.025957532),(20 0.026949689),(21 0.026515523),(22 0.026955467),(23 0.027300144),(24 0.028745856),(25 0.030366894),(26 0.029029801),(27 0.029793749),(28 0.029447118),(29 0.031627905),(30 0.028891064),(31 0.028917069),(32 0.0297394),(33 0.030951438),(34 0.030849848),(35 0.03133222),(36 0.03032025),(37 0.028967604),(38 0.030126143),(39 0.03026302),(40 0.030611604),(41 0.030447146),(42 0.030821238),
(1 0.012007363),(2 0.013354817),(3 0.013274851),(4 0.0133122355),(5 0.014607421),(6 0.016045338),(7 0.016307808),(8 0.016671885),(9 0.017805705),(10 0.019818328),(11 0.020358978),(12 0.022657784),(13 0.020557828),(14 0.02324112),(15 0.023873165),(16 0.023155728),(17 0.024419619),(18 0.024108827),(19 0.024412202),(20 0.022895766),(21 0.02764073),(22 0.025809051),(23 0.025406135),(24 0.026496714),(25 0.024139304),(26 0.02594345),(27 0.026408046),(28 0.025832666),(29 0.027603028),(30 0.027242277),(31 0.027246926),(32 0.026926193),(33 0.028912613),(34 0.027845265),(35 0.028213616),(36 0.026592497),(37 0.028759561),(38 0.028991673),(39 0.029122531),(40 0.028646765),(41 0.029832633),(42 0.028387692),
(1 0.011390415),(2 0.012430978),(3 0.012420277),(4 0.013375261),(5 0.015703581),(6 0.016788838),(7 0.017217139),(8 0.016736297),(9 0.01875309),(10 0.020257236),(11 0.020001145),(12 0.02097487),(13 0.022031816),(14 0.023242291),(15 0.022869244),(16 0.023168469),(17 0.022947082),(18 0.0246658),(19 0.02463115),(20 0.024966126),(21 0.024549901),(22 0.02378672),(23 0.023746872),(24 0.024236802),(25 0.024935603),(26 0.024818074),(27 0.02497433),(28 0.024621474),(29 0.025154362),(30 0.025836423),(31 0.025747567),(32 0.02551871),(33 0.027669674),(34 0.028278574),(35 0.028686278),(36 0.026171079),(37 0.027443152),(38 0.028138185),(39 0.028164823),(40 0.026521364),(41 0.028776351),(42 0.02899588),
