1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162898.16),(2 579186.4),(3 1244474.6),(4 2088664.1),(5 3137130.3),(6 4331427),(7 5693337.5),(8 7227796),(9 8806241),(10 10553437),(11 12464491),(12 14439635),(13 16562720),(14 18747754),(15 21054668),(16 23445864),(17 25987162),(18 28563954),(19 31184326),(20 33867360),(21 36689344),(22 39641636),(23 42746804),(24 45904372),(25 49105372),(26 52270640),(27 55640844),(28 58980290),(29 62401972),(30 65938676),(31 69633384),(32 73257510),(33 77065410),(34 80542570),(35 84261020),(36 87863720),(37 91729190),(38 95492904),(39 99449130),(40 103633496),(41 108032024),(42 112656150),(43 117465920),(44 122170720),(45 126805130),(46 131350660),(47 135907150),(48 140565360),(49 144701950),(50 148676000),(51 152800590),(52 156775060),(53 161107280),(54 165147140),(55 169472580),(56 173774980),(57 178228850),(58 182738690),(59 187589300),(60 192224210),(61 197296750),(62 202533500),(63 207940740),(64 212272300),(65 217339860),(66 222084740),(67 226933840),(68 231602110),(69 236277120),(70 240844180),(71 245637650),(72 250307650),(73 255028980),(74 259215020),(75 263425740),(76 267081520),(77 271387970),(78 275355620),(79 279307520),
(1 591.86346),(2 683.1797),(3 749.6101),(4 780.19965),(5 806.4579),(6 823.3129),(7 843.52496),(8 877.0937),(9 876.8971),(10 861.73865),(11 867.75397),(12 864.9414),(13 868.245),(14 870.3353),(15 887.5946),(16 899.1327),(17 905.6177),(18 926.2193),(19 930.2481),(20 943.2718),(21 947.22473),(22 945.7592),(23 942.12897),(24 933.9605),(25 940.68005),(26 927.60657),(27 942.39685),(28 969.1886),(29 968.1832),(30 966.995),(31 973.6431),(32 982.41406),(33 991.48376),(34 995.50385),(35 988.29297),(36 998.16125),(37 984.93915),(38 995.407),(39 991.4357),(40 986.66833),(41 989.1854),(42 990.3962),(43 983.5433),(44 1004.55597),(45 987.61005),(46 994.04645),(47 998.79034),(48 1005.2913),(49 994.28625),(50 987.9538),(51 999.1334),(52 983.75824),(53 972.87555),(54 971.87256),(55 962.3428),(56 961.00726),(57 947.4663),(58 952.6767),(59 950.8451),(60 945.91614),(61 935.2329),(62 925.83856),(63 957.04755),(64 945.27545),(65 933.1523),(66 920.02435),(67 922.6928),(68 932.2057),(69 922.0922),(70 920.32825),(71 916.58435),(72 905.9682),(73 902.52765),(74 909.2802),(75 915.3519),(76 901.12805),(77 912.8278),(78 928.92883),(79 910.6487),
(1 583.1137),(2 671.5228),(3 730.6079),(4 762.52905),(5 793.94073),(6 803.2734),(7 828.20636),(8 837.2488),(9 868.79315),(10 877.1641),(11 863.1467),(12 861.7581),(13 873.1543),(14 871.66437),(15 876.14996),(16 900.92017),(17 907.0668),(18 912.6174),(19 911.92676),(20 927.8841),(21 936.2662),(22 934.2415),(23 929.93604),(24 923.66254),(25 947.5298),(26 942.3133),(27 955.2739),(28 953.2843),(29 970.5156),(30 976.9188),(31 978.0517),(32 986.41986),(33 994.1368),(34 997.10034),(35 1000.6623),(36 1009.66785),(37 989.1204),(38 990.65015),(39 988.344),(40 1002.31976),(41 989.63135),(42 971.4955),(43 981.5179),(44 978.27246),(45 976.3876),(46 964.5662),(47 960.6134),(48 978.6465),(49 964.726),(50 970.2303),(51 967.0287),(52 958.5661),(53 968.23865),(54 945.3846),(55 943.43555),(56 930.9559),(57 932.3655),(58 943.82385),(59 934.9847),(60 920.3261),(61 923.67413),(62 917.2039),(63 917.7276),(64 910.12177),(65 899.52826),(66 906.2078),(67 895.38477),(68 892.7709),(69 895.8795),(70 894.49976),(71 897.43896),(72 883.79016),(73 883.31006),(74 892.72107),(75 882.4387),(76 890.91296),(77 887.16125),(78 898.8646),(79 897.69196),
(1 573.6197),(2 648.09845),(3 727.02576),(4 742.3417),(5 772.75525),(6 774.83325),(7 795.9088),(8 802.6792),(9 839.3358),(10 843.4699),(11 837.35046),(12 839.0382),(13 841.4818),(14 852.5889),(15 864.3363),(16 880.8877),(17 875.1677),(18 892.8933),(19 887.83545),(20 904.54535),(21 902.8937),(22 923.2488),(23 919.4931),(24 926.04584),(25 932.8633),(26 936.2678),(27 953.0887),(28 958.0649),(29 945.886),(30 952.1367),(31 966.76416),(32 972.32367),(33 980.22925),(34 989.7958),(35 1000.7564),(36 974.8135),(37 978.0344),(38 984.28033),(39 984.0062),(40 976.45795),(41 969.70654),(42 971.3371),(43 967.45197),(44 957.4658),(45 962.0523),(46 964.4133),(47 956.5623),(48 968.9191),(49 965.24457),(50 959.2266),(51 966.0338),(52 972.6216),(53 945.51556),(54 933.2534),(55 931.2679),(56 920.0594),(57 918.5368),(58 920.9713),(59 924.5925),(60 922.8029),(61 920.47516),(62 908.20776),(63 954.9768),(64 906.63293),(65 915.7844),(66 903.7619),(67 907.68896),(68 907.77295),(69 899.63104),(70 911.42255),(71 923.48004),(72 911.76654),(73 924.978),(74 912.9294),(75 929.96344),(76 929.87665),(77 914.3417),(78 942.8805),(79 926.24396),
(1 558.80914),(2 642.2518),(3 717.37756),(4 727.7396),(5 761.055),(6 765.8422),(7 797.51575),(8 800.518),(9 823.9011),(10 820.6767),(11 814.2415),(12 808.7672),(13 809.60486),(14 815.4626),(15 821.3486),(16 830.4089),(17 837.8898),(18 861.0698),(19 860.52246),(20 875.8164),(21 870.0346),(22 883.62897),(23 884.81464),(24 879.45386),(25 894.758),(26 895.26184),(27 900.6976),(28 890.1598),(29 886.6392),(30 900.22314),(31 921.2678),(32 920.3203),(33 944.353),(34 936.8588),(35 933.221),(36 924.8605),(37 926.9554),(38 939.44244),(39 935.83936),(40 924.05457),(41 913.27325),(42 917.3238),(43 905.8421),(44 892.84973),(45 912.5533),(46 903.06116),(47 902.95374),(48 891.09924),(49 897.14905),(50 895.97986),(51 897.22375),(52 880.53235),(53 880.90564),(54 874.0511),(55 877.8709),(56 874.7624),(57 871.7252),(58 884.47986),(59 883.8003),(60 875.79846),(61 883.78326),(62 885.1284),(63 889.55707),(64 876.9832),(65 880.24725),(66 879.0522),(67 861.5127),(68 865.5179),(69 864.2903),(70 866.8053),(71 866.69),(72 857.2986),(73 869.3145),(74 859.6944),(75 866.224),(76 861.2497),(77 857.21185),(78 867.76495),(79 871.3486),
(1 550.22406),(2 628.3383),(3 718.4556),(4 725.92834),(5 752.11444),(6 756.9892),(7 777.0096),(8 792.7803),(9 821.7126),(10 816.061),(11 815.3027),(12 812.59485),(13 829.0788),(14 828.8189),(15 840.08386),(16 848.945),(17 850.4483),(18 861.3299),(19 876.6399),(20 873.4676),(21 889.2681),(22 887.60754),(23 884.82855),(24 889.1114),(25 897.65265),(26 892.92645),(27 909.75165),(28 910.57495),(29 903.5619),(30 904.2082),(31 912.75165),(32 901.22034),(33 925.1218),(34 920.3713),(35 912.26215),(36 902.1432),(37 908.24097),(38 917.4725),(39 916.7048),(40 905.08246),(41 914.7889),(42 915.4727),(43 913.6383),(44 902.9365),(45 906.8765),(46 903.0306),(47 903.9566),(48 897.6413),(49 874.3146),(50 888.9529),(51 885.8603),(52 883.78174),(53 886.792),(54 880.8747),(55 876.9409),(56 879.59534),(57 880.36237),(58 872.41547),(59 870.3511),(60 848.9933),(61 862.42786),(62 858.637),(63 879.27026),(64 858.8675),(65 868.9832),(66 859.2081),(67 855.3977),(68 854.01556),(69 860.26105),(70 858.8612),(71 851.33795),(72 863.1908),(73 862.5602),(74 871.2268),(75 876.551),(76 882.3849),(77 881.9168),(78 879.75305),(79 878.411),
(1 535.8019),(2 596.8987),(3 669.22675),(4 684.84155),(5 713.4269),(6 722.8145),(7 736.1675),(8 759.05145),(9 779.1669),(10 777.4402),(11 770.50446),(12 765.92175),(13 775.20465),(14 777.4938),(15 798.74097),(16 796.3437),(17 790.2602),(18 797.56573),(19 807.8105),(20 804.742),(21 816.5482),(22 833.0086),(23 835.86053),(24 847.4243),(25 847.1988),(26 842.5877),(27 871.691),(28 857.6521),(29 853.48),(30 852.93896),(31 853.0571),(32 874.748),(33 886.75507),(34 880.8687),(35 887.14575),(36 881.1432),(37 874.7905),(38 869.05835),(39 877.35406),(40 872.16797),(41 882.1035),(42 878.6027),(43 872.4554),(44 874.69244),(45 870.98065),(46 864.7789),(47 860.52997),(48 867.84906),(49 861.6413),(50 856.6022),(51 850.883),(52 860.5193),(53 855.2738),(54 850.78345),(55 852.41595),(56 840.45575),(57 841.26733),(58 853.0548),(59 844.86926),(60 836.6574),(61 854.2191),(62 843.8961),(63 865.61523),(64 863.62787),(65 854.6715),(66 859.90393),(67 856.6148),(68 857.6172),(69 853.201),(70 851.2905),(71 850.2156),(72 832.03937),(73 828.09814),(74 837.07355),(75 837.24426),(76 843.66614),(77 854.91986),(78 867.598),(79 869.0417),
(1 526.52216),(2 598.0276),(3 668.1258),(4 683.7775),(5 708.6895),(6 715.7203),(7 741.784),(8 764.8393),(9 776.3042),(10 768.9811),(11 765.6024),(12 760.16144),(13 773.0194),(14 779.6305),(15 784.41724),(16 798.7819),(17 801.47974),(18 821.6291),(19 823.3632),(20 830.27576),(21 835.77716),(22 844.484),(23 839.44305),(24 847.64026),(25 847.81647),(26 854.0952),(27 862.3773),(28 862.39734),(29 862.6453),(30 861.8632),(31 864.3078),(32 871.493),(33 884.8028),(34 883.1599),(35 883.09076),(36 874.44775),(37 879.31616),(38 874.39954),(39 865.7727),(40 860.52606),(41 865.314),(42 862.62225),(43 854.8337),(44 858.21857),(45 864.4895),(46 857.56116),(47 858.8921),(48 861.191),(49 853.28516),(50 855.92633),(51 837.87634),(52 846.36554),(53 838.77216),(54 835.2592),(55 828.2242),(56 837.77905),(57 840.89453),(58 833.7119),(59 827.5303),(60 836.26196),(61 829.33606),(62 831.5983),(63 837.2484),(64 833.5358),(65 835.87616),(66 824.70996),(67 827.77527),(68 804.8478),(69 799.8098),(70 803.7756),(71 819.36993),(72 819.23975),(73 817.7983),(74 810.9283),(75 828.2987),(76 818.37494),(77 821.2144),(78 825.97),(79 825.447),
(1 510.5568),(2 593.6308),(3 655.65125),(4 672.0978),(5 706.4765),(6 716.7173),(7 737.24054),(8 760.06134),(9 757.9094),(10 757.77075),(11 755.9925),(12 762.2737),(13 755.8741),(14 766.1849),(15 784.31305),(16 810.66296),(17 801.0607),(18 823.3386),(19 815.8995),(20 826.24854),(21 822.8205),(22 838.4848),(23 836.7779),(24 833.93146),(25 842.9177),(26 833.5301),(27 841.709),(28 850.415),(29 866.9646),(30 868.35315),(31 864.90936),(32 863.24396),(33 865.96344),(34 862.79895),(35 881.5126),(36 872.0976),(37 861.85486),(38 878.2744),(39 867.07587),(40 868.36584),(41 864.39),(42 851.7224),(43 845.26373),(44 853.65454),(45 864.14154),(46 858.8132),(47 859.97266),(48 867.35754),(49 867.8042),(50 859.4945),(51 859.79767),(52 854.21906),(53 852.361),(54 839.71313),(55 835.3486),(56 825.32587),(57 823.5328),(58 834.6919),(59 821.9297),(60 813.08795),(61 808.3622),(62 803.27136),(63 817.16296),(64 817.4484),(65 819.5426),(66 812.0265),(67 808.65),(68 815.95184),(69 799.21094),(70 800.1088),(71 791.45056),(72 787.45154),(73 787.2487),(74 792.9256),(75 795.2204),(76 805.66425),(77 795.39685),(78 799.2073),(79 806.2645),
(1 504.88544),(2 571.27515),(3 629.96295),(4 656.27924),(5 677.4248),(6 696.50464),(7 717.0605),(8 730.5897),(9 733.9869),(10 733.438),(11 729.887),(12 734.07837),(13 742.3965),(14 751.71625),(15 760.19116),(16 770.6473),(17 757.88367),(18 782.9171),(19 779.4426),(20 787.6158),(21 803.70337),(22 801.49786),(23 801.552),(24 796.7594),(25 812.5575),(26 822.64246),(27 826.5414),(28 819.107),(29 832.71027),(30 825.8536),(31 824.90955),(32 843.76666),(33 848.8379),(34 855.5238),(35 852.3182),(36 842.2727),(37 852.3087),(38 846.8263),(39 852.0826),(40 841.7447),(41 850.7217),(42 842.7015),(43 840.6881),(44 838.43945),(45 829.3777),(46 831.8717),(47 843.5851),(48 846.0902),(49 840.62933),(50 826.77167),(51 824.2539),(52 826.59326),(53 827.0584),(54 818.32227),(55 819.59344),(56 818.2364),(57 804.0447),(58 801.2438),(59 802.13947),(60 782.43005),(61 787.9814),(62 776.4246),(63 785.8526),(64 792.6179),(65 788.1132),(66 787.1641),(67 782.9896),(68 772.71387),(69 781.07904),(70 779.7539),(71 788.32245),(72 786.14),(73 780.39557),(74 770.19434),(75 781.53864),(76 786.98846),(77 769.9204),(78 775.7103),(79 773.0817),
(1 492.476),(2 558.9288),(3 624.3203),(4 648.0835),(5 666.3841),(6 680.59625),(7 718.4939),(8 715.14404),(9 714.6328),(10 720.113),(11 713.59863),(12 720.60266),(13 735.95496),(14 743.37555),(15 748.2402),(16 752.7182),(17 756.13446),(18 765.1107),(19 767.5391),(20 759.95935),(21 775.094),(22 774.88),(23 782.23724),(24 791.69037),(25 795.3901),(26 805.49133),(27 815.2175),(28 808.76544),(29 806.36633),(30 808.33765),(31 820.29175),(32 833.25476),(33 827.5837),(34 823.0061),(35 822.65063),(36 823.3497),(37 829.749),(38 818.08325),(39 821.6763),(40 809.9382),(41 816.8084),(42 806.15735),(43 817.5686),(44 821.07294),(45 819.97284),(46 815.3129),(47 818.3739),(48 820.62225),(49 813.4522),(50 809.733),(51 818.9377),(52 809.191),(53 819.7403),(54 807.0368),(55 797.8964),(56 798.8344),(57 790.8061),(58 784.72363),(59 779.0473),(60 776.424),(61 768.9707),(62 767.0188),(63 784.7986),(64 769.3354),(65 759.8429),(66 756.08887),(67 771.76575),(68 764.94745),(69 759.4387),(70 742.15094),(71 749.5481),(72 735.6008),(73 733.9484),(74 745.25055),(75 747.1057),(76 753.33826),(77 748.50275),(78 753.6986),(79 750.7812),
(1 481.95828),(2 552.3019),(3 610.06244),(4 633.8368),(5 656.53766),(6 667.7562),(7 692.28577),(8 714.3767),(9 709.5273),(10 725.33044),(11 724.40485),(12 719.7981),(13 728.6218),(14 725.5287),(15 739.7088),(16 743.6634),(17 753.12274),(18 765.2029),(19 766.2825),(20 764.82465),(21 769.9258),(22 769.3479),(23 780.46564),(24 781.909),(25 802.51245),(26 808.32513),(27 814.3165),(28 800.9252),(29 800.81195),(30 812.6038),(31 811.04144),(32 823.51465),(33 818.22894),(34 822.57697),(35 829.9963),(36 819.6214),(37 825.23413),(38 825.79767),(39 823.82),(40 814.89594),(41 819.34985),(42 811.67395),(43 817.22363),(44 815.9522),(45 815.49347),(46 814.7027),(47 806.37024),(48 819.6157),(49 817.1926),(50 811.8092),(51 815.7007),(52 800.6052),(53 803.87805),(54 797.49066),(55 806.6261),(56 798.5896),(57 791.5599),(58 794.79193),(59 787.5622),(60 790.23584),(61 784.8978),(62 768.03424),(63 780.0759),(64 776.26904),(65 780.56055),(66 772.5941),(67 783.3455),(68 767.94763),(69 778.35443),(70 774.0092),(71 767.7767),(72 769.9676),(73 769.49884),(74 765.47076),(75 771.3393),(76 771.1458),(77 786.85565),(78 784.9642),(79 776.6206),
(1 472.5262),(2 540.2141),(3 595.2297),(4 619.81537),(5 637.6513),(6 659.7783),(7 686.47253),(8 695.2729),(9 697.53125),(10 697.64984),(11 704.31555),(12 700.22974),(13 691.1051),(14 696.8138),(15 709.5035),(16 719.63464),(17 730.88574),(18 754.19745),(19 756.05304),(20 766.1198),(21 761.80554),(22 768.59186),(23 770.3881),(24 766.43164),(25 778.6602),(26 788.97485),(27 788.1071),(28 789.2792),(29 779.996),(30 794.38715),(31 802.32214),(32 815.8543),(33 807.5358),(34 807.5116),(35 818.14844),(36 804.3406),(37 808.87103),(38 811.565),(39 804.4776),(40 794.2446),(41 801.3173),(42 799.83704),(43 798.28577),(44 803.32184),(45 803.921),(46 798.4087),(47 793.0199),(48 807.23914),(49 796.3163),(50 783.40784),(51 796.4464),(52 789.0543),(53 783.85944),(54 774.11816),(55 767.8005),(56 768.2687),(57 767.5678),(58 772.83405),(59 764.017),(60 765.8916),(61 756.41547),(62 759.8333),(63 772.1553),(64 776.7784),(65 775.786),(66 770.8301),(67 768.6226),(68 764.34515),(69 764.31055),(70 766.08075),(71 762.31793),(72 762.496),(73 762.81793),(74 757.93256),(75 761.65955),(76 755.9846),(77 754.7295),(78 771.4461),(79 765.31793),
(1 456.40344),(2 525.7893),(3 587.97797),(4 602.635),(5 622.86865),(6 645.94434),(7 666.4514),(8 689.19836),(9 686.78705),(10 686.4809),(11 700.6812),(12 688.45435),(13 689.9679),(14 692.3994),(15 703.0257),(16 730.87946),(17 733.4444),(18 744.343),(19 736.11597),(20 742.1201),(21 744.7168),(22 764.81323),(23 765.6845),(24 757.59265),(25 768.7035),(26 766.3045),(27 766.93146),(28 771.6424),(29 784.39667),(30 775.90204),(31 764.91736),(32 778.71893),(33 770.91364),(34 781.62354),(35 770.99),(36 760.05914),(37 768.06006),(38 768.9326),(39 773.1497),(40 761.74884),(41 763.36273),(42 766.25165),(43 763.3925),(44 754.78467),(45 757.19507),(46 747.6521),(47 752.6081),(48 762.6335),(49 760.03235),(50 762.42035),(51 772.7254),(52 771.56366),(53 766.23737),(54 763.9231),(55 753.44055),(56 759.8963),(57 759.14795),(58 764.81),(59 756.02454),(60 751.6122),(61 750.3523),(62 747.49255),(63 754.3637),(64 753.7293),(65 747.7021),(66 744.57684),(67 751.5753),(68 743.4754),(69 739.2874),(70 735.17474),(71 736.722),(72 733.69495),(73 730.78723),(74 734.36884),(75 739.20215),(76 733.26526),(77 736.404),(78 754.06854),(79 749.56573),
(1 452.67548),(2 512.9167),(3 566.37885),(4 587.4219),(5 619.1361),(6 636.4827),(7 651.62213),(8 669.6455),(9 665.8401),(10 689.14984),(11 680.97815),(12 683.91766),(13 683.5974),(14 681.19574),(15 687.74744),(16 712.91815),(17 708.3813),(18 710.60675),(19 719.78687),(20 718.267),(21 719.807),(22 718.74335),(23 729.546),(24 738.1496),(25 743.6324),(26 745.4316),(27 751.5389),(28 745.0824),(29 757.2418),(30 750.32),(31 751.2714),(32 751.53),(33 765.8787),(34 765.1933),(35 754.07263),(36 750.76495),(37 746.47955),(38 755.3162),(39 761.7354),(40 754.0664),(41 757.60205),(42 757.071),(43 762.0899),(44 761.5142),(45 757.53357),(46 748.2911),(47 749.55304),(48 772.94073),(49 759.092),(50 747.51886),(51 765.35565),(52 761.791),(53 755.58673),(54 755.3635),(55 749.1955),(56 743.2644),(57 733.7074),(58 740.29346),(59 741.81464),(60 736.7171),(61 732.33453),(62 742.2671),(63 748.5738),(64 737.3952),(65 728.87726),(66 738.6215),(67 728.2441),(68 727.44507),(69 721.4938),(70 728.4769),(71 727.60205),(72 728.78094),(73 735.15393),(74 738.95514),(75 731.701),(76 718.2826),(77 712.7803),(78 737.7625),(79 736.0506),
(1 444.60406),(2 512.74426),(3 560.8291),(4 575.9364),(5 595.3831),(6 612.65326),(7 628.2373),(8 644.509),(9 652.1911),(10 653.3101),(11 658.4501),(12 664.27625),(13 672.34784),(14 679.55035),(15 677.9795),(16 700.2462),(17 697.8048),(18 717.18176),(19 716.0015),(20 713.5604),(21 723.80646),(22 717.60443),(23 724.52124),(24 726.158),(25 742.2642),(26 741.0529),(27 753.9032),(28 749.87537),(29 744.2139),(30 746.86957),(31 753.17834),(32 748.237),(33 748.93195),(34 747.45416),(35 753.8344),(36 763.573),(37 766.03906),(38 759.3303),(39 767.2364),(40 761.60645),(41 761.41833),(42 764.966),(43 763.36804),(44 764.4367),(45 770.612),(46 768.3645),(47 765.58405),(48 780.0217),(49 770.7297),(50 762.797),(51 761.0771),(52 760.6946),(53 759.18414),(54 767.78265),(55 761.0544),(56 745.08105),(57 748.167),(58 745.4143),(59 736.06305),(60 737.6886),(61 728.1059),(62 734.42523),(63 737.47064),(64 723.63245),(65 718.7881),(66 727.73083),(67 730.25806),(68 724.31836),(69 719.39545),(70 708.4154),(71 716.7522),(72 711.6182),(73 717.3737),(74 720.2502),(75 713.46136),(76 705.7756),(77 707.9684),(78 711.57855),(79 727.27655),
(1 433.56912),(2 498.53632),(3 552.05005),(4 575.7236),(5 595.27997),(6 612.4812),(7 628.5013),(8 635.4032),(9 649.01044),(10 651.2834),(11 651.4035),(12 670.1852),(13 673.7168),(14 677.81274),(15 699.84467),(16 702.47217),(17 711.16187),(18 731.8721),(19 710.341),(20 712.0482),(21 708.0276),(22 712.8674),(23 721.92554),(24 720.712),(25 728.1655),(26 744.0549),(27 746.16986),(28 738.5754),(29 734.2565),(30 749.58075),(31 746.46875),(32 740.1066),(33 747.9764),(34 743.73315),(35 745.63245),(36 753.06116),(37 748.6253),(38 749.0992),(39 737.1847),(40 731.3481),(41 733.3107),(42 736.85),(43 743.8088),(44 749.5983),(45 750.8981),(46 743.15),(47 731.09924),(48 746.5441),(49 757.9185),(50 756.97076),(51 755.955),(52 743.38666),(53 736.9031),(54 742.8405),(55 733.61847),(56 740.7227),(57 739.7961),(58 740.8639),(59 727.6912),(60 718.3768),(61 721.04156),(62 705.0883),(63 720.15857),(64 702.9156),(65 695.7143),(66 703.8283),(67 702.613),(68 700.4052),(69 704.1494),(70 682.4491),(71 677.1591),(72 684.61334),(73 690.21454),(74 685.109),(75 682.9842),(76 679.4369),(77 682.4082),(78 683.89026),(79 683.1624),
(1 437.98773),(2 512.32886),(3 560.95764),(4 577.31555),(5 600.1228),(6 611.0267),(7 630.00226),(8 639.32153),(9 660.5591),(10 658.1878),(11 666.7097),(12 667.9132),(13 668.01025),(14 677.9297),(15 684.2599),(16 693.5919),(17 682.8404),(18 707.0714),(19 703.2074),(20 716.69904),(21 702.82684),(22 709.70557),(23 708.5338),(24 715.938),(25 726.3687),(26 737.18884),(27 744.22424),(28 747.4057),(29 738.1389),(30 751.6947),(31 746.1559),(32 747.4594),(33 768.13196),(34 758.4648),(35 760.1844),(36 755.79333),(37 759.2835),(38 768.90344),(39 765.2776),(40 758.4106),(41 762.9051),(42 756.7077),(43 744.63055),(44 757.8415),(45 760.6317),(46 766.5309),(47 750.5592),(48 745.4817),(49 751.1638),(50 759.5572),(51 751.93054),(52 762.5575),(53 756.7719),(54 737.433),(55 731.00793),(56 729.59393),(57 729.6649),(58 720.18427),(59 726.1483),(60 720.2995),(61 716.1206),(62 708.4889),(63 724.557),(64 716.70807),(65 716.85376),(66 715.89185),(67 716.7141),(68 722.4962),(69 714.35675),(70 699.24615),(71 698.84406),(72 695.12695),(73 701.5298),(74 689.5232),(75 694.98126),(76 704.1447),(77 705.24457),(78 720.67145),(79 708.35675),
(1 415.76123),(2 486.77292),(3 522.2618),(4 545.0231),(5 563.32245),(6 575.5987),(7 590.0652),(8 601.2874),(9 619.7707),(10 618.45306),(11 620.0246),(12 630.6158),(13 628.67633),(14 634.175),(15 638.4325),(16 654.51117),(17 648.9645),(18 657.9525),(19 657.1132),(20 657.9124),(21 659.8398),(22 672.98334),(23 660.9586),(24 674.9678),(25 674.9539),(26 685.03625),(27 689.91675),(28 682.9026),(29 685.4412),(30 688.2542),(31 698.5304),(32 700.26666),(33 722.4466),(34 724.2647),(35 728.6147),(36 722.8136),(37 719.20685),(38 723.3143),(39 735.4591),(40 725.2627),(41 727.3555),(42 726.9839),(43 725.4941),(44 730.698),(45 735.21436),(46 737.9852),(47 725.8834),(48 734.5802),(49 731.2914),(50 720.1327),(51 723.11053),(52 724.80756),(53 718.0073),(54 704.36163),(55 701.2191),(56 705.9964),(57 697.5511),(58 692.77734),(59 698.7679),(60 688.3666),(61 691.2542),(62 686.58813),(63 701.1678),(64 685.58545),(65 688.95966),(66 692.435),(67 690.97675),(68 693.8231),(69 687.0508),(70 678.8773),(71 674.80914),(72 681.3524),(73 673.45233),(74 674.3784),(75 672.0939),(76 666.1079),(77 663.43115),(78 677.37445),(79 685.4974),
