1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1584070),(2 5177892.5),(3 9787671),(4 14556464),(5 19109206),(6 23102944),(7 26984430),(8 31146832),(9 35292740),(10 39533044),(11 42422476),(12 44529148),(13 46157668),(14 48035076),(15 51586588),(16 56563170),(17 61698804),(18 64439904),(19 65063732),(20 64213076),(21 61739060),(22 59545810),(23 57548180),(24 54656852),(25 50158176),(26 44853376),(27 38582748),(28 32269944),(29 26197590),(30 21482100),(31 18389306),(32 18227612),(33 20944572),(34 25198776),(35 29890634),(36 32477062),(37 34047548),(38 35958750),(39 37635340),(40 39013764),(41 39706532),(42 39037230),(43 36510268),(44 32946288),(45 29761416),(46 27476798),(47 25695128),(48 24992638),(49 25369952),(50 26107850),(51 27371802),(52 28851242),(53 30612570),(54 31891584),(55 33158678),(56 34261904),(57 34463476),(58 33948584),(59 32449096),(60 31367872),(61 30884272),(62 30571450),(63 30026102),(64 29120506),(65 27997102),(66 26500664),(67 25091006),(68 24219414),(69 23577816),(70 23215246),(71 23761632),(72 24503496),(73 25323214),(74 26412662),(75 27399520),(76 28331024),(77 29160864),(78 29469832),(79 29281192),
(1 1374741.8),(2 1750071.3),(3 1714724.9),(4 1931514.4),(5 1783567.9),(6 1945293.3),(7 2022465),(8 2191053),(9 2234863.8),(10 2109203.3),(11 2105779.3),(12 2089373.9),(13 1718315.6),(14 1976753.8),(15 2088012.8),(16 1776392.4),(17 1959882.4),(18 1952928.8),(19 1772153.3),(20 1781572.4),(21 1883653),(22 2184218.8),(23 1973752.8),(24 1942393),(25 1923936.4),(26 1949075.3),(27 2061389.4),(28 2174278.3),(29 1931764.5),(30 1896472.1),(31 1911796),(32 1816635),(33 2026114.8),(34 2228277.5),(35 2197978.8),(36 1973042.6),(37 1961539.6),(38 2047531),(39 2040356.9),(40 2004245.9),(41 2125222.3),(42 2173785),(43 2146498.3),(44 2009931.5),(45 2090231.3),(46 2090099.1),(47 2221247.8),(48 2105651.8),(49 2049273.3),(50 2074220),(51 2079241),(52 2442306.3),(53 2172683.5),(54 2096521.4),(55 1991503.6),(56 2123087),(57 2060804.5),(58 2114136),(59 2146496.3),(60 1955765.3),(61 2045941.8),(62 2023483.6),(63 2173317),(64 2037024.1),(65 2005890.8),(66 2126463),(67 2097172.5),(68 1995963.3),(69 2087018.1),(70 1865476.5),(71 1982976.5),(72 2204420.5),(73 1879636.4),(74 1990700.1),(75 2041583.3),(76 2037843.1),(77 2079158.8),(78 2176495.8),(79 2164119.3),
(1 1450077.4),(2 1678297),(3 1552325),(4 1741777.4),(5 1668892.6),(6 1891688.4),(7 1776037.1),(8 1882532),(9 1914100.4),(10 1824613.9),(11 1838888.6),(12 1960610.5),(13 1585437),(14 1782851),(15 1905084.9),(16 1680060),(17 1820135),(18 1797893.4),(19 1787876.5),(20 1864919),(21 1816714.4),(22 2051483),(23 1963005.1),(24 1936626),(25 1840826.1),(26 1878516.1),(27 1914802.6),(28 2021709.1),(29 1782983.6),(30 1697430.9),(31 1745156.9),(32 1696008.4),(33 1820442),(34 1902036.1),(35 1891735.1),(36 1798865),(37 1805145.1),(38 1801861.9),(39 1925967.1),(40 1910423.9),(41 1857881),(42 1888624),(43 1973090.4),(44 1787166.6),(45 1829955.4),(46 1889553.6),(47 2090801.4),(48 1886352.5),(49 1846848.1),(50 1869112.5),(51 1829253),(52 2176058.3),(53 1998628.5),(54 1885952.6),(55 1774210.1),(56 1947196.6),(57 1843198.6),(58 1785289),(59 1901301),(60 1861003.4),(61 1830506.6),(62 1903182.4),(63 2008638),(64 1803665.5),(65 1788268.1),(66 1916057.6),(67 1896407.9),(68 1847235.6),(69 1938798.6),(70 1688249.5),(71 1738094.6),(72 1923388.4),(73 1599111.6),(74 1847931.5),(75 1932848.1),(76 1867527.6),(77 1903482.6),(78 1906171.6),(79 1964855.6),
(1 1403760.5),(2 1535609.9),(3 1423058.8),(4 1587354.3),(5 1521575.6),(6 1700566.4),(7 1511337.6),(8 1660529.6),(9 1756814.4),(10 1677400.4),(11 1682514.4),(12 1751671.6),(13 1622692),(14 1654548.1),(15 1780494.3),(16 1609237.1),(17 1727426.9),(18 1613946.9),(19 1683880.1),(20 1769917.8),(21 1697983.5),(22 1881119),(23 1847679.6),(24 1896274.9),(25 1722336.5),(26 1759856),(27 1801814.9),(28 1939574.3),(29 1790468.5),(30 1602012),(31 1634872.1),(32 1672477.8),(33 1820654.3),(34 1728302.3),(35 1728832.4),(36 1739189.5),(37 1787515.6),(38 1638613.1),(39 1763752.1),(40 1840183.5),(41 1579703.4),(42 1609739),(43 1842333.9),(44 1671992),(45 1649467.5),(46 1649521),(47 1869801.8),(48 1570825.5),(49 1652069.1),(50 1678116.5),(51 1636701.5),(52 1905386.9),(53 1736947.9),(54 1689720),(55 1614132.8),(56 1834959.6),(57 1735460),(58 1744579.5),(59 1746337.1),(60 1705323.6),(61 1680884),(62 1794780.8),(63 1876377.9),(64 1653269.1),(65 1669967.5),(66 1747379.6),(67 1727005.1),(68 1749238.4),(69 1754374.9),(70 1650138.8),(71 1765378.9),(72 1873708.8),(73 1581991.9),(74 1911487.6),(75 1916213.8),(76 1819926.9),(77 1883222.8),(78 1782682.5),(79 1812176.4),
(1 1534712.1),(2 1606363.9),(3 1522115.3),(4 1708692.4),(5 1566759.5),(6 1694768.4),(7 1533774.1),(8 1665194.3),(9 1931320.1),(10 1716960.4),(11 1772940),(12 1743074.3),(13 1736870.9),(14 1759135.9),(15 1809615),(16 1702931.9),(17 1725963.3),(18 1710822.5),(19 1783305.9),(20 1778634.4),(21 1744291.5),(22 1878484.4),(23 1846141.8),(24 1925645.3),(25 1770710.3),(26 1782962.1),(27 1926973.6),(28 1882914.3),(29 1893737.8),(30 1590460.4),(31 1656022.8),(32 1683761.5),(33 1948637.9),(34 1748134.1),(35 1793527.4),(36 1731914.1),(37 1835251.5),(38 1674706.5),(39 1760978.4),(40 1857452.4),(41 1574062.8),(42 1596784.5),(43 1809045.1),(44 1747758.5),(45 1770512.8),(46 1700381.9),(47 1885524.6),(48 1656339.9),(49 1760892.4),(50 1810321),(51 1708595),(52 1920374.1),(53 1692488.8),(54 1688791.6),(55 1700396),(56 1779996.1),(57 1731432.4),(58 1777790.4),(59 1757100.1),(60 1772634.4),(61 1725430.9),(62 1767397.8),(63 1905570.1),(64 1781753.9),(65 1697732.8),(66 1864951.3),(67 1832511),(68 1755915.3),(69 1810327),(70 1632895.9),(71 1729757),(72 1992006.3),(73 1584319.9),(74 1933576),(75 1936966.8),(76 1818685.5),(77 1884032.4),(78 1738065.5),(79 1780208.6),
(1 1493598.9),(2 1411324.8),(3 1412500.1),(4 1615840.9),(5 1387599.9),(6 1569657.5),(7 1490716.3),(8 1582457.1),(9 1761862.4),(10 1546749.5),(11 1670128.6),(12 1610427.5),(13 1725655.8),(14 1723361.5),(15 1641927.4),(16 1567983.5),(17 1565088.6),(18 1572499.9),(19 1613361.6),(20 1616770.3),(21 1569945.8),(22 1654609.8),(23 1635276.8),(24 1698832.5),(25 1606740.6),(26 1604774.5),(27 1819017.8),(28 1641999.8),(29 1705577.8),(30 1491206.9),(31 1471715.8),(32 1536129.1),(33 1703209.8),(34 1600599.1),(35 1637920.9),(36 1577319),(37 1693530.1),(38 1598981.8),(39 1633599.8),(40 1696681.5),(41 1556881.5),(42 1543861.1),(43 1703805.9),(44 1611910.9),(45 1696544),(46 1633103.9),(47 1790997.4),(48 1484355.4),(49 1623045.5),(50 1739991.8),(51 1586498.9),(52 1776188.6),(53 1606088.5),(54 1567492.3),(55 1633000.6),(56 1728808.9),(57 1588066.5),(58 1623483.9),(59 1631587),(60 1674884.6),(61 1678575.3),(62 1594316.5),(63 1727120.8),(64 1653543.5),(65 1508642.9),(66 1689383.8),(67 1738033.4),(68 1634661.1),(69 1777603.3),(70 1620384),(71 1628096.3),(72 1939003.1),(73 1495667.1),(74 1741772.1),(75 1732616.9),(76 1720170.6),(77 1781579.1),(78 1617947.1),(79 1641910.1),
(1 1448987.5),(2 1333399.4),(3 1380125.4),(4 1492240),(5 1290078.4),(6 1463336),(7 1441823.8),(8 1601453.3),(9 1599965.3),(10 1435911.3),(11 1569664),(12 1462136.5),(13 1594800),(14 1545605.5),(15 1519141.6),(16 1458591.9),(17 1452570),(18 1504351.5),(19 1489422.1),(20 1512691.9),(21 1492235.3),(22 1548409.8),(23 1523590.5),(24 1556254.5),(25 1479050.4),(26 1450564.4),(27 1707180.6),(28 1530739.9),(29 1536318.6),(30 1431944.5),(31 1348179.8),(32 1392204.9),(33 1535283.6),(34 1548151.3),(35 1536323.9),(36 1419652.3),(37 1568903.3),(38 1540708),(39 1557452.1),(40 1561986.6),(41 1450136.3),(42 1428473.5),(43 1531666.8),(44 1462796.5),(45 1522826),(46 1547188.1),(47 1651378.1),(48 1423553.6),(49 1501529.5),(50 1550225.3),(51 1498310.8),(52 1585169.3),(53 1559438.8),(54 1548506.9),(55 1522056.9),(56 1648457.3),(57 1559022.1),(58 1543794.6),(59 1539626.4),(60 1557868.8),(61 1600411.4),(62 1572375.1),(63 1649465.4),(64 1688589.4),(65 1473287.4),(66 1631806.8),(67 1665169.3),(68 1549513.9),(69 1698304.6),(70 1594292.8),(71 1526294.3),(72 1738922),(73 1375687.4),(74 1618498.8),(75 1556547.9),(76 1670830.4),(77 1730973.1),(78 1572423.9),(79 1522639.9),
(1 1418009.5),(2 1258274.1),(3 1393478.4),(4 1470770.6),(5 1247659.6),(6 1392238.4),(7 1362147),(8 1586837.4),(9 1568485.6),(10 1388607.1),(11 1508275.4),(12 1356627.6),(13 1459451.9),(14 1460624.6),(15 1503307.1),(16 1386865.5),(17 1469412.9),(18 1418436.6),(19 1395663.5),(20 1427076.8),(21 1450330.4),(22 1486170.9),(23 1460984.8),(24 1488478.4),(25 1429146.4),(26 1306317.1),(27 1503101.3),(28 1469940.5),(29 1432788.9),(30 1342044.4),(31 1286522.8),(32 1299780.3),(33 1411398.6),(34 1459278.8),(35 1451521.5),(36 1325856.5),(37 1465539.6),(38 1458336.4),(39 1437138.1),(40 1390007.4),(41 1347452.3),(42 1360431.4),(43 1393116.4),(44 1469489.8),(45 1402255),(46 1475624.1),(47 1553788.8),(48 1408945.6),(49 1534881.3),(50 1449350.1),(51 1563287.1),(52 1545896.6),(53 1497995.1),(54 1507927.1),(55 1471046.6),(56 1559135.5),(57 1568479.5),(58 1541195),(59 1456599),(60 1501669.3),(61 1492443.1),(62 1557459.3),(63 1526859),(64 1633282.3),(65 1434653),(66 1596078.4),(67 1569690.6),(68 1466001.4),(69 1558083.6),(70 1530792.1),(71 1458100),(72 1721761.3),(73 1338339.1),(74 1532080.9),(75 1467245.4),(76 1477583.9),(77 1640842.3),(78 1508542.8),(79 1466081),
(1 1295259.4),(2 1191409.5),(3 1355076.6),(4 1369501.9),(5 1234416.8),(6 1377175.5),(7 1379302.3),(8 1489368.5),(9 1469185.8),(10 1323270.8),(11 1385654),(12 1306307.9),(13 1332651.3),(14 1314119),(15 1384491.4),(16 1273175),(17 1382575.8),(18 1271652.3),(19 1278506),(20 1316514),(21 1316096.3),(22 1342875.8),(23 1319160.5),(24 1359256.4),(25 1350482.8),(26 1237990),(27 1384350.8),(28 1343766),(29 1369814),(30 1229458.8),(31 1222656.3),(32 1211245.1),(33 1312974.6),(34 1305549.4),(35 1302475.5),(36 1287595.8),(37 1289706.9),(38 1263056.8),(39 1326968.9),(40 1308312.6),(41 1249658.4),(42 1292546.1),(43 1336755),(44 1302143.6),(45 1261267.4),(46 1374531.8),(47 1419812.3),(48 1282294.8),(49 1465447.5),(50 1308053.4),(51 1415906.8),(52 1446425.3),(53 1368162.9),(54 1434168.5),(55 1412757.9),(56 1450100.3),(57 1498845.5),(58 1484828.8),(59 1366039.3),(60 1478764.9),(61 1328266.1),(62 1509154.9),(63 1416241),(64 1469294.4),(65 1345444.3),(66 1509708.9),(67 1459587.9),(68 1404314.4),(69 1433297),(70 1383675),(71 1384661.5),(72 1504278.8),(73 1291840),(74 1423594),(75 1351678.6),(76 1305786),(77 1436084.4),(78 1331206),(79 1354372.5),
(1 1303076.5),(2 1206432.4),(3 1358521),(4 1393106.4),(5 1359519.3),(6 1407823.5),(7 1380632.9),(8 1481326.3),(9 1569861.4),(10 1394119),(11 1418487.6),(12 1405365.8),(13 1443687.8),(14 1313930.9),(15 1436044.1),(16 1309452.6),(17 1373578.8),(18 1219675.6),(19 1280271),(20 1335677.9),(21 1330059),(22 1331151),(23 1279215.3),(24 1340067.3),(25 1367066.8),(26 1321142.3),(27 1347843.4),(28 1325895.4),(29 1413525),(30 1286792.8),(31 1227302.8),(32 1267686.3),(33 1303878.1),(34 1262791.8),(35 1268823.3),(36 1316011.5),(37 1207565.5),(38 1265995.5),(39 1296949.9),(40 1364661.3),(41 1231151.9),(42 1289550.1),(43 1343677.8),(44 1252521.5),(45 1241894.4),(46 1362934.8),(47 1405544.1),(48 1249293.1),(49 1506920.4),(50 1291871.8),(51 1366253.9),(52 1391596.5),(53 1321439),(54 1366622.8),(55 1368886.4),(56 1321931.3),(57 1500355.8),(58 1414656.5),(59 1316760.3),(60 1514823),(61 1293259.4),(62 1458287.9),(63 1435471.8),(64 1441599.8),(65 1336831),(66 1463081.8),(67 1481073.3),(68 1482951.6),(69 1405205.3),(70 1363691.8),(71 1404865.5),(72 1535851.5),(73 1330581.5),(74 1451621.9),(75 1389344.9),(76 1335604.3),(77 1436900.5),(78 1309414.9),(79 1393591.6),
(1 1229165.8),(2 1176430),(3 1291345.6),(4 1254302.9),(5 1305874.8),(6 1372202),(7 1349325.3),(8 1390893.3),(9 1483585),(10 1320395.3),(11 1292605.8),(12 1277077.6),(13 1359585.4),(14 1190316.3),(15 1291910.4),(16 1246051.5),(17 1226311.4),(18 1117433.1),(19 1168291.6),(20 1228031.4),(21 1187549.6),(22 1215358),(23 1201791.4),(24 1222777.1),(25 1201185.4),(26 1190191.4),(27 1183032.6),(28 1151116.8),(29 1239020.9),(30 1198077.6),(31 1075727.8),(32 1132758.9),(33 1152880.5),(34 1059274.6),(35 1092024.3),(36 1224355.8),(37 1089219.5),(38 1146729.3),(39 1176684.4),(40 1278300.3),(41 1109043.1),(42 1148125.5),(43 1224222.3),(44 1171260.8),(45 1105343.6),(46 1251638),(47 1228902),(48 1130417.3),(49 1349672),(50 1226932.8),(51 1216836.4),(52 1310702.8),(53 1255118.9),(54 1230462.9),(55 1285601),(56 1223369.1),(57 1392797.4),(58 1282029.5),(59 1185907),(60 1364308.4),(61 1195605),(62 1343168.4),(63 1388161.9),(64 1296576.4),(65 1275383.5),(66 1299456.5),(67 1326588.5),(68 1373209.4),(69 1300456.1),(70 1263898.6),(71 1349167.8),(72 1398941.6),(73 1241452.6),(74 1252669.9),(75 1243469.5),(76 1183637.3),(77 1356424.9),(78 1243402.1),(79 1305983.8),
(1 1291875.5),(2 1287941.5),(3 1398257.6),(4 1278840.4),(5 1382136.6),(6 1415814),(7 1408359),(8 1481758.1),(9 1559340.6),(10 1360493),(11 1295581),(12 1280800.1),(13 1369797.1),(14 1219731.4),(15 1288464.6),(16 1324569.4),(17 1208876.6),(18 1207619.1),(19 1240207.3),(20 1284109.3),(21 1269325),(22 1217581.8),(23 1236979.4),(24 1255773.5),(25 1270311.5),(26 1229076),(27 1197931.3),(28 1192479.4),(29 1223164.6),(30 1213629.4),(31 1092530.5),(32 1153363.6),(33 1250273.6),(34 1108056.6),(35 1127817.5),(36 1272534.1),(37 1152689.4),(38 1279603.5),(39 1243531.5),(40 1378364.4),(41 1141683.6),(42 1129448),(43 1274079.9),(44 1267340.8),(45 1165302.6),(46 1253773.9),(47 1222144),(48 1267470.5),(49 1350947),(50 1302996.5),(51 1264990),(52 1297066),(53 1305890.5),(54 1232727.9),(55 1272715.3),(56 1277946.5),(57 1460726.9),(58 1312705.3),(59 1231843.4),(60 1367008.6),(61 1230338.6),(62 1354697.5),(63 1404032.9),(64 1323152.6),(65 1322439.4),(66 1333076.6),(67 1367482),(68 1359795.4),(69 1323038.4),(70 1261169.6),(71 1383114.4),(72 1427307.3),(73 1309132.6),(74 1321803.8),(75 1348534.1),(76 1187747.6),(77 1328689.9),(78 1276860.5),(79 1344227.3),
(1 1218475.5),(2 1204671.1),(3 1270002.4),(4 1195666.6),(5 1252780.6),(6 1270576.8),(7 1301294.5),(8 1386974.5),(9 1405196),(10 1257001.4),(11 1140384.9),(12 1205499.4),(13 1243446.4),(14 1154491),(15 1184472.9),(16 1203758.5),(17 1095924),(18 1172343.9),(19 1121248.6),(20 1211466.5),(21 1209973.8),(22 1103859.5),(23 1132418),(24 1157396.8),(25 1235666.1),(26 1117830.5),(27 1070359.9),(28 1119818.6),(29 1135522.3),(30 1104946.9),(31 1049066.5),(32 1106051.8),(33 1172757),(34 1085324.3),(35 1107922.3),(36 1210440),(37 1077879.4),(38 1223446.5),(39 1184385.9),(40 1218932.4),(41 1087393.8),(42 1042589.1),(43 1197829),(44 1241014.5),(45 1113558),(46 1167359.5),(47 1199575.8),(48 1250733),(49 1304808.5),(50 1221211.5),(51 1251434.8),(52 1217763.9),(53 1219248.3),(54 1187680.5),(55 1181950.5),(56 1225628.5),(57 1311242.1),(58 1204602.8),(59 1160525),(60 1237041),(61 1137431.9),(62 1301994.5),(63 1302713.5),(64 1249860.5),(65 1264062.6),(66 1198309.8),(67 1321782.4),(68 1234070.4),(69 1231133.6),(70 1157398.5),(71 1221429.8),(72 1294540.5),(73 1230313.8),(74 1191220.8),(75 1232817.6),(76 1105661.1),(77 1196858.4),(78 1223139),(79 1251752.1),
(1 1097042.4),(2 1052969.9),(3 1097825.8),(4 1083905.6),(5 1067427.8),(6 1065834.9),(7 1085461.8),(8 1155844.4),(9 1203036.1),(10 1116931.8),(11 1015025.4),(12 1075894.6),(13 1067320.3),(14 1037031.94),(15 1072750.8),(16 1045374.8),(17 970727.6),(18 1043220.4),(19 954529),(20 1041080.94),(21 1053593.8),(22 939544.8),(23 980101.75),(24 971260.44),(25 1085738.8),(26 980667.44),(27 975479),(28 1001744.44),(29 1041814.9),(30 955112.56),(31 1005399.44),(32 981624.44),(33 988377.9),(34 997884.56),(35 969599.6),(36 1069931.6),(37 994313.1),(38 1086388.9),(39 1035959.06),(40 1041155.75),(41 983478.25),(42 934059.44),(43 1026509.75),(44 1093691.1),(45 1031235.56),(46 1024975.4),(47 1058048.5),(48 1068106.6),(49 1117896.1),(50 1054994.3),(51 1096692.9),(52 1046808.56),(53 1086913.5),(54 1052112.8),(55 1019665.3),(56 1174837.3),(57 1145378.3),(58 1079565.6),(59 1021636.06),(60 1073435.1),(61 1015125.56),(62 1185338),(63 1098658.9),(64 1087141.4),(65 1085196.3),(66 1054940.1),(67 1126582.1),(68 1074189.8),(69 1082475.5),(70 1077750),(71 1063349.1),(72 1135303.9),(73 1101335.1),(74 1038976.2),(75 1038602.06),(76 1013450.3),(77 1048461.94),(78 1059632),(79 1080113.1),
(1 1055639.1),(2 1026593),(3 1059836.1),(4 1018151.8),(5 1011008.2),(6 981604.7),(7 1091919.3),(8 1091936.9),(9 1102112.8),(10 1055228.5),(11 964000),(12 991665.75),(13 989771),(14 1000342.06),(15 1019830.1),(16 929796.56),(17 884749.9),(18 998168.56),(19 867585.9),(20 959016.7),(21 996331.94),(22 910010.75),(23 887372),(24 938986.9),(25 962276.25),(26 921234.94),(27 937434.5),(28 932198.1),(29 963668),(30 915893.06),(31 970704.8),(32 955517.1),(33 937746.4),(34 998644.8),(35 917581.94),(36 1009971.3),(37 945243.44),(38 1052191.9),(39 981527.6),(40 1006849.7),(41 994294.9),(42 936842.3),(43 999475.2),(44 1046387.1),(45 994910.9),(46 983138.75),(47 1029325.44),(48 998202.56),(49 1049109.9),(50 1019205.1),(51 1037854.94),(52 985912.56),(53 1035268.44),(54 1025381.3),(55 975944.6),(56 1156897.4),(57 1098708.6),(58 1038542.4),(59 986035),(60 1054439.3),(61 1013510.5),(62 1158678.8),(63 1065844.5),(64 1050729.9),(65 1028964.25),(66 1056719),(67 1033944.8),(68 1053428.6),(69 998806.06),(70 1050407.3),(71 1031575.75),(72 1101292.3),(73 1043264),(74 996164.44),(75 1012451.8),(76 996007.8),(77 1031195.94),(78 996386.7),(79 1077933),
(1 940762.1),(2 951313.9),(3 963911.4),(4 892768.25),(5 931031.3),(6 867058.56),(7 993542.94),(8 983879.6),(9 989810.94),(10 960410.56),(11 902519.3),(12 931478.9),(13 930857),(14 920348.9),(15 905028.8),(16 807798.56),(17 792023.56),(18 886360.9),(19 825363.1),(20 869369.06),(21 891037.6),(22 862252.8),(23 822244.8),(24 924679.4),(25 884645.5),(26 873621.06),(27 844685.1),(28 854206.4),(29 874726.9),(30 870722.5),(31 919479.44),(32 848858.25),(33 865399.6),(34 925391.6),(35 892888.7),(36 943824.9),(37 887079),(38 980927.1),(39 920955.3),(40 945109.1),(41 913088.6),(42 879431.3),(43 937364.2),(44 950287.4),(45 895430.3),(46 893735.3),(47 956686.06),(48 917264),(49 958161.9),(50 952093.5),(51 933780),(52 962836.25),(53 935346.1),(54 973039.56),(55 961007.75),(56 1059836.8),(57 993658.94),(58 959826.3),(59 881187.56),(60 967696.25),(61 925549),(62 1047000.44),(63 966233.6),(64 997536.4),(65 931934.3),(66 1000603.94),(67 961586.4),(68 1007028.9),(69 875221.7),(70 954135.94),(71 909222.56),(72 965527.94),(73 944064.4),(74 907647.94),(75 929224.6),(76 885813.1),(77 918948.56),(78 885159.6),(79 973349.25),
(1 868141.3),(2 875316),(3 864692.5),(4 805109.44),(5 863193.25),(6 850094.94),(7 913016.2),(8 912917.7),(9 920408.9),(10 895188.9),(11 846340.4),(12 874020.2),(13 864724.3),(14 874470.9),(15 800779.3),(16 760520.75),(17 773644.25),(18 833618.1),(19 822972.1),(20 798801),(21 854068.2),(22 802322.2),(23 760101.7),(24 902373.9),(25 837645.6),(26 809413.5),(27 784852.1),(28 789967.1),(29 782587.9),(30 808473.8),(31 818872.1),(32 759934.2),(33 796876.1),(34 845612.94),(35 820956.94),(36 852823.06),(37 790584.4),(38 885885.7),(39 851664.2),(40 875133.44),(41 818080.7),(42 786430.5),(43 853847.5),(44 841709.3),(45 780699.5),(46 839830.1),(47 876455.5),(48 844619.1),(49 878336.7),(50 857422.5),(51 846903.1),(52 898235.06),(53 846405.7),(54 867469.3),(55 928553.6),(56 978067.06),(57 927484),(58 877885.06),(59 804421.7),(60 903552.5),(61 841747.1),(62 956257.25),(63 896455.6),(64 915754.7),(65 827796.2),(66 920083.5),(67 882593.06),(68 913347.25),(69 793044),(70 883415.44),(71 865273.8),(72 871262.4),(73 879120.94),(74 820321.06),(75 882662),(76 844530.94),(77 868994.75),(78 802960.56),(79 887285.7),
