1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 67.82402),(2 80.587326),(3 84.83056),(4 88.477),(5 91.978386),(6 94.41841),(7 97.95855),(8 99.02041),(9 100.988266),(10 103.225174),(11 104.4609),(12 106.3257),(13 107.01921),(14 107.02579),(15 106.36979),(16 106.438065),(17 107.51255),(18 105.72762),(19 108.38092),(20 108.62046),(21 110.13199),(22 111.772934),(23 112.885414),(24 113.33231),(25 114.7863),(26 113.98062),(27 113.48406),(28 112.192924),(29 112.87169),(30 114.54336),(31 113.80858),(32 114.73858),(33 113.540146),(34 114.79391),(35 114.65324),(36 114.79934),(37 115.60279),(38 117.109825),(39 116.13147),(40 117.653984),(41 119.433426),(42 119.337395),(43 121.6422),(44 121.526596),(45 119.3122),(46 120.67883),(47 119.20925),(48 118.66579),(49 119.13504),(50 117.202225),(51 114.89118),(52 116.77669),(53 116.74208),(54 115.41998),(55 113.51992),(56 113.11784),(57 112.25316),(58 114.86426),(59 113.329185),(60 113.58362),(61 113.103004),(62 112.308426),(63 112.68748),(64 112.72009),(65 113.05675),(66 113.13455),(67 112.20738),(68 113.01463),(69 112.45819),(70 112.39231),(71 111.365265),(72 110.732864),(73 111.7794),(74 111.40905),(75 109.7355),(76 110.80209),(77 110.8191),(78 110.7435),(79 109.969185),
(1 66.465866),(2 78.92099),(3 82.72793),(4 87.81134),(5 91.29743),(6 95.516914),(7 97.651634),(8 97.51688),(9 99.370384),(10 103.83599),(11 105.65522),(12 106.310745),(13 107.614845),(14 107.444244),(15 105.21678),(16 105.925835),(17 106.19054),(18 105.71705),(19 106.30458),(20 107.55547),(21 109.31263),(22 110.699196),(23 112.2028),(24 111.79379),(25 113.198006),(26 113.74714),(27 112.28847),(28 110.51902),(29 109.81333),(30 112.06657),(31 111.60071),(32 111.76856),(33 111.85119),(34 112.96701),(35 114.607025),(36 115.01745),(37 115.43156),(38 115.25345),(39 114.54608),(40 118.69454),(41 119.709625),(42 118.92003),(43 121.3586),(44 120.78505),(45 120.32397),(46 118.67954),(47 116.5512),(48 116.92273),(49 116.26516),(50 115.588264),(51 114.17817),(52 114.16458),(53 112.817635),(54 112.52205),(55 111.201225),(56 112.42679),(57 112.293755),(58 112.86089),(59 113.31239),(60 113.45565),(61 112.03605),(62 111.857544),(63 111.27556),(64 112.11327),(65 111.66196),(66 111.68827),(67 111.728294),(68 112.843285),(69 112.43807),(70 111.03888),(71 112.31427),(72 112.55708),(73 111.90474),(74 112.62993),(75 111.463684),(76 112.03719),(77 111.144775),(78 109.954605),(79 110.59588),
(1 65.73253),(2 77.8611),(3 81.72907),(4 85.912544),(5 90.106514),(6 93.651634),(7 95.610954),(8 97.381004),(9 99.27358),(10 102.10963),(11 103.64642),(12 105.34395),(13 105.6895),(14 105.59024),(15 103.568054),(16 103.040344),(17 103.052284),(18 104.26437),(19 106.09037),(20 106.54118),(21 107.3634),(22 108.03384),(23 110.643456),(24 111.33971),(25 112.078445),(26 112.04506),(27 110.03591),(28 108.46017),(29 109.41691),(30 110.083595),(31 110.761696),(32 110.90018),(33 111.3389),(34 110.81408),(35 111.69891),(36 113.89093),(37 114.197876),(38 113.207756),(39 112.71986),(40 116.40005),(41 116.42391),(42 116.42339),(43 117.74138),(44 116.44199),(45 116.05841),(46 115.9363),(47 115.6328),(48 115.57556),(49 114.97965),(50 113.28144),(51 111.65751),(52 111.752365),(53 111.95771),(54 110.4799),(55 109.00341),(56 107.93456),(57 108.483864),(58 110.1919),(59 109.64904),(60 109.71705),(61 109.56837),(62 109.11616),(63 108.234436),(64 108.90451),(65 109.27842),(66 109.53891),(67 111.180176),(68 109.801445),(69 109.839745),(70 109.651665),(71 109.89233),(72 109.627525),(73 108.8055),(74 108.54772),(75 109.34873),(76 108.24149),(77 108.97579),(78 108.75771),(79 108.51544),
(1 65.84781),(2 77.90396),(3 82.14356),(4 86.954315),(5 90.41476),(6 92.90078),(7 98.3613),(8 98.592026),(9 100.771515),(10 102.96324),(11 103.47813),(12 105.22174),(13 106.80867),(14 106.1241),(15 104.8523),(16 105.59311),(17 105.39356),(18 105.56899),(19 106.07813),(20 108.36837),(21 108.7323),(22 109.10958),(23 109.38489),(24 110.359764),(25 111.852554),(26 111.59007),(27 110.26929),(28 109.37594),(29 108.98492),(30 110.12556),(31 108.73364),(32 109.811195),(33 109.99243),(34 110.54957),(35 110.70565),(36 111.774506),(37 112.215294),(38 113.76357),(39 112.16606),(40 115.02545),(41 117.356125),(42 117.32199),(43 118.41928),(44 118.17688),(45 116.88003),(46 115.46353),(47 114.529274),(48 114.302765),(49 113.71131),(50 113.17556),(51 111.365486),(52 111.89842),(53 111.314705),(54 109.776825),(55 108.17378),(56 109.18183),(57 109.76221),(58 109.98195),(59 108.25224),(60 109.46963),(61 108.801636),(62 109.525215),(63 109.147255),(64 110.08323),(65 110.19717),(66 110.4092),(67 111.99331),(68 110.2366),(69 111.40414),(70 111.403595),(71 109.474754),(72 110.64337),(73 110.81721),(74 110.864685),(75 110.74564),(76 111.22262),(77 110.15726),(78 109.396),(79 109.73174),
(1 63.51104),(2 75.22522),(3 80.08286),(4 84.48302),(5 88.50269),(6 90.78743),(7 93.69328),(8 95.24435),(9 96.72354),(10 98.33949),(11 98.911606),(12 100.089806),(13 100.36405),(14 99.597015),(15 99.315056),(16 99.631676),(17 99.38639),(18 99.20014),(19 101.08142),(20 102.626755),(21 103.11996),(22 104.457985),(23 104.17876),(24 106.18101),(25 106.46798),(26 107.23645),(27 107.25651),(28 105.207954),(29 107.225426),(30 107.14426),(31 106.07156),(32 107.53477),(33 108.00449),(34 108.01051),(35 109.357605),(36 110.02621),(37 110.39354),(38 111.31252),(39 111.97986),(40 114.18468),(41 116.37085),(42 115.21322),(43 115.85173),(44 115.059105),(45 115.04571),(46 113.62338),(47 113.612465),(48 113.8851),(49 113.40255),(50 111.65128),(51 110.99463),(52 110.10555),(53 109.541405),(54 108.55327),(55 106.92107),(56 107.394196),(57 107.484024),(58 107.90306),(59 106.92733),(60 107.70034),(61 107.4912),(62 106.77107),(63 106.67136),(64 106.34058),(65 106.046684),(66 106.16442),(67 106.58815),(68 106.586784),(69 106.12698),(70 106.360176),(71 105.32465),(72 105.956566),(73 105.75332),(74 105.547035),(75 104.62223),(76 106.064415),(77 105.96378),(78 106.81878),(79 106.531075),
(1 65.02217),(2 76.79574),(3 81.219185),(4 84.284836),(5 88.08931),(6 91.34884),(7 94.16488),(8 96.23757),(9 97.689926),(10 98.99486),(11 100.58242),(12 101.76547),(13 102.308014),(14 101.79432),(15 100.99109),(16 100.79231),(17 101.475426),(18 102.05225),(19 102.90876),(20 104.282936),(21 104.7555),(22 106.43623),(23 106.248215),(24 107.178665),(25 107.31088),(26 108.574974),(27 107.84871),(28 107.76672),(29 108.382706),(30 107.88099),(31 107.912964),(32 108.07778),(33 108.87064),(34 109.49295),(35 110.93893),(36 111.0867),(37 110.82105),(38 110.758446),(39 110.92254),(40 113.22803),(41 115.46248),(42 116.12697),(43 116.32165),(44 115.03594),(45 115.30058),(46 114.12021),(47 112.29808),(48 112.41076),(49 112.34095),(50 111.61598),(51 111.38222),(52 110.73388),(53 111.824326),(54 110.04124),(55 107.79564),(56 107.1996),(57 107.52506),(58 108.121086),(59 108.16349),(60 108.75351),(61 108.92357),(62 107.43835),(63 107.17795),(64 108.61282),(65 108.31736),(66 107.4705),(67 108.51048),(68 108.86837),(69 107.7283),(70 108.03075),(71 107.64749),(72 108.13055),(73 108.154144),(74 108.66496),(75 108.24159),(76 109.29904),(77 109.68867),(78 110.44943),(79 110.683716),
(1 64.6148),(2 75.91359),(3 79.95167),(4 83.63743),(5 87.63983),(6 90.405594),(7 93.798134),(8 94.82727),(9 96.78807),(10 98.23581),(11 99.0201),(12 100.574585),(13 101.25079),(14 100.34797),(15 99.92263),(16 100.05649),(17 99.89347),(18 101.70524),(19 102.32192),(20 102.47866),(21 102.91386),(22 104.032524),(23 106.004326),(24 106.3407),(25 105.57063),(26 106.039474),(27 105.3014),(28 105.91589),(29 105.61157),(30 106.93746),(31 106.27759),(32 108.35689),(33 107.18251),(34 108.67396),(35 109.603),(36 110.33083),(37 110.566986),(38 110.050964),(39 110.38619),(40 112.25254),(41 113.17073),(42 112.71236),(43 113.79481),(44 112.17002),(45 110.70689),(46 110.82031),(47 110.63503),(48 110.995705),(49 109.57223),(50 109.31264),(51 107.008156),(52 107.19342),(53 107.31743),(54 105.169754),(55 104.85287),(56 105.10207),(57 105.64068),(58 106.23779),(59 105.91922),(60 106.25245),(61 106.550064),(62 105.69235),(63 104.8301),(64 105.58594),(65 105.63086),(66 107.07797),(67 107.172714),(68 107.68122),(69 107.22309),(70 108.38541),(71 107.15597),(72 107.438515),(73 107.22597),(74 107.158485),(75 105.47335),(76 106.579384),(77 107.22331),(78 107.03862),(79 106.87466),
(1 64.03353),(2 75.71388),(3 80.02523),(4 83.668785),(5 88.045204),(6 89.682915),(7 93.22658),(8 93.401955),(9 96.72015),(10 97.719185),(11 99.06375),(12 100.971016),(13 99.388794),(14 98.98471),(15 99.02412),(16 97.93394),(17 97.31675),(18 98.80981),(19 99.150894),(20 99.922066),(21 101.91473),(22 102.93984),(23 103.16138),(24 103.81603),(25 103.08498),(26 103.29521),(27 102.79406),(28 102.83948),(29 102.55603),(30 104.89352),(31 102.71303),(32 104.911674),(33 104.52361),(34 106.24506),(35 107.48112),(36 107.44928),(37 108.3243),(38 108.22928),(39 107.30596),(40 109.1352),(41 110.685),(42 110.87774),(43 112.31166),(44 111.87187),(45 112.63902),(46 111.66293),(47 111.765625),(48 111.062775),(49 110.51728),(50 109.83869),(51 107.645485),(52 106.93443),(53 106.708305),(54 106.38594),(55 105.00629),(56 105.127556),(57 105.65588),(58 105.64955),(59 106.421425),(60 105.9244),(61 105.740036),(62 104.86579),(63 105.556404),(64 105.35963),(65 106.21506),(66 106.221664),(67 106.046776),(68 107.07229),(69 107.506424),(70 106.62191),(71 106.8909),(72 106.93309),(73 105.36338),(74 104.89635),(75 104.40906),(76 104.65278),(77 104.68188),(78 105.35334),(79 104.91694),
(1 63.97644),(2 75.85722),(3 80.55846),(4 84.19014),(5 87.9943),(6 90.60693),(7 93.30295),(8 94.019005),(9 97.01483),(10 98.23007),(11 99.75964),(12 100.48572),(13 101.76496),(14 100.81531),(15 100.77996),(16 100.70285),(17 100.462494),(18 100.71695),(19 102.330956),(20 103.31602),(21 103.756165),(22 104.48761),(23 106.40317),(24 107.031624),(25 106.26515),(26 106.89772),(27 104.5198),(28 104.73958),(29 104.21426),(30 104.7449),(31 104.8563),(32 105.92299),(33 106.323),(34 107.58131),(35 108.76616),(36 109.49268),(37 108.90561),(38 110.32667),(39 109.612236),(40 111.79436),(41 112.38629),(42 112.51946),(43 114.06857),(44 114.24339),(45 113.35446),(46 113.84815),(47 112.73129),(48 112.11855),(49 111.616394),(50 111.74871),(51 109.24476),(52 110.008705),(53 109.36238),(54 109.56719),(55 107.957855),(56 107.831184),(57 108.17796),(58 106.70492),(59 107.29461),(60 108.52726),(61 108.480835),(62 108.11382),(63 106.45489),(64 106.18823),(65 107.3723),(66 107.38817),(67 108.37159),(68 107.88022),(69 107.793945),(70 106.58868),(71 106.50374),(72 106.62774),(73 105.49612),(74 104.57684),(75 104.08719),(76 104.68342),(77 104.240395),(78 104.612946),(79 105.52971),
(1 62.114956),(2 73.44251),(3 78.17875),(4 81.89858),(5 85.40001),(6 87.83376),(7 90.02303),(8 91.23956),(9 92.433876),(10 94.95249),(11 97.27697),(12 98.366936),(13 99.546875),(14 98.72718),(15 97.043976),(16 96.9739),(17 98.24583),(18 98.320564),(19 100.30977),(20 102.1211),(21 102.65434),(22 103.83833),(23 104.34247),(24 104.64092),(25 103.57501),(26 104.17052),(27 103.99513),(28 104.772896),(29 103.128395),(30 103.00439),(31 104.72275),(32 104.67162),(33 104.398254),(34 106.08066),(35 106.37315),(36 105.876366),(37 107.20157),(38 106.21258),(39 106.383705),(40 108.41784),(41 108.43959),(42 109.611786),(43 108.844475),(44 109.84099),(45 109.22749),(46 108.2855),(47 106.82173),(48 107.3404),(49 106.88435),(50 105.75037),(51 104.49151),(52 103.694664),(53 103.56394),(54 102.95755),(55 102.612976),(56 102.39988),(57 102.89825),(58 103.38692),(59 104.16465),(60 103.96898),(61 103.70985),(62 103.64041),(63 103.011154),(64 103.064896),(65 104.196175),(66 104.480415),(67 104.59268),(68 105.20241),(69 104.17967),(70 103.60156),(71 102.84282),(72 102.64027),(73 102.77326),(74 102.982216),(75 101.4242),(76 102.16173),(77 103.53676),(78 103.827034),(79 102.827194),
(1 62.97862),(2 73.12476),(3 76.778694),(4 81.47977),(5 84.93394),(6 87.54233),(7 90.3955),(8 91.3788),(9 92.62644),(10 94.26531),(11 95.57567),(12 97.342575),(13 98.121414),(14 98.10687),(15 95.49902),(16 96.042145),(17 97.16648),(18 97.94912),(19 100.118),(20 99.41521),(21 100.10375),(22 101.87379),(23 102.45413),(24 103.57814),(25 103.36667),(26 103.492294),(27 102.833305),(28 102.08132),(29 102.270805),(30 101.42396),(31 101.118286),(32 102.85184),(33 103.543785),(34 104.518196),(35 104.404526),(36 106.1568),(37 105.83222),(38 105.8834),(39 104.872154),(40 106.98494),(41 108.42765),(42 109.25484),(43 110.840324),(44 109.91401),(45 110.31121),(46 109.17838),(47 107.948074),(48 107.92739),(49 107.67177),(50 107.08747),(51 106.325645),(52 107.07527),(53 106.20542),(54 104.61879),(55 102.972176),(56 103.988945),(57 103.66675),(58 104.604),(59 103.718704),(60 104.002174),(61 104.92164),(62 104.12369),(63 103.26159),(64 104.5986),(65 105.61852),(66 105.20571),(67 106.36518),(68 106.18336),(69 105.78802),(70 105.03),(71 105.19478),(72 105.6585),(73 104.97226),(74 105.052025),(75 105.53986),(76 105.57941),(77 104.532814),(78 105.07122),(79 104.04147),
(1 60.92674),(2 71.199524),(3 74.69847),(4 78.772285),(5 83.3164),(6 86.4378),(7 88.33786),(8 89.91033),(9 91.56359),(10 92.02117),(11 93.82327),(12 95.0915),(13 95.356575),(14 94.242065),(15 93.802475),(16 93.84864),(17 94.42615),(18 95.123535),(19 97.145325),(20 97.07319),(21 99.05526),(22 99.28841),(23 99.75669),(24 100.78667),(25 100.57531),(26 101.93223),(27 100.139366),(28 99.258026),(29 99.77357),(30 100.07258),(31 99.97277),(32 100.36943),(33 99.745285),(34 100.54452),(35 101.659706),(36 103.6478),(37 103.87498),(38 104.024254),(39 103.58124),(40 106.287575),(41 107.14748),(42 107.44645),(43 108.196526),(44 108.15415),(45 107.68255),(46 106.31791),(47 106.25523),(48 107.08676),(49 106.59387),(50 104.00743),(51 104.87581),(52 103.340576),(53 104.78616),(54 102.62895),(55 101.39118),(56 101.64589),(57 101.78355),(58 102.63632),(59 102.28815),(60 101.77494),(61 100.953636),(62 100.97165),(63 100.720215),(64 100.96646),(65 101.081375),(66 102.132225),(67 101.84502),(68 102.89885),(69 101.92359),(70 101.87355),(71 101.5828),(72 101.89079),(73 101.41346),(74 100.50329),(75 100.014114),(76 100.97696),(77 100.78094),(78 100.89775),(79 101.82441),
(1 60.719883),(2 72.07293),(3 75.91332),(4 79.86482),(5 83.97868),(6 86.155754),(7 88.73363),(8 89.70073),(9 91.870964),(10 93.4492),(11 93.94417),(12 96.44523),(13 96.313324),(14 96.55636),(15 95.01762),(16 95.72502),(17 96.08205),(18 97.62659),(19 98.84728),(20 98.223274),(21 98.88895),(22 99.57388),(23 100.86965),(24 102.0667),(25 103.605415),(26 103.99188),(27 102.26272),(28 102.05417),(29 101.564575),(30 101.97422),(31 100.7982),(32 101.08465),(33 101.245636),(34 102.36767),(35 103.04379),(36 104.523865),(37 104.28083),(38 103.67549),(39 104.22515),(40 106.09403),(41 107.83887),(42 109.314705),(43 109.78384),(44 109.0827),(45 108.907555),(46 107.97397),(47 105.80842),(48 104.731346),(49 104.70238),(50 105.548645),(51 104.694374),(52 105.17272),(53 104.72778),(54 103.7153),(55 102.19615),(56 100.239586),(57 101.24649),(58 101.109634),(59 100.925735),(60 101.135864),(61 101.83126),(62 101.244545),(63 99.072205),(64 101.00976),(65 101.34043),(66 101.9726),(67 103.98367),(68 103.95355),(69 103.27013),(70 102.53288),(71 102.13218),(72 101.84754),(73 101.7911),(74 101.03114),(75 100.20195),(76 100.87137),(77 101.60746),(78 100.59442),(79 100.13239),
(1 61.080147),(2 70.99528),(3 75.81608),(4 78.79426),(5 83.30093),(6 85.13525),(7 87.89248),(8 89.66367),(9 91.516136),(10 93.13993),(11 93.88018),(12 94.973946),(13 94.78632),(14 95.051544),(15 93.457115),(16 94.51087),(17 94.778076),(18 95.13831),(19 96.71297),(20 97.38731),(21 98.56331),(22 97.99142),(23 99.03635),(24 100.42365),(25 99.890564),(26 100.204865),(27 97.889114),(28 98.49786),(29 98.213524),(30 98.862686),(31 98.17065),(32 99.09266),(33 98.82378),(34 100.44932),(35 100.89466),(36 102.106125),(37 102.86376),(38 102.77478),(39 102.63883),(40 104.34251),(41 107.46461),(42 107.60206),(43 107.89014),(44 106.9786),(45 107.59054),(46 105.701645),(47 105.7027),(48 105.43578),(49 105.518486),(50 104.515305),(51 104.3919),(52 104.10417),(53 103.449135),(54 102.594406),(55 102.399925),(56 101.73449),(57 101.47717),(58 101.79361),(59 101.67241),(60 101.69861),(61 101.084694),(62 101.45423),(63 100.2219),(64 101.394875),(65 100.86657),(66 100.87712),(67 101.84079),(68 102.34285),(69 102.92606),(70 101.7335),(71 101.763794),(72 102.2461),(73 101.5957),(74 101.07868),(75 99.77213),(76 100.96002),(77 100.826515),(78 100.89322),(79 101.15673),
(1 59.588226),(2 70.47509),(3 74.8154),(4 77.72754),(5 80.9696),(6 84.79485),(7 87.852),(8 89.00769),(9 91.35098),(10 92.551956),(11 95.20175),(12 96.87213),(13 96.36849),(14 95.74527),(15 94.45269),(16 94.417786),(17 95.134056),(18 95.152664),(19 96.10353),(20 96.43431),(21 96.97759),(22 97.86141),(23 100.272575),(24 101.72169),(25 101.12224),(26 101.14851),(27 99.53391),(28 98.96441),(29 97.93099),(30 99.96053),(31 99.39836),(32 101.25444),(33 101.47895),(34 102.52824),(35 101.77227),(36 103.06229),(37 103.93123),(38 103.870705),(39 104.01238),(40 105.75625),(41 107.93899),(42 108.23432),(43 108.16297),(44 108.40056),(45 108.41761),(46 106.790375),(47 105.752365),(48 105.74974),(49 105.08586),(50 103.50253),(51 103.85247),(52 104.55556),(53 103.97549),(54 102.44228),(55 101.1665),(56 99.89448),(57 100.667534),(58 100.721085),(59 102.206604),(60 100.71915),(61 100.5933),(62 100.41869),(63 99.705086),(64 100.80671),(65 100.491905),(66 100.02354),(67 100.31902),(68 100.99269),(69 102.20599),(70 102.58173),(71 102.13399),(72 102.544205),(73 102.36062),(74 101.409256),(75 101.50508),(76 101.41262),(77 99.7309),(78 100.79595),(79 101.211845),
(1 61.58976),(2 71.21563),(3 75.84365),(4 80.21915),(5 83.563576),(6 85.72832),(7 89.84452),(8 91.178024),(9 94.06109),(10 93.58488),(11 95.9792),(12 98.210594),(13 98.34218),(14 97.71615),(15 96.756836),(16 96.636086),(17 97.730804),(18 96.72762),(19 97.58762),(20 100.851616),(21 100.67766),(22 102.31948),(23 102.17768),(24 103.18478),(25 102.1075),(26 102.52489),(27 100.98979),(28 101.30411),(29 100.616455),(30 102.076584),(31 101.75331),(32 102.41351),(33 101.82693),(34 104.06708),(35 104.54695),(36 104.54646),(37 104.40673),(38 104.80556),(39 104.41611),(40 105.72698),(41 108.557625),(42 108.800186),(43 110.84443),(44 110.18994),(45 109.17521),(46 106.989044),(47 106.90578),(48 106.833145),(49 105.098885),(50 104.87081),(51 103.26088),(52 104.4524),(53 102.089),(54 101.17781),(55 99.9181),(56 99.75322),(57 100.828735),(58 100.43165),(59 101.06084),(60 100.76124),(61 99.869644),(62 100.60849),(63 99.921974),(64 100.20676),(65 102.22002),(66 101.86553),(67 102.73325),(68 102.721634),(69 102.79579),(70 102.0145),(71 102.227806),(72 102.73463),(73 101.03847),(74 100.04958),(75 100.40386),(76 101.45042),(77 101.94186),(78 102.029434),(79 101.39058),
(1 58.87844),(2 69.17529),(3 72.96497),(4 75.75461),(5 79.49389),(6 83.02632),(7 85.12776),(8 86.43552),(9 88.363976),(10 89.88893),(11 90.92045),(12 92.52712),(13 92.75826),(14 91.94606),(15 92.011734),(16 92.28514),(17 92.20146),(18 92.525505),(19 94.589035),(20 95.45588),(21 95.072815),(22 95.56386),(23 95.8917),(24 96.47643),(25 96.11818),(26 97.2037),(27 95.831055),(28 95.13524),(29 94.6245),(30 95.20971),(31 95.687164),(32 96.36711),(33 96.173256),(34 98.28912),(35 98.22088),(36 98.219),(37 98.012665),(38 98.99913),(39 100.31331),(40 101.69886),(41 103.55879),(42 104.02682),(43 104.43307),(44 105.077774),(45 104.6438),(46 103.73658),(47 104.22357),(48 104.74622),(49 104.05879),(50 103.59047),(51 101.73464),(52 103.19795),(53 101.95123),(54 101.15531),(55 100.81648),(56 99.81231),(57 100.189766),(58 100.62603),(59 99.92311),(60 100.224846),(61 98.299835),(62 97.77791),(63 97.3346),(64 97.65236),(65 98.8232),(66 98.493034),(67 99.56681),(68 99.975105),(69 99.49624),(70 99.04979),(71 99.22761),(72 99.16388),(73 98.51256),(74 97.54933),(75 96.63056),(76 98.01308),(77 97.82285),(78 98.63988),(79 97.44828),
(1 58.95573),(2 69.91593),(3 74.692726),(4 77.92781),(5 80.09402),(6 82.610916),(7 87.217),(8 88.47353),(9 90.121254),(10 92.06896),(11 94.19646),(12 94.87103),(13 95.2312),(14 95.341225),(15 93.213936),(16 93.38146),(17 93.5754),(18 93.9531),(19 94.66051),(20 96.7971),(21 97.09038),(22 98.153946),(23 99.3309),(24 99.24492),(25 98.41759),(26 99.619194),(27 100.36415),(28 100.1603),(29 98.888245),(30 100.44847),(31 100.084625),(32 99.2354),(33 99.476845),(34 100.92772),(35 101.5472),(36 102.53824),(37 101.601585),(38 102.61952),(39 103.465965),(40 104.83538),(41 106.56833),(42 106.59),(43 107.50879),(44 107.61473),(45 107.39187),(46 106.682304),(47 105.20697),(48 105.470634),(49 104.79616),(50 103.79483),(51 103.46064),(52 103.842804),(53 102.890724),(54 101.34507),(55 100.57397),(56 100.82437),(57 101.721344),(58 101.45013),(59 100.578735),(60 101.63037),(61 100.51874),(62 100.36095),(63 100.34746),(64 100.83739),(65 101.63404),(66 100.865746),(67 101.06219),(68 102.48704),(69 101.370224),(70 99.09662),(71 99.82924),(72 99.783745),(73 99.890015),(74 98.34933),(75 97.2522),(76 97.90924),(77 99.79576),(78 98.86556),(79 99.02619),
